EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,Fg3aBlocked,SecondChanceTurnovers,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Loose Ball Fouls Drawn,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,FTOffRebounds,OffFTReboundPct,on,StepOutOfBoundsTurnovers,BlockedLongMidRange,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,OffensiveGoaltends,BlockedCorner3
1630,1610612760,Mikki Moore,Mikki Moore,1630,SEA,434.0,7.0,-20,14.0,15,7.0,12,1.0,29,1.0,1.0,27,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,12.5,1.0,0.5,0.3333333333333333,0.125,0.5,1.0,1.0,0.4595,5.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,15696.0,262.0,-28,471.0,473,112.0,83,77.0,944,37.0,77.0,561,14.0,20.0,6.0,46.0,7.0,1.0,23.0,10.0,33.0,5.0,4.0,1.0,8.0,4.0,4.0,9.0,23.0,,112.0,22.99465240641711,0.5,0.0769230769230769,0.0402298850574712,0.043103448275862,0.0454545454545454,0.0892857142857142,0.3363636363636363,0.4733413636363636,9.276623376623377,0.2377919320594479,12.0,18.0,2.0,3.0,2.0,3.0,16.0,9.0,22.0,2.0,6.0,1.0,2.0,1.0,11.0,27.0,2.0,4.0,2.0,8.0,37.0,13.0,33.0,20.0,133.0,4.0,7.0,3.0,6.0,4.0,21.0,9.0,18.0,2.0,9.0,6.0,30.0,38.0,36.0,39.0,2.0,27.0,11.0,4.0,6.0,5.0,1.0,2.0,6.0,3.0,3.0,19.0,6.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,25.0,2.0,1.0,11.0,1.0,2.0,6.0,3.0,3.0,6.0,4.0,1.0,30.0,1.0,2.0,0.5135135135135135,0.5277777777777778,1.0,0.3939393939393939,0.5,0.2222222222222222,0.3939393939393939,0.4805194805194805,0.5714285714285714,0.5,0.5136363636363637,0.6538461538461539,0.4444444444444444,0.5495867768595041,0.7,0.5,0.3,0.0519480519480519,0.0555555555555555,0.081081081081081,0.1357142857142857,0.0625,0.0517241379310344,0.1170212765957446,0.0232558139534883,0.0461538461538461,0.0208333333333333,0.2,0.1724137931034483,0.0952380952380952,0.144927536231884,0.0714285714285714,0.05,0.6666666666666666,0.1636363636363636,0.6666666666666666,0.7058823529411765,0.75,0.4324324324324324,0.4705882352941176,0.0625,0.2,0.4090909090909091,0.4090909090909091,1.0,0.0545454545454545,0.3333333333333333,0.3333333333333333,1.0,0.2454545454545454,0.4074074074074074,0.4074074074074074,1.0,0.2307692307692307,0.6666666666666666,1.0,0.1538461538461538,0.5,1.0,0.3076923076923077,0.5,1.0,0.1111111111111111,0.6666666666666666,0.037037037037037,0.2962962962962963,0.25,0.4636363636363636,0.4074074074074074,0.5275416666666667,0.4592703703703704,0.1008403361344537,0.127906976744186,0.0303030303030303,0.1578947368421052,0.225563909774436,24.8969696969697,,,,,,,,,,,,,,,,True,,,,,,,,
2436,1610612760,Flip Murray,Flip Murray,2436,SEA,3491.0,58.0,-21,107.0,109,30.0,36,16.0,216,6.0,22.0,137,4.0,6.0,4.0,14.0,,,3.0,1.0,4.0,,3.0,1.0,4.0,1.0,1.0,1.0,6.0,,30.0,29.133858267716533,0.75,,,0.0178571428571428,,,0.2142857142857142,0.4776499999999999,8.218181818181817,0.2803738317757009,3.0,8.0,,2.0,1.0,4.0,3.0,3.0,8.0,,1.0,,,,2.0,5.0,,,1.0,3.0,9.0,2.0,6.0,7.0,31.0,2.0,5.0,,,,4.0,2.0,6.0,1.0,3.0,3.0,10.0,8.0,10.0,3.0,,5.0,2.0,4.0,2.0,1.0,1.0,,,1.0,,3.0,,,,,2.0,1.0,,,,,10.0,,,5.0,,,1.0,1.0,,1.0,,,10.0,,,0.4444444444444444,0.4444444444444444,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.4090909090909091,0.4,0.3333333333333333,0.4285714285714285,0.4,0.3888888888888889,0.4696969696969697,0.4,0.4166666666666667,0.2142857142857142,0.1818181818181818,0.375,,0.09375,,0.0714285714285714,0.0714285714285714,,,0.0833333333333333,,,0.2,0.0625,,,,0.2857142857142857,0.375,0.6,0.3333333333333333,0.5,0.5,0.3333333333333333,0.2857142857142857,0.375,0.4285714285714285,0.6666666666666666,0.0357142857142857,,,,0.1785714285714285,0.4,0.4,0.5,0.4,,,,,,,,,0.4444444444444444,0.25,,0.3333333333333333,0.3333333333333333,0.5,0.4,0.4707,0.5483777777777779,0.1515151515151515,0.1851851851851851,,0.1290322580645161,0.3225806451612903,25.166666666666668,3.0,1.0,0.125,,,,,,,,,,,,,True,,,,,,,,
951,1610612760,Ray Allen,Ray Allen,951,SEA,16058.0,268.0,-15,490.0,488,121.0,82,74.0,978,15.0,72.0,567,18.0,28.0,4.0,66.0,5.0,,18.0,7.0,25.0,3.0,11.0,4.0,20.0,3.0,5.0,11.0,28.0,,121.0,25.64991334488735,0.55,,0.029585798816568,0.0300429184549356,,0.0508474576271186,0.1304347826086956,0.4815591304347825,11.648611111111112,0.246938775510204,12.0,18.0,1.0,3.0,2.0,2.0,8.0,16.0,39.0,4.0,8.0,,1.0,2.0,13.0,35.0,2.0,3.0,2.0,4.0,36.0,17.0,43.0,25.0,148.0,6.0,8.0,2.0,4.0,,18.0,6.0,13.0,2.0,6.0,10.0,28.0,20.0,52.0,39.0,2.0,35.0,13.0,2.0,10.0,8.0,2.0,8.0,6.0,2.0,4.0,14.0,16.0,9.0,7.0,5.0,7.0,9.0,1.0,1.0,2.0,1.0,30.0,1.0,,9.0,,5.0,1.0,,1.0,1.0,,,28.0,1.0,5.0,0.2777777777777778,0.2857142857142857,0.7647058823529411,0.3953488372093023,0.5,0.3333333333333333,0.3953488372093023,0.5,0.75,0.4615384615384615,0.5347826086956522,0.75,0.4736842105263157,0.56640625,0.75,0.56,0.3739130434782609,0.0277777777777777,0.0555555555555555,0.0666666666666666,0.1014492753623188,0.0833333333333333,0.03125,0.0967741935483871,0.0697674418604651,0.0285714285714285,0.0384615384615384,,0.0588235294117647,0.0909090909090909,0.1333333333333333,0.1212121212121212,,,0.1565217391304348,0.6666666666666666,0.7058823529411765,0.25,0.5333333333333333,0.5714285714285714,0.25,0.3391304347826087,0.4102564102564102,0.4102564102564102,0.3125,0.0695652173913043,0.5,0.5,1.0,0.3043478260869565,0.3714285714285714,0.3823529411764705,0.6923076923076923,0.25,0.3333333333333333,,0.0833333333333333,,,0.25,0.6666666666666666,1.0,0.1052631578947368,1.0,0.1052631578947368,0.2105263157894736,0.5,0.5304347826086957,0.3714285714285714,0.4870277777777778,0.4630105263157894,0.073170731707317,0.1125,,0.1216216216216216,0.1891891891891892,25.27441860465116,12.0,1.0,,1.0,2.0,3.0,0.0232558139534883,0.0285714285714285,,,,,,,,True,,,,,,,,
958,1610612760,Vitaly Potapenko,Vitaly Potapenko,958,SEA,19259.0,321.0,-46,585.0,586,157.0,128,90.0,1171,25.0,64.0,686,5.0,7.0,4.0,16.0,18.0,3.0,36.0,26.0,62.0,,4.0,4.0,14.0,4.0,19.0,44.0,22.0,,157.0,12.608695652173912,0.2857142857142857,0.2,0.0853080568720379,0.0905923344947735,0.0897435897435897,,0.390625,0.4477890625000001,5.968750000000001,0.2683760683760683,15.0,29.0,5.0,11.0,2.0,6.0,13.0,4.0,10.0,,,,,,,,,,,,32.0,,,10.0,74.0,8.0,14.0,,,2.0,18.0,3.0,11.0,,,4.0,10.0,48.0,16.0,,10.0,,,6.0,2.0,2.0,,1.0,,8.0,8.0,25.0,2.0,1.0,1.0,3.0,,10.0,1.0,4.0,1.0,3.0,17.0,,,6.0,,3.0,2.0,1.0,1.0,2.0,1.0,7.0,10.0,6.0,2.0,0.75,0.8888888888888888,,,,,,0.5,0.5714285714285714,0.2727272727272727,0.5,0.5714285714285714,0.2727272727272727,0.5068493150684932,0.5625,0.3571428571428571,,0.09375,0.0689655172413793,0.12,0.1445086705202312,0.1403508771929824,0.1052631578947368,0.1434782608695652,0.0909090909090909,0.0769230769230769,0.1129032258064516,0.0714285714285714,0.1578947368421052,0.1666666666666666,0.1234567901234567,0.0277777777777777,0.3333333333333333,0.5,0.453125,0.5172413793103449,0.5555555555555556,0.6666666666666666,0.52,0.5909090909090909,0.7692307692307693,0.15625,0.4,0.4444444444444444,1.0,,,,,,,,,0.7857142857142857,0.4545454545454545,,,,,,,,0.5454545454545454,0.3333333333333333,,,,0.453125,,0.498075,0.4503090909090909,0.0857142857142857,0.0857142857142857,,0.2432432432432432,0.1351351351351351,,,1.0,0.1,,1.0,,,,1.0,3.0,,,,,,True,,,,,,,,
2557,1610612760,Luke Ridnour,Luke Ridnour,2557,SEA,11264.0,188.0,-30,337.0,336,93.0,86,54.0,673,10.0,43.0,393,32.0,40.0,13.0,88.0,2.0,,9.0,3.0,12.0,3.0,8.0,2.0,10.0,6.0,6.0,13.0,17.0,,93.0,18.90547263681592,0.8,,0.0158730158730158,0.0175438596491228,,0.0857142857142857,0.1694915254237288,0.4653706896551723,13.462790697674418,0.2759643916913946,3.0,7.0,,3.0,1.0,1.0,6.0,8.0,26.0,1.0,4.0,,,3.0,4.0,12.0,,,1.0,3.0,17.0,5.0,16.0,15.0,64.0,4.0,8.0,,,,8.0,4.0,10.0,2.0,6.0,11.0,25.0,14.0,20.0,15.0,,12.0,4.0,1.0,8.0,5.0,3.0,14.0,5.0,1.0,3.0,6.0,10.0,4.0,6.0,,6.0,2.0,1.0,,1.0,1.0,16.0,,,2.0,,6.0,,,,,,,25.0,,5.0,0.4117647058823529,0.4117647058823529,1.0,0.3125,,0.3333333333333333,0.3125,0.3953488372093023,0.5,0.4,0.4152542372881356,0.5,0.4375,0.4776119402985074,0.5,0.5681818181818182,0.2711864406779661,0.0232558139534883,,0.1,0.0566037735849056,0.09375,0.0222222222222222,0.0652173913043478,0.0303030303030303,0.0192307692307692,0.0263157894736842,,0.0454545454545454,0.0588235294117647,0.06,0.1052631578947368,0.0769230769230769,,0.1186440677966101,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.6,0.6666666666666666,0.3333333333333333,0.4406779661016949,0.3076923076923077,0.3076923076923077,0.5,0.0677966101694915,0.25,0.25,1.0,0.2033898305084746,0.3333333333333333,0.3636363636363636,1.0,0.375,,,,,,,,,0.0625,1.0,0.1875,0.1875,0.3333333333333333,0.3898305084745763,0.3333333333333333,0.46655,0.4790166666666667,0.0327868852459016,0.0444444444444444,,0.125,0.390625,25.86875,,,,1.0,,,0.0625,0.0833333333333333,,,1.0,0.3333333333333333,,,,True,,,,,,,,
2043,1610612760,Mateen Cleaves,Mateen Cleaves,2043,SEA,3224.0,54.0,7,107.0,105,38.0,23,12.0,212,3.0,13.0,101,6.0,10.0,1.0,24.0,,,4.0,,4.0,,,,2.0,1.0,3.0,5.0,4.0,,38.0,18.487394957983195,,,,,,,0.1666666666666666,0.4527666666666666,12.53846153846154,0.3551401869158878,1.0,3.0,,,1.0,2.0,1.0,6.0,7.0,,1.0,,,1.0,2.0,4.0,,,,2.0,8.0,2.0,5.0,4.0,26.0,,,,,,,1.0,2.0,,3.0,2.0,4.0,6.0,10.0,6.0,,4.0,2.0,,4.0,1.0,3.0,3.0,2.0,,1.0,3.0,,,,,,2.0,,,1.0,,4.0,,,1.0,,1.0,,,,,,,4.0,,1.0,0.375,0.375,1.0,0.4,,,0.4,0.6153846153846154,,0.5,0.6111111111111112,,0.2,0.65,,0.3333333333333333,0.2777777777777778,,,,0.0857142857142857,0.1111111111111111,,0.0909090909090909,,,,,0.1428571428571428,,0.125,0.2,,,0.1666666666666666,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3888888888888889,0.8571428571428571,0.8571428571428571,0.5,0.0555555555555555,,,,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,,0.4,0.5,0.2,0.4,,0.4444444444444444,0.5,,0.48479,0.0526315789473684,0.0714285714285714,,,0.1538461538461538,25.28,,1.0,,,1.0,,,,,,,,,,,True,,,,,,,,
2863,1610612760,Damien Wilkins,Damien Wilkins,2863,SEA,7449.0,124.0,-47,227.0,228,75.0,69,34.0,455,11.0,26.0,280,7.0,11.0,,26.0,8.0,,14.0,9.0,23.0,,3.0,,13.0,2.0,4.0,10.0,10.0,,75.0,18.250950570342205,0.2307692307692307,,0.1012658227848101,0.0833333333333333,0.1052631578947368,,0.3666666666666666,0.466555,7.853846153846153,0.3303964757709251,6.0,9.0,1.0,2.0,3.0,4.0,3.0,4.0,6.0,1.0,1.0,,,1.0,,3.0,,1.0,,2.0,13.0,1.0,4.0,9.0,38.0,3.0,5.0,,1.0,2.0,8.0,3.0,8.0,1.0,3.0,7.0,16.0,12.0,14.0,3.0,2.0,3.0,,2.0,4.0,3.0,1.0,7.0,,1.0,1.0,13.0,6.0,4.0,2.0,4.0,3.0,10.0,2.0,,3.0,,10.0,,,2.0,,3.0,2.0,2.0,,2.0,2.0,,16.0,1.0,3.0,0.4615384615384615,0.5,1.0,0.25,,0.3333333333333333,0.25,0.5,0.6,0.375,0.4833333333333333,0.5,0.4090909090909091,0.5428571428571428,0.5714285714285714,0.5333333333333333,0.1333333333333333,0.0769230769230769,,0.1818181818181818,0.2096774193548387,0.0434782608695652,0.0344827586206896,0.1647058823529411,,0.1904761904761904,0.0434782608695652,,0.0714285714285714,0.1666666666666666,0.3,0.0666666666666666,,1.0,0.3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2727272727272727,0.3333333333333333,,0.2,0.6666666666666666,0.6666666666666666,1.0,0.0333333333333333,1.0,1.0,1.0,0.1,,,,0.3333333333333333,0.5,,,,,0.1666666666666666,,,0.3636363636363636,0.75,0.0909090909090909,0.1818181818181818,,0.4333333333333333,,0.48825,0.4571727272727273,0.0625,0.0714285714285714,,0.2105263157894736,0.4210526315789473,25.6,,1.0,,,2.0,,,,1.0,,1.0,1.0,,,,True,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,SEA,1582.0,26.0,7,47.0,48,24.0,25,9.0,95,1.0,5.0,45,,,,,3.0,1.0,7.0,6.0,13.0,,1.0,,1.0,,1.0,1.0,4.0,,24.0,11.11111111111111,1.0,0.5,0.1666666666666666,0.2142857142857142,,,0.2,0.62242,2.0,0.5106382978723404,3.0,4.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,4.0,,,1.0,9.0,1.0,2.0,,,,2.0,2.0,3.0,,,,4.0,2.0,6.0,,2.0,,,,,,,,,3.0,,6.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,1.0,,,1.0,1.0,,1.0,,,4.0,,,0.25,0.3333333333333333,,,,,,0.8,0.5,0.6666666666666666,0.8,0.5,0.6666666666666666,0.75,0.5,0.6666666666666666,,,,,0.3333333333333333,,0.3,0.2608695652173913,0.2857142857142857,0.2,0.3333333333333333,,0.25,,0.5555555555555556,,,,0.8,0.75,0.75,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,1.0,0.6666666666666666,,,,0.8,,0.4735,0.7274666666666666,0.1666666666666666,0.1666666666666666,,0.2222222222222222,0.4444444444444444,,,,,,1.0,,,,,,,,,,,True,,,,,,,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,6405.0,107.0,-6,205.0,204,62.0,58,27.0,409,11.0,27.0,220,5.0,7.0,3.0,16.0,2.0,3.0,16.0,3.0,19.0,,3.0,1.0,7.0,4.0,6.0,13.0,3.0,,62.0,22.317596566523605,0.4285714285714285,0.75,0.0263157894736842,0.02,,,0.2444444444444444,0.4772079545454545,11.32222222222222,0.3024390243902439,2.0,5.0,,,,,2.0,4.0,11.0,3.0,4.0,1.0,2.0,2.0,4.0,14.0,,,1.0,6.0,8.0,7.0,18.0,2.0,39.0,1.0,2.0,1.0,2.0,,5.0,,6.0,3.0,8.0,,9.0,10.0,6.0,21.0,,13.0,4.0,3.0,2.0,2.0,,1.0,1.0,,7.0,6.0,5.0,2.0,3.0,,2.0,4.0,1.0,2.0,1.0,,2.0,2.0,,2.0,,,3.0,1.0,2.0,3.0,3.0,,9.0,2.0,1.0,0.625,0.625,1.0,0.3888888888888889,0.5,0.375,0.4117647058823529,0.2962962962962963,0.5,,0.4111111111111111,0.625,0.3214285714285714,0.4333333333333333,0.625,0.3214285714285714,0.4,0.1111111111111111,,0.2727272727272727,0.1052631578947368,0.3181818181818182,,0.1645569620253164,0.05,0.0344827586206896,,,,0.2,0.0833333333333333,0.3076923076923077,0.3333333333333333,1.0,0.1111111111111111,0.4,0.4,0.5,0.1818181818181818,0.25,,0.2444444444444444,0.3636363636363636,0.3636363636363636,1.0,0.0888888888888888,0.75,0.75,1.0,0.3111111111111111,0.2857142857142857,0.2857142857142857,1.0,,,,0.5,0.5,1.0,,,,,,0.1428571428571428,0.4285714285714285,0.1666666666666666,0.5111111111111111,0.3076923076923077,0.4696125,0.4667884615384615,0.0444444444444444,0.074074074074074,,0.1282051282051282,0.2307692307692307,26.961111111111112,,,,,,,,,,,2.0,1.0,1.0,1.0,0.3333333333333333,True,,,,,,,,
