EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Travels,Loose Ball Fouls Drawn,RecoveredBlocks,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,BlockedShortMidRange,3SecondViolations,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,LongMidRangePctBlocked,on,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,2423.0,40.0,-15,76,74.0,54,39.0,10,150,4.0,6.0,2.0,2.0,4.0,6.0,1.0,1.0,5.0,4.0,3.0,5.0,12.0,4.0,4.0,14.0,84.0,2.0,3.0,1.0,5.0,4.0,10.0,3.0,4.0,12.0,6.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,4.0,9.0,5.0,6.0,2.0,3.0,1.0,12.0,54,1.0,1.0,0.6,1.0,0.4166666666666667,0.6666666666666666,0.4,0.3125,0.6666666666666666,0.3076923076923077,0.3888888888888889,0.625,0.4,0.25,0.16666666666666666,0.16666666666666666,1.0,22.093023255813954,1.0,0.16666666666666666,0.14285714285714285,0.125,0.15625,0.05714285714285714,0.25,0.125,0.25,0.16666666666666666,0.2222222222222222,0.375,0.6666666666666666,0.8,0.5,0.0625,0.3125,0.2,0.2,1.0,0.25,0.6666666666666666,1.0,0.46153846153846156,0.6666666666666666,0.23076923076923078,0.625,0.517053125,0.3888,0.5467384615384615,0.17647058823529413,0.23076923076923078,0.35714285714285715,0.8571428571428571,8.508333333333335,24.1,0.7105263157894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,3617.0,60.0,-39,118,113.0,72,59.0,17,231,2.0,6.0,,,2.0,5.0,4.0,3.0,10.0,1.0,,6.0,20.0,5.0,,12.0,136.0,1.0,1.0,,2.0,6.0,14.0,4.0,,12.0,4.0,8.0,,1.0,3.0,7.0,3.0,18.0,2.0,,4.0,4.0,2.0,6.0,4.0,3.0,6.0,5.0,4.0,6.0,1.0,1.0,,,,12.0,72,1.0,,0.3333333333333333,0.3333333333333333,0.3,1.0,0.42857142857142855,0.24,1.0,0.3333333333333333,0.24,1.0,0.3333333333333333,0.2,0.05,0.16666666666666666,,22.794117647058822,0.6666666666666666,0.1111111111111111,,0.09523809523809523,0.08333333333333333,0.031746031746031744,0.07692307692307693,,0.1111111111111111,0.23076923076923078,,0.24,0.3333333333333333,0.4,0.5,0.16,0.4,0.3,0.3,0.3333333333333333,0.04,,,0.2777777777777778,0.4,,0.44,0.474888,0.4291,0.48092777777777784,,,0.16666666666666666,1.0,11.735000000000003,24.76,0.6101694915254238,1.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.125,0.25,0.25,0.16,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,7959.0,133.0,-31,248,244.0,98,107.0,32,492,5.0,10.0,,,1.0,2.0,5.0,3.0,8.0,1.0,1.0,9.0,23.0,8.0,20.0,44.0,292.0,,2.0,,,2.0,4.0,3.0,8.0,12.0,2.0,16.0,,1.0,15.0,17.0,8.0,36.0,,2.0,7.0,9.0,,9.0,3.0,3.0,7.0,3.0,,2.0,25.0,23.0,3.0,10.0,3.0,12.0,98,,4.0,0.1111111111111111,0.1111111111111111,0.391304347826087,,0.5,0.3870967741935484,,0.2857142857142857,0.5365853658536586,,0.5,0.25806451612903225,0.043478260869565216,,0.2,17.02127659574468,0.42857142857142855,0.08641975308641975,0.09523809523809523,,0.08823529411764706,,,0.03333333333333333,0.1111111111111111,0.12121212121212122,0.125,0.3225806451612903,0.5,0.5,0.2,0.16129032258064516,0.25806451612903225,0.375,0.375,,0.03225806451612903,,,0.2857142857142857,0.5,0.14285714285714285,0.5806451612903226,0.4738483870967742,0.4204666666666667,0.4886214285714286,0.2631578947368421,0.3333333333333333,,0.2727272727272727,8.982608695652175,25.7875,0.3951612903225806,1.0,7.0,2.0,7.0,2.0,1.0,4.0,3.0,1.0,4.0,,2.0,,,,,,0.2,0.25,0.22580645161290322,0.2857142857142857,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,6.0,1.0,2.0,6.0,0.5,0.25,0.25,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,8538.0,142.0,-26,279,267.0,124,140.0,38,546,11.0,11.0,4.0,4.0,3.0,3.0,10.0,12.0,27.0,3.0,1.0,27.0,48.0,16.0,13.0,85.0,316.0,6.0,10.0,,12.0,10.0,19.0,5.0,10.0,36.0,38.0,16.0,4.0,,2.0,5.0,2.0,13.0,2.0,3.0,18.0,24.0,4.0,28.0,1.0,,4.0,2.0,8.0,9.0,12.0,15.0,1.0,2.0,6.0,36.0,124,,6.0,0.7037037037037037,0.76,0.5625,0.6,0.5263157894736842,0.5625,0.6,0.5416666666666666,0.5985915492957746,0.6,0.6,0.25,,,,23.364485981308412,0.25,0.21428571428571427,0.1,0.05405405405405406,0.18421052631578946,0.023255813953488372,0.0625,0.16129032258064516,0.35714285714285715,0.20512820512820512,0.12,0.171875,1.0,1.0,0.6363636363636364,0.15625,0.421875,0.4444444444444444,0.4444444444444444,0.75,0.046875,0.4,1.0,0.125,1.0,0.041666666666666664,0.421875,0.47426796875,0.45861428571428575,0.46061458333333327,0.03076923076923077,0.04081632653061224,0.1411764705882353,0.4235294117647059,12.266666666666666,25.231250000000003,0.4444444444444444,4.0,13.0,4.0,13.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,0.4,0.4,0.203125,0.16666666666666666,4.0,,6.0,,18.0,,4.0,1.0,,,1.0,,,1.0,0.375,0.375,0.3076923076923077,0.3333333333333333,1.0,,0.3076923076923077,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.4,0.0625,0.07692307692307693,0.3333333333333333,0.1,0.010869565217391304,0.022727272727272728,0.03333333333333333,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1916,1610612764,Calvin Booth,Calvin Booth,1916,WAS,14988.0,250.0,-3,484,469.0,233,233.0,68,953,10.0,15.0,5.0,8.0,3.0,7.0,8.0,8.0,22.0,,,19.0,45.0,2.0,5.0,46.0,523.0,5.0,12.0,1.0,11.0,6.0,19.0,2.0,1.0,16.0,26.0,12.0,8.0,1.0,10.0,12.0,4.0,26.0,4.0,9.0,17.0,33.0,19.0,52.0,5.0,3.0,8.0,1.0,27.0,44.0,9.0,9.0,1.0,5.0,,16.0,233,8.0,,0.6842105263157895,0.8666666666666667,0.4222222222222222,0.4166666666666667,0.3157894736842105,0.43617021276595747,0.4166666666666667,0.35714285714285715,0.45098039215686275,0.4583333333333333,0.36363636363636365,0.0425531914893617,0.022222222222222223,0.06666666666666667,,10.51693404634581,0.625,0.11486486486486487,0.16981132075471697,0.06349206349206349,0.12935323383084577,0.07834101382488479,0.061224489795918366,0.11764705882352941,0.17647058823529413,0.07936507936507936,0.15384615384615385,0.3191489361702128,0.6666666666666666,0.7142857142857143,0.5,0.1702127659574468,0.46808510638297873,0.36363636363636365,0.36363636363636365,0.875,,0.6666666666666666,0.625,0.3333333333333333,0.42857142857142855,,0.3617021276595745,0.46073936170212765,0.50151,0.45709285714285725,0.09803921568627451,0.10204081632653061,0.2391304347826087,0.34782608695652173,10.23111111111111,24.85,0.48140495867768596,1.0,2.0,2.0,2.0,2.0,2.0,9.0,6.0,3.0,3.0,2.0,,,9.0,3.0,9.0,0.07142857142857142,0.125,0.125,0.0425531914893617,0.09523809523809523,1.0,,1.0,,3.0,,1.0,,,6.0,,1.0,2.0,1.0,0.5,0.5,0.5,0.5,1.0,,0.5,,,1.0,1.0,,13.0,2.0,7.0,1.0,1.0,1.0,5.0,0.5,,,0.3181818181818182,0.08695652173913043,0.08441558441558442,0.09210526315789473,0.038461538461538464,0.5555555555555556,1.0,,,,,,0.5,1.0,1.0,6.0,1.0,0.06060606060606061,0.08888888888888889,0.21428571428571427,,,,,,,,,,,True,,,,,,,,,,,,,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,5313.0,89.0,21,173,166.0,86,73.0,25,339,6.0,10.0,3.0,5.0,6.0,8.0,,,,,,6.0,10.0,,4.0,16.0,166.0,3.0,5.0,2.0,8.0,6.0,8.0,,3.0,15.0,6.0,6.0,6.0,2.0,1.0,1.0,,2.0,3.0,,14.0,18.0,13.0,31.0,3.0,3.0,3.0,2.0,6.0,10.0,8.0,9.0,1.0,4.0,1.0,15.0,86,2.0,1.0,0.5,1.0,0.6,0.6,0.75,0.6,0.6,0.75,0.5714285714285714,0.6666666666666666,0.75,,0.2,0.2,,8.374384236453203,1.0,0.2692307692307692,,0.14285714285714285,0.208955223880597,0.17105263157894737,0.13333333333333333,0.26666666666666666,0.35294117647058826,0.2,,1.0,0.6,0.75,0.5,,,,,,,1.0,0.6,1.0,0.75,,1.0,0.63576,0.6766,0.6221875,0.3076923076923077,0.3076923076923077,0.5,0.9375,0.53,,0.49710982658959535,,,,,,,5.0,4.0,1.0,,,,,2.0,1.0,2.0,0.16666666666666666,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,10.0,,4.0,,,1.0,2.0,,,,0.36363636363636365,,0.18181818181818182,0.06451612903225806,,1.0,,,,,,,,,1.0,1.0,,0.3076923076923077,0.36363636363636365,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,10731.0,179.0,16,348,335.0,146,156.0,51,683,18.0,23.0,1.0,2.0,7.0,10.0,12.0,11.0,24.0,3.0,2.0,32.0,59.0,28.0,41.0,120.0,375.0,1.0,4.0,12.0,17.0,12.0,23.0,13.0,25.0,61.0,14.0,50.0,2.0,3.0,23.0,29.0,13.0,64.0,3.0,2.0,8.0,10.0,8.0,18.0,12.0,10.0,24.0,10.0,10.0,24.0,37.0,56.0,3.0,23.0,4.0,61.0,146,3.0,4.0,0.21875,0.22580645161290322,0.5423728813559322,0.25,0.5217391304347826,0.4540229885057471,0.4166666666666667,0.5,0.5315315315315315,0.6538461538461539,0.6,0.3218390804597701,0.05084745762711865,0.043478260869565216,0.16666666666666666,33.16953316953317,0.5,0.07207207207207207,0.05555555555555555,0.07142857142857142,0.06802721088435375,0.04516129032258064,0.02857142857142857,0.05405405405405406,,0.12,0.07142857142857142,0.26436781609195403,0.782608695652174,0.8181818181818182,0.2222222222222222,0.13793103448275862,0.27586206896551724,0.4583333333333333,0.4583333333333333,0.18181818181818182,0.034482758620689655,0.3333333333333333,0.5,0.2777777777777778,0.7,0.05555555555555555,0.5862068965517241,0.5004718390804597,0.5538375,0.4968027777777777,0.21495327102803738,0.2911392405063291,0.14166666666666666,0.5083333333333333,9.71864406779661,25.50714285714286,0.41954022988505746,3.0,25.0,11.0,25.0,6.0,4.0,9.0,6.0,3.0,12.0,2.0,6.0,4.0,2.0,2.0,2.0,0.2857142857142857,0.25,0.3,0.28735632183908044,0.3055555555555556,4.0,1.0,5.0,2.0,12.0,3.0,4.0,2.0,1.0,9.0,,1.0,1.0,0.8,0.17857142857142858,0.17857142857142858,0.16,0.16,0.75,0.16666666666666666,0.16,1.0,1.0,3.0,4.0,,4.0,1.0,,1.0,3.0,,,0.3076923076923077,,,,0.06666666666666667,0.035398230088495575,0.03508771929824561,0.021739130434782608,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.5,0.2727272727272727,2.0,1.0,,,,0.0625,,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,,,True,,,,,,,,,,,,,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,8770.0,146.0,4,282,274.0,128,137.0,38,556,17.0,21.0,2.0,4.0,4.0,4.0,14.0,13.0,27.0,1.0,,32.0,62.0,6.0,22.0,95.0,305.0,2.0,6.0,2.0,6.0,12.0,20.0,4.0,15.0,45.0,38.0,26.0,2.0,5.0,4.0,5.0,1.0,11.0,2.0,2.0,9.0,14.0,7.0,21.0,1.0,1.0,9.0,2.0,6.0,14.0,15.0,23.0,3.0,9.0,4.0,45.0,128,4.0,3.0,0.59375,0.6129032258064516,0.5161290322580645,0.3333333333333333,0.6,0.5367647058823529,0.3333333333333333,0.625,0.6089743589743589,0.42857142857142855,0.7258064516129032,0.08823529411764706,0.08064516129032258,,0.2857142857142857,26.68711656441718,0.1111111111111111,0.09574468085106383,0.07692307692307693,0.058823529411764705,0.09166666666666666,0.05555555555555555,0.06666666666666667,0.10714285714285714,0.047619047619047616,0.1111111111111111,0.09523809523809523,0.3088235294117647,0.8095238095238095,0.8095238095238095,0.7058823529411765,0.20588235294117646,0.39705882352941174,0.48148148148148145,0.5,0.5384615384615384,0.014705882352941176,0.6666666666666666,0.5,0.16666666666666666,1.0,,0.39705882352941174,0.48896397058823526,0.51888,0.4609854166666667,0.12162162162162163,0.1323529411764706,0.06315789473684211,0.47368421052631576,10.812903225806451,24.916666666666668,0.45390070921985815,2.0,5.0,4.0,5.0,1.0,,7.0,4.0,3.0,8.0,,1.0,,2.0,1.0,2.0,,0.14285714285714285,0.2,0.07352941176470588,0.16666666666666666,2.0,,3.0,,3.0,6.0,2.0,1.0,,3.0,,1.0,,0.3333333333333333,0.5,0.5,0.4,0.4,,,0.4,1.0,,2.0,2.0,,5.0,,3.0,3.0,5.0,1.0,,0.5,,,0.2,,0.05434782608695652,0.022727272727272728,0.10714285714285714,,,1.0,1.0,1.0,0.5,,0.5,2.0,,1.0,,0.1,0.07142857142857142,,,,,,,,,,1.0,0.037037037037037035,True,,,,,,,,,,,,,,,
2852,1610612764,Awvee Storey,Awvee Storey,2852,WAS,1224.0,20.0,5,42,43.0,34,29.0,6,85,2.0,3.0,,,1.0,2.0,1.0,1.0,3.0,,,4.0,7.0,1.0,2.0,13.0,46.0,,,1.0,1.0,1.0,3.0,1.0,2.0,7.0,8.0,,,1.0,,,,,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,,1.0,1.0,7.0,34,2.0,1.0,1.0,1.0,0.5714285714285714,,0.3333333333333333,0.6875,,0.625,0.65,0.5,0.5833333333333334,0.125,0.14285714285714285,0.3333333333333333,,22.916666666666668,1.0,0.125,0.3333333333333333,,0.21428571428571427,0.0625,,0.25,,,0.25,0.375,0.6666666666666666,1.0,1.0,0.125,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.5,,0.5,0.4851375,,0.551975,0.1111111111111111,0.125,0.07692307692307693,0.5384615384615384,9.785714285714286,25.7,0.8095238095238095,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,1.0,1.0,0.125,0.25,1.0,,1.0,,3.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,0.09090909090909091,0.2,,,1.0,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,
2873,1610612764,Billy Thomas,Billy Thomas,2873,WAS,749.0,12.0,-12,27,23.0,26,14.0,5,50,,,,,,,,,1.0,2.0,2.0,,1.0,6.0,,6.0,33.0,,,,3.0,,1.0,6.0,,6.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,6.0,26,1.0,,,,,,,0.42857142857142855,0.75,0.42857142857142855,0.42857142857142855,0.75,0.42857142857142855,0.8571428571428571,,,,21.21212121212121,,,,,,0.058823529411764705,,,,,,,,,,,0.14285714285714285,,,,0.2857142857142857,,,,,0.2857142857142857,0.8571428571428571,0.4521285714285714,0.41835,0.4521285714285714,,,0.5,1.0,19.6,25.416666666666668,0.9629629629629629,,4.0,4.0,4.0,,,1.0,1.0,,,,,,,,,,,,0.5714285714285714,0.5714285714285714,2.0,1.0,2.0,2.0,6.0,,2.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,,,2.0,2.0,,1.0,,,,,,,0.3333333333333333,,,,,0.125,,,,,,,,,,0.5,,,,,0.5,,,1.0,1.0,1.0,,0.5,0.5,1.0,1.0,,,True,,,,,,,,,,,,,,,
