EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Technical Free Throw Trips,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,HeaveAttempts,FTDefRebounds,DefFTReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,FTOffRebounds,Loose Ball Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends,LongMidRangePctBlocked,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101143,1610612753,Travis Diener,Travis Diener,101143,ORL,1943.0,32,-21,66,64,36,36,8,130,3.0,1.0,1.0,5.0,8.0,1.0,1.0,5.0,7.0,3,5.0,9.0,2.0,17,84,1.0,2.0,3.0,1.0,5.0,7.0,2.0,17.0,9.0,6.0,8.0,5.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,17.0,36,1.0,1.0,0.6,0.5555555555555556,0.5,0.7142857142857143,0.5555555555555556,0.625,0.75,0.9375,0.6538461538461539,0.75,0.9444444444444444,0.75,18.18181818181818,1.0,0.25,0.08333333333333333,0.6666666666666666,0.625,0.625,0.6,0.5,0.5,1.0,1.0,0.875,0.7142857142857143,0.75,0.625,0.4799291666666667,0.49485,0.474725,0.17647058823529413,1.0,21.233333333333334,24.855555555555554,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,3428.0,57,-14,109,104,49,49,15,213,3.0,,,,,,,,,11,,,,10,125,,,,5.0,,,,6.0,,,,,,,,,,2.0,1.0,1.0,1.0,,5.0,2.0,3.0,7.0,1.0,,1.0,,6.0,49,1.0,,,,,,,0.45454545454545453,,0.6,0.45454545454545453,,0.6,,12.8,0.2,0.2727272727272727,,,,,,,,,,,,0.2727272727272727,,0.4305090909090909,,0.47254000000000007,,0.6,8.745454545454546,,0.44954128440366975,2.0,3.0,1.0,2.0,1.0,5.0,2.0,5.0,3.0,8.0,2.0,1.0,1.0,1.0,7.0,8.0,2.0,10.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.8,0.8,0.45454545454545453,0.6,0.2413793103448276,0.02857142857142857,0.1111111111111111,0.14285714285714285,0.21052631578947367,0.047619047619047616,0.125,0.16666666666666666,0.2,1.0,0.06666666666666667,0.25,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.45454545454545453,0.2,0.2,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1883,1610612753,Steve Francis,Steve Francis,1883,ORL,5916.0,99,-31,182,180,76,100,27,362,11.0,,,,3.0,,,,3.0,29,,3.0,18.0,46,205,,,4.0,12.0,,3.0,12.0,24.0,,,3.0,,10.0,14.0,5.0,3.0,32.0,6.0,5.0,1.0,5.0,3.0,9.0,3.0,2.0,10.0,17.0,,28.0,2.0,24.0,76,5.0,2.0,,,,,,0.4375,1.0,0.4,0.5113636363636364,1.0,0.5454545454545454,0.09375,25.35885167464115,0.5555555555555556,0.34375,,0.09375,,,,,,,,0.2,,0.5,,0.48513125,,0.47570666666666667,0.08695652173913043,0.5217391304347826,9.024137931034483,26.066666666666666,0.4175824175824176,8.0,13.0,4.0,7.0,1.0,5.0,5.0,14.0,6.0,10.0,18.0,1.0,2.0,3.0,8.0,11.0,3.0,14.0,,4.0,2.0,,2.0,12.0,1.0,1.0,1.0,,,0.35714285714285715,0.35714285714285715,0.4827586206896552,0.5,0.13559322033898305,0.03225806451612903,0.14285714285714285,0.1,0.1375,0.041666666666666664,,,0.08695652173913043,,0.2608695652173913,,,0.40625,0.6153846153846154,0.6666666666666666,0.375,0.15625,0.2,0.2,0.45454545454545453,0.45454545454545453,0.4,0.4666666666666667,0.5714285714285714,0.2857142857142857,0.3076923076923077,1.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.034482758620689655,0.07692307692307693,0.07142857142857142,0.3333333333333333,0.21428571428571427,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,8281.0,138,-1,248,249,99,105,32,497,14.0,2.0,,5.0,14.0,2.0,3.0,3.0,6.0,33,5.0,16.0,10.0,63,258,2.0,3.0,12.0,13.0,3.0,6.0,2.0,27.0,15.0,,13.0,5.0,4.0,5.0,1.0,3.0,11.0,6.0,3.0,3.0,5.0,2.0,9.0,2.0,4.0,12.0,11.0,1.0,11.0,,27.0,99,4.0,,1.0,0.3125,0.6666666666666666,0.5,0.3333333333333333,0.5408163265306123,1.0,0.6578947368421053,0.5943396226415094,1.0,0.7105263157894737,0.32653061224489793,22.06405693950178,0.5555555555555556,0.2857142857142857,0.04081632653061224,0.2857142857142857,0.35714285714285715,0.35714285714285715,1.0,,0.75,0.6666666666666666,1.0,0.3157894736842105,0.5,0.4897959183673469,0.38461538461538464,0.47517604166666677,0.5006875,0.4763131578947369,0.19047619047619047,0.42857142857142855,11.478787878787879,27.15,0.39919354838709675,5.0,8.0,3.0,4.0,8.0,11.0,6.0,19.0,8.0,14.0,24.0,,6.0,2.0,7.0,11.0,6.0,17.0,3.0,4.0,3.0,,3.0,7.0,,,,,,0.3684210526315789,0.3684210526315789,0.5757575757575758,0.6153846153846154,0.07865168539325842,0.07142857142857142,0.07407407407407407,,0.07758620689655173,0.06,0.058823529411764705,,0.034482758620689655,0.045454545454545456,0.13157894736842105,0.2,,0.16326530612244897,0.625,0.7142857142857143,0.4,0.22448979591836735,0.7272727272727273,0.7272727272727273,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.21052631578947367,0.75,0.1320754716981132,0.1891891891891892,1.0,1.0,4.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,0.030303030303030304,0.125,0.06976744186046512,,,,1.0,2.0,0.18181818181818182,0.08333333333333333,0.375,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,21300.0,355,-11,643,644,239,264,88,1287,3.0,,,,,,,,,58,,,5.0,75,662,,,20.0,18.0,,,3.0,23.0,,,,,12.0,14.0,7.0,3.0,30.0,10.0,8.0,2.0,9.0,6.0,17.0,8.0,20.0,50.0,22.0,8.0,8.0,3.0,23.0,239,6.0,3.0,,,,,,0.603448275862069,0.5294117647058824,0.5555555555555556,0.6048387096774194,0.5555555555555556,0.5476190476190477,,10.589812332439678,0.5294117647058824,0.05172413793103448,,,,,,,,,,,,0.7241379310344828,,0.502796551724138,0.55146875,0.49742777777777775,0.26666666666666666,0.30666666666666664,2.736206896551724,,0.37169517884914466,29.0,42.0,8.0,12.0,5.0,13.0,1.0,35.0,10.0,42.0,28.0,2.0,27.0,9.0,30.0,46.0,31.0,77.0,1.0,8.0,3.0,3.0,,1.0,12.0,11.0,12.0,4.0,1.0,0.6,0.8076923076923077,0.603448275862069,0.5555555555555556,0.12875536480686695,0.10714285714285714,0.1232876712328767,0.07142857142857142,0.12745098039215685,0.10357142857142858,0.12903225806451613,0.09090909090909091,0.09859154929577464,0.14814814814814814,0.1388888888888889,,0.3333333333333333,0.7241379310344828,0.6904761904761905,0.7435897435897436,0.5862068965517241,0.22413793103448276,0.38461538461538464,0.4166666666666667,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.01694915254237288,0.01694915254237288,9.0,17.0,2.0,4.0,2.0,2.0,,2.0,2.0,,,1.0,2.0,2.0,,0.5294117647058824,0.06896551724137931,0.07142857142857142,0.09649122807017543,,0.17647058823529413,0.1111111111111111,,7.0,0.2,0.10526315789473684,0.6,9.0,16.0,18.0,2.0,5.0,1.0,4.0,0.07692307692307693,0.06060606060606061,0.9411764705882353,0.5625,,,,,,,,,,,,True,,,,,,,,,,,,,
2052,1610612753,DeShawn Stevenson,DeShawn Stevenson,2052,ORL,6613.0,110,-14,205,206,108,121,28,411,18.0,,,,,,,,,38,,,10.0,48,227,,,6.0,20.0,,,4.0,24.0,,,,,9.0,12.0,4.0,4.0,27.0,3.0,,3.0,4.0,1.0,8.0,5.0,3.0,9.0,11.0,2.0,14.0,1.0,24.0,108,3.0,1.0,,,,,,0.5,0.5,0.5,0.5454545454545454,0.5,0.5454545454545454,,22.317596566523605,0.5,0.47368421052631576,,,,,,,,,,,,0.47368421052631576,,0.5027763157894737,0.5417,0.50761,0.125,0.5,9.647368421052631,,0.526829268292683,11.0,18.0,6.0,10.0,,2.0,8.0,19.0,10.0,20.0,18.0,1.0,1.0,3.0,5.0,8.0,3.0,11.0,,4.0,3.0,2.0,2.0,7.0,,,,,,0.5263157894736842,0.5263157894736842,0.5,0.5,0.07042253521126761,0.014492753623188406,0.15789473684210525,0.09090909090909091,0.08888888888888889,0.025,,0.1111111111111111,0.09523809523809523,0.05555555555555555,0.0625,0.16666666666666666,,0.47368421052631576,0.6111111111111112,0.7333333333333333,0.45454545454545453,0.05263157894736842,,,0.4444444444444444,0.4444444444444444,0.625,0.5,0.6,0.16279069767441862,0.16279069767441862,3.0,6.0,,4.0,3.0,2.0,1.0,1.0,,,,1.0,2.0,,1.0,0.5,0.10526315789473684,0.16666666666666666,,,0.15384615384615385,,,,,0.05555555555555555,,2.0,3.0,,1.0,,,,0.5,0.07142857142857142,0.5,0.6666666666666666,,,,,,,,,,,,True,,,,,,,,,,,,,
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,6193.0,103,6,188,191,50,54,31,379,4.0,,,,,,,,,36,,,17.0,43,194,,,17.0,5.0,,,5.0,11.0,,,,,7.0,7.0,4.0,2.0,14.0,6.0,5.0,1.0,5.0,3.0,5.0,2.0,4.0,5.0,15.0,,25.0,3.0,11.0,50,,3.0,,,,,,0.3611111111111111,0.4,0.6,0.4479166666666667,0.5,0.6111111111111112,,23.348017621145374,1.0,0.1111111111111111,,,,,,,,,,,,0.6944444444444444,,0.5271055555555555,0.5276866666666666,0.46503999999999995,0.3953488372093023,0.2558139534883721,4.030555555555555,,0.26595744680851063,11.0,25.0,1.0,1.0,2.0,7.0,,13.0,3.0,10.0,16.0,1.0,12.0,6.0,12.0,22.0,15.0,37.0,,,2.0,,1.0,10.0,,,1.0,1.0,,0.38461538461538464,0.5,0.3611111111111111,0.6,0.17142857142857143,0.13636363636363635,0.23076923076923078,0.25,0.1875,0.14130434782608695,0.09523809523809523,0.3333333333333333,0.2,0.125,0.17647058823529413,0.2857142857142857,1.0,0.6944444444444444,0.44,0.5238095238095238,0.45454545454545453,0.19444444444444445,0.2857142857142857,0.3333333333333333,,,,0.2,1.0,0.2222222222222222,0.2222222222222222,6.0,15.0,5.0,5.0,,,,1.0,5.0,,,,,,,0.4,0.1388888888888889,0.16,0.06060606060606061,,0.21052631578947367,0.2777777777777778,,4.0,0.4,0.23529411764705882,,5.0,12.0,6.0,2.0,2.0,,,0.14285714285714285,0.3333333333333333,0.8,0.4166666666666667,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,1468.0,24,9,41,43,8,13,9,84,,,,1.0,1.0,,,,,1,1.0,1.0,,3,34,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,1.0,4.0,,,,,,8,,,1.0,1.0,,,1.0,0.75,,,0.75,,,0.5,3.9215686274509802,,,,0.5,1.0,1.0,1.0,,,,,,,0.5,1.0,0.509625,,,,,5.0,25.0,0.1951219512195122,,,,,,1.0,,,,,,,,2.0,2.0,4.0,,4.0,,,,,,,1.0,1.0,1.0,,,,,,,0.14285714285714285,,0.25,,0.18181818181818182,,,,,0.25,0.14285714285714285,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2242,1610612753,Terence Morris,Terence Morris,2242,ORL,2091.0,35,-6,62,64,28,38,8,126,9.0,,,,,,,,,13,,,2.0,12,69,,,2.0,7.0,,,2.0,6.0,,,,,1.0,1.0,,,2.0,1.0,1.0,,,,1.0,,3.0,3.0,1.0,,2.0,1.0,6.0,28,,1.0,,,,,,0.38461538461538464,1.0,0.2857142857142857,0.42857142857142855,1.0,0.375,,20.547945205479454,,0.6923076923076923,,,,,,,,,,,,0.07692307692307693,,0.3925076923076923,0.3921,0.38557142857142856,0.16666666666666666,0.5,16.107692307692307,,0.45161290322580644,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,2.0,8.0,2.0,,,,3.0,3.0,,3.0,,1.0,,,,,1.0,1.0,1.0,,,0.8,0.8,0.38461538461538464,0.2857142857142857,0.1875,,,,0.13636363636363635,,,,,0.16666666666666666,0.3333333333333333,,,0.07692307692307693,1.0,1.0,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
278,1610612753,Stacey Augmon,Stacey Augmon,278,ORL,2760.0,46,1,77,76,30,36,11,153,1.0,,,,,,,,,8,,,6.0,10,73,,,,5.0,,,4.0,4.0,,,,,,,,,,,,,1.0,1.0,2.0,,,3.0,5.0,1.0,6.0,1.0,4.0,30,,1.0,,,,,,0.25,,,0.45454545454545453,,0.2857142857142857,,13.829787234042554,0.5,0.125,,,,,,,,,,,,,,0.363225,0.3191,0.35574,,0.4,8.9625,,0.38961038961038963,,,,,2.0,7.0,,2.0,,,4.0,,,1.0,2.0,3.0,,3.0,,1.0,,,,2.0,,,,,,,,0.25,,0.05714285714285714,,0.16666666666666666,,0.07317073170731707,,,,0.1,,0.05,0.5,,,,,,0.875,0.2857142857142857,0.3333333333333333,,,,,,0.2,0.2,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,0.125,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
