EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceArc3FGM,PenaltyArc3FGM,PtsUnassisted3s,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Technical Free Throw Trips,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,on
101159,1610612756,Dijon Thompson,Dijon Thompson,101159,PHX,858.0,14,-13.0,32,32,12,12,2,64,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,1.0,3.0,7.0,37,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,12,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.3333333333333333,26.470588235294116,0.1,0.1111111111111111,0.09090909090909091,0.07142857142857142,0.16666666666666666,0.2,1.0,0.2222222222222222,0.5,0.5,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,1.0,0.5555555555555556,0.5187722222222223,0.7057,0.3736,10.716666666666667,24.599999999999998,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101213,1610612756,Sharrod Ford,Sharrod Ford,101213,PHX,161.0,3,-10.0,7,6,7,6,1,13,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,2.0,3.0,1.0,,1.0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,172445.0,2874,490.0,5720,5727,1083,1321,553,11447,252.0,386.0,71.0,173.0,118.0,264.0,5.0,17.0,13.0,441.0,823.0,8.0,30.0,1080.0,5986,100.0,132.0,440.0,442.0,24.0,11.0,97.0,282.0,399.0,159.0,558.0,58.0,46.0,135.0,260.0,82.0,35.0,85.0,50.0,,1083,0.4988662131519274,0.541871921182266,1.0,0.26666666666666666,0.2857142857142857,0.5358444714459295,0.5310668229777257,0.5648535564853556,0.035169988276670575,17.99748506758881,0.13055555555555556,0.05574712643678161,0.1373686118158753,0.06060606060606061,0.0384180790960452,0.145610278372591,0.5882352941176471,0.4525205158264947,0.6528497409326425,0.7058823529411765,0.20281359906213364,0.3094958968347011,0.44696969696969696,0.44866920152091255,0.652542372881356,0.01992966002344666,0.29411764705882354,0.29411764705882354,1.0,0.015240328253223915,0.6635514018691588,0.4876905041031653,0.48406868390129243,0.4962475609756097,0.46509857142857153,7.732928311057106,25.67,0.18933566433566434,42.0,22.0,46.0,35.0,56.0,71.0,1.0,4.0,2.0,6.0,3.0,3.0,3.0,174.0,53.0,1.0,7.0,18.0,127.0,66.0,2.0,9.0,61.0,199.0,70.0,2.0,3.0,43.0,1.0,337.0,166.0,503.0,108.0,58.0,162.0,30.0,145.0,1172.0,61.0,1.0,97.0,20.0,37.0,12.0,100.0,32.0,69.0,89.0,6.0,31.0,3.0,18.0,189.0,13.0,39.0,19.0,25.0,266.0,16.0,19.0,238.0,31.0,108.0,1.0,25.0,3.0,2.0,1.0,5.0,2.0,2.0,8.0,199.0,23.0,0.14285714285714285,0.2222222222222222,0.53,0.5,0.5093457943925234,0.48936170212765956,0.5427350427350427,0.5621468926553672,0.03333333333333333,0.05224787363304982,0.07512953367875648,0.07514450867052024,0.003787878787878788,0.07692307692307693,0.5291005291005291,0.12048192771084337,0.010638297872340425,0.16193656093489148,0.07035755478662054,0.0815450643776824,0.06426735218508997,0.058823529411764705,0.09558823529411764,0.1163575042158516,0.12164296998420221,0.15463917525773196,0.19298245614035087,0.10393258426966293,0.4722222222222222,0.41040462427745666,0.44375,0.3380281690140845,0.23076923076923078,0.25,1.0,0.647887323943662,0.1956521739130435,0.037383177570093455,0.25,1.0,0.028037383177570093,0.3971631205673759,0.625,0.0425531914893617,0.3333333333333333,0.02127659574468085,0.2727272727272727,0.11707841031149302,0.12,0.03225806451612903,0.1175925925925926,0.18425925925925926,,,,,,,,,,,True
2592,1610612756,James Jones,James Jones,2592,PHX,67472.0,1125,210.0,2241,2244,408,515,208,4485,19.0,27.0,9.0,18.0,65.0,147.0,34.0,63.0,128.0,90.0,192.0,81.0,191.0,485.0,2382,23.0,31.0,132.0,48.0,237.0,128.0,12.0,106.0,137.0,23.0,160.0,20.0,16.0,41.0,90.0,33.0,8.0,34.0,22.0,1.0,408,0.7333333333333333,0.7764705882352941,0.9753086419753086,0.42408376963350786,0.42408376963350786,0.46875,0.5522193211488251,0.5871670702179177,0.49869451697127937,17.601937828017764,0.12268518518518519,0.01818181818181818,0.11580882352941177,0.02186878727634195,0.0196078431372549,0.10904255319148937,0.6470588235294118,0.07049608355091384,0.7037037037037037,0.7037037037037037,0.04699738903394256,0.3838120104438642,0.4421768707482993,0.4452054794520548,0.7846153846153846,0.16449086161879894,0.5396825396825397,0.5396825396825397,1.0,0.3342036553524804,0.21951219512195122,0.5691906005221932,0.4995043080939946,0.5237203703703704,0.47387946428571437,16.069791666666664,24.78848167539267,0.18206157965194109,22.0,9.0,6.0,2.0,3.0,6.0,3.0,7.0,4.0,10.0,47.0,11.0,15.0,62.0,15.0,9.0,18.0,5.0,62.0,16.0,11.0,25.0,31.0,96.0,10.0,,47.0,3.0,2.0,11.0,19.0,30.0,13.0,6.0,5.0,1.0,5.0,79.0,10.0,1.0,20.0,11.0,7.0,4.0,7.0,8.0,5.0,16.0,2.0,2.0,,2.0,23.0,1.0,6.0,7.0,3.0,84.0,5.0,24.0,72.0,5.0,19.0,7.0,9.0,1.0,1.0,,3.0,,1.0,3.0,96.0,8.0,0.5,0.44,0.6521739130434783,0.5161290322580645,0.6951219512195121,0.5803571428571429,0.7045454545454546,0.676056338028169,0.010471204188481676,0.015625,,0.1111111111111111,0.006802721088435374,0.015625,0.30434782608695654,0.1896551724137931,0.02631578947368421,0.08928571428571429,0.028901734104046242,0.018072289156626505,0.014598540145985401,0.029411764705882353,0.027777777777777776,0.10931174089068826,0.15767634854771784,0.08152173913043478,0.125,0.03398058252427184,0.7368421052631579,0.3333333333333333,0.375,0.16666666666666666,0.3671875,0.373015873015873,0.9574468085106383,0.6666666666666666,0.16666666666666666,0.17073170731707318,0.42857142857142855,1.0,0.2682926829268293,0.05357142857142857,0.6666666666666666,0.17857142857142858,0.4,0.26785714285714285,0.3671875,0.06435643564356436,0.09223300970873786,0.03535353535353535,0.12783505154639174,0.1979381443298969,6.0,7.0,6.0,0.5454545454545454,0.8333333333333334,0.4666666666666667,,,,,True
754,1610612756,Jim Jackson,Jim Jackson,754,PHX,15912.0,265,41.0,526,525,97,145,66,1051,3.0,7.0,3.0,6.0,8.0,27.0,3.0,14.0,27.0,13.0,40.0,8.0,41.0,54.0,529,3.0,5.0,14.0,12.0,21.0,27.0,5.0,29.0,36.0,6.0,42.0,5.0,4.0,17.0,30.0,4.0,2.0,4.0,3.0,,97,0.5384615384615384,0.5833333333333334,0.875,0.1951219512195122,0.1951219512195122,0.325,0.30864197530864196,0.32142857142857145,0.5061728395061729,17.940199335548176,0.1318181818181818,0.029411764705882353,0.12,0.023346303501945526,0.030927835051546393,0.125,0.75,0.08641975308641975,0.42857142857142855,0.6,0.07407407407407407,0.3333333333333333,0.2962962962962963,0.2962962962962963,0.625,0.1728395061728395,0.21428571428571427,0.21428571428571427,1.0,0.3333333333333333,0.375,0.5925925925925926,0.48695308641975316,0.5254399999999999,0.463525,15.014999999999995,24.71951219512195,0.1844106463878327,1.0,1.0,1.0,,2.0,2.0,,2.0,1.0,3.0,5.0,3.0,2.0,4.0,1.0,1.0,5.0,,5.0,1.0,1.0,5.0,,5.0,2.0,,5.0,3.0,,13.0,8.0,21.0,4.0,4.0,7.0,1.0,5.0,50.0,1.0,,4.0,3.0,1.0,1.0,13.0,4.0,12.0,11.0,1.0,1.0,,3.0,24.0,1.0,4.0,,2.0,6.0,1.0,2.0,7.0,,3.0,,,,,,1.0,,1.0,1.0,5.0,,0.2,0.2,0.3333333333333333,0.2,0.3125,0.25,0.3125,0.25,,0.075,0.2857142857142857,0.16666666666666666,,,0.5416666666666666,0.1111111111111111,,0.07272727272727272,0.011494252873563218,0.05405405405405406,,,0.034482758620689655,0.1388888888888889,0.13333333333333333,0.061224489795918366,0.16666666666666666,0.017543859649122806,0.3333333333333333,0.3333333333333333,0.4,0.5,0.18518518518518517,0.18518518518518517,0.8,0.3333333333333333,,0.25,,,0.375,0.2,,0.3,0.3333333333333333,0.2,0.18518518518518517,0.03571428571428571,0.06976744186046512,,0.09259259259259259,0.09259259259259259,1.0,,3.0,0.3333333333333333,,,1.0,,,,True
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,126658.0,2111,387.0,4180,4198,766,937,404,8378,34.0,60.0,6.0,42.0,116.0,249.0,59.0,123.0,211.0,166.0,351.0,148.0,334.0,865.0,4341,25.0,57.0,224.0,108.0,423.0,209.0,15.0,119.0,156.0,32.0,188.0,59.0,37.0,75.0,176.0,11.0,2.0,11.0,3.0,,766,0.6746987951807228,0.6829268292682927,0.9527027027027027,0.4431137724550898,0.4457831325301205,0.47293447293447294,0.5664233576642336,0.5852503382949933,0.48759124087591244,17.243603526123415,0.07526881720430108,0.011885895404120444,0.07333994053518335,0.0162900683131897,0.012678288431061807,0.08029197080291971,0.2727272727272727,0.08759124087591241,0.5666666666666667,0.7083333333333334,0.061313868613138686,0.3635036496350365,0.46586345381526106,0.4715447154471545,0.7413793103448276,0.17956204379562044,0.4796747967479675,0.48360655737704916,1.0,0.30802919708029197,0.1016949152542373,0.5751824817518248,0.5017753294289897,0.5033559523809524,0.4785025000000001,14.427350427350428,24.694610778443113,0.18325358851674642,5.0,33.0,3.0,9.0,14.0,16.0,3.0,5.0,8.0,16.0,89.0,29.0,29.0,89.0,6.0,16.0,34.0,9.0,69.0,25.0,17.0,45.0,35.0,136.0,4.0,2.0,89.0,18.0,3.0,93.0,51.0,144.0,39.0,12.0,36.0,11.0,46.0,339.0,16.0,1.0,29.0,8.0,1.0,22.0,32.0,5.0,21.0,32.0,6.0,11.0,1.0,7.0,64.0,6.0,10.0,3.0,11.0,172.0,9.0,61.0,114.0,4.0,35.0,2.0,23.0,,,,4.0,,,,136.0,21.0,0.47058823529411764,0.37777777777777777,0.24,0.43859649122807015,0.5084745762711864,0.4950980392156863,0.5476190476190477,0.5354330708661418,0.008982035928143712,0.05128205128205128,0.2,0.07142857142857142,0.012048192771084338,0.009478672985781991,0.5,0.06504065040650407,0.016129032258064516,0.06636155606407322,0.0249609984399376,0.014492753623188406,0.006993006993006993,0.029082774049217,0.015463917525773196,0.07913669064748201,0.06471816283924843,0.0708215297450425,0.047619047619047616,0.0029239766081871343,0.6470588235294118,0.38095238095238093,0.41025641025641024,0.25,0.4218009478672986,0.4258373205741627,0.9213483146067416,0.5,0.3333333333333333,0.0847457627118644,0.6,1.0,0.4915254237288136,0.13725490196078433,0.6428571428571429,0.1568627450980392,0.5,0.28431372549019607,0.4258373205741627,0.051675977653631286,0.09162303664921466,0.005988023952095809,0.07976878612716763,0.15722543352601157,13.0,9.0,21.0,0.4482758620689655,0.9230769230769231,0.3103448275862069,,2.0,0.008130081300813009,,True
2469,1610612756,Pat Burke,Pat Burke,2469,PHX,6977.0,116,-19.0,237,239,34,72,20,476,8.0,10.0,3.0,9.0,10.0,17.0,,,2.0,20.0,36.0,1.0,2.0,45.0,264,6.0,4.0,26.0,14.0,3.0,2.0,3.0,11.0,18.0,5.0,23.0,1.0,,8.0,17.0,4.0,,4.0,3.0,,34,0.65,0.7222222222222222,1.0,0.5,0.5,0.5555555555555556,0.5657894736842105,0.5769230769230769,0.05263157894736842,18.846153846153847,0.11702127659574468,0.04,0.11926605504587157,0.04950495049504951,0.023255813953488372,0.07142857142857142,0.75,0.2631578947368421,0.8,1.0,0.23684210526315788,0.4473684210526316,0.5882352941176471,0.5882352941176471,0.7,,,,,0.05263157894736842,0.42857142857142855,0.3157894736842105,0.4591999999999999,0.54025,0.4462333333333333,11.344444444444443,25.85,0.14345991561181434,3.0,4.0,3.0,,1.0,2.0,,,,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,11.0,1.0,1.0,2.0,,5.0,4.0,,1.0,2.0,,4.0,4.0,8.0,2.0,2.0,,,4.0,20.0,2.0,,2.0,5.0,,1.0,6.0,,1.0,4.0,,5.0,,1.0,10.0,,2.0,1.0,3.0,6.0,2.0,,2.0,,1.0,,,,,,1.0,,,,5.0,,1.0,0.5,0.6666666666666666,0.25,0.7857142857142857,0.4166666666666667,0.7857142857142857,0.4166666666666667,,0.05555555555555555,0.2,,,,0.6,0.45454545454545453,,0.13333333333333333,0.07692307692307693,0.0625,0.0625,0.045454545454545456,0.25,0.08695652173913043,0.20689655172413793,0.08333333333333333,0.3333333333333333,,0.625,0.2222222222222222,0.2222222222222222,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,,,,0.14285714285714285,0.16666666666666666,,,,0.3333333333333333,0.5,0.02564102564102564,0.02702702702702703,,0.24444444444444444,0.1111111111111111,1.0,1.0,,1.0,1.0,0.5,,,,,True
703,1610612756,Kurt Thomas,Kurt Thomas,703,PHX,49843.0,831,176.0,1637,1632,167,239,150,3269,34.0,53.0,16.0,28.0,64.0,141.0,,,,114.0,222.0,,,264.0,1602,25.0,21.0,208.0,20.0,,,35.0,149.0,198.0,59.0,257.0,14.0,10.0,53.0,115.0,29.0,13.0,29.0,15.0,,167,0.9122807017543859,0.9541284403669725,,,,0.5135135135135135,0.5135135135135135,0.5477178423236515,,15.1431718061674,0.22713414634146342,0.06493506493506493,0.2241169305724726,0.07712418300653595,0.057057057057057055,0.18983050847457628,0.5172413793103449,0.23873873873873874,0.6415094339622641,0.7391304347826086,0.12612612612612611,0.6351351351351351,0.45390070921985815,0.46715328467153283,0.953125,,,,,,0.64,0.23873873873873874,0.4533837837837834,0.5399727272727272,0.45574761904761907,12.47297297297297,,0.10201588271227856,15.0,7.0,8.0,4.0,8.0,16.0,,,,,,,,36.0,12.0,,,9.0,33.0,9.0,,,12.0,30.0,10.0,,,12.0,,16.0,10.0,26.0,9.0,1.0,9.0,,7.0,62.0,24.0,,35.0,14.0,6.0,4.0,18.0,2.0,15.0,16.0,2.0,3.0,,1.0,34.0,2.0,1.0,15.0,11.0,59.0,8.0,15.0,43.0,5.0,21.0,,3.0,,,,1.0,,,1.0,30.0,3.0,,,0.48,0.42857142857142855,0.48,0.42857142857142855,0.55,0.5555555555555556,,0.05405405405405406,0.1320754716981132,0.03571428571428571,0.028368794326241134,,0.5294117647058824,0.3888888888888889,,0.21212121212121213,0.10619469026548672,0.09259259259259259,0.061224489795918366,0.11764705882352941,0.0821917808219178,0.2654320987654321,0.25125628140703515,0.18705035971223022,0.34615384615384615,0.06382978723404255,0.7941176470588235,0.5714285714285714,0.5925925925925926,1.0,,,,0.5,0.375,,,,,0.38095238095238093,0.5,,,,,0.08823529411764706,0.08823529411764706,,0.125,0.11363636363636363,,,,,,,,,,,True
2067,1610612756,Eddie House,Eddie House,2067,PHX,61131.0,1019,127.0,2021,2023,342,468,175,4044,21.0,42.0,2.0,18.0,124.0,273.0,23.0,66.0,164.0,150.0,333.0,94.0,230.0,609.0,2108,12.0,39.0,178.0,122.0,249.0,160.0,6.0,59.0,79.0,10.0,89.0,33.0,22.0,33.0,69.0,7.0,2.0,7.0,3.0,,342,0.5933333333333334,0.6054421768707483,0.8829787234042553,0.40869565217391307,0.415929203539823,0.45045045045045046,0.5168738898756661,0.5268630849220104,0.40852575488454707,28.10810810810811,0.07612903225806451,0.00967741935483871,0.07942973523421588,0.01088139281828074,0.00909090909090909,0.0960960960960961,0.42857142857142855,0.07460035523978685,0.5,0.6176470588235294,0.03197158081705151,0.4849023090586146,0.4542124542124542,0.46096654275092935,0.6612903225806451,0.1172291296625222,0.3484848484848485,0.35384615384615387,1.0,0.2912966252220249,0.07407407407407407,0.48312611012433393,0.4823669946332737,0.5160035714285715,0.4871831168831169,16.59069069069069,25.130434782608695,0.16922315685304304,2.0,9.0,1.0,3.0,7.0,5.0,,6.0,5.0,12.0,71.0,9.0,28.0,27.0,7.0,3.0,15.0,2.0,25.0,16.0,16.0,40.0,11.0,91.0,6.0,4.0,71.0,15.0,1.0,80.0,23.0,103.0,13.0,10.0,39.0,11.0,30.0,229.0,4.0,,19.0,1.0,2.0,11.0,28.0,8.0,15.0,19.0,2.0,13.0,1.0,2.0,47.0,2.0,6.0,,5.0,41.0,1.0,7.0,32.0,1.0,7.0,2.0,6.0,,,,3.0,,,,91.0,6.0,0.2,0.4,0.5833333333333334,0.41025641025641024,0.42592592592592593,0.5063291139240507,0.44642857142857145,0.5290697674418605,0.004347826086956522,0.04504504504504504,0.19047619047619047,0.16666666666666666,0.014652014652014652,,0.5957446808510638,0.022727272727272728,,0.09178743961352658,0.013377926421404682,0.012121212121212121,0.008,0.00975609756097561,0.02127659574468085,0.05803571428571429,0.06422018348623854,0.08875739644970414,0.10526315789473684,0.006734006734006734,0.2857142857142857,0.2777777777777778,0.3333333333333333,0.2,0.4329268292682927,0.4329268292682927,0.8450704225352113,0.5,,0.2222222222222222,,,0.3333333333333333,0.08860759493670886,0.42857142857142855,0.1518987341772152,0.4166666666666667,0.35443037974683544,0.44375,0.01576182136602452,0.02064896755162242,0.008620689655172414,0.041050903119868636,0.14942528735632185,3.0,11.0,33.0,0.3333333333333333,1.0,0.39285714285714285,1.0,,0.015151515151515152,,True
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,63414.0,1057,178.0,2112,2121,515,575,199,4233,85.0,157.0,14.0,36.0,19.0,44.0,18.0,47.0,96.0,114.0,237.0,61.0,143.0,493.0,2271,21.0,61.0,92.0,136.0,147.0,93.0,11.0,65.0,85.0,19.0,104.0,36.0,27.0,36.0,94.0,3.0,1.0,3.0,3.0,,515,0.40350877192982454,0.4144144144144144,0.8032786885245902,0.42657342657342656,0.4357142857142857,0.4810126582278481,0.5407894736842105,0.5732558139534883,0.3763157894736842,21.032423208191126,0.08269720101781171,0.017741935483870968,0.08317025440313111,0.02023429179978701,0.018050541516245487,0.0911854103343465,1.0,0.4131578947368421,0.5414012738853503,0.6204379562043796,0.09473684210526316,0.11578947368421053,0.4318181818181818,0.4318181818181818,0.3684210526315789,0.12368421052631579,0.3829787234042553,0.3829787234042553,1.0,0.25263157894736843,0.3888888888888889,0.7894736842105263,0.5414784574468086,0.5211999999999999,0.5325934343434344,5.00675105485232,25.38671328671328,0.24384469696969696,1.0,11.0,5.0,22.0,43.0,10.0,1.0,6.0,5.0,12.0,43.0,9.0,28.0,82.0,8.0,5.0,15.0,3.0,34.0,28.0,16.0,40.0,36.0,140.0,6.0,3.0,43.0,23.0,,59.0,45.0,104.0,30.0,15.0,19.0,8.0,32.0,253.0,8.0,,20.0,,4.0,9.0,35.0,7.0,19.0,28.0,2.0,16.0,,5.0,63.0,4.0,7.0,2.0,10.0,107.0,3.0,13.0,109.0,9.0,47.0,,12.0,,,,1.0,,,2.0,140.0,10.0,0.3333333333333333,0.4,0.38095238095238093,0.45901639344262296,0.4305555555555556,0.5148514851485149,0.4473684210526316,0.5737704918032787,,0.0970464135021097,0.12738853503184713,0.08333333333333333,,,0.5555555555555556,,,0.0847457627118644,0.025078369905956112,0.020100502512562814,0.013888888888888888,0.023255813953488372,0.028846153846153848,0.08482142857142858,0.06866952789699571,0.08108108108108109,0.09803921568627451,0.022988505747126436,0.4,0.2777777777777778,0.30303030303030304,0.5,0.4479166666666667,0.4479166666666667,0.7209302325581395,0.35714285714285715,,0.16666666666666666,0.16666666666666666,1.0,0.25,0.42574257425742573,0.5116279069767442,0.1188118811881188,0.4166666666666667,0.27722772277227725,0.46236559139784944,0.11244019138755981,0.1709090909090909,,0.06896551724137931,0.2839756592292089,4.0,11.0,36.0,0.4444444444444444,0.75,0.39285714285714285,,,,,True
