EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceArc3Frequency,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,on,Corner3PctBlocked
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,2389.0,40.0,13,69,71.0,40,34.0,13,140,4.0,7.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,12.0,2.0,4.0,1.0,21.0,74.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,10.0,4.0,10.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,6.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,10.0,40,1.0,0.2857142857142857,0.4,0.5,0.5,0.6666666666666666,0.5,0.5833333333333334,0.6666666666666666,0.5,0.625,0.6666666666666666,0.7142857142857143,0.65625,0.6666666666666666,0.7142857142857143,0.25,22.35294117647059,0.3333333333333333,0.2857142857142857,0.10714285714285714,0.14285714285714285,0.1,0.25,0.10526315789473684,0.16,0.2,0.18181818181818182,0.5,0.2222222222222222,0.07692307692307693,0.2,0.16666666666666666,0.4375,0.5714285714285714,0.5714285714285714,0.125,0.1875,1.0,1.0,0.6666666666666666,0.125,0.125,1.0,1.0,0.5,0.6666666666666666,1.0,0.5714285714285714,0.5,0.14285714285714285,0.2857142857142857,1.0,0.6875,1.0,0.47235625000000003,0.3655333333333333,0.5460071428571428,0.0625,0.08333333333333333,0.19047619047619047,0.47619047619047616,6.391666666666667,23.950000000000003,0.5797101449275363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,5483.0,91.0,7,165,172.0,86,83.0,26,337,7.0,11.0,,,3.0,4.0,3.0,2.0,9.0,2.0,,1.0,3.0,1.0,2.0,9.0,23.0,1.0,5.0,5.0,26.0,169.0,,2.0,,4.0,12.0,1.0,2.0,14.0,12.0,6.0,3.0,,,3.0,1.0,,2.0,,4.0,4.0,9.0,2.0,11.0,,7.0,2.0,1.0,,3.0,,,4.0,1.0,4.0,9.0,,7.0,7.0,2.0,3.0,,,,,14.0,86,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2,0.5,0.2,0.391304347826087,,0.3333333333333333,0.375,,0.39285714285714285,0.43333333333333335,,0.4666666666666667,0.17857142857142858,17.346938775510203,0.25,,0.0625,0.03508771929824561,0.23529411764705882,,0.09876543209876543,0.02564102564102564,,0.07407407407407407,,0.06666666666666667,0.09375,0.1111111111111111,,0.39285714285714285,0.6363636363636364,0.7,0.10714285714285714,0.32142857142857145,0.2222222222222222,0.2222222222222222,1.0,0.07142857142857142,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,,,0.2857142857142857,0.75,,0.14285714285714285,0.5,0.5714285714285714,0.3333333333333333,0.5274035714285714,0.4018,0.5050571428571429,0.10344827586206896,0.125,,0.5384615384615384,8.721739130434782,24.56,0.5212121212121212,1.0,1.0,3.0,1.0,6.0,3.0,9.0,2.0,1.0,4.0,1.0,1.0,21.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,0.043478260869565216,0.09090909090909091,0.14285714285714285,0.375,0.5714285714285714,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,49215.0,820.0,58,1540,1537.0,582,442.0,200,3077,27.0,48.0,2.0,4.0,11.0,21.0,41.0,15.0,51.0,8.0,3.0,7.0,27.0,3.0,9.0,60.0,140.0,9.0,35.0,83.0,230.0,1642.0,3.0,10.0,8.0,25.0,55.0,4.0,12.0,101.0,38.0,82.0,18.0,9.0,,27.0,7.0,1.0,6.0,,15.0,47.0,63.0,7.0,70.0,3.0,14.0,8.0,18.0,5.0,10.0,5.0,1.0,28.0,13.0,7.0,21.0,,80.0,98.0,6.0,36.0,4.0,1.0,4.0,,101.0,582,3.0,0.31666666666666665,0.31666666666666665,0.6666666666666666,0.2571428571428571,0.3333333333333333,0.2571428571428571,0.42857142857142855,0.3,0.45454545454545453,0.42,0.21428571428571427,0.4626865671641791,0.5182648401826484,0.26666666666666666,0.5632183908045977,0.2,13.829787234042554,0.6428571428571429,,0.08348134991119005,0.01079136690647482,0.09615384615384616,0.006211180124223602,0.08623087621696801,0.009762900976290097,0.012269938650306749,0.008658008658008658,0.008064516129032258,0.08,0.08333333333333333,0.0970873786407767,0.03225806451612903,0.2742857142857143,0.5625,0.6585365853658537,0.2342857142857143,0.2914285714285714,0.29411764705882354,0.29411764705882354,0.3333333333333333,0.045714285714285714,0.15428571428571428,0.25925925925925924,0.25925925925925924,0.5714285714285714,0.2857142857142857,0.5,0.31343283582089554,0.5238095238095238,0.04477611940298507,0.13432835820895522,0.3333333333333333,0.4742857142857143,0.25925925925925924,0.4819881502890173,0.5085307692307692,0.48991615384615383,0.17560975609756097,0.21176470588235294,0.034782608695652174,0.4391304347826087,9.299285714285713,25.75142857142857,0.37792207792207794,2.0,4.0,39.0,11.0,78.0,32.0,110.0,25.0,7.0,43.0,12.0,23.0,252.0,1.0,6.0,13.0,1.0,2.0,15.0,14.0,12.0,0.07857142857142857,0.14583333333333334,0.017857142857142856,0.09433962264150944,0.4074074074074074,0.14285714285714285,18.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,0.0975609756097561,0.012345679012345678,0.08843537414965986,0.5,0.43902439024390244,0.4864864864864865,0.16666666666666666,0.25,0.25,1.0,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,103878.0,1731.0,87,3312,3295.0,869,649.0,470,6607,96.0,173.0,26.0,49.0,33.0,51.0,186.0,84.0,238.0,41.0,12.0,60.0,139.0,11.0,29.0,256.0,597.0,74.0,180.0,103.0,837.0,3515.0,43.0,89.0,122.0,69.0,137.0,16.0,41.0,233.0,324.0,188.0,210.0,12.0,64.0,139.0,60.0,26.0,65.0,6.0,44.0,251.0,329.0,97.0,426.0,13.0,52.0,36.0,36.0,8.0,27.0,18.0,5.0,63.0,22.0,62.0,90.0,2.0,136.0,139.0,14.0,57.0,6.0,4.0,6.0,1.0,233.0,869,4.0,0.6328125,0.7232142857142857,0.9459459459459459,0.4111111111111111,0.3902439024390244,0.4111111111111111,0.4288107202680067,0.48314606741573035,0.5036496350364964,0.4723294723294723,0.48598130841121495,0.5224719101123596,0.49880810488676997,0.5083333333333333,0.5600961538461539,0.23166023166023167,23.193623039341734,0.5714285714285714,0.056074766355140186,0.2034035656401945,0.04980842911877394,0.14057507987220447,0.07624633431085044,0.19069166127989656,0.05528554070473876,0.07291666666666667,0.03531598513011153,0.06593406593406594,0.2144638403990025,0.20185185185185187,0.13777777777777778,0.03178484107579462,0.22265122265122264,0.5549132947976878,0.6233766233766234,0.23938223938223938,0.3063063063063063,0.35294117647058826,0.35443037974683544,0.8095238095238095,0.05276705276705277,0.1788931788931789,0.4316546762589928,0.43478260869565216,0.9333333333333333,0.45794392523364486,0.5306122448979592,0.28651685393258425,0.6470588235294118,0.06741573033707865,0.16292134831460675,0.3793103448275862,0.4543114543114543,0.4316546762589928,0.47833021907216505,0.51797375,0.4875132768361582,0.07073170731707316,0.0890625,0.14575866188769415,0.27837514934289126,10.395477386934672,25.077222222222225,0.2623792270531401,16.0,18.0,47.0,36.0,65.0,23.0,88.0,17.0,6.0,33.0,11.0,21.0,199.0,34.0,16.0,18.0,5.0,8.0,8.0,19.0,18.0,0.06030150753768844,0.10982658959537572,0.32075471698113206,0.14772727272727273,0.5833333333333334,0.14953271028037382,76.0,14.0,2.0,5.0,18.0,2.0,1.0,19.0,,1.0,1.0,0.08602150537634409,0.04699738903394256,0.19112627986348124,0.16666666666666666,0.40860215053763443,0.4470588235294118,0.5,0.34146341463414637,0.34146341463414637,1.0,0.018691588785046728,0.4166666666666667,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.005555555555555556,0.004201680672268907,0.007194244604316547,0.11764705882352941,0.038461538461538464,0.375,1.0,0.005555555555555556,,,,,,,,,,,True,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,112725.0,1879.0,96,3579,3573.0,1009,775.0,507,7152,168.0,258.0,77.0,123.0,50.0,72.0,161.0,2.0,13.0,,,,,,,222.0,432.0,,,131.0,575.0,3776.0,81.0,138.0,190.0,57.0,99.0,,,173.0,224.0,220.0,,,140.0,,,37.0,159.0,4.0,58.0,173.0,267.0,200.0,467.0,16.0,30.0,20.0,34.0,3.0,63.0,28.0,21.0,97.0,35.0,139.0,232.0,21.0,215.0,224.0,17.0,95.0,104.0,52.0,104.0,1.0,173.0,1009,20.0,0.5045045045045045,0.7368421052631579,,,,,0.5138888888888888,0.5869565217391305,0.5757575757575758,0.5138888888888888,0.5869565217391305,0.5757575757575758,0.5363805970149254,0.5792682926829268,0.5766666666666667,,15.036878420176064,0.35051546391752575,0.03125,0.12987987987987987,0.11389684813753581,0.1657142857142857,0.09840425531914894,0.13733650416171225,0.11060948081264109,0.15217391304347827,0.08996539792387544,0.10264900662251655,0.12240184757505773,0.16351118760757316,0.17695473251028807,0.0893854748603352,0.5972222222222222,0.6511627906976745,0.691358024691358,0.3726851851851852,0.03009259259259259,0.15384615384615385,0.18181818181818182,,,,,,,0.8913043478260869,0.6260162601626016,0.7272727272727273,0.6944444444444444,,,,0.5972222222222222,,0.5143210648148148,0.5695766666666666,0.5502141414141415,0.18627450980392157,0.18627450980392157,0.33043478260869563,0.3008695652173913,3.7131944444444436,,0.281922324671696,,,59.0,29.0,30.0,16.0,46.0,12.0,4.0,12.0,3.0,15.0,108.0,36.0,10.0,6.0,18.0,21.0,36.0,26.0,25.0,0.06712962962962964,0.05813953488372093,0.3130434782608696,0.14018691588785046,0.5059523809523809,,52.0,,,,28.0,2.0,,27.0,,49.0,55.0,0.07453416149068323,0.10891089108910891,0.07861635220125786,0.5288461538461539,0.32298136645962733,0.348993288590604,0.5192307692307693,,,,,,,,,2.0,,,3.0,,,0.15384615384615385,,0.08108108108108109,0.1038961038961039,,,,3.0,6.0,11.0,,,,,,,,True,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,8158.0,136.0,-14,254,261.0,135,139.0,47,515,2.0,3.0,2.0,2.0,1.0,1.0,2.0,,1.0,,,,1.0,,1.0,3.0,6.0,,1.0,7.0,13.0,276.0,3.0,4.0,7.0,2.0,3.0,,1.0,9.0,,6.0,,,6.0,,,4.0,8.0,2.0,3.0,11.0,14.0,14.0,28.0,,4.0,2.0,,,3.0,,,3.0,1.0,13.0,23.0,,13.0,14.0,,4.0,3.0,2.0,3.0,,9.0,135,4.0,,,,,,,0.5,0.75,0.6666666666666666,0.42857142857142855,0.75,0.5,0.4642857142857143,0.5833333333333334,0.5625,0.14285714285714285,5.501618122977346,,0.125,0.12359550561797752,0.08791208791208792,0.13636363636363635,0.10256410256410256,0.12612612612612611,0.09230769230769231,0.125,0.04081632653061224,0.1,0.1111111111111111,0.11428571428571428,0.125,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.14285714285714285,,,,,0.14285714285714285,,,,0.5,1.0,0.25,1.0,,0.25,,0.5714285714285714,,0.439,0.4058,0.3869,0.36363636363636365,0.4,0.5384615384615384,0.6923076923076923,5.783333333333334,61.6,0.531496062992126,,,5.0,,4.0,2.0,6.0,2.0,,2.0,2.0,,14.0,,2.0,,,1.0,3.0,3.0,2.0,,,,0.16666666666666666,,,1.0,,,,1.0,1.0,,5.0,,1.0,1.0,,0.15384615384615385,0.14814814814814814,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,1.0,,,,,,,True,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,105791.0,1763.0,97,3379,3358.0,915,699.0,479,6737,123.0,219.0,15.0,28.0,28.0,59.0,74.0,130.0,302.0,31.0,13.0,93.0,230.0,19.0,56.0,284.0,595.0,104.0,261.0,283.0,1163.0,3574.0,26.0,54.0,92.0,79.0,167.0,24.0,69.0,353.0,172.0,396.0,195.0,117.0,12.0,230.0,93.0,6.0,22.0,1.0,24.0,92.0,123.0,29.0,152.0,10.0,74.0,44.0,80.0,17.0,68.0,22.0,9.0,148.0,32.0,50.0,121.0,6.0,264.0,350.0,25.0,140.0,13.0,4.0,15.0,,353.0,915,17.0,0.3028169014084507,0.30935251798561153,0.625,0.39846743295019155,0.34782608695652173,0.39846743295019155,0.4773109243697479,0.48148148148148145,0.47305389221556887,0.514018691588785,0.4383561643835616,0.4872881355932203,0.5719246031746031,0.5287356321839081,0.5641025641025641,0.30490654205607476,29.140408369044618,0.5405405405405406,0.00847457627118644,0.0736,0.016679302501895376,0.07407407407407407,0.01694915254237288,0.07369758576874205,0.016736401673640166,0.024875621890547265,0.011320754716981131,0.006944444444444444,0.05314009661835749,0.08839779005524862,0.07488986784140969,0.02336448598130841,0.2558411214953271,0.5616438356164384,0.6373056994818653,0.08644859813084112,0.352803738317757,0.4304635761589404,0.436241610738255,0.2923076923076923,0.036214953271028034,0.26869158878504673,0.4043478260869565,0.40611353711790393,0.6021505376344086,0.3835616438356164,0.5357142857142857,0.25,0.4745762711864407,0.05508474576271186,0.23728813559322035,0.3392857142857143,0.5607476635514018,0.4043478260869565,0.4958749415887852,0.5215022388059701,0.4706951271186442,0.14696813977389517,0.19718309859154928,0.07910576096302666,0.3035253654342218,10.95126050420168,25.26666666666667,0.27079017460787214,16.0,19.0,123.0,34.0,200.0,54.0,254.0,44.0,10.0,90.0,40.0,70.0,562.0,7.0,30.0,58.0,13.0,20.0,13.0,35.0,34.0,0.05714285714285714,0.1187214611872146,0.06796116504854369,0.07216494845360824,0.3252032520325203,0.2191780821917808,31.0,11.0,3.0,5.0,28.0,4.0,,4.0,16.0,4.0,8.0,0.05405405405405406,0.015503875968992248,0.07508532423208192,0.5333333333333333,0.4189189189189189,0.44285714285714284,0.25806451612903225,0.3548387096774194,0.3548387096774194,0.8181818181818182,0.0410958904109589,0.38461538461538464,3.0,4.0,1.0,,1.0,3.0,5.0,0.21052631578947367,0.0038314176245210726,0.013245033112582781,0.004347826086956522,0.06060606060606061,0.3333333333333333,0.1875,1.0,0.011406844106463879,,1.0,,,1.0,2.0,2.0,0.3333333333333333,1.0,,True,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,74378.0,1240.0,65,2366,2356.0,679,495.0,343,4722,65.0,123.0,12.0,28.0,17.0,30.0,102.0,86.0,220.0,5.0,1.0,16.0,45.0,2.0,10.0,186.0,445.0,18.0,50.0,94.0,520.0,2473.0,23.0,56.0,71.0,45.0,110.0,2.0,11.0,137.0,192.0,180.0,45.0,9.0,18.0,42.0,16.0,11.0,39.0,,39.0,112.0,153.0,50.0,203.0,4.0,63.0,39.0,29.0,7.0,51.0,8.0,7.0,80.0,26.0,39.0,116.0,3.0,91.0,111.0,5.0,48.0,10.0,8.0,10.0,,137.0,679,16.0,0.5161290322580645,0.5423728813559322,0.8333333333333334,0.36,0.18181818181818182,0.3829787234042553,0.41797752808988764,0.4107142857142857,0.4090909090909091,0.4303030303030303,0.4603174603174603,0.39669421487603307,0.4753199268738574,0.5071428571428571,0.4724137931034483,0.10101010101010101,22.432915921288014,0.3625,,0.1346153846153846,0.04118268215417107,0.156,0.046218487394957986,0.13955637707948243,0.04219409282700422,0.050505050505050504,0.03333333333333333,0.03664921465968586,0.10424710424710425,0.17015706806282724,0.1676300578034682,0.01568627450980392,0.24848484848484848,0.5284552845528455,0.6310679611650486,0.20606060606060606,0.4444444444444444,0.39090909090909093,0.3926940639269406,0.5232558139534884,0.010101010101010102,0.09090909090909091,0.35555555555555557,0.36363636363636365,0.8125,0.4444444444444444,0.42857142857142855,0.24793388429752067,0.5666666666666667,0.008264462809917356,0.08264462809917356,0.2,0.34949494949494947,0.38095238095238093,0.46646819105691056,0.48697647058823534,0.4622731092436975,0.08921933085501858,0.09836065573770492,0.13653846153846153,0.26346153846153847,11.360898876404494,27.194000000000003,0.2869822485207101,5.0,7.0,41.0,30.0,78.0,22.0,100.0,19.0,3.0,45.0,15.0,18.0,222.0,2.0,24.0,21.0,4.0,23.0,7.0,9.0,10.0,0.06741573033707865,0.16260162601626016,0.028169014084507043,0.12987012987012986,0.5846153846153846,0.07936507936507936,35.0,2.0,2.0,,13.0,6.0,,2.0,1.0,2.0,6.0,0.08823529411764706,0.04230769230769231,0.10471204188481675,0.6,0.3431372549019608,0.3763440860215054,0.37142857142857144,0.4,0.4,1.0,0.031746031746031744,,3.0,4.0,1.0,,,,,0.5714285714285714,0.02,0.004545454545454545,0.022222222222222223,0.0851063829787234,0.16666666666666666,0.6,0.6666666666666666,,,2.0,,3.0,1.0,,,0.5,1.0,,True,
2852,1610612764,Awvee Storey,Awvee Storey,2852,WAS,1491.0,25.0,6,50,49.0,17,14.0,7,99,1.0,1.0,,,,,1.0,1.0,3.0,1.0,1.0,,1.0,,,2.0,5.0,,2.0,,4.0,45.0,,,,,2.0,,1.0,,2.0,2.0,,,,1.0,,,1.0,,2.0,2.0,4.0,1.0,5.0,,,,1.0,,1.0,,,2.0,1.0,3.0,6.0,,1.0,,,,,,,,,17,1.0,0.5,0.5,,,,,0.4,,,0.2857142857142857,,,0.2857142857142857,,,0.2857142857142857,16.363636363636363,0.5,,0.13333333333333333,0.05263157894736842,0.2857142857142857,,0.18181818181818182,0.047619047619047616,0.3333333333333333,,,0.5,0.16666666666666666,0.5,,0.14285714285714285,1.0,1.0,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714285,,,,,,,,0.3333333333333333,,,0.42857142857142855,,0.49195714285714287,0.4827,0.4119333333333333,,,,,13.86,24.45,0.34,,1.0,,,1.0,,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2873,1610612764,Billy Thomas,Billy Thomas,2873,WAS,1439.0,24.0,-1,50,50.0,16,27.0,6,100,,,,,,,,,,3.0,2.0,,,,,,,2.0,3.0,,6.0,53.0,,,,,,2.0,2.0,6.0,,,6.0,,,,,1.0,1.0,,,1.0,2.0,2.0,4.0,,,,1.0,1.0,1.0,,,2.0,,4.0,5.0,,,,,,,,,,6.0,16,1.0,,,1.0,0.6666666666666666,1.0,0.6666666666666666,,,,1.0,,1.5,1.0,,1.5,1.0,8.620689655172415,0.5,,0.058823529411764705,0.05,,0.25,0.043478260869565216,0.08333333333333333,0.14285714285714285,,0.5,0.2,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,0.56415,,0.53415,,,,1.0,,23.633333333333336,0.32,,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,,1.0,,,,,,,,0.25,,,,,2.0,,2.0,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
