EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,OffTwoPtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,FTDefRebounds,SelfOReb,Clear Path Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,BlockedLongMidRange,OffCorner3ReboundPct,3SecondViolations,Blocked3s,BlockedCorner3,DefensiveGoaltends,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedArc3,Corner3PctBlocked
101117,1610612746,Yaroslav Korolev,Yaroslav Korolev,101117,LAC,288.0,5,-1,11,11,3,5,4.0,22,1.0,1.0,13,1.0,1.0,2.0,2.0,1.0,3,12.5,1.0,0.3641,0.5,0.5,15.0,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,10402.0,173,-13,341,353,102,128,37.0,694,10.0,32.0,358,5.0,20.0,9.0,10.0,3.0,102,17.708333333333336,0.22727272727272727,0.51355,0.06382978723404255,0.08571428571428572,8.14375,0.2991202346041056,9.0,15.0,4.0,8.0,3.0,7.0,3.0,1.0,3.0,1.0,3.0,9.0,1.0,1.0,1.0,4.0,15.0,4.0,12.0,8.0,50.0,2.0,3.0,1.0,1.0,7.0,5.0,13.0,1.0,5.0,7.0,20.0,10.0,20.0,6.0,6.0,9.0,3.0,2.0,18.0,3.0,21.0,2.0,1.0,9.0,4.0,5.0,45.0,1.0,1.0,10.0,11.0,1.0,12.0,10.0,6.0,4.0,8.0,3.0,7.0,11.0,1.0,2.0,1.0,19.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,20.0,4.0,2.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,0.2,0.3333333333333333,0.46875,0.6666666666666666,0.38461538461538464,0.4772727272727273,0.875,0.3611111111111111,0.5102040816326531,0.875,0.45454545454545453,0.2727272727272727,0.0625,0.06666666666666667,0.14285714285714285,0.42105263157894735,0.07751937984496124,0.02631578947368421,0.029411764705882353,0.0658682634730539,0.007194244604316547,0.034482758620689655,0.09523809523809523,0.03571428571428571,0.0847457627118644,0.03571428571428571,1.0,0.3409090909090909,0.6,0.6428571428571429,0.4444444444444444,0.1590909090909091,0.42857142857142855,0.5,0.3,0.3,0.3333333333333333,0.06818181818181818,0.3333333333333333,0.3333333333333333,0.20454545454545456,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,1.0,0.4444444444444444,0.5,0.05555555555555555,0.2222222222222222,0.25,0.6136363636363636,0.3333333333333333,0.3838333333333333,0.5399805555555556,0.14,0.4,25.358333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101189,1610612746,James Singleton,James Singleton,101189,LAC,3401.0,57,-15,109,115,41,61,15.0,224,4.0,8.0,115,4.0,6.0,2.0,2.0,1.0,41,12.598425196850393,0.3333333333333333,0.46698333333333336,0.07692307692307693,0.1111111111111111,10.112499999999999,0.3761467889908257,3.0,3.0,2.0,2.0,,1.0,1.0,1.0,3.0,1.0,,1.0,,,,,4.0,1.0,4.0,2.0,13.0,3.0,4.0,,,8.0,2.0,4.0,,1.0,2.0,6.0,,8.0,3.0,,1.0,,1.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,,1.0,6.0,7.0,7.0,14.0,2.0,1.0,1.0,1.0,,1.0,2.0,,,,3.0,1.0,,,1.0,,1.0,1.0,1.0,,6.0,,,,,1.0,0.25,,,0.25,0.5,0.75,0.5,0.4583333333333333,0.75,0.4,0.5,0.8,0.5,0.3333333333333333,0.125,,1.0,0.3333333333333333,0.13043478260869565,0.07692307692307693,,0.11864406779661017,0.11538461538461539,,0.07692307692307693,0.16666666666666666,0.14285714285714285,0.125,,0.25,1.0,1.0,,0.08333333333333333,,,0.25,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,,,,,,0.4,1.0,0.2,,,0.5833333333333334,,0.5304500000000001,0.44891000000000003,0.6153846153846154,0.46153846153846156,23.724999999999998,3.0,3.0,2.0,6.0,6.0,1.0,1.0,1.0,0.2,0.15,0.07692307692307693,0.2,0.17647058823529413,1.0,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,56581.0,943,124,1847,1841,602,590,183.0,3688,160.0,304.0,1901,32.0,95.0,175.0,256.0,100.0,602,27.497575169738116,0.4266666666666667,0.4886994638069705,0.22510822510822512,0.25839793281653745,11.0375,0.3259339469409854,65.0,106.0,19.0,33.0,13.0,38.0,65.0,9.0,16.0,3.0,15.0,55.0,1.0,5.0,5.0,17.0,143.0,24.0,71.0,212.0,570.0,9.0,24.0,2.0,7.0,43.0,41.0,87.0,5.0,20.0,101.0,198.0,190.0,96.0,72.0,,53.0,15.0,28.0,58.0,8.0,66.0,6.0,2.0,21.0,22.0,15.0,140.0,6.0,44.0,88.0,141.0,28.0,169.0,19.0,11.0,8.0,32.0,5.0,17.0,46.0,15.0,1.0,4.0,78.0,2.0,25.0,5.0,24.0,27.0,4.0,4.0,4.0,4.0,198.0,17.0,23.0,0.6643356643356644,0.6834532374100719,1.0,0.3380281690140845,0.2857142857142857,0.25,0.34782608695652173,0.47039473684210525,0.375,0.47126436781609193,0.47733333333333333,0.3870967741935484,0.4532710280373832,0.5777096114519428,0.5,0.6012269938650306,0.18933333333333333,0.09210526315789473,0.14150943396226415,0.15789473684210525,0.41025641025641024,0.12735166425470332,0.18565400843881857,0.0392156862745098,0.14224137931034483,0.03543307086614173,0.049586776859504134,0.08921933085501858,0.10429447852760736,0.18146718146718147,0.18128654970760233,1.0,0.2826666666666667,0.6132075471698113,0.7142857142857143,0.6153846153846154,0.10133333333333333,0.34210526315789475,0.40625,0.40625,0.42483660130718953,0.7384615384615385,0.042666666666666665,0.5625,0.5625,0.14666666666666667,0.2727272727272727,0.2777777777777778,1.0,0.16129032258064516,0.2,0.308411214953271,0.5757575757575758,0.028037383177570093,0.1588785046728972,0.29411764705882354,0.472,0.2830188679245283,0.4854857142857143,0.484353738317757,0.07543859649122807,0.3473684210526316,25.76197183098591,5.0,11.0,19.0,8.0,21.0,1.0,5.0,7.0,0.015151515151515152,0.034482758620689655,0.0658682634730539,0.020942408376963352,0.02390438247011952,1.0,0.3548387096774194,0.45454545454545453,1.0,2.0,2.0,1.0,9.0,7.0,1.0,1.0,17.0,5.0,4.0,1.0,4.0,0.014084507042253521,0.04375,0.01818181818181818,0.1323529411764706,0.19696969696969696,0.04,0.5384615384615384,0.4,0.06451612903225806,0.5,1.0,1.0,0.05333333333333334,,,,,,,,True,,,,
962,1610612746,Walter McCarty,Walter McCarty,962,LAC,4754.0,79,2,149,153,56,58,23.0,302,2.0,8.0,156,8.0,12.0,5.0,4.0,2.0,56,15.909090909090908,0.09090909090909091,0.49950227272727266,0.08333333333333333,0.2,8.5,0.37583892617449666,1.0,3.0,,2.0,2.0,3.0,1.0,,1.0,1.0,2.0,13.0,1.0,2.0,,7.0,4.0,2.0,14.0,1.0,15.0,1.0,2.0,1.0,2.0,6.0,,2.0,,8.0,1.0,1.0,6.0,2.0,6.0,,13.0,2.0,1.0,3.0,2.0,5.0,2.0,,3.0,,,12.0,,2.0,6.0,11.0,3.0,14.0,1.0,,1.0,,3.0,,4.0,,,,4.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.75,0.75,1.0,0.14285714285714285,0.5,,0.14285714285714285,0.5,0.5,,0.3181818181818182,0.625,,0.3125,0.6,0.045454545454545456,0.6363636363636364,0.125,0.3333333333333333,,,0.10526315789473684,0.14285714285714285,,0.11267605633802817,0.04054054054054054,,0.16666666666666666,0.0625,0.10344827586206896,0.125,1.0,0.13636363636363635,0.3333333333333333,0.5,1.0,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5,0.5,,0.045454545454545456,,,0.5909090909090909,0.15384615384615385,0.15384615384615385,1.0,0.5,0.5,0.2,,0.1,0.7,,0.7727272727272727,0.15384615384615385,0.5914333333333334,0.5187,0.4,0.06666666666666667,25.514285714285712,1.0,2.0,1.0,,3.0,,1.0,2.0,,0.0625,0.18181818181818182,0.1,,,0.5,0.5,,,,,3.0,1.0,,,,,,,,,,,0.3,0.16666666666666666,0.06666666666666667,1.0,1.0,,,,1.0,,,,,,,,,True,,,,
101238,1610612746,Boniface Ndong,Boniface Ndong,101238,LAC,629.0,10,1,22,20,2,5,5.0,42,,4.0,22,1.0,1.0,1.0,2.0,1.0,2,18.51851851851852,,0.4685,0.2,0.2,3.525,0.09090909090909091,,2.0,,,1.0,2.0,,,,,,,,,,,1.0,,,1.0,3.0,1.0,2.0,,,3.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,3.0,3.0,4.0,7.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.25,0.5,,0.25,0.5,,0.3,0.5,,,0.25,0.5,,,0.3333333333333333,,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,0.5,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,0.5,,0.4561,,1.0,,,,1.0,1.0,2.0,3.0,,,,,0.3333333333333333,0.25,0.6666666666666666,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1442,1610612746,Zeljko Rebraca,Zeljko Rebraca,1442,LAC,6032.0,101,-9,197,201,44,44,20.0,398,1.0,26.0,208,13.0,19.0,17.0,8.0,2.0,44,16.742081447963802,0.038461538461538464,0.4251923076923077,0.07142857142857142,0.07142857142857142,6.1692307692307695,0.2233502538071066,8.0,9.0,1.0,1.0,6.0,16.0,,,,,,,,,,,14.0,,,8.0,36.0,1.0,3.0,,,2.0,3.0,4.0,,,4.0,10.0,24.0,4.0,,,,,,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,1.0,13.0,15.0,2.0,17.0,1.0,1.0,,2.0,,1.0,5.0,1.0,,1.0,7.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,10.0,,2.0,0.8571428571428571,0.8571428571428571,,,,,,0.5384615384615384,0.3333333333333333,0.75,0.5384615384615384,0.3333333333333333,0.75,0.6,0.3333333333333333,0.8333333333333334,,,,,0.2857142857142857,0.18840579710144928,0.05263157894736842,,0.1590909090909091,0.025,,0.20833333333333334,0.25,0.12,0.08333333333333333,1.0,0.34615384615384615,0.8888888888888888,0.8888888888888888,0.875,0.6153846153846154,0.375,0.375,,,,,,,,,,,,,0.25,1.0,,,,0.34615384615384615,,0.41430000000000006,0.39625,0.05555555555555555,0.2777777777777778,,,1.0,,,2.0,,,1.0,,0.02857142857142857,,,0.06896551724137931,,0.3333333333333333,,,,,,1.0,,,7.0,,,,,1.0,,,,0.3333333333333333,,,0.8333333333333334,,,,,,,,,,,,,,True,,,,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,6110.0,102,-21,201,207,60,74,13.0,408,1.0,14.0,223,15.0,25.0,9.0,7.0,3.0,60,9.633027522935778,0.07142857142857142,0.5039714285714286,0.1875,0.1875,5.185714285714285,0.29850746268656714,4.0,7.0,1.0,3.0,2.0,6.0,1.0,,,,,,,,,,7.0,,,5.0,19.0,,1.0,,,1.0,3.0,6.0,,,3.0,9.0,14.0,,,,,,,3.0,,3.0,,,2.0,1.0,,6.0,,3.0,15.0,19.0,4.0,23.0,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,,,4.0,,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,9.0,,1.0,1.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.5588235294117647,0.25,0.5625,,,,,0.25,0.19480519480519481,0.15,,0.18556701030927836,0.05263157894736842,,0.25,0.26666666666666666,0.11764705882352941,0.2,0.6666666666666666,0.5,0.5714285714285714,0.5714285714285714,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.5,0.3333333333333333,,,,0.5,,0.5599,0.5079666666666667,0.05263157894736842,0.47368421052631576,,,1.0,1.0,,4.0,,,,,0.058823529411764705,0.16666666666666666,0.043478260869565216,0.030303030303030304,,1.0,,,,,,1.0,,,3.0,1.0,,,,1.0,,,,0.16666666666666666,,,1.0,,,,,,,2.0,,,,,,,True,,,,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,30707.0,512,57,1017,1009,309,335,95.0,2026,50.0,110.0,1052,17.0,38.0,25.0,34.0,9.0,309,16.94764862466726,0.32679738562091504,0.48067941176470597,0.05625,0.07692307692307693,10.623636363636363,0.30383480825958703,21.0,35.0,9.0,11.0,12.0,25.0,25.0,3.0,12.0,2.0,8.0,31.0,,,1.0,13.0,58.0,11.0,43.0,27.0,176.0,5.0,11.0,,,10.0,18.0,25.0,1.0,15.0,15.0,54.0,46.0,70.0,33.0,,31.0,8.0,4.0,23.0,8.0,31.0,5.0,3.0,8.0,6.0,9.0,70.0,1.0,13.0,33.0,48.0,11.0,59.0,10.0,7.0,3.0,9.0,2.0,6.0,13.0,3.0,2.0,2.0,22.0,,8.0,4.0,5.0,9.0,6.0,3.0,6.0,6.0,54.0,6.0,9.0,0.39655172413793105,0.4107142857142857,1.0,0.2558139534883721,,0.06666666666666667,0.2558139534883721,0.5272727272727272,0.45454545454545453,0.72,0.4869281045751634,0.45454545454545453,0.4875,0.5207100591715976,0.45454545454545453,0.54,0.28104575163398693,0.03636363636363636,0.08571428571428572,,0.4090909090909091,0.0870712401055409,0.09848484848484848,0.011764705882352941,0.09001956947162426,0.023696682464454975,,0.04430379746835443,0.1411764705882353,0.10294117647058823,0.11956521739130435,1.0,0.22875816993464052,0.6,0.65625,0.42857142857142855,0.16339869281045752,0.48,0.48,0.5,0.5102040816326531,0.48,0.0784313725490196,0.25,0.25,0.20261437908496732,0.25806451612903225,0.26666666666666666,1.0,,,0.275,0.8181818181818182,0.05,0.325,0.07692307692307693,0.5098039215686274,0.25806451612903225,0.5479333333333334,0.4788775,0.056818181818181816,0.3068181818181818,24.888372093023257,5.0,8.0,,4.0,9.0,1.0,,1.0,0.02702702702702703,0.026706231454005934,0.05434782608695652,0.02857142857142857,0.007142857142857143,1.0,0.7272727272727273,0.625,,,,1.0,2.0,5.0,,,2.0,,,,,0.023255813953488372,0.02,0.03225806451612903,0.058823529411764705,0.05,0.06493506493506493,0.16666666666666666,,,,,,,1.0,2.0,0.045454545454545456,,,,,True,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,42085.0,701,154,1385,1370,500,475,139.0,2755,78.0,303.0,1406,23.0,53.0,105.0,135.0,57.0,500,25.46744036105738,0.25742574257425743,0.4466897689768977,0.16666666666666666,0.16666666666666666,8.55346534653465,0.36101083032490977,57.0,89.0,18.0,26.0,75.0,136.0,37.0,,,,,,,,,,169.0,,,97.0,435.0,20.0,35.0,,,58.0,53.0,90.0,,,43.0,149.0,208.0,130.0,,,,,17.0,31.0,9.0,40.0,8.0,1.0,12.0,8.0,11.0,89.0,6.0,32.0,96.0,141.0,52.0,193.0,14.0,6.0,8.0,16.0,2.0,5.0,18.0,11.0,3.0,5.0,34.0,4.0,8.0,7.0,5.0,20.0,48.0,36.0,48.0,33.0,149.0,12.0,17.0,0.6153846153846154,0.6582278481012658,,,,,,0.5577557755775577,0.5714285714285714,0.5888888888888889,0.5577557755775577,0.5714285714285714,0.5888888888888889,0.600828729281768,0.6170212765957447,0.6260504201680672,,0.056105610561056105,0.1348314606741573,0.03676470588235294,0.47058823529411764,0.18181818181818182,0.1797752808988764,0.056074766355140186,0.1813031161473088,0.08726003490401396,0.060240963855421686,0.19811320754716982,0.19834710743801653,0.15384615384615385,0.13385826771653545,0.6875,0.29372937293729373,0.6404494382022472,0.7402597402597403,0.543859649122807,0.44884488448844884,0.5514705882352942,0.5725190839694656,0.47435897435897434,0.47435897435897434,0.8378378378378378,,,,,,,,,,0.28888888888888886,0.6923076923076923,,,,0.29372937293729373,,0.48905312500000003,0.43615000000000004,0.13333333333333333,0.3425287356321839,,12.0,20.0,18.0,22.0,44.0,2.0,1.0,3.0,0.038461538461538464,0.0944206008583691,0.1693548387096774,0.07947019867549669,0.05759162303664921,,0.5714285714285714,0.6,,,,,13.0,5.0,,7.0,18.0,,,,3.0,,,,0.25,0.29411764705882354,0.043859649122807015,0.56,0.08333333333333333,,,,,,10.0,2.0,0.041666666666666664,1.0,,,,True,,,,
