EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2M,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,LostBallSteals,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,ShortMidRangeAssists,OffAtRimReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceFG3A,PtsAssisted3s,OffThreePtRebounds,SelfOReb,BlockedShortMidRange,Assisted3sPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,FTOffRebounds,Loose Ball Fouls,DefensiveGoaltends,OffFTReboundPct,LostBallOutOfBoundsTurnovers,HeaveAttempts,Defensive 3 Seconds Violations,3SecondViolations,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,1468.0,24,2.0,50,51,44,28,5.0,101,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,8,2.0,3.0,9,40,1.0,1.0,1.0,2.0,6,2.0,3.0,7,4.0,2.0,1.0,1.0,3.0,3.0,3.0,6.0,1.0,3.0,1.0,5.0,5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,7.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,7,44,3.0,1.0,0.6666666666666666,0.6666666666666666,0.375,0.3333333333333333,0.3,0.25,0.36363636363636365,0.25,0.3333333333333333,0.2,0.125,0.5,25.454545454545453,0.6666666666666666,0.25,0.21428571428571427,0.125,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.2,0.6666666666666666,0.1,1.0,1.0,1.0,0.2,0.5,1.0,0.5,0.2,0.2,1.0,0.1,0.1,0.125,1.0,0.125,0.125,0.3,0.432085,0.2942,0.44989375,0.1,0.125,0.1111111111111111,0.7777777777777778,14.85,24.9,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,2271.0,38,1.0,79,78,71,43,13.0,157,1.0,5.0,1.0,5.0,1.0,3.0,1.0,5.0,,,3.0,3.0,3.0,13,3.0,3.0,9,67,2.0,,2.0,3.0,13,3.0,3.0,9,4.0,2.0,3.0,1.0,3.0,6.0,2.0,15.0,,1.0,,1.0,2,3.0,2.0,2.0,1.0,,1.0,,2.0,,2.0,3.0,3.0,2.0,4.0,,,,2.0,,,,,,9,71,,2.0,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.23076923076923078,0.1875,0.1875,0.25,0.5,0.25,0.1875,0.07692307692307693,,21.05263157894737,1.0,,0.04,,0.030303030303030304,,0.125,,,0.3125,0.2,0.25,1.0,0.1875,0.3333333333333333,0.3333333333333333,0.3125,0.2,0.2,1.0,,0.1875,0.3125,0.2,,0.1875,0.5,0.438859375,0.4291,0.438859375,,,0.2222222222222222,1.0,9.653846153846155,26.266666666666666,0.8987341772151899,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.034482758620689655,0.025,0.0625,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,2985.0,50,11.0,102,98,69,49,15.0,200,1.0,4.0,1.0,4.0,3.0,6.0,,1.0,,,3.0,2.0,4.0,11,3.0,5.0,16,90,1.0,,,3.0,8,2.0,5.0,14,,8.0,3.0,,3.0,5.0,2.0,12.0,,2.0,,2.0,2,3.0,3.0,2.0,2.0,1.0,,,3.0,1.0,2.0,2.0,4.0,6.0,7.0,,1.0,1.0,2.0,,,,,,14,69,,2.0,,,0.36363636363636365,0.375,0.39285714285714285,0.45,0.4411764705882353,,0.5,0.21428571428571427,,,17.094017094017094,0.6666666666666666,,0.08333333333333333,,0.047619047619047616,0.07142857142857142,0.2,,,0.2857142857142857,0.25,0.25,,0.42857142857142855,0.5,0.5,0.07142857142857142,,,,,0.21428571428571427,0.4,0.25,,0.2,0.5,0.46614642857142863,0.5123,0.47422000000000003,0.06666666666666667,0.08333333333333333,,0.875,6.999999999999999,25.3,0.6764705882352942,1.0,,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,2666.0,44,-13.0,89,88,81,58,13.0,177,2.0,5.0,2.0,5.0,,,,,,,,,2.0,5,,1.0,5,87,2.0,,2.0,2.0,5,,,4,2.0,2.0,,1.0,2.0,2.0,1.0,4.0,,2.0,2.0,4.0,9,4.0,3.0,3.0,2.0,,1.0,,3.0,,3.0,3.0,4.0,1.0,2.0,,,1.0,,,,,,,4,81,1.0,,0.5,1.0,0.4,0.4,0.4,0.4,0.4166666666666667,0.5,0.4,,0.2,,8.737864077669903,1.0,0.3333333333333333,0.09090909090909091,,0.06666666666666667,0.09090909090909091,,,,1.0,0.4,0.5,0.5,,,,,,,,,,1.0,0.4,,,1.0,0.5441,0.65285,0.5441,0.16666666666666666,0.16666666666666666,0.4,0.8,0.62,,0.9101123595505618,2.0,1.0,,,,5.0,5.0,1.0,0.5,0.5,0.2,0.15151515151515152,0.11363636363636363,0.15,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.2857142857142857,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2852,1610612764,Awvee Storey,Awvee Storey,2852,WAS,6976.0,116,16.0,237,233,148,113,33.0,470,8.0,9.0,5.0,6.0,2.0,3.0,3.0,22.0,1.0,1.0,6.0,3.0,13.0,34,7.0,8.0,43,229,1.0,2.0,4.0,6.0,18,4.0,7.0,25,22.0,4.0,6.0,1.0,3.0,4.0,,9.0,6.0,7.0,1.0,14.0,22,3.0,1.0,3.0,3.0,2.0,,,5.0,1.0,4.0,8.0,22.0,9.0,14.0,,,4.0,3.0,1.0,,,1.0,,25,148,6.0,3.0,0.8461538461538461,0.8461538461538461,0.38235294117647056,0.3333333333333333,0.4268292682926829,0.4090909090909091,0.4479166666666667,0.5,0.44642857142857145,0.17073170731707318,0.029411764705882353,,19.55719557195572,0.6,0.07692307692307693,0.12962962962962962,0.1875,0.1511627906976744,0.1111111111111111,0.17647058823529413,0.19047619047619047,,0.21951219512195122,0.8888888888888888,1.0,0.875,0.07317073170731707,0.6666666666666666,0.6666666666666666,0.5365853658536586,0.13636363636363635,0.13636363636363635,1.0,0.024390243902439025,0.14634146341463414,0.2727272727272727,0.8333333333333334,0.045454545454545456,0.13636363636363635,0.3902439024390244,0.48001097560975603,0.5996,0.4993113636363637,0.08888888888888889,0.10526315789473684,0.09302325581395349,0.5813953488372093,13.373529411764707,24.999999999999996,0.6244725738396625,1.0,1.0,1.0,,2.0,5.0,8.0,2.0,1.0,0.5,0.1111111111111111,0.05952380952380952,0.07407407407407407,0.0425531914893617,0.5,3.0,2.0,3.0,2.0,,3.0,1.0,,1.0,,0.42857142857142855,0.5,0.42857142857142855,0.5,0.5,0.6666666666666666,0.5,1.0,,1.0,0.11764705882352941,0.1,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,0.125,0.05,0.1,0.25,0.18181818181818182,0.043478260869565216,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,1491.0,25,6.0,50,49,17,14,7.0,99,,1.0,,,1.0,3.0,,,,,,,1.0,4,,3.0,5,45,,,,,1,,3.0,3,2.0,,,,,,,,3.0,1.0,3.0,7.0,7,1.0,1.0,,,,,,,,,4.0,5.0,3.0,4.0,,,1.0,1.0,2.0,1.0,,2.0,2.0,3,17,1.0,1.0,1.0,1.0,0.25,,0.25,,0.4166666666666667,,0.5,,,,10.909090909090908,,1.0,0.06666666666666667,0.42857142857142855,0.18181818181818182,,,0.5,1.0,0.25,,,,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.25,0.36902500000000005,,0.3509,0.2,0.2,,0.6,5.775,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2873,1610612764,Billy Thomas,Billy Thomas,2873,WAS,804.0,13,2.0,31,28,30,22,5.0,59,,,,,,,,3.0,1.0,1.0,3.0,3.0,,3,4.0,,6,24,,,3.0,,3,4.0,,6,,,3.0,,1.0,1.0,,2.0,,,,,1,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,6,30,1.0,,,,,,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.5,0.42857142857142855,0.5714285714285714,,,21.62162162162162,1.0,,,,,,,,,,,,,,,,0.42857142857142855,,,,0.14285714285714285,0.42857142857142855,,,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.4102071428571428,0.41835,0.4102071428571428,,,0.5,1.0,17.466666666666665,25.725,0.967741935483871,,,,,1.0,1.0,1.0,,,1.5,,0.08333333333333333,0.05555555555555555,,,2.0,2.0,2.0,2.0,,2.0,,,,,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0.25,,,,1.0,6.0,,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1916,1610612764,Calvin Booth,Calvin Booth,1916,WAS,1224.0,20,5.0,42,43,34,29,6.0,85,,,,,,1.0,1.0,1.0,,,2.0,2.0,1.0,2,2.0,,5,46,,,,1.0,2,2.0,,5,,2.0,2.0,,2.0,2.0,1.0,4.0,1.0,3.0,2.0,6.0,8,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,5,34,1.0,,,,0.5,0.5,0.625,0.625,0.625,,0.625,0.5,,,8.333333333333334,,0.5,0.375,0.16666666666666666,0.2857142857142857,0.5,,0.25,,,,,,0.25,,,0.25,1.0,1.0,,,0.5,,,,0.5,0.5,0.4007875,,0.4007875,,,,1.0,13.25,24.85,0.8095238095238095,,,,,1.0,2.0,2.0,,,,,0.18181818181818182,0.125,0.2,,1.0,1.0,1.0,1.0,,1.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,0.5,,,,3.0,,,,1.0,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,680.0,11,2.0,23,24,18,9,,47,2.0,2.0,1.0,1.0,,,,,,,,,2.0,2,,,4,28,,,,1.0,1,,,2,2.0,2.0,,,,,,,,,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,2,18,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,,,,8.695652173913043,,0.5,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,1.0,1.0,,,1.0,0.4822,,0.371,,,,0.5,1.85,,0.782608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1088,1610612764,Chucky Atkins,Chucky Atkins,1088,WAS,1678.0,28,,53,55,30,16,8.0,108,,,,,,1.0,1.0,2.0,,,2.0,1.0,1.0,3,2.0,4.0,9,61,,,,,2,1.0,3.0,6,2.0,,2.0,,5.0,8.0,2.0,19.0,,1.0,,1.0,1,,,1.0,,,1.0,,1.0,,1.0,1.0,2.0,3.0,7.0,,1.0,2.0,1.0,,,,,,6,30,,1.0,1.0,1.0,0.3333333333333333,,0.5,0.5,0.5,,0.6,0.4,,,14.754098360655737,1.0,,0.16666666666666666,,0.0625,,0.5,,,,,,,0.2,,,0.4,0.5,0.5,1.0,,0.4,,,,0.3333333333333333,0.4,0.43954000000000004,,0.39640000000000003,0.2857142857142857,0.4,,0.6666666666666666,16.400000000000002,25.05,0.5660377358490566,,,3.0,1.0,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,0.5,1.0,0.5,0.5,0.5,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
