EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,SecondChanceArc3FGA,FG3A,SecondChanceFG3A,PtsAssisted2s,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Arc3Frequency,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG3M,SecondChanceFG3M,PenaltyFtPoints,PtsAssisted3s,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3Assists,FTDefRebounds,LostBallSteals,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceFtPoints,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,ShortMidRangePctAssisted,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,HeaveAttempts,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,Clear Path Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedShortMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,DefensiveGoaltends,Fg3aBlocked,FTOffRebounds,BlockedCorner3,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,OffensiveGoaltends
2745,1610612740,Kirk Snyder,Kirk Snyder,2745,NOK,93.0,2,-1.0,3,2,,,,5,,,,,,,,,1.0,1.0,4,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,0.5,,66.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101108,1610612740,Chris Paul,Chris Paul,101108,NOK,167976.0,2800,-186.0,5291,5284,1699.0,1650.0,643.0,10575,174.0,337.0,63.0,129.0,113.0,267.0,355.0,766.0,393.0,1253.0,5631,63.0,127.0,267.0,542.0,616.0,508.0,609.0,249.0,1319.0,245.0,338.0,398.0,174.0,96.0,402.0,464.0,26.0,542.0,1699.0,0.46344647519582244,0.4756554307116105,0.4559915164369035,0.4601139601139601,0.5361813426329556,0.5705128205128205,22.003311258278146,0.14352665495020503,0.1417689377909437,0.17819148936170212,0.35737009544008486,0.516320474777448,0.6083916083916084,0.2831389183457052,0.4232209737827715,0.42803030303030304,0.36752136752136755,0.4883720930232558,0.545068928950159,0.48092190831556486,0.4686327160493828,0.4738455202312141,0.432561851556265,8.0677545691906,0.3211113211113211,158.0,23.0,177.0,27.0,94.0,155.0,101.0,71.0,50.0,90.0,110.0,61.0,183.0,148.0,0.1323943661971831,0.13428571428571429,0.18769883351007424,0.6010928961748634,0.13719512195121952,0.17365269461077845,0.12643678160919541,0.16755037115588547,0.25555555555555554,0.14030131826741996,0.167420814479638,25.52937853107345,11.0,26.0,162.0,31.0,139.0,10.0,66.0,209.0,8.0,52.0,60.0,73.0,13.0,55.0,58.0,218.0,0.49206349206349204,0.5111111111111111,0.5921052631578947,0.08616187989556136,0.07407407407407407,0.02411873840445269,0.020512820512820513,0.02356637863315004,0.033946251768033946,0.030797101449275364,0.012263099219620958,0.023728813559322035,0.17179215270413573,0.28888888888888886,0.4230769230769231,0.11093375897845172,68.0,6.0,19.0,1.0,4.0,50.0,10.0,219.0,117.0,32.0,85.0,83.0,0.78,0.2824858757062147,0.37037037037037035,0.28735632183908044,0.13849765258215962,0.12474437627811862,0.41975308641975306,0.4533333333333333,0.168141592920354,0.02014846235418876,0.3157894736842105,0.3157894736842105,1.0,0.044444444444444446,0.25,1.0,30.0,3.0,78.0,6.0,,6.0,4.0,0.01948051948051948,0.09829867674858223,0.6666666666666666,47.0,47.0,0.1513353115727003,0.08823529411764706,44.0,21.0,76.0,23.0,84.0,33.0,44.0,9.0,0.27380952380952384,0.010526315789473684,0.27848101265822783,0.27848101265822783,0.75,0.21652421652421652,0.27631578947368424,0.2838709677419355,False,2.0,8.0,9.0,3.0,23.0,13.0,49.0,9.0,1.0,9.0,15.0,22.0,30.0,1.0,4.0,2.0,1.0,0.011235955056179775,0.050997782705099776,0.18181818181818182,0.391304347826087,0.5555555555555556,0.022792022792022793,0.25,0.0056179775280898875,,,,,,,,,,,,,,
101138,1610612740,Brandon Bass,Brandon Bass,101138,NOK,15695.0,262,-61.0,481,490,178.0,189.0,65.0,971,18.0,31.0,7.0,10.0,2.0,15.0,26.0,66.0,12.0,64.0,521,17.0,11.0,22.0,26.0,22.0,3.0,3.0,3.0,6.0,31.0,47.0,65.0,3.0,3.0,18.0,19.0,,26.0,178.0,0.3939393939393939,0.5,0.3939393939393939,0.5,0.4266666666666667,0.52,15.439856373429084,0.18902439024390244,0.17982456140350878,0.2676056338028169,0.4696969696969697,0.5806451612903226,0.72,0.22727272727272727,0.13333333333333333,0.13333333333333333,0.45454545454545453,0.7,0.4696969696969697,0.46501818181818183,0.5019,0.4611818181818182,0.40625,6.765151515151515,0.3700623700623701,,,,,30.0,,,,,10.0,6.0,1.0,11.0,9.0,0.5769230769230769,0.6818181818181818,,0.5454545454545454,0.15625,0.08,0.5555555555555556,,,0.12162162162162163,0.12162162162162163,,4.0,12.0,20.0,6.0,14.0,8.0,8.0,,1.0,17.0,18.0,5.0,1.0,4.0,9.0,17.0,0.35294117647058826,0.35294117647058826,0.3888888888888889,0.12121212121212122,0.1,0.09090909090909091,0.02857142857142857,0.08108108108108109,0.14814814814814814,0.02127659574468085,0.09302325581395349,0.037037037037037035,0.30303030303030304,0.7058823529411765,0.3333333333333333,0.21875,6.0,,,,,,,4.0,,2.0,1.0,2.0,,,,,0.10869565217391304,0.20512820512820512,0.3,0.3333333333333333,0.5,,,,,,,,,6.0,,6.0,1.0,7.0,6.0,0.375,0.14893617021276595,0.8571428571428571,2.0,1.0,0.1935483870967742,0.6666666666666666,,,,,,,,,,,,,,,,,False,,,,,,3.0,5.0,,,1.0,2.0,,1.0,,3.0,2.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,
101178,1610612740,Arvydas Macijauskas,Arvydas Macijauskas,101178,NOK,6942.0,116,-7.0,218,215,125.0,83.0,27.0,433,5.0,6.0,3.0,3.0,3.0,14.0,9.0,25.0,11.0,38.0,207,3.0,5.0,16.0,19.0,14.0,2.0,3.0,,7.0,3.0,6.0,9.0,6.0,4.0,10.0,13.0,,19.0,125.0,0.36,0.3125,0.39705882352941174,0.34210526315789475,0.475,0.41304347826086957,19.183673469387752,0.04477611940298507,0.06521739130434782,,0.17647058823529413,0.8333333333333334,0.8333333333333334,0.4117647058823529,0.21428571428571427,0.2727272727272727,0.15789473684210525,1.0,0.4411764705882353,0.46243676470588235,0.48543333333333333,0.44603947368421054,0.5,12.316,0.573394495412844,6.0,,9.0,,4.0,6.0,1.0,,,3.0,5.0,4.0,7.0,3.0,0.2222222222222222,0.2857142857142857,0.2647058823529412,0.7142857142857143,0.12,0.2,0.2,0.17647058823529413,,0.08108108108108109,0.10714285714285714,24.488888888888894,1.0,1.0,5.0,2.0,4.0,4.0,4.0,2.0,,3.0,3.0,2.0,1.0,3.0,4.0,10.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16,0.2,0.0379746835443038,,0.03,0.041666666666666664,,0.05263157894736842,,0.14705882352941177,0.3333333333333333,1.0,0.10526315789473684,1.0,2.0,3.0,,,3.0,,6.0,6.0,,3.0,3.0,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.14285714285714285,0.06666666666666667,0.2,0.25,0.3333333333333333,0.08823529411764706,0.6666666666666666,0.6666666666666666,0.5,,,,1.0,,2.0,,,,,,0.037037037037037035,,,3.0,,,1.0,,2.0,1.0,3.0,3.0,1.0,,0.3333333333333333,,0.16666666666666666,0.16666666666666666,1.0,0.10526315789473684,,0.16666666666666666,False,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,3.0,,,,,,0.21428571428571427,0.05555555555555555,,,,0.05263157894736842,1.0,,,,,,,,,,,,,,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOK,112465.0,1874,-67.0,3451,3467,1068.0,1052.0,447.0,6918,64.0,106.0,26.0,43.0,82.0,226.0,165.0,391.0,79.0,685.0,3695,35.0,47.0,105.0,207.0,154.0,34.0,40.0,18.0,86.0,118.0,181.0,232.0,33.0,10.0,81.0,114.0,1.0,207.0,1068.0,0.4219948849104859,0.44761904761904764,0.4786729857819905,0.4553072625698324,0.49854227405247814,0.49759615384615385,18.8835805883832,0.10433244916003537,0.11471160077770577,0.12043010752688173,0.1674565560821485,0.6037735849056604,0.6881720430107527,0.3570300157977883,0.36283185840707965,0.36936936936936937,0.24022346368715083,0.6046511627906976,0.5497630331753555,0.4786702211690363,0.5074587500000001,0.4874667597765364,0.3021897810218978,11.731457800511508,0.3094755143436685,160.0,14.0,242.0,19.0,176.0,160.0,6.0,4.0,1.0,59.0,29.0,16.0,65.0,46.0,0.5333333333333333,0.567741935483871,0.382306477093207,0.4461538461538462,0.14320388349514562,0.20588235294117646,0.515625,0.2527646129541864,0.25925925925925924,0.06845238095238096,0.10697674418604651,24.401652892561984,14.0,19.0,59.0,22.0,75.0,20.0,25.0,15.0,9.0,41.0,51.0,36.0,7.0,24.0,75.0,142.0,0.6285714285714286,0.5740740740740741,0.6048387096774194,0.0639386189258312,0.13559322033898305,0.03073463268365817,0.029315960912052116,0.030469226081657527,0.044226044226044224,0.015873015873015872,0.029411764705882353,0.02643171806167401,0.09320695102685624,0.35185185185185186,0.7368421052631579,0.10948905109489052,19.0,31.0,82.0,1.0,5.0,92.0,6.0,44.0,258.0,9.0,14.0,14.0,0.9347826086956522,0.38016528925619836,0.3157894736842105,0.38016528925619836,0.09395973154362416,0.12258064516129032,0.3220338983050847,0.37254901960784315,0.5853658536585366,0.12954186413902052,0.3780487804878049,0.38271604938271603,0.9354838709677419,0.09259259259259259,0.2,1.0,2.0,4.0,23.0,44.0,4.0,45.0,26.0,0.034782608695652174,0.09239130434782608,0.5777777777777777,13.0,21.0,0.12264150943396226,0.3684210526315789,61.0,16.0,49.0,23.0,74.0,18.0,61.0,7.0,0.3108108108108108,0.0375,0.38125,0.3836477987421384,0.9344262295081968,0.2737430167597765,0.32653061224489793,0.38125,False,7.0,25.0,5.0,,7.0,3.0,13.0,13.0,,8.0,4.0,2.0,7.0,,21.0,19.0,,0.017699115044247787,0.020348837209302327,0.14285714285714285,0.35714285714285715,1.0,0.13966480446927373,0.28,,1.0,,,2.0,1.0,1.0,1.0,0.008264462809917356,0.012195121951219513,0.00625,0.007633587786259542,,,
2747,1610612740,JR Smith,JR Smith,2747,NOK,58230.0,970,-110.0,1820,1819,420.0,408.0,211.0,3639,51.0,99.0,13.0,25.0,36.0,103.0,90.0,222.0,83.0,419.0,1954,22.0,22.0,48.0,97.0,72.0,53.0,58.0,20.0,121.0,66.0,89.0,108.0,36.0,25.0,76.0,101.0,,97.0,420.0,0.40540540540540543,0.4583333333333333,0.46537396121883656,0.4146341463414634,0.5172839506172839,0.49489795918367346,22.168441432720233,0.10714285714285714,0.10661764705882353,0.14,0.2742382271468144,0.5151515151515151,0.5930232558139535,0.2853185595567867,0.34951456310679613,0.36363636363636365,0.3048780487804878,0.52,0.6592797783933518,0.5106881615598885,0.4923592592592592,0.5094555555555556,0.2315035799522673,9.859909909909911,0.23076923076923078,122.0,9.0,139.0,10.0,108.0,122.0,5.0,4.0,8.0,21.0,27.0,18.0,53.0,43.0,0.6,0.6206896551724138,0.3850415512465374,0.5094339622641509,0.105,0.04081632653061224,0.5294117647058824,0.3379501385041551,0.28125,0.11450381679389313,0.16929133858267717,25.107194244604315,4.0,12.0,20.0,9.0,35.0,6.0,21.0,25.0,2.0,16.0,19.0,26.0,4.0,9.0,34.0,88.0,0.4090909090909091,0.421875,0.47297297297297297,0.0945945945945946,0.2,0.021917808219178082,0.0136986301369863,0.02054794520547945,0.03070175438596491,0.016304347826086956,0.018867924528301886,0.016666666666666666,0.055401662049861494,0.375,0.3333333333333333,0.08353221957040573,3.0,10.0,17.0,,1.0,52.0,3.0,29.0,141.0,11.0,12.0,9.0,0.9038461538461539,0.37410071942446044,0.3,0.37410071942446044,0.08982035928143713,0.12582781456953643,0.15,0.1875,0.6666666666666666,0.04709141274238227,0.5882352941176471,0.5882352941176471,0.9,0.03125,,,1.0,2.0,11.0,4.0,,4.0,1.0,0.03636363636363636,0.06040268456375839,0.25,8.0,8.0,0.13131313131313133,1.0,42.0,7.0,31.0,8.0,34.0,15.0,42.0,2.0,0.23529411764705882,,0.3442622950819672,0.34710743801652894,0.9047619047619048,0.3780487804878049,0.22580645161290322,0.3442622950819672,False,1.0,3.0,3.0,,1.0,5.0,9.0,3.0,,,,6.0,11.0,2.0,2.0,2.0,,0.038834951456310676,0.005208333333333333,0.25,0.3333333333333333,1.0,0.036585365853658534,0.3333333333333333,0.014388489208633094,,,,1.0,1.0,,,0.007194244604316547,,0.00819672131147541,0.0196078431372549,1.0,2.0,
136,1610612740,P.J. Brown,P.J. Brown,136,NOK,142477.0,2375,-164.0,4397,4401,1078.0,1003.0,538.0,8798,89.0,170.0,16.0,38.0,140.0,285.0,269.0,580.0,137.0,675.0,4702,97.0,52.0,129.0,151.0,122.0,80.0,90.0,36.0,190.0,249.0,364.0,545.0,46.0,31.0,140.0,166.0,8.0,151.0,1078.0,0.46379310344827585,0.40310077519379844,0.46379310344827585,0.40310077519379844,0.5145929339477726,0.49337748344370863,14.673267326732674,0.16611074049366245,0.16057312252964426,0.16666666666666666,0.29310344827586204,0.5235294117647059,0.6095890410958904,0.49137931034482757,0.49122807017543857,0.49295774647887325,0.29457364341085274,0.42105263157894735,0.29310344827586204,0.4423044827586206,0.4735449438202246,0.43377906976744185,0.2237037037037037,10.470172413793096,0.24516715942688197,,,,,416.0,,10.0,8.0,15.0,76.0,42.0,19.0,90.0,73.0,0.7732342007434945,0.8702928870292888,,0.4666666666666667,0.14476190476190476,0.18604651162790697,0.5955056179775281,,,0.11459968602825746,0.11459968602825746,,28.0,58.0,125.0,43.0,122.0,60.0,35.0,29.0,23.0,150.0,181.0,48.0,12.0,24.0,110.0,216.0,0.44329896907216493,0.44329896907216493,0.5169491525423728,0.0603448275862069,0.08,0.08183306055646482,0.07301587301587302,0.08054003724394786,0.08181818181818182,0.08713692946058091,0.07865168539325842,0.07317073170731707,0.21551724137931033,0.5979381443298969,0.4827586206896552,0.18074074074074073,40.0,,,,,,,47.0,,14.0,14.0,11.0,,,,,0.17857142857142858,0.13131313131313133,0.32,0.34782608695652173,0.9214285714285714,,,,,,,,2.0,39.0,15.0,49.0,,50.0,35.0,0.30952380952380953,0.15402298850574714,0.7,36.0,21.0,0.1411764705882353,0.65,,,,,,,,5.0,,0.07246376811594203,,,,,,,False,,,,,12.0,5.0,23.0,4.0,,21.0,13.0,8.0,16.0,,37.0,12.0,8.0,0.0035087719298245615,0.04363636363636364,0.07142857142857142,,,,,,1.0,1.0,,,8.0,,15.0,,,,0.0625,2.0,,1.0
2046,1610612740,Desmond Mason,Desmond Mason,2046,NOK,125638.0,2094,-261.0,3936,3937,1229.0,1169.0,461.0,7873,152.0,289.0,40.0,88.0,46.0,148.0,274.0,684.0,206.0,757.0,4197,77.0,70.0,178.0,246.0,252.0,61.0,66.0,26.0,137.0,143.0,233.0,296.0,42.0,24.0,265.0,302.0,,246.0,1229.0,0.40058479532163743,0.39325842696629215,0.3992753623188406,0.39502762430939226,0.4554753309265945,0.484251968503937,21.099687080911934,0.10907704042715484,0.1174496644295302,0.13667820069204153,0.41884057971014493,0.5259515570934256,0.6031746031746031,0.2144927536231884,0.3108108108108108,0.3150684931506849,0.4861878453038674,0.45454545454545453,0.427536231884058,0.4685292576419216,0.4828213333333334,0.47532653631284916,0.3249669749009247,6.64517543859649,0.3122459349593496,4.0,,6.0,,296.0,1.0,5.0,3.0,6.0,67.0,50.0,27.0,113.0,121.0,0.5401459854014599,0.5736434108527132,0.008695652173913044,0.4424778761061947,0.14046121593291405,0.13274336283185842,0.5723684210526315,0.005797101449275362,,0.1529709228824273,0.15414012738853503,41.78333333333334,25.0,46.0,247.0,38.0,104.0,32.0,56.0,29.0,4.0,58.0,63.0,63.0,6.0,33.0,57.0,133.0,0.4935064935064935,0.4935064935064935,0.5473684210526316,0.08187134502923976,0.06882591093117409,0.03515151515151515,0.0182648401826484,0.03317281968967362,0.041584158415841586,0.032188841201716736,0.03240058910162003,0.01694915254237288,0.35797101449275365,0.5974025974025974,0.5434782608695652,0.13738441215323646,76.0,1.0,2.0,,,1.0,,103.0,3.0,22.0,40.0,37.0,1.0,0.16666666666666666,,0.3333333333333333,0.10434782608695652,0.14285714285714285,0.3076923076923077,0.33043478260869563,0.8043478260869565,0.002898550724637681,0.5,0.5,1.0,,,,2.0,23.0,18.0,17.0,1.0,17.0,11.0,0.20535714285714285,0.07216494845360824,0.6470588235294118,28.0,19.0,0.12802768166089964,0.3157894736842105,,,2.0,1.0,3.0,,,8.0,0.3333333333333333,0.023809523809523808,,,,0.011049723756906077,,,False,1.0,1.0,,3.0,17.0,10.0,23.0,16.0,,7.0,10.0,49.0,20.0,,11.0,5.0,2.0,0.013513513513513514,0.0480225988700565,0.16,,,0.0055248618784530384,1.0,,,,,,1.0,,3.0,,,,0.006993006993006993,,,
2049,1610612740,Speedy Claxton,Speedy Claxton,2049,NOK,121134.0,2019,42.0,3743,3728,1327.0,1253.0,488.0,7471,123.0,231.0,28.0,59.0,95.0,275.0,287.0,673.0,246.0,871.0,3913,52.0,67.0,174.0,283.0,404.0,268.0,339.0,129.0,749.0,107.0,154.0,193.0,108.0,55.0,313.0,320.0,10.0,283.0,1327.0,0.4264487369985141,0.3850574712643678,0.42459239130434784,0.38,0.4948630136986301,0.49823321554770317,23.85916145471392,0.0864297253634895,0.0859465737514518,0.10694183864915573,0.3138586956521739,0.5324675324675324,0.634020618556701,0.3736413043478261,0.34545454545454546,0.35580524344569286,0.295,0.4745762711864407,0.39945652173913043,0.46316534788540237,0.47713163265306124,0.45563527918781715,0.3249138920780712,9.533878157503713,0.3545284531124766,46.0,2.0,63.0,4.0,170.0,43.0,71.0,53.0,23.0,41.0,88.0,38.0,154.0,119.0,0.2961672473867596,0.30141843971631205,0.08559782608695653,0.5714285714285714,0.08471074380165289,0.08088235294117647,0.2926829268292683,0.0625,0.03571428571428571,0.14510278113663846,0.1559633027522936,25.81111111111111,12.0,23.0,167.0,23.0,66.0,10.0,59.0,116.0,5.0,32.0,39.0,66.0,14.0,44.0,64.0,177.0,0.4423076923076923,0.4642857142857143,0.5158730158730159,0.08766716196136701,0.08383233532934131,0.02196293754289636,0.017482517482517484,0.021227768215720023,0.024070021881838075,0.016216216216216217,0.023809523809523808,0.014285714285714285,0.2269021739130435,0.4107142857142857,0.5217391304347826,0.07577497129735936,69.0,5.0,17.0,1.0,2.0,17.0,2.0,131.0,36.0,15.0,49.0,49.0,0.7058823529411765,0.2698412698412698,0.5,0.2833333333333333,0.08385093167701864,0.08620689655172414,0.41317365269461076,0.45098039215686275,0.45263157894736844,0.02309782608695652,0.29411764705882354,0.29411764705882354,1.0,0.03571428571428571,0.5,1.0,18.0,6.0,53.0,6.0,,6.0,3.0,0.05042016806722689,0.06005221932114883,0.5,14.0,28.0,0.16017316017316016,0.08695652173913043,12.0,5.0,18.0,6.0,26.0,15.0,12.0,10.0,0.23076923076923078,0.02631578947368421,0.2608695652173913,0.26666666666666666,0.5833333333333334,0.09,0.2777777777777778,0.27906976744186046,False,1.0,8.0,1.0,3.0,7.0,23.0,50.0,7.0,1.0,6.0,9.0,37.0,29.0,1.0,4.0,2.0,2.0,0.02909090909090909,0.019337016574585635,0.16666666666666666,0.5,,0.04,0.125,0.015625,,,,1.0,2.0,,1.0,0.015873015873015872,,0.021739130434782608,0.012658227848101266,4.0,,
2745,1610612740,Kirk Snyder,Kirk Snyder,2745,NOK,78486.0,1308,28.0,2378,2391,445.0,441.0,291.0,4769,101.0,148.0,15.0,24.0,46.0,132.0,159.0,323.0,85.0,541.0,2503,54.0,25.0,45.0,99.0,172.0,87.0,102.0,39.0,219.0,80.0,106.0,161.0,29.0,15.0,108.0,115.0,1.0,99.0,445.0,0.49226006191950467,0.5555555555555556,0.504424778761062,0.5194805194805194,0.5378486055776892,0.5625,20.885149963423554,0.0936768149882904,0.0927743086529884,0.11684782608695653,0.3274336283185841,0.6824324324324325,0.7426470588235294,0.2920353982300885,0.3484848484848485,0.3484848484848485,0.3116883116883117,0.625,0.6128318584070797,0.506589578713969,0.5193868852459018,0.49472828947368425,0.18299445471349354,8.926934984520122,0.18713204373423045,92.0,10.0,129.0,13.0,146.0,91.0,15.0,14.0,7.0,24.0,31.0,19.0,69.0,55.0,0.4591194968553459,0.5069444444444444,0.2853982300884956,0.4492753623188406,0.0898876404494382,0.0625,0.42574257425742573,0.20353982300884957,0.14925373134328357,0.11313131313131314,0.1506849315068493,24.566666666666677,23.0,36.0,43.0,30.0,73.0,30.0,16.0,41.0,4.0,49.0,55.0,38.0,8.0,13.0,37.0,106.0,0.5555555555555556,0.4701492537313433,0.5140845070422535,0.04953560371517028,0.09302325581395349,0.051633298208640675,0.023529411764705882,0.04736371760500447,0.05782312925170068,0.05078125,0.047619047619047616,0.030534351145038167,0.09513274336283185,0.5373134328358209,0.6388888888888888,0.13493530499075784,12.0,14.0,37.0,,3.0,46.0,1.0,19.0,123.0,23.0,7.0,6.0,0.8913043478260869,0.35658914728682173,0.07692307692307693,0.359375,0.07272727272727272,0.09852216748768473,0.27906976744186046,0.3076923076923077,0.6086956521739131,0.08185840707964602,0.3783783783783784,0.3783783783783784,0.8571428571428571,0.04477611940298507,,,1.0,2.0,14.0,20.0,2.0,23.0,17.0,0.03076923076923077,0.07894736842105263,0.7391304347826086,10.0,8.0,0.08108108108108109,0.16666666666666666,32.0,6.0,24.0,10.0,32.0,15.0,32.0,4.0,0.3125,,0.34782608695652173,0.34782608695652173,0.90625,0.3116883116883117,0.25,0.3516483516483517,False,4.0,8.0,1.0,1.0,6.0,3.0,12.0,3.0,,3.0,2.0,5.0,13.0,1.0,10.0,8.0,1.0,,0.02631578947368421,0.08695652173913043,0.1,1.0,0.1038961038961039,0.5,0.007692307692307693,3.0,2.0,,,2.0,1.0,1.0,,,,0.024390243902439025,1.0,,
