EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,OffensiveGoaltends,3SecondViolations,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveMakes,BlockedLongMidRange,on,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3
2551,1610612749,T.J. Ford,T.J. Ford,2551,MIL,35732.0,596,-23,1143,1137,410,470,174,2280,37.0,83.0,5.0,11.0,15.0,31.0,20.0,41.0,17.0,45.0,16.0,74.0,169.0,26.0,59.0,225.0,1259,9.0,16.0,1.0,19.0,29.0,64.0,33.0,106.0,18.0,130.0,8.0,16.0,13.0,60.0,35.0,95.0,18.0,17.0,30.0,7.0,23.0,225.0,2.0,19.0,,14.0,42.0,5.0,61.0,21.0,82.0,7.0,21.0,11.0,10.0,23.0,6.0,14.0,20.0,2.0,9.0,1.0,1.0,43.0,5.0,15.0,15.0,48.0,2.0,4.0,60.0,,5.0,84.0,8.0,29.0,17.0,2.0,2.0,,2.0,,,,106.0,410,14.0,16.0,0.12162162162162163,0.12857142857142856,0.4378698224852071,0.5625,0.453125,0.4256410256410256,0.47368421052631576,0.4506172839506173,0.48283261802575106,0.5,0.5096153846153846,0.13333333333333333,0.07692307692307693,0.10843373493975904,0.07317073170731707,20.597014925373134,0.5348837209302325,0.125,,0.11570247933884298,0.04491725768321513,0.12844036697247707,0.015503875968992248,0.11864406779661017,0.03804347826086957,0.055248618784530384,0.04950495049504951,0.028368794326241134,0.024096385542168676,,0.11382113821138211,0.11,0.12142857142857143,0.10810810810810811,0.17142857142857143,0.0707070707070707,,0.4256410256410256,0.4457831325301205,0.5,0.1891891891891892,0.21025641025641026,0.4878048780487805,0.5263157894736842,,0.23076923076923078,0.37777777777777777,0.38636363636363635,0.11764705882352941,0.08205128205128205,0.5789473684210527,0.45454545454545453,0.2,0.38271604938271603,0.4838709677419355,0.558974358974359,0.4953241025641026,0.5130294117647058,0.4887006172839507,0.13425925925925927,0.15263157894736842,0.08444444444444445,0.4711111111111111,6.994082840236686,25.053846153846152,0.35870516185476814,8.0,17.0,0.09876543209876543,,1.0,4.0,10.0,2.0,,2.0,6.0,,3.0,18.0,2.0,1.0,1.0,0.23076923076923078,,0.23076923076923078,0.038461538461538464,,0.05128205128205128,0.4,0.4444444444444444,1.0,0.125,0.125,1.0,0.10526315789473684,,,0.125,,1.0,4.0,9.0,1.0,5.0,,,,,,0.29411764705882354,0.022222222222222223,0.1,0.05263157894736842,,,0.1111111111111111,0.4444444444444444,0.125,,,,True,,,
693,1610612749,Joe Smith,Joe Smith,693,MIL,19847.0,331,-81,647,646,220,234,77,1293,22.0,41.0,7.0,15.0,9.0,13.0,12.0,29.0,19.0,49.0,,53.0,119.0,1.0,30.0,136.0,739,11.0,28.0,9.0,31.0,16.0,32.0,18.0,50.0,80.0,26.0,14.0,,8.0,7.0,3.0,10.0,3.0,,7.0,,,23.0,8.0,24.0,1.0,14.0,35.0,4.0,53.0,33.0,86.0,5.0,9.0,7.0,2.0,6.0,2.0,2.0,8.0,1.0,4.0,,,14.0,2.0,4.0,28.0,49.0,4.0,4.0,45.0,6.0,9.0,41.0,2.0,17.0,5.0,1.0,,1.0,1.0,,,1.0,50.0,220,7.0,4.0,0.7547169811320755,0.8695652173913043,0.44537815126050423,0.39285714285714285,0.5,0.44166666666666665,0.39285714285714285,0.48484848484848486,0.4857142857142857,0.4696969696969697,0.5952380952380952,0.008333333333333333,0.06722689075630252,0.12195121951219512,0.034482758620689655,20.647773279352226,0.42857142857142855,0.21052631578947367,0.06666666666666667,0.2,0.09375,0.1917808219178082,0.11940298507462686,0.1975806451612903,0.09907120743034056,0.1375,0.15,0.034482758620689655,0.06521739130434782,0.23809523809523808,0.18181818181818182,0.3404255319148936,0.13095238095238096,0.1875,0.2,0.0847457627118644,,0.3416666666666667,0.5365853658536586,0.6111111111111112,0.6363636363636364,0.24166666666666667,0.41379310344827586,0.42857142857142855,0.6666666666666666,0.4083333333333333,0.3877551020408163,0.40425531914893614,0.9473684210526315,,0.5357142857142857,0.4666666666666667,0.14285714285714285,0.3939393939393939,0.6923076923076923,0.35,0.4395804166666667,0.45997499999999997,0.44914696969696966,0.1259259259259259,0.12686567164179105,0.22794117647058823,0.36764705882352944,9.457142857142859,23.3,0.3400309119010819,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,0.008333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,0.04081632653061224,,,,,0.030303030303030304,,,,,,True,,,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,2301.0,38,-22,72,70,44,45,11,142,1.0,2.0,,1.0,1.0,1.0,2.0,3.0,,,,3.0,5.0,,1.0,7.0,93,,1.0,,,2.0,2.0,,4.0,4.0,2.0,,,,2.0,,2.0,,,2.0,,,4.0,1.0,2.0,,,4.0,,4.0,3.0,7.0,,,,,,,,1.0,1.0,,,,1.0,,,8.0,14.0,,,2.0,,,2.0,,1.0,,,,,,,,,4.0,44,3.0,,0.6666666666666666,0.6666666666666666,0.6,,1.0,0.6,,1.0,0.5833333333333334,,1.0,,,,,8.641975308641975,,,,0.17391304347826086,0.08,,0.14285714285714285,0.12903225806451613,0.09375,0.2,,0.07142857142857142,,0.5,0.1111111111111111,0.2222222222222222,0.2,,,,,0.4,0.5,0.5,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,,1.0,,,0.5,1.0,0.4,0.41122,0.5364,0.4294,0.16666666666666666,0.16666666666666666,,0.5714285714285714,4.42,,0.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2668,1610612749,Josh Davis,Josh Davis,2668,MIL,167.0,3,-1,6,7,3,1,2,13,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2558,1610612749,Reece Gaines,Reece Gaines,2558,MIL,219.0,4,-3,6,7,2,4,1,13,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,94415.0,1574,43,2971,2976,780,716,338,5947,177.0,279.0,58.0,92.0,36.0,53.0,36.0,77.0,12.0,44.0,2.0,225.0,400.0,2.0,82.0,532.0,3095,62.0,103.0,18.0,142.0,46.0,70.0,35.0,127.0,274.0,176.0,92.0,2.0,32.0,96.0,34.0,130.0,20.0,14.0,47.0,16.0,33.0,294.0,23.0,92.0,2.0,53.0,150.0,39.0,242.0,117.0,359.0,21.0,27.0,20.0,7.0,41.0,17.0,28.0,48.0,2.0,13.0,1.0,12.0,89.0,12.0,15.0,97.0,167.0,10.0,11.0,155.0,10.0,45.0,124.0,18.0,56.0,15.0,47.0,38.0,8.0,47.0,27.0,,5.0,127.0,780,16.0,12.0,0.6088888888888889,0.7653631284916201,0.5625,0.6019417475728155,0.6571428571428571,0.5597014925373134,0.6019417475728155,0.647887323943662,0.5846153846153846,0.6173913043478261,0.6827956989247311,0.004975124378109453,0.08,0.1039426523297491,0.03896103896103896,16.04135893648449,0.4606741573033708,0.41935483870967744,0.020833333333333332,0.14285714285714285,0.08795411089866156,0.1582089552238806,0.07903780068728522,0.14657039711191336,0.08601346297681377,0.13267813267813267,0.07636363636363637,0.046703296703296704,0.08585858585858586,0.06451612903225806,0.1323943661971831,0.144,0.15056179775280898,0.13304721030042918,0.21568627450980393,0.14685314685314685,0.574468085106383,0.6940298507462687,0.6344086021505376,0.708,0.6440677966101694,0.19154228855721392,0.4675324675324675,0.4864864864864865,0.4166666666666667,0.10945273631840796,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.004975124378109453,0.8932038834951457,0.6304347826086957,0.20689655172413793,0.7464788732394366,0.6792452830188679,0.6990049751243781,0.5181886815920399,0.5450879120879121,0.5248338028169014,0.12727272727272726,0.1278538812785388,0.2669172932330827,0.2387218045112782,3.5937500000000013,26.35,0.2625378660383709,1.0,1.0,0.014084507042253521,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False,,,
1983,1610612749,Jermaine Jackson,Jermaine Jackson,1983,MIL,10334.0,172,-85,324,343,128,127,31,667,2.0,6.0,,,,2.0,3.0,4.0,4.0,8.0,2.0,9.0,18.0,3.0,11.0,32.0,402,,,,,2.0,6.0,3.0,10.0,12.0,6.0,,1.0,3.0,17.0,8.0,25.0,7.0,1.0,8.0,2.0,7.0,58.0,1.0,3.0,,3.0,11.0,,14.0,4.0,18.0,1.0,3.0,1.0,2.0,10.0,1.0,7.0,2.0,,3.0,,1.0,12.0,,4.0,5.0,16.0,1.0,,20.0,3.0,2.0,13.0,1.0,4.0,3.0,1.0,1.0,,1.0,,,1.0,10.0,128,4.0,2.0,0.6666666666666666,0.6666666666666666,0.5,,0.3333333333333333,0.5,,0.3888888888888889,0.5925925925925926,,0.45454545454545453,0.14285714285714285,0.16666666666666666,0.3333333333333333,,10.95505617977528,0.8333333333333334,,,0.1,0.030927835051546393,0.061224489795918366,0.038461538461538464,0.0880503144654088,0.032520325203252036,0.030303030303030304,,0.05405405405405406,0.058823529411764705,,0.06666666666666667,0.09090909090909091,0.1276595744680851,0.09090909090909091,,0.16666666666666666,,0.2857142857142857,0.3333333333333333,0.5,0.5,0.19047619047619047,0.75,0.75,1.0,0.38095238095238093,0.5,0.5714285714285714,0.5,0.09523809523809523,,,,0.2222222222222222,,0.42857142857142855,0.447255,,0.43091250000000003,0.16666666666666666,0.19047619047619047,,0.3125,9.477777777777778,30.96666666666667,0.3950617283950617,2.0,3.0,0.2222222222222222,,,1.0,1.0,,,,1.0,,,,,,,0.3333333333333333,,0.5,,,0.047619047619047616,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,3.0,1.0,,,,0.3333333333333333,0.125,,,,,0.1111111111111111,1.0,,,,,False,,,
2048,1610612749,Jamaal Magloire,Jamaal Magloire,2048,MIL,104548.0,1742,-76,3251,3253,758,711,372,6504,130.0,231.0,33.0,69.0,27.0,55.0,57.0,175.0,9.0,28.0,,196.0,434.0,,116.0,508.0,3488,34.0,78.0,36.0,104.0,35.0,84.0,41.0,111.0,240.0,152.0,46.0,,40.0,37.0,8.0,45.0,6.0,2.0,19.0,7.0,11.0,98.0,25.0,117.0,2.0,85.0,277.0,35.0,397.0,144.0,541.0,13.0,22.0,17.0,5.0,50.0,7.0,23.0,62.0,4.0,27.0,,14.0,112.0,15.0,26.0,100.0,199.0,22.0,22.0,185.0,23.0,4.0,216.0,18.0,89.0,29.0,59.0,48.0,9.0,59.0,35.0,3.0,8.0,111.0,758,15.0,23.0,0.6122448979591837,0.6936416184971098,0.45161290322580644,0.4358974358974359,0.4166666666666667,0.45161290322580644,0.4358974358974359,0.4166666666666667,0.4756554307116105,0.5,0.44047619047619047,,0.09216589861751152,0.13852813852813853,0.04,17.433676231727127,0.44642857142857145,0.36082474226804123,0.01818181818181818,0.24340949033391915,0.10068846815834767,0.23545706371191136,0.08361204013377926,0.24149432955303535,0.0971937029431896,0.11538461538461539,0.11490683229813664,0.07547169811320754,0.05392156862745098,0.14736842105263157,0.20448179271708683,0.23344947735191637,0.2773279352226721,0.25,0.2018348623853211,0.06598984771573604,0.5932203389830508,0.532258064516129,0.5627705627705628,0.6532663316582915,0.6461538461538462,0.4032258064516129,0.32571428571428573,0.3392857142857143,0.5087719298245614,0.06451612903225806,0.32142857142857145,0.3333333333333333,0.7777777777777778,,0.8846153846153846,0.4782608695652174,0.18181818181818182,0.6547619047619048,0.4909090909090909,0.532258064516129,0.46133894009216586,0.5407617647058824,0.48130595238095236,0.17623762376237623,0.17623762376237623,0.2047244094488189,0.21850393700787402,4.186175115207373,,0.23315902799138727,,,,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03571428571428571,,,,,,,,,,2.0,False,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,124945.0,2082,95,3952,3939,1105,1077,457,7891,158.0,282.0,21.0,36.0,52.0,96.0,55.0,127.0,136.0,331.0,201.0,349.0,740.0,289.0,336.0,1361.0,4159,34.0,74.0,28.0,129.0,95.0,206.0,169.0,443.0,344.0,354.0,22.0,201.0,59.0,138.0,28.0,166.0,19.0,9.0,78.0,14.0,46.0,360.0,8.0,34.0,1.0,51.0,107.0,6.0,164.0,43.0,207.0,12.0,65.0,49.0,16.0,62.0,11.0,35.0,52.0,5.0,27.0,3.0,8.0,114.0,4.0,31.0,30.0,91.0,1.0,17.0,294.0,1.0,6.0,384.0,36.0,136.0,57.0,4.0,3.0,1.0,4.0,3.0,1.0,2.0,443.0,1105,16.0,54.0,0.49283667621776506,0.5088757396449705,0.47162162162162163,0.4594594594594595,0.46116504854368934,0.49805636540330417,0.5372340425531915,0.479020979020979,0.5638655462184874,0.6037735849056604,0.5849056603773585,0.28085519922254615,0.07972972972972973,0.1524822695035461,0.10236220472440945,28.923966207203204,0.543859649122807,0.04316546762589928,0.007575757575757576,0.0793180133432172,0.02478134110787172,0.11233480176211454,0.020100502512562814,0.08763172490293955,0.023728813559322035,0.033268101761252444,0.02564102564102564,0.01568627450980392,0.025547445255474453,0.008064516129032258,0.04719101123595506,0.09467455621301775,0.09540636042402827,0.12580645161290321,0.08333333333333333,0.023668639053254437,0.75,0.27405247813411077,0.5602836879432624,0.6610878661087866,0.5126582278481012,0.12342079689018465,0.4330708661417323,0.4824561403508772,0.2727272727272727,0.3216715257531584,0.4108761329305136,0.4146341463414634,0.5588235294117647,0.19533527696793002,0.3829787234042553,0.5833333333333334,0.38095238095238093,0.3356643356643357,0.5416666666666666,0.5549076773566569,0.48901010689990265,0.4748652777777777,0.4884183566433566,0.12444836716681378,0.1619047619047619,0.09478324761204997,0.32549595885378396,9.58,25.023875432525955,0.27960526315789475,56.0,80.0,0.1958041958041958,,2.0,36.0,88.0,73.0,8.0,13.0,109.0,11.0,20.0,285.0,73.0,,0.8715596330275229,0.3771626297577855,0.55,0.3771626297577855,,,0.08551992225461613,0.4090909090909091,0.4090909090909091,0.9166666666666666,0.36318407960199006,0.36318407960199006,0.8493150684931506,0.13829787234042554,0.6153846153846154,0.75,0.36318407960199006,3.0,7.0,10.0,24.0,18.0,28.0,42.0,,,22.0,5.0,0.35,0.00906344410876133,,0.07446808510638298,0.42857142857142855,1.0,0.08391608391608392,0.4166666666666667,0.32142857142857145,0.017064846416382253,,,False,1.0,,
2250,1610612749,Bobby Simmons,Bobby Simmons,2250,MIL,107384.0,1790,68,3370,3372,931,797,391,6742,57.0,107.0,12.0,20.0,19.0,34.0,26.0,66.0,103.0,207.0,122.0,186.0,380.0,192.0,110.0,719.0,3538,22.0,45.0,11.0,73.0,39.0,87.0,56.0,194.0,250.0,122.0,18.0,122.0,26.0,102.0,23.0,125.0,13.0,10.0,54.0,17.0,31.0,273.0,11.0,40.0,2.0,40.0,109.0,10.0,159.0,53.0,212.0,5.0,68.0,46.0,22.0,33.0,5.0,23.0,57.0,2.0,10.0,6.0,10.0,90.0,7.0,20.0,62.0,173.0,4.0,28.0,127.0,8.0,14.0,135.0,8.0,48.0,20.0,16.0,12.0,2.0,16.0,7.0,,1.0,194.0,931,24.0,19.0,0.6720430107526881,0.7062146892655368,0.48947368421052634,0.4888888888888889,0.4482758620689655,0.5323426573426573,0.5344827586206896,0.49640287769784175,0.564873417721519,0.5615384615384615,0.5676470588235294,0.3356643356643357,0.06842105263157895,0.1308411214953271,0.12121212121212122,18.78251821019771,0.36666666666666664,0.09090909090909091,0.01680672268907563,0.09388458225667529,0.03341687552213868,0.10025062656641603,0.03426791277258567,0.0955128205128205,0.03359683794466403,0.034324942791762014,0.027777777777777776,0.03669724770642202,0.04054054054054054,0.020202020202020204,0.06128133704735376,0.1267123287671233,0.09803921568627451,0.11764705882352941,0.06299212598425197,0.018050541516245487,0.4375,0.18706293706293706,0.5327102803738317,0.6129032258064516,0.45614035087719296,0.11538461538461539,0.3939393939393939,0.4482758620689655,0.5384615384615384,0.3618881118881119,0.4975845410628019,0.5073891625615764,0.8252427184466019,0.21328671328671328,0.3448275862068966,0.6,0.08333333333333333,0.2446043165467626,0.5588235294117647,0.5227272727272727,0.4780750874125874,0.4847057692307693,0.4767219424460432,0.0784313725490196,0.11428571428571428,0.10152990264255911,0.2698191933240612,11.418684210526312,24.930729166666662,0.27626112759643917,35.0,52.0,0.2517985611510791,,2.0,26.0,70.0,53.0,4.0,8.0,79.0,6.0,13.0,228.0,53.0,1.0,0.9620253164556962,0.4114583333333333,0.46153846153846156,0.4114583333333333,0.005208333333333333,,0.12237762237762238,0.37142857142857144,0.37681159420289856,0.9230769230769231,0.4344262295081967,0.4344262295081967,0.9811320754716981,0.13793103448275862,0.5,1.0,0.4344262295081967,2.0,5.0,7.0,17.0,13.0,20.0,9.0,,,6.0,,0.38461538461538464,0.01932367149758454,0.014285714285714285,0.08620689655172414,0.4,1.0,0.1223021582733813,0.4117647058823529,0.37142857142857144,,,2.0,False,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,51014.0,850,40,1639,1627,572,609,178,3266,48.0,80.0,6.0,9.0,13.0,23.0,4.0,11.0,28.0,71.0,73.0,80.0,162.0,106.0,45.0,334.0,1734,8.0,12.0,5.0,33.0,22.0,45.0,19.0,108.0,80.0,80.0,4.0,73.0,15.0,72.0,28.0,100.0,20.0,8.0,29.0,11.0,32.0,228.0,3.0,11.0,,19.0,46.0,1.0,66.0,14.0,80.0,1.0,40.0,26.0,14.0,20.0,,16.0,9.0,2.0,4.0,1.0,3.0,29.0,1.0,11.0,31.0,78.0,2.0,1.0,46.0,,6.0,61.0,7.0,26.0,8.0,3.0,,2.0,3.0,2.0,,,108.0,572,22.0,7.0,0.5,0.5128205128205128,0.49382716049382713,0.6666666666666666,0.4888888888888889,0.539179104477612,0.7,0.5493827160493827,0.5661016949152542,0.717391304347826,0.5806451612903226,0.39552238805970147,0.09259259259259259,0.1375,0.2727272727272727,17.599130907115697,0.6896551724137931,0.013513513513513514,,0.08761904761904762,0.02040816326530612,0.10215053763440861,0.016129032258064516,0.09142053445850915,0.019310344827586208,0.025906735751295335,0.03076923076923077,0.009259259259259259,0.007518796992481203,0.03773584905660377,0.10919540229885058,0.07692307692307693,0.07692307692307693,0.11811023622047244,0.06779661016949153,0.008,0.6666666666666666,0.29850746268656714,0.6,0.6956521739130435,0.5416666666666666,0.041044776119402986,0.36363636363636365,0.5,0.5,0.26492537313432835,0.39436619718309857,0.4,0.42857142857142855,0.27238805970149255,0.45,0.6666666666666666,0.6666666666666666,0.2839506172839506,0.5652173913043478,0.6940298507462687,0.5145058052434456,0.5253749999999999,0.4888431250000001,0.09059233449477352,0.143646408839779,0.09880239520958084,0.32335329341317365,8.783333333333335,25.094339622641506,0.348993288590604,26.0,36.0,0.32098765432098764,,,13.0,33.0,30.0,1.0,3.0,43.0,4.0,8.0,117.0,30.0,,0.9069767441860465,0.4056603773584906,0.5,0.4056603773584906,,,0.12313432835820895,0.3939393939393939,0.3939393939393939,1.0,0.410958904109589,0.410958904109589,0.8666666666666667,0.15,0.3333333333333333,1.0,0.410958904109589,3.0,5.0,5.0,10.0,10.0,15.0,12.0,,,,,0.4166666666666667,0.014084507042253521,,0.25,0.6,1.0,0.12345679012345678,0.5,0.38461538461538464,,,1.0,False,,,
2412,1610612749,Jiri Welsch,Jiri Welsch,2412,MIL,29039.0,484,-96,944,949,326,338,102,1893,19.0,36.0,2.0,3.0,8.0,12.0,5.0,12.0,22.0,53.0,18.0,46.0,101.0,27.0,46.0,156.0,1020,4.0,8.0,4.0,12.0,13.0,28.0,20.0,49.0,62.0,30.0,4.0,18.0,10.0,34.0,4.0,38.0,2.0,2.0,21.0,6.0,7.0,80.0,4.0,8.0,,3.0,46.0,7.0,56.0,12.0,68.0,1.0,18.0,13.0,5.0,14.0,3.0,6.0,8.0,,8.0,1.0,2.0,22.0,1.0,6.0,16.0,29.0,1.0,2.0,55.0,4.0,5.0,62.0,2.0,21.0,11.0,,,,,,,,49.0,326,3.0,8.0,0.6739130434782609,0.7045454545454546,0.45544554455445546,0.5,0.4642857142857143,0.4296875,0.4444444444444444,0.3625,0.4936708860759494,0.5,0.46226415094339623,0.2109375,0.09900990099009901,0.25,0.08333333333333333,16.9811320754717,0.6363636363636364,0.17073170731707318,,0.15862068965517243,0.023880597014925373,0.0297029702970297,0.0425531914893617,0.12531969309462915,0.027972027972027972,0.017543859649122806,0.03225806451612903,0.0234375,0.058823529411764705,,0.14893617021276595,0.12,0.19008264462809918,0.03278688524590164,0.025,0.015873015873015872,,0.28125,0.5277777777777778,0.7037037037037037,0.47368421052631576,0.09375,0.4166666666666667,0.45454545454545453,0.4,0.4140625,0.41509433962264153,0.41509433962264153,0.9090909090909091,0.140625,0.3333333333333333,0.6666666666666666,,0.3,0.6666666666666666,0.4921875,0.47718888888888894,0.4512428571428572,0.49188289473684216,0.14285714285714285,0.175,0.07692307692307693,0.3141025641025641,10.914851485148514,26.233333333333334,0.3453389830508475,7.0,12.0,0.175,,,2.0,9.0,4.0,,1.0,6.0,,1.0,15.0,4.0,,0.8333333333333334,0.2222222222222222,,0.2222222222222222,,,0.0703125,0.2222222222222222,0.2222222222222222,1.0,0.2222222222222222,0.2222222222222222,0.75,0.1111111111111111,,,0.2222222222222222,,,1.0,5.0,,1.0,3.0,,,,,0.08333333333333333,,,,,,0.125,0.2,,,,,False,,,
