EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGA,LongMidRangeAssists,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Offensive Fouls Drawn,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedCorner3,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,Corner3PctBlocked,BlockedArc3
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,1067.0,18,3.0,33,32,23,24,4,65,3.0,5.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,10,1.0,11.0,34,2.0,3.0,4.0,3.0,7,1.0,7.0,6.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,7.0,23,1.0,0.6,1.0,0.5,0.6666666666666666,0.42857142857142855,0.5,0.6666666666666666,0.42857142857142855,0.55,0.6666666666666666,0.5,0.1,0.2,29.72972972972973,1.0,0.16666666666666666,0.18181818181818182,0.5,0.17647058823529413,0.15384615384615385,0.6666666666666666,0.5,0.2857142857142857,0.5,0.6,0.75,0.3333333333333333,0.5,0.4,0.4,1.0,0.6666666666666666,1.0,0.7142857142857143,0.6,0.5,0.51725,0.3888,0.5853714285714285,0.2,0.2,0.36363636363636365,0.6363636363636364,9.85,0.696969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,290.0,5,,9,8,9,8,2,17,,,,,,,,1.0,,1,,,7,,,,,1,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,18.181818181818183,,,,,,,,,,,,,,0.5,,,,,,,,0.5,0.454625,,0.454625,,,,,17.7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1916,1610612764,Calvin Booth,Calvin Booth,1916,WAS,1989.0,33,11.0,68,66,48,44,9,134,1.0,2.0,,1.0,1.0,2.0,,2.0,1.0,5,2.0,4.0,67,,1.0,,1.0,4,,2.0,2.0,,,,1.0,1.0,,2.0,2.0,2.0,3.0,5.0,2.0,7.0,1.0,1.0,1.0,,8.0,2.0,2.0,,1.0,2.0,48,1.0,1.0,1.0,0.2,,0.25,0.2,,0.25,0.3333333333333333,,0.25,,,9.09090909090909,1.0,0.17647058823529413,0.14285714285714285,0.25,0.16129032258064516,0.07407407407407407,0.2857142857142857,0.16666666666666666,0.1,0.4,0.5,0.5,1.0,0.4,,,,1.0,,0.5,0.5,0.4,0.45564,,0.469225,0.16666666666666666,0.16666666666666666,,0.5,9.82,0.7058823529411765,,,,,,,,,,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,0.3333333333333333,0.125,0.25,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,12723.0,212,-18.0,426,426,186,143,58,852,21.0,33.0,2.0,7.0,8.0,13.0,11.0,37.0,36.0,86,29.0,101.0,439,3.0,11.0,6.0,12.0,33,11.0,35.0,26.0,46.0,2.0,4.0,19.0,24.0,11.0,53.0,,12.0,18.0,32.0,8.0,40.0,7.0,4.0,15.0,4.0,23.0,21.0,34.0,3.0,16.0,35.0,186,4.0,0.3611111111111111,0.37142857142857144,0.4186046511627907,0.2727272727272727,0.36363636363636365,0.3956043956043956,0.2727272727272727,0.32432432432432434,0.4716981132075472,0.2727272727272727,0.4166666666666667,0.046511627906976744,0.030303030303030304,24.39516129032258,0.4666666666666667,0.14516129032258066,0.2222222222222222,,0.16853932584269662,0.03211009174311927,,0.13333333333333333,0.28205128205128205,0.3626373626373626,0.6363636363636364,0.65625,0.3333333333333333,0.4065934065934066,0.2972972972972973,0.2972972972972973,0.45454545454545453,0.6363636363636364,0.2857142857142857,0.35135135135135137,0.6153846153846154,0.4175824175824176,0.5000278409090909,0.5547000000000001,0.5107279411764707,0.15384615384615385,0.16161616161616163,0.0594059405940594,0.3465346534653465,9.725581395348836,0.43661971830985913,3.0,3.0,5.0,4.0,3.0,0.054945054945054944,0.03296703296703297,0.08108108108108109,32.480000000000004,16.0,6.0,10.0,,,1.0,,1.0,1.0,0.10810810810810811,0.19047619047619047,0.06666666666666667,1.0,0.17582417582417584,4.0,2.0,1.0,5.0,4.0,1.0,2.0,7.0,1.0,2.0,1.0,16.0,11.0,5.0,3.0,8.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,0.1875,0.11764705882352941,0.058823529411764705,0.04294478527607362,0.022222222222222223,0.11363636363636363,0.013513513513513514,0.020833333333333332,0.25,0.3076923076923077,0.25,0.02197802197802198,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2553,1610612764,Jarvis Hayes,Jarvis Hayes,2553,WAS,30949.0,516,13.0,1018,1013,329,246,131,2031,17.0,33.0,4.0,8.0,6.0,8.0,29.0,72.0,60.0,136,25.0,196.0,1061,11.0,23.0,27.0,16.0,27,6.0,53.0,78.0,42.0,6.0,11.0,19.0,27.0,12.0,62.0,4.0,13.0,40.0,57.0,19.0,76.0,14.0,10.0,22.0,5.0,38.0,23.0,30.0,4.0,14.0,53.0,329,4.0,0.65,0.6842105263157895,0.4411764705882353,0.4782608695652174,0.5925925925925926,0.4672131147540984,0.4032258064516129,0.5222222222222223,0.5025641025641026,0.4090909090909091,0.5520833333333334,0.08088235294117647,0.15151515151515152,18.42105263157895,0.6363636363636364,0.11267605633802817,0.12149532710280374,0.03389830508474576,0.11471861471861472,0.03838383838383838,0.031914893617021274,0.1440677966101695,0.13924050632911392,0.18032786885245902,0.5151515151515151,0.6071428571428571,0.7647058823529411,0.39344262295081966,0.4027777777777778,0.4084507042253521,0.6551724137931034,0.25806451612903225,0.5,0.17777777777777778,0.75,0.4371584699453552,0.47998296703296717,0.51405,0.48749090909090903,0.07772020725388601,0.0958904109589041,0.1377551020408163,0.27040816326530615,11.995588235294118,0.3231827111984283,31.0,12.0,47.0,18.0,31.0,0.2568306010928962,0.16939890710382513,0.26666666666666666,25.01063829787234,31.0,6.0,16.0,4.0,1.0,1.0,,1.0,1.0,0.046511627906976744,0.12582781456953643,0.07142857142857142,1.0,0.16939890710382513,14.0,16.0,6.0,8.0,7.0,1.0,1.0,15.0,,4.0,1.0,16.0,11.0,5.0,1.0,8.0,4.0,3.0,3.0,1.0,,2.0,1.0,,2.0,0.16129032258064516,0.11428571428571428,,0.03978779840848806,0.09278350515463918,0.027522935779816515,0.017543859649122806,0.010869565217391304,0.45161290322580644,0.5384615384615384,0.5,0.08743169398907104,0.13333333333333333,3.0,2.0,1.0,14.0,1.0,6.0,4.0,17.0,1.0,8.0,2.0,5.0,51.0,14.0,1.0,1.0,1.0,1.0,0.3617021276595745,0.125,0.2777777777777778,0.3617021276595745,0.013888888888888888,0.041666666666666664,0.1875,0.1875,1.0,0.45161290322580644,0.45161290322580644,1.0,0.25,0.06451612903225806,0.1935483870967742,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.45161290322580644,0.02127659574468085,,,,,,,,,,,,,True,,,,,,,
1088,1610612764,Chucky Atkins,Chucky Atkins,1088,WAS,8369.0,139,-6.0,262,262,79,51,32,524,1.0,3.0,,,,2.0,1.0,9.0,4.0,17,9.0,29.0,269,,1.0,2.0,3.0,8,7.0,13.0,,8.0,,1.0,18.0,25.0,6.0,57.0,1.0,3.0,6.0,9.0,2.0,11.0,4.0,4.0,7.0,3.0,13.0,6.0,11.0,,1.0,13.0,79,1.0,,,0.23529411764705882,,0.375,0.2702702702702703,,0.3,0.32926829268292684,0.2,0.4642857142857143,0.058823529411764705,0.3333333333333333,16.05351170568562,0.5714285714285714,0.07228915662650602,0.08333333333333333,0.030303030303030304,0.07563025210084033,0.015503875968992248,,0.037037037037037035,0.1,0.08108108108108109,0.3333333333333333,0.5,,0.24324324324324326,0.1111111111111111,0.1111111111111111,,,,0.2,,0.6216216216216216,0.485154054054054,0.52225,0.418575,0.02631578947368421,0.05555555555555555,0.06896551724137931,0.4482758620689655,12.105882352941176,0.3015267175572519,18.0,2.0,20.0,2.0,18.0,0.5405405405405406,0.4864864864864865,0.2,25.035000000000004,5.0,5.0,5.0,,1.0,,,,,0.058823529411764705,0.10256410256410256,,,0.13513513513513514,2.0,2.0,,7.0,4.0,3.0,7.0,1.0,,,,4.0,2.0,2.0,1.0,3.0,,,,1.0,3.0,3.0,,1.0,3.0,,,,0.010416666666666666,,0.03571428571428571,,,0.4,0.4,,0.05405405405405406,,1.0,1.0,,3.0,,2.0,,4.0,,3.0,2.0,,9.0,3.0,,,,0.75,0.2,,,0.2,,0.1,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,,0.25,0.5,,,,,0.16666666666666666,,3.0,1.0,,,,,,,,,,,True,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,22570.0,376,11.0,752,742,233,170,100,1494,30.0,47.0,9.0,14.0,9.0,13.0,19.0,55.0,66.0,142,27.0,201.0,800,13.0,22.0,38.0,18.0,35,17.0,68.0,82.0,50.0,20.0,4.0,18.0,23.0,9.0,51.0,12.0,13.0,64.0,85.0,23.0,108.0,9.0,4.0,17.0,6.0,20.0,36.0,42.0,2.0,13.0,68.0,233,1.0,0.6212121212121212,0.7321428571428571,0.4647887323943662,0.5909090909090909,0.5142857142857142,0.48066298342541436,0.64,0.53125,0.5,0.6551724137931034,0.5483870967741935,0.028169014084507043,0.0851063829787234,24.914285714285715,0.5294117647058824,0.24242424242424243,0.18571428571428572,0.13793103448275862,0.23053892215568864,0.06301369863013699,0.14084507042253522,0.19753086419753085,0.15384615384615385,0.2596685082872928,0.6382978723404256,0.6976744186046512,0.7,0.30386740331491713,0.34545454545454546,0.34545454545454546,0.7894736842105263,0.56,0.6428571428571429,0.2708333333333333,0.6923076923076923,0.47513812154696133,0.48558950276243096,0.5291382352941176,0.4912114583333333,0.06770833333333333,0.08496732026143791,0.1890547263681592,0.3383084577114428,9.811971830985915,0.3098404255319149,33.0,12.0,39.0,13.0,33.0,0.2154696132596685,0.18232044198895028,0.25,25.317948717948717,40.0,6.0,11.0,1.0,5.0,,,,,0.23809523809523808,0.275,0.2777777777777778,,0.22099447513812154,17.0,6.0,1.0,5.0,4.0,1.0,3.0,11.0,,8.0,4.0,15.0,12.0,3.0,1.0,8.0,5.0,1.0,,4.0,,9.0,,,9.0,,0.32,,0.039568345323741004,0.03896103896103896,0.06097560975609756,0.025210084033613446,0.0425531914893617,0.425,0.425,0.29411764705882354,0.03314917127071823,0.020833333333333332,3.0,,1.0,11.0,2.0,3.0,4.0,14.0,2.0,3.0,6.0,5.0,39.0,11.0,,,1.0,0.9285714285714286,0.358974358974359,0.6666666666666666,0.38461538461538464,0.358974358974359,,0.125,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.9090909090909091,0.2222222222222222,,0.12,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,,3.0,2.0,1.0,,,,,,,,,,True,,,,,,,
2852,1610612764,Awvee Storey,Awvee Storey,2852,WAS,1213.0,20,13.0,40,39,23,18,6,79,4.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,6.0,9,4.0,16.0,37,1.0,1.0,4.0,2.0,4,3.0,7.0,12.0,,,,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,4.0,,,,,3.0,4.0,8.0,,3.0,7.0,23,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.6153846153846154,0.6666666666666666,0.5,,,28.26086956521739,,,0.125,0.25,0.08333333333333333,0.10526315789473684,,,0.14285714285714285,0.4444444444444444,1.0,1.0,1.0,0.4444444444444444,0.25,0.25,1.0,1.0,1.0,0.5,1.0,0.4444444444444444,0.5406111111111112,0.7165,0.607125,0.25,0.25,0.25,0.4375,9.7,0.575,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.1111111111111111,1.0,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,1.0,,0.06666666666666667,,,0.125,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,6179.0,103,-20.0,198,204,79,59,18,402,2.0,7.0,,,1.0,3.0,3.0,5.0,6.0,15,9.0,21.0,222,,,,2.0,6,1.0,5.0,4.0,8.0,,1.0,6.0,10.0,2.0,24.0,,1.0,4.0,5.0,,5.0,1.0,1.0,2.0,1.0,4.0,12.0,12.0,,4.0,5.0,79,,0.3333333333333333,0.3333333333333333,0.4,,0.3333333333333333,0.3157894736842105,,0.25,0.42,,0.2777777777777778,0.06666666666666667,0.14285714285714285,12.217194570135748,0.5,0.06060606060606061,0.047619047619047616,,0.05747126436781609,,,0.041666666666666664,,0.3684210526315789,0.2857142857142857,0.3333333333333333,1.0,0.2631578947368421,0.6,0.6,,,,0.375,0.3333333333333333,0.5789473684210527,0.48350789473684214,,0.47339374999999995,0.17391304347826086,0.21052631578947367,,0.23809523809523808,7.693333333333332,0.398989898989899,3.0,2.0,4.0,2.0,3.0,0.21052631578947367,0.15789473684210525,0.25,25.725,3.0,4.0,3.0,,1.0,,,,,0.05263157894736842,0.08695652173913043,0.14285714285714285,,0.15789473684210525,1.0,1.0,,4.0,3.0,1.0,,,,,,3.0,1.0,2.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,0.25,0.3333333333333333,,,,,,,True,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,17637.0,294,9.0,569,574,139,100,79,1143,34.0,46.0,12.0,16.0,8.0,10.0,,,41.0,73,25.0,107.0,604,13.0,19.0,32.0,8.0,12,11.0,27.0,46.0,36.0,24.0,5.0,2.0,6.0,,16.0,8.0,7.0,26.0,40.0,30.0,70.0,5.0,,16.0,4.0,34.0,37.0,37.0,1.0,14.0,27.0,139,3.0,0.5609756097560976,0.7931034482758621,0.5616438356164384,0.6842105263157895,0.6666666666666666,0.5616438356164384,0.6842105263157895,0.6666666666666666,0.5879120879120879,0.7272727272727273,0.7105263157894737,0.0684931506849315,0.021739130434782608,15.970149253731343,0.3125,0.11504424778761062,0.1346153846153846,0.11940298507462686,0.11870503597122302,0.10309278350515463,0.14285714285714285,0.12162162162162163,0.15151515151515152,0.6301369863013698,0.7391304347826086,0.7555555555555555,0.6176470588235294,,,,,0.8421052631578947,0.75,0.8333333333333334,0.8,0.6301369863013698,0.5227602739726028,0.5898375,0.5900500000000001,0.16279069767441862,0.16279069767441862,0.29906542056074764,0.2523364485981308,2.9465753424657533,0.24428822495606328,,,,,,,,,,27.0,1.0,17.0,5.0,3.0,18.0,11.0,18.0,9.0,0.08333333333333333,0.125,0.10526315789473684,0.5,0.3698630136986301,7.0,,,4.0,3.0,1.0,1.0,22.0,,7.0,2.0,5.0,3.0,2.0,,11.0,5.0,5.0,1.0,2.0,,5.0,6.0,3.0,5.0,0.14814814814814814,0.3888888888888889,,0.09821428571428571,0.125,0.09230769230769231,0.08421052631578947,0.07692307692307693,0.25925925925925924,0.30434782608695654,0.2857142857142857,,,,,,,,,,,,,6.0,,,,,,1.0,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,7.0,,,,,1.0,1.0,1.0,1.0,,,True,,,,,,,
