EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG2M,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceFtPoints,Fg2aBlocked,FTOffRebounds,Technical Free Throw Trips,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3Assists,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,DefFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Fg3aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,PenaltyCorner3FGM,LongMidRangePctBlocked,PenaltyCorner3Accuracy,on,DefensiveGoaltends,OffensiveGoaltends,ThreePtShootingFoulsDrawn,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
101117,1610612746,Yaroslav Korolev,Yaroslav Korolev,101117,LAC,1823.0,30,-4,62,61,32,24,11.0,123,1.0,2,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,6,2.0,3.0,7.0,56,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,1.0,2.0,1.0,2.0,32,1.0,0.3333333333333333,0.5,0.25,0.25,0.35,0.25,0.25,0.25,14.666666666666666,1.0,0.1,0.09523809523809523,0.09090909090909091,0.06451612903225806,0.16666666666666666,0.08333333333333333,0.2,0.125,0.25,0.5,0.5,0.125,1.0,1.0,0.375,0.125,0.125,0.5,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,0.5,0.4465625,0.5315000000000001,0.46553333333333335,0.2222222222222222,0.2857142857142857,0.2857142857142857,0.2857142857142857,9.183333333333334,24.9,0.5161290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,9610.0,160,-25,301,304,126,156,37.0,605,6.0,10,,1.0,4.0,3.0,4.0,16.0,3.0,,1.0,14.0,2.0,12.0,30,17.0,9.0,48.0,307,3.0,6.0,2.0,9.0,13.0,9.0,8.0,23.0,16.0,,13.0,10.0,13.0,4.0,2.0,29.0,2.0,7.0,8.0,3.0,11.0,9.0,6.0,12.0,2.0,9.0,14.0,1.0,13.0,1.0,5.0,2.0,23.0,126,2.0,0.4,0.5,0.4148936170212766,0.5625,0.4528301886792453,0.5625,0.4107142857142857,0.3617021276595745,18.840579710144926,0.75,0.0660377358490566,0.019230769230769232,0.06299212598425197,0.02097902097902098,,0.02,0.10714285714285714,0.06,0.2127659574468085,0.6,0.6,0.0851063829787234,0.75,0.75,0.3404255319148936,0.06382978723404255,0.2978723404255319,0.125,,,0.25,0.18181818181818182,0.045454545454545456,0.574468085106383,0.47602391304347813,0.425975,0.47500238095238095,0.09803921568627451,0.14705882352941177,0.1875,0.4791666666666667,11.976666666666667,27.6,0.4186046511627907,1.0,3.0,1.0,4.0,1.0,3.0,8.0,5.0,1.0,3.0,3.0,8.0,6.0,9.0,1.0,4.0,3.0,3.0,4.0,1.0,1.0,14.0,7.0,7.0,3.0,1.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.4,0.29411764705882354,0.5,0.3333333333333333,0.3125,0.23076923076923078,0.3409090909090909,0.047619047619047616,0.02564102564102564,0.034482758620689655,0.03333333333333333,0.03571428571428571,0.05555555555555555,0.5,0.5,0.1875,0.1875,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,0.25,0.5,0.25,0.36363636363636365,0.375,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101189,1610612746,James Singleton,James Singleton,101189,LAC,5154.0,86,-8,156,161,57,84,19.0,317,4.0,4,1.0,1.0,1.0,,3.0,4.0,3.0,1.0,,3.0,,6.0,11,6.0,3.0,24.0,171,1.0,2.0,1.0,8.0,4.0,2.0,2.0,7.0,6.0,2.0,3.0,3.0,3.0,,2.0,6.0,5.0,10.0,12.0,7.0,19.0,1.0,1.0,1.0,7.0,9.0,1.0,,3.0,,1.0,,7.0,57,,0.5454545454545454,0.5,0.6176470588235294,0.8333333333333334,0.6388888888888888,0.875,0.5,0.35294117647058826,10.674157303370785,1.0,0.19230769230769232,0.09803921568627451,0.20689655172413793,0.08571428571428572,0.11764705882352941,0.1,0.15384615384615385,0.2,0.23529411764705882,1.0,1.0,0.17647058823529413,,,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.3333333333333333,1.0,0.3333333333333333,,0.16666666666666666,,0.5882352941176471,0.49059062500000006,0.45215,0.43822,0.05555555555555555,0.08333333333333333,0.3333333333333333,0.2916666666666667,9.218181818181819,26.400000000000002,0.36538461538461536,1.0,2.0,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,6.0,6.0,3.0,,1.0,,,1.0,1.0,2.0,5.0,2.0,3.0,,,,,1.0,,1.0,,1.0,1.0,,,0.5,0.6,0.6666666666666666,0.5,1.0,0.5,0.5,0.25,0.4166666666666667,0.3333333333333333,0.05263157894736842,0.07142857142857142,0.058823529411764705,0.21428571428571427,0.3333333333333333,,0.75,0.5,0.5,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,3.0,2.0,1.0,1.0,0.18181818181818182,0.6666666666666666,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101238,1610612746,Boniface Ndong,Boniface Ndong,101238,LAC,2853.0,48,-12,93,92,44,55,14.0,185,2.0,2,1.0,1.0,2.0,3.0,6.0,6.0,,,,1.0,,6.0,14,1.0,3.0,15.0,108,1.0,3.0,,2.0,8.0,1.0,2.0,10.0,2.0,,1.0,3.0,4.0,1.0,1.0,9.0,,7.0,9.0,3.0,12.0,2.0,1.0,2.0,2.0,4.0,3.0,,4.0,,2.0,,10.0,44,,0.42857142857142855,0.3333333333333333,0.4,0.3333333333333333,0.4411764705882353,0.3333333333333333,0.5,0.06666666666666667,17.75700934579439,1.0,0.3181818181818182,,0.25806451612903225,0.04878048780487805,,,0.2857142857142857,0.2857142857142857,0.13333333333333333,1.0,1.0,0.4,0.5,0.5,0.4,,0.06666666666666667,0.3333333333333333,1.0,,,0.2222222222222222,,0.2,0.4040366666666666,0.42366666666666664,0.4282611111111111,0.11764705882352941,0.125,0.13333333333333333,0.6666666666666666,10.492857142857144,25.7,0.4731182795698925,2.0,1.0,,,,,1.0,,,4.0,,10.0,,,,,1.0,,1.0,2.0,1.0,,,,,,1.0,,1.0,,2.0,2.0,,2.0,1.0,1.0,0.8333333333333334,0.8333333333333334,,,,,,0.5,0.4444444444444444,0.1111111111111111,0.18181818181818182,,0.2,0.375,0.16666666666666666,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,1.0,0.1111111111111111,,,,,,1.0,,,,0.16666666666666666,,,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,
962,1610612746,Walter McCarty,Walter McCarty,962,LAC,21186.0,353,5,665,676,236,284,74.0,1341,9.0,20,3.0,7.0,8.0,7.0,16.0,18.0,7.0,,4.0,38.0,2.0,23.0,54,45.0,12.0,88.0,660,3.0,8.0,2.0,12.0,14.0,22.0,6.0,29.0,14.0,2.0,36.0,20.0,23.0,10.0,7.0,49.0,9.0,29.0,53.0,15.0,68.0,7.0,3.0,19.0,27.0,52.0,24.0,4.0,21.0,3.0,10.0,2.0,29.0,236,2.0,0.42592592592592593,0.375,0.3838383838383838,0.45,0.4074074074074074,0.5,0.3625,0.45454545454545453,16.933333333333334,0.3684210526315789,0.12236286919831224,0.04017857142857143,0.14333333333333334,0.04918032786885246,0.041666666666666664,0.02,0.16129032258064516,0.11607142857142858,0.20202020202020202,0.45,0.6428571428571429,0.16161616161616163,0.4375,0.4375,0.18181818181818182,0.0707070707070707,0.3838383838383838,0.7,0.42857142857142855,,0.2,0.2222222222222222,0.1111111111111111,0.6565656565656566,0.47389793814432996,0.5387,0.4856705882352942,0.09433962264150944,0.16393442622950818,0.13636363636363635,0.32954545454545453,9.011111111111111,26.59555555555556,0.3548872180451128,4.0,7.0,1.0,9.0,1.0,3.0,18.0,10.0,1.0,7.0,3.0,32.0,30.0,,2.0,9.0,3.0,3.0,3.0,6.0,14.0,8.0,4.0,4.0,12.0,1.0,4.0,,7.0,1.0,5.0,5.0,,5.0,3.0,6.0,0.6956521739130435,0.7272727272727273,1.0,0.2222222222222222,0.5,0.13636363636363635,0.23255813953488372,0.5,0.3194444444444444,0.2222222222222222,0.07407407407407407,0.07692307692307693,0.04838709677419355,0.09523809523809523,0.2553191489361702,0.6,0.6666666666666666,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.14285714285714285,0.14285714285714285,1.0,0.23684210526315788,0.24324324324324326,1.0,0.5,0.5,0.5,0.16666666666666666,0.25,,3.0,6.0,,,0.1111111111111111,,,,,,10.0,2.0,3.0,0.3225806451612903,0.15789473684210525,0.5714285714285714,0.6666666666666666,1.0,4.0,7.0,1.0,3.0,2.0,1.0,0.022222222222222223,0.3,0.02631578947368421,0.125,0.07272727272727272,1.0,,,,,,,True,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,4754.0,79,2,149,153,56,58,23.0,302,5.0,7,1.0,2.0,5.0,,3.0,14.0,1.0,,,5.0,,10.0,24,6.0,19.0,48.0,156,2.0,3.0,,4.0,12.0,,11.0,23.0,10.0,4.0,5.0,3.0,4.0,2.0,1.0,9.0,3.0,8.0,17.0,4.0,21.0,3.0,1.0,7.0,2.0,8.0,16.0,,23.0,3.0,10.0,2.0,23.0,56,2.0,0.4166666666666667,0.6666666666666666,0.48333333333333334,0.6666666666666666,0.6025641025641025,0.6666666666666666,0.6764705882352942,0.2,26.136363636363637,0.42857142857142855,0.14035087719298245,0.0625,0.19718309859154928,0.05405405405405406,0.1,0.037037037037037035,0.08333333333333333,0.1724137931034483,0.23333333333333334,0.7142857142857143,0.8333333333333334,0.1,,,0.4666666666666667,0.03333333333333333,0.16666666666666666,0.6666666666666666,0.5,,,0.4166666666666667,,0.43333333333333335,0.47519000000000006,0.4405666666666667,0.49942499999999995,0.2702702702702703,0.3225806451612903,0.08333333333333333,0.4791666666666667,11.308333333333332,25.133333333333336,0.37583892617449666,3.0,5.0,,3.0,,,,3.0,,6.0,,10.0,9.0,,,3.0,1.0,,,1.0,6.0,3.0,3.0,,4.0,,2.0,1.0,2.0,3.0,,,,,,3.0,0.5,0.625,1.0,0.5,,,0.5,0.5,0.5,0.42857142857142855,0.038461538461538464,0.09090909090909091,0.047619047619047616,0.125,0.5,,0.6,0.35714285714285715,0.35714285714285715,0.4,,,,0.6,0.6,1.0,,0.6,,,0.6,,,2.0,,1.0,0.08333333333333333,0.3333333333333333,,,,1.0,3.0,,,0.3,,,,,1.0,,,1.0,,,,0.14285714285714285,,0.3333333333333333,0.06666666666666667,,,,,,,,True,,,,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,4156.0,69,4,124,123,23,19,15.0,247,4.0,5,1.0,1.0,,4.0,10.0,1.0,,,,,,8.0,16,,7.0,23.0,121,1.0,2.0,,4.0,1.0,,2.0,2.0,8.0,2.0,,1.0,3.0,1.0,,8.0,,4.0,11.0,2.0,13.0,1.0,,3.0,1.0,5.0,9.0,,8.0,,3.0,1.0,2.0,23,,0.5,0.5,0.5,0.5,0.575,0.6666666666666666,0.5,,16.312056737588655,0.3333333333333333,0.08333333333333333,,0.14516129032258066,0.030303030303030304,,,0.09090909090909091,0.07407407407407407,0.3125,0.8,1.0,0.625,0.4,0.4,0.0625,,,0.5,1.0,,,,,0.3125,0.43413749999999995,0.4042,0.3576,0.15789473684210525,0.15789473684210525,0.17391304347826086,0.08695652173913043,6.2625,,0.18548387096774194,,,,,,,,,,,,8.0,,,,,2.0,2.0,,2.0,5.0,,,,2.0,,1.0,1.0,,1.0,2.0,2.0,,2.0,1.0,1.0,0.5,0.5714285714285714,,,,,,,,0.35714285714285715,0.1111111111111111,,0.06666666666666667,0.1,0.4,0.5,0.25,,,,,,,,,,,,,,,,2.0,1.0,,,0.0625,,,,,,2.0,,1.0,0.5,0.3333333333333333,0.75,,,,,,1.0,,,,0.2,,0.25,,,,,,,,,True,,,,,,,
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,6234.0,104,-8,190,196,54,87,22.0,386,6.0,10,,1.0,1.0,1.0,5.0,6.0,,,,1.0,,10.0,21,1.0,6.0,26.0,195,,2.0,,,3.0,1.0,3.0,5.0,10.0,,,16.0,21.0,6.0,4.0,47.0,3.0,10.0,12.0,3.0,15.0,5.0,3.0,6.0,2.0,7.0,12.0,2.0,14.0,,5.0,2.0,5.0,54,2.0,0.47619047619047616,,0.45454545454545453,,0.4482758620689655,,0.35714285714285715,0.045454545454545456,16.203703703703702,0.8333333333333334,0.14925373134328357,0.04411764705882353,0.13186813186813187,0.036585365853658534,,0.08333333333333333,0.16666666666666666,0.1935483870967742,0.45454545454545453,0.6,0.6,0.22727272727272727,0.2,0.25,0.2727272727272727,,0.045454545454545456,0.5,,,,0.25,,0.5,0.46326666666666666,0.3548,0.4030333333333333,0.18518518518518517,0.19230769230769232,,0.19230769230769232,7.9190476190476184,44.2,0.28421052631578947,1.0,3.0,,,,,1.0,,,1.0,,10.0,,,1.0,,5.0,3.0,6.0,,2.0,5.0,5.0,,1.0,,2.0,,1.0,1.0,4.0,1.0,2.0,5.0,3.0,4.0,0.5,0.5,,,,,,0.3333333333333333,0.25,0.08333333333333333,,0.047619047619047616,,0.05555555555555555,0.05263157894736842,0.6,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,,,,,1.0,0.25,,,,,1.0,,,0.047619047619047616,0.2,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,0.2,0.1,,1.0,1.0,1.0,,,,True,,,,,,,
452,1610612746,Vin Baker,Vin Baker,452,LAC,1690.0,28,21,50,51,29,35,5.0,101,,2,,,1.0,3.0,4.0,,,,,,,3.0,6,,5.0,11.0,35,,,,,3.0,,4.0,8.0,6.0,,,1.0,1.0,1.0,,2.0,,6.0,6.0,,6.0,1.0,1.0,3.0,3.0,5.0,5.0,,9.0,1.0,3.0,2.0,8.0,29,2.0,0.5,,0.5,,0.55,,0.6666666666666666,,23.636363636363633,0.3333333333333333,0.25,,0.23076923076923078,,,,0.2,0.25,0.3333333333333333,,,0.6666666666666666,0.75,1.0,,,,,,,,0.3333333333333333,,0.3333333333333333,0.44238333333333335,,0.4502,0.375,0.375,,0.7272727272727273,5.216666666666666,,0.58,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,2.0,,2.0,2.0,,2.0,1.0,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.2857142857142857,,0.5,,,,,,,,,,,,,,,,,,2.0,,,0.3333333333333333,0.25,,,,,,1.0,,,,,,,,1.0,,,1.0,,,0.5,,,,,,,,,,,True,,,,,,,
208,1610612746,Sam Cassell,Sam Cassell,208,LAC,10448.0,174,41,334,339,96,115,36.0,673,2.0,6,,2.0,2.0,7.0,15.0,33.0,1.0,,,17.0,3.0,23.0,54,18.0,21.0,79.0,300,5.0,9.0,3.0,14.0,9.0,5.0,10.0,21.0,26.0,,16.0,28.0,36.0,12.0,6.0,80.0,3.0,13.0,19.0,3.0,22.0,4.0,4.0,10.0,7.0,19.0,21.0,2.0,25.0,2.0,10.0,2.0,21.0,96,2.0,0.42592592592592593,0.5555555555555556,0.4027777777777778,0.5416666666666666,0.4634146341463415,0.5384615384615384,0.5526315789473685,0.25,24.59893048128342,0.4,0.10317460317460317,0.02654867256637168,0.11728395061728394,0.01875,0.02564102564102564,0.018518518518518517,0.08333333333333333,0.10526315789473684,0.08333333333333333,0.3333333333333333,0.4,0.20833333333333334,0.4666666666666667,0.5,0.4583333333333333,0.013888888888888888,0.2361111111111111,0.16666666666666666,,,0.25,0.14285714285714285,,0.3333333333333333,0.44751619718309854,0.45762777777777786,0.4413653846153846,0.125,0.16129032258064516,0.17721518987341772,0.26582278481012656,14.122222222222222,26.788888888888888,0.2874251497005988,1.0,14.0,,4.0,1.0,1.0,5.0,4.0,1.0,4.0,1.0,20.0,9.0,3.0,1.0,4.0,8.0,6.0,10.0,,6.0,8.0,3.0,5.0,6.0,1.0,,,1.0,3.0,,,,,,2.0,0.43478260869565216,0.43478260869565216,0.75,0.2222222222222222,0.3333333333333333,0.2,0.23529411764705882,0.4444444444444444,0.39285714285714285,0.16666666666666666,,0.05,,0.12121212121212122,0.15384615384615385,,1.0,0.42424242424242425,0.42424242424242425,0.42857142857142855,,,,0.23529411764705882,0.25,0.75,0.3333333333333333,0.5,0.35714285714285715,0.2,0.25,,1.0,2.0,,3.0,0.037037037037037035,0.06666666666666667,,,,2.0,,,,,,0.2857142857142857,,1.0,2.0,2.0,,1.0,,1.0,0.05555555555555555,0.16666666666666666,0.058823529411764705,0.2,0.04878048780487805,1.0,,,,,,,True,,,,,,,
