EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGA,FG3A,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,LostBallSteals,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Clear Path Fouls,Technical Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on,BlockedCorner3
101130,1610612760,Johan Petro,Johan Petro,101130,SEA,16751.0,279,-28.0,523,531,138.0,184.0,59,1054,16.0,36.0,7.0,18.0,2.0,3.0,12.0,21.0,2.0,28.0,59.0,12.0,68.0,598,12.0,25.0,24.0,4.0,7.0,6.0,14.0,36.0,20.0,14.0,7.0,3.0,3.0,2.0,1.0,6.0,7.0,20.0,1.0,6.0,26.0,3.0,35,28.0,63,5.0,2.0,2.0,3.0,1.0,5.0,2.0,8.0,2.0,34.0,52.0,5.0,4.0,13.0,1.0,2.0,17.0,1.0,9.0,9.0,7.0,2.0,9.0,4.0,2.0,1.0,1.0,14.0,138.0,6.0,0.6428571428571429,0.8571428571428571,0.4745762711864407,0.48,0.5714285714285714,0.4745762711864407,0.48,0.5714285714285714,0.5074626865671642,0.48,0.7,0.1186440677966101,0.1666666666666666,0.0476190476190476,12.479201331114808,0.375,0.15,0.0555555555555555,0.1585365853658536,0.1104972375690607,0.0821917808219178,0.0886075949367088,0.1350210970464135,0.1038461538461538,0.15625,0.1272727272727272,0.0483870967741935,0.0862068965517241,0.0952380952380952,0.1346153846153846,0.2647058823529412,0.1282051282051282,0.0961538461538461,0.0476190476190476,0.2083333333333333,0.4444444444444444,0.6101694915254238,0.4444444444444444,0.5333333333333333,0.625,0.3559322033898305,0.5714285714285714,0.6,0.6666666666666666,0.0338983050847457,0.72,0.3888888888888889,0.1428571428571428,0.4285714285714285,0.6666666666666666,0.6101694915254238,0.4906610169491526,0.4955526315789474,0.4569999999999999,0.1343283582089552,0.1343283582089552,0.3529411764705882,0.2058823529411764,3.601694915254237,0.2638623326959847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630,1610612760,Mikki Moore,Mikki Moore,1630,SEA,2088.0,35,3.0,63,59,12.0,18.0,13,122,3.0,4.0,1.0,2.0,1.0,1.0,,2.0,5.0,6.0,11.0,4.0,16.0,75,2.0,3.0,4.0,2.0,2.0,2.0,6.0,10.0,2.0,,1.0,,1.0,,,3.0,2.0,2.0,,1.0,3.0,,4,4.0,8,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,4.0,6.0,,1.0,3.0,,,5.0,,1.0,,,,,,,,,6.0,12.0,1.0,0.8333333333333334,0.8333333333333334,0.5454545454545454,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5333333333333333,0.6666666666666666,1.0,0.0909090909090909,,0.5,21.25,0.6666666666666666,,,0.1304347826086956,0.08,0.25,0.2222222222222222,0.1481481481481481,0.1176470588235294,,0.2222222222222222,,0.2857142857142857,,0.25,0.2,0.0714285714285714,0.25,,,,0.3333333333333333,0.75,0.75,0.6666666666666666,0.1666666666666666,,,,0.4166666666666667,0.6666666666666666,0.5,,0.5,1.0,0.4166666666666667,0.4514833333333334,0.3675,0.4947499999999999,0.0769230769230769,0.0833333333333333,0.25,0.375,11.31818181818182,0.1904761904761904,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0833333333333333,0.6,0.6,1.0,0.0833333333333333,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2043,1610612760,Mateen Cleaves,Mateen Cleaves,2043,SEA,8305.0,138,-34.0,261,264,89.0,87.0,33,525,6.0,15.0,2.0,2.0,2.0,5.0,1.0,6.0,16.0,16.0,37.0,13.0,54.0,313,3.0,3.0,6.0,3.0,10.0,8.0,14.0,12.0,20.0,,1.0,16.0,29.0,9.0,4.0,71.0,,,,3.0,3.0,,6,,6,,1.0,1.0,1.0,,5.0,1.0,6.0,1.0,9.0,16.0,,1.0,12.0,,,16.0,,4.0,1.0,1.0,,1.0,,,,,14.0,89.0,1.0,0.375,0.375,0.4324324324324324,1.0,0.3,0.4767441860465116,1.0,0.25,0.5294117647058824,1.0,0.4117647058823529,0.027027027027027,,0.1666666666666666,19.25675675675676,0.1666666666666666,,,0.0329670329670329,,0.1304347826086956,,0.0526315789473684,,,,,,,0.0454545454545454,,0.0434782608695652,0.1764705882352941,,,,0.3488372093023256,0.4,0.4,0.1666666666666666,0.1395348837209302,0.1666666666666666,0.2,,0.3720930232558139,0.6666666666666666,1.0,0.5,0.4166666666666667,0.4,0.4883720930232558,0.4741797619047619,0.4889333333333334,0.4886045454545454,0.0851063829787234,0.0975609756097561,0.1111111111111111,0.2592592592592592,9.37027027027027,0.3409961685823754,9.0,5.0,6.0,4.0,13.0,9.0,,4.0,4.0,0.1395348837209302,0.5625,0.5625,0.5555555555555556,0.1162790697674418,29.350000000000005,1.0,1.0,3.0,1.0,3.0,2.0,9.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,0.5,0.6,0.0232558139534883,0.6,0.6,1.0,0.0833333333333333,0.0833333333333333,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,65306.0,1088,-100.0,2100,2106,671.0,782.0,282,4206,42.0,83.0,7.0,23.0,10.0,18.0,10.0,35.0,70.0,82.0,188.0,55.0,435.0,2431,12.0,34.0,43.0,19.0,46.0,29.0,145.0,104.0,60.0,12.0,20.0,46.0,72.0,20.0,11.0,170.0,12.0,23.0,4.0,33.0,97.0,18.0,148,39.0,187,4.0,32.0,21.0,29.0,18.0,24.0,11.0,53.0,11.0,77.0,130.0,6.0,9.0,47.0,3.0,,62.0,8.0,26.0,15.0,10.0,4.0,15.0,10.0,,,,145.0,671.0,14.0,0.6341463414634146,0.6842105263157895,0.4361702127659574,0.3529411764705882,0.4130434782608695,0.4947916666666667,0.358695652173913,0.5370370370370371,0.5291970802919708,0.4134615384615384,0.5894308943089431,0.1063829787234042,0.1686746987951807,0.1428571428571428,19.063270336894004,0.5471698113207547,0.2307692307692307,0.0615384615384615,0.1525157232704402,0.0347432024169184,0.1336032388663967,0.0368098159509202,0.1472253680634201,0.0354251012145749,0.0448430493273542,0.0398009950248756,0.0210084033613445,0.0357142857142857,0.0405405405405405,0.145631067961165,0.1666666666666666,0.1492537313432835,0.1444444444444444,0.1044776119402985,0.0197044334975369,0.6666666666666666,0.2161458333333333,0.5060240963855421,0.6086956521739131,0.5476190476190477,0.0911458333333333,0.2857142857142857,0.3333333333333333,0.4,0.1822916666666666,0.5,0.3043478260869565,,0.1666666666666666,0.5555555555555556,0.7265625,0.5045736292428199,0.5197205882352941,0.4893920560747661,0.0646766169154228,0.1262135922330097,0.0988505747126436,0.3333333333333333,8.967021276595743,0.3195238095238095,30.0,170.0,196.0,169.0,26.0,14.0,1.0,9.0,10.0,0.5104166666666666,0.4285714285714285,0.4347826086956521,0.8333333333333334,0.4427083333333333,25.50561224489795,26.0,8.0,56.0,54.0,72.0,62.0,210.0,1.0,56.0,12.0,15.0,4.0,2.0,5.0,0.9722222222222222,0.3673469387755102,0.3692307692307692,0.0677083333333333,0.3294117647058823,0.3313609467455621,0.9642857142857144,0.074074074074074,0.5,0.3313609467455621,16.0,1.0,2.0,6.0,2.0,10.0,20.0,3.0,12.0,10.0,26.0,6.0,2.0,11.0,2.0,1.0,0.25,0.4193548387096774,0.010204081632653,0.0142857142857142,0.0384615384615384,0.0058823529411764,0.6153846153846154,0.64,1.0,0.0434782608695652,0.5,1.0,0.217391304347826,0.2,1.0,0.75,0.3703703703703703,,,,,,,,,True,
2863,1610612760,Damien Wilkins,Damien Wilkins,2863,SEA,24537.0,409,-59.0,784,793,230.0,284.0,102,1577,22.0,31.0,7.0,13.0,4.0,7.0,4.0,23.0,30.0,36.0,84.0,41.0,137.0,907,7.0,14.0,20.0,5.0,15.0,10.0,29.0,38.0,34.0,8.0,6.0,12.0,27.0,7.0,4.0,69.0,10.0,19.0,,9.0,26.0,,35,29.0,64,6.0,24.0,20.0,6.0,5.0,16.0,1.0,22.0,6.0,15.0,43.0,,8.0,41.0,3.0,1.0,49.0,5.0,23.0,6.0,4.0,2.0,6.0,4.0,,,,29.0,230.0,7.0,0.5277777777777778,0.59375,0.4285714285714285,0.5,0.3333333333333333,0.4615384615384615,0.4666666666666667,0.4130434782608695,0.5436507936507936,0.5263157894736842,0.5,0.0714285714285714,0.032258064516129,0.217391304347826,16.353591160220994,0.2727272727272727,,,0.1171171171171171,0.0798319327731092,0.0967741935483871,0.08130081300813,0.1111111111111111,0.0803324099722991,0.046875,0.0697674418604651,0.1136363636363636,0.0927835051546391,0.0384615384615384,0.0617283950617283,0.1346153846153846,0.1573033707865168,0.1184210526315789,,0.1153846153846153,0.6666666666666666,0.2980769230769231,0.7096774193548387,0.7333333333333333,0.3636363636363636,0.2211538461538461,0.1739130434782608,0.2222222222222222,0.5,0.2884615384615384,0.8666666666666667,0.5384615384615384,0.2857142857142857,0.3043478260869565,0.5714285714285714,0.4903846153846153,0.4674370192307693,0.5472958333333333,0.4296065217391305,0.1885245901639344,0.2254901960784313,0.145985401459854,0.2116788321167883,8.892857142857142,0.2933673469387755,10.0,8.0,20.0,8.0,15.0,10.0,5.0,4.0,4.0,0.1923076923076923,0.3333333333333333,0.3333333333333333,0.9,0.0769230769230769,24.665,12.0,4.0,1.0,4.0,8.0,8.0,24.0,,1.0,5.0,1.0,3.0,3.0,2.0,1.0,0.4,0.4,0.1153846153846153,0.125,0.125,1.0,0.1739130434782608,0.1739130434782608,0.125,7.0,,,3.0,,1.0,,,1.0,6.0,3.0,,,4.0,,,,0.375,,,,,0.5833333333333334,0.5833333333333334,1.0,,,,0.0666666666666666,,,0.75,,,,,,,,,,True,
2436,1610612760,Flip Murray,Flip Murray,2436,SEA,29692.0,495,-39.0,942,951,306.0,374.0,123,1893,45.0,74.0,3.0,5.0,13.0,25.0,23.0,50.0,52.0,83.0,176.0,61.0,251.0,1064,6.0,12.0,19.0,23.0,51.0,21.0,79.0,46.0,120.0,,18.0,36.0,58.0,16.0,12.0,138.0,2.0,3.0,1.0,16.0,16.0,,32,6.0,38,1.0,16.0,11.0,18.0,6.0,21.0,12.0,39.0,9.0,18.0,39.0,2.0,5.0,63.0,2.0,2.0,85.0,7.0,37.0,2.0,1.0,,2.0,2.0,,,1.0,79.0,306.0,3.0,0.2771084337349397,0.2771084337349397,0.4715909090909091,0.5,0.4509803921568627,0.4589371980676328,0.6,0.4754098360655737,0.5101626016260162,0.59375,0.5266666666666666,0.1022727272727272,0.1216216216216216,0.12,26.31578947368421,0.4615384615384615,,0.0294117647058823,0.0551724137931034,0.0100334448160535,0.1300813008130081,0.0157480314960629,0.0774818401937046,0.0117370892018779,0.0097087378640776,0.0116279069767441,0.009090909090909,0.0196078431372549,,0.0326086956521739,0.0454545454545454,0.0757575757575757,0.1208791208791208,0.15625,0.0111111111111111,1.0,0.357487922705314,0.6081081081081081,0.6923076923076923,0.3777777777777777,0.2415458937198067,0.46,0.5227272727272727,0.0869565217391304,0.251207729468599,0.3333333333333333,0.6,0.6666666666666666,0.4098360655737705,0.52,0.5072463768115942,0.4655934146341464,0.4502454545454545,0.4660058333333333,0.1561181434599156,0.1796116504854369,0.0756972111553784,0.3147410358565737,7.940909090909091,0.3248407643312102,15.0,23.0,31.0,21.0,22.0,16.0,3.0,9.0,8.0,0.1497584541062802,0.2884615384615384,0.3061224489795918,0.2666666666666666,0.1111111111111111,25.80967741935484,8.0,3.0,6.0,7.0,8.0,10.0,21.0,2.0,6.0,6.0,8.0,2.0,4.0,5.0,0.875,0.2580645161290322,0.2758620689655172,0.038647342995169,0.2608695652173913,0.2727272727272727,0.8333333333333334,0.0491803278688524,0.1147540983606557,0.2857142857142857,2.0,,,1.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,5.0,1.0,1.0,0.6666666666666666,0.4,0.032258064516129,0.0576923076923076,,0.0434782608695652,0.25,0.25,1.0,,,,0.2,0.6666666666666666,1.0,0.3333333333333333,0.4285714285714285,,,,,,,,,True,
951,1610612760,Ray Allen,Ray Allen,951,SEA,44699.0,745,14.0,1442,1430,430.0,471.0,202,2872,36.0,60.0,9.0,9.0,10.0,15.0,28.0,59.0,83.0,99.0,202.0,78.0,459.0,1629,14.0,17.0,41.0,21.0,46.0,32.0,134.0,62.0,136.0,10.0,10.0,38.0,60.0,23.0,7.0,142.0,8.0,13.0,1.0,19.0,44.0,1.0,64,22.0,86,8.0,29.0,21.0,24.0,16.0,19.0,8.0,43.0,15.0,17.0,43.0,3.0,6.0,87.0,1.0,5.0,90.0,4.0,33.0,4.0,4.0,,4.0,2.0,,1.0,,134.0,430.0,7.0,0.3131313131313131,0.3297872340425531,0.4900990099009901,0.8235294117647058,0.4565217391304347,0.5148648648648648,0.7708333333333334,0.4903846153846153,0.553921568627451,0.7692307692307693,0.5454545454545454,0.0495049504950495,0.0833333333333333,0.0508474576271186,26.78147268408551,0.5581395348837209,0.0181818181818181,0.025,0.0993227990970654,0.0296803652968036,0.1194968553459119,0.0327868852459016,0.1046511627906976,0.0307917888563049,0.0259740259740259,0.0416666666666666,0.024390243902439,0.0425531914893617,,0.0689655172413793,0.0782608695652174,0.1366120218579235,0.1034482758620689,0.1627906976744186,0.0418848167539267,0.5,0.1621621621621621,0.6,0.6545454545454545,0.2777777777777778,0.1594594594594594,0.4745762711864407,0.5,0.1428571428571428,0.2243243243243243,0.375,1.0,0.2222222222222222,0.1442307692307692,0.6666666666666666,0.6162162162162163,0.4831028610354223,0.5005947368421052,0.4674277227722773,0.0827067669172932,0.1428571428571428,0.0893246187363834,0.2919389978213507,10.096534653465346,0.2981969486823855,35.0,127.0,168.0,125.0,22.0,16.0,8.0,9.0,9.0,0.4540540540540541,0.4216867469879518,0.4320987654320987,0.4857142857142857,0.3432432432432432,25.687499999999996,41.0,11.0,44.0,47.0,61.0,58.0,126.0,2.0,44.0,6.0,8.0,5.0,2.0,2.0,0.6885245901639344,0.3630952380952381,0.3674698795180723,0.1108108108108108,0.3464566929133858,0.3464566929133858,0.6136363636363636,0.1057692307692307,0.4519230769230769,0.352,17.0,1.0,2.0,4.0,2.0,5.0,16.0,3.0,7.0,4.0,20.0,57.0,,8.0,,,0.4285714285714285,0.3448275862068966,,0.0240963855421686,,,0.4146341463414634,0.4146341463414634,0.8823529411764706,0.0833333333333333,0.5,1.0,0.2083333333333333,0.4,1.0,0.3636363636363636,0.3404255319148936,1.0,10.0,,,,,,,True,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,45483.0,758,-79.0,1478,1481,514.0,598.0,195,2959,46.0,74.0,9.0,14.0,12.0,23.0,40.0,83.0,58.0,107.0,215.0,111.0,412.0,1745,18.0,28.0,61.0,35.0,77.0,63.0,151.0,88.0,126.0,14.0,16.0,36.0,58.0,13.0,18.0,138.0,12.0,23.0,1.0,23.0,37.0,12.0,72,36.0,108,10.0,28.0,22.0,18.0,13.0,19.0,5.0,37.0,14.0,25.0,60.0,5.0,9.0,102.0,,2.0,138.0,9.0,51.0,13.0,11.0,1.0,14.0,7.0,,,1.0,151.0,514.0,10.0,0.411214953271028,0.44,0.4976744186046511,0.6428571428571429,0.4545454545454545,0.5050335570469798,0.6071428571428571,0.4313725490196078,0.5706371191135734,0.6224489795918368,0.5431654676258992,0.0744186046511627,0.081081081081081,0.0963855421686747,23.2981220657277,0.4864864864864865,0.2142857142857142,0.024390243902439,0.083710407239819,0.0492505353319057,0.132183908045977,0.0515021459227467,0.0974025974025974,0.05,0.075,0.0208333333333333,0.0490797546012269,0.0344827586206896,0.1016949152542373,0.0735294117647058,0.0756302521008403,0.0962566844919786,0.140495867768595,0.1132075471698113,0.0704225352112676,0.5,0.2483221476510067,0.6216216216216216,0.6764705882352942,0.5,0.2785234899328859,0.4819277108433735,0.5333333333333333,0.25,0.1946308724832214,0.3333333333333333,0.6428571428571429,0.1111111111111111,0.2254901960784313,0.5217391304347826,0.5268456375838926,0.4798740677966102,0.4959086206896552,0.4581111111111109,0.1603498542274052,0.1984435797665369,0.1480582524271844,0.366504854368932,8.329767441860465,0.3477672530446549,21.0,51.0,83.0,48.0,22.0,15.0,5.0,18.0,17.0,0.2785234899328859,0.3620689655172414,0.375,0.5238095238095238,0.1711409395973154,25.60361445783133,32.0,7.0,17.0,18.0,29.0,25.0,84.0,3.0,17.0,7.0,5.0,3.0,,4.0,0.9655172413793104,0.3493975903614458,0.3625,0.1073825503355704,0.3333333333333333,0.3333333333333333,0.9411764705882352,0.0686274509803921,0.1764705882352941,0.3541666666666667,12.0,2.0,5.0,1.0,3.0,9.0,5.0,5.0,14.0,10.0,6.0,3.0,,6.0,2.0,1.0,0.3571428571428571,0.24,,0.0344827586206896,,,0.375,0.375,1.0,0.119047619047619,0.4,1.0,0.2142857142857142,0.3333333333333333,1.0,0.1428571428571428,0.2777777777777778,,,1.0,4.0,1.0,1.0,0.0465116279069767,,True,
2557,1610612760,Luke Ridnour,Luke Ridnour,2557,SEA,40815.0,680,-117.0,1332,1338,457.0,561.0,169,2670,20.0,44.0,,4.0,6.0,12.0,18.0,35.0,84.0,77.0,163.0,56.0,246.0,1594,7.0,18.0,24.0,27.0,57.0,39.0,105.0,52.0,102.0,4.0,7.0,88.0,134.0,43.0,35.0,314.0,6.0,9.0,1.0,17.0,32.0,4.0,53,16.0,69,5.0,29.0,15.0,28.0,22.0,20.0,6.0,48.0,22.0,28.0,56.0,2.0,3.0,57.0,1.0,6.0,66.0,5.0,18.0,5.0,1.0,3.0,6.0,4.0,,,,105.0,457.0,15.0,0.3376623376623376,0.3466666666666667,0.4723926380368098,0.3888888888888889,0.4736842105263157,0.482233502538071,0.4347826086956521,0.4714285714285714,0.5355555555555556,0.48,0.5659340659340659,0.0429447852760736,0.0454545454545454,0.1142857142857142,17.73879142300195,0.5833333333333334,0.0833333333333333,0.0238095238095238,0.0818414322250639,0.0217917675544794,0.1103896103896103,0.0275229357798165,0.0899082568807339,0.0237717908082408,0.0208333333333333,0.024,0.0208333333333333,0.036144578313253,,0.0916030534351145,0.0283018867924528,0.1103896103896103,0.1181818181818181,0.0909090909090909,0.0505050505050505,0.6666666666666666,0.2233502538071066,0.4545454545454545,0.4761904761904761,0.3,0.1776649746192893,0.5142857142857142,0.5806451612903226,0.2777777777777778,0.4263959390862944,0.1739130434782608,,,0.1714285714285714,0.5,0.3959390862944162,0.4669831632653062,0.47453125,0.4579928571428571,0.0857142857142857,0.1022727272727272,0.0975609756097561,0.4268292682926829,11.0760736196319,0.3430930930930931,39.0,21.0,34.0,21.0,46.0,29.0,3.0,15.0,15.0,0.1725888324873096,0.4642857142857143,0.4698795180722891,0.3846153846153846,0.1065989847715736,25.08529411764705,13.0,6.0,7.0,7.0,12.0,13.0,33.0,,7.0,17.0,10.0,7.0,3.0,4.0,0.9166666666666666,0.3529411764705882,0.3529411764705882,0.065989847715736,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.0857142857142857,0.1,0.3333333333333333,5.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,5.0,4.0,4.0,3.0,,14.0,1.0,1.0,0.4,0.3076923076923077,,0.0119047619047619,,,0.3846153846153846,0.3846153846153846,1.0,0.1304347826086956,0.3333333333333333,1.0,0.0869565217391304,0.5,,0.5,0.1428571428571428,,5.0,,,1.0,1.0,,,True,
2555,1610612760,Nick Collison,Nick Collison,2555,SEA,14955.0,249,13.0,496,486,187.0,223.0,78,982,21.0,36.0,4.0,14.0,5.0,10.0,3.0,11.0,8.0,29.0,55.0,17.0,75.0,553,6.0,19.0,23.0,7.0,15.0,13.0,27.0,46.0,12.0,8.0,5.0,7.0,7.0,6.0,1.0,14.0,7.0,18.0,1.0,8.0,31.0,9.0,48,26.0,74,3.0,6.0,5.0,7.0,3.0,8.0,4.0,15.0,8.0,28.0,51.0,5.0,5.0,19.0,2.0,3.0,20.0,2.0,7.0,8.0,7.0,1.0,8.0,4.0,1.0,,,27.0,187.0,10.0,0.7931034482758621,0.92,0.5272727272727272,0.3157894736842105,0.4666666666666667,0.5272727272727272,0.3157894736842105,0.4666666666666667,0.5859375,0.4791666666666667,0.6136363636363636,0.0909090909090909,0.0833333333333333,0.1818181818181818,13.458262350936968,0.4666666666666667,0.375,0.0555555555555555,0.2137931034482758,0.1224489795918367,0.1290322580645161,0.0875,0.1884057971014492,0.1101321585903083,0.1269841269841269,0.0833333333333333,0.1458333333333333,0.0793650793650793,0.1176470588235294,0.1568627450980392,0.2571428571428571,0.2372881355932203,0.1304347826086956,0.125,0.1428571428571428,0.5,0.6545454545454545,0.5833333333333334,0.6363636363636364,0.7619047619047619,0.2,0.2727272727272727,0.3333333333333333,1.0,0.1454545454545454,0.7368421052631579,0.2857142857142857,,0.6666666666666666,0.5,0.6545454545454545,0.5078672727272727,0.4880333333333333,0.4981866666666666,0.1166666666666666,0.1166666666666666,0.3066666666666666,0.36,4.496363636363637,0.377016129032258,5.0,,,,,,2.0,4.0,4.0,,0.625,0.625,0.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,11.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,
