EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,OffFTReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGA,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,LostBallTurnovers,Loose Ball Fouls,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,Corner3Assists,ThreePtShootingFoulsDrawn,SecondChanceArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,on,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,2823.0,47,-35,92,92,62.0,59.0,14.0,184,8.0,10.0,1.0,1.0,4.0,6.0,3.0,9.0,11.0,19.0,4.0,26.0,106,2.0,2.0,2.0,6.0,5.0,10.0,3.0,13.0,8.0,14.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,3.0,5.0,8.0,10.0,15.0,3.0,9.0,4.0,1.0,3.0,4.0,3.0,2.0,13.0,62.0,1.0,0.36363636363636365,0.4,0.5789473684210527,1.0,0.5,0.5789473684210527,1.0,0.5,0.52,0.6,0.43333333333333335,0.15789473684210525,0.2,0.1111111111111111,27.52293577981651,0.2,0.25,0.03333333333333333,0.14705882352941177,0.09090909090909091,0.04878048780487805,0.11904761904761904,0.09090909090909091,0.23076923076923078,0.1,0.1,0.5,0.2,0.75,0.5263157894736842,0.8,1.0,0.5,0.47368421052631576,0.3333333333333333,0.375,0.5,1.0,0.6,0.6666666666666666,0.5263157894736842,0.4737473684210527,0.4817,0.49090999999999996,0.36,0.36,0.23076923076923078,0.5,3.789473684210526,0.6739130434782609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,650.0,11,-14,22,23,15.0,19.0,5.0,45,,2.0,,2.0,,,,,,2.0,,,26,,2.0,,,,,,,,,,1.0,1.0,,3.0,1.0,4.0,2.0,6.0,,,,,,1.0,,1.0,,1.0,3.0,4.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,15.0,,,,,,,,,,,,,0.5,0.5,,13.333333333333334,,0.3333333333333333,0.6,0.07692307692307693,,0.5,0.125,,0.3333333333333333,,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,0.6124499999999999,0.5817,,0.3333333333333333,0.3333333333333333,,,,0.6818181818181818,1.0,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
101209,1610612747,Devin Green,Devin Green,101209,LAL,8074.0,135,-43,256,259,113.0,128.0,35.0,515,4.0,9.0,2.0,4.0,,2.0,1.0,9.0,6.0,26.0,13.0,25.0,289,3.0,6.0,2.0,8.0,2.0,13.0,12.0,16.0,10.0,2.0,2.0,4.0,7.0,3.0,10.0,1.0,14.0,10.0,24.0,,3.0,1.0,2.0,2.0,3.0,1.0,5.0,,3.0,6.0,13.0,12.0,21.0,1.0,8.0,,,,,,,16.0,113.0,2.0,0.8333333333333334,1.0,0.23076923076923078,0.5,0.15384615384615385,0.21428571428571427,0.5,0.14285714285714285,0.32894736842105265,0.4444444444444444,0.36363636363636365,0.15384615384615385,0.3333333333333333,0.1111111111111111,14.285714285714286,0.4,0.0625,0.12345679012345678,0.07368421052631578,0.0967741935483871,0.11607142857142858,0.072,0.15625,,0.05263157894736842,0.06896551724137931,0.1111111111111111,,,0.32142857142857145,0.4444444444444444,0.6666666666666666,0.75,0.32142857142857145,0.1111111111111111,0.125,0.6666666666666666,0.5,0.14285714285714285,,0.39285714285714285,0.44780535714285713,0.49746666666666667,0.3909214285714286,0.22857142857142856,0.24242424242424243,0.32,0.64,8.750000000000002,0.44140625,2.0,0.06666666666666667,,0.15384615384615385,1.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,7.0,4.0,1.0,1.0,1.0,18.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0.07142857142857142,0.0625,0.08,0.15384615384615385,0.09090909090909091,1.0,0.2857142857142857,0.125,0.125,1.0,0.03571428571428571,0.03571428571428571,0.5,0.07142857142857142,23.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,3731.0,62,-12,116,114,39.0,47.0,14.0,230,7.0,11.0,,1.0,1.0,1.0,5.0,6.0,12.0,18.0,4.0,31.0,143,,1.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,18.0,,1.0,3.0,1.0,5.0,2.0,8.0,3.0,11.0,1.0,1.0,,2.0,,,,2.0,,1.0,5.0,10.0,7.0,5.0,1.0,3.0,1.0,1.0,,1.0,1.0,,5.0,39.0,2.0,0.25,0.25,0.6666666666666666,,1.0,0.5869565217391305,,0.6666666666666666,0.62,0.25,0.8333333333333334,0.05555555555555555,0.09090909090909091,,20.0,1.0,0.2857142857142857,0.14285714285714285,0.06976744186046512,0.0625,0.11764705882352941,0.05263157894736842,0.07142857142857142,0.1,0.05263157894736842,0.0625,0.2,0.125,1.0,0.4782608695652174,0.6363636363636364,0.7,0.14285714285714285,0.2608695652173913,0.8333333333333334,0.8333333333333334,1.0,,0.3333333333333333,1.0,0.6956521739130435,0.49153913043478265,0.5744,0.5092833333333333,0.12,0.15,0.03225806451612903,0.16129032258064516,3.8722222222222222,0.33620689655172414,,,,0.3333333333333333,,1.0,,,5.0,5.0,1.0,5.0,6.0,1.0,7.0,1.0,2.0,,4.0,15.0,,1.0,,,2.0,1.0,,,0.21739130434782608,,,0.15384615384615385,,0.4,0.043478260869565216,,,,,0.21739130434782608,,,24.84,1.0,1.0,1.0,3.0,1.0,2.0,3.0,0.2,0.2,0.2,0.2,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,2249.0,37,-30,74,77,40.0,49.0,12.0,151,2.0,3.0,,,,1.0,1.0,1.0,3.0,4.0,1.0,13.0,93,,,1.0,1.0,,1.0,1.0,4.0,4.0,2.0,,,,3.0,1.0,,4.0,,4.0,,3.0,1.0,4.0,3.0,4.0,1.0,8.0,,5.0,3.0,6.0,2.0,4.0,,1.0,,,,,,,4.0,40.0,1.0,0.6666666666666666,0.6666666666666666,0.75,,,0.6,,0.375,0.5416666666666666,0.5,0.3333333333333333,,,,22.22222222222222,0.5,,0.045454545454545456,,0.25,0.11764705882352941,,,,,,0.3333333333333333,,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,1.0,1.0,,,0.25,,0.9,0.57331,,0.5718,0.09090909090909091,0.2,0.07692307692307693,0.3076923076923077,2.975,0.5405405405405406,,,,,,,2.0,2.0,4.0,6.0,3.0,4.0,1.0,,1.0,,,1.0,,2.0,,2.0,2.0,1.0,,,1.0,1.0,0.6,,,0.2,0.2222222222222222,,,,,,0.2,0.4,,0.5,24.299999999999997,1.0,1.0,2.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,1.0,1.0,1.0,6.0,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,1307.0,22,-8,37,37,12.0,28.0,6.0,74,,1.0,,1.0,,1.0,,,,4.0,,,47,,1.0,,,,1.0,,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,10.869565217391305,,,,0.0625,,,0.09523809523809523,,0.5,,,,,,0.2,,,,,,,1.0,,1.0,,0.4,0.44314,,0.5268,,,,,13.625,0.32432432432432434,1.0,0.2,,,,3.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,0.2,,0.25,,,,0.6,,,,0.2,,,,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,4598.0,77,-27,139,143,42.0,62.0,18.0,282,3.0,7.0,,1.0,1.0,4.0,1.0,4.0,11.0,33.0,27.0,67.0,171,1.0,6.0,5.0,7.0,4.0,10.0,9.0,23.0,4.0,18.0,,3.0,,1.0,5.0,1.0,7.0,,7.0,,4.0,2.0,3.0,1.0,1.0,,4.0,,1.0,1.0,8.0,17.0,30.0,1.0,10.0,1.0,1.0,,1.0,1.0,,23.0,42.0,3.0,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.16666666666666666,0.4,0.4166666666666667,0.14285714285714285,0.4666666666666667,0.5491803278688525,0.3888888888888889,0.575,0.09090909090909091,0.2857142857142857,0.25,40.123456790123456,0.75,0.125,0.12195121951219512,,0.05555555555555555,0.1016949152542373,,,,,0.16666666666666666,0.125,,1.0,0.14583333333333334,0.42857142857142855,0.6,0.3333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.14285714285714285,,0.26666666666666666,0.25,0.4583333333333333,0.44145625000000005,0.37225833333333336,0.47611333333333333,0.21666666666666667,0.23809523809523808,0.1044776119402985,0.34328358208955223,13.436363636363636,0.302158273381295,,,,0.2222222222222222,7.0,22.0,2.0,,13.0,15.0,5.0,13.0,3.0,2.0,5.0,1.0,3.0,,,12.0,,2.0,,1.0,,,1.0,2.0,0.3125,,,,,,0.4583333333333333,0.3181818181818182,0.3181818181818182,0.14285714285714285,0.041666666666666664,0.2708333333333333,,,25.686666666666667,5.0,5.0,6.0,9.0,5.0,2.0,,0.4,0.4,0.38461538461538464,0.38461538461538464,0.3333333333333333,0.38461538461538464,1.0,,2.0,9.0,0.5,0.4,0.5,0.5,1.0,0.4,,1.0,2.0,1.0,1.0,3.0,0.14285714285714285,0.4,0.16666666666666666,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,3020.0,50,-31,101,100,56.0,56.0,14.0,201,,,,,,,,3.0,,5.0,2.0,2.0,110,,1.0,,,,,,,,,,1.0,2.0,2.0,6.0,1.0,9.0,3.0,12.0,1.0,,,4.0,3.0,,,4.0,,3.0,3.0,5.0,5.0,4.0,,1.0,1.0,1.0,,2.0,2.0,,,56.0,1.0,,,,,,,,,0.14285714285714285,,,0.2,,0.3333333333333333,9.56521739130435,1.0,0.16666666666666666,0.2,0.0625,0.18181818181818182,0.1951219512195122,0.05,,0.1,0.07692307692307693,0.1,,0.25,1.0,,,,,0.6,,,,,,,,0.35788000000000003,0.4195,,0.16666666666666666,0.16666666666666666,,,12.2,0.5544554455445545,,,,0.1,,2.0,,,,,,,4.0,,4.0,,1.0,2.0,1.0,8.0,1.0,,,,1.0,1.0,1.0,1.0,,0.07692307692307693,,0.4,0.2222222222222222,,0.4,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,4617.0,77,14,146,146,61.0,54.0,17.0,292,1.0,3.0,,,,1.0,,,2.0,4.0,4.0,23.0,143,,,,,,1.0,,9.0,2.0,2.0,,1.0,,3.0,2.0,,5.0,,5.0,,5.0,3.0,,,1.0,,1.0,,,,5.0,6.0,4.0,,2.0,,,,,,,9.0,61.0,,0.5,0.5,0.5,,,0.6785714285714286,,0.9,0.71875,,0.9,0.25,0.3333333333333333,,10.179640718562874,,,0.0425531914893617,,0.23076923076923078,0.08333333333333333,,,,,,0.2,,,0.21428571428571427,0.3333333333333333,0.5,,,,,,,0.2,,0.9285714285714286,0.5351214285714285,,0.5190400000000001,0.125,0.3333333333333333,,0.391304347826087,4.025,0.4178082191780822,,,,0.05263157894736842,1.0,1.0,2.0,1.0,8.0,10.0,4.0,8.0,1.0,,1.0,,1.0,,,2.0,,2.0,,1.0,1.0,1.0,,,0.7142857142857143,,,0.06666666666666667,0.25,,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,0.5714285714285714,,0.2,24.9,4.0,3.0,5.0,,4.0,,1.0,0.5,0.5,0.5,0.5,0.6,0.5,1.0,1.0,3.0,15.0,1.0,0.75,0.5,0.5,1.0,1.0,1.0,,2.0,,,,,0.6666666666666666,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
101144,1610612747,Von Wafer,Von Wafer,101144,LAL,1118.0,19,-16,39,39,24.0,33.0,7.0,78,1.0,4.0,1.0,2.0,1.0,4.0,,1.0,2.0,6.0,,7.0,49,1.0,2.0,,2.0,2.0,6.0,,7.0,,4.0,2.0,2.0,,,,,,2.0,2.0,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,7.0,24.0,,,,0.3333333333333333,0.5,0.3333333333333333,0.2916666666666667,0.5,0.3181818181818182,0.2916666666666667,0.5,0.3181818181818182,0.3333333333333333,0.5,,28.26086956521739,1.0,,,,,,,,,,,,,,0.3333333333333333,0.25,0.5,,0.08333333333333333,,,1.0,0.5,0.36363636363636365,0.25,0.8333333333333334,0.44017083333333323,0.5101,0.4379272727272727,,,0.2857142857142857,1.0,4.233333333333333,0.6153846153846154,,,,,1.0,1.0,1.0,1.0,5.0,6.0,5.0,5.0,,,,,,,,,2.0,,,,,,,,0.5,0.25,,,,,0.08333333333333333,1.0,1.0,,0.08333333333333333,0.4166666666666667,,0.09090909090909091,25.900000000000002,,4.0,1.0,3.0,,1.0,1.0,0.16666666666666666,0.16666666666666666,,,0.36363636363636365,,1.0,1.0,1.0,,,0.2,1.0,1.0,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
