EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffArc3ReboundPct,Technical Free Throw Trips,HeaveAttempts,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedCorner3,BlockedArc3,on,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,64887.0,1081,-56.0,2110,2100,459,456,250,4210,62.0,125.0,7.0,14.0,9.0,20.0,7.0,18.0,46.0,108.0,6.0,16.0,1.0,2.0,1.0,4.0,40.0,105.0,3.0,7.0,10.0,25.0,115.0,251.0,46.0,121.0,61.0,429.0,2267,11.0,25.0,4.0,9.0,1.0,35.0,20.0,45.0,11.0,29.0,25.0,98.0,86.0,144.0,117.0,21.0,12.0,105.0,40.0,17.0,2.0,128.0,24.0,152.0,8.0,16.0,44.0,16.0,68.0,328.0,2.0,28.0,4.0,26.0,42,1.0,69,34.0,103,6.0,36.0,19.0,17.0,45.0,10.0,24.0,20.0,3.0,21.0,1.0,1.0,65.0,2.0,10.0,19,61,5.0,3.0,76.0,2.0,9.0,79.0,8.0,36.0,7.0,3.0,2.0,1.0,3.0,3.0,1.0,98.0,459,12.0,7.0,0.3739130434782609,0.3944954128440367,0.8478260869565217,0.38016528925619836,0.4444444444444444,0.3793103448275862,0.38016528925619836,0.4581673306772908,0.44,0.4444444444444444,0.4946236559139785,0.5,0.49324324324324326,0.527027027027027,0.5,0.5444444444444444,0.32526881720430106,0.01652892561983471,0.06772908366533864,0.12,0.05555555555555555,0.009259259259259259,0.01904761904761905,19.528340918494,0.6923076923076923,0.0136986301369863,0.05333333333333334,0.06149341142020498,0.03369434416365824,0.12149532710280374,0.0111731843575419,0.0758082497212932,0.0297029702970297,0.036101083032490974,0.025974025974025976,0.035,0.04081632653061224,0.04065040650406504,0.07482993197278912,0.07241379310344828,0.09090909090909091,0.2,0.031746031746031744,1.0,0.33602150537634407,0.496,0.5636363636363636,0.24193548387096775,0.04838709677419355,0.3888888888888889,0.4117647058823529,0.14285714285714285,0.2903225806451613,0.42592592592592593,0.42990654205607476,0.5869565217391305,0.043010752688172046,0.375,0.375,1.0,0.28225806451612906,0.38095238095238093,0.3883495145631068,0.825,0.4117647058823529,0.5,0.2857142857142857,0.058823529411764705,0.5,1.0,0.20588235294117646,0.42857142857142855,1.0,0.2702702702702703,0.45,0.05405405405405406,0.25,0.33783783783783783,0.4,0.6612903225806451,0.38095238095238093,0.5101197580645164,0.5038887096774193,0.47873851351351343,0.09,0.12903225806451613,0.08158508158508158,0.22843822843822845,9.097609561752988,25.080991735537197,0.21753554502369668,,,,,,,,,,,,,,True,,,
101118,1610612766,Sean May,Sean May,101118,CHA,9756.0,163,-41.0,313,316,124,139,56,629,16.0,26.0,7.0,13.0,8.0,15.0,6.0,14.0,10.0,31.0,,,,,,,,1.0,,,,1.0,32.0,71.0,,1.0,20.0,84.0,338,11.0,22.0,,,5.0,27.0,15.0,29.0,,1.0,12.0,42.0,42.0,22.0,,,12.0,1.0,,5.0,,5.0,1.0,6.0,1.0,,4.0,1.0,,13.0,2.0,17.0,1.0,3.0,15,7.0,25,20.0,45,1.0,6.0,3.0,3.0,8.0,1.0,4.0,11.0,1.0,4.0,,1.0,19.0,5.0,5.0,19,33,1.0,8.0,18.0,2.0,,25.0,3.0,9.0,5.0,4.0,2.0,2.0,4.0,3.0,,42.0,124,4.0,4.0,0.65625,0.8076923076923077,,,,,,0.4507042253521127,0.5,0.5172413793103449,0.4444444444444444,0.5,0.5,0.5060240963855421,0.54,0.6,0.013888888888888888,,0.07042253521126761,0.07692307692307693,0.21428571428571427,,,26.493506493506494,0.42105263157894735,0.3333333333333333,0.07692307692307693,0.15306122448979592,0.11805555555555555,0.09375,0.08333333333333333,0.13846153846153847,0.1130952380952381,0.18604651162790697,0.11428571428571428,0.07575757575757576,0.16666666666666666,0.06896551724137931,0.16666666666666666,0.21212121212121213,0.125,,0.02857142857142857,0.75,0.3611111111111111,0.6153846153846154,0.6666666666666666,0.4375,0.19444444444444445,0.42857142857142855,0.5454545454545454,0.6666666666666666,0.4305555555555556,0.3225806451612903,0.3225806451612903,1.0,,,,,0.013888888888888888,,,,0.5909090909090909,0.5384615384615384,0.14285714285714285,,,,,,,0.5,0.5333333333333333,,,0.03333333333333333,,0.375,,0.446636111111111,0.47720526315789474,0.4688833333333334,0.11538461538461539,0.11688311688311688,0.32142857142857145,0.5,9.99295774647887,24.9,0.3961661341853035,0.05555555555555555,,,,,,,,,,,,,True,,,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,141070.0,2351,-230.0,4586,4572,1278,1257,599,9158,93.0,206.0,3.0,13.0,27.0,58.0,37.0,117.0,175.0,436.0,1.0,1.0,,,1.0,1.0,2.0,12.0,,1.0,2.0,8.0,305.0,759.0,3.0,13.0,252.0,871.0,4924,21.0,63.0,,1.0,13.0,55.0,76.0,182.0,3.0,9.0,121.0,282.0,194.0,416.0,3.0,6.0,2.0,12.0,2.0,52.0,,486.0,124.0,610.0,90.0,34.0,220.0,63.0,203.0,1344.0,5.0,29.0,1.0,31.0,140,17.0,188,35.0,223,11.0,157.0,66.0,91.0,92.0,40.0,69.0,72.0,2.0,23.0,7.0,8.0,164.0,9.0,39.0,87,202,3.0,6.0,249.0,6.0,22.0,314.0,22.0,111.0,44.0,4.0,2.0,2.0,4.0,2.0,1.0,282.0,1278,29.0,38.0,0.3180327868852459,0.3190789473684211,0.3333333333333333,0.23076923076923078,,0.3333333333333333,0.23076923076923078,0.4018445322793149,0.3333333333333333,0.4175824175824176,0.4009067357512953,0.328125,0.4214659685863874,0.469060773480663,0.38028169014084506,0.533203125,0.01683937823834197,,0.06851119894598155,0.16019417475728157,0.09401709401709402,0.01834862385321101,,20.211760257137456,0.5609756097560976,0.10429447852760736,0.006060606060606061,0.09364548494983277,0.015532940546331012,0.06444906444906445,0.01278772378516624,0.08653846153846154,0.015057573073516387,0.025996533795493933,0.012953367875647668,0.00995575221238938,0.008695652173913044,0.08851224105461393,0.07547169811320754,0.10961214165261383,0.054441260744985676,0.09090909090909091,0.027227722772277228,0.5,0.266839378238342,0.45145631067961167,0.5375722543352601,0.10752688172043011,0.15155440414507773,0.3162393162393162,0.3490566037735849,0.16216216216216217,0.5647668393782384,0.4013761467889908,0.4088785046728972,0.46285714285714286,0.0012953367875647669,1.0,1.0,,0.015544041450777202,0.16666666666666666,0.16666666666666666,0.5,0.203125,0.23076923076923078,0.3333333333333333,,,,0.015625,,,0.3036649214659686,0.46551724137931033,0.005235602094240838,1.0,0.041884816753926704,0.25,0.28367875647668395,0.16666666666666666,0.4535371595330739,0.4358745098039215,0.4543897368421054,0.1289198606271777,0.13089622641509435,0.06314580941446613,0.3237657864523536,11.972595520421608,27.11538461538462,0.278674225904928,0.014492753623188406,25.0,,,,,,,,,,,,True,,,
1908,1610612766,Jumaine Jones,Jumaine Jones,1908,CHA,73693.0,1228,-182.0,2397,2405,682,669,302,4802,44.0,72.0,20.0,29.0,15.0,23.0,13.0,27.0,63.0,151.0,36.0,84.0,1.0,5.0,5.0,15.0,37.0,117.0,4.0,11.0,10.0,36.0,120.0,250.0,73.0,201.0,49.0,508.0,2652,25.0,44.0,5.0,16.0,13.0,78.0,37.0,63.0,15.0,51.0,31.0,150.0,170.0,70.0,213.0,6.0,38.0,116.0,37.0,9.0,2.0,30.0,8.0,38.0,2.0,6.0,14.0,5.0,11.0,84.0,16.0,46.0,5.0,28.0,116,6.0,150,67.0,217,6.0,37.0,26.0,11.0,28.0,3.0,17.0,16.0,,11.0,,4.0,44.0,8.0,12.0,65,122,7.0,8.0,72.0,13.0,13.0,73.0,9.0,21.0,17.0,7.0,7.0,,7.0,4.0,2.0,150.0,682,12.0,17.0,0.7083333333333334,0.8415841584158416,0.9726027397260274,0.36318407960199006,0.3125,0.29411764705882354,0.365,0.48,0.5681818181818182,0.5873015873015873,0.508869179600887,0.5416666666666666,0.5219298245614035,0.5269709543568465,0.582089552238806,0.5514705882352942,0.44567627494456763,0.009950248756218905,0.036,0.08333333333333333,0.07407407407407407,0.006622516556291391,0.008547008547008548,19.078708741385565,0.6363636363636364,0.06382978723404255,0.05555555555555555,0.15425531914893617,0.049145299145299144,0.10526315789473684,0.06374501992031872,0.14145383104125736,0.05223251895534962,0.061488673139158574,0.03977272727272727,0.04434589800443459,0.0684931506849315,0.10714285714285714,0.16666666666666666,0.1917808219178082,0.09424083769633508,0.13333333333333333,0.024691358024691357,0.5714285714285714,0.15964523281596452,0.6111111111111112,0.6666666666666666,0.38636363636363635,0.0598669623059867,0.48148148148148145,0.52,0.6923076923076923,0.3348115299334812,0.41721854304635764,0.42,0.9365079365079365,0.18625277161862527,0.42857142857142855,0.43373493975903615,0.9722222222222222,0.25942350332594233,0.3162393162393162,0.31896551724137934,0.972972972972973,0.48333333333333334,0.6896551724137931,,0.08333333333333333,0.2,1.0,0.18333333333333332,0.36363636363636365,1.0,0.20175438596491227,0.6521739130434783,0.13157894736842105,0.3333333333333333,0.3157894736842105,0.2777777777777778,0.6053215077605322,0.31896551724137934,0.5011895555555557,0.522277,0.48656769911504427,0.04946236559139785,0.08015267175572519,0.15354330708661418,0.2952755905511811,12.356399999999999,24.626368159203974,0.28452231956612434,0.06179775280898876,,1.0,2.0,0.011904761904761904,0.009852216748768473,,,,,,,,True,,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,87022.0,1450,-174.0,2804,2773,599,545,365,5577,115.0,168.0,42.0,68.0,21.0,31.0,55.0,103.0,100.0,243.0,,,,,,,,,,,,,270.0,514.0,,,105.0,645.0,3029,57.0,99.0,,,22.0,136.0,46.0,85.0,,,37.0,129.0,366.0,174.0,,,80.0,,,26.0,,24.0,9.0,33.0,3.0,6.0,7.0,5.0,12.0,75.0,16.0,96.0,2.0,32.0,126,24.0,182,114.0,296,4.0,12.0,7.0,5.0,19.0,4.0,7.0,36.0,4.0,12.0,1.0,7.0,55.0,8.0,9.0,86,151,17.0,12.0,136.0,20.0,7.0,147.0,18.0,69.0,13.0,22.0,14.0,5.0,22.0,9.0,5.0,129.0,599,10.0,12.0,0.6777777777777778,0.7956521739130434,,,,,,0.5252918287937743,0.5757575757575758,0.5411764705882353,0.5252918287937743,0.5757575757575758,0.5411764705882353,0.5570934256055363,0.5964912280701754,0.5863636363636363,,,0.05058365758754864,0.1130952380952381,0.02912621359223301,0.01646090534979424,,19.530284301606923,0.34545454545454546,0.25806451612903225,0.022222222222222223,0.1356297093649085,0.0803347280334728,0.11469534050179211,0.07142857142857142,0.13079470198675497,0.07892882311486962,0.13128491620111732,0.06986899563318777,0.054276315789473686,0.09523809523809523,0.12345679012345678,0.13692946058091288,0.14560439560439561,0.1306532663316583,0.075,0.01834862385321101,0.4090909090909091,0.32684824902723736,0.6845238095238095,0.7718120805369127,0.591304347826087,0.20038910505836577,0.5339805825242718,0.55,0.4909090909090909,0.4727626459143969,0.411522633744856,0.41841004184100417,0.88,,,,,,,,,0.6868686868686869,0.6176470588235294,0.09523809523809523,,,,,,,0.36470588235294116,0.6774193548387096,,,,,0.32684824902723736,,0.4530311284046692,0.5159511627906977,0.4621647058823529,0.12212389380530973,0.12212389380530973,0.21085271317829457,0.2,10.259727626459139,,0.213623395149786,0.062111801242236024,2.0,,,,,3.0,1.0,1.0,4.0,,,,True,,,
2063,1610612766,Jake Voskuhl,Jake Voskuhl,2063,CHA,21007.0,350,-18.0,687,682,215,243,84,1369,15.0,26.0,5.0,8.0,5.0,10.0,4.0,17.0,28.0,75.0,,,,,,,,1.0,,,,1.0,47.0,118.0,,1.0,17.0,111.0,730,6.0,12.0,,,7.0,19.0,15.0,38.0,,1.0,10.0,40.0,78.0,16.0,,,10.0,1.0,,4.0,,13.0,1.0,14.0,1.0,,10.0,,3.0,29.0,2.0,19.0,2.0,15.0,29,9.0,53,23.0,76,2.0,7.0,3.0,4.0,8.0,,5.0,3.0,,3.0,,1.0,11.0,1.0,3.0,39,74,7.0,1.0,24.0,5.0,6.0,24.0,3.0,8.0,5.0,6.0,5.0,1.0,6.0,3.0,3.0,40.0,215,16.0,5.0,0.8297872340425532,0.9285714285714286,,,,,,0.3983050847457627,0.5,0.39473684210526316,0.3949579831932773,0.5,0.38461538461538464,0.4263565891472868,0.59375,0.43333333333333335,0.008403361344537815,,0.03389830508474576,0.15384615384615385,,,,17.811704834605596,0.7272727272727273,0.34615384615384615,0.15384615384615385,0.1457286432160804,0.06690140845070422,0.18518518518518517,0.03333333333333333,0.15714285714285714,0.061046511627906974,0.10227272727272728,0.07547169811320754,0.04195804195804196,0.05555555555555555,0.11764705882352941,0.125,0.17582417582417584,0.15254237288135594,0.2727272727272727,0.029411764705882353,0.5,0.2184873949579832,0.5769230769230769,0.6818181818181818,0.6,0.14285714285714285,0.23529411764705882,0.23529411764705882,0.75,0.6302521008403361,0.37333333333333335,0.37333333333333335,0.9642857142857143,,,,,0.008403361344537815,,,,0.6666666666666666,0.625,,,,,,,,0.2564102564102564,0.5,,,0.02564102564102564,,0.226890756302521,,0.4313424369747899,0.5006363636363637,0.4396807692307693,0.06451612903225806,0.06504065040650407,0.17117117117117117,0.36036036036036034,12.465254237288134,25.7,0.3129548762736536,0.023809523809523808,1.0,,,,,,,1.0,,,,,True,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,80685.0,1345,9.0,2622,2613,709,629,359,5235,190.0,305.0,34.0,58.0,53.0,82.0,10.0,30.0,25.0,70.0,8.0,17.0,2.0,2.0,2.0,7.0,5.0,19.0,,3.0,1.0,6.0,225.0,405.0,13.0,36.0,131.0,620.0,2807,39.0,68.0,2.0,5.0,28.0,112.0,61.0,103.0,3.0,13.0,51.0,182.0,248.0,202.0,39.0,,44.0,19.0,5.0,44.0,,44.0,12.0,56.0,10.0,2.0,20.0,4.0,20.0,124.0,18.0,77.0,1.0,40.0,132,30.0,202,96.0,298,16.0,98.0,65.0,33.0,26.0,3.0,16.0,43.0,9.0,10.0,7.0,4.0,69.0,3.0,20.0,40,115,4.0,16.0,203.0,11.0,24.0,211.0,31.0,101.0,20.0,71.0,56.0,13.0,73.0,47.0,2.0,182.0,709,22.0,17.0,0.5511111111111111,0.6108374384236454,1.0,0.3611111111111111,0.4,0.23076923076923078,0.3611111111111111,0.5555555555555556,0.5735294117647058,0.5922330097087378,0.5544217687074829,0.5753424657534246,0.5646551724137931,0.583804143126177,0.6086956521739131,0.5986842105263158,0.08163265306122448,,0.10864197530864197,0.12786885245901639,0.13333333333333333,0.014285714285714285,,19.736842105263158,0.37681159420289856,0.379746835443038,0.010416666666666666,0.15017064846416384,0.07264150943396226,0.1556420233463035,0.08653846153846154,0.15140845070422534,0.0749211356466877,0.09510086455331412,0.09569377990430622,0.047619047619047616,0.08620689655172414,0.09003215434083602,0.17889908256880735,0.18571428571428572,0.1793478260869565,0.0958904109589041,0.10191082802547771,0.6438356164383562,0.691609977324263,0.6229508196721312,0.7142857142857143,0.5210526315789473,0.06802721088435375,0.3333333333333333,0.38461538461538464,0.3,0.15873015873015872,0.35714285714285715,0.36231884057971014,0.88,0.03854875283446712,0.47058823529411764,0.47058823529411764,1.0,0.04308390022675737,0.2631578947368421,0.2631578947368421,1.0,0.7945205479452054,0.5862068965517241,0.14705882352941177,0.0273972602739726,1.0,1.0,0.0410958904109589,,,0.7068965517241379,0.6463414634146342,0.0603448275862069,0.2857142857142857,0.05172413793103448,0.16666666666666666,0.7732426303854876,0.2631578947368421,0.5543111111111109,0.5446777777777779,0.5616978448275861,0.19765166340508805,0.21263157894736842,0.18064516129032257,0.29354838709677417,3.857037037037036,24.297222222222228,0.2704042715484363,0.08666666666666667,,,,,,2.0,10.0,,1.0,2.0,2.0,,True,,,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,38560.0,643,-65.0,1243,1240,338,269,175,2483,60.0,95.0,22.0,34.0,8.0,16.0,25.0,80.0,16.0,71.0,,,,,,,,,,,,,101.0,246.0,,,61.0,263.0,1287,26.0,50.0,,,11.0,63.0,21.0,54.0,,,22.0,64.0,146.0,56.0,,,38.0,,,20.0,,17.0,2.0,19.0,1.0,1.0,6.0,2.0,9.0,40.0,8.0,58.0,,26.0,78,12.0,116,66.0,182,2.0,15.0,10.0,5.0,17.0,7.0,7.0,26.0,3.0,10.0,1.0,7.0,43.0,7.0,10.0,39,69,6.0,5.0,69.0,6.0,2.0,94.0,8.0,43.0,8.0,34.0,26.0,6.0,34.0,20.0,3.0,64.0,338,1.0,8.0,0.7227722772277227,0.8902439024390244,,,,,,0.4105691056910569,0.52,0.3888888888888889,0.4105691056910569,0.52,0.3888888888888889,0.45501730103806226,0.5526315789473685,0.4507042253521127,,,0.08130081300813008,0.15789473684210525,0.0625,,,22.975778546712803,0.3953488372093023,0.3157894736842105,,0.17218543046357615,0.10780669144981413,0.208,0.08791208791208792,0.17993079584775087,0.10492845786963434,0.13385826771653545,0.08053691275167785,0.11068702290076336,0.08695652173913043,0.14285714285714285,0.21428571428571427,0.1676300578034682,0.19148936170212766,0.25806451612903225,0.016,0.5882352941176471,0.3861788617886179,0.631578947368421,0.75,0.6166666666666667,0.3252032520325203,0.3125,0.3333333333333333,0.8,0.2886178861788618,0.22535211267605634,0.22535211267605634,1.0,,,,,,,,,0.68,0.6470588235294118,0.18181818181818182,,,,,,,0.2962962962962963,0.5,,,,,0.3861788617886179,,0.4600605691056911,0.5161382978723403,0.4396222222222223,0.15302491103202848,0.15302491103202848,0.23954372623574144,0.24334600760456274,7.537804878048782,,0.2719227674979887,0.08823529411764706,,,,,,2.0,4.0,,3.0,,,,True,,,
2586,1610612766,Keith Bogans,Keith Bogans,2586,CHA,25439.0,424,-127.0,811,819,292,303,108,1630,22.0,43.0,2.0,8.0,7.0,12.0,1.0,11.0,11.0,36.0,3.0,7.0,,,2.0,5.0,12.0,36.0,2.0,5.0,8.0,15.0,34.0,90.0,15.0,43.0,30.0,143.0,897,3.0,11.0,2.0,5.0,,12.0,12.0,25.0,10.0,20.0,13.0,67.0,40.0,28.0,42.0,3.0,4.0,36.0,12.0,11.0,,16.0,2.0,18.0,,2.0,7.0,2.0,7.0,38.0,5.0,13.0,,10.0,28,,38,18.0,56,1.0,15.0,9.0,6.0,11.0,,8.0,6.0,,3.0,,2.0,17.0,2.0,6.0,14,47,,4.0,40.0,1.0,9.0,39.0,5.0,17.0,4.0,2.0,1.0,1.0,2.0,,,67.0,292,9.0,4.0,0.5882352941176471,0.625,0.9333333333333333,0.3488372093023256,0.4,0.5,0.3488372093023256,0.37777777777777777,0.2727272727272727,0.48,0.424812030075188,0.375,0.6,0.47315436241610737,0.375,0.6320754716981132,0.3233082706766917,,0.12222222222222222,0.18604651162790697,0.2727272727272727,,,17.868675995694296,0.6470588235294118,,,0.099644128113879,0.037900874635568516,0.11494252873563218,0.078125,0.10326086956521739,0.044226044226044224,0.0425531914893617,0.0410958904109589,0.03409090909090909,0.047619047619047616,0.07207207207207207,0.12345679012345678,0.11235955056179775,0.12307692307692308,0.09090909090909091,0.014285714285714285,,0.3233082706766917,0.5116279069767442,0.6285714285714286,0.45454545454545453,0.08270676691729323,0.09090909090909091,0.125,1.0,0.2706766917293233,0.3055555555555556,0.3055555555555556,0.8181818181818182,0.05263157894736842,0.42857142857142855,0.42857142857142855,1.0,0.2706766917293233,0.3333333333333333,0.3333333333333333,0.9166666666666666,0.5,0.25,,,,,0.3125,0.4,1.0,0.26666666666666666,0.5833333333333334,0.1111111111111111,0.4,0.3333333333333333,0.5333333333333333,0.6466165413533834,0.3333333333333333,0.5043048872180451,0.4884499999999999,0.5074877777777778,0.11724137931034483,0.16666666666666666,0.08391608391608392,0.46853146853146854,8.667777777777781,25.02790697674418,0.3600493218249075,0.09302325581395349,2.0,,,,,,,,,,,,True,,,
2408,1610612766,Melvin Ely,Melvin Ely,2408,CHA,43046.0,717,-7.0,1382,1383,369,390,191,2765,43.0,77.0,8.0,20.0,13.0,20.0,60.0,136.0,2.0,14.0,,,,,,,,1.0,,,,1.0,105.0,227.0,,1.0,68.0,278.0,1408,15.0,40.0,,,14.0,44.0,22.0,50.0,,1.0,32.0,76.0,114.0,96.0,,,18.0,1.0,,17.0,,33.0,6.0,39.0,3.0,3.0,11.0,3.0,19.0,84.0,9.0,42.0,,23.0,55,17.0,95,51.0,146,4.0,15.0,11.0,4.0,21.0,1.0,12.0,35.0,1.0,9.0,,8.0,56.0,4.0,22.0,46,92,7.0,21.0,108.0,8.0,9.0,100.0,10.0,39.0,16.0,19.0,13.0,5.0,19.0,11.0,2.0,76.0,369,8.0,15.0,0.5428571428571428,0.59375,,,,,,0.46255506607929514,0.375,0.44,0.4605263157894737,0.375,0.43137254901960786,0.5091575091575091,0.4583333333333333,0.5277777777777778,0.0043859649122807015,,0.07488986784140969,0.16883116883116883,0.029411764705882353,,,20.536828963795255,0.375,0.30357142857142855,,0.11652542372881355,0.07241379310344828,0.14935064935064934,0.08490566037735849,0.12460063897763578,0.07434402332361516,0.07344632768361582,0.06040268456375839,0.07874015748031496,0.07317073170731707,0.13125,0.09821428571428571,0.115,0.1559633027522936,0.13333333333333333,0.0380952380952381,0.5789473684210527,0.33771929824561403,0.5584415584415584,0.671875,0.627906976744186,0.5964912280701754,0.4411764705882353,0.45454545454545453,0.4666666666666667,0.06140350877192982,0.14285714285714285,0.14285714285714285,1.0,,,,,0.0043859649122807015,,,,0.5,0.4,,,,,,,,0.39215686274509803,0.65,,,0.0196078431372549,,0.34210526315789475,,0.4465059210526317,0.4821363636363636,0.455671568627451,0.1517509727626459,0.15234375,0.15827338129496402,0.2733812949640288,5.545374449339207,30.5,0.2670043415340087,0.09230769230769231,,,,,,1.0,,,3.0,,,,True,,,
