EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
2242,1610612753,Terence Morris,Terence Morris,2242,ORL,5660.0,94,1,176,181,63,68,23,357,3.0,13.0,,,,,,2.0,1.0,,1.0,6,18,,2.0,3.0,15,196,,2.0,1.0,,2.0,6.0,,1.0,2.0,6,12,,,,2.0,,3,,3,,1.0,1.0,6,,,1,12,14,,14,,1.0,1.0,,1.0,,1.0,,1,,5,12,2,,3.0,1.0,6,63,5.0,1.0,1.0,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.3,,0.2857142857142857,0.35714285714285715,,0.375,0.1,10.731707317073171,1.0,,0.23529411764705882,0.05263157894736842,,0.18571428571428572,,,0.3684210526315789,0.20833333333333334,,,0.65,0.23076923076923078,0.23076923076923078,1.0,,,,,0.1,,,,0.3333333333333333,,,0.14285714285714285,,0.3,,0.464325,0.471025,0.46300714285714284,,0.4,14.183333333333332,25.75,0.35795454545454547,3.0,4.0,,,1.0,2.0,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,0.14285714285714285,,,,,,,0.14285714285714285,1.0,0.2,0.75,0.75,1.0,0.05,,,,,,,0.2857142857142857,0.5,0.05,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,True
2306,1610612753,Carlos Arroyo,Carlos Arroyo,2306,ORL,19200.0,320,19,593,589,252,251,70,1182,28.0,55.0,,,,,4.0,9.0,3.0,1.0,4.0,47,95,4.0,9.0,36.0,142,629,4.0,7.0,3.0,12.0,12.0,38.0,1.0,4.0,26.0,53,26,6.0,6.0,,9.0,4.0,39,6.0,45,3.0,21.0,14.0,96,1.0,,9,22,32,5.0,37,,10.0,4.0,6.0,12.0,3.0,6.0,8.0,20,10.0,8,21,37,4.0,43.0,6.0,53,252,5.0,7.0,0.2765957446808511,0.2826086956521739,0.5,0.4444444444444444,0.25,0.4444444444444444,0.49473684210526314,0.5714285714285714,0.3157894736842105,0.5096153846153846,0.55,0.32142857142857145,0.5645161290322581,0.55,0.4642857142857143,0.08653846153846154,21.492537313432834,0.6,,0.11224489795918367,0.13846153846153847,0.037037037037037035,0.11877394636015326,0.02145922746781116,0.041666666666666664,0.08823529411764706,0.13793103448275862,0.09803921568627451,,0.5288461538461539,0.509090909090909,0.5283018867924528,0.39285714285714285,,,,,0.08653846153846154,0.4444444444444444,0.4444444444444444,0.5,0.3,,,0.09523809523809523,0.25,0.36538461538461536,0.4444444444444444,0.4462432692307693,0.45511666666666667,0.42873928571428577,0.08450704225352113,0.3732394366197183,11.515789473684213,24.97777777777778,0.42495784148397975,15.0,29.0,2.0,2.0,4.0,10.0,4.0,11.0,1.0,68.0,2.0,5.0,4.0,4.0,1.0,,6.0,1.0,3.0,,2.0,1.0,1.0,15.0,,,,,,,,,,,0.05263157894736842,0.10344827586206896,,0.037037037037037035,0.019417475728155338,0.017543859649122806,,0.03125,,0.0975609756097561,0.2857142857142857,,0.27884615384615385,0.5172413793103449,0.5769230769230769,0.13333333333333333,0.10576923076923077,0.36363636363636365,0.36363636363636365,,0.2,1.0,,0.23809523809523808,0.4,0.1271186440677966,0.13761467889908258,,1.0,1.0,3.0,,,2.0,,,0.3333333333333333,0.03636363636363636,,0.3333333333333333,,,,,,,,,,True
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,8269.0,138,-5,249,250,63,68,44,499,,5.0,,1.0,,1.0,,,,,,11,29,,1.0,11.0,33,277,5.0,8.0,,11.0,3.0,10.0,,1.0,,6,10,,,,,,8,,8,,3.0,3.0,16,,1.0,5,7,15,13.0,28,3.0,4.0,2.0,2.0,7.0,,6.0,2.0,9,,5,10,15,1.0,17.0,,6,63,1.0,,0.45454545454545453,0.7142857142857143,,,,,0.3793103448275862,0.625,0.3,0.36666666666666664,0.625,0.2727272727272727,0.4342105263157895,0.6875,0.2727272727272727,0.03333333333333333,15.719063545150501,0.7777777777777778,0.08333333333333333,0.08641975308641975,0.18518518518518517,,0.1111111111111111,0.11320754716981132,,0.12121212121212122,0.09090909090909091,0.15,0.1875,0.16666666666666666,,,,0.03333333333333333,,,,,,,,,0.09090909090909091,,,,0.6666666666666666,,0.5271766666666667,0.5617375,0.5558727272727272,0.3333333333333333,0.18181818181818182,5.162068965517241,22.6,0.25301204819277107,10.0,19.0,5.0,8.0,3.0,7.0,1.0,5.0,1.0,12.0,8.0,3.0,2.0,12.0,3.0,,1.0,1.0,2.0,,1.0,1.0,1.0,9.0,,,,,,,,,,,0.10344827586206896,0.10526315789473684,0.2,0.23076923076923078,0.12,0.12195121951219512,0.23076923076923078,0.030303030303030304,,,0.2857142857142857,,0.6333333333333333,0.5263157894736842,0.5882352941176471,0.4,0.16666666666666666,0.2,0.25,1.0,1.0,0.625,0.2,0.6363636363636364,0.42857142857142855,0.23684210526315788,0.24324324324324326,,,,,,,,,,,,,,,,,,,,,,,True
1509,1610612753,Kelvin Cato,Kelvin Cato,1509,ORL,7154.0,119,35,216,214,63,46,24,430,2.0,6.0,,,,,,,,,,8,28,,,10.0,26,208,1.0,3.0,,4.0,2.0,7.0,,,2.0,6,14,,,,,,1,,1,,1.0,,2,2.0,,3,10,13,5.0,18,1.0,2.0,2.0,,,,,6.0,6,3.0,10,17,9,3.0,10.0,,6,63,1.0,,0.875,0.875,,,,,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3939393939393939,0.5,0.375,,15.918367346938775,,,0.12987012987012986,0.1111111111111111,0.18181818181818182,0.125,0.05263157894736842,0.125,0.1111111111111111,0.09375,0.125,0.06666666666666667,0.21428571428571427,0.3333333333333333,0.4,1.0,,,,,,,,,,,,,,0.4642857142857143,,0.47045357142857147,,0.41287142857142856,0.15384615384615385,0.23076923076923078,6.317857142857143,,0.2916666666666667,4.0,13.0,,2.0,1.0,2.0,2.0,9.0,2.0,2.0,,5.0,,3.0,,,,,,1.0,5.0,1.0,,5.0,4.0,4.0,,,4.0,3.0,,,1.0,1.0,0.17857142857142858,0.3076923076923077,,,0.03571428571428571,,0.1,0.029411764705882353,0.3333333333333333,0.2222222222222222,0.09090909090909091,0.75,0.4642857142857143,0.3076923076923077,0.4444444444444444,1.0,0.32142857142857145,0.2222222222222222,0.2222222222222222,0.5,0.6666666666666666,,,0.2857142857142857,0.5,0.15151515151515152,0.15151515151515152,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,True
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,28151.0,469,2,881,862,420,351,114,1743,14.0,33.0,5.0,13.0,2.0,6.0,17.0,56.0,2.0,5.0,24.0,24,52,22.0,69.0,14.0,128,943,5.0,9.0,3.0,15.0,11.0,21.0,7.0,30.0,11.0,54,36,66.0,,,56.0,17.0,12,8.0,20,7.0,7.0,4.0,48,3.0,2.0,10,21,34,13.0,47,,4.0,4.0,,9.0,1.0,7.0,7.0,16,11.0,19,42,17,6.0,17.0,6.0,54,420,6.0,6.0,0.75,0.8181818181818182,1.0,0.3188405797101449,0.23333333333333334,0.3188405797101449,0.46153846153846156,0.5555555555555556,0.5238095238095238,0.47107438016528924,0.5416666666666666,0.4215686274509804,0.49609375,0.5769230769230769,0.47368421052631576,0.5702479338842975,14.27155599603568,0.5625,0.04081632653061224,0.07777777777777778,0.11494252873563218,0.031578947368421054,0.08683473389355742,0.029649595687331536,0.02531645569620253,0.03488372093023256,0.08943089430894309,0.13793103448275862,,0.2727272727272727,0.42424242424242425,0.42424242424242425,1.0,0.10743801652892562,0.38461538461538464,0.38461538461538464,1.0,0.4628099173553719,0.30357142857142855,0.30357142857142855,1.0,0.16666666666666666,0.11764705882352941,0.3333333333333333,0.47058823529411764,0.20833333333333334,0.6611570247933884,0.30357142857142855,0.4716938016528926,0.5145333333333333,0.4641882352941177,0.1171875,0.421875,13.600000000000001,25.033333333333328,0.4767309875141884,6.0,11.0,4.0,7.0,2.0,4.0,4.0,8.0,2.0,12.0,4.0,1.0,1.0,8.0,3.0,1.0,2.0,2.0,,2.0,3.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,0.019230769230769232,,0.125,0.07317073170731707,0.028985507246376812,0.018867924528301886,0.08196721311475409,0.009174311926605505,0.0625,0.11475409836065574,0.06896551724137931,1.0,0.09090909090909091,0.5454545454545454,0.5454545454545454,0.5,0.06611570247933884,0.5,0.5714285714285714,0.25,0.5833333333333334,0.5714285714285714,0.25,0.0784313725490196,0.5,0.00819672131147541,0.018867924528301886,1.0,1.0,1.0,1.0,,,3.0,,,0.3333333333333333,,0.08333333333333333,0.5,,,,1.0,,,,,,True
2435,1610612753,Mario Kasun,Mario Kasun,2435,ORL,3118.0,52,-27,97,96,47,52,18,193,1.0,2.0,,,,,,,,,,4,15,,,4.0,12,126,,4.0,,,2.0,7.0,,,1.0,5,8,,,,,,1,,1,,,1.0,2,,,4,3,7,3.0,10,2.0,,,,2.0,1.0,2.0,3.0,5,2.0,9,17,5,1.0,6.0,1.0,5,47,4.0,1.0,1.0,1.0,,,,,0.26666666666666666,,0.2857142857142857,0.26666666666666666,,0.2857142857142857,0.3333333333333333,,0.3125,,19.166666666666668,0.4,,0.13043478260869565,0.36363636363636365,,0.20588235294117646,0.06666666666666667,,0.1111111111111111,0.1,0.2857142857142857,0.2222222222222222,0.13333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,0.6,,0.46109333333333336,0.507675,0.4592428571428572,,0.4166666666666667,4.6466666666666665,,0.4845360824742268,2.0,9.0,,3.0,1.0,5.0,1.0,4.0,,,,2.0,,3.0,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,0.13333333333333333,0.1111111111111111,0.25,,0.075,0.16666666666666666,,,,0.25,0.5,,0.6,0.2222222222222222,0.25,1.0,0.26666666666666666,0.25,0.3333333333333333,1.0,0.75,,,0.7142857142857143,0.2,0.11764705882352941,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,True
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,7577.0,126,29,227,224,113,120,31,451,1.0,3.0,,,,,,,,,,14,21,,,1.0,29,220,6.0,6.0,,12.0,9.0,13.0,,,1.0,19,10,,,,,,5,1.0,6,1.0,4.0,1.0,13,1.0,,3,9,14,9.0,23,,4.0,3.0,1.0,4.0,,3.0,5.0,9,4.0,10,20,5,1.0,4.0,2.0,19,113,4.0,2.0,0.35714285714285715,0.625,,,,,0.6666666666666666,1.0,0.6923076923076923,0.6666666666666666,1.0,0.6923076923076923,0.6304347826086957,1.0,0.6333333333333333,,12.167300380228138,0.4444444444444444,,0.1125,0.13636363636363635,0.09090909090909091,0.11764705882352941,0.0989010989010989,0.14285714285714285,0.058823529411764705,0.10256410256410256,0.1875,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,0.6190476190476191,,0.5063952380952381,0.59982,0.5118230769230769,0.41379310344827586,0.6551724137931034,4.542857142857143,,0.4977973568281938,11.0,13.0,6.0,6.0,7.0,9.0,2.0,5.0,,18.0,12.0,,,8.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,0.1111111111111111,0.1,0.05,0.09523809523809523,0.1282051282051282,,0.16666666666666666,,1.0,0.6190476190476191,0.8461538461538461,0.8461538461538461,0.2727272727272727,0.23809523809523808,0.4,0.4,0.5,1.0,1.0,,0.6923076923076923,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,True
2545,1610612753,Darko Milicic,Darko Milicic,2545,ORL,18216.0,304,31,560,558,221,204,76,1118,18.0,33.0,,,,,,,,,,51,91,,,11.0,113,559,12.0,17.0,,24.0,14.0,30.0,,,5.0,33,66,,,,,,16,2.0,18,2.0,11.0,2.0,38,,2.0,9,29,44,23.0,67,,5.0,3.0,2.0,11.0,2.0,8.0,4.0,15,5.0,20,29,18,4.0,19.0,1.0,33,221,4.0,1.0,0.6470588235294118,0.7857142857142857,,,,,0.5604395604395604,0.7058823529411765,0.4666666666666667,0.5604395604395604,0.7058823529411765,0.4666666666666667,0.565,0.7058823529411765,0.4852941176470588,,17.857142857142858,0.7333333333333333,0.058823529411764705,0.14215686274509803,0.15789473684210525,,0.14559386973180077,0.09012875536480687,,0.0641025641025641,0.2,0.15555555555555556,,0.3626373626373626,0.5454545454545454,0.5454545454545454,0.8888888888888888,,,,,,,,,,,,,,0.32967032967032966,,0.44690659340659333,0.5216705882352941,0.4452433333333333,0.21238938053097345,0.2920353982300885,9.734065934065931,,0.39464285714285713,21.0,30.0,9.0,13.0,7.0,10.0,12.0,28.0,,36.0,18.0,7.0,3.0,21.0,6.0,,3.0,,2.0,,1.0,1.0,1.0,9.0,30.0,21.0,1.0,8.0,31.0,19.0,1.0,,1.0,,0.07692307692307693,0.13333333333333333,0.10714285714285714,0.25,0.09859154929577464,0.08450704225352113,0.10526315789473684,0.10588235294117647,,0.17391304347826086,0.16666666666666666,0.6129032258064516,0.32967032967032966,0.7,0.8076923076923077,0.5714285714285714,0.3076923076923077,0.42857142857142855,0.48,0.4166666666666667,0.7647058823529411,0.6923076923076923,0.1111111111111111,0.3333333333333333,0.7,0.09090909090909091,0.09090909090909091,,,,,,,,1.0,1.0,,,,,,,,,,,,,,True
101143,1610612753,Travis Diener,Travis Diener,101143,ORL,6739.0,112,-18,221,222,87,68,24,443,2.0,5.0,5.0,6.0,3.0,3.0,8.0,17.0,3.0,5.0,9.0,2,5,13.0,23.0,2.0,45,249,,,4.0,6.0,,,8.0,12.0,2.0,26,4,30.0,9.0,,17.0,8.0,6,3.0,9,3.0,3.0,3.0,21,1.0,,1,5,6,1.0,7,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,4,1.0,1,6,5,2.0,2.0,1.0,26,87,1.0,1.0,1.0,1.0,0.7692307692307693,0.5652173913043478,0.6666666666666666,0.5652173913043478,0.4,,,0.7678571428571429,0.75,1.0,0.7758620689655172,0.75,1.0,0.8214285714285714,13.2,0.25,,0.06944444444444445,0.045454545454545456,0.05,0.06382978723404255,0.01098901098901099,0.05555555555555555,0.12903225806451613,0.030303030303030304,,0.07692307692307693,0.17857142857142858,0.4,0.4,1.0,0.21428571428571427,0.8333333333333334,0.8333333333333334,1.0,0.6071428571428571,0.47058823529411764,0.47058823529411764,0.625,0.75,0.25,1.0,0.75,0.5555555555555556,0.8214285714285714,0.47058823529411764,0.49939821428571424,0.5103375,0.5069250000000002,0.13333333333333333,0.5777777777777777,18.839999999999996,24.934782608695652,0.3936651583710407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,2.0,,,,,0.5,,0.25,0.6666666666666666,,,,1.0,,,,,,False
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,27005.0,450,-97,821,827,241,301,98,1648,9.0,19.0,,,,,,2.0,1.0,,,44,96,,2.0,21.0,109,934,8.0,24.0,1.0,20.0,15.0,26.0,,,11.0,41,60,,,1.0,1.0,,5,4.0,9,4.0,2.0,3.0,22,4.0,,15,49,79,37.0,116,5.0,5.0,4.0,1.0,9.0,2.0,6.0,10.0,19,4.0,29,53,41,7.0,33.0,3.0,41,241,8.0,3.0,0.6818181818181818,0.75,,,,,0.4583333333333333,0.3333333333333333,0.5769230769230769,0.4489795918367347,0.32,0.5769230769230769,0.48660714285714285,0.3448275862068966,0.6212121212121212,0.02040816326530612,13.921360255047821,0.47368421052631576,,0.17073170731707318,0.17647058823529413,0.0784313725490196,0.17204301075268819,0.1008174386920981,0.11428571428571428,0.16666666666666666,0.11627906976744186,0.1896551724137931,0.10638297872340426,0.19387755102040816,0.47368421052631576,0.5294117647058824,0.7777777777777778,,,,,0.02040816326530612,,,,0.04,,,,,0.32653061224489793,,0.4399896907216495,0.4957590909090909,0.4494576923076922,0.1834862385321101,0.3761467889908257,7.48125,56.199999999999996,0.2935444579780755,15.0,30.0,5.0,15.0,5.0,10.0,20.0,47.0,4.0,28.0,8.0,5.0,,33.0,15.0,,3.0,1.0,,2.0,4.0,5.0,5.0,16.0,18.0,13.0,,5.0,18.0,12.0,,,3.0,4.0,0.052083333333333336,0.06666666666666667,0.02127659574468085,0.3409090909090909,0.10443037974683544,0.09803921568627451,0.17142857142857143,0.0763888888888889,,0.2702702702702703,0.14814814814814814,0.6666666666666666,0.30612244897959184,0.5,0.5357142857142857,0.8,0.47959183673469385,0.425531914893617,0.43478260869565216,0.55,0.6,0.3333333333333333,0.4,0.38461538461538464,0.5,0.14678899082568808,0.14953271028037382,,,,,,,,,,,0.10526315789473684,,,,,,,,,,,,False
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,28096.0,468,-11,853,853,218,210,108,1706,19.0,40.0,4.0,8.0,,1.0,24.0,52.0,5.0,1.0,9.0,27,61,28.0,60.0,16.0,154,893,8.0,13.0,6.0,23.0,6.0,13.0,1.0,10.0,5.0,20,38,84.0,,,52.0,24.0,15,3.0,18,2.0,11.0,3.0,39,5.0,,12,25,43,18.0,61,2.0,8.0,5.0,3.0,11.0,2.0,7.0,11.0,22,6.0,31,66,18,2.0,20.0,2.0,20,218,6.0,2.0,0.7037037037037037,0.7916666666666666,1.0,0.4666666666666667,0.1,0.4666666666666667,0.4426229508196721,0.6153846153846154,0.46153846153846156,0.5702479338842975,0.5789473684210527,0.32608695652173914,0.5930232558139535,0.6052631578947368,0.38461538461538464,0.49586776859504134,15.345528455284553,0.5,,0.08169934640522876,0.13953488372093023,0.06578947368421052,0.09438775510204081,0.04774535809018567,0.06666666666666667,0.12871287128712872,0.057971014492753624,0.16393442622950818,0.03278688524590164,0.3305785123966942,0.475,0.475,0.9473684210526315,0.06611570247933884,0.5,0.5,1.0,0.4297520661157025,0.46153846153846156,0.47058823529411764,1.0,0.2631578947368421,0.043478260869565216,,0.391304347826087,0.1111111111111111,0.5537190082644629,0.46153846153846156,0.4686165289256199,0.481696875,0.45846086956521737,0.14935064935064934,0.12987012987012986,14.388524590163936,25.394999999999996,0.2555685814771395,2.0,7.0,2.0,3.0,1.0,2.0,6.0,14.0,1.0,16.0,6.0,3.0,1.0,13.0,6.0,,4.0,,3.0,6.0,8.0,3.0,2.0,7.0,8.0,6.0,,2.0,8.0,3.0,,,,3.0,0.04918032786885246,0.2857142857142857,0.07142857142857142,0.13043478260869565,0.04318936877076412,0.05102040816326531,0.057971014492753624,0.029850746268656716,0.0625,0.05970149253731343,0.08,0.375,0.05785123966942149,0.2857142857142857,0.4,,0.11570247933884298,0.42857142857142855,0.46153846153846156,0.16666666666666666,0.15789473684210525,0.6666666666666666,,0.08695652173913043,0.5,0.06299212598425197,0.10606060606060606,1.0,2.0,2.0,1.0,,,1.0,,,0.3333333333333333,,0.05263157894736842,0.4,,,,1.0,1.0,0.016666666666666666,0.019230769230769232,1.0,0.01639344262295082,False
1883,1610612753,Steve Francis,Steve Francis,1883,ORL,18538.0,309,-58,571,582,196,236,80,1153,20.0,45.0,1.0,6.0,,,,6.0,,,3.0,50,103,1.0,12.0,55.0,158,653,6.0,10.0,,17.0,16.0,35.0,,3.0,29.0,61,30,3.0,,,6.0,,35,14.0,49,13.0,20.0,10.0,112,2.0,,8,14,24,12.0,36,3.0,11.0,7.0,4.0,17.0,2.0,14.0,16.0,33,12.0,5,27,50,,71.0,7.0,61,196,9.0,7.0,0.3,0.32608695652173914,1.0,0.08333333333333333,,0.08333333333333333,0.4854368932038835,0.6,0.45714285714285713,0.44782608695652176,0.6,0.42105263157894735,0.5340136054421769,0.7083333333333334,0.5648148148148148,0.10434782608695652,26.905829596412556,0.5151515151515151,,0.07142857142857142,0.12903225806451613,0.043478260869565216,0.08527131782945736,0.046511627906976744,0.03333333333333333,0.05084745762711865,0.09090909090909091,0.15217391304347827,0.05555555555555555,0.391304347826087,0.4444444444444444,0.45454545454545453,0.35,0.05217391304347826,0.16666666666666666,0.16666666666666666,1.0,0.05217391304347826,,,,,,,0.07894736842105263,,0.5217391304347826,,0.49565652173913033,0.5498428571428571,0.49512763157894746,0.10759493670886076,0.3860759493670886,8.83106796116505,24.724999999999998,0.3432574430823117,26.0,48.0,4.0,6.0,9.0,19.0,4.0,10.0,5.0,70.0,8.0,7.0,5.0,10.0,2.0,1.0,3.0,6.0,3.0,2.0,3.0,,6.0,31.0,1.0,1.0,,,1.0,,1.0,,,,0.06796116504854369,0.125,,0.06060606060606061,0.04716981132075472,0.10126582278481013,,0.022988505747126436,0.0625,0.061224489795918366,0.0625,,0.41739130434782606,0.5416666666666666,0.6190476190476191,0.3076923076923077,0.08695652173913043,0.4,0.4,,0.6,0.6666666666666666,,0.5,0.47368421052631576,0.22142857142857142,0.2421875,,,,1.0,1.0,,1.0,,,,0.022222222222222223,,,,,,,,,,,,False
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,30240.0,504,-84,941,956,314,357,118,1897,30.0,64.0,1.0,5.0,,2.0,9.0,31.0,3.0,2.0,12.0,69,135,10.0,36.0,57.0,225,1051,6.0,15.0,3.0,23.0,21.0,36.0,2.0,14.0,28.0,76,54,30.0,,2.0,29.0,9.0,30,5.0,35,3.0,13.0,12.0,75,3.0,,9,42,68,17.0,85,3.0,11.0,8.0,3.0,12.0,6.0,7.0,11.0,23,7.0,27,53,46,3.0,64.0,9.0,76,314,13.0,9.0,0.391304347826087,0.4090909090909091,1.0,0.2777777777777778,0.14285714285714285,0.29411764705882354,0.5111111111111111,0.4,0.5833333333333334,0.49122807017543857,0.5,0.48,0.5603015075376885,0.575,0.59375,0.21052631578947367,20.498614958448755,0.5217391304347826,,0.12923076923076923,0.09,0.038461538461538464,0.12,0.04009433962264151,0.03571428571428571,0.11304347826086956,0.14285714285714285,0.07936507936507936,0.037037037037037035,0.3742690058479532,0.46875,0.46875,0.4666666666666667,0.029239766081871343,0.2,0.2,1.0,0.18128654970760233,0.2903225806451613,0.2903225806451613,1.0,0.16666666666666666,0.04,,0.24,0.16666666666666666,0.49122807017543857,0.3103448275862069,0.4547410179640718,0.48105714285714285,0.45887187500000004,0.10222222222222223,0.3377777777777778,10.417777777777777,27.63333333333333,0.3336875664187035,26.0,48.0,4.0,9.0,9.0,18.0,13.0,23.0,5.0,84.0,6.0,4.0,5.0,14.0,17.0,2.0,5.0,2.0,4.0,1.0,,4.0,5.0,24.0,4.0,3.0,,1.0,4.0,2.0,,,,1.0,0.02962962962962963,0.0625,0.043478260869565216,0.3333333333333333,0.04046242774566474,0.058823529411764705,0.02857142857142857,0.03184713375796178,0.045454545454545456,0.12987012987012986,0.10810810810810811,0.5,0.2807017543859649,0.5416666666666666,0.5777777777777777,0.38461538461538464,0.13450292397660818,0.5652173913043478,0.5909090909090909,0.23076923076923078,0.5,0.4444444444444444,,0.36,0.5,0.12631578947368421,0.15584415584415584,,2.0,2.0,2.0,,,3.0,,,0.6666666666666666,,,0.6666666666666666,,,,1.0,,,,,,False
