EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,SelfOReb,Offensive Fouls,Assisted3sPct,DefThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,DefensiveGoaltends,OffensiveGoaltends,SecondChanceAtRimPctAssisted,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,on,Blocked3s,BlockedArc3,BlockedCorner3
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,46238.0,771,18,1499,1512,621,620,214,3011,58.0,92.0,4.0,6.0,17.0,33.0,10.0,40.0,55.0,138,15.0,8.0,46.0,127.0,21.0,61.0,123,270,50.0,142.0,196.0,592,1640,8.0,15.0,19.0,41.0,38.0,95.0,23.0,69.0,91.0,236,64,182.0,63.0,4.0,125.0,46.0,15.0,59.0,81.0,28.0,184.0,2.0,8,1.0,32,5.0,50,11,61,40,24.0,16.0,32,12.0,23.0,42.0,9.0,8.0,74,7.0,26.0,33,76,158.0,225.0,12.0,94.0,18.0,7.0,5.0,1.0,7.0,6.0,236,621,17,16.0,0.2601626016260163,0.2644628099173554,0.352112676056338,0.3333333333333333,0.35714285714285715,0.45555555555555555,0.5333333333333333,0.4,0.48058252427184467,0.4782608695652174,0.4420731707317073,0.5752475247524752,0.6212121212121212,0.5471698113207547,0.3446601941747573,0.05555555555555555,0.09782608695652174,0.1,32.953249714937286,0.43243243243243246,0.06097560975609756,0.013333333333333334,0.07322654462242563,0.015873015873015872,0.011049723756906077,0.07525083612040134,0.014598540145985401,0.013986013986013986,0.013574660633484163,0.014084507042253521,0.0547945205479452,0.10526315789473684,0.8571428571428571,0.22330097087378642,0.6304347826086957,0.6987951807228916,0.27586206896551724,0.0970873786407767,0.25,0.2777777777777778,0.33495145631067963,0.39855072463768115,0.40441176470588236,0.2727272727272727,0.03640776699029126,0.308252427184466,0.36220472440944884,0.368,0.2608695652173913,0.6666666666666666,0.20121951219512196,0.5151515151515151,0.04878048780487805,0.3719512195121951,0.3442622950819672,0.5679611650485437,0.368,0.4843402439024391,0.474745,0.4792126543209876,0.2032854209445585,0.2756598240469208,0.06925675675675676,0.39864864864864863,10.834074074074072,25.7992957746479,0.4142761841227485,7.0,8.0,87.0,22.0,17.0,5.0,13.0,18.0,13.0,4.0,13.0,0.58,0.08074534161490683,0.02142857142857143,,0.05,0.08547008547008547,0.018691588785046728,0.1,0.5434782608695652,0.30434782608695654,4.0,1.0,2.0,1.0,2.0,,6.0,23.0,1.0,0.06818181818181818,0.26666666666666666,0.26666666666666666,1.0,0.043478260869565216,0.25,2.0,,,0.5,,,,2.0,2.0,0.25,,,0.2857142857142857,0.5,2.0,1.0,1.0,1.0,5.0,0.014084507042253521,0.014492753623188406,0.015748031496062992,0.03424657534246575,,True,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,35116.0,585,-6,1120,1137,487,437,139,2257,43.0,59.0,9.0,12.0,10.0,17.0,21.0,45.0,42.0,100,8.0,5.0,9.0,22.0,7.0,16.0,106,204,12.0,30.0,83.0,331,1242,14.0,25.0,11.0,42.0,36.0,77.0,8.0,21.0,52.0,148,100,112.0,18.0,14.0,20.0,9.0,11.0,29.0,35.0,17.0,76.0,7.0,17,1.0,46,6.0,77,25,102,32,21.0,11.0,23,5.0,14.0,28.0,9.0,4.0,51,6.0,21.0,13,45,64.0,96.0,4.0,31.0,18.0,4.0,2.0,1.0,4.0,2.0,148,487,9,16.0,0.4716981132075472,0.5050505050505051,0.4,0.38095238095238093,0.42857142857142855,0.5196078431372549,0.56,0.4675324675324675,0.5299145299145299,0.5344827586206896,0.4897959183673469,0.592057761732852,0.6,0.5793650793650794,0.1282051282051282,0.05392156862745098,0.0847457627118644,0.13333333333333333,25.625,0.45098039215686275,0.1111111111111111,0.020833333333333332,0.14603174603174604,0.04941860465116279,0.056451612903225805,0.15955056179775282,0.05128205128205128,0.050505050505050504,0.03184713375796178,0.052083333333333336,0.09345794392523364,0.2,0.5,0.25213675213675213,0.7288135593220338,0.7962962962962963,0.3953488372093023,0.19230769230769232,0.4666666666666667,0.5384615384615384,0.42735042735042733,0.42,0.42,0.5238095238095238,0.03418803418803419,0.09401709401709402,0.4090909090909091,0.4090909090909091,0.41379310344827586,0.75,0.17346938775510204,0.5882352941176471,0.05102040816326531,0.16326530612244897,0.4375,0.3803418803418803,0.45,0.4513855603448275,0.48404333333333327,0.43271855670103093,0.11969111969111969,0.13537117903930132,0.1268882175226586,0.4471299093655589,11.452941176470588,28.63666666666667,0.4348214285714286,2.0,4.0,18.0,6.0,5.0,1.0,1.0,11.0,25.0,2.0,10.0,0.5,0.19230769230769232,0.07954545454545454,0.07142857142857142,0.13978494623655913,0.24175824175824176,0.020618556701030927,0.5238095238095238,0.3333333333333333,0.06896551724137931,3.0,2.0,1.0,2.0,1.0,4.0,3.0,6.0,1.0,0.07692307692307693,0.375,0.375,1.0,0.06896551724137931,0.2,2.0,1.0,,0.2222222222222222,4.0,1.0,,1.0,1.0,0.25,,,0.5,,,1.0,,,,,,,,,True,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,38707.0,645,34,1260,1267,530,531,186,2527,39.0,64.0,15.0,20.0,15.0,24.0,41.0,86.0,32.0,74,24.0,9.0,23.0,55.0,6.0,22.0,112,224,28.0,79.0,69.0,377,1400,23.0,42.0,7.0,59.0,39.0,78.0,8.0,31.0,37.0,139,136,88.0,,20.0,54.0,23.0,13.0,19.0,34.0,11.0,83.0,9.0,18,3.0,68,23.0,106,30,136,19,13.0,6.0,24,3.0,13.0,10.0,11.0,,34,3.0,15.0,26,44,62.0,95.0,,29.0,16.0,2.0,2.0,,2.0,,139,530,3,16.0,0.6071428571428571,0.6666666666666666,0.35443037974683544,0.25806451612903225,0.358974358974359,0.5,0.5476190476190477,0.5,0.5082508250825083,0.5531914893617021,0.46788990825688076,0.5463768115942029,0.59,0.5148148148148148,0.2607260726072607,0.05803571428571429,0.09375,0.08139534883720931,25.625422582826236,0.7058823529411765,0.35384615384615387,0.05357142857142857,0.1894150417827298,0.04275534441805225,0.058823529411764705,0.1704312114989733,0.047038327526132406,0.07758620689655173,0.02857142857142857,0.05982905982905983,0.1953125,0.1796875,,0.21122112211221122,0.609375,0.6724137931034483,0.6410256410256411,0.2838283828382838,0.47674418604651164,0.5189873417721519,0.24422442244224424,0.43243243243243246,0.43243243243243246,0.6875,0.07920792079207921,0.18151815181518152,0.41818181818181815,0.41818181818181815,0.425531914893617,0.75,0.22018348623853212,0.625,0.08256880733944955,0.2018348623853211,0.2727272727272727,0.47194719471947194,0.42592592592592593,0.4770214285714285,0.48048125000000014,0.4750074766355139,0.10030395136778116,0.11788617886178862,0.15649867374005305,0.3687002652519894,9.54910714285714,25.298734177215188,0.42063492063492064,4.0,5.0,84.0,15.0,11.0,4.0,2.0,6.0,15.0,6.0,4.0,1.0,0.1171875,0.03076923076923077,0.05555555555555555,0.1941747572815534,0.10989010989010989,0.041379310344827586,0.5121951219512195,1.0,0.0851063829787234,5.0,1.0,2.0,1.0,3.0,3.0,2.0,7.0,,0.13513513513513514,0.20833333333333334,0.21739130434782608,1.0,0.02127659574468085,0.2222222222222222,1.0,,,0.3333333333333333,,,1.0,1.0,2.0,0.4,1.0,1.0,0.25,1.0,1.0,,,,4.0,0.012658227848101266,,,0.04819277108433735,0.041666666666666664,True,,,
1088,1610612764,Chucky Atkins,Chucky Atkins,1088,WAS,10165.0,169,-46,316,322,116,139,41,638,4.0,10.0,,,1.0,5.0,2.0,3.0,5.0,13,6.0,4.0,11.0,27.0,3.0,8.0,11,26,12.0,33.0,12.0,70,336,,1.0,3.0,9.0,3.0,9.0,3.0,12.0,7.0,22,8,14.0,21.0,,27.0,11.0,1.0,18.0,23.0,7.0,51.0,,1,,7,,9,1,10,5,4.0,1.0,11,2.0,7.0,6.0,4.0,,17,2.0,7.0,5,22,12.0,15.0,1.0,2.0,5.0,,,,,,22,116,6,5.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.25,0.36363636363636365,0.4230769230769231,,0.3333333333333333,0.4915254237288136,0.6,0.35714285714285715,0.5227272727272727,0.6428571428571429,0.4230769230769231,0.559322033898305,0.038461538461538464,0.1,,23.055555555555554,0.6470588235294118,,,0.06140350877192982,0.010526315789473684,,0.060810810810810814,0.0070921985815602835,,,,,0.11627906976744186,,0.1694915254237288,0.4,0.4444444444444444,,0.05084745762711865,0.6666666666666666,0.6666666666666666,0.22033898305084745,0.38461538461538464,0.38461538461538464,0.8,0.1016949152542373,0.4576271186440678,0.4074074074074074,0.4074074074074074,,,0.23809523809523808,0.2,0.19047619047619047,0.38095238095238093,0.375,0.7288135593220338,0.4074074074074074,0.5152016949152542,0.557025,0.5232166666666667,0.03278688524590164,0.07142857142857142,0.12857142857142856,0.3142857142857143,10.592307692307692,25.206060606060603,0.3670886075949367,4.0,4.0,15.0,5.0,3.0,2.0,8.0,3.0,2.0,1.0,2.0,0.4166666666666667,0.058823529411764705,0.043478260869565216,,0.05555555555555555,0.08695652173913043,0.030303030303030304,,0.36363636363636365,0.8,1.0,,,1.0,,1.0,3.0,,,,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,1.0,,2.0,2.0,0.5,,,0.5,1.0,,,,,,,,,,,True,,,
2553,1610612764,Jarvis Hayes,Jarvis Hayes,2553,WAS,5161.0,86,8,163,165,65,61,17,328,5.0,6.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,18,2.0,1.0,2.0,6.0,1.0,4.0,13,29,4.0,8.0,1.0,39,154,2.0,5.0,,4.0,5.0,10.0,2.0,5.0,1.0,17,18,8.0,,2.0,6.0,2.0,,5.0,6.0,3.0,13.0,1.0,1,,7,1.0,11,2,13,2,2.0,,4,1.0,2.0,4.0,2.0,1.0,8,,3.0,5,10,2.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,17,65,1,,0.6923076923076923,0.75,0.5,0.4,0.5,0.4482758620689655,0.4,0.5,0.5135135135135135,0.3333333333333333,0.5333333333333333,0.527027027027027,0.3333333333333333,0.5666666666666667,0.21621621621621623,,,,24.725274725274723,0.5,0.1,,0.109375,0.021739130434782608,0.0625,0.12048192771084337,0.03225806451612903,,0.03571428571428571,,0.09090909090909091,0.08,1.0,0.16216216216216217,0.8333333333333334,0.8333333333333334,0.8,0.13513513513513514,0.6,0.6,0.4864864864864865,0.2777777777777778,0.2777777777777778,0.8,0.05405405405405406,0.16216216216216217,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.13333333333333333,1.0,0.06666666666666667,0.26666666666666666,0.25,0.3783783783783784,0.3333333333333333,0.4626166666666667,0.394675,0.46723214285714293,0.02702702702702703,0.034482758620689655,0.10256410256410256,0.4358974358974359,13.562068965517241,26.574999999999996,0.3987730061349693,1.0,1.0,12.0,1.0,1.0,,,2.0,3.0,,1.0,1.0,0.15789473684210525,,0.5,0.17647058823529413,0.2,,0.3333333333333333,1.0,0.16666666666666666,2.0,,1.0,,2.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,7574.0,126,21,241,240,136,120,29,481,9.0,17.0,5.0,6.0,7.0,13.0,,4.0,10.0,20,4.0,1.0,2.0,3.0,2.0,2.0,19,41,2.0,7.0,6.0,50,262,5.0,8.0,,13.0,9.0,23.0,2.0,3.0,1.0,25,16,22.0,,10.0,3.0,2.0,2.0,8.0,9.0,7.0,19.0,2.0,4,1.0,13,3.0,20,7,27,2,,2.0,4,1.0,2.0,2.0,2.0,1.0,6,,5.0,10,26,8.0,7.0,,5.0,,2.0,2.0,,2.0,1.0,25,136,5,,0.42105263157894735,0.5714285714285714,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.4634146341463415,0.625,0.391304347826087,0.4583333333333333,0.7222222222222222,0.46153846153846156,0.5,0.7222222222222222,0.4807692307692308,0.14583333333333334,0.04878048780487805,0.11764705882352941,,20.363636363636363,0.6666666666666666,0.3333333333333333,0.07142857142857142,0.16666666666666666,0.05128205128205128,0.1,0.15454545454545454,0.061224489795918366,,0.02702702702702703,0.16666666666666666,0.13636363636363635,0.1724137931034483,0.5,0.3541666666666667,0.5294117647058824,0.6,0.2222222222222222,0.08333333333333333,,,0.4166666666666667,0.5,0.5,0.6,0.08333333333333333,0.0625,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.5384615384615384,0.038461538461538464,0.07692307692307693,1.0,0.5,0.6666666666666666,0.46338437499999996,0.48865714285714285,0.4995115384615385,0.1,0.11627906976744186,0.26,0.5,10.273170731707317,24.085714285714285,0.5643153526970954,1.0,1.0,6.0,1.0,1.0,,,1.0,4.0,2.0,,1.0,0.125,0.14285714285714285,,0.18518518518518517,0.2,0.08695652173913043,,1.0,0.1111111111111111,,,,,1.0,,1.0,3.0,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,False,,,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,18080.0,301,65,573,570,260,188,73,1143,19.0,36.0,2.0,6.0,9.0,17.0,2.0,8.0,10.0,33,4.0,1.0,2.0,4.0,1.0,3.0,31,77,3.0,8.0,22.0,93,571,2.0,8.0,,10.0,14.0,34.0,2.0,4.0,10.0,44,38,24.0,6.0,2.0,4.0,2.0,5.0,17.0,26.0,12.0,61.0,1.0,10,,13,3.0,24,11,35,16,6.0,10.0,6,1.0,6.0,11.0,,2.0,17,2.0,8.0,16,30,21.0,30.0,,12.0,4.0,4.0,2.0,,4.0,1.0,44,260,2,4.0,0.6129032258064516,0.6333333333333333,0.375,0.5,0.375,0.4025974025974026,0.25,0.4117647058823529,0.4176470588235294,0.5,0.4473684210526316,0.4744897959183674,0.5,0.5116279069767442,0.09411764705882353,0.06493506493506493,0.1388888888888889,,17.477203647416413,0.35294117647058826,0.15,,0.07065217391304347,0.05128205128205128,0.016666666666666666,0.08171206225680934,0.043137254901960784,0.02040816326530612,0.07608695652173914,0.021739130434782608,0.018867924528301886,0.0875,0.25,0.4235294117647059,0.5277777777777778,0.6129032258064516,0.631578947368421,0.09411764705882353,0.25,0.25,0.38823529411764707,0.30303030303030304,0.30303030303030304,0.6,0.047058823529411764,0.047058823529411764,0.5,0.5,0.6,0.3333333333333333,0.4473684210526316,0.5294117647058824,0.02631578947368421,0.07894736842105263,0.3333333333333333,0.5176470588235295,0.5,0.5051723529411766,0.48186111111111113,0.4996828947368421,0.1276595744680851,0.13953488372093023,0.10752688172043011,0.4731182795698925,9.666233766233766,24.362499999999997,0.4537521815008726,1.0,2.0,3.0,9.0,6.0,3.0,1.0,4.0,8.0,,3.0,0.3333333333333333,0.1095890410958904,0.037037037037037035,,0.09803921568627451,0.0975609756097561,,0.5,,0.1,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,2.0,0.125,0.25,0.25,1.0,0.1,1.0,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,False,,,
1088,1610612764,Chucky Atkins,Chucky Atkins,1088,WAS,22946.0,382,-17,747,738,303,239,95,1485,12.0,18.0,1.0,1.0,7.0,11.0,1.0,9.0,9.0,29,17.0,6.0,11.0,42.0,3.0,16.0,22,56,21.0,59.0,10.0,117,790,1.0,6.0,,8.0,12.0,23.0,8.0,22.0,6.0,54,18,26.0,9.0,2.0,39.0,11.0,2.0,37.0,46.0,13.0,101.0,4.0,7,,16,1.0,24,11,35,9,6.0,3.0,9,2.0,7.0,4.0,2.0,,13,,8.0,9,36,21.0,16.0,2.0,4.0,3.0,,,,,,54,303,10,3.0,0.4090909090909091,0.42857142857142855,0.3559322033898305,0.36363636363636365,0.375,0.39285714285714285,0.16666666666666666,0.5217391304347826,0.4652173913043478,0.3333333333333333,0.5333333333333333,0.47540983606557374,0.3333333333333333,0.5510204081632653,0.5130434782608696,0.03571428571428571,0.1111111111111111,,15.715948777648428,0.6923076923076923,0.02702702702702703,,0.06611570247933884,0.025830258302583026,0.039603960396039604,0.06948640483383686,0.02956989247311828,0.0379746835443038,0.02654867256637168,0.04,0.07692307692307693,0.09278350515463918,,0.1565217391304348,0.6666666666666666,0.75,0.25,0.0782608695652174,0.1111111111111111,0.1111111111111111,0.25217391304347825,0.3103448275862069,0.3103448275862069,0.6666666666666666,0.14782608695652175,0.3652173913043478,0.2619047619047619,0.2619047619047619,0.08333333333333333,1.0,0.24444444444444444,0.6363636363636364,0.13333333333333333,0.35555555555555557,0.1875,0.6695652173913044,0.28205128205128205,0.49408883928571423,0.4534999999999999,0.4908392857142857,0.03361344537815126,0.06666666666666667,0.06837606837606838,0.46153846153846156,11.275,25.87966101694915,0.40562248995983935,3.0,6.0,54.0,9.0,6.0,3.0,10.0,14.0,7.0,3.0,2.0,0.8571428571428571,0.07865168539325842,0.012658227848101266,0.038461538461538464,0.025,0.1,0.045454545454545456,,0.8181818181818182,0.25,10.0,3.0,5.0,,,1.0,5.0,,,0.034482758620689655,0.5882352941176471,0.5882352941176471,0.9,0.25,0.8333333333333334,3.0,,,,,,2.0,,2.0,0.3333333333333333,0.6666666666666666,0.5,,,,,,,,,,,,,False,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,52746.0,879,41,1690,1680,522,458,226,3370,84.0,127.0,30.0,40.0,23.0,33.0,22.0,64.0,2.0,4,,,,,,,108,195,,,67.0,283,1813,31.0,47.0,19.0,81.0,27.0,46.0,,,33.0,87,106,110.0,,52.0,,,25.0,12.0,14.0,7.0,30.0,15.0,65,2.0,88,15.0,141,82,223,16,12.0,4.0,14,1.0,,21.0,14.0,4.0,35,7.0,9.0,67,119,94.0,114.0,,44.0,17.0,53.0,28.0,,53.0,34.0,87,522,15,16.0,0.49074074074074076,0.6463414634146342,,,,0.5538461538461539,0.6595744680851063,0.5869565217391305,0.5538461538461539,0.6595744680851063,0.5869565217391305,0.5705645161290323,0.6532258064516129,0.6041666666666666,,0.1282051282051282,0.12598425196850394,0.140625,14.520266803488969,0.4,0.2631578947368421,0.029850746268656716,0.16236162361623616,0.10869565217391304,0.0797872340425532,0.1686746987951807,0.10178117048346055,0.09523809523809523,0.10505836575875487,0.08441558441558442,0.17197452229299362,0.1339712918660287,0.6415094339622641,0.6512820512820513,0.6614173228346457,0.7567567567567568,0.5119047619047619,0.3282051282051282,0.34375,0.4,0.020512820512820513,0.5,0.5,,,,,,0.851063829787234,0.75,0.717391304347826,0.696969696969697,,,,0.6512820512820513,,0.5231851282051283,0.5675317073170733,0.5239869565217392,0.19047619047619047,0.19047619047619047,0.2862190812720848,0.30742049469964666,3.0723076923076924,,0.3088757396449704,,,,2.0,1.0,1.0,1.0,4.0,38.0,,8.0,,0.18536585365853658,0.12716763005780346,0.058823529411764705,0.1875,0.19852941176470587,,0.45454545454545453,,,,,,2.0,13.0,8.0,7.0,8.0,25.0,0.15942028985507245,,,,,,,1.0,,0.16666666666666666,3.0,2.0,,,,,,,,,,,,,,,,,,,False,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,127362.0,2123,125,4135,4092,1341,1102,559,8227,147.0,248.0,27.0,52.0,47.0,72.0,61.0,167.0,139.0,347,10.0,2.0,27.0,80.0,8.0,29.0,347,762,29.0,90.0,206.0,987,4393,46.0,96.0,26.0,130.0,90.0,201.0,8.0,31.0,97.0,301,342,352.0,30.0,40.0,77.0,27.0,47.0,116.0,151.0,71.0,337.0,23.0,65,1.0,193,11.0,275,89,364,95,57.0,38.0,44,11.0,27.0,80.0,17.0,18.0,124,8.0,39.0,72,193,183.0,236.0,4.0,105.0,18.0,14.0,12.0,,14.0,9.0,301,1341,33,20.0,0.49279538904899134,0.5229357798165137,0.32222222222222224,0.25806451612903225,0.3333333333333333,0.4553805774278215,0.4791666666666667,0.44776119402985076,0.4583333333333333,0.49523809523809526,0.4396551724137931,0.5135699373695198,0.5508474576271186,0.528169014084507,0.1056338028169014,0.06167979002624672,0.10887096774193548,0.10778443113772455,22.508841273143332,0.3548387096774194,0.07801418439716312,0.006944444444444444,0.13995649021029732,0.041908446163765316,0.054245283018867926,0.14332247557003258,0.044556962025316456,0.05620608899297424,0.02936630602782071,0.04899135446685879,0.11813186813186813,0.16326530612244897,0.6428571428571429,0.29107981220657275,0.592741935483871,0.665158371040724,0.5850340136054422,0.1960093896713615,0.3652694610778443,0.40939597315436244,0.4072769953051643,0.40057636887608067,0.4028985507246377,0.4676258992805755,0.011737089201877934,0.09389671361502347,0.3375,0.34177215189873417,0.49523809523809526,0.5192307692307693,0.3103448275862069,0.6527777777777778,0.008620689655172414,0.125,0.27586206896551724,0.3967136150234742,0.35064935064935066,0.4721868639053254,0.4974701219512195,0.4671719026548672,0.1127659574468085,0.12367491166077739,0.13171225937183384,0.3049645390070922,10.623884514435694,27.153333333333336,0.32430471584038695,7.0,9.0,57.0,35.0,27.0,8.0,18.0,27.0,71.0,12.0,29.0,0.6551724137931034,0.15334773218142547,0.04612159329140461,0.07792207792207792,0.12646370023419204,0.15822784810126583,0.028846153846153848,0.32786885245901637,0.6296296296296297,0.06666666666666667,2.0,2.0,,9.0,6.0,9.0,12.0,18.0,2.0,0.14285714285714285,0.2,0.2,1.0,0.01904761904761905,,3.0,,,0.1111111111111111,2.0,3.0,1.0,3.0,4.0,0.4444444444444444,0.5,1.0,0.42857142857142855,0.6666666666666666,1.0,1.0,,,1.0,0.011111111111111112,0.005763688760806916,0.0125,0.01098901098901099,,False,,,
