EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveMakes,HeaveAttempts,LongMidRangePctBlocked,FTOffRebounds,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffFTReboundPct,3pt And 1 Free Throw Trips,on,Arc3PctBlocked,Clear Path Fouls
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,31940.0,532,16,1024,1021,326,346,126,2045,50.0,96.0,21.0,37.0,18.0,28.0,14.0,30.0,1.0,10.0,1.0,65.0,136.0,1.0,26.0,156.0,1081,21.0,40.0,5.0,47.0,23.0,37.0,10.0,56.0,78.0,52.0,34.0,1.0,12.0,29.0,16.0,45.0,8.0,8.0,17.0,4.0,8.0,106.0,5.0,40.0,17.0,54.0,23.0,94.0,45.0,139.0,12.0,9.0,6.0,3.0,14.0,3.0,7.0,10.0,7.0,4.0,24.0,4.0,2.0,36.0,61.0,4.0,2.0,50.0,7.0,14.0,43.0,7.0,18.0,7.0,17.0,11.0,1.0,5.0,17.0,8.0,56.0,326,9.0,5.0,0.6,0.8125,0.47794117647058826,0.525,0.6216216216216216,0.4744525547445255,0.525,0.6216216216216216,0.5032258064516129,0.5465116279069767,0.6363636363636364,0.0072992700729927005,0.08823529411764706,0.09375,0.1,15.26001705029838,0.5833333333333334,0.5,0.16981132075471697,0.10752688172043011,0.14285714285714285,0.038461538461538464,0.16247139588100687,0.08964143426294821,0.13194444444444445,0.12048192771084337,0.07586206896551724,0.042105263157894736,0.02857142857142857,0.17543859649122806,0.2054794520547945,0.1450381679389313,0.14285714285714285,0.14285714285714285,0.2033898305084746,0.47058823529411764,0.7007299270072993,0.5208333333333334,0.5747126436781609,0.58,0.21897810218978103,0.4666666666666667,0.5185185185185185,0.6428571428571429,0.072992700729927,0.1,0.1,1.0,0.0072992700729927005,0.925,0.5675675675675675,0.14285714285714285,0.7567567567567568,0.6428571428571429,0.708029197080292,0.5127375912408759,0.5528157894736843,0.5326000000000001,0.12162162162162163,0.12244897959183673,0.30128205128205127,0.358974358974359,3.2242647058823524,31.7,0.318359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1983,1610612749,Jermaine Jackson,Jermaine Jackson,1983,MIL,2104.0,35,-29,64,69,26,33,9,133,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,6.0,87,,,,,,1.0,,,4.0,,,1.0,1.0,3.0,3.0,6.0,3.0,,2.0,1.0,,15.0,,2.0,,5.0,,5.0,2.0,7.0,,,,,1.0,,1.0,,,,1.0,,,2.0,5.0,,,4.0,2.0,,2.0,,1.0,,,,,,,,,26,2.0,,1.0,1.0,0.5,,,0.4,,,0.5,,,0.2,0.25,0.5,,9.45945945945946,1.0,,0.22727272727272727,0.08695652173913043,,,0.16666666666666666,0.06451612903225806,,,0.25,,,,0.2857142857142857,0.3,,,,,0.4,,,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,,,,0.5,,0.6,0.45365,,0.438925,0.16666666666666666,0.2,,,7.125,26.0,0.40625,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2048,1610612749,Jamaal Magloire,Jamaal Magloire,2048,MIL,31194.0,520,-68,964,959,282,336,108,1923,39.0,66.0,8.0,17.0,9.0,15.0,13.0,47.0,,2.0,,52.0,115.0,,30.0,134.0,1083,8.0,19.0,10.0,26.0,12.0,28.0,17.0,41.0,70.0,34.0,14.0,,11.0,10.0,5.0,15.0,3.0,2.0,6.0,1.0,3.0,35.0,8.0,35.0,24.0,78.0,17.0,119.0,43.0,162.0,4.0,6.0,5.0,1.0,14.0,2.0,5.0,20.0,9.0,4.0,34.0,3.0,6.0,35.0,59.0,5.0,5.0,53.0,6.0,3.0,58.0,1.0,22.0,8.0,19.0,16.0,1.0,2.0,19.0,8.0,41.0,282,6.0,6.0,0.6730769230769231,0.7777777777777778,0.45217391304347826,0.42105263157894735,0.42857142857142855,0.45217391304347826,0.42105263157894735,0.42857142857142855,0.4652777777777778,0.48148148148148145,0.4880952380952381,,0.09565217391304348,0.12121212121212122,0.06382978723404255,16.37372802960222,0.4117647058823529,0.4146341463414634,0.24148606811145512,0.10703363914373089,0.22429906542056074,0.07920792079207921,0.2372093023255814,0.10046728971962617,0.14018691588785046,0.12048192771084337,0.072992700729927,0.07142857142857142,0.0967741935483871,0.18691588785046728,0.19767441860465115,0.3153846153846154,0.2647058823529412,0.15384615384615385,0.0784313725490196,0.42105263157894735,0.5739130434782609,0.5909090909090909,0.6724137931034483,0.7435897435897436,0.40869565217391307,0.2765957446808511,0.29545454545454547,0.46153846153846156,0.017391304347826087,,,,,0.8947368421052632,0.47058823529411764,0.125,0.5357142857142857,0.6,0.5739130434782609,0.46569739130434795,0.5359529411764706,0.4617821428571429,0.16176470588235295,0.16176470588235295,0.19402985074626866,0.30597014925373134,3.595652173913044,,0.2925311203319502,,,,3.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,47100.0,785,52,1538,1519,565,604,166,3057,61.0,102.0,12.0,17.0,27.0,45.0,17.0,44.0,59.0,135.0,80.0,137.0,281.0,114.0,160.0,566.0,1640,13.0,25.0,8.0,46.0,44.0,91.0,101.0,234.0,118.0,156.0,12.0,80.0,18.0,44.0,11.0,55.0,9.0,2.0,22.0,6.0,16.0,121.0,5.0,9.0,16.0,42.0,7.0,65.0,14.0,79.0,2.0,27.0,22.0,5.0,23.0,4.0,7.0,19.0,16.0,4.0,42.0,4.0,20.0,16.0,47.0,,8.0,124.0,1.0,,179.0,15.0,55.0,28.0,2.0,2.0,,,2.0,2.0,234.0,565,14.0,28.0,0.4306569343065693,0.45038167938931295,0.4875444839857651,0.52,0.4835164835164835,0.5139240506329114,0.5277777777777778,0.4854014598540146,0.5918803418803419,0.6052631578947368,0.6195652173913043,0.28860759493670884,0.06405693950177936,0.14705882352941177,0.06818181818181818,29.582366589327147,0.5476190476190477,0.1044776119402985,0.08936170212765958,0.018255578093306288,0.08421052631578947,0.025510204081632654,0.08787878787878788,0.020319303338171262,0.016574585635359115,0.0380952380952381,0.00966183574879227,0.027972027972027972,0.018867924528301886,0.05063291139240506,0.10833333333333334,0.109375,0.0873015873015873,0.078125,0.010582010582010581,1.0,0.2582278481012658,0.5980392156862745,0.7011494252873564,0.39344262295081966,0.11139240506329114,0.38636363636363635,0.4146341463414634,0.6470588235294118,0.34177215189873417,0.43703703703703706,0.43703703703703706,0.4067796610169492,0.20253164556962025,0.4722222222222222,0.7058823529411765,0.16666666666666666,0.3284671532846715,0.6,0.5468354430379747,0.47451835443037976,0.4806326923076923,0.4877653284671534,0.13636363636363635,0.17133956386292834,0.0812720848056537,0.4134275618374558,10.112099644128111,25.242982456140346,0.3673602080624187,32.0,46.0,0.23357664233576642,1.0,,,,14.0,34.0,2.0,6.0,5.0,14.0,30.0,2.0,5.0,10.0,44.0,4.0,11.0,15.0,117.0,15.0,30.0,1.0,2.0,13.0,5.0,0.8863636363636364,0.38596491228070173,0.36363636363636365,0.32608695652173914,0.38596491228070173,0.008771929824561403,0.029411764705882353,0.08607594936708861,0.4117647058823529,0.42424242424242425,0.9285714285714286,0.375,0.375,0.8666666666666667,0.16666666666666666,0.3333333333333333,1.0,0.1388888888888889,0.4,0.5,0.10218978102189781,0.35714285714285715,0.3125,0.375,0.04201680672268908,,,,,,,,,,True,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,76939.0,1282,21,2457,2448,799,851,283,4905,63.0,112.0,9.0,13.0,14.0,27.0,5.0,20.0,41.0,110.0,109.0,109.0,242.0,168.0,63.0,494.0,2614,12.0,23.0,6.0,42.0,25.0,54.0,24.0,149.0,108.0,110.0,6.0,107.0,23.0,92.0,38.0,130.0,25.0,13.0,38.0,16.0,38.0,298.0,7.0,14.0,28.0,70.0,1.0,99.0,21.0,120.0,1.0,59.0,32.0,27.0,28.0,2.0,23.0,13.0,5.0,3.0,41.0,2.0,15.0,44.0,126.0,3.0,2.0,71.0,1.0,11.0,89.0,7.0,38.0,10.0,5.0,1.0,2.0,2.0,5.0,4.0,149.0,799,33.0,9.0,0.4954128440366973,0.5094339622641509,0.45041322314049587,0.5217391304347826,0.46296296296296297,0.525609756097561,0.5142857142857142,0.573394495412844,0.5476718403547672,0.5384615384615384,0.596,0.4097560975609756,0.09504132231404959,0.15178571428571427,0.25,17.67876392382321,0.6829268292682927,0.009345794392523364,0.09198423127463863,0.0166270783847981,0.09859154929577464,0.023972602739726026,0.0937799043062201,0.018518518518518517,0.023026315789473683,0.02040816326530612,0.008771929824561403,0.023923444976076555,0.024096385542168676,0.10204081632653061,0.09375,0.08333333333333333,0.1164021164021164,0.06315789473684211,0.0049504950495049506,0.8,0.2731707317073171,0.5625,0.6631578947368421,0.49206349206349204,0.04878048780487805,0.25,0.3333333333333333,0.6,0.2682926829268293,0.37272727272727274,0.3761467889908257,0.4878048780487805,0.2658536585365854,0.37142857142857144,0.6923076923076923,0.4444444444444444,0.24770642201834864,0.5185185185185185,0.6829268292682927,0.5117589460784312,0.49947241379310353,0.4899429906542055,0.08616780045351474,0.1391941391941392,0.08502024291497975,0.3016194331983806,9.223140495867769,25.08214285714286,0.32519332519332517,36.0,55.0,0.3302752293577982,2.0,,1.0,,24.0,59.0,3.0,7.0,9.0,19.0,47.0,1.0,5.0,16.0,71.0,4.0,12.0,25.0,195.0,18.0,46.0,,1.0,,,0.9154929577464789,0.4226190476190476,0.3333333333333333,0.45454545454545453,0.41916167664670656,,,0.14390243902439023,0.4067796610169492,0.4067796610169492,1.0,0.43119266055045874,0.43119266055045874,0.8723404255319149,0.2,0.42857142857142855,1.0,0.14285714285714285,0.2,1.0,0.1743119266055046,0.47368421052631576,0.4444444444444444,0.42990654205607476,,1.0,1.0,0.00909090909090909,,,,,,,True,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,28617.0,477,68,896,899,224,242,117,1795,82.0,111.0,22.0,31.0,22.0,29.0,12.0,38.0,5.0,13.0,,99.0,162.0,,22.0,220.0,918,23.0,35.0,4.0,50.0,26.0,38.0,5.0,57.0,160.0,38.0,26.0,,10.0,7.0,5.0,12.0,5.0,,5.0,1.0,1.0,29.0,11.0,39.0,18.0,49.0,6.0,73.0,51.0,124.0,3.0,17.0,13.0,4.0,4.0,1.0,3.0,11.0,1.0,,15.0,5.0,3.0,56.0,83.0,8.0,8.0,55.0,7.0,4.0,52.0,8.0,25.0,5.0,17.0,10.0,1.0,6.0,18.0,8.0,57.0,224,4.0,4.0,0.8080808080808081,0.9302325581395349,0.6111111111111112,0.6571428571428571,0.6842105263157895,0.6111111111111112,0.6571428571428571,0.6842105263157895,0.5978260869565217,0.6097560975609756,0.6333333333333333,,0.06172839506172839,0.07207207207207207,0.05263157894736842,19.282945736434108,0.26666666666666666,0.16216216216216217,0.17314487632508835,0.12074303405572756,0.1978021978021978,0.10679611650485436,0.17914438502673796,0.11737089201877934,0.1452991452991453,0.0684931506849315,0.12781954887218044,0.1111111111111111,0.0967741935483871,0.13580246913580246,0.16666666666666666,0.2,0.22580645161290322,0.13793103448275862,0.05660377358490566,0.4444444444444444,0.6851851851851852,0.7387387387387387,0.7961165048543689,0.8048780487804879,0.2345679012345679,0.3157894736842105,0.3333333333333333,0.75,0.08024691358024691,0.38461538461538464,0.38461538461538464,1.0,,0.8857142857142857,0.7096774193548387,0.3181818181818182,0.7631578947368421,0.7586206896551724,0.6851851851851852,0.5109234567901235,0.5433035714285713,0.49962368421052633,0.13966480446927373,0.13966480446927373,0.22727272727272727,0.2590909090909091,3.272839506172839,,0.25,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.02857142857142857,,True,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,24852.0,414,41,795,799,235,252,84,1594,13.0,22.0,1.0,3.0,1.0,5.0,7.0,11.0,10.0,26.0,46.0,30.0,59.0,57.0,23.0,143.0,838,2.0,6.0,1.0,8.0,3.0,10.0,6.0,30.0,20.0,40.0,2.0,46.0,1.0,56.0,13.0,69.0,6.0,7.0,42.0,11.0,3.0,151.0,1.0,5.0,13.0,35.0,15.0,63.0,7.0,70.0,,14.0,10.0,4.0,19.0,4.0,14.0,9.0,5.0,1.0,28.0,,8.0,19.0,34.0,2.0,3.0,33.0,4.0,1.0,35.0,3.0,13.0,4.0,7.0,4.0,,3.0,7.0,3.0,30.0,235,2.0,3.0,0.3333333333333333,0.3448275862068966,0.5084745762711864,0.3333333333333333,0.3,0.5172413793103449,0.4375,0.5454545454545454,0.5458015267175572,0.4444444444444444,0.5555555555555556,0.49137931034482757,0.01694915254237288,0.045454545454545456,,17.865168539325843,0.6785714285714286,0.38461538461538464,0.14583333333333334,0.02040816326530612,0.13131313131313133,0.009433962264150943,0.1415929203539823,0.017094017094017096,0.020833333333333332,0.02040816326530612,0.02,0.013513513513513514,,0.15789473684210525,0.18181818181818182,0.11224489795918367,0.08823529411764706,0.22580645161290322,,0.42857142857142855,0.1896551724137931,0.5909090909090909,0.6190476190476191,0.15384615384615385,0.09482758620689655,0.6363636363636364,0.6363636363636364,0.14285714285714285,0.22413793103448276,0.38461538461538464,0.38461538461538464,0.7,0.39655172413793105,0.375,0.3333333333333333,,0.22727272727272727,0.2,0.6810344827586207,0.4871633620689653,0.4410857142857143,0.48428409090909086,0.11811023622047244,0.18840579710144928,0.055944055944055944,0.2097902097902098,9.75593220338983,25.55614035087719,0.29559748427672955,9.0,12.0,0.4090909090909091,1.0,,,1.0,3.0,11.0,,,1.0,3.0,17.0,1.0,2.0,5.0,20.0,1.0,2.0,6.0,60.0,,17.0,,,,2.0,1.0,0.3508771929824561,0.5,0.5,0.3508771929824561,,,0.09482758620689655,0.2727272727272727,0.2727272727272727,1.0,0.3695652173913043,0.3695652173913043,1.0,,,,0.25,0.5,1.0,0.13636363636363635,0.3333333333333333,0.5555555555555556,0.3695652173913043,0.034482758620689655,,,,1.0,,,,0.034482758620689655,1.0,True,,
2250,1610612749,Bobby Simmons,Bobby Simmons,2250,MIL,35330.0,589,32,1139,1132,419,380,117,2271,21.0,39.0,7.0,9.0,8.0,14.0,5.0,15.0,28.0,61.0,43.0,54.0,115.0,66.0,43.0,223.0,1196,9.0,12.0,6.0,24.0,15.0,28.0,21.0,93.0,62.0,46.0,12.0,43.0,9.0,36.0,14.0,50.0,11.0,3.0,26.0,7.0,3.0,114.0,6.0,13.0,19.0,35.0,4.0,58.0,19.0,77.0,2.0,20.0,13.0,7.0,11.0,2.0,7.0,20.0,4.0,5.0,31.0,3.0,7.0,16.0,57.0,3.0,9.0,61.0,4.0,5.0,55.0,3.0,19.0,10.0,6.0,4.0,1.0,1.0,6.0,3.0,93.0,419,15.0,10.0,0.5740740740740741,0.6458333333333334,0.46956521739130436,0.75,0.5357142857142857,0.4972375690607735,0.75,0.6101694915254238,0.538647342995169,0.75,0.636986301369863,0.36464088397790057,0.0782608695652174,0.20512820512820512,0.06666666666666667,18.637431480031324,0.3548387096774194,0.06896551724137931,0.09859154929577464,0.03439153439153439,0.13380281690140844,0.043795620437956206,0.10865191146881288,0.036893203883495145,0.04316546762589928,0.011494252873563218,0.039473684210526314,0.05102040816326531,0.02564102564102564,0.08035714285714286,0.07228915662650602,0.125,0.1827956989247312,0.04081632653061224,0.021505376344086023,0.5,0.2154696132596685,0.5384615384615384,0.6774193548387096,0.42857142857142855,0.08287292817679558,0.3333333333333333,0.35714285714285715,0.2,0.3370165745856354,0.45901639344262296,0.45901639344262296,0.75,0.23756906077348067,0.75,0.7777777777777778,,0.23728813559322035,0.5714285714285714,0.580110497237569,0.4731088397790054,0.5029399999999999,0.4644559322033899,0.09644670050761421,0.1450381679389313,0.10762331838565023,0.4170403587443946,10.80695652173913,25.124242424242425,0.3678665496049166,21.0,31.0,0.3559322033898305,,,,,7.0,23.0,,,4.0,10.0,17.0,,,10.0,24.0,,,14.0,72.0,,17.0,,3.0,,,1.0,0.36363636363636365,,0.45161290322580644,0.36363636363636365,,,0.1270718232044199,0.30434782608695654,0.30434782608695654,1.0,0.3953488372093023,0.3953488372093023,1.0,,,,,,,0.1694915254237288,0.4,0.47619047619047616,0.3953488372093023,,,,,,,,,,,True,,
2412,1610612749,Jiri Welsch,Jiri Welsch,2412,MIL,15212.0,254,-12,501,501,152,180,53,1002,10.0,22.0,1.0,2.0,3.0,6.0,2.0,7.0,5.0,22.0,8.0,17.0,51.0,11.0,24.0,64.0,517,1.0,6.0,,2.0,5.0,13.0,8.0,21.0,22.0,12.0,2.0,8.0,6.0,18.0,2.0,20.0,1.0,1.0,12.0,3.0,3.0,42.0,,5.0,4.0,21.0,2.0,27.0,5.0,32.0,1.0,13.0,9.0,4.0,8.0,3.0,1.0,6.0,7.0,1.0,14.0,3.0,4.0,8.0,15.0,,1.0,32.0,3.0,4.0,30.0,,12.0,3.0,1.0,,,1.0,1.0,1.0,21.0,152,4.0,2.0,0.6470588235294118,0.6875,0.3333333333333333,0.16666666666666666,0.38461538461538464,0.3225806451612903,0.16666666666666666,0.3611111111111111,0.4155844155844156,0.16666666666666666,0.4375,0.1774193548387097,0.11764705882352941,0.22727272727272727,0.14285714285714285,16.19217081850534,0.5714285714285714,0.1111111111111111,0.14093959731543623,0.026737967914438502,0.10526315789473684,,0.13368983957219252,0.021739130434782608,0.014492753623188406,0.03773584905660377,0.03076923076923077,,,0.08888888888888889,0.11627906976744186,0.19672131147540983,0.08333333333333333,0.14285714285714285,0.02702702702702703,1.0,0.3548387096774194,0.45454545454545453,0.5882352941176471,0.6,0.11290322580645161,0.2857142857142857,0.3333333333333333,,0.3548387096774194,0.22727272727272727,0.22727272727272727,1.0,0.12903225806451613,0.3333333333333333,0.5,,0.3333333333333333,0.5,0.532258064516129,0.49091612903225806,0.44404000000000005,0.5057305555555556,0.16216216216216217,0.19047619047619047,0.03125,0.328125,9.798039215686275,25.227272727272727,0.3033932135728543,3.0,5.0,0.16666666666666666,1.0,,,,1.0,3.0,,,1.0,2.0,1.0,,,,2.0,,,1.0,6.0,,1.0,,,,,1.0,0.18181818181818182,,0.2,0.18181818181818182,,,0.04838709677419355,0.3333333333333333,0.3333333333333333,1.0,0.125,0.125,1.0,,,,,,,0.1111111111111111,0.5,,0.125,,,,,,,,,,,True,,
2551,1610612749,T.J. Ford,T.J. Ford,2551,MIL,32466.0,541,21,1042,1030,378,424,130,2072,38.0,75.0,1.0,7.0,13.0,25.0,21.0,42.0,13.0,43.0,20.0,72.0,160.0,25.0,47.0,215.0,1092,7.0,16.0,3.0,17.0,25.0,58.0,33.0,92.0,22.0,122.0,2.0,18.0,17.0,59.0,36.0,95.0,25.0,11.0,33.0,4.0,22.0,226.0,4.0,14.0,10.0,41.0,1.0,52.0,18.0,70.0,3.0,27.0,15.0,12.0,32.0,9.0,21.0,19.0,11.0,1.0,51.0,4.0,17.0,17.0,39.0,1.0,4.0,62.0,2.0,5.0,61.0,4.0,18.0,13.0,2.0,2.0,,,2.0,,92.0,378,7.0,13.0,0.1527777777777778,0.15492957746478872,0.45,0.4375,0.43103448275862066,0.4540540540540541,0.3888888888888889,0.42142857142857143,0.5070754716981132,0.4473684210526316,0.5111111111111111,0.13513513513513514,0.10625,0.16,0.07142857142857142,22.15669755686605,0.6274509803921569,0.022727272727272728,0.12023460410557185,0.04,0.08771929824561403,0.032520325203252036,0.11208791208791209,0.03805496828752643,0.05384615384615385,0.03333333333333333,0.03076923076923077,0.022727272727272728,0.05714285714285714,0.1016949152542373,0.05405405405405406,0.16778523489932887,0.08974358974358974,0.08333333333333333,0.037037037037037035,,0.40540540540540543,0.5066666666666667,0.6031746031746031,0.18421052631578946,0.22702702702702704,0.5,0.5384615384615384,0.09523809523809523,0.23243243243243245,0.3023255813953488,0.3170731707317073,0.15384615384615385,0.10810810810810811,0.3888888888888889,0.14285714285714285,,0.35714285714285715,0.52,0.5405405405405406,0.4899662087912085,0.48300000000000004,0.4558782608695653,0.09045226130653267,0.10344827586206896,0.07906976744186046,0.42790697674418604,7.202499999999998,27.44,0.362763915547025,10.0,12.0,0.14285714285714285,2.0,,,1.0,4.0,5.0,,1.0,2.0,2.0,4.0,,1.0,1.0,8.0,,2.0,3.0,18.0,6.0,4.0,1.0,,,,0.75,0.32,,0.25,0.34782608695652173,0.04,0.2,0.02702702702702703,0.8,1.0,0.75,0.2,0.2,0.75,0.05555555555555555,,,0.05555555555555555,,,0.02857142857142857,1.0,0.1,0.2222222222222222,,,2.0,0.046511627906976744,,,,,,,True,,
