EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,BlockedCorner3,Arc3PctBlocked,HeaveMakes,HeaveAttempts,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls,3pt And 1 Free Throw Trips
101125,1610612743,Julius Hodge,Julius Hodge,101125,DEN,904.0,15,6,33,32,32.0,22.0,4.0,65,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,4.0,25,1.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,4.0,32.0,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.5,27.027027027027028,0.4,0.2,0.15384615384615385,0.2857142857142857,0.4,0.5,1.0,0.4,0.2,1.0,1.0,0.5,1.0,0.4,0.5,0.4,0.44774,0.4532,0.44774,0.5,1.0,7.5,0.9696969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,13156.0,219,-10,431,436,177.0,187.0,58.0,867,20.0,33.0,5.0,11.0,8.0,12.0,7.0,8.0,27.0,30.0,67.0,89.0,453,7.0,15.0,16.0,13.0,25.0,38.0,14.0,8.0,6.0,5.0,9.0,4.0,22.0,12.0,15.0,50.0,2.0,1.0,4.0,2.0,,2.0,,6.0,2.0,37.0,2.0,25.0,38.0,177.0,0.44776119402985076,0.4666666666666667,0.52,0.44366197183098594,0.4666666666666667,0.5,0.5114942528735632,0.5,0.5428571428571428,0.08955223880597014,0.15151515151515152,0.14285714285714285,18.637274549098194,0.6666666666666666,0.07100591715976332,0.0639269406392694,0.15151515151515152,0.4647887323943662,0.6060606060606061,0.7142857142857143,0.09859154929577464,0.38028169014084506,0.2962962962962963,0.2962962962962963,0.7333333333333333,0.45454545454545453,0.41379310344827586,0.6666666666666666,0.5211267605633803,0.488862676056338,0.5103833333333333,0.4615741379310344,0.1797752808988764,0.42696629213483145,8.640298507462687,0.41067285382830626,2.0,1.0,4.0,1.0,4.0,1.0,4.0,26.0,2.0,1.0,4.0,9.0,46.0,3.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,6.0,25.0,4.0,35.0,2.0,1.0,2.0,15.0,2.0,3.0,2.0,37.0,5.0,17.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,7.0,3.0,0.7666666666666667,0.8846153846153846,1.0,0.25,0.25,0.25,0.056338028169014086,0.3076923076923077,0.1,0.17857142857142858,0.1276595744680851,0.04,0.1657754010695187,0.05084745762711865,0.05194805194805195,0.027777777777777776,0.07142857142857142,0.3142857142857143,0.1724137931034483,0.11842105263157894,0.16216216216216217,0.06060606060606061,0.75,0.7,0.2857142857142857,0.3333333333333333,0.5,1.0,0.056338028169014086,0.25,0.25,1.0,0.13793103448275862,0.25,0.25,0.20481927710843373,0.21518987341772153,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,105480.0,1758,13,3431,3452,1143.0,1160.0,414.0,6883,67.0,101.0,2.0,9.0,25.0,32.0,27.0,16.0,46.0,95.0,174.0,491.0,3615,2.0,13.0,40.0,36.0,60.0,184.0,52.0,,11.0,109.0,127.0,47.0,272.0,23.0,31.0,209.0,87.0,55.0,22.0,30.0,3.0,9.0,4.0,52.0,12.0,180.0,4.0,81.0,184.0,1143.0,0.5459770114942529,0.15384615384615385,0.6,0.5371702637889688,0.45454545454545453,0.5547945205479452,0.5592255125284739,0.45454545454545453,0.5714285714285714,0.06321839080459771,0.06930693069306931,0.1111111111111111,12.586516277877468,0.4230769230769231,0.019071310116086235,0.020012911555842477,0.017241379310344827,0.2422062350119904,0.6633663366336634,0.7127659574468085,0.06474820143884892,0.11031175059952038,0.34782608695652173,0.35555555555555557,0.20454545454545456,0.2222222222222222,0.2191780821917808,0.78125,0.8249400479616307,0.5445171462829737,0.5413838709677419,0.5253154109589041,0.0814663951120163,0.37474541751527496,6.256321839080461,0.33313902652287963,12.0,57.0,146.0,20.0,50.0,86.0,243.0,43.0,,30.0,86.0,22.0,138.0,255.0,146.0,57.0,18.0,12.0,6.0,9.0,8.0,,38.0,131.0,9.0,178.0,3.0,32.0,13.0,77.0,7.0,5.0,26.0,55.0,11.0,21.0,12.0,19.0,9.0,4.0,20.0,6.0,2.0,35.0,12.0,0.7263157894736842,0.7263157894736842,0.9883720930232558,0.35390946502057613,0.3488372093023256,0.35390946502057613,0.5827338129496403,0.07258064516129033,,0.11654804270462633,0.09595959595959595,0.023323615160349854,0.11118421052631579,0.022058823529411766,0.0176678445229682,0.013574660633484163,0.040983606557377046,0.11290322580645161,0.1238390092879257,0.11405295315682282,0.10344827586206896,0.013824884792626729,0.3,0.746268656716418,0.4444444444444444,0.5,0.5,0.8125,0.3501199040767386,0.3904109589041096,0.3904109589041096,0.9824561403508771,0.3424657534246575,0.4,0.3904109589041096,0.04918032786885246,0.11413043478260869,24.345679012345684,29.0,97.0,4.0,6.0,10.0,36.0,8.0,25.0,12.0,31.0,3.0,1.0,53.0,13.0,3.0,2.0,1.0,1.0,6.0,0.3870967741935484,0.00411522633744856,0.021739130434782608,0.010309278350515464,0.07547169811320754,0.23261390887290168,0.29896907216494845,0.3020833333333333,1.0,1.0,0.13636363636363635,0.6666666666666666,1.0,0.5681818181818182,0.32,1.0,0.2465753424657534,0.2777777777777778,,,,,,,,,,,True,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,42726.0,712,-27,1404,1386,475.0,501.0,192.0,2790,24.0,45.0,,,9.0,15.0,65.0,60.0,139.0,110.0,249.0,376.0,1492,9.0,15.0,39.0,26.0,75.0,115.0,160.0,,24.0,80.0,102.0,42.0,226.0,6.0,10.0,36.0,25.0,14.0,23.0,17.0,3.0,6.0,4.0,40.0,12.0,39.0,2.0,52.0,115.0,475.0,0.44176706827309237,0.6,0.3466666666666667,0.4541420118343195,0.75,0.35353535353535354,0.4945652173913043,0.75,0.4533898305084746,0.0963855421686747,0.15555555555555556,0.13846153846153847,25.231910946196656,0.575,0.01160541586073501,0.01455604075691412,0.00819672131147541,0.13313609467455623,0.5333333333333333,0.631578947368421,0.19230769230769232,0.41124260355029585,0.4316546762589928,0.4580152671755725,,,0.15151515151515152,0.6,0.39644970414201186,0.46505192307692306,0.4452681818181818,0.45351161616161606,0.10372340425531915,0.3058510638297872,12.523293172690764,0.3383190883190883,26.0,26.0,71.0,6.0,21.0,29.0,89.0,69.0,,6.0,24.0,45.0,60.0,57.0,71.0,26.0,22.0,14.0,8.0,10.0,4.0,,10.0,16.0,,26.0,3.0,11.0,17.0,9.0,,,2.0,77.0,3.0,19.0,14.0,1.0,1.0,,1.0,,,6.0,14.0,0.2727272727272727,0.2727272727272727,0.6551724137931034,0.3258426966292135,0.25,0.3258426966292135,0.26331360946745563,,,0.03669724770642202,0.06802721088435375,0.023529411764705882,0.044596912521440824,0.011627906976744186,0.013452914798206279,0.028037383177570093,0.015873015873015872,0.024193548387096774,0.05384615384615385,0.03296703296703297,0.05825242718446602,0.01764705882352941,,0.4583333333333333,0.4,0.4642857142857143,0.07692307692307693,0.2833333333333333,0.21005917159763313,0.36619718309859156,0.36619718309859156,0.6538461538461539,0.21212121212121213,0.2857142857142857,0.36619718309859156,0.05367231638418079,0.07169811320754717,25.044943820224724,3.0,18.0,2.0,3.0,,3.0,5.0,8.0,7.0,11.0,30.0,,28.0,6.0,1.0,2.0,,,,0.6363636363636364,,0.05755395683453238,,0.09090909090909091,0.05325443786982249,0.16666666666666666,0.16666666666666666,0.6666666666666666,,0.11538461538461539,0.6666666666666666,1.0,0.3076923076923077,0.625,0.8,0.030303030303030304,,14.0,,,,,,,,,,True,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,11698.0,195,6,376,382,134.0,150.0,49.0,758,8.0,13.0,,,4.0,5.0,7.0,1.0,6.0,10.0,26.0,85.0,406,1.0,4.0,2.0,4.0,12.0,32.0,8.0,,4.0,12.0,17.0,6.0,39.0,1.0,2.0,21.0,4.0,2.0,4.0,6.0,1.0,,1.0,10.0,2.0,19.0,1.0,11.0,32.0,134.0,0.38461538461538464,0.25,0.3333333333333333,0.5285714285714286,0.2,0.4423076923076923,0.5666666666666667,0.2,0.5161290322580645,0.15384615384615385,0.15384615384615385,0.2857142857142857,19.630484988452654,0.4,0.007462686567164179,0.010582010582010581,,0.18571428571428572,0.6153846153846154,0.7272727272727273,0.1,0.08571428571428572,0.16666666666666666,0.16666666666666666,,,0.19230769230769232,0.8,0.8142857142857143,0.5315792857142857,0.38481000000000004,0.5238826923076924,0.023529411764705882,0.3764705882352941,6.869230769230769,0.35638297872340424,1.0,5.0,13.0,2.0,4.0,18.0,44.0,11.0,,5.0,14.0,9.0,12.0,48.0,13.0,5.0,5.0,3.0,2.0,1.0,1.0,,5.0,12.0,2.0,19.0,,2.0,4.0,10.0,,,1.0,12.0,2.0,2.0,5.0,4.0,3.0,,5.0,1.0,,3.0,5.0,0.6,0.6,0.8888888888888888,0.4090909090909091,0.35714285714285715,0.4090909090909091,0.6285714285714286,0.1,,0.09090909090909091,0.1282051282051282,0.01818181818181818,0.09941520467836257,,0.015151515151515152,0.03333333333333333,,0.06896551724137931,,0.16666666666666666,0.13333333333333333,,0.2,0.5,0.14285714285714285,0.2,1.0,1.0,0.18571428571428572,0.38461538461538464,0.4166666666666667,0.8,0.15384615384615385,0.5,0.38461538461538464,0.02857142857142857,0.07692307692307693,23.67954545454545,13.0,31.0,,1.0,3.0,10.0,,,,1.0,6.0,2.0,5.0,1.0,1.0,,1.0,,1.0,,0.045454545454545456,,0.03225806451612903,0.1111111111111111,0.44285714285714284,0.41935483870967744,0.43333333333333335,0.9230769230769231,,0.2,,,,,,0.38461538461538464,0.3,,1.0,0.07692307692307693,,,,,,,,True,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,38476.0,641,-50,1246,1275,409.0,412.0,171.0,2521,31.0,70.0,10.0,30.0,10.0,22.0,15.0,13.0,35.0,48.0,120.0,131.0,1320,11.0,34.0,26.0,15.0,32.0,49.0,26.0,16.0,14.0,17.0,20.0,9.0,43.0,40.0,55.0,138.0,23.0,14.0,13.0,13.0,1.0,3.0,2.0,26.0,6.0,84.0,10.0,44.0,49.0,409.0,0.4,0.3235294117647059,0.46875,0.4015748031496063,0.3142857142857143,0.4583333333333333,0.4517241379310345,0.34210526315789475,0.5212765957446809,0.11666666666666667,0.17142857142857143,0.13333333333333333,11.858529819694867,0.5,0.08639308855291576,0.09136212624584718,0.05747126436781609,0.5511811023622047,0.44285714285714284,0.5344827586206896,0.11811023622047244,0.2755905511811024,0.37142857142857144,0.37142857142857144,0.8571428571428571,0.3333333333333333,0.6111111111111112,0.45454545454545453,0.6062992125984252,0.4967192913385827,0.5387566666666667,0.5111333333333332,0.1984732824427481,0.37404580152671757,6.727500000000001,0.32825040128410915,4.0,2.0,4.0,1.0,2.0,2.0,7.0,29.0,4.0,1.0,4.0,16.0,70.0,6.0,4.0,2.0,3.0,2.0,1.0,2.0,15.0,,18.0,53.0,12.0,83.0,2.0,9.0,10.0,41.0,5.0,11.0,7.0,39.0,3.0,16.0,5.0,12.0,7.0,1.0,13.0,9.0,3.0,7.0,4.0,0.7291666666666666,0.875,1.0,0.2857142857142857,0.25,0.2857142857142857,0.05511811023622047,0.24,,0.14133333333333334,0.12857142857142856,0.1079136690647482,0.1378640776699029,0.11320754716981132,0.07834101382488479,0.1348314606741573,0.06,0.14705882352941177,0.16822429906542055,0.12048192771084337,0.12844036697247707,0.03225806451612903,0.6923076923076923,0.6451612903225806,0.26666666666666666,0.3076923076923077,0.75,0.9230769230769231,0.031496062992125984,0.5,0.5,1.0,0.05555555555555555,0.5,0.5,0.11428571428571428,0.12030075187969924,24.842857142857145,,3.0,,1.0,,2.0,,,,1.0,,,6.0,,,5.0,1.0,1.0,4.0,,,,,0.12903225806451613,0.023622047244094488,,,,0.2,0.02857142857142857,,,,,,0.05555555555555555,,,,,,,,,,,,True,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,70351.0,1173,80,2285,2302,770.0,732.0,260.0,4587,81.0,153.0,7.0,15.0,37.0,66.0,72.0,54.0,132.0,169.0,357.0,504.0,2409,18.0,32.0,57.0,67.0,128.0,211.0,234.0,8.0,26.0,226.0,273.0,139.0,593.0,31.0,38.0,134.0,50.0,31.0,65.0,53.0,4.0,20.0,9.0,118.0,33.0,87.0,17.0,168.0,211.0,770.0,0.4733893557422969,0.5625,0.5234375,0.45956873315363883,0.5625,0.48928571428571427,0.5374732334047109,0.6627906976744186,0.5618279569892473,0.07282913165266107,0.13071895424836602,0.05555555555555555,22.718446601941746,0.5508474576271186,0.03934010152284264,0.037871033776867964,0.03007518796992481,0.4123989218328841,0.5294117647058824,0.6090225563909775,0.1940700808625337,0.3557951482479784,0.4090909090909091,0.4153846153846154,0.46875,0.4666666666666667,0.4714285714285714,0.5606060606060606,0.4501347708894879,0.4750122252747252,0.4754483870967743,0.49540300751879696,0.1130952380952381,0.41865079365079366,8.362464985994395,0.33698030634573306,34.0,1.0,14.0,1.0,12.0,1.0,14.0,163.0,21.0,1.0,12.0,74.0,104.0,,6.0,,47.0,29.0,18.0,16.0,6.0,1.0,28.0,56.0,12.0,96.0,11.0,19.0,45.0,26.0,5.0,2.0,11.0,214.0,19.0,88.0,27.0,8.0,6.0,1.0,8.0,3.0,5.0,20.0,26.0,0.3076923076923077,0.3151515151515151,,0.07142857142857142,0.08333333333333333,,0.03773584905660377,0.16,0.013333333333333334,0.07301173402868318,0.10144927536231885,0.031746031746031744,0.08053691275167785,0.050724637681159424,0.03430079155672823,0.02459016393442623,0.04477611940298507,0.04128440366972477,0.06944444444444445,0.0960960960960961,0.1218274111675127,0.06547619047619048,0.375,0.3333333333333333,0.4722222222222222,0.5,0.20588235294117646,0.3333333333333333,0.03773584905660377,0.07142857142857142,0.07142857142857142,,0.08571428571428572,0.08333333333333333,,0.2,0.20657276995305165,47.278571428571425,,,,,,,,,,,3.0,,71.0,21.0,,12.0,,,1.0,,,0.015151515151515152,,0.05063291139240506,,,,,0.14285714285714285,,,,,,,,,3.0,,,1.0,7.0,1.0,1.0,,,,True,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,38843.0,647,85,1240,1236,282.0,265.0,136.0,2476,34.0,42.0,11.0,13.0,4.0,7.0,17.0,31.0,62.0,73.0,121.0,169.0,1242,16.0,21.0,36.0,9.0,20.0,23.0,32.0,20.0,6.0,11.0,16.0,4.0,37.0,37.0,43.0,135.0,25.0,15.0,9.0,15.0,1.0,5.0,3.0,24.0,6.0,79.0,4.0,38.0,23.0,282.0,0.6033057851239669,0.7619047619047619,0.45,0.5934959349593496,0.7619047619047619,0.45,0.6213235294117647,0.72,0.5227272727272727,0.049586776859504134,0.07142857142857142,0.058823529411764705,11.510791366906474,0.375,0.08624708624708624,0.07561436672967864,0.06493506493506493,0.34146341463414637,0.8095238095238095,0.8717948717948718,0.13821138211382114,0.5040650406504065,0.5,0.5166666666666667,0.6190476190476191,0.8461538461538461,0.35,0.5714285714285714,0.35772357723577236,0.47386056910569113,0.51168,0.47895999999999994,0.21301775147928995,0.13609467455621302,10.730578512396695,0.22741935483870968,8.0,,,,,,2.0,23.0,4.0,,,5.0,114.0,,,,5.0,4.0,1.0,3.0,3.0,3.0,22.0,57.0,13.0,92.0,1.0,10.0,4.0,39.0,10.0,7.0,8.0,32.0,6.0,18.0,1.0,16.0,7.0,1.0,16.0,12.0,2.0,2.0,1.0,0.7808219178082192,0.9047619047619048,,,,,0.016260162601626018,0.37142857142857144,0.09375,0.13768115942028986,0.1506849315068493,0.03,0.14107142857142857,0.08208955223880597,0.0963302752293578,0.03333333333333333,0.025,0.13861386138613863,0.15254237288135594,0.1282051282051282,0.1485148514851485,0.023255813953488372,0.75,0.6764705882352942,0.47058823529411764,0.5,0.625,0.9354838709677419,,,,,,,,0.13333333333333333,0.13533834586466165,23.15,,2.0,,,,,,,,,,,4.0,3.0,,5.0,,,8.0,,,0.03225806451612903,,0.15555555555555556,0.016260162601626018,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,True,,
2248,1610612743,Earl Watson,Earl Watson,2248,DEN,12053.0,201,-5,390,400,119.0,151.0,52.0,790,10.0,18.0,1.0,1.0,3.0,6.0,4.0,2.0,5.0,14.0,27.0,81.0,417,1.0,1.0,14.0,4.0,7.0,31.0,14.0,,1.0,34.0,44.0,21.0,98.0,4.0,7.0,22.0,8.0,4.0,15.0,1.0,,6.0,,16.0,6.0,16.0,1.0,13.0,31.0,119.0,0.5185185185185185,1.0,0.5714285714285714,0.5,0.9166666666666666,0.5416666666666666,0.5192307692307693,0.875,0.5740740740740741,0.037037037037037035,0.05555555555555555,,20.84257206208426,0.9375,0.03278688524590164,0.03763440860215054,0.03571428571428571,0.2465753424657534,0.5555555555555556,0.5882352941176471,0.0547945205479452,0.0684931506849315,0.4,0.4,0.16666666666666666,1.0,0.25,0.5,0.8767123287671232,0.5356285714285715,0.5484,0.51645,0.1728395061728395,0.38271604938271603,5.407407407407407,0.30512820512820515,2.0,12.0,33.0,5.0,14.0,15.0,46.0,8.0,3.0,6.0,17.0,5.0,14.0,45.0,31.0,12.0,10.0,6.0,4.0,2.0,3.0,,5.0,9.0,1.0,15.0,,4.0,9.0,7.0,,,,11.0,1.0,3.0,3.0,2.0,2.0,,2.0,,,3.0,2.0,0.5,0.5,1.0,0.32608695652173914,0.35294117647058826,0.3409090909090909,0.6301369863013698,0.0625,,0.07563025210084033,0.08620689655172414,0.046875,0.07909604519774012,0.04081632653061224,0.022222222222222223,0.07317073170731707,,0.08108108108108109,0.029411764705882353,0.10416666666666667,0.08695652173913043,,,0.4,0.5,0.5,0.5,1.0,0.4520547945205479,0.36363636363636365,0.375,1.0,0.5833333333333334,0.35714285714285715,0.3870967741935484,0.04,0.10344827586206896,26.447826086956525,3.0,13.0,,,1.0,3.0,3.0,5.0,3.0,5.0,,1.0,11.0,,,1.0,,,,0.6,0.021739130434782608,,,0.08333333333333333,0.1780821917808219,0.23076923076923078,0.23076923076923078,1.0,,,,,0.8333333333333334,0.6,1.0,0.125,0.3333333333333333,,,0.030303030303030304,,2.0,,,,,,True,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,35379.0,590,17,1136,1152,357.0,300.0,125.0,2288,52.0,78.0,11.0,16.0,13.0,22.0,47.0,33.0,80.0,104.0,205.0,262.0,1210,13.0,27.0,36.0,21.0,43.0,61.0,50.0,18.0,15.0,21.0,27.0,12.0,60.0,21.0,34.0,114.0,16.0,10.0,16.0,10.0,1.0,5.0,4.0,26.0,6.0,64.0,,44.0,61.0,357.0,0.5073170731707317,0.48148148148148145,0.4883720930232558,0.5023148148148148,0.5,0.5,0.5368852459016393,0.5454545454545454,0.5350877192982456,0.07317073170731707,0.08974358974358974,0.14893617021276595,21.07728337236534,0.6153846153846154,0.05172413793103448,0.06639839034205232,0.05,0.3611111111111111,0.6666666666666666,0.7323943661971831,0.2175925925925926,0.37037037037037035,0.4125,0.4177215189873418,0.5517241379310345,0.6875,0.4583333333333333,0.5909090909090909,0.41203703703703703,0.48122986111111116,0.4801840909090908,0.511575,0.13740458015267176,0.23282442748091603,9.145853658536586,0.3142605633802817,19.0,1.0,5.0,1.0,2.0,3.0,11.0,45.0,7.0,2.0,5.0,13.0,158.0,9.0,5.0,1.0,6.0,5.0,1.0,2.0,12.0,1.0,12.0,64.0,4.0,80.0,4.0,6.0,11.0,33.0,5.0,1.0,,65.0,9.0,33.0,4.0,19.0,11.0,2.0,22.0,15.0,,7.0,3.0,0.7596153846153846,0.8315789473684211,1.0,0.2727272727272727,0.4,0.2727272727272727,0.05092592592592592,0.12903225806451613,0.024390243902439025,0.1671018276762402,0.09230769230769231,0.13186813186813187,0.14814814814814814,0.06382978723404255,0.043243243243243246,0.14545454545454545,0.1111111111111111,0.10091743119266056,0.15254237288135594,0.22435897435897437,0.12359550561797752,0.043010752688172046,0.6818181818181818,0.7115384615384616,0.40425531914893614,0.475,0.5789473684210527,0.9393939393939394,0.023148148148148147,0.2,0.2,1.0,0.041666666666666664,0.5,0.2,0.1375,0.14410480349344978,24.327272727272728,2.0,6.0,,,1.0,3.0,1.0,2.0,1.0,2.0,,,7.0,1.0,1.0,2.0,3.0,,6.0,0.5,,0.0125,,0.024390243902439025,0.027777777777777776,0.3333333333333333,0.3333333333333333,1.0,,,,,0.06896551724137931,0.5,1.0,0.0625,0.3333333333333333,,3.0,,,,4.0,,2.0,,,True,,
