EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,TwoPtShootingFoulsDrawn,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGA,SecondChanceFtPoints,Fg2aBlocked,Clear Path Fouls,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,AtRimFrequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsPutbacks,ThreePtAssists,Assists,Corner3Assists,AssistPoints,FTDefRebounds,SelfOReb,Steals,BadPassSteals,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,DefFTReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,TwoPtAssists,LongMidRangeAssists,on,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyCorner3FGM,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,82.0,1.0,2.0,4,4,1.0,1.0,1.0,8,2.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101212,1610612737,Esteban Batista,Esteban Batista,101212,ATL,19.0,,2.0,1,2,1.0,1.0,,3,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,434.0,7.0,1.0,16,16,1.0,1.0,3.0,32,14.0,1.0,0.0625,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,7.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.5,0.625,1.5,0.7,1.5,1.0,0.5,36.8421052631579,1.0,1.0,0.2,1.0,0.5,0.5,0.5,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.4973625,0.6006,0.4285714285714285,0.2857142857142857,18.700000000000003,23.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,124.0,2.0,-1.0,5,6,1.0,1.0,,11,5.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,1610612737,Tony Delk,Tony Delk,960,ATL,434.0,7.0,1.0,16,16,1.0,1.0,3.0,32,14.0,1.0,0.0625,,1.0,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,0.5,,,,10.526315789473683,,,0.2,,1.0,,,,,,,,,,,,0.3702,,,,21.8,,1.0,1.0,1.0,1.0,0.25,0.125,0.1,0.25,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612737,Al Harrington,Al Harrington,1733,ATL,310.0,5.0,2.0,11,10,,,3.0,21,9.0,,,,,,,,,1.0,,1.0,,1.0,2.0,2.0,,,2.0,,,,,1.0,,,1.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,0.3333333333333333,1.0,,0.5,21.428571428571427,,,,,,,,,,,,0.5,,,,1.0,0.408175,,1.0,,3.2,25.8,1.0,,1.0,,,0.2,0.1428571428571428,,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,415.0,7.0,-1.0,15,14,,,3.0,29,14.0,,,1.0,3.0,,,,,,2.0,5.0,,,,4.0,,,2.0,,,2.0,,,,2.0,3.0,,,,,,,,,,,,,,,0.4,0.4,1.0,0.4,1.0,,,27.77777777777778,,,0.2,,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,0.4,0.44756,0.5831,0.5,,11.44,,1.0,1.0,1.0,,0.25,0.125,0.1,,0.3333333333333333,,,2.0,,,,,,0.25,0.4,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,352.0,6.0,-1.0,12,12,,,2.0,24,12.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,1.0,0.6487,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,117040.0,1951.0,-89.0,3744,3767,1370.0,1519.0,519.0,7511,4128.0,1370.0,0.3659188034188034,87.0,229.0,2.0,13.0,1.0,2.0,40.0,222.0,478.0,13.0,53.0,189.0,672.0,1.0,3.0,130.0,69.0,215.0,122.0,36.0,38.0,56.0,261.0,383.0,32.0,17.0,83.0,127.0,227.0,179.0,253.0,17.0,215.0,15.0,0.9230769230769232,0.2452830188679245,0.3333333333333333,0.2549019607843137,0.4644351464435146,0.4548022598870056,0.4896907216494845,0.5209302325581395,0.5462184873949579,0.5168269230769231,0.0998116760828625,16.701078228951594,0.3855421686746988,0.1613832853025936,0.1342821782178218,0.1926605504587156,0.4312617702448211,0.3799126637554585,0.3901345291479821,0.0244821092278719,0.1538461538461538,0.1538461538461538,1.0,0.0753295668549905,0.0206185567010309,0.5,1.0,0.4971751412429379,0.4866620265151515,0.5405493975903615,0.1934523809523809,0.3199404761904761,9.724476987447693,25.786792452830184,96.0,161.0,122.0,120.0,0.1268715524034672,0.0698181818181818,0.0710928319623971,0.0666666666666666,0.1419491525423729,0.1910828025477707,0.208695652173913,211.0,35.0,56.0,,0.1171548117154811,0.1943127962085308,0.0715746421267893,0.3973634651600753,125.0,41.0,79.0,46.0,94.0,322.0,58.0,9.0,63.0,4.0,135.0,44.0,15.0,48.0,39.0,0.7252252252252253,0.8341968911917098,0.4893617021276595,0.2444444444444444,0.0646551724137931,0.5924170616113744,0.7352941176470589,0.9195402298850576,0.8144329896907216,0.5189873417721519,54.0,22.0,False,41.0,74.0,10.0,38.0,3.0,11.0,1.0,2.0,15.0,70.0,148.0,2.0,18.0,3.0,2.0,11.0,5.0,27.0,5.0,25.0,1.0,9.0,12.0,51.0,5.0,15.0,3.0,13.0,8.0,28.0,9.0,14.0,11.0,12.0,23.0,1.0,24.0,12.0,5.0,7.0,24.0,20.0,1.0,1.0,1.0,2.0,36.0,0.1111111111111111,0.4729729729729729,0.4397590361445783,0.2368421052631578,0.0262008733624454,0.0066666666666666,0.0764525993883792,0.0720221606648199,0.0840336134453781,0.0561797752808988,0.1044444444444444,0.1354466858789625,0.1470588235294117,0.8333333333333334,0.608,0.071563088512241,0.2631578947368421,0.3448275862068966,0.5,0.275,0.275,0.9090909090909092,0.2439024390243902,0.0103092783505154,0.4457831325301205,0.5540540540540541,0.0180722891566265,0.0903614457831325,0.1333333333333333,0.2894736842105263,0.4940972392638038,,,,,,,,,,,,,,,
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,74158.0,1236.0,-100.0,2404,2389,848.0,932.0,322.0,4793,2646.0,848.0,0.3527454242928453,67.0,153.0,11.0,31.0,,2.0,185.0,122.0,276.0,82.0,216.0,99.0,589.0,3.0,15.0,43.0,55.0,211.0,150.0,189.0,182.0,22.0,104.0,116.0,42.0,29.0,82.0,47.0,118.0,108.0,110.0,20.0,211.0,20.0,0.7682926829268293,0.3796296296296296,0.2,0.3849765258215962,0.4420289855072464,0.4979674796747967,0.4743589743589743,0.5444444444444444,0.5119047619047619,0.5301507537688442,0.4390243902439024,22.422494592646,0.5121951219512195,0.0912863070539419,0.0963035019455253,0.0952380952380952,0.3109756097560975,0.4379084967320261,0.4437086092715231,0.0630081300813008,0.3548387096774194,0.3548387096774194,1.0,0.3760162601626016,0.0512820512820512,,,0.5914634146341463,0.4831397330595481,0.4579741379310346,0.0730050933786078,0.3582342954159592,11.943478260869565,25.65833333333333,8.0,77.0,12.0,30.0,0.0978398983481575,0.0094562647754137,0.0110091743119266,0.0063694267515923,0.1182432432432432,0.0692307692307692,0.1003344481605351,75.0,6.0,20.0,1.0,0.072463768115942,0.2133333333333333,0.0129449838187702,0.1524390243902439,37.0,5.0,8.0,14.0,24.0,94.0,8.0,15.0,75.0,6.0,165.0,5.0,3.0,27.0,21.0,0.3852459016393442,0.3983050847457627,0.5833333333333334,0.0434782608695652,0.0115830115830115,0.4933333333333333,0.6271186440677966,0.4477611940298507,0.2051282051282051,0.625,60.0,23.0,False,12.0,22.0,18.0,48.0,12.0,71.0,13.0,23.0,72.0,36.0,86.0,28.0,84.0,57.0,3.0,71.0,9.0,33.0,4.0,4.0,,6.0,7.0,40.0,8.0,13.0,4.0,4.0,2.0,30.0,,8.0,2.0,11.0,7.0,1.0,3.0,2.0,,1.0,3.0,,,,,,30.0,0.3333333333333333,0.4186046511627907,0.4588235294117647,0.0416666666666666,0.0130718954248366,,0.0163934426229508,0.0089686098654708,0.0165745856353591,0.0158730158730158,0.0780141843971631,0.0956937799043062,0.0891719745222929,,0.2972972972972973,0.0975609756097561,0.375,0.391304347826087,0.3333333333333333,0.3837837837837838,0.3837837837837838,0.7323943661971831,0.2,0.3333333333333333,0.1294117647058823,0.5454545454545454,0.0705882352941176,0.4235294117647059,0.3194444444444444,0.3901098901098901,0.4609645454545454,5.0,3.0,1.0,6.0,0.2307692307692307,0.6666666666666666,0.4166666666666667,0.0271493212669683,,,,,,,
