EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,PtsPutbacks,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Arc3PctBlocked,BlockedCorner3,on
101211,1610612739,Stephen Graham,Stephen Graham,101211,CLE,2274.0,38,-13,71,71,14.0,29,13.0,142,4.0,1.0,1.0,2.0,2.0,6.0,3.0,12.0,2.0,8.0,77,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,10,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,14.0,2.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.3076923076923077,0.5,0.16666666666666666,0.5,17.647058823529413,0.02857142857142857,0.02702702702702703,0.06666666666666667,1.0,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4253166666666666,0.4686,0.3941,0.07692307692307693,0.07692307692307693,0.25,11.233333333333334,0.19718309859154928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,47965.0,799,3,1518,1522,604.0,482,192.0,3040,10.0,1.0,,4.0,11.0,27.0,16.0,41.0,8.0,169.0,1646,2.0,,17.0,16.0,18.0,14.0,2.0,46.0,63.0,11.0,143.0,1.0,6.0,54.0,12.0,5.0,3.0,16.0,4.0,15.0,37,,12.0,12.0,,,,,,604.0,8.0,0.5625,0.5625,0.3902439024390244,0.4447513812154696,0.45135135135135135,0.53125,0.04878048780487805,0.2,11.545089029293509,0.002136752136752137,0.008403361344537815,,,0.055248618784530384,0.022099447513812154,,,0.14917127071823205,0.4074074074074074,0.4074074074074074,0.5454545454545454,0.0625,0.8287292817679558,0.5323331491712708,0.5219192307692307,0.5289902777777776,,,0.10059171597633136,13.553658536585367,0.39789196310935443,5.0,1.0,2.0,4.0,16.0,47.0,2.0,4.0,7.0,18.0,27.0,93.0,3.0,10.0,11.0,38.0,43.0,140.0,1.0,5.0,14.0,4.0,18.0,56.0,8.0,70.0,111.0,18.0,93.0,27.0,17.0,10.0,7.0,25.0,10.0,5.0,8.0,39.0,1.0,48.0,1.0,7.0,13.0,11.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,70.0,4.0,0.8604651162790697,0.30714285714285716,0.35714285714285715,0.32142857142857145,0.30714285714285716,0.5,0.25,0.53125,0.4305555555555556,0.4473684210526316,0.7734806629834254,0.8125,0.018867924528301886,0.0724907063197026,0.05714285714285714,0.02032520325203252,0.06932153392330384,0.008547008547008548,0.02702702702702703,0.01020408163265306,0.0594059405940594,0.031746031746031744,0.10952380952380952,0.06796116504854369,0.02702702702702703,0.008403361344537815,0.5,0.625,0.6,0.2596685082872928,0.3404255319148936,0.3404255319148936,1.0,0.5138121546961326,0.2903225806451613,0.2903225806451613,0.7777777777777778,1.0,1.0,0.25,0.5,1.0,0.625,0.3,1.0,0.05555555555555555,0.5,0.25,0.3888888888888889,0.5277777777777778,0.2894736842105263,0.2903225806451613,0.41420118343195267,24.590714285714284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,130459.0,2174,7,4013,4021,1057.0,880,530.0,8034,328.0,142.0,84.0,208.0,50.0,113.0,333.0,649.0,176.0,845.0,4254,184.0,37.0,217.0,152.0,388.0,278.0,59.0,47.0,56.0,17.0,121.0,180.0,237.0,665.0,52.0,19.0,64.0,106.0,20.0,95.0,190,20.0,209.0,258.0,120.0,49.0,3.0,49.0,30.0,1057.0,14.0,0.5825825825825826,0.7320754716981132,0.5130970724191063,0.5130368098159509,0.5508474576271186,0.5241545893719807,0.09090909090909091,0.125,18.786313750806972,0.11857707509881422,0.11516414799374675,0.14661654135338345,0.6122448979591837,0.5030674846625767,0.31901840490797545,0.40384615384615385,0.4397905759162304,0.17331288343558282,0.4424778761061947,0.44642857142857145,0.74,0.7717391304347826,0.5076687116564417,0.4961471582181259,0.5446627329192547,0.5176230263157894,0.16129032258064516,0.16194331983805668,0.25680473372781065,6.115408320493067,0.2633939695988039,199.0,76.0,52.0,87.0,1.0,2.0,,,,,,1.0,,,,,1.0,3.0,90.0,,,85.0,,,65.0,235.0,3.0,,1.0,,9.0,7.0,2.0,26.0,4.0,41.0,83.0,301.0,44.0,428.0,15.0,33.0,42.0,17.0,25.0,3.0,19.0,21.0,20.0,,23.0,8.0,235.0,19.0,1.0,0.3333333333333333,,,0.3333333333333333,0.4891304347826087,0.5592105263157895,0.4891304347826087,0.5592105263157895,0.6088082901554405,0.004601226993865031,0.39622641509433965,0.3728813559322034,0.20147255689424365,0.20544554455445543,0.10224438902743142,0.20231822971549,0.10945273631840796,0.10546875,0.09655172413793103,0.18653846153846154,0.24929178470254956,0.18679549114331723,0.21122112211221122,0.18811881188118812,0.05813953488372093,0.6067073170731707,0.6933797909407665,0.5527638190954773,0.003067484662576687,0.5,0.5,1.0,0.0015337423312883436,,,,0.5352112676056338,0.10526315789473684,,,,,,,0.5723684210526315,0.5977011494252874,,,,,,0.2781065088757396,28.400000000000002,136.0,16.0,8.0,4.0,11.0,23.0,28.0,45.0,1.0,5.0,2.0,6.0,0.08173076923076923,0.008849557522123894,0.1032258064516129,0.09931506849315068,0.5595238095238095,,,,,,,,,,,,True
2544,1610612739,LeBron James,LeBron James,2544,CLE,123134.0,2052,44,3789,3791,992.0,844,504.0,7580,375.0,39.0,51.0,143.0,138.0,344.0,424.0,862.0,305.0,1375.0,4003,72.0,22.0,103.0,223.0,298.0,550.0,41.0,234.0,293.0,78.0,645.0,36.0,42.0,316.0,81.0,25.0,78.0,163.0,47.0,33.0,96,17.0,295.0,419.0,183.0,39.0,9.0,39.0,23.0,992.0,11.0,0.35141509433962265,0.35903614457831323,0.4918793503480278,0.49813780260707635,0.5453451043338684,0.5309278350515464,0.04756380510440835,0.08266666666666667,32.06645425580337,0.02501737317581654,0.022614451185879757,0.0496031746031746,0.5897435897435898,0.34916201117318435,0.13314711359404097,0.35664335664335667,0.38345864661654133,0.3202979515828678,0.4011627906976744,0.4011627906976744,0.2753623188405797,0.4642857142857143,0.5465549348230913,0.5055421421889617,0.530763768115942,0.501269190140845,0.15257048092868988,0.18429003021148035,0.07490909090909091,9.413341067285383,0.26181050409078915,235.0,23.0,66.0,111.0,13.0,40.0,3.0,8.0,4.0,14.0,61.0,172.0,,4.0,15.0,50.0,74.0,212.0,36.0,3.0,12.0,108.0,19.0,64.0,128.0,401.0,87.0,135.0,168.0,61.0,59.0,24.0,35.0,130.0,26.0,5.0,67.0,191.0,16.0,274.0,15.0,56.0,85.0,55.0,30.0,6.0,14.0,5.0,8.0,21.0,40.0,3.0,401.0,39.0,0.3918918918918919,0.3490566037735849,0.25,0.296875,0.3557692307692308,0.5,0.484304932735426,0.48214285714285715,0.47560975609756095,0.5454545454545454,0.1973929236499069,0.5214723926380368,0.14545454545454545,0.13546099290780142,0.17447916666666666,0.013368983957219251,0.14381270903010032,0.015789473684210527,0.012448132780082987,0.015037593984962405,0.08757637474541752,0.11641791044776119,0.18664383561643835,0.18339100346020762,0.14736842105263157,0.02862595419847328,0.6266666666666667,0.6831395348837209,0.425531914893617,0.037243947858473,0.325,0.3333333333333333,0.6923076923076923,0.1601489757914339,0.3546511627906977,0.3546511627906977,0.32786885245901637,0.5897435897435898,0.391304347826087,0.09523809523809523,0.375,0.3333333333333333,0.047619047619047616,,,0.3867595818815331,0.5945945945945946,0.04878048780487805,0.2857142857142857,0.17421602787456447,0.3,0.3630952380952381,0.29163636363636364,25.68207547169811,18.0,1.0,24.0,8.0,12.0,1.0,52.0,28.0,2.0,,,,0.06993006993006994,,0.006578947368421052,0.009009009009009009,0.21568627450980393,4.0,1.0,1.0,1.0,0.0047169811320754715,0.025,0.004694835680751174,,,,,True
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,9730.0,162,39,304,306,93.0,86,38.0,610,20.0,5.0,1.0,3.0,1.0,8.0,14.0,31.0,16.0,44.0,306,6.0,3.0,9.0,6.0,16.0,12.0,2.0,7.0,8.0,2.0,17.0,14.0,18.0,53.0,6.0,3.0,1.0,3.0,2.0,16.0,24,,21.0,25.0,11.0,3.0,1.0,3.0,2.0,93.0,2.0,0.5714285714285714,0.7272727272727273,0.45161290322580644,0.45161290322580644,0.5238095238095238,0.5625,0.06451612903225806,0.1,13.00578034682081,0.1346153846153846,0.12213740458015267,0.17857142857142858,0.6666666666666666,0.6451612903225806,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.25806451612903225,0.125,0.125,1.0,0.8333333333333334,0.6451612903225806,0.5164064516129032,0.5199333333333334,0.5406666666666666,0.28205128205128205,0.28205128205128205,0.20454545454545456,5.580645161290324,0.3059210526315789,12.0,3.0,4.0,4.0,,,,,,,,,,,,,,,3.0,,,4.0,,,10.0,18.0,,,,,1.0,1.0,,5.0,,2.0,8.0,23.0,4.0,35.0,3.0,3.0,2.0,1.0,1.0,,,2.0,5.0,,3.0,,18.0,3.0,,,,,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.8181818181818182,,0.6666666666666666,0.2857142857142857,0.23232323232323232,0.2222222222222222,0.07407407407407407,0.22962962962962963,0.15384615384615385,0.1,,0.1891891891891892,0.2857142857142857,0.24390243902439024,0.27586206896551724,,0.2,0.6,0.6666666666666666,0.5833333333333334,,,,,,,,,0.6,,,,,,,,0.6666666666666666,1.0,,,,,,0.4090909090909091,,6.0,2.0,1.0,,,2.0,3.0,2.0,,,,,,,0.08695652173913043,0.1,,,,,,,,,,,,,True
923,1610612739,Donyell Marshall,Donyell Marshall,923,CLE,36392.0,607,-38,1165,1165,462.0,362,148.0,2330,44.0,14.0,4.0,12.0,6.0,13.0,35.0,69.0,28.0,230.0,1299,18.0,9.0,27.0,25.0,52.0,18.0,4.0,15.0,20.0,3.0,45.0,22.0,30.0,131.0,18.0,8.0,13.0,23.0,11.0,34.0,53,4.0,28.0,36.0,11.0,11.0,1.0,12.0,7.0,462.0,6.0,0.7428571428571429,0.896551724137931,0.5072463768115942,0.5260416666666666,0.5476190476190477,0.46551724137931033,0.057971014492753624,0.06818181818181818,17.479369842460613,0.06489675516224189,0.04887218045112782,0.1,0.5833333333333334,0.22916666666666666,0.0625,0.3333333333333333,0.36363636363636365,0.06770833333333333,0.46153846153846156,0.46153846153846156,1.0,0.5833333333333334,0.8697916666666666,0.5643492187500001,0.568545,0.5708578947368421,0.054187192118226604,0.1375,0.11739130434782609,5.530434782608695,0.3965665236051502,25.0,7.0,11.0,18.0,30.0,81.0,,5.0,12.0,32.0,14.0,42.0,,1.0,8.0,19.0,44.0,123.0,9.0,,6.0,14.0,20.0,51.0,14.0,102.0,132.0,,42.0,14.0,5.0,4.0,1.0,12.0,,4.0,19.0,71.0,11.0,101.0,3.0,10.0,10.0,7.0,3.0,2.0,3.0,5.0,2.0,,7.0,3.0,102.0,6.0,1.0,0.35772357723577236,,0.39215686274509803,0.35772357723577236,0.5,0.56,0.375,0.5789473684210527,0.6,0.640625,0.43478260869565216,0.2894736842105263,0.18298969072164947,0.16666666666666666,0.02072538860103627,0.17928286852589642,0.04054054054054054,0.02727272727272727,0.012048192771084338,0.1794871794871795,0.20652173913043478,0.17142857142857143,0.13953488372093023,0.25,0.027777777777777776,0.5681818181818182,0.6097560975609756,0.72,0.421875,0.37037037037037035,0.375,1.0,0.21875,0.3333333333333333,0.3333333333333333,1.0,0.5,0.14285714285714285,0.20833333333333334,,,0.041666666666666664,,,0.23684210526315788,0.6111111111111112,0.42105263157894735,0.375,0.25,0.42105263157894735,0.3333333333333333,0.4434782608695652,23.930081300813008,12.0,4.0,1.0,1.0,6.0,2.0,,9.0,1.0,,,1.0,0.08333333333333333,,0.06557377049180328,0.04,0.5,,1.0,,,0.008130081300813009,0.012345679012345678,,1.0,1.0,,,True
727,1610612739,Eric Snow,Eric Snow,727,CLE,98438.0,1641,-37,2990,3004,584.0,500,397.0,5994,71.0,2.0,14.0,34.0,62.0,157.0,105.0,262.0,30.0,240.0,3153,6.0,2.0,6.0,44.0,140.0,70.0,19.0,200.0,235.0,60.0,505.0,18.0,25.0,131.0,51.0,31.0,24.0,74.0,14.0,71.0,144,2.0,69.0,51.0,20.0,14.0,3.0,14.0,6.0,584.0,19.0,0.6666666666666666,0.6666666666666666,0.40076335877862596,0.3917910447761194,0.410958904109589,0.42857142857142855,0.07251908396946564,0.15492957746478872,10.535405872193436,0.014802631578947368,0.017289073305670817,0.01507537688442211,0.42857142857142855,0.26492537313432835,0.12686567164179105,0.4117647058823529,0.45161290322580644,0.585820895522388,0.39490445859872614,0.40789473684210525,0.7419354838709677,0.3333333333333333,0.2873134328358209,0.4409639097744362,0.40412,0.4173377777777777,0.07017543859649122,0.07168458781362007,0.025,12.001908396946565,0.19531772575250836,29.0,1.0,5.0,11.0,,1.0,,,,1.0,,5.0,,,,2.0,,6.0,2.0,,,20.0,,3.0,12.0,52.0,,,4.0,,35.0,19.0,16.0,107.0,33.0,7.0,22.0,83.0,1.0,106.0,1.0,20.0,50.0,45.0,5.0,3.0,5.0,3.0,15.0,,7.0,1.0,52.0,6.0,,,,,,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.425531914893617,0.4406779661016949,0.022388059701492536,0.6756756756756757,0.01282051282051282,0.07371225577264653,0.07260726072607261,0.030434782608695653,0.0734779566130161,0.017699115044247787,0.032679738562091505,0.025974025974025976,0.07874015748031496,0.07450980392156863,0.06938775510204082,0.06060606060606061,0.1111111111111111,0.007142857142857143,0.4084507042253521,0.48333333333333334,0.6206896551724138,0.0037313432835820895,,,,0.018656716417910446,,,,0.5,1.0,,,,,,,0.23404255319148937,0.45454545454545453,0.02127659574468085,,0.0425531914893617,,,0.21666666666666667,29.683333333333334,,,11.0,2.0,4.0,1.0,3.0,9.0,2.0,,,,0.08823529411764706,0.03184713375796178,,0.012526096033402923,0.42857142857142855,1.0,1.0,,,0.16666666666666666,,,,,0.2,,True
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,76498.0,1275,-41,2295,2300,390.0,334,314.0,4595,245.0,116.0,57.0,154.0,50.0,123.0,250.0,522.0,134.0,634.0,2398,144.0,26.0,180.0,80.0,298.0,202.0,24.0,33.0,40.0,8.0,87.0,127.0,142.0,344.0,25.0,4.0,56.0,87.0,19.0,65.0,133,18.0,129.0,160.0,78.0,72.0,12.0,72.0,48.0,390.0,4.0,0.596,0.7967914438502673,0.4789272030651341,0.4780114722753346,0.5305084745762711,0.5664556962025317,0.04597701149425287,0.08163265306122448,25.19538518794194,0.12738214643931794,0.1232638888888889,0.20118343195266272,0.6666666666666666,0.4684512428298279,0.2944550669216061,0.37012987012987014,0.38,0.23518164435946462,0.4065040650406504,0.4065040650406504,0.92,0.8055555555555556,0.47036328871892924,0.4837068965517241,0.5524984496124031,0.48096749999999994,0.13379073756432247,0.13402061855670103,0.28391167192429023,6.8823754789272025,0.16993464052287582,143.0,65.0,18.0,31.0,,,,,,,,1.0,,,,1.0,,1.0,77.0,,,39.0,,1.0,31.0,109.0,,,,,7.0,5.0,2.0,22.0,3.0,15.0,34.0,158.0,10.0,202.0,33.0,21.0,31.0,12.0,19.0,1.0,20.0,11.0,9.0,8.0,7.0,3.0,109.0,6.0,,,,,,0.5347222222222222,0.4875,0.5347222222222222,0.48148148148148145,0.5677083333333334,0.0019120458891013384,0.3563218390804598,0.20408163265306123,0.17324561403508773,0.1504424778761062,0.0967741935483871,0.1687170474516696,0.1166077738515901,0.07207207207207207,0.1590909090909091,0.20962199312714777,0.14418604651162792,0.1625615763546798,0.16049382716049382,0.125,0.13360323886639677,0.5836734693877551,0.6355555555555555,0.48951048951048953,,,,,0.0019120458891013384,,,,0.5603448275862069,0.06153846153846154,,,,,,,0.38271604938271603,0.5806451612903226,,,0.012345679012345678,,,0.1719242902208202,68.4,126.0,,6.0,4.0,6.0,19.0,18.0,56.0,4.0,,2.0,5.0,0.025974025974025976,,,0.06914893617021277,0.5789473684210527,1.0,,,,,,,,,,,True
2366,1610612739,Mike Wilks,Mike Wilks,2366,CLE,2522.0,42,1,78,82,35.0,35,11.0,160,3.0,,,1.0,2.0,4.0,2.0,8.0,,4.0,68,,,,6.0,4.0,,2.0,1.0,3.0,1.0,8.0,,,5.0,1.0,,2.0,3.0,2.0,3.0,7,,2.0,,,,,,,35.0,2.0,1.0,1.0,0.25,0.2,0.2,,0.25,0.3333333333333333,14.444444444444445,,,,,0.3,0.1,,,0.4,0.5,0.5,1.0,,0.5,0.47785,,0.44858571428571425,,,,11.9125,0.44871794871794873,,,,1.0,,,,,,,,2.0,,,,1.0,,2.0,,,,2.0,,1.0,,4.0,,,2.0,,2.0,2.0,,,,,,5.0,,5.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,4.0,,,,,,,,0.3333333333333333,,0.2857142857142857,0.2857142857142857,0.2,0.3333333333333333,,0.14285714285714285,,,0.10638297872340426,,,,0.07692307692307693,0.09090909090909091,0.2727272727272727,,,,,,,,,,,0.2,,,,,,,,,,,,0.14285714285714285,,,,0.14285714285714285,,,1.0,24.75,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True
2436,1610612739,Flip Murray,Flip Murray,2436,CLE,36580.0,610,66,1121,1121,233.0,228,143.0,2242,61.0,8.0,8.0,24.0,21.0,51.0,64.0,136.0,40.0,207.0,1134,11.0,1.0,26.0,18.0,50.0,78.0,10.0,39.0,45.0,11.0,96.0,9.0,12.0,51.0,20.0,8.0,11.0,27.0,5.0,13.0,30,1.0,37.0,53.0,26.0,5.0,3.0,5.0,2.0,233.0,3.0,0.390625,0.4032258064516129,0.47058823529411764,0.47988505747126436,0.5227272727272727,0.8125,0.07352941176470588,0.16393442622950818,17.578125,0.02112676056338028,0.02178217821782178,0.029197080291970802,0.4,0.3505747126436782,0.13793103448275862,0.3333333333333333,0.3333333333333333,0.29310344827586204,0.4117647058823529,0.4117647058823529,0.2857142857142857,0.5,0.5689655172413793,0.5088761627906977,0.5414566666666667,0.5310391304347826,0.13333333333333333,0.16560509554140126,0.12560386473429952,8.749264705882352,0.20785013380909903,35.0,6.0,8.0,10.0,5.0,14.0,,1.0,2.0,4.0,8.0,24.0,3.0,4.0,,3.0,13.0,38.0,8.0,3.0,5.0,11.0,2.0,7.0,13.0,41.0,30.0,9.0,23.0,8.0,6.0,3.0,3.0,17.0,11.0,2.0,12.0,26.0,1.0,39.0,4.0,12.0,16.0,9.0,7.0,2.0,1.0,,1.0,,3.0,1.0,41.0,3.0,0.7692307692307693,0.34210526315789475,0.6,0.2857142857142857,0.35135135135135137,0.7272727272727273,0.6111111111111112,0.78125,0.56,0.6029411764705882,0.21839080459770116,0.5925925925925926,0.03225806451612903,0.06018518518518518,0.09230769230769231,0.02531645569620253,0.06761565836298933,0.008771929824561403,0.01818181818181818,0.041666666666666664,0.02666666666666667,0.030612244897959183,0.10326086956521739,0.07291666666666667,0.14705882352941177,0.047619047619047616,0.5737704918032787,0.6862745098039216,0.5428571428571428,0.08045977011494253,0.35714285714285715,0.38461538461538464,1.0,0.13793103448275862,0.3333333333333333,0.3333333333333333,0.625,0.75,0.3333333333333333,0.0625,,,0.25,0.75,1.0,0.4,0.8,0.16,0.5,0.12,,0.34782608695652173,0.19806763285024154,25.19473684210526,4.0,1.0,4.0,3.0,3.0,,5.0,2.0,,,,,,,0.027777777777777776,0.022857142857142857,,1.0,1.0,,,0.02631578947368421,0.07142857142857142,,,,,,True
