EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PenaltyFtPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Blocked3s,BlockedArc3,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,FTOffRebounds,OffFTReboundPct,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,654.0,11,-13,22,22,10.0,21.0,3.0,44,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5,6.0,28,1.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,10.0,0.3333333333333333,0.5,0.6,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,0.4,0.6666666666666666,22.22222222222222,1.0,0.2,0.1111111111111111,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.5,0.6,0.3333333333333333,1.0,0.4,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.5,0.6,0.48376,0.5621,0.4711666666666667,0.3333333333333333,0.6666666666666666,2.6,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,9673.0,161,-13,306,313,108.0,128.0,33.0,619,10.0,17.0,4.0,9.0,2.0,2.0,1.0,7.0,15.0,30,45.0,341,4.0,9.0,8.0,2.0,6.0,12.0,18.0,12.0,6.0,4.0,6.0,18.0,6.0,26.0,11.0,37.0,5.0,7.0,2.0,15.0,30.0,1.0,12.0,108.0,0.6,0.75,0.5,0.4444444444444444,0.3333333333333333,0.5,0.4444444444444444,0.3333333333333333,0.5232558139534884,0.4,0.42857142857142855,0.13333333333333333,0.17647058823529413,14.367816091954023,0.46153846153846156,0.16981132075471697,0.05714285714285714,0.145985401459854,0.07801418439716312,0.10526315789473684,0.14634146341463414,0.5666666666666667,0.5882352941176471,0.7142857142857143,0.23333333333333334,0.14285714285714285,0.16666666666666666,,1.0,0.4444444444444444,0.3333333333333333,1.0,0.5666666666666667,0.4904299999999999,0.5670571428571429,0.4530999999999999,0.17777777777777778,0.26666666666666666,5.3566666666666665,0.35294117647058826,4.0,6.0,15.0,8.0,3.0,5.0,8.0,3.0,2.0,1.0,1.0,1.0,21.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,21.0,4.0,2.0,27.0,1.0,9.0,5.0,10.0,5.0,1.0,4.0,10.0,5.0,4.0,4.0,0.14285714285714285,0.2857142857142857,0.06451612903225806,0.1388888888888889,0.07142857142857142,0.06896551724137931,0.42857142857142855,0.20588235294117646,0.16129032258064516,0.045454545454545456,0.1111111111111111,0.09090909090909091,0.5,0.6,0.2,0.6666666666666666,0.6666666666666666,0.75,0.25,0.23684210526315788,0.23684210526315788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101209,1610612747,Devin Green,Devin Green,101209,LAL,650.0,11,-14,22,23,15.0,19.0,5.0,45,1.0,2.0,1.0,1.0,,1.0,,4.0,1.0,8,3.0,26,1.0,2.0,2.0,,5.0,1.0,,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,15.0,,,0.125,0.5,,0.125,0.5,,0.16666666666666666,0.5,0.08333333333333333,0.125,0.5,33.333333333333336,,,0.07692307692307693,,0.0625,0.14285714285714285,,0.25,0.5,1.0,0.5,,,,0.5,1.0,0.2,,0.25,0.41325,0.4686,0.38078,0.6666666666666666,0.3333333333333333,8.475,0.6818181818181818,,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,5866.0,98,5,194,198,69.0,73.0,18.0,392,13.0,18.0,4.0,4.0,4.0,5.0,2.0,7.0,15.0,25,46.0,203,4.0,4.0,8.0,5.0,6.0,18.0,12.0,18.0,4.0,1.0,2.0,12.0,,19.0,4.0,23.0,3.0,6.0,2.0,2.0,4.0,,18.0,69.0,0.4,0.46153846153846156,0.6,1.0,0.8333333333333334,0.6290322580645161,1.0,0.8125,0.6764705882352942,1.0,0.9,0.04,,18.69158878504673,,0.1643835616438356,0.03508771929824561,0.20430107526881722,0.05128205128205128,,0.08,0.5806451612903226,0.7222222222222222,0.7222222222222222,0.22580645161290322,0.2857142857142857,0.3333333333333333,0.5,1.0,1.0,0.625,0.8,0.7741935483870968,0.5174967741935483,0.5214666666666666,0.49055000000000004,0.17391304347826086,0.391304347826087,2.08,0.3556701030927835,,,7.0,5.0,12.0,5.0,17.0,2.0,3.0,8.0,1.0,3.0,39.0,2.0,7.0,,1.0,1.0,,3.0,2.0,1.0,,,,,11.0,2.0,,9.0,3.0,5.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,0.14285714285714285,0.5,0.35,0.09523809523809523,0.0625,0.1111111111111111,,0.19230769230769232,0.22727272727272727,0.2857142857142857,0.5,,,0.38461538461538464,,,,,,0.15151515151515152,0.18518518518518517,3.0,6.0,1.0,2.0,3.0,6.0,1.0,2.0,6.0,3.0,6.0,3.0,2.0,1.0,0.6666666666666666,0.5,0.5,0.5,0.1935483870967742,0.05,0.1935483870967742,0.5,0.5,0.6666666666666666,0.25,0.5,0.5,26.316666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,4850.0,81,-12,162,166,68.0,67.0,17.0,328,5.0,8.0,,,1.0,3.0,1.0,2.0,6.0,10,27.0,178,,,,1.0,3.0,8.0,8.0,4.0,,1.0,1.0,7.0,,8.0,2.0,10.0,2.0,5.0,2.0,1.0,3.0,,8.0,68.0,0.6666666666666666,0.6666666666666666,0.6,,0.3333333333333333,0.525,,0.3125,0.54,,0.4,0.1,0.125,16.574585635359117,,0.125,0.021739130434782608,0.1111111111111111,0.03125,,0.09090909090909091,0.4,0.625,0.7142857142857143,0.1,0.5,0.5,,,,0.375,0.3333333333333333,0.9,0.5023949999999999,,0.48201875,,0.2962962962962963,1.2900000000000003,0.41975308641975306,,,6.0,3.0,5.0,,5.0,,,3.0,,2.0,10.0,1.0,1.0,,3.0,1.0,2.0,3.0,2.0,,,1.0,,,6.0,1.0,,10.0,,3.0,2.0,,,,,1.0,1.0,1.0,2.0,,0.6,0.0625,0.05555555555555555,,0.0625,,0.05263157894736842,0.26666666666666666,0.1,,,1.0,0.8,,,,,,0.13043478260869565,0.23076923076923078,2.0,8.0,,3.0,3.0,10.0,1.0,5.0,9.0,,8.0,2.0,3.0,,1.0,0.3,0.2,0.3,0.5,0.07692307692307693,0.4,0.25,0.25,1.0,0.375,,0.25,25.959999999999997,1.0,2.0,1.0,2.0,1.0,1.0,0.1,0.5,0.5,1.0,0.25,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,4465.0,74,-2,134,139,42.0,58.0,15.0,273,2.0,3.0,1.0,1.0,,1.0,,1.0,5.0,13,25.0,158,1.0,1.0,2.0,1.0,4.0,8.0,2.0,8.0,2.0,1.0,3.0,6.0,2.0,8.0,3.0,11.0,,,,9.0,11.0,,8.0,42.0,0.2,0.25,0.38461538461538464,1.0,0.25,0.4583333333333333,1.0,0.4166666666666667,0.4807692307692308,1.0,0.5,0.07692307692307693,,16.774193548387096,0.18181818181818182,0.1276595744680851,0.0625,0.1016949152542373,0.046875,0.1111111111111111,0.16666666666666666,0.125,0.6666666666666666,0.6666666666666666,0.041666666666666664,,,,1.0,1.0,0.16666666666666666,,0.5833333333333334,0.45244791666666667,0.5644,0.39950833333333335,0.08,0.32,14.184615384615386,0.31343283582089554,3.0,9.0,3.0,3.0,1.0,4.0,5.0,4.0,,,,1.0,14.0,,,,2.0,,2.0,,,,,,1.0,,3.0,,1.0,4.0,,1.0,1.0,3.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,,0.1111111111111111,,,0.07692307692307693,0.125,,,,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,,,0.04,0.07142857142857142,3.0,7.0,1.0,2.0,4.0,11.0,1.0,2.0,9.0,3.0,7.0,3.0,,,0.75,0.36363636363636365,0.5,0.36363636363636365,0.4583333333333333,,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.5,0.42857142857142855,24.70909090909091,1.0,4.0,,,,,0.16666666666666666,0.25,0.25,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,6700.0,112,3,204,211,63.0,91.0,22.0,415,8.0,17.0,1.0,3.0,4.0,6.0,5.0,12.0,25.0,58,96.0,227,2.0,5.0,8.0,6.0,15.0,36.0,18.0,32.0,4.0,2.0,2.0,4.0,1.0,9.0,3.0,12.0,6.0,11.0,3.0,1.0,7.0,,36.0,63.0,0.36,0.391304347826087,0.43103448275862066,0.4,0.4,0.4797297297297297,0.3333333333333333,0.45,0.5402298850574713,0.5,0.5833333333333334,0.034482758620689655,0.058823529411764705,41.525423728813564,0.16666666666666666,0.05714285714285714,0.02564102564102564,0.08602150537634409,0.030303030303030304,0.07142857142857142,0.06896551724137931,0.22972972972972974,0.47058823529411764,0.5,0.16216216216216217,0.4166666666666667,0.45454545454545453,0.2,0.5,0.3333333333333333,0.3,0.6666666666666666,0.44594594594594594,0.46148851351351344,0.45013,0.470835,0.08333333333333333,0.375,11.889655172413793,0.3088235294117647,12.0,29.0,25.0,18.0,6.0,3.0,9.0,2.0,1.0,4.0,1.0,1.0,21.0,1.0,4.0,2.0,3.0,2.0,1.0,5.0,2.0,4.0,,,1.0,1.0,21.0,,1.0,30.0,2.0,9.0,6.0,,,,,,,4.0,6.0,0.08333333333333333,0.45454545454545453,0.17391304347826086,0.047619047619047616,,0.05555555555555555,,0.041666666666666664,0.058823529411764705,0.23529411764705882,,0.05128205128205128,,0.125,0.3918918918918919,0.41379310344827586,0.41379310344827586,0.5833333333333334,,0.1111111111111111,0.13846153846153847,6.0,15.0,2.0,5.0,7.0,16.0,2.0,5.0,15.0,6.0,15.0,6.0,1.0,2.0,0.7142857142857143,0.4375,0.4,0.4375,0.21621621621621623,,0.20270270270270271,0.4,0.42857142857142855,0.6666666666666666,0.25,0.4,0.4,25.849999999999998,1.0,1.0,,,,,0.013513513513513514,1.0,1.0,1.0,,,1.0,1.0,4.0,1.0,1.0,2.0,0.0625,0.06666666666666667,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,3952.0,66,3,126,130,62.0,72.0,15.0,256,2.0,4.0,,1.0,,,3.0,5.0,5.0,12,16.0,134,1.0,3.0,2.0,1.0,3.0,5.0,2.0,8.0,2.0,,2.0,2.0,1.0,5.0,2.0,7.0,1.0,3.0,1.0,4.0,8.0,,5.0,62.0,0.2,0.25,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.5,0.5333333333333333,0.3333333333333333,0.5,,,12.587412587412588,0.125,0.045454545454545456,0.043478260869565216,0.06557377049180328,0.034482758620689655,0.1,0.1111111111111111,0.26666666666666666,0.5,0.5,0.3333333333333333,0.6,0.6,,0.3333333333333333,,,,0.4666666666666667,0.47159333333333325,0.5019333333333332,0.48556,0.125,0.3125,8.666666666666666,0.49206349206349204,,3.0,,,1.0,2.0,3.0,2.0,,1.0,,,8.0,,2.0,,2.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,0.6666666666666666,0.11764705882352941,,,,,,,0.15384615384615385,,,,0.5,0.2,,,,,,,,1.0,,1.0,2.0,3.0,1.0,2.0,6.0,,1.0,,1.0,,1.0,0.6666666666666666,0.5,0.6666666666666666,0.2,0.047619047619047616,0.06666666666666667,,,,0.2,,,24.666666666666668,2.0,2.0,1.0,1.0,,,0.13333333333333333,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,5374.0,90,2,168,168,50.0,58.0,21.0,336,1.0,2.0,,,1.0,1.0,,,3.0,10,33.0,186,,,3.0,1.0,3.0,17.0,2.0,4.0,,,1.0,3.0,,4.0,1.0,5.0,3.0,4.0,1.0,4.0,11.0,,17.0,50.0,0.3333333333333333,0.3333333333333333,0.3,,0.3333333333333333,0.6818181818181818,1.5,0.875,0.6875,1.5,0.85,,,14.583333333333334,,0.05172413793103448,0.01694915254237288,0.05555555555555555,0.012345679012345678,,0.13043478260869565,0.09090909090909091,0.5,0.5,,,,,,,0.125,1.0,0.6363636363636364,0.46743181818181817,0.47805,0.47941874999999995,0.09090909090909091,0.5151515151515151,15.320000000000002,0.2976190476190476,2.0,8.0,3.0,3.0,4.0,4.0,8.0,3.0,1.0,2.0,1.0,1.0,20.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,4.0,,1.0,4.0,,,2.0,,,,,,,,1.0,,0.25,0.07142857142857142,,,,,,,0.1111111111111111,,,,,0.36363636363636365,0.25,0.25,0.5,,,,6.0,8.0,2.0,2.0,8.0,12.0,4.0,5.0,24.0,,8.0,6.0,,1.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.5454545454545454,0.038461538461538464,0.36363636363636365,0.75,0.75,1.0,0.25,1.0,0.75,25.125,2.0,4.0,2.0,3.0,,,0.18181818181818182,0.5,0.5,1.0,0.375,0.6666666666666666,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,
2198,1610612747,Kwame Brown,Kwame Brown,2198,LAL,2829.0,47,-6,85,88,8.0,11.0,9.0,173,2.0,6.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,10,8.0,89,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,5.0,,7.0,3.0,10.0,2.0,2.0,,1.0,2.0,1.0,2.0,8.0,0.3333333333333333,0.5,0.3,0.25,1.0,0.3,0.25,1.0,0.3333333333333333,0.2,0.5,0.2,0.3333333333333333,14.141414141414142,,0.1724137931034483,0.08571428571428572,0.19444444444444445,0.06818181818181818,0.07692307692307693,0.2222222222222222,0.6,0.3333333333333333,0.5,0.3,0.3333333333333333,0.3333333333333333,,0.75,0.3333333333333333,1.0,1.0,0.6,0.45305,0.48605,0.3701,0.25,0.25,5.07,0.09411764705882353,,1.0,2.0,,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,,2.0,,2.0,2.0,,,,,1.0,,,,8.0,,,5.0,1.0,3.0,,,,,,,,1.0,,,,0.2857142857142857,,,,,0.1111111111111111,0.18181818181818182,0.2,0.5,,,0.5,0.1,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
