EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FTOffRebounds,Offensive Fouls Drawn,FG3APct,OffFTReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3pt And 1 Free Throw Trips
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,14564.0,243,7,462,471,176,181,50.0,933,26.0,45.0,5.0,11.0,6.0,10.0,10.0,35.0,4.0,13.0,40.0,93.0,36.0,116.0,457,6.0,15.0,2.0,14.0,9.0,25.0,15.0,33.0,46.0,34.0,4.0,16.0,8.0,4.0,12.0,4.0,4.0,4.0,28.0,1.0,13.0,8.0,17.0,14.0,39.0,14.0,53.0,3.0,6.0,5.0,1.0,12.0,2.0,4.0,6.0,8.0,1.0,2.0,18.0,2.0,3.0,19.0,30.0,1.0,1.0,38.0,2.0,48.0,6.0,23.0,4.0,8.0,4.0,4.0,8.0,2.0,1.0,2.0,33.0,176,3.0,4.0,0.575,0.6052631578947368,0.43010752688172044,0.4,0.36,0.43010752688172044,0.4,0.36,0.5087719298245614,0.4117647058823529,0.5,0.17204301075268819,0.13333333333333333,0.2571428571428571,0.07692307692307693,25.43352601156069,0.6666666666666666,0.4666666666666667,0.10365853658536585,0.07386363636363637,0.17391304347826086,0.045454545454545456,0.11904761904761904,0.0707070707070707,0.14814814814814814,0.06779661016949153,0.015873015873015872,0.058823529411764705,0.06666666666666667,0.1951219512195122,0.07936507936507936,0.15625,0.21428571428571427,0.08108108108108109,0.25,0.4838709677419355,0.5777777777777777,0.6666666666666666,0.7307692307692307,0.3763440860215054,0.2857142857142857,0.38461538461538464,0.3,0.13978494623655913,0.3076923076923077,0.3333333333333333,0.25,0.7333333333333333,0.45454545454545453,0.2,0.4,0.6,0.4838709677419355,0.4777301075268817,0.5117428571428572,0.480888,0.20909090909090908,0.20909090909090908,0.1206896551724138,0.28448275862068967,5.740860215053765,0.38095238095238093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101160,1610612763,Lawrence Roberts,Lawrence Roberts,101160,MEM,4179.0,70,3,142,147,72,74,15.0,289,6.0,11.0,3.0,3.0,3.0,5.0,2.0,6.0,3.0,9.0,11.0,26.0,2.0,24.0,130,3.0,5.0,,6.0,6.0,15.0,2.0,14.0,14.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,6.0,7.0,8.0,2.0,17.0,8.0,25.0,,2.0,1.0,1.0,,,,,,,,,,,5.0,10.0,1.0,,3.0,,2.0,,1.0,,1.0,1.0,,1.0,,,,14.0,72,3.0,,0.6363636363636364,0.875,0.4230769230769231,0.6,0.4,0.4074074074074074,0.6,0.375,0.42857142857142855,0.6,0.4117647058823529,0.07692307692307693,0.18181818181818182,,,17.61006289308176,,0.125,0.21621621621621623,0.1016949152542373,0.3333333333333333,0.2,0.25862068965517243,0.109375,0.14285714285714285,0.05263157894736842,0.11538461538461539,0.2,0.15384615384615385,0.25,0.25,0.3888888888888889,,,,0.4074074074074074,0.5454545454545454,0.6666666666666666,0.5,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6,1.0,,0.3125,0.6,0.4444444444444444,0.4344769230769231,0.50488,0.42642,0.03571428571428571,0.037037037037037035,0.25,0.5833333333333334,8.261538461538462,0.5070422535211268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.037037037037037035,0.3333333333333333,0.037037037037037035,0.0625,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101194,1610612763,Anthony Roberson,Anthony Roberson,101194,MEM,2727.0,45,14,85,92,35,42,5.0,177,1.0,2.0,,,,,,,4.0,7.0,5.0,9.0,2.0,21.0,71,1.0,1.0,,2.0,3.0,4.0,2.0,11.0,8.0,2.0,,,3.0,1.0,4.0,1.0,,2.0,9.0,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,1.0,,1.0,1.0,,,,2.0,,1.0,,2.0,,,2.0,,2.0,,1.0,,,,,,,,,11.0,35,1.0,,0.8,0.8,0.5555555555555556,1.0,0.75,0.6333333333333333,1.0,0.5625,0.65625,1.0,0.6111111111111112,,,,,20.0,0.5,0.1111111111111111,0.03571428571428571,,,,0.022222222222222223,,,,,,,,0.0625,,,,,0.13333333333333333,0.5,0.5,,,,,,0.4666666666666667,0.5714285714285714,0.5714285714285714,1.0,,,,,,0.5333333333333333,0.4511633333333333,0.3567,0.418525,0.0625,0.1,0.09523809523809523,0.5238095238095238,14.633333333333333,0.4117647058823529,4.0,4.0,6.0,4.0,4.0,,,0.4,,0.26666666666666666,0.5,24.866666666666664,2.0,2.0,1.0,1.0,3.0,1.0,9.0,1.0,1.0,1.0,1.0,0.5,0.25,0.5,0.13333333333333333,1.0,1.0,1.0,0.25,0.25,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,10231.0,171,41,304,305,78,89,30.0,609,7.0,11.0,2.0,2.0,2.0,3.0,1.0,7.0,7.0,20.0,15.0,38.0,10.0,64.0,274,2.0,2.0,1.0,5.0,4.0,6.0,2.0,16.0,20.0,10.0,2.0,4.0,11.0,1.0,12.0,1.0,4.0,3.0,25.0,1.0,4.0,6.0,6.0,5.0,17.0,5.0,22.0,3.0,8.0,7.0,1.0,8.0,1.0,6.0,4.0,2.0,,,12.0,1.0,2.0,13.0,27.0,,3.0,18.0,1.0,15.0,1.0,7.0,1.0,,,,,,,,16.0,78,2.0,,0.6666666666666666,0.7142857142857143,0.39473684210526316,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6363636363636364,0.5245901639344263,0.625,0.6666666666666666,0.10526315789473684,,0.42857142857142855,0.05,21.282798833819243,0.6666666666666666,0.3333333333333333,0.057692307692307696,0.036036036036036036,0.14285714285714285,0.043478260869565216,0.0821917808219178,0.03731343283582089,0.10714285714285714,,0.022222222222222223,0.05263157894736842,,0.10344827586206896,0.058823529411764705,0.09090909090909091,0.3333333333333333,0.11538461538461539,,0.2037037037037037,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.12962962962962962,0.14285714285714285,0.25,1.0,0.37037037037037035,0.35,0.3684210526315789,0.7142857142857143,0.6666666666666666,1.0,,0.2727272727272727,0.6666666666666666,0.5,0.436888679245283,0.4554833333333333,0.4649150000000001,0.11666666666666667,0.1590909090909091,0.078125,0.25,11.23157894736842,0.2565789473684211,13.0,4.0,16.0,5.0,12.0,,7.0,0.2962962962962963,,0.24074074074074073,0.36363636363636365,27.03125,3.0,3.0,5.0,1.0,8.0,2.0,24.0,5.0,4.0,,1.0,0.5,0.4,0.5333333333333333,0.05555555555555555,1.0,1.0,1.0,0.38461538461538464,0.38461538461538464,1.0,0.25,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.09090909090909091,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,34199.0,570,-29,1022,1038,328,328,114.0,2060,21.0,47.0,,2.0,5.0,14.0,5.0,18.0,24.0,73.0,50.0,138.0,10.0,113.0,1024,1.0,5.0,,5.0,12.0,37.0,6.0,33.0,22.0,78.0,,5.0,47.0,29.0,76.0,19.0,20.0,19.0,181.0,2.0,2.0,11.0,21.0,1.0,33.0,4.0,37.0,2.0,20.0,4.0,16.0,23.0,6.0,15.0,13.0,8.0,,1.0,36.0,,13.0,13.0,45.0,3.0,2.0,31.0,4.0,23.0,5.0,8.0,6.0,,,,,,,,33.0,328,6.0,5.0,0.22,0.22,0.36231884057971014,0.2,0.32432432432432434,0.3576388888888889,0.35714285714285715,0.32142857142857145,0.369281045751634,0.35714285714285715,0.336734693877551,0.036231884057971016,0.10638297872340426,,,16.33535004321521,0.6388888888888888,0.01818181818181818,0.05865921787709497,0.005376344086021506,0.0990990990990991,0.023809523809523808,0.06823027718550106,0.008771929824561403,,0.01904761904761905,,0.015873015873015872,0.05128205128205128,0.011111111111111112,0.09271523178807947,0.07142857142857142,0.18518518518518517,0.025,,0.3263888888888889,0.44680851063829785,0.5,0.14285714285714285,0.125,0.2777777777777778,0.2777777777777778,0.2,0.5069444444444444,0.3287671232876712,0.3287671232876712,0.2916666666666667,0.2857142857142857,,,0.3333333333333333,0.35714285714285715,0.3680555555555556,0.45441347517730496,0.39045,0.4416924999999998,0.05442176870748299,0.05673758865248227,0.04424778761061947,0.2920353982300885,11.294927536231885,0.32093933463796476,5.0,4.0,6.0,5.0,3.0,,6.0,0.041666666666666664,,0.034722222222222224,0.09523809523809523,34.48333333333333,,1.0,1.0,1.0,1.0,1.0,,1.0,8.0,3.0,,0.16666666666666666,0.2,0.25,0.006944444444444444,,,,0.2,0.25,,0.25,0.3333333333333333,,1.0,1.0,2.0,2.0,0.14285714285714285,0.023809523809523808,,1.0,1.0,1.0,3.0,2.0,10.0,0.5,0.3333333333333333,1.0,0.2,0.047619047619047616,0.14285714285714285,1.0,,,,,,,,,,,,True,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,16591.0,277,-4,508,516,164,178,53.0,1024,24.0,33.0,7.0,8.0,6.0,7.0,2.0,11.0,11.0,32.0,37.0,76.0,22.0,99.0,496,7.0,8.0,,14.0,9.0,19.0,7.0,25.0,24.0,50.0,12.0,4.0,8.0,4.0,12.0,1.0,7.0,,28.0,,9.0,5.0,23.0,2.0,30.0,9.0,39.0,,12.0,4.0,8.0,9.0,1.0,4.0,7.0,5.0,,,16.0,,5.0,10.0,36.0,4.0,4.0,27.0,1.0,31.0,4.0,15.0,2.0,6.0,4.0,2.0,6.0,1.0,3.0,,25.0,164,4.0,1.0,0.32432432432432434,0.3870967741935484,0.4868421052631579,0.875,0.47368421052631576,0.4583333333333333,0.875,0.391304347826087,0.5103092783505154,0.7777777777777778,0.44642857142857145,0.05263157894736842,0.030303030303030304,0.18181818181818182,0.03125,19.78984238178634,0.5625,0.06896551724137931,0.1329479768786127,0.046632124352331605,0.08196721311475409,,0.11965811965811966,0.04017857142857143,0.03333333333333333,0.11538461538461539,0.012345679012345678,,0.1111111111111111,0.125,0.15492957746478872,0.10869565217391304,,,0.16666666666666666,0.39285714285714285,0.7272727272727273,0.75,0.16666666666666666,0.13095238095238096,0.18181818181818182,0.2222222222222222,0.5,0.38095238095238093,0.34375,0.3548387096774194,0.6363636363636364,1.0,0.875,,0.30434782608695654,0.8571428571428571,0.4880952380952381,0.4738553571428572,0.5562125,0.4588434782608696,0.15789473684210525,0.1724137931034483,0.1414141414141414,0.25252525252525254,9.072368421052634,0.3228346456692913,,,8.0,4.0,,,6.0,0.09523809523809523,,,,23.35,1.0,8.0,,,1.0,,3.0,,1.0,1.0,1.0,0.125,,0.125,0.09523809523809523,0.125,0.125,1.0,,,,,,,4.0,,,,,0.17391304347826086,,,,,,,3.0,,,,,,,,,,,,,,,,,,,True,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,21113.0,352,-63,622,621,167,167,64.0,1243,22.0,33.0,,6.0,8.0,14.0,3.0,10.0,17.0,39.0,42.0,82.0,26.0,161.0,628,,7.0,,3.0,14.0,27.0,7.0,41.0,44.0,40.0,,6.0,17.0,2.0,19.0,,11.0,6.0,40.0,1.0,5.0,12.0,39.0,9.0,60.0,7.0,67.0,1.0,8.0,6.0,2.0,6.0,6.0,5.0,19.0,1.0,,2.0,25.0,1.0,6.0,13.0,35.0,2.0,9.0,26.0,1.0,31.0,3.0,11.0,2.0,7.0,5.0,,7.0,3.0,,,41.0,167,,,0.5238095238095238,0.5238095238095238,0.5121951219512195,,0.5185185185185185,0.5357142857142857,0.09375,0.4857142857142857,0.5735294117647058,0.09375,0.527027027027027,0.07317073170731707,0.12121212121212122,0.2,,22.96718972895863,0.24,0.3103448275862069,0.17567567567567569,0.02074688796680498,0.1791044776119403,0.0196078431372549,0.17647058823529413,0.02054794520547945,0.047619047619047616,,0.010416666666666666,,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.10526315789473684,0.01639344262295082,0.42857142857142855,0.2619047619047619,0.6666666666666666,0.7586206896551724,0.4090909090909091,0.07936507936507936,0.3,0.375,0.3333333333333333,0.30952380952380953,0.4358974358974359,0.4358974358974359,0.7058823529411765,0.375,,,0.4,0.5714285714285714,0.6111111111111112,0.5003309523809523,0.54355,0.4831800000000001,0.08208955223880597,0.12222222222222222,0.018633540372670808,0.2546583850931677,10.684146341463414,0.2684887459807074,42.0,8.0,44.0,8.0,42.0,1.0,2.0,0.3492063492063492,0.045454545454545456,0.3333333333333333,0.22857142857142856,25.04318181818182,1.0,2.0,16.0,2.0,17.0,2.0,45.0,16.0,,2.0,0.8823529411764706,0.38636363636363635,0.25,0.38636363636363635,0.015873015873015872,0.5,0.5,1.0,0.38095238095238093,0.38095238095238093,0.875,0.25,0.38095238095238093,,,9.0,9.0,,0.5625,,,,1.0,1.0,6.0,,2.0,0.1111111111111111,,,,0.08333333333333333,,0.1111111111111111,8.0,2.0,1.0,,,,,,,,,True,,,,
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,4910.0,82,22,145,148,54,46,16.0,293,5.0,11.0,2.0,5.0,,2.0,1.0,5.0,,,6.0,16.0,9.0,21.0,131,2.0,5.0,7.0,11.0,,3.0,3.0,3.0,8.0,4.0,4.0,4.0,1.0,,1.0,,,1.0,2.0,,7.0,,9.0,2.0,11.0,7.0,18.0,1.0,7.0,4.0,3.0,3.0,,2.0,2.0,1.0,,,5.0,1.0,2.0,10.0,15.0,,,7.0,2.0,14.0,,4.0,3.0,4.0,2.0,1.0,4.0,2.0,,1.0,3.0,54,1.0,3.0,0.6666666666666666,1.0,0.375,0.4,,0.375,0.4,,0.45652173913043476,0.6111111111111112,0.25,0.25,0.2727272727272727,0.2,,16.766467065868266,0.6,0.2,0.1875,0.1346153846153846,,,0.15789473684210525,0.11666666666666667,0.16666666666666666,0.08333333333333333,0.13636363636363635,,0.15384615384615385,0.2857142857142857,0.14285714285714285,,,0.16666666666666666,0.5,0.6875,0.45454545454545453,0.625,0.6,0.3125,0.2,0.25,1.0,,,,,1.0,0.4,,0.6666666666666666,,0.6875,0.4779,0.5596599999999999,0.5179333333333334,0.2,0.2,0.5238095238095238,0.14285714285714285,2.4875000000000003,0.3724137931034483,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,14265.0,238,-29,410,420,140,121,51.0,830,10.0,18.0,3.0,6.0,2.0,3.0,5.0,13.0,2.0,4.0,17.0,35.0,15.0,70.0,413,4.0,8.0,3.0,11.0,5.0,10.0,7.0,26.0,24.0,10.0,4.0,4.0,9.0,3.0,12.0,1.0,5.0,3.0,27.0,5.0,11.0,3.0,18.0,1.0,22.0,16.0,38.0,2.0,10.0,6.0,4.0,7.0,,4.0,3.0,3.0,,2.0,10.0,,4.0,12.0,19.0,3.0,,26.0,1.0,23.0,2.0,7.0,5.0,6.0,5.0,1.0,7.0,3.0,1.0,,26.0,140,2.0,3.0,0.7058823529411765,0.8,0.4857142857142857,0.5,0.5,0.5288461538461539,0.5,0.5,0.5645161290322581,0.6111111111111112,0.5652173913043478,0.11428571428571428,0.16666666666666666,0.07692307692307693,,15.22198731501057,0.7,0.05555555555555555,0.12080536912751678,0.07913669064748201,0.07317073170731707,0.10638297872340426,0.11052631578947368,0.08602150537634409,0.06666666666666667,0.02857142857142857,0.11864406779661017,0.08823529411764706,0.12,0.0975609756097561,0.13793103448275862,0.09375,,0.08695652173913043,0.42857142857142855,0.34615384615384615,0.5555555555555556,0.6666666666666666,0.9,0.25,0.38461538461538464,0.4166666666666667,0.2,0.07692307692307693,0.5,0.5,1.0,0.75,0.5,0.6666666666666666,0.15789473684210525,0.6666666666666666,0.6730769230769231,0.5105557692307693,0.57866,0.5276315789473683,0.12280701754385964,0.175,0.15714285714285714,0.37142857142857144,4.885714285714285,0.34146341463414637,5.0,2.0,17.0,9.0,5.0,,5.0,0.3269230769230769,,0.09615384615384616,0.10526315789473684,23.923529411764704,5.0,12.0,2.0,2.0,7.0,3.0,18.0,2.0,1.0,,0.8571428571428571,0.4117647058823529,0.3333333333333333,0.4117647058823529,0.23076923076923078,0.4166666666666667,0.4166666666666667,0.8,0.4,0.5,1.0,1.0,0.4,1.0,7.0,,,,,0.3684210526315789,0.14285714285714285,,,,3.0,1.0,2.0,,0.058823529411764705,,0.2,0.15384615384615385,,,1.0,,,1.0,1.0,1.0,,,,,,True,,,,
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,9131.0,152,-30,261,268,78,72,31.0,529,7.0,9.0,,,,,,2.0,1.0,5.0,8.0,16.0,5.0,45.0,294,,,1.0,1.0,,1.0,3.0,12.0,10.0,6.0,,1.0,10.0,,10.0,,6.0,4.0,20.0,1.0,1.0,3.0,9.0,1.0,13.0,2.0,15.0,,10.0,5.0,5.0,2.0,,2.0,3.0,,,1.0,5.0,,2.0,3.0,12.0,,2.0,7.0,,8.0,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,12.0,78,,1.0,0.625,0.625,0.5,,,0.5128205128205128,,0.45,0.5238095238095238,0.16666666666666666,0.5,0.0625,0.1111111111111111,,,15.878378378378379,0.4,0.1,0.09574468085106383,0.012195121951219513,0.125,0.02857142857142857,0.1016949152542373,0.017094017094017096,,,0.034482758620689655,0.04,0.09375,0.13043478260869565,0.07692307692307693,0.13043478260869565,,,1.0,0.23076923076923078,0.7777777777777778,0.875,0.7142857142857143,0.05128205128205128,,,,0.1282051282051282,0.2,0.2,,,,,,,0.8205128205128205,0.5151974358974359,0.583575,0.470765,0.04878048780487805,0.1111111111111111,0.022222222222222223,0.26666666666666666,7.1625,0.2988505747126437,15.0,6.0,23.0,9.0,15.0,,,0.5897435897435898,,0.38461538461538464,0.6,24.934782608695652,2.0,8.0,6.0,2.0,8.0,3.0,24.0,6.0,,,1.0,0.34782608695652173,0.3333333333333333,0.34782608695652173,0.20512820512820512,0.25,0.25,1.0,0.4,0.4,1.0,0.3333333333333333,0.4,1.0,3.0,1.0,2.0,,0.5,0.3,0.3333333333333333,1.0,,,,,,,,,,,0.5,,2.0,,,,,,,,,,,True,,,,
