EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangePctBlocked,OffensiveGoaltends,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,HeaveMakes,Clear Path Fouls,Blocked3s,BlockedCorner3,on,3pt And 1 Free Throw Trips
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,101442.0,1691,91,3204,3197,860,738,384,6401,192.0,299.0,67.0,105.0,36.0,51.0,38.0,88.0,14.0,44.0,3.0,1.0,244.0,431,3.0,98.0,586.0,3338,73.0,119.0,17.0,163.0,47.0,72.0,1.0,46.0,140.0,290.0,198.0,114.0,3.0,35.0,105.0,41.0,146.0,24.0,17.0,55.0,17.0,33.0,333.0,24.0,105.0,2.0,50.0,170.0,44.0,264.0,131.0,395.0,24.0,33.0,23.0,10.0,41.0,17.0,27.0,52.0,3.0,14.0,2.0,13.0,93.0,10.0,15.0,108.0,185.0,11.0,13.0,173.0,15.0,46.0,148.0,17.0,65.0,18.0,49.0,41.0,1.0,7.0,49.0,27.0,1.0,3.0,5.0,140.0,860,18.0,15.0,0.5942622950819673,0.7754010695187166,0.5661252900232019,0.6134453781512605,0.6527777777777778,0.5622119815668203,0.6134453781512605,0.6438356164383562,0.586,0.6127819548872181,0.6730769230769231,0.0069124423963133645,0.08120649651972157,0.09698996655518395,0.06818181818181818,16.090389327525184,0.44086021505376344,0.43137254901960786,0.019417475728155338,0.1526032315978456,0.09012875536480687,0.14925373134328357,0.08080808080808081,0.1518288474810214,0.08823529411764706,0.14349775784753363,0.07419354838709677,0.044009779951100246,0.08673469387755102,0.06930693069306931,0.15384615384615385,0.13307984790874525,0.162217659137577,0.1276595744680851,0.2,0.15789473684210525,0.5510204081632653,0.6889400921658986,0.6421404682274248,0.7111111111111111,0.6197916666666666,0.20276497695852536,0.4318181818181818,0.4634146341463415,0.42105263157894735,0.10138248847926268,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.0069124423963133645,0.8823529411764706,0.638095238095238,0.14925373134328357,0.6986301369863014,0.7058823529411765,0.0136986301369863,0.695852534562212,0.5161735023041476,0.545372380952381,0.5110808219178082,0.13485477178423236,0.13569937369519833,0.2781569965870307,0.23890784982935154,3.5262180974477966,28.133333333333336,0.26841448189762795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1983,1610612749,Jermaine Jackson,Jermaine Jackson,1983,MIL,4951.0,83,-44,159,172,65,66,17,331,,2.0,,,,1.0,2.0,4.0,2.0,5.0,,,4.0,11,,7.0,15.0,198,,1.0,,,1.0,4.0,,2.0,4.0,6.0,2.0,,,2.0,8.0,4.0,12.0,4.0,,4.0,2.0,2.0,28.0,,2.0,,1.0,5.0,,6.0,2.0,8.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,,2.0,,,5.0,,2.0,3.0,10.0,1.0,,10.0,2.0,2.0,8.0,,2.0,2.0,1.0,1.0,,,1.0,,,,,4.0,65,4.0,1.0,0.75,0.75,0.36363636363636365,,0.25,0.36363636363636365,,0.25,0.5,,0.4,,0.18181818181818182,0.5,,11.299435028248588,0.8,,,0.09090909090909091,0.0392156862745098,0.041666666666666664,,0.0759493670886076,0.031746031746031744,0.0625,0.06666666666666667,,,,0.08333333333333333,0.1,0.08695652173913043,0.058823529411764705,,0.25,,0.18181818181818182,,,,0.36363636363636365,0.5,0.5,1.0,0.45454545454545453,0.4,0.5,0.5,,,,,0.25,,,0.18181818181818182,0.417,0.2558,0.397575,0.15384615384615385,0.15384615384615385,,0.26666666666666666,11.290909090909091,,0.4088050314465409,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2048,1610612749,Jamaal Magloire,Jamaal Magloire,2048,MIL,108543.0,1809,-4,3383,3374,811,760,404,6757,142.0,253.0,40.0,75.0,29.0,59.0,59.0,183.0,9.0,28.0,,,210.0,464,,128.0,548.0,3560,42.0,86.0,35.0,119.0,39.0,93.0,,46.0,124.0,260.0,160.0,56.0,,44.0,34.0,7.0,41.0,6.0,1.0,17.0,7.0,10.0,89.0,26.0,128.0,2.0,79.0,289.0,34.0,402.0,156.0,558.0,18.0,24.0,17.0,7.0,52.0,7.0,20.0,75.0,5.0,32.0,,19.0,127.0,19.0,32.0,102.0,206.0,22.0,25.0,204.0,30.0,4.0,244.0,18.0,96.0,36.0,60.0,51.0,1.0,8.0,60.0,37.0,2.0,13.0,7.0,124.0,811,14.0,30.0,0.6190476190476191,0.7142857142857143,0.4525862068965517,0.4883720930232558,0.41935483870967744,0.4525862068965517,0.4883720930232558,0.41935483870967744,0.4740484429065744,0.5219298245614035,0.4460431654676259,,0.09482758620689655,0.12648221343873517,0.060109289617486336,18.188874514877103,0.4094488188976378,0.3469387755102041,0.017543859649122806,0.2396351575456053,0.10281124497991968,0.2188365650969529,0.08843537414965986,0.23484365028717294,0.10006497725795971,0.11486486486486487,0.11079545454545454,0.08463251670378619,0.065,0.13829787234042554,0.20810810810810812,0.24918032786885247,0.256120527306968,0.23265306122448978,0.1896551724137931,0.08653846153846154,0.6166666666666667,0.5452586206896551,0.5612648221343873,0.6425339366515838,0.6408450704225352,0.39439655172413796,0.3224043715846995,0.3430232558139535,0.5423728813559322,0.0603448275862069,0.32142857142857145,0.3333333333333333,0.7777777777777778,,0.872093023255814,0.5333333333333333,0.2,0.6344086021505376,0.4915254237288136,,0.5452586206896551,0.4608562500000001,0.5305328767123288,0.47146129032258066,0.17712177121771217,0.17712177121771217,0.21715328467153286,0.22627737226277372,4.089008620689656,,0.23972805202483002,0.03571428571428571,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,123864.0,2064,119,3965,3946,1201,1141,467,7911,161.0,280.0,15.0,32.0,54.0,96.0,54.0,134.0,117.0,316.0,192.0,57.0,332.0,730,273.0,323.0,1320.0,4168,29.0,71.0,27.0,118.0,96.0,219.0,77.0,179.0,467.0,344.0,320.0,20.0,192.0,63.0,113.0,37.0,150.0,26.0,11.0,62.0,9.0,42.0,337.0,7.0,38.0,1.0,60.0,120.0,7.0,187.0,46.0,233.0,10.0,65.0,49.0,16.0,64.0,8.0,38.0,49.0,5.0,26.0,2.0,8.0,113.0,4.0,28.0,27.0,88.0,3.0,17.0,277.0,1.0,6.0,372.0,25.0,130.0,58.0,5.0,4.0,,1.0,5.0,4.0,1.0,3.0,1.0,467.0,1201,15.0,56.0,0.5180722891566265,0.5341614906832298,0.4547945205479452,0.4084507042253521,0.4383561643835616,0.49700897308075775,0.5055555555555555,0.4864864864864865,0.5599828620394173,0.5735294117647058,0.5886889460154242,0.27218344965104685,0.0863013698630137,0.16071428571428573,0.09701492537313433,28.27433628318584,0.5663716814159292,0.04929577464788732,0.007633587786259542,0.08961911874533234,0.026988636363636364,0.13100436681222707,0.01871657754010695,0.1001669449081803,0.025252525252525252,0.030534351145038167,0.03561643835616438,0.017341040462427744,0.023529411764705882,0.008403361344537815,0.05045871559633028,0.11011904761904762,0.10758377425044091,0.14285714285714285,0.10666666666666667,0.02028397565922921,0.8,0.27916251246261214,0.575,0.6851063829787234,0.5279503105590062,0.13359920239282153,0.40298507462686567,0.4462809917355372,0.37037037037037035,0.3150548354935194,0.370253164556962,0.3762057877813505,0.5726495726495726,0.1914257228315055,0.35555555555555557,0.46875,0.5333333333333333,0.32432432432432434,0.5625,0.19256756756756757,0.551345962113659,0.48781251246261226,0.4807709459459458,0.47787702702702706,0.11812443642921551,0.15568862275449102,0.0893939393939394,0.35378787878787876,9.425890410958905,25.07802197802198,0.3029003783102144,0.015822784810126583,,37.0,81.0,3.0,7.0,12.0,20.0,74.0,8.0,12.0,20.0,111.0,11.0,19.0,32.0,282.0,51.0,74.0,18.0,1.0,0.8468468468468469,0.4065934065934066,0.5789473684210527,0.4155844155844156,0.4065934065934066,0.08075772681954138,0.4567901234567901,0.4567901234567901,0.8918918918918919,0.3854166666666667,0.3854166666666667,0.8243243243243243,0.07777777777777778,0.42857142857142855,1.0,0.13333333333333333,0.6666666666666666,0.75,0.06756756756756757,0.6,0.3508771929824561,0.3854166666666667,0.0036496350364963502,,,,,,,,,,True,
2250,1610612749,Bobby Simmons,Bobby Simmons,2250,MIL,152253.0,2538,49,4834,4822,1432,1341,582,9656,90.0,174.0,21.0,34.0,33.0,61.0,32.0,92.0,139.0,292.0,155.0,49.0,261.0,558,250.0,165.0,1002.0,5102,34.0,67.0,21.0,116.0,65.0,138.0,76.0,86.0,309.0,344.0,178.0,36.0,155.0,46.0,135.0,37.0,172.0,23.0,14.0,77.0,20.0,38.0,381.0,24.0,65.0,2.0,59.0,164.0,19.0,242.0,91.0,333.0,9.0,86.0,56.0,30.0,44.0,8.0,29.0,79.0,2.0,15.0,7.0,15.0,123.0,13.0,26.0,98.0,254.0,9.0,40.0,183.0,12.0,16.0,200.0,10.0,66.0,34.0,21.0,15.0,2.0,4.0,21.0,11.0,,2.0,2.0,309.0,1432,38.0,32.0,0.6590038314176245,0.7078189300411523,0.46774193548387094,0.5074626865671642,0.47101449275362317,0.5179455445544554,0.572289156626506,0.5210280373831776,0.5534521158129176,0.6105263157894737,0.5836501901140685,0.3094059405940594,0.08243727598566308,0.15517241379310345,0.14130434782608695,18.452918850533166,0.35772357723577236,0.11046511627906977,0.012269938650306749,0.10079901659496004,0.036973833902161544,0.10611510791366907,0.05172413793103448,0.1021530004580852,0.040054005400540056,0.03453689167974882,0.036637931034482756,0.0395738203957382,0.05956112852664577,0.034482758620689655,0.06990291262135923,0.11358024691358025,0.11598302687411598,0.1276595744680851,0.06111111111111111,0.02313624678663239,0.5238095238095238,0.21534653465346534,0.5172413793103449,0.6122448979591837,0.4666666666666667,0.11386138613861387,0.34782608695652173,0.4050632911392405,0.5625,0.3613861386138614,0.476027397260274,0.486013986013986,0.8057553956834532,0.19183168316831684,0.40963855421686746,0.6176470588235294,0.09523809523809523,0.2850467289719626,0.5409836065573771,0.22897196261682243,0.5247524752475248,0.47481225247524755,0.48567328767123286,0.47780467289719614,0.0763888888888889,0.10749185667752444,0.1157684630738523,0.3083832335329341,10.906451612903222,24.899199999999993,0.2962350020686802,0.02054794520547945,,37.0,95.0,2.0,5.0,11.0,27.0,68.0,7.0,11.0,20.0,105.0,9.0,16.0,31.0,306.0,9.0,68.0,9.0,,0.9714285714285714,0.42,0.5625,0.40789473684210525,0.42,0.11757425742574257,0.3894736842105263,0.3978494623655914,0.9459459459459459,0.43870967741935485,0.44155844155844154,0.9852941176470589,0.060240963855421686,0.4,1.0,0.13253012048192772,0.6363636363636364,1.0,0.1261682242990654,0.4074074074074074,0.40816326530612246,0.43870967741935485,,3.0,0.012,0.021052631578947368,0.0064516129032258064,,,,,,True,
2412,1610612749,Jiri Welsch,Jiri Welsch,2412,MIL,13230.0,220,-59,444,443,168,168,49,887,11.0,17.0,1.0,3.0,5.0,7.0,1.0,5.0,6.0,25.0,12.0,4.0,18.0,47,14.0,15.0,72.0,486,2.0,6.0,3.0,13.0,7.0,17.0,4.0,11.0,25.0,18.0,18.0,2.0,12.0,3.0,14.0,4.0,18.0,3.0,1.0,8.0,3.0,3.0,40.0,,8.0,,2.0,10.0,5.0,17.0,8.0,25.0,2.0,9.0,9.0,,5.0,2.0,2.0,7.0,,3.0,1.0,1.0,12.0,1.0,4.0,4.0,14.0,,3.0,21.0,3.0,2.0,18.0,,5.0,4.0,,,,,,,,,,25.0,168,2.0,4.0,0.5,0.5294117647058824,0.3829787234042553,0.3333333333333333,0.4117647058823529,0.4672131147540984,0.625,0.3333333333333333,0.5142857142857142,0.65,0.44642857142857145,0.22950819672131148,0.06382978723404255,0.17647058823529413,,16.367265469061877,0.4166666666666667,0.2631578947368421,,0.072992700729927,0.049689440993788817,0.03571428571428571,,0.06217616580310881,0.03940886699507389,0.057692307692307696,0.08888888888888889,0.015625,,,,0.058823529411764705,0.14035087719298245,0.024390243902439025,0.06666666666666667,0.0625,,0.2786885245901639,0.6470588235294118,0.7857142857142857,0.45454545454545453,0.08196721311475409,0.2,0.2,,0.4098360655737705,0.24,0.24,0.6666666666666666,0.19672131147540983,0.375,0.3333333333333333,,0.3333333333333333,0.7142857142857143,0.19047619047619047,0.5081967213114754,0.4809533333333333,0.47938000000000003,0.46460750000000006,0.07575757575757576,0.09615384615384616,0.18055555555555555,0.3472222222222222,10.595744680851062,26.607142857142858,0.3783783783783784,,,2.0,2.0,,,,,5.0,2.0,2.0,,7.0,2.0,2.0,,21.0,,5.0,,,1.0,0.5,1.0,,0.5,0.03278688524590164,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,1.0,,,,0.25,1.0,1.0,,,,0.4166666666666667,,,,,,,,,,,True,
2551,1610612749,T.J. Ford,T.J. Ford,2551,MIL,101526.0,1692,92,3188,3177,863,779,397,6365,90.0,187.0,7.0,13.0,24.0,56.0,46.0,112.0,54.0,141.0,42.0,14.0,190.0,440,67.0,120.0,575.0,3300,17.0,28.0,1.0,41.0,47.0,119.0,23.0,65.0,174.0,92.0,288.0,10.0,40.0,27.0,240.0,90.0,330.0,65.0,25.0,127.0,31.0,82.0,750.0,7.0,31.0,,39.0,122.0,9.0,170.0,38.0,208.0,9.0,79.0,40.0,39.0,85.0,35.0,62.0,57.0,5.0,23.0,4.0,4.0,142.0,10.0,39.0,57.0,136.0,3.0,4.0,133.0,,6.0,159.0,17.0,62.0,25.0,6.0,4.0,2.0,,6.0,1.0,,1.0,,174.0,863,19.0,24.0,0.24210526315789474,0.24864864864864866,0.4318181818181818,0.6071428571428571,0.3949579831932773,0.44871794871794873,0.5405405405405406,0.38380281690140844,0.4982668977469671,0.5540540540540541,0.48066298342541436,0.13214990138067062,0.06136363636363636,0.10160427807486631,0.0625,19.585943884500136,0.5985915492957746,0.09183673469387756,,0.10971223021582734,0.026450511945392493,0.1092436974789916,0.023178807947019868,0.10959836623553437,0.025780189959294438,0.04805491990846682,0.028481012658227847,0.002386634844868735,0.024752475247524754,0.02,0.09401709401709402,0.06227106227106227,0.14754098360655737,0.09836065573770492,0.13274336283185842,0.03515625,0.16666666666666666,0.368836291913215,0.48128342245989303,0.5357142857142857,0.26666666666666666,0.22090729783037474,0.4107142857142857,0.4380952380952381,0.1956521739130435,0.2781065088757396,0.3829787234042553,0.38571428571428573,0.24074074074074073,0.08284023668639054,0.35135135135135137,0.5384615384615384,0.14285714285714285,0.39436619718309857,0.42857142857142855,0.09859154929577464,0.5009861932938856,0.49755504950495033,0.4776104166666666,0.4820417857142858,0.11231884057971014,0.12783505154639174,0.07130434782608695,0.3026086956521739,7.9259090909090935,25.535820895522388,0.270702634880803,0.0070921985815602835,,14.0,25.0,2.0,3.0,3.0,9.0,11.0,,6.0,2.0,25.0,2.0,9.0,5.0,57.0,18.0,11.0,,,0.76,0.373134328358209,0.2222222222222222,0.21739130434782608,0.38461538461538464,0.04930966469428008,0.56,0.56,0.7857142857142857,0.2619047619047619,0.2619047619047619,0.7272727272727273,0.08108108108108109,0.6666666666666666,1.0,0.16216216216216217,,,0.06338028169014084,0.3333333333333333,0.14285714285714285,0.275,,,,,,2.0,,,,,True,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,1250.0,21,-11,39,38,28,24,7,77,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,2.0,3,,,4.0,52,,,,,2.0,3.0,,,4.0,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,4.0,,5.0,2.0,7.0,,1.0,,1.0,,,,,,,,,,,,3.0,6.0,,,,,,,,,,2.0,1.0,,1.0,2.0,1.0,,,,4.0,28,1.0,,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,,6.666666666666666,,,,0.23529411764705882,0.06666666666666667,0.14285714285714285,0.3333333333333333,0.20833333333333334,0.1111111111111111,,,0.1111111111111111,,0.5,0.1,0.4,0.5,,0.5,,0.5,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,0.41853333333333326,,0.41853333333333326,,,,1.0,3.1666666666666665,,0.717948717948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2558,1610612749,Reece Gaines,Reece Gaines,2558,MIL,721.0,12,-8,24,25,17,20,4,49,,,,,,,,,,1.0,,,,1,,,,30,,1.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,10.714285714285714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.4174,,,0.5,0.5,,,21.0,,0.7083333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,35330.0,589,32,1139,1132,419,380,117,2271,31.0,52.0,5.0,6.0,9.0,13.0,1.0,7.0,15.0,43.0,51.0,19.0,47.0,102,77.0,30.0,220.0,1196,7.0,11.0,2.0,19.0,14.0,27.0,27.0,11.0,72.0,44.0,50.0,4.0,49.0,7.0,50.0,22.0,72.0,16.0,6.0,20.0,6.0,24.0,166.0,3.0,5.0,,13.0,33.0,1.0,47.0,8.0,55.0,,27.0,13.0,14.0,16.0,,15.0,8.0,1.0,1.0,1.0,2.0,24.0,1.0,9.0,22.0,60.0,1.0,2.0,34.0,1.0,6.0,44.0,2.0,16.0,7.0,3.0,1.0,1.0,1.0,3.0,3.0,,1.0,,72.0,419,17.0,6.0,0.46808510638297873,0.4888888888888889,0.46078431372549017,0.6363636363636364,0.5185185185185185,0.5307262569832403,0.5666666666666667,0.5648148148148148,0.55,0.59375,0.5806451612903226,0.4301675977653631,0.06862745098039216,0.09615384615384616,0.2857142857142857,17.54111198120595,0.6666666666666666,0.017241379310344827,,0.09295774647887324,0.013227513227513227,0.09154929577464789,0.021897810218978103,0.0925553319919517,0.015533980582524271,0.02877697841726619,0.011494252873563218,,0.030612244897959183,,0.09821428571428571,0.060240963855421686,0.10625,0.10752688172043011,0.061224489795918366,,1.0,0.2905027932960894,0.5961538461538461,0.6595744680851063,0.4838709677419355,0.03910614525139665,0.14285714285714285,0.2,,0.24022346368715083,0.3488372093023256,0.3488372093023256,0.4666666666666667,0.2849162011173184,0.4,0.8333333333333334,0.4,0.24074074074074073,0.6923076923076923,0.35185185185185186,0.7206703910614525,0.5180974576271187,0.49046538461538464,0.4887778846153847,0.08290155440414508,0.13793103448275862,0.08636363636363636,0.32727272727272727,8.414705882352942,25.514285714285712,0.3678665496049166,,,9.0,26.0,1.0,1.0,2.0,8.0,23.0,,3.0,9.0,32.0,1.0,4.0,11.0,81.0,15.0,22.0,,,0.84375,0.4155844155844156,0.25,0.4074074074074074,0.40789473684210525,0.1452513966480447,0.34615384615384615,0.34615384615384615,1.0,0.45098039215686275,0.45098039215686275,0.782608695652174,0.06666666666666667,1.0,1.0,0.2,,,0.14814814814814814,0.25,0.47368421052631576,0.4489795918367347,,,,,,1.0,1.0,,,,True,
