EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,PenaltyFG3A,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,OffThreePtRebounds,FTOffRebounds,BadPassSteals,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,Corner3Assists,Travels,DefensiveGoaltends,DefCorner3ReboundPct,PenaltyCorner3Frequency,ShortMidRangeAssists,SelfOReb,SelfORebPct,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,PtsUnassisted3s,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,3987.0,66,-11.0,134,138,82,92,15.0,272,3.0,6.0,1.0,2.0,4.0,2.0,11.0,1.0,6.0,6.0,23.0,9.0,21.0,136,2.0,2.0,2.0,3.0,11.0,7.0,13.0,6.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,6.0,6.0,16.0,1.0,17.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,4.0,8.0,5.0,10.0,3.0,2.0,1.0,1.0,1.0,1.0,13.0,82,2.0,2.0,0.5,0.5,0.2608695652173913,0.2727272727272727,0.2608695652173913,0.2727272727272727,0.375,0.3333333333333333,0.43333333333333335,0.13043478260869565,0.16666666666666666,0.09090909090909091,0.16666666666666666,21.333333333333332,0.25,0.46153846153846156,0.14634146341463414,0.0196078431372549,0.2857142857142857,0.18181818181818182,0.017543859649122806,0.07692307692307693,0.125,0.125,0.17647058823529413,0.3333333333333333,1.0,0.2608695652173913,0.5,0.6,1.0,0.4782608695652174,0.18181818181818182,0.2,0.2608695652173913,0.16666666666666666,0.2,0.5,0.36363636363636365,0.5,0.2608695652173913,0.45940434782608697,0.51725,0.5215090909090909,0.11538461538461539,0.11538461538461539,0.09523809523809523,0.6190476190476191,8.539130434782608,0.6119402985074627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101160,1610612763,Lawrence Roberts,Lawrence Roberts,101160,MEM,10841.0,181,4.0,343,346,145,135,47.0,689,13.0,21.0,6.0,3.0,6.0,3.0,10.0,4.0,11.0,20.0,42.0,11.0,51.0,331,8.0,,8.0,6.0,18.0,6.0,18.0,30.0,10.0,4.0,3.0,2.0,5.0,2.0,3.0,12.0,16.0,8.0,13.0,2.0,23.0,26.0,49.0,8.0,2.0,4.0,,1.0,2.0,,5.0,1.0,16.0,30.0,18.0,23.0,12.0,1.0,2.0,2.0,2.0,1.0,18.0,145,4.0,1.0,0.75,0.9375,0.47619047619047616,0.3333333333333333,0.45454545454545453,0.3,0.4722222222222222,0.4444444444444444,0.36,0.09523809523809523,0.19047619047619047,,,14.86146095717884,0.8,0.08333333333333333,0.12380952380952381,0.1415929203539823,0.18604651162790697,0.14189189189189189,0.15789473684210525,0.07692307692307693,0.08333333333333333,0.13636363636363635,0.14893617021276595,0.23529411764705882,0.5,0.4772727272727273,0.6190476190476191,0.7647058823529411,0.6923076923076923,0.22727272727272727,0.3,0.3,0.25,0.36363636363636365,0.36363636363636365,0.75,0.3,0.5,0.5227272727272727,0.45267619047619045,0.47891666666666666,0.41175555555555554,0.22641509433962265,0.23529411764705882,0.1568627450980392,0.35294117647058826,6.8619047619047615,0.4227405247813411,4.0,2.0,2.0,2.0,4.0,2.0,8.0,1.0,1.0,8.0,2.0,6.0,2.0,3.0,1.0,3.0,1.0,3.0,0.5,0.5,0.045454545454545456,0.11764705882352941,0.20512820512820512,0.15151515151515152,0.16666666666666666,0.20689655172413793,0.2,1.0,0.75,0.045454545454545456,0.6666666666666666,0.1,39.150000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101194,1610612763,Anthony Roberson,Anthony Roberson,101194,MEM,2879.0,48,6.0,90,96,44,59,7.0,186,1.0,3.0,,,1.0,,,5.0,8.0,6.0,11.0,2.0,20.0,78,2.0,,4.0,4.0,6.0,2.0,13.0,8.0,4.0,,3.0,1.0,4.0,1.0,,9.0,,,1.0,2.0,3.0,,3.0,1.0,,2.0,,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,,,,,,13.0,44,,,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.5625,0.55,0.5882352941176471,1.0,0.5909090909090909,,,,,20.61855670103093,0.6666666666666666,0.2222222222222222,0.034482758620689655,,,0.02040816326530612,,,,,0.058823529411764705,,,0.1875,0.3333333333333333,0.3333333333333333,,,,,0.5,0.625,0.625,,0.1,,0.5,0.444559375,0.35245000000000004,0.42677999999999994,0.058823529411764705,0.08333333333333333,0.2,0.65,12.890909090909092,0.4888888888888889,,4.0,4.0,5.0,2.0,4.0,,,4.0,,,1.0,2.0,,,,,,1.0,1.0,0.3125,,,,,,,,0.8,0.25,,0.4,25.139999999999997,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,3.0,1.0,1.0,0.4,0.25,0.4,0.0625,1.0,1.0,1.0,0.25,0.25,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,2125.0,35,-5.0,66,69,32,31,10.0,135,,2.0,1.0,,2.0,,1.0,,1.0,,4.0,3.0,3.0,67,1.0,3.0,3.0,,3.0,,,,,,1.0,,1.0,,,2.0,1.0,1.0,6.0,2.0,9.0,2.0,11.0,1.0,,1.0,,,,,1.0,1.0,1.0,2.0,5.0,6.0,3.0,,2.0,2.0,2.0,,,32,,,,,,,,,0.21428571428571427,0.5,,,,,,10.126582278481012,1.0,0.2222222222222222,0.23076923076923078,0.03571428571428571,0.3333333333333333,0.2413793103448276,0.029411764705882353,,0.3333333333333333,,0.2222222222222222,0.5,,0.5,,,,0.25,,,0.25,,,1.0,0.6666666666666666,,0.5,0.4877,0.5563,0.5179333333333334,0.42857142857142855,0.42857142857142855,1.0,,5.625,0.48484848484848486,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,0.3333333333333333,,,0.07142857142857142,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,7822.0,130,-15.0,250,254,98,102,30.0,504,9.0,11.0,5.0,1.0,1.0,1.0,6.0,8.0,20.0,18.0,37.0,13.0,49.0,250,7.0,,6.0,5.0,14.0,7.0,17.0,16.0,20.0,2.0,3.0,2.0,5.0,1.0,2.0,12.0,4.0,3.0,9.0,2.0,14.0,4.0,18.0,5.0,3.0,4.0,,4.0,4.0,,8.0,2.0,7.0,15.0,11.0,17.0,10.0,,2.0,2.0,2.0,,17.0,98,1.0,,0.4444444444444444,0.5,0.4864864864864865,0.35714285714285715,0.4186046511627907,0.3125,0.49,0.42857142857142855,0.425,0.05405405405405406,0.09090909090909091,,0.05,20.27972027972028,0.5,0.10526315789473684,0.1125,0.04395604395604396,0.1,0.10909090909090909,0.035398230088495575,0.09523809523809523,0.12903225806451613,0.1111111111111111,0.0967741935483871,0.07692307692307693,,0.2558139534883721,0.8181818181818182,0.9,0.3333333333333333,0.13953488372093023,0.16666666666666666,0.16666666666666666,0.46511627906976744,0.4,0.42105263157894735,0.7142857142857143,0.0625,1.0,0.3953488372093023,0.4717290697674418,0.55004,0.42630937500000005,0.2,0.22727272727272727,0.12244897959183673,0.3469387755102041,11.659459459459457,0.392,3.0,,,6.0,3.0,2.0,4.0,,,,,2.0,,,3.0,,1.0,3.0,0.42857142857142855,0.42857142857142855,0.13953488372093023,,,0.04,0.022222222222222223,,,,0.625,,0.6,,23.53333333333333,,6.0,,,,,,,1.0,,,,,,0.13953488372093023,,,,,,,,,2.0,1.0,1.0,1.0,0.25,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,1189.0,20,13.0,37,39,3,10,2.0,76,1.0,2.0,1.0,,,,1.0,1.0,2.0,2.0,5.0,,16.0,24,1.0,,2.0,,,,,,4.0,,2.0,,2.0,,1.0,4.0,1.0,3.0,,2.0,5.0,1.0,6.0,,,1.0,,2.0,1.0,,3.0,,,3.0,,,,,,,,,,3,,,,,0.4,,0.8888888888888888,,0.8888888888888888,1.0,,,,,,30.769230769230766,0.3333333333333333,0.6666666666666666,,0.06666666666666667,0.2,0.12,0.0625,0.25,,,,0.14285714285714285,,0.2222222222222222,0.5,0.5,,0.1111111111111111,,,0.2222222222222222,0.5,0.5,1.0,,,0.6666666666666666,0.45538888888888884,0.568,,,,0.125,,10.22,0.08108108108108109,1.0,3.0,,4.0,1.0,,,,3.0,,,,,,2.0,,,,1.0,1.0,0.4444444444444444,,,,,,,,,0.3333333333333333,1.0,,24.675,1.0,1.0,3.0,,4.0,,12.0,3.0,,,1.0,1.0,,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,4179.0,70,3.0,142,147,72,74,15.0,289,2.0,2.0,,1.0,1.0,2.0,4.0,3.0,8.0,7.0,14.0,1.0,15.0,130,,,,3.0,6.0,1.0,7.0,4.0,10.0,,9.0,6.0,15.0,3.0,2.0,36.0,,2.0,3.0,1.0,6.0,,6.0,4.0,4.0,2.0,1.0,2.0,1.0,,4.0,2.0,1.0,6.0,5.0,3.0,1.0,1.0,,,,,7.0,72,3.0,,0.2857142857142857,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,,0.5833333333333334,,,,,11.949685534591195,0.5,0.0625,0.08108108108108109,,0.09523809523809523,0.08620689655172414,,,,,0.15,,,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.5,0.5,0.5714285714285714,0.375,0.375,,0.16666666666666666,1.0,0.14285714285714285,0.4265357142857142,,0.4511166666666666,0.07142857142857142,0.07142857142857142,,0.4666666666666667,13.05,0.5070422535211268,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,3.0,,,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
757,1610612763,Damon Stoudamire,Damon Stoudamire,757,MEM,1229.0,20,-15.0,40,40,24,15,7.0,80,2.0,2.0,,2.0,2.0,,,,2.0,2.0,4.0,4.0,8.0,41,,,,2.0,3.0,4.0,8.0,,4.0,,1.0,,1.0,,,2.0,,1.0,1.0,,2.0,,2.0,1.0,1.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,2.0,4.0,,2.0,,,,,8.0,24,,2.0,,,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,,0.6666666666666666,,,,,21.27659574468085,1.0,,0.08333333333333333,,0.2,0.11764705882352941,,,,0.3333333333333333,,0.5,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,,,,0.5,1.0,0.6666666666666666,0.5150666666666667,,0.5146999999999999,,,,1.0,9.100000000000001,0.6,,2.0,1.0,2.0,,1.0,,,2.0,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.25,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,64.0,1,-2.0,2,2,2,2,,4,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,4,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,50.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,0.378,,0.378,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,1712.0,29,8.0,54,51,29,20,6.0,105,1.0,1.0,,,,2.0,2.0,1.0,1.0,4.0,4.0,2.0,13.0,41,,,,3.0,3.0,,6.0,6.0,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,3.0,7.0,2.0,1.0,,,,,,6.0,29,,,0.75,0.75,1.0,1.0,0.9166666666666666,1.0,0.9285714285714286,,1.0,,,,,12.903225806451614,1.0,,,,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,,,,0.5,0.44150833333333334,,0.3557333333333333,0.14285714285714285,0.2,,0.46153846153846156,9.35,0.5370370370370371,,1.0,,2.0,,,,,1.0,,,,1.0,,,,3.0,,,,0.3333333333333333,,,,,,,1.0,,0.16666666666666666,,,24.4,1.0,1.0,,,1.0,,3.0,,,,1.0,0.5,,0.5,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
