EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,Travels,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FtPoints,TwoPtAssists,LongMidRangeAssists,Fouls,DefCorner3ReboundPct,PenaltyFtPoints,Fg2aBlocked,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,PtsAssisted2s,FTDefRebounds,ShootingFouls,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,LongMidRangePctAssisted,on,PenaltyDefPoss,ShortMidRangeFGM,Corner3FGA,SecondChanceFtPoints,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,AtRimAssists,FTOffRebounds,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedArc3
101185,1610612742,Rawle Marshall,Rawle Marshall,101185,DAL,1084.0,18,2,34,33,16,3,67,3.0,5.0,2.0,3.0,2.0,1.0,3.0,4.0,10,8,23,2.0,5,4.0,8.0,1.0,1.0,1.0,3.0,3.0,3.0,3,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,16,0.4,0.4,0.4,0.4,0.36363636363636365,0.4,35.13513513513514,1.0,0.25,0.17647058823529413,1.0,0.16666666666666666,0.2,0.5,0.6,0.6,0.2,0.3,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,0.5,0.51133,0.57392,0.09090909090909091,0.09090909090909091,0.5,6.58,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,364.0,6,3,12,12,5,2,24,1.0,1.0,1.0,1.0,1.0,,,1.0,2,2,4,1.0,1,2.0,2.0,,,,,,,1,,,,,,1.0,,,,2.0,5,0.5,1.0,0.5,1.0,0.5,1.0,21.428571428571427,,,,,,,0.5,1.0,1.0,0.5,,,,1.0,1.0,0.5,0.5232,0.6303,,,1.0,6.7,0.4166666666666667,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.6303,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,877.0,15,2,27,26,11,2,53,1.0,1.0,1.0,1.0,,,,1.0,1,5,19,1.0,1,5.0,2.0,,,,,1.0,2.0,4,2.0,2.0,,,,1.0,,,,5.0,11,1.0,1.0,1.25,1.25,1.25,1.25,10.344827586206897,,0.125,0.15384615384615385,,0.2,,0.5,1.0,1.0,,,,,0.5,1.0,1.0,0.531,0.531,,,1.0,,0.4074074074074074,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,,1.0,1.0,1.0,0.16666666666666666,0.15384615384615385,,1.0,1.0,0.5511,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.5,0.2,1.0,0.2,0.25,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,24.2,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,1610612742,Josh Powell,Josh Powell,2694,DAL,1084.0,18,2,34,33,16,3,67,,,,,1.0,,3.0,,4,3,23,,2,,,,1.0,,2.0,1.0,2.0,2,,,,,,,2.0,4.0,2.0,,16,,,,,0.25,,16.216216216216218,,0.08333333333333333,0.11764705882352941,,0.16666666666666666,,,,,0.25,0.75,,,,,,0.365775,0.3517,0.3333333333333333,0.3333333333333333,,17.15,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.2,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,1610612742,Pavel Podkolzin,Pavel Podkolzin,2750,DAL,1084.0,18,2,34,33,16,3,67,,,,,2.0,,,,2,3,23,,1,2.0,,,,,,5.0,7.0,7,,,2.0,,2.0,2.0,3.0,6.0,2.0,2.0,16,,,,,0.3,0.3333333333333333,18.91891891891892,1.0,0.4166666666666667,0.4117647058823529,,0.5,0.4,,,,1.0,,,,,,,0.34875,0.3211,0.5,0.5,0.6666666666666666,13.55,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,1.0,,,,,,0.4,,,0.5,1.0,,,,,,,,,3.0,,,,,2.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,1610612742,DJ Mbenga,DJ Mbenga,2788,DAL,927.0,15,-1,29,28,16,2,57,,,,,,1.0,3.0,1.0,3,4,23,1.0,2,4.0,,,,,,1.0,2.0,2,1.0,1.0,,,,,2.0,2.0,,4.0,16,0.3333333333333333,0.5,0.25,0.3333333333333333,0.4,0.5,16.129032258064516,,0.125,0.07692307692307693,,,0.2,,,,,0.75,0.3333333333333333,0.3333333333333333,,,0.25,0.3853625,0.38735,,,1.0,16.7,0.5517241379310345,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,0.25,,,,,,0.25,,,,0.3333333333333333,,,25.1,2.0,,,1.0,,2.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101185,1610612742,Rawle Marshall,Rawle Marshall,101185,DAL,13389.0,223,-20,412,418,131,51,830,15.0,24.0,8.0,9.0,12.0,1.0,11.0,19.0,47,63,442,9.0,18,28.0,16.0,4.0,9.0,1.0,22.0,15.0,20.0,28,7.0,6.0,6.0,1.0,5.0,13.0,17.0,27.0,12.0,28.0,131,0.40425531914893614,0.5,0.41,0.525,0.5,0.5384615384615384,16.0676532769556,0.46153846153846156,0.08928571428571429,0.08866995073891626,0.0847457627118644,0.029411764705882353,0.12,0.48,0.625,0.7894736842105263,0.24,0.22,0.09090909090909091,0.1,0.45,0.8888888888888888,0.54,0.48792100000000005,0.46617749999999997,0.19672131147540983,0.20689655172413793,0.4444444444444444,6.529787234042555,0.3179611650485437,,1.0,,4.0,2.0,,7.0,8.0,1.0,7.0,2.0,,,0.2,0.04430379746835443,0.0427807486631016,0.07142857142857142,0.25,,0.434,0.031746031746031744,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,,2.0,7.0,,7.0,4.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.06,0.08571428571428572,,0.04,,0.5714285714285714,0.04,0.5,0.5,1.0,0.1,0.5,0.5,25.03333333333333,22.0,5.0,3.0,17.0,0.375,7.0,6.0,2.0,7.0,2.0,0.1276595744680851,,22.0,2.0,5.0,1.0,0.5789473684210527,0.5789473684210527,0.14285714285714285,1.0,False,122.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.20833333333333334,0.09090909090909091,0.034482758620689655,0.045454545454545456,0.041666666666666664,0.5333333333333333,0.25,0.25,0.6666666666666666,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1610612742,Keith Van Horn,Keith Van Horn,1496,DAL,65362.0,1089,95,2038,2021,740,276,4059,62.0,112.0,16.0,31.0,65.0,26.0,74.0,114.0,251,472,2147,31.0,79,149.0,92.0,11.0,37.0,7.0,85.0,95.0,138.0,192,31.0,22.0,32.0,19.0,13.0,71.0,82.0,113.0,42.0,149.0,740,0.4541832669322709,0.3924050632911392,0.4883720930232558,0.4314516129032258,0.5340136054421769,0.49666666666666665,21.676545300592718,0.4507042253521127,0.1270053475935829,0.12633832976445397,0.09126984126984126,0.14204545454545456,0.146875,0.28940568475452194,0.5535714285714286,0.6526315789473685,0.16795865633074936,0.19121447028423771,0.35135135135135137,0.3561643835616438,0.25,0.5161290322580645,0.6408268733850129,0.5048268831168832,0.4945157258064516,0.10046728971962617,0.14432989690721648,0.3156779661016949,7.7199203187251015,0.3631010794896958,18.0,35.0,25.0,50.0,81.0,36.0,44.0,54.0,2.0,39.0,26.0,0.5,0.5634920634920635,0.5785714285714286,0.06179775280898876,0.0550755939524838,0.043478260869565216,0.5555555555555556,0.5142857142857142,0.5216028301886793,0.1716101694915254,33.0,100.0,10.0,33.0,50.0,136.0,15.0,45.0,150.0,98.0,33.0,23.0,9.0,7.0,11.0,4.0,11.0,5.0,1.0,0.36764705882352944,0.3333333333333333,0.373134328358209,0.35142118863049093,0.12365591397849462,0.08032128514056225,0.06190476190476191,0.14705882352941177,0.45454545454545453,0.25839793281653745,0.33,0.33,1.0,0.2661290322580645,0.30303030303030304,0.336734693877551,24.904411764705877,94.0,26.0,12.0,121.0,0.06,42.0,24.0,13.0,5.0,11.0,0.09561752988047809,0.09230769230769231,136.0,20.0,49.0,13.0,0.5964912280701754,0.7083333333333334,0.22988505747126436,0.7692307692307693,False,794.0,26.0,36.0,10.0,4.0,7.0,7.0,6.0,9.0,1.0,4.0,5.0,16.0,2.0,,2.0,23.0,0.15178571428571427,0.013513513513513514,0.03271028037383177,0.018292682926829267,0.03125,0.5806451612903226,0.4,0.4406779661016949,0.46153846153846156,0.09302325581395349,17.0,2.0,2.0,5.0,12.0,5.0,11.0,7.0,13.0,2.0,7.0,3.0,8.0,2.0,1.0,2.0,1.0,2.0,0.5384615384615384,0.0410958904109589,0.08,0.4722222222222222,0.4722222222222222,1.0,0.1111111111111111,0.031746031746031744,1.0,1.0,0.1746031746031746,0.45454545454545453,1.0,0.0967741935483871,0.4166666666666667,0.0072992700729927005,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,185351.0,3089,509,5676,5658,1767,769,11334,153.0,259.0,43.0,78.0,347.0,339.0,687.0,641.0,1293,2151,5952,165.0,355,697.0,720.0,50.0,226.0,38.0,502.0,457.0,613.0,728,58.0,39.0,98.0,54.0,44.0,156.0,481.0,598.0,212.0,697.0,1767,0.4957463263727765,0.4647887323943662,0.5153452685421995,0.477728285077951,0.5842541436464088,0.5877342419080068,29.901140684410645,0.6282051282051282,0.21315298507462688,0.20163690476190477,0.18910741301059,0.2338568935427574,0.2175824175824176,0.1656010230179028,0.5907335907335908,0.6860986547085202,0.22186700767263426,0.43925831202046034,0.49344978165938863,0.5007385524372231,0.17371937639198218,0.5512820512820513,0.3388746803069054,0.4426588688946016,0.431580498866213,0.12781954887218044,0.14610613370089592,0.3240353324035332,11.91933488012374,0.31131078224101477,31.0,50.0,80.0,154.0,249.0,54.0,75.0,115.0,17.0,58.0,51.0,0.5194805194805194,0.5502645502645502,0.5913461538461539,0.0358337314859054,0.03982985305491106,0.03067484662576687,0.26455026455026454,0.62,0.4631225165562914,0.11576011157601115,100.0,252.0,30.0,88.0,110.0,271.0,33.0,94.0,300.0,245.0,100.0,85.0,15.0,16.0,82.0,20.0,83.0,50.0,0.9090909090909091,0.4059040590405904,0.35106382978723405,0.4166666666666667,0.17327365728900257,0.15625,0.03715670436187399,0.0409711684370258,0.1575178997613365,0.6024096385542169,0.16112531969309463,0.3968253968253968,0.3968253968253968,0.9,0.19599109131403117,0.3409090909090909,0.40816326530612246,26.090774907749076,539.0,176.0,48.0,164.0,0.152,268.0,71.0,81.0,56.0,76.0,0.05491105955143078,0.07204610951008646,562.0,71.0,102.0,12.0,0.43837753510140404,0.4576547231270358,0.3480392156862745,0.5575221238938053,False,1513.0,149.0,19.0,41.0,12.0,37.0,28.0,15.0,19.0,3.0,1.0,4.0,18.0,54.0,2.0,,15.0,0.138996138996139,0.01455604075691412,0.056795131845841784,0.0633245382585752,0.020891364902506964,0.3464052287581699,0.42939481268011526,0.46273291925465837,0.26174496644295303,0.012148337595907928,10.0,,1.0,3.0,6.0,16.0,34.0,16.0,35.0,7.0,91.0,12.0,38.0,43.0,9.0,6.0,,2.0,0.45714285714285713,0.0736196319018405,0.03508771929824561,0.5263157894736842,0.5263157894736842,1.0,0.06451612903225806,0.005291005291005291,,,0.17989417989417988,0.47058823529411764,1.0,0.013363028953229399,0.5,0.03237410071942446,30.0,2.0,1.0,1.0,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,167883.0,2798,479,5122,5079,1432,710,10201,102.0,179.0,30.0,61.0,164.0,173.0,340.0,345.0,683,1371,5366,81.0,176,393.0,456.0,55.0,306.0,44.0,667.0,95.0,127.0,158,100.0,63.0,77.0,55.0,22.0,135.0,193.0,210.0,72.0,393.0,1432,0.5051244509516838,0.4602272727272727,0.5473157415832575,0.5170648464163823,0.5726817042606517,0.5679190751445087,22.319034852546917,0.5703703703703704,0.04874294510005131,0.05130326851468763,0.041736227045075125,0.04206500956022945,0.05804111245465538,0.16287534121929026,0.5698324022346368,0.6623376623376623,0.1492265696087352,0.3093721565059145,0.5088235294117647,0.5133531157270029,0.20819112627986347,0.4918032786885246,0.5414012738853503,0.4832911415525115,0.4778293103448276,0.06293103448275862,0.0967741935483871,0.28665207877461707,11.160761346998537,0.27957828973057397,15.0,21.0,42.0,72.0,139.0,10.0,26.0,31.0,21.0,58.0,38.0,0.5833333333333334,0.5625,0.5840336134453782,0.013641133263378805,0.012981574539363484,0.016150740242261104,0.1875,0.7142857142857143,0.48138684210526334,0.10138584974471189,121.0,310.0,32.0,86.0,171.0,416.0,47.0,117.0,432.0,306.0,121.0,29.0,8.0,11.0,27.0,6.0,27.0,17.0,0.8421052631578947,0.4110576923076923,0.4017094017094017,0.41504854368932037,0.37852593266606005,0.06196581196581197,0.012681159420289856,0.011456628477905073,0.049586776859504134,0.6296296296296297,0.2820746132848044,0.3903225806451613,0.39285714285714285,0.8099173553719008,0.2935153583617747,0.37209302325581395,0.3954248366013072,24.86201923076923,168.0,251.0,123.0,196.0,0.10476190476190476,90.0,42.0,37.0,15.0,36.0,0.06149341142020498,0.08536585365853659,234.0,3.0,70.0,16.0,0.3391304347826087,0.34411764705882353,0.018072289156626505,0.4508670520231214,False,1206.0,70.0,106.0,13.0,11.0,44.0,5.0,7.0,37.0,6.0,3.0,5.0,9.0,11.0,,,28.0,0.13966480446927373,0.008823529411764706,0.01037344398340249,0.013404825737265416,0.013307984790874524,0.18627450980392157,0.4268292682926829,0.4666666666666667,0.2857142857142857,0.09645131938125569,50.0,5.0,12.0,15.0,31.0,9.0,28.0,14.0,40.0,4.0,84.0,,4.0,1.0,1.0,6.0,,8.0,0.35,,,0.4716981132075472,0.47619047619047616,0.92,0.2,0.10714285714285714,0.4166666666666667,1.0,0.25,0.32142857142857145,1.0,0.10580204778156997,0.4838709677419355,0.002403846153846154,81.0,1.0,,,3.0,3.0,0.007211538461538462,0.009433962264150943,0.0064516129032258064,
