EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,on
384,1610612744,Calbert Cheaney,Calbert Cheaney,384,GSW,8160.0,136,-32,260,258,126,130,37,518,1,6,1.0,3.0,,2.0,1.0,3.0,5.0,16.0,7,25,2.0,16,295,1.0,6.0,2.0,4.0,2.0,10.0,,4.0,8.0,6,2.0,,3.0,2.0,5.0,,2.0,1.0,,12.0,2.0,6.0,,1.0,5,2.0,8,8.0,16,,3,1.0,2.0,3.0,,2.0,3,,1.0,1.0,6,1.0,3.0,5.0,17,1.0,1.0,1,,,2.0,,1.0,,,,,,,,,,4.0,126,8.0,,0.5714285714285714,0.6666666666666666,0.28,0.16666666666666666,0.2,0.25,0.14285714285714285,0.16666666666666666,0.27586206896551724,0.25,0.16666666666666666,,,,11.29032258064516,0.5,0.16666666666666666,,0.06329113924050633,0.05660377358490566,0.04,0.05405405405405406,0.057692307692307696,0.055944055944055944,0.07692307692307693,0.043478260869565216,0.045454545454545456,0.037037037037037035,0.09090909090909091,0.05263157894736842,0.05263157894736842,,,,0.21428571428571427,0.16666666666666666,0.16666666666666666,,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.3125,0.3125,0.8,0.42857142857142855,0.3333333333333333,,0.16666666666666666,,0.32142857142857145,0.4189092592592593,0.44261999999999996,0.4332954545454545,0.034482758620689655,0.038461538461538464,,0.25,0.25,13.140000000000002,0.4846153846153846,,1.0,,,,1.0,,2.0,1.0,,1.0,,3.0,,1.0,,2.0,,1.0,,2.0,,,,,,,,,,,0.10714285714285714,,0.2,0.03571428571428571,,,,0.07142857142857142,,,,,,,0.14285714285714285,0.08333333333333333,,0.08333333333333333,,,32.166666666666664,,,1.0,,,,,,,,0.1,,,,True
101223,1610612744,Aaron Miles,Aaron Miles,101223,GSW,2722.0,45,-25,85,92,37,35,15,177,1,3,,,,2.0,,,3.0,3.0,4,6,,8,104,,,,,1.0,3.0,,2.0,4.0,4,,1.0,7.0,,7.0,,3.0,,4.0,14.0,,,,3.0,4,,7,,7,,1,,1.0,2.0,,2.0,1,,,1.0,3,,2.0,2.0,5,2.0,,3,,2.0,,,,,,,,,,,,,2.0,37,,,0.5,0.5,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.16666666666666666,0.3333333333333333,,8.653846153846153,0.6666666666666666,,,0.18181818181818182,,0.21428571428571427,,0.19444444444444445,,,,,,0.2,0.2857142857142857,0.1,0.18181818181818182,,,0.5,0.3333333333333333,0.5,,,,,,0.5,1.0,1.0,0.6666666666666666,,,,0.6666666666666666,,0.5,0.4576833333333334,,0.44730000000000003,,,,,0.25,10.049999999999999,0.43529411764705883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101147,1610612744,Chris Taft,Chris Taft,101147,GSW,4536.0,76,-14,145,142,63,74,18,287,9,18,2.0,10.0,2.0,3.0,2.0,2.0,,,11,20,,22,152,2.0,10.0,,4.0,3.0,4.0,,6.0,16.0,6,4.0,2.0,,,,,,,,,6.0,7.0,,,8,1.0,9,13.0,22,2.0,1,,1.0,,,,1,,,,1,,,7.0,14,1.0,1.0,1,,,2.0,,1.0,,,4.0,2.0,2.0,4.0,1.0,,,6.0,63,2.0,,0.7272727272727273,0.8888888888888888,0.55,0.2,0.75,0.55,0.2,0.75,0.5238095238095238,0.2,0.6,0.1,0.1111111111111111,,12.941176470588236,,0.16666666666666666,,0.1568627450980392,0.14583333333333334,,0.1935483870967742,0.13559322033898305,0.16455696202531644,0.2,0.3,,0.125,,0.17647058823529413,0.25,,0.2857142857142857,0.25,0.9,0.5,0.5625,0.7777777777777778,0.1,1.0,1.0,0.5,,,,,1.0,0.2,,0.75,0.6666666666666666,0.9,0.521115,0.4674142857142857,0.5408000000000001,0.047619047619047616,0.047619047619047616,,0.18181818181818182,0.2727272727272727,2.235,0.43448275862068964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,True
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,80942.0,1349,-38,2605,2607,505,537,303,5212,76,127,24.0,46.0,8.0,20.0,39.0,81.0,4.0,17.0,119,225,26.0,264,2699,27.0,55.0,6.0,60.0,13.0,30.0,8.0,34.0,170.0,68,46.0,17.0,15.0,7.0,22.0,1.0,9.0,1.0,5.0,51.0,19.0,79.0,3.0,41.0,135,17.0,193,101.0,294,10.0,37,24.0,13.0,22.0,6.0,11.0,36,1.0,11.0,5.0,58,12.0,4.0,81.0,161,16.0,16.0,60,12.0,8.0,43.0,11.0,22.0,,5.0,85.0,57.0,27.0,86.0,57.0,3.0,4.0,34.0,505,7.0,3.0,0.7142857142857143,0.8854166666666666,0.5288888888888889,0.4909090909090909,0.43333333333333335,0.5288888888888889,0.4909090909090909,0.43333333333333335,0.5477178423236515,0.5172413793103449,0.4857142857142857,0.07555555555555556,0.07874015748031496,0.08641975308641975,10.097939885173927,0.3793103448275862,0.2537313432835821,0.033707865168539325,0.12723845428840716,0.08777777777777777,0.1626984126984127,0.04960835509138381,0.13404417364813404,0.07638347622759158,0.10181818181818182,0.09322033898305085,0.07455012853470437,0.04152249134948097,0.11929824561403508,0.14864864864864866,0.11875,0.1693121693121693,0.11235955056179775,0.6627906976744186,0.5644444444444444,0.5984251968503937,0.6495726495726496,0.6842105263157895,0.36,0.48148148148148145,0.527027027027027,0.7692307692307693,0.07555555555555556,0.23529411764705882,0.23529411764705882,0.75,0.8363636363636363,0.5217391304347826,0.08333333333333333,0.6666666666666666,0.4,0.5644444444444444,0.47884000000000004,0.53816875,0.4861999999999999,0.09322033898305085,0.09322033898305085,,0.22727272727272727,0.12878787878787878,4.329333333333333,0.19385796545105566,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,1.0,1.0,13.0,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.07446808510638298,,,,True
2740,1610612744,Andris Biedrins,Andris Biedrins,2740,GSW,26453.0,441,31,852,846,287,293,114,1698,52,77,17.0,26.0,20.0,31.0,5.0,13.0,,,57,90,8.0,122,932,17.0,27.0,,34.0,22.0,35.0,2.0,46.0,86.0,28,26.0,10.0,7.0,6.0,13.0,2.0,3.0,1.0,3.0,32.0,8.0,40.0,1.0,8.0,50,4.0,62,49.0,111,5.0,11,8.0,3.0,6.0,2.0,4.0,8,,2.0,1.0,14,4.0,3.0,54.0,84,7.0,3.0,27,4.0,2.0,27.0,3.0,14.0,,1.0,25.0,14.0,11.0,26.0,14.0,1.0,,46.0,287,9.0,1.0,0.7543859649122807,0.9772727272727273,0.6333333333333333,0.6296296296296297,0.6285714285714286,0.6333333333333333,0.6296296296296297,0.6285714285714286,0.5980392156862745,0.6296296296296297,0.575,0.1111111111111111,0.1038961038961039,0.15384615384615385,11.80061037639878,0.42857142857142855,0.13793103448275862,0.03225806451612903,0.18050541516245489,0.1413427561837456,0.09090909090909091,0.06451612903225806,0.1589041095890411,0.11793611793611794,0.16161616161616163,0.2153846153846154,0.08403361344537816,0.06976744186046512,0.22727272727272727,0.1375,0.183206106870229,0.1111111111111111,0.21739130434782608,0.5384615384615384,0.8555555555555555,0.6753246753246753,0.7536231884057971,0.7307692307692307,0.14444444444444443,0.38461538461538464,0.45454545454545453,1.0,,,,,0.9629629629629629,0.6538461538461539,0.23529411764705882,0.8857142857142857,0.6451612903225806,0.8555555555555555,0.5297477777777777,0.5406869565217391,0.5380342857142856,0.13861386138613863,0.13861386138613863,,0.2786885245901639,0.3770491803278688,1.4833333333333334,0.3368544600938967,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,1.0,,5.0,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.05263157894736842,,,,True
101113,1610612744,Ike Diogu,Ike Diogu,101113,GSW,42943.0,716,9,1398,1378,403,306,198,2776,75,120,19.0,39.0,26.0,34.0,25.0,86.0,22.0,47.0,122,253,103.0,347,1426,23.0,56.0,25.0,71.0,36.0,67.0,39.0,111.0,178.0,66,22.0,34.0,15.0,5.0,20.0,2.0,9.0,3.0,3.0,45.0,16.0,46.0,2.0,26.0,70,12.0,108,64.0,172,4.0,11,3.0,8.0,16.0,4.0,6.0,38,,10.0,7.0,54,2.0,17.0,44.0,97,7.0,18.0,98,7.0,2.0,127.0,18.0,65.0,,7.0,21.0,13.0,8.0,21.0,10.0,3.0,7.0,111.0,403,8.0,6.0,0.7295081967213115,0.8018018018018018,0.48221343873517786,0.4107142857142857,0.5373134328358209,0.48221343873517786,0.4107142857142857,0.5373134328358209,0.5635179153094463,0.5144927536231884,0.6547619047619048,0.13438735177865613,0.16666666666666666,0.16279069767441862,22.079510703363912,0.2962962962962963,0.21052631578947367,0.037037037037037035,0.14613778705636743,0.09037328094302555,0.16774193548387098,0.09523809523809523,0.15141955835962145,0.0915805022156573,0.11515151515151516,0.08496732026143791,0.07329842931937172,0.08695652173913043,0.11570247933884298,0.17006802721088435,0.14691943127962084,0.19491525423728814,0.041666666666666664,0.47619047619047616,0.4743083003952569,0.625,0.75,0.7333333333333333,0.33992094861660077,0.29069767441860467,0.3472222222222222,0.68,0.1857707509881423,0.46808510638297873,0.46808510638297873,0.7727272727272727,0.6964285714285714,0.48717948717948717,0.3684210526315789,0.5074626865671642,0.7647058823529411,0.4743083003952569,0.45923083003952564,0.45380000000000004,0.4684014925373135,0.21666666666666667,0.21666666666666667,,0.20461095100864554,0.31988472622478387,6.297628458498027,0.2882689556509299,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,0.08108108108108109,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.11320754716981132,,,,False
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,37231.0,621,-7,1234,1231,411,390,167,2465,37,69,2.0,3.0,12.0,20.0,17.0,49.0,15.0,45.0,69,163,30.0,225,1266,6.0,12.0,,12.0,21.0,50.0,14.0,71.0,62.0,76,6.0,21.0,47.0,14.0,61.0,4.0,25.0,7.0,15.0,136.0,2.0,13.0,,18.0,43,5.0,66,15.0,81,3.0,21,10.0,11.0,21.0,1.0,8.0,16,1.0,13.0,3.0,37,3.0,11.0,20.0,45,3.0,6.0,34,2.0,4.0,38.0,5.0,18.0,,3.0,4.0,2.0,1.0,4.0,2.0,,,71.0,411,9.0,2.0,0.4492753623188406,0.4696969696969697,0.4233128834355828,0.5,0.42,0.43526785714285715,0.35294117647058826,0.3958333333333333,0.4666666666666667,0.35294117647058826,0.44871794871794873,0.12883435582822086,0.18840579710144928,0.14285714285714285,19.3570929419986,0.5675675675675675,0.10869565217391304,,0.1021377672209026,0.030303030303030304,0.12,0.012269938650306749,0.10683012259194395,0.02533783783783784,0.040268456375838924,0.016,0.03225806451612903,0.018018018018018018,0.05172413793103448,0.09523809523809523,0.13966480446927373,0.1,0.02727272727272727,0.5,0.3080357142857143,0.5362318840579711,0.6607142857142857,0.5675675675675675,0.21875,0.3469387755102041,0.40476190476190477,0.29411764705882354,0.20089285714285715,0.3333333333333333,0.3409090909090909,0.3333333333333333,0.17647058823529413,0.6666666666666666,,0.2777777777777778,0.6,0.5803571428571429,0.48759709821428565,0.48262083333333333,0.4564694444444444,0.0759493670886076,0.10227272727272728,,0.05333333333333334,0.31555555555555553,7.8128834355828225,0.33306320907617504,13.0,31.0,,2.0,2.0,8.0,6.0,30.0,3.0,3.0,14.0,19.0,61.0,,5.0,5.0,22.0,51.0,30.0,6.0,10.0,,,,1.0,1.0,0.8947368421052632,0.3114754098360656,,0.22727272727272727,0.3114754098360656,0.27232142857142855,0.022222222222222223,0.175,0.13839285714285715,0.41935483870967744,0.41935483870967744,1.0,0.13392857142857142,0.2,0.20689655172413793,0.6666666666666666,0.11764705882352941,,,0.17647058823529413,0.1111111111111111,0.25,0.19444444444444445,0.21428571428571427,0.2,24.296721311475405,,6.0,,1.0,3.0,,1.0,1.0,0.01639344262295082,0.03333333333333333,,,,,False
101198,1610612744,Will Bynum,Will Bynum,101198,GSW,8455.0,141,-38,270,273,80,52,41,543,12,20,2.0,4.0,6.0,12.0,2.0,5.0,3.0,11.0,17,36,10.0,50,305,3.0,7.0,,6.0,7.0,14.0,5.0,19.0,2.0,32,,4.0,15.0,3.0,18.0,2.0,12.0,2.0,1.0,39.0,1.0,2.0,,1.0,6,,7,3.0,10,1.0,6,3.0,3.0,10.0,1.0,7.0,1,,3.0,,11,,3.0,3.0,8,,,11,,1.0,16.0,1.0,6.0,,2.0,,,,,,,,19.0,80,2.0,2.0,0.058823529411764705,0.058823529411764705,0.4722222222222222,0.42857142857142855,0.5,0.45454545454545453,0.3333333333333333,0.4666666666666667,0.49019607843137253,0.3333333333333333,0.5,0.1111111111111111,0.15,0.2,19.314641744548286,0.9090909090909091,,,0.06976744186046512,0.019230769230769232,0.02702702702702703,0.027777777777777776,0.056910569105691054,0.02142857142857143,,0.1111111111111111,,0.045454545454545456,,0.10526315789473684,0.10526315789473684,,0.05263157894736842,,0.45454545454545453,0.6,0.7058823529411765,0.08333333333333333,0.11363636363636363,0.4,0.5,,0.25,0.2727272727272727,0.2727272727272727,,0.4444444444444444,0.5,,0.8,0.5,0.6363636363636364,0.47838488372093035,0.47043999999999997,0.4951785714285714,0.12244897959183673,0.14634146341463414,,0.12,0.38,7.488888888888888,0.2962962962962963,,1.0,,,,,2.0,7.0,2.0,,1.0,2.0,8.0,,2.0,,1.0,6.0,6.0,2.0,1.0,,,,,,1.0,0.25,,,0.2857142857142857,0.18181818181818182,,0.125,0.022727272727272728,,,,0.1590909090909091,0.2857142857142857,0.3333333333333333,1.0,,,,0.2222222222222222,,,0.06666666666666667,,0.3333333333333333,28.6,,,1.0,1.0,,,,,0.125,0.14285714285714285,,,,,False
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,28484.0,475,11,903,906,220,295,111,1809,23,45,9.0,18.0,5.0,11.0,8.0,25.0,2.0,5.0,33,75,15.0,81,913,10.0,21.0,6.0,26.0,7.0,13.0,5.0,19.0,40.0,26,18.0,8.0,9.0,2.0,11.0,,6.0,,3.0,24.0,5.0,35.0,2.0,15.0,59,14.0,88,42.0,130,7.0,7,6.0,1.0,11.0,3.0,6.0,11,1.0,5.0,,22,2.0,4.0,31.0,54,8.0,5.0,21,2.0,1.0,24.0,2.0,11.0,,2.0,38.0,30.0,6.0,39.0,23.0,,1.0,19.0,220,5.0,2.0,0.6060606060606061,0.8333333333333334,0.44,0.47619047619047616,0.5384615384615384,0.44,0.47619047619047616,0.5384615384615384,0.47093023255813954,0.5416666666666666,0.5588235294117647,0.10666666666666667,0.1111111111111111,0.08,10.344827586206897,0.5,0.45161290322580644,0.05714285714285714,0.15945945945945947,0.1174496644295302,0.15463917525773196,0.032679738562091505,0.15845824411134904,0.08869179600886919,0.1588785046728972,0.11688311688311688,0.07894736842105263,0.03773584905660377,0.14634146341463414,0.18584070796460178,0.14925373134328357,0.19672131147540983,0.20588235294117646,0.5897435897435898,0.6,0.5111111111111111,0.575,0.5652173913043478,0.3333333333333333,0.32,0.34782608695652173,0.75,0.06666666666666667,0.4,0.5,0.5,0.8571428571428571,0.5,0.1111111111111111,0.8461538461538461,0.45454545454545453,0.6,0.48150933333333323,0.5306190476190475,0.5066384615384615,0.13095238095238096,0.13095238095238096,,0.32098765432098764,0.2345679012345679,4.040000000000001,0.24363233665559247,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,2.0,1.0,,,,,,,0.2,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02127659574468085,,,,False
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,32971.0,550,-61,1078,1081,336,362,140,2159,43,70,10.0,15.0,12.0,22.0,3.0,7.0,9.0,36.0,55,113,44.0,235,1131,10.0,18.0,4.0,39.0,18.0,34.0,23.0,74.0,62.0,48,16.0,9.0,10.0,9.0,19.0,4.0,5.0,1.0,4.0,47.0,11.0,20.0,1.0,13.0,34,7.0,54,32.0,86,9.0,16,12.0,4.0,15.0,5.0,5.0,27,,10.0,8.0,42,2.0,2.0,17.0,60,,8.0,57,2.0,2.0,68.0,4.0,28.0,,8.0,5.0,1.0,2.0,6.0,6.0,,,74.0,336,11.0,8.0,0.5636363636363636,0.6595744680851063,0.48672566371681414,0.5555555555555556,0.5294117647058824,0.47044334975369456,0.5147058823529411,0.425,0.5,0.5131578947368421,0.4805194805194805,0.07964601769911504,0.11428571428571428,,22.16,0.35714285714285715,0.1891891891891892,0.0196078431372549,0.08854166666666667,0.054945054945054944,0.12380952380952381,0.06748466257668712,0.09611451942740286,0.058823529411764705,0.06611570247933884,0.06521739130434782,0.039735099337748346,0.038834951456310676,0.11570247933884298,0.04032258064516129,0.1079136690647482,0.11392405063291139,0.08181818181818182,1.0,0.3448275862068966,0.6142857142857143,0.6935483870967742,0.5581395348837209,0.034482758620689655,0.42857142857142855,0.42857142857142855,,0.17733990147783252,0.25,0.2571428571428571,0.7777777777777778,0.4411764705882353,0.6666666666666666,0.2,0.36666666666666664,0.5454545454545454,0.7881773399014779,0.522399751243781,0.4958770833333334,0.5157016949152544,0.12334801762114538,0.20437956204379562,,0.16595744680851063,0.3148936170212766,7.6557522123893795,0.3116883116883117,16.0,52.0,4.0,10.0,3.0,17.0,11.0,38.0,6.0,2.0,9.0,27.0,90.0,5.0,16.0,5.0,26.0,69.0,37.0,11.0,5.0,1.0,1.0,,2.0,,0.8518518518518519,0.3,0.3125,0.19230769230769232,0.30337078651685395,0.4433497536945813,0.027777777777777776,0.15384615384615385,0.2561576354679803,0.3076923076923077,0.3076923076923077,1.0,0.18719211822660098,0.2894736842105263,0.2894736842105263,0.6363636363636364,0.29411764705882354,0.4,1.0,0.17647058823529413,0.2833333333333333,0.17647058823529413,0.15,0.2222222222222222,0.2972972972972973,24.52777777777778,1.0,12.0,1.0,,,,,1.0,,,0.11666666666666667,0.16666666666666666,1.0,,False
384,1610612744,Calbert Cheaney,Calbert Cheaney,384,GSW,18737.0,312,-60,596,599,213,186,78,1195,3,9,1.0,3.0,2.0,3.0,6.0,13.0,26.0,53.0,35,75,6.0,76,620,3.0,7.0,4.0,10.0,6.0,17.0,4.0,16.0,44.0,26,2.0,2.0,12.0,2.0,14.0,1.0,4.0,3.0,5.0,30.0,5.0,5.0,2.0,7.0,22,4.0,33,12.0,45,1.0,10,9.0,1.0,2.0,2.0,1.0,9,,1.0,2.0,11,1.0,4.0,5.0,21,,2.0,11,4.0,1.0,6.0,,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,16.0,213,2.0,1.0,0.6285714285714286,0.6470588235294118,0.4666666666666667,0.42857142857142855,0.35294117647058826,0.4375,0.42857142857142855,0.3,0.4578313253012048,0.5555555555555556,0.36363636363636365,0.02666666666666667,0.1111111111111111,0.07692307692307693,13.642960812772134,0.18181818181818182,0.17391304347826086,0.1,0.10526315789473684,0.022727272727272728,0.11475409836065574,0.06172839506172839,0.10740740740740741,0.03322259136212625,0.014084507042253521,0.03333333333333333,0.02247191011235955,0.08196721311475409,0.1206896551724138,0.06976744186046512,0.1111111111111111,0.16666666666666666,0.023809523809523808,0.5,0.1125,0.3333333333333333,0.375,0.3333333333333333,0.1625,0.46153846153846156,0.5,0.3333333333333333,0.6625,0.49056603773584906,0.49056603773584906,0.7307692307692307,0.42857142857142855,0.3333333333333333,,0.15,0.6666666666666666,0.175,0.41409303797468344,0.42969999999999997,0.4328973684210526,0.024390243902439025,0.025974025974025976,,0.13157894736842105,0.21052631578947367,14.41066666666667,0.3573825503355705,,2.0,,,,1.0,,3.0,,,2.0,,5.0,,,,3.0,,3.0,,1.0,,,,,,,,,,,0.0625,,,0.025,,,,0.0375,,,,,,,,0.05,,0.1,,,28.060000000000002,,,,,1.0,,,,,,,,,,False
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,51207.0,853,83,1667,1679,568,621,207,3346,72,109,8.0,18.0,25.0,35.0,18.0,62.0,40.0,92.0,130,263,91.0,513,1712,12.0,31.0,6.0,45.0,36.0,76.0,44.0,179.0,102.0,158,14.0,17.0,37.0,22.0,59.0,14.0,20.0,4.0,13.0,140.0,8.0,21.0,1.0,35.0,83,5.0,123,30.0,153,3.0,36,26.0,10.0,25.0,4.0,7.0,21,3.0,18.0,5.0,46,2.0,22.0,21.0,55,2.0,7.0,109,4.0,18.0,138.0,10.0,56.0,2.0,14.0,10.0,6.0,3.0,12.0,5.0,2.0,,179.0,568,13.0,13.0,0.3923076923076923,0.4146341463414634,0.49429657794676807,0.3870967741935484,0.47368421052631576,0.5047846889952153,0.42391304347826086,0.4787234042553192,0.5333333333333333,0.4326923076923077,0.52046783625731,0.06463878326996197,0.08256880733944955,0.11290322580645161,27.36732570239334,0.5434782608695652,0.08620689655172414,0.0136986301369863,0.13651315789473684,0.039923954372623575,0.1598173515981735,0.0299625468164794,0.14268440145102781,0.03656998738965952,0.05113636363636364,0.03896103896103896,0.030612244897959183,0.02617801047120419,0.06043956043956044,0.14367816091954022,0.1865079365079365,0.15625,0.014563106796116505,0.4166666666666667,0.2607655502392344,0.6605504587155964,0.72,0.4166666666666667,0.14832535885167464,0.2903225806451613,0.32727272727272727,0.4444444444444444,0.22009569377990432,0.43478260869565216,0.43956043956043955,0.325,0.391304347826087,0.4444444444444444,,0.24822695035460993,0.7142857142857143,0.631578947368421,0.4814888888888889,0.49268648648648655,0.4712565693430658,0.12446351931330472,0.18122977346278318,0.012738853503184714,0.08771929824561403,0.3489278752436647,8.659695817490498,0.34073185362927416,11.0,29.0,1.0,1.0,4.0,11.0,43.0,126.0,14.0,17.0,54.0,54.0,155.0,5.0,15.0,21.0,65.0,120.0,123.0,43.0,8.0,2.0,2.0,,1.0,,0.7407407407407407,0.34838709677419355,0.3333333333333333,0.3230769230769231,0.35526315789473684,0.3708133971291866,0.010869565217391304,0.1694915254237288,0.06937799043062201,0.3793103448275862,0.3793103448275862,0.9090909090909091,0.3014354066985646,0.3412698412698413,0.344,0.6976744186046512,0.021739130434782608,1.0,1.0,0.30434782608695654,0.07801418439716312,0.36363636363636365,0.3829787234042553,0.3148148148148148,0.34959349593495936,25.720000000000002,4.0,42.0,3.0,1.0,,,2.0,,0.0064516129032258064,0.007936507936507936,0.039473684210526314,0.2857142857142857,1.0,,False
