EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffFTReboundPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,PenaltyCorner3FGM,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedArc3,on,Corner3PctBlocked,BlockedCorner3,3SecondViolations,3pt And 1 Free Throw Trips
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,43436.0,724,-78.0,1341,1356,435,468,153,2697,72.0,126.0,14.0,27.0,15.0,31.0,21.0,74.0,8.0,28.0,101.0,228.0,76.0,278.0,1414,18.0,35.0,4.0,40.0,21.0,57.0,31.0,73.0,122.0,80.0,18.0,36.0,20.0,10.0,30.0,7.0,3.0,11.0,2.0,7.0,70.0,6.0,37.0,20.0,55.0,26.0,101.0,43.0,144.0,6.0,14.0,10.0,4.0,22.0,6.0,8.0,34.0,2.0,14.0,3.0,8.0,56.0,6.0,14.0,57.0,113,11.0,11.0,94.0,6.0,6.0,115.0,13.0,55.0,9.0,21.0,13.0,2.0,6.0,21.0,8.0,2.0,3.0,5.0,73.0,435,16.0,8.0,0.6039603960396039,0.6630434782608695,0.44298245614035087,0.5142857142857142,0.3684210526315789,0.44298245614035087,0.5142857142857142,0.3684210526315789,0.4982078853046595,0.5,0.474025974025974,0.15789473684210525,0.16666666666666666,0.16216216216216217,0.10714285714285714,22.097625329815305,0.39285714285714285,0.38235294117647056,0.1193058568329718,0.07535641547861507,0.14184397163120568,0.04838709677419355,0.12458471760797342,0.06991869918699187,0.1419753086419753,0.04516129032258064,0.040229885057471264,0.053763440860215055,0.03225806451612903,0.07878787878787878,0.18421052631578946,0.11538461538461539,0.14782608695652175,0.11538461538461539,0.06593406593406594,0.38095238095238093,0.5526315789473685,0.5714285714285714,0.6857142857142857,0.6944444444444444,0.32456140350877194,0.28378378378378377,0.3387096774193548,0.3333333333333333,0.12280701754385964,0.2857142857142857,0.32,0.5,0.7714285714285715,0.5185185185185185,0.21428571428571427,0.543859649122807,0.4838709677419355,0.5526315789473685,0.48501578947368423,0.529975,0.4863473684210526,0.2037037037037037,0.2037037037037037,0.14388489208633093,0.26258992805755393,4.996052631578947,0.3243847874720358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101160,1610612763,Lawrence Roberts,Lawrence Roberts,101160,MEM,3987.0,66,-11.0,134,138,82,92,15,272,3.0,7.0,2.0,2.0,3.0,5.0,,4.0,4.0,9.0,7.0,20.0,3.0,17.0,136,2.0,4.0,,4.0,6.0,15.0,2.0,14.0,8.0,6.0,4.0,3.0,1.0,,1.0,,,1.0,,,2.0,1.0,6.0,1.0,4.0,2.0,7.0,9.0,16.0,,2.0,1.0,1.0,,,,1.0,,,,,1.0,,,6.0,10,1.0,1.0,3.0,,,4.0,,2.0,,,,,,,,,,,14.0,82,2.0,,0.5714285714285714,0.8,0.35,0.5,0.4,0.35,0.5,0.4,0.38636363636363635,0.5,0.4375,0.15,0.42857142857142855,,,15.333333333333334,,0.15384615384615385,0.0975609756097561,0.11764705882352941,0.07142857142857142,0.16666666666666666,0.09090909090909091,0.12280701754385964,0.07692307692307693,0.125,0.13636363636363635,0.2,,0.125,0.125,0.058823529411764705,0.08333333333333333,,,,0.35,0.42857142857142855,0.75,0.3333333333333333,0.2,,,,0.45,0.4444444444444444,0.4444444444444444,0.75,0.5,1.0,,0.3333333333333333,0.6,0.35,0.43086,0.50375,0.42642,0.09090909090909091,0.09090909090909091,0.23529411764705882,0.8235294117647058,9.809999999999999,0.6119402985074627,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101194,1610612763,Anthony Roberson,Anthony Roberson,101194,MEM,2997.0,50,-12.0,95,101,50,65,9,196,,4.0,,,,2.0,,1.0,6.0,9.0,6.0,14.0,2.0,20.0,89,2.0,2.0,,4.0,4.0,9.0,2.0,13.0,8.0,4.0,,2.0,4.0,,4.0,,,,1.0,3.0,8.0,,,1.0,3.0,1.0,5.0,,5.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,2.0,,1.0,,3,,,2.0,,,2.0,,1.0,,,,,,,,,,,13.0,50,2.0,,0.6666666666666666,0.6666666666666666,0.42857142857142855,1.0,0.4444444444444444,0.45,1.0,0.4230769230769231,0.47619047619047616,1.0,0.4642857142857143,0.14285714285714285,0.5,,,22.115384615384613,0.5,0.14285714285714285,0.075,,0.09090909090909091,,0.0784313725490196,,,,,,,,,0.15789473684210525,0.09090909090909091,,,,0.2,,,,0.05,,,,0.45,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0.15384615384615385,,0.5,0.45286499999999996,0.35245000000000004,0.43418461538461534,0.047619047619047616,0.06666666666666667,0.2,0.65,12.6,0.5263157894736842,,,2.0,6.0,1.0,4.0,2.0,6.0,1.0,4.0,6.0,6.0,2.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.3,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.25,0.3333333333333333,25.349999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,7659.0,128,-20.0,230,232,53,76,25,462,12.0,16.0,6.0,7.0,1.0,3.0,1.0,9.0,,4.0,13.0,29.0,11.0,37.0,259,7.0,8.0,2.0,16.0,1.0,5.0,2.0,4.0,14.0,12.0,12.0,3.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,,11.0,2.0,19.0,2.0,23.0,11.0,34.0,,4.0,2.0,2.0,4.0,,2.0,2.0,2.0,2.0,,,6.0,,1.0,11.0,21,2.0,,13.0,1.0,1.0,16.0,2.0,9.0,,9.0,7.0,1.0,1.0,9.0,2.0,,,2.0,4.0,53,2.0,,0.5384615384615384,1.0,0.4482758620689655,0.875,0.2,0.4482758620689655,0.875,0.2,0.5138888888888888,0.8888888888888888,0.2857142857142857,0.10344827586206896,0.0625,0.2222222222222222,,16.47058823529412,0.6666666666666666,0.16666666666666666,0.2159090909090909,0.12643678160919541,0.125,,0.20192307692307693,0.10576923076923077,0.21428571428571427,0.07407407407407407,0.09375,,,0.2413793103448276,0.16,0.23529411764705882,0.16666666666666666,,,0.2222222222222222,0.5517241379310345,0.75,0.8,0.5833333333333334,0.3103448275862069,0.1111111111111111,0.14285714285714285,,0.13793103448275862,,,,0.875,0.8571428571428571,0.16666666666666666,0.6,0.3333333333333333,0.5517241379310345,0.4797586206896552,0.5702375,0.48432000000000003,0.25,0.25,0.43243243243243246,0.10810810810810811,4.503448275862069,0.23043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,18399.0,307,-63.0,574,578,179,220,75,1152,18.0,28.0,7.0,11.0,3.0,4.0,4.0,15.0,16.0,38.0,38.0,81.0,28.0,107.0,606,10.0,16.0,,20.0,7.0,21.0,13.0,27.0,40.0,36.0,10.0,6.0,10.0,3.0,13.0,2.0,1.0,8.0,,2.0,29.0,,11.0,5.0,19.0,1.0,25.0,12.0,37.0,1.0,12.0,5.0,7.0,4.0,3.0,3.0,9.0,1.0,1.0,1.0,1.0,13.0,1.0,4.0,16.0,38,2.0,3.0,33.0,,8.0,40.0,4.0,20.0,2.0,5.0,3.0,,2.0,5.0,2.0,4.0,,,27.0,179,5.0,1.0,0.5263157894736842,0.6060606060606061,0.4691358024691358,0.625,0.3333333333333333,0.4540229885057471,0.625,0.28,0.5095238095238095,0.625,0.4090909090909091,0.07407407407407407,0.10714285714285714,0.06666666666666667,0.05263157894736842,17.851739788199698,0.3076923076923077,0.029411764705882353,0.10497237569060773,0.04602510460251046,0.09090909090909091,,0.1016949152542373,0.03873239436619718,0.05405405405405406,0.07692307692307693,0.011494252873563218,,,0.08771929824561403,0.14583333333333334,0.09210526315789473,0.11627906976744186,,0.02564102564102564,0.4,0.3218390804597701,0.6428571428571429,0.72,0.2777777777777778,0.1724137931034483,0.26666666666666666,0.2857142857142857,0.25,0.4367816091954023,0.42105263157894735,0.4444444444444444,0.875,0.6875,0.6363636363636364,,0.16,0.75,0.39080459770114945,0.466714367816092,0.50088,0.4238640000000001,0.1941747572815534,0.20618556701030927,0.18691588785046728,0.2523364485981308,9.974074074074075,0.3118466898954704,1.0,0.04,,1.0,,1.0,1.0,6.0,,4.0,3.0,1.0,,1.0,0.16666666666666666,,0.16666666666666666,0.06896551724137931,0.011494252873563218,,,,0.04,,,23.71666666666667,1.0,5.0,3.0,0.05747126436781609,0.2,0.2,1.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,3357.0,56,-2.0,107,105,30,26,13,212,3.0,4.0,1.0,1.0,1.0,2.0,,2.0,2.0,5.0,5.0,11.0,3.0,19.0,117,1.0,2.0,,2.0,1.0,4.0,,2.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,1.0,2.0,2.0,,4.0,2.0,6.0,1.0,2.0,,2.0,3.0,,3.0,1.0,,,,,4.0,,1.0,2.0,4,1.0,1.0,7.0,,5.0,3.0,1.0,2.0,,,,,,,,,,,2.0,30,,,0.6,0.75,0.45454545454545453,0.5,0.25,0.5714285714285714,0.3333333333333333,0.2,0.6333333333333333,0.3333333333333333,0.2,0.09090909090909091,,0.5,,15.702479338842975,0.75,,0.06451612903225806,0.024390243902439025,0.16666666666666666,0.125,0.09302325581395349,0.04081632653061224,0.125,,,0.125,,,0.2,,0.1111111111111111,0.3333333333333333,0.16666666666666666,,0.2857142857142857,0.75,0.75,0.3333333333333333,0.14285714285714285,,,,0.35714285714285715,0.4,0.4,1.0,0.3333333333333333,1.0,,0.4,0.5,0.5,0.43847857142857144,0.39418333333333333,0.40381,0.13333333333333333,0.16666666666666666,0.10526315789473684,0.10526315789473684,9.745454545454544,0.2803738317757009,,,,1.0,,1.0,2.0,3.0,,1.0,6.0,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.21428571428571427,0.07142857142857142,,,,0.2,,,24.033333333333335,2.0,2.0,,0.14285714285714285,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,14564.0,243,7.0,462,471,176,181,50,933,8.0,19.0,,1.0,3.0,8.0,3.0,7.0,12.0,32.0,23.0,58.0,2.0,51.0,457,,1.0,,3.0,8.0,19.0,2.0,21.0,4.0,42.0,,,24.0,12.0,36.0,9.0,3.0,10.0,2.0,12.0,84.0,,1.0,6.0,9.0,1.0,16.0,1.0,17.0,1.0,11.0,2.0,9.0,8.0,2.0,6.0,4.0,1.0,2.0,,,12.0,,5.0,4.0,19,1.0,1.0,10.0,1.0,4.0,7.0,1.0,2.0,2.0,,,,,,,,,,21.0,176,5.0,2.0,0.08695652173913043,0.08695652173913043,0.39655172413793105,,0.42105263157894735,0.4016393442622951,0.75,0.4523809523809524,0.3984375,0.75,0.4375,,,,,14.643545279383428,0.6666666666666666,0.03333333333333333,0.054878048780487805,0.005681818181818182,0.13043478260869565,,0.07142857142857142,0.005050505050505051,,0.01694915254237288,,,,0.05,,0.09523809523809523,0.0625,0.2857142857142857,0.02857142857142857,,0.3114754098360656,0.42105263157894735,0.42105263157894735,,0.11475409836065574,0.42857142857142855,0.42857142857142855,,0.5245901639344263,0.375,0.375,0.16666666666666666,0.5,,,0.38095238095238093,0.375,0.36065573770491804,0.4519316666666667,0.36045,0.45617142857142856,0.03225806451612903,0.03389830508474576,0.058823529411764705,0.4117647058823529,11.277586206896554,0.38095238095238093,,,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,,2.0,1.0,,0.3333333333333333,0.5,0.5,0.04918032786885246,0.04918032786885246,0.3333333333333333,0.5,,0.09523809523809523,0.5,0.5,32.333333333333336,,,,,,,,,1.0,1.0,0.5,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,True,,,,
757,1610612763,Damon Stoudamire,Damon Stoudamire,757,MEM,3757.0,63,,114,113,55,51,15,227,3.0,7.0,,2.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,13.0,6.0,22.0,117,,2.0,,,1.0,4.0,5.0,13.0,2.0,8.0,,1.0,7.0,4.0,11.0,2.0,2.0,5.0,1.0,1.0,26.0,1.0,1.0,1.0,3.0,,4.0,2.0,6.0,1.0,1.0,1.0,,4.0,1.0,3.0,3.0,,1.0,,,7.0,,4.0,,1,,,4.0,,,7.0,,1.0,2.0,,,,,,,,,,13.0,55,,2.0,0.2,0.2,0.38461538461538464,,0.25,0.3333333333333333,,0.3333333333333333,0.3888888888888889,,0.43333333333333335,0.07692307692307693,0.14285714285714285,,,25.563909774436087,0.5714285714285714,,0.08823529411764706,0.02564102564102564,0.07142857142857142,0.07142857142857142,0.08333333333333333,0.03773584905660377,,0.08333333333333333,,0.08333333333333333,,0.07692307692307693,0.1111111111111111,0.08333333333333333,,0.3333333333333333,0.06666666666666667,,0.2916666666666667,0.42857142857142855,0.5,,0.041666666666666664,1.0,1.0,,0.20833333333333334,0.2,0.2,1.0,0.3333333333333333,,,0.3333333333333333,0.25,0.75,0.4969666666666667,0.5353,0.5070583333333333,0.04,0.07142857142857142,,0.5909090909090909,8.430769230769231,0.4824561403508772,,,2.0,10.0,2.0,8.0,2.0,11.0,2.0,8.0,3.0,10.0,2.0,0.5,0.18181818181818182,0.25,0.18181818181818182,0.4583333333333333,0.4166666666666667,0.2,0.2,0.5,0.6666666666666666,0.25,0.2,25.172727272727272,,1.0,,0.041666666666666664,,,,,3.0,4.0,0.5,,,3.0,,,,,,,1.0,1.0,0.16666666666666666,,,,,,,,,,,,True,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,8370.0,140,-36.0,268,261,103,112,32,529,3.0,14.0,,1.0,2.0,6.0,,4.0,6.0,11.0,9.0,29.0,13.0,52.0,309,,1.0,,6.0,4.0,10.0,10.0,21.0,4.0,14.0,,5.0,7.0,6.0,13.0,4.0,2.0,4.0,1.0,2.0,32.0,,1.0,3.0,7.0,,10.0,1.0,11.0,,3.0,3.0,,4.0,,2.0,2.0,,2.0,,,6.0,,3.0,5.0,19,2.0,2.0,12.0,,1.0,15.0,1.0,4.0,4.0,,,,,,,,,,21.0,103,4.0,4.0,0.2222222222222222,0.2222222222222222,0.3103448275862069,,0.4,0.38235294117647056,0.75,0.4230769230769231,0.4482758620689655,0.75,0.5526315789473685,0.1724137931034483,0.2857142857142857,0.25,,21.333333333333332,0.6666666666666666,,0.08333333333333333,0.010101010101010102,0.13636363636363635,,0.09433962264150944,0.007751937984496124,0.03125,,,,,0.10344827586206896,0.0625,0.07692307692307693,0.15,,,,0.27450980392156865,0.21428571428571427,0.3,,0.0784313725490196,,,,0.21568627450980393,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.25,,,0.46153846153846156,0.3333333333333333,0.7058823529411765,0.495476,0.4702625,0.48766538461538467,0.07407407407407407,0.125,0.11538461538461539,0.40384615384615385,8.693103448275862,0.3843283582089552,,,6.0,19.0,,2.0,7.0,22.0,1.0,3.0,15.0,18.0,6.0,0.7142857142857143,0.3181818181818182,0.3333333333333333,0.3333333333333333,0.43137254901960786,0.37254901960784315,0.3157894736842105,0.3333333333333333,0.8333333333333334,0.15384615384615385,,0.3333333333333333,25.827272727272724,1.0,3.0,1.0,0.058823529411764705,0.3333333333333333,0.3333333333333333,,0.07692307692307693,3.0,3.0,0.75,2.0,2.0,6.0,1.0,1.0,0.6666666666666666,0.045454545454545456,0.05263157894736842,0.6666666666666666,,,,1.0,0.5,1.0,,,,,,,,,True,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,15742.0,262,30.0,482,491,162,152,51,973,13.0,14.0,1.0,1.0,2.0,2.0,4.0,10.0,4.0,12.0,21.0,36.0,6.0,81.0,489,2.0,3.0,,10.0,5.0,9.0,2.0,21.0,24.0,18.0,2.0,1.0,10.0,4.0,14.0,3.0,1.0,8.0,,2.0,32.0,1.0,7.0,4.0,23.0,,27.0,8.0,35.0,,9.0,5.0,4.0,8.0,3.0,4.0,8.0,,4.0,1.0,3.0,16.0,1.0,4.0,10.0,16,,1.0,14.0,,3.0,12.0,,5.0,1.0,8.0,5.0,2.0,1.0,8.0,6.0,,,,21.0,162,4.0,1.0,0.5714285714285714,0.6,0.5833333333333334,0.6666666666666666,0.5555555555555556,0.6696428571428571,0.8333333333333334,0.6333333333333333,0.6532258064516129,0.8333333333333334,0.65625,0.027777777777777776,,0.1,,14.444444444444443,0.5,,0.12365591397849462,0.043478260869565216,0.07547169811320754,0.024390243902439025,0.11297071129707113,0.039603960396039604,0.04,0.061224489795918366,0.03225806451612903,0.03571428571428571,,0.14864864864864866,0.0851063829787234,0.12307692307692308,0.06521739130434782,0.14285714285714285,,0.75,0.25,0.9285714285714286,0.9285714285714286,0.6923076923076923,0.17857142857142858,0.4,0.4444444444444444,,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.75,0.16666666666666666,1.0,1.0,0.13333333333333333,1.0,0.6071428571428571,0.48645535714285704,0.52069,0.47668999999999995,0.08196721311475409,0.12195121951219512,0.12345679012345678,0.25925925925925924,8.475000000000001,0.3360995850622407,,,1.0,5.0,,,11.0,20.0,3.0,6.0,33.0,5.0,1.0,1.0,0.55,0.5,0.55,0.35714285714285715,0.08928571428571429,0.2,0.2,1.0,,,0.2,23.84,10.0,15.0,6.0,0.26785714285714285,0.6666666666666666,0.6666666666666666,1.0,0.4,2.0,3.0,0.3333333333333333,1.0,2.0,,,,0.6666666666666666,,,0.5,1.0,,0.16666666666666666,3.0,1.0,0.5,1.0,1.0,1.0,,,,,,True,,,,
