EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceFtPoints,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DefFTReboundPct,OffAtRimReboundPct,LongMidRangePctAssisted,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,PenaltyCorner3Accuracy,PtsUnassisted3s,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,DefensiveGoaltends,3SecondViolations,on,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,Technical Free Throw Trips
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,1794.0,30,-5,53,52,23.0,14.0,4.0,105,3.0,5.0,1.0,2.0,3.0,7.0,2.0,8.0,50,1.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,4.0,23.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.5,0.14285714285714285,0.2,14.035087719298247,0.08333333333333333,0.04,0.07142857142857142,0.03125,0.07692307692307693,0.25,1.0,0.7142857142857143,0.6,0.75,1.0,0.2857142857142857,1.0,0.7142857142857143,0.4822571428571429,0.5083,0.125,0.125,2.5714285714285716,0.4339622641509434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
101209,1610612747,Devin Green,Devin Green,101209,LAL,255.0,4,2,6,7,,,,13,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,5359.0,89,-9,162,163,74.0,71.0,18.0,325,4.0,6.0,3.0,6.0,8.0,15.0,7.0,35.0,163,6.0,6.0,2.0,7.0,12.0,18.0,8.0,26.0,3.0,8.0,8.0,10.0,1.0,1.0,1.0,,1.0,1.0,74.0,2.0,0.375,0.42857142857142855,0.5333333333333333,0.5185185185185185,0.546875,0.13333333333333333,,22.099447513812155,0.1935483870967742,0.1111111111111111,0.21686746987951808,0.09876543209876543,0.13793103448275862,0.12,1.0,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,0.2727272727272727,0.6666666666666666,0.4867380000000001,0.45000555555555555,0.03571428571428571,0.0625,6.9799999999999995,0.4567901234567901,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,9.0,1.0,2.0,5.0,4.0,12.0,1.0,3.0,1.0,2.0,5.0,4.0,5.0,5.0,13.0,10.0,12.0,2.0,2.0,7.0,2.0,6.0,9.0,15.0,8.0,1.0,1.0,2.0,3.0,39.0,1.0,6.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,8.0,1.0,6.0,1.0,2.0,1.0,4.0,1.0,1.0,13.0,3.0,1.0,0.3333333333333333,0.5,0.4,0.3333333333333333,0.6666666666666666,0.5,0.36363636363636365,0.5,0.43333333333333335,0.4444444444444444,0.3333333333333333,0.375,0.2857142857142857,0.05555555555555555,0.1875,0.07692307692307693,0.21052631578947367,0.2777777777777778,0.1875,0.6,0.1,0.5,0.75,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.4,0.5,0.4,0.5,1.0,0.6666666666666666,0.45454545454545453,0.2857142857142857,0.5169,0.14285714285714285,0.37142857142857144,32.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
243,1610612747,Aaron McKie,Aaron McKie,243,LAL,7289.0,121,-20,227,225,93.0,91.0,24.0,452,,,,2.0,3.0,10.0,1.0,7.0,236,3.0,4.0,,3.0,12.0,17.0,3.0,20.0,4.0,7.0,2.0,2.0,1.0,,,,,,93.0,,0.6666666666666666,0.6666666666666666,0.3,0.25,0.2692307692307692,,,5.9523809523809526,0.14457831325301204,0.03614457831325301,0.14678899082568808,0.027522935779816515,0.04878048780487805,0.2222222222222222,,,,,,0.16666666666666666,,0.16666666666666666,0.3916291666666667,0.3248,0.07692307692307693,0.09090909090909091,17.08,0.40969162995594716,,,,1.0,2.0,8.0,,1.0,,1.0,,,1.0,,2.0,,1.0,,,1.0,1.0,1.0,1.0,3.0,2.0,,,,1.0,,8.0,3.0,11.0,3.0,,6.0,,2.0,25.0,,4.0,,5.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,3.0,,,,,,,0.3333333333333333,,0.25,0.25,0.3,0.16666666666666666,,0.5,0.15384615384615385,,,,0.08,0.09090909090909091,0.15,0.16666666666666666,,0.5,0.5,1.0,0.6666666666666666,0.25,0.25,0.08333333333333333,,,,0.08333333333333333,,,,,,,,,,0.25,,0.3851,0.14285714285714285,0.42857142857142855,25.65,1.0,1.0,4.0,1.0,0.14285714285714285,0.043478260869565216,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,4116.0,69,-14,126,124,40.0,39.0,13.0,250,,1.0,,2.0,2.0,6.0,4.0,29.0,137,2.0,4.0,,2.0,4.0,4.0,2.0,6.0,1.0,10.0,8.0,5.0,1.0,1.0,1.0,,1.0,1.0,40.0,,1.0,1.0,0.3333333333333333,0.625,0.6590909090909091,,,19.424460431654676,0.08,0.046511627906976744,0.06666666666666667,0.03389830508474576,0.09523809523809523,0.047619047619047616,1.0,0.05,,,,0.1,,0.75,0.48532000000000003,0.45389166666666664,0.09523809523809523,0.14285714285714285,12.683333333333332,0.31746031746031744,,,,1.0,1.0,3.0,,2.0,7.0,12.0,2.0,3.0,4.0,7.0,14.0,,,2.0,3.0,6.0,1.0,4.0,1.0,9.0,,21.0,,,12.0,7.0,2.0,3.0,5.0,2.0,1.0,,1.0,1.0,13.0,,,,2.0,1.0,2.0,2.0,3.0,,,5.0,,2.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,0.5,0.6666666666666666,0.5,,0.5,1.0,0.6666666666666666,1.0,0.6428571428571429,0.7,,0.4,,,,,,0.25,,,,0.5,0.5,1.0,0.15,0.3333333333333333,0.3333333333333333,0.1,,,,0.6,0.5833333333333334,0.5833333333333334,1.0,,,1.0,0.6666666666666666,1.0,,0.6666666666666666,0.5833333333333334,0.5448,0.20689655172413793,0.3103448275862069,24.89285714285714,,,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.07142857142857142,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,2555.0,43,-16,77,77,16.0,16.0,8.0,154,1.0,3.0,2.0,,4.0,11.0,2.0,19.0,85,3.0,4.0,,1.0,6.0,6.0,2.0,8.0,1.0,7.0,1.0,2.0,,,,,,,16.0,2.0,0.5,0.5,0.36363636363636365,0.5,0.5277777777777778,,,25.88235294117647,0.21428571428571427,0.03571428571428571,0.15384615384615385,0.05,,0.11764705882352941,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,0.4,0.5294117647058824,0.47374705882352935,0.53734,,,12.772727272727273,0.2077922077922078,,,,,3.0,8.0,,1.0,3.0,5.0,,,1.0,3.0,6.0,1.0,1.0,,,4.0,,2.0,2.0,5.0,4.0,9.0,,,5.0,3.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,1.0,,1.0,2.0,,2.0,,2.0,2.0,,4.0,,1.0,,2.0,,1.0,,,5.0,1.0,1.0,0.5,,0.5,1.0,,1.0,0.3,1.0,0.4166666666666667,0.35294117647058826,,0.5,,0.08333333333333333,,0.14285714285714285,0.375,0.3333333333333333,,,0.1,,,,0.47058823529411764,0.375,0.375,0.058823529411764705,,,,0.29411764705882354,0.6,0.6,1.0,,,,,,,0.2,0.6,0.3825,0.21052631578947367,0.2631578947368421,25.71666666666667,2.0,,2.0,,,0.08333333333333333,0.3333333333333333,1.0,1.0,,,,,0.5,1.0,,1.0,0.2,,,,,,,,,True,,,,,,,,,,,,,,,,,
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,2270.0,38,-9,75,74,43.0,40.0,8.0,149,3.0,4.0,2.0,2.0,3.0,7.0,4.0,16.0,69,4.0,,,1.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,6.0,1.0,,,,,,43.0,2.0,,,0.42857142857142855,0.5,0.5333333333333333,,,20.238095238095237,0.037037037037037035,0.03333333333333333,0.07692307692307693,0.02631578947368421,,0.08333333333333333,,0.3333333333333333,0.75,0.75,,0.16666666666666666,0.25,0.75,0.49757500000000005,0.47171875,0.07692307692307693,0.125,4.728571428571429,0.5733333333333334,1.0,2.0,2.0,,,1.0,1.0,2.0,1.0,3.0,,,2.0,2.0,5.0,1.0,2.0,,,2.0,2.0,4.0,3.0,13.0,6.0,6.0,2.0,,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,2.0,1.0,3.0,2.0,1.0,,1.0,1.0,,2.0,,1.0,,,,2.0,,,13.0,2.0,1.0,0.4,,0.4,0.5,0.5,0.5,0.625,0.5,0.65,0.4166666666666667,,0.5,0.16666666666666666,,0.14285714285714285,,,,0.14285714285714285,0.2,0.14285714285714285,,,,0.08333333333333333,,,0.16666666666666666,0.5,0.5,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,,,1.0,0.25,0.3333333333333333,0.56385,0.125,0.8125,25.08,,,1.0,,,,,1.0,2.0,,,,,0.5,0.5,,2.0,0.25,1.0,1.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,3013.0,50,3,96,95,45.0,34.0,9.0,191,6.0,12.0,3.0,6.0,15.0,36.0,9.0,42.0,101,13.0,10.0,3.0,,5.0,8.0,,8.0,,2.0,11.0,11.0,6.0,,,,,,45.0,,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.39285714285714285,0.44680851063829785,0.08333333333333333,0.16666666666666666,46.666666666666664,0.16129032258064516,,0.1951219512195122,,,0.38461538461538464,,0.2857142857142857,0.5,0.6,0.3333333333333333,0.14285714285714285,0.17647058823529413,0.42857142857142855,0.46436071428571424,0.4316676470588235,0.1276595744680851,0.14634146341463414,10.938888888888888,0.46875,,,2.0,3.0,6.0,18.0,,,1.0,6.0,,,4.0,1.0,6.0,,1.0,,,2.0,6.0,4.0,3.0,18.0,20.0,,,,6.0,1.0,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,,3.0,,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,,1.0,,,,,18.0,,,0.16666666666666666,,0.16666666666666666,,0.46153846153846156,,0.4411764705882353,0.5,0.47368421052631576,0.14285714285714285,0.16666666666666666,0.5,0.3,,,,,,0.3333333333333333,,,0.5,0.6,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,0.14285714285714285,0.16666666666666666,0.16666666666666666,,,,,,,0.6666666666666666,0.23529411764705882,0.16666666666666666,0.3377,0.047619047619047616,0.42857142857142855,25.450000000000003,2.0,,,,,,0.5,1.0,1.0,,,,,0.25,0.25,,,,,,,3.0,1.0,,,,True,,,,,,,,,,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,972.0,16,6,31,28,21.0,19.0,9.0,59,1.0,1.0,1.0,2.0,2.0,8.0,2.0,6.0,27,4.0,4.0,,,1.0,3.0,,3.0,,4.0,1.0,2.0,1.0,,,,,,21.0,3.0,1.0,1.0,0.25,0.25,0.3333333333333333,,,24.390243902439025,0.06666666666666667,,0.11764705882352941,,,,,0.125,1.0,1.0,1.0,0.25,0.25,0.125,0.38593750000000004,0.40232500000000004,0.1111111111111111,0.1111111111111111,14.45,0.6774193548387096,1.0,1.0,1.0,,1.0,5.0,,,,,,,,,,1.0,1.0,,,2.0,1.0,,2.0,4.0,,,,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,,,,1.0,1.0,,,,1.0,,,3.0,,,,,,4.0,,,,,,1.0,0.25,1.0,0.25,1.0,0.4,,,1.0,0.5,,,,0.14285714285714285,,0.5,,,,,,0.625,0.2,0.2,,,,,,,,,1.0,1.0,,,,1.0,,,0.4959,0.3333333333333333,0.6666666666666666,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,2408.0,40,-12,75,73,30.0,37.0,9.0,148,,,,3.0,4.0,6.0,1.0,15.0,82,1.0,4.0,,1.0,1.0,3.0,2.0,5.0,5.0,6.0,1.0,2.0,1.0,1.0,,1.0,1.0,,30.0,,0.5,0.5,0.6666666666666666,0.875,0.8333333333333334,,,11.904761904761905,0.045454545454545456,0.034482758620689655,0.03125,0.05405405405405406,0.07142857142857142,0.14285714285714285,,,,,,0.375,,0.25,0.39660625000000005,0.3977166666666667,0.1111111111111111,0.14285714285714285,13.85,0.4,,,,2.0,2.0,3.0,,,2.0,2.0,,,2.0,2.0,2.0,,,,,1.0,1.0,2.0,,8.0,4.0,6.0,,,2.0,2.0,2.0,,2.0,,,,1.0,1.0,4.0,1.0,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,1.0,8.0,,1.0,1.0,,1.0,,1.0,,1.3333333333333333,0.5,1.3333333333333333,0.25,,,,0.125,,0.125,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.375,0.6666666666666666,0.6666666666666666,,,,,0.25,1.0,1.0,1.0,,,,,,,0.6666666666666666,1.0,,0.06666666666666667,0.5333333333333333,26.05,1.0,2.0,1.0,,0.6666666666666666,,0.5,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,
