EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Loose Ball Fouls,Loose Ball Fouls Drawn,HeaveAttempts,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,DefFTReboundPct,OffFTReboundPct,3SecondViolations,OffCorner3ReboundPct,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,HeaveMakes,Corner3PctBlocked,BlockedCorner3
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,51782.0,863,-5,1579,1580,572,539,206,3159,71,107,15.0,24.0,18.0,29.0,11.0,30.0,22,64,4.0,6.0,,,2.0,3.0,7.0,40.0,,3.0,4.0,21.0,104,201,11.0,46.0,133.0,374,1639,19.0,36,,3.0,51.0,30.0,53,6.0,24.0,71.0,149,110,98,30.0,3.0,26.0,39.0,7.0,16,87,8.0,95,8.0,,54.0,5.0,28,198,4.0,34,27.0,90,137,43,180,3.0,31,19.0,12.0,40,12.0,22.0,28.0,18.0,,4.0,68,4.0,24,22,59,,5.0,132,9.0,173.0,10.0,1.0,65.0,26.0,66.0,39.0,3.0,69.0,47.0,,149,572,10.0,26.0,0.5288461538461539,0.6043956043956044,0.9090909090909091,0.2391304347826087,,0.25,0.24444444444444444,0.5174129353233831,0.5277777777777778,0.5660377358490566,0.48785425101214575,0.48717948717948717,0.5064935064935064,0.5685975609756098,0.5543478260869565,0.6218487394957983,0.1862348178137652,0.07960199004975124,0.102803738317757,0.1,0.03125,21.715228147333697,0.5882352941176471,0.15437392795883362,0.05862068965517241,0.16981132075471697,0.037037037037037035,0.15768194070080863,0.055232558139534885,0.06,0.06930693069306931,0.053763440860215055,0.03225806451612903,0.12432432432432433,0.17391304347826086,0.16538461538461538,0.17073170731707318,0.16666666666666666,0.027522935779816515,0.6811594202898551,0.4331983805668016,0.6635514018691588,0.7395833333333334,0.4507042253521127,0.1214574898785425,0.36666666666666664,0.4074074074074074,0.6363636363636364,0.2591093117408907,0.34375,0.3548387096774194,0.7272727272727273,0.024291497975708502,0.6666666666666666,0.6666666666666666,1.0,0.16194331983805668,0.175,0.175,0.8571428571428571,0.6153846153846154,0.625,0.2,,,,0.07692307692307693,,,0.37662337662337664,0.6206896551724138,0.03896103896103896,0.6666666666666666,0.2727272727272727,0.19047619047619047,0.6194331983805668,0.1794871794871795,0.49256260162601645,0.5046444444444443,0.47684285714285707,0.2185430463576159,0.25390625,0.13636363636363635,0.3983957219251337,7.29452736318408,25.641304347826093,0.3622545915136162,13.0,,,,3.0,5.0,1.0,5.0,20.0,3.0,24.0,0.3225806451612903,0.06756756756756757,,0.06666666666666667,3.0,3.0,2.0,,1.0,1.0,0.021739130434782608,True,,,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,11152.0,186,-30,356,354,195,210,45,710,13,17,2.0,2.0,8.0,11.0,5.0,8.0,12,40,,4.0,,1.0,,2.0,,4.0,,,,3.0,30,65,,8.0,8.0,68,392,4.0,8,,1.0,8.0,13.0,34,,5.0,2.0,28,40,20,,,2.0,4.0,,1,14,,14,,,5.0,3.0,6,28,1.0,2,1.0,7,10,3,13,1.0,4,2.0,2.0,6,1.0,3.0,4.0,3.0,,1.0,10,,5,1,17,,1.0,9,1.0,11.0,,1.0,3.0,2.0,,,,,,,28,195,8.0,1.0,0.6666666666666666,0.6896551724137931,,,,,,0.46153846153846156,0.5,0.38235294117647056,0.410958904109589,0.4444444444444444,0.3333333333333333,0.42948717948717946,0.4444444444444444,0.34146341463414637,0.1095890410958904,0.015384615384615385,,,0.025,21.56862745098039,0.6,0.06862745098039216,0.016,0.022727272727272728,0.045454545454545456,0.0547945205479452,0.02040816326530612,,,0.03125,,0.14705882352941177,,0.047619047619047616,0.029411764705882353,,0.025,,0.2328767123287671,0.7647058823529411,0.7647058823529411,0.46153846153846156,0.1095890410958904,0.625,0.625,0.4,0.547945205479452,0.3,0.3076923076923077,1.0,0.0547945205479452,,,,0.0547945205479452,,,,0.2222222222222222,1.0,0.5,0.1111111111111111,,,,,,0.28205128205128205,0.7272727272727273,0.05128205128205128,,0.07692307692307693,,0.3424657534246575,,0.45823356164383566,0.48171875000000003,0.47223717948717947,0.039473684210526314,0.04411764705882353,0.11764705882352941,0.4117647058823529,13.055384615384616,24.2,0.547752808988764,,,,,,,,,2.0,1.0,,0.06060606060606061,,,0.25,,,,,,,,True,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,8298.0,138,-55,269,276,107,154,37,545,15,16,5.0,6.0,6.0,7.0,7.0,10.0,4,18,,,,,,,,,,,,,26,44,,,9.0,61,324,7.0,10,,,16.0,11.0,21,,,2.0,24,34,18,,,8.0,,,1,7,2.0,9,2.0,,5.0,1.0,1,20,1.0,6,6.0,22,36,7,43,,3,1.0,2.0,8,1.0,5.0,3.0,3.0,,,11,1.0,4,7,16,,1.0,11,,14.0,2.0,,8.0,,,,,,,,24,107,4.0,,0.6538461538461539,0.7727272727272727,,,,,,0.5909090909090909,0.7,0.5238095238095238,0.5909090909090909,0.7,0.5238095238095238,0.61,0.7272727272727273,0.5454545454545454,,0.022727272727272728,0.0625,,,19.488817891373802,0.7272727272727273,0.3283582089552239,0.05714285714285714,0.23076923076923078,0.05555555555555555,0.3010752688172043,0.056910569105691054,0.05405405405405406,,0.07407407407407407,0.0625,0.2,0.4166666666666667,0.37142857142857144,0.2631578947368421,0.14285714285714285,,,0.36363636363636365,0.9375,1.0,0.7333333333333333,0.22727272727272727,0.7,0.7,0.2857142857142857,0.4090909090909091,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,0.6,0.8333333333333334,0.2,,,,,,,0.3333333333333333,0.8571428571428571,,,,,0.36363636363636365,,0.4517,0.4924222222222222,0.44094761904761903,0.16,0.16,0.26229508196721313,0.39344262295081966,9.422727272727274,,0.39776951672862454,2.0,,,,2.0,,,,8.0,,,0.5333333333333333,,,,,,,,,,,True,,,
101261,1610612762,Andre Owens,Andre Owens,101261,UTA,4736.0,79,-11,147,146,58,58,27,293,7,10,1.0,1.0,2.0,4.0,1.0,2.0,6,15,,,,,,,1.0,6.0,,3.0,,5.0,14,27,1.0,6.0,8.0,39,148,3.0,5,,3.0,8.0,5.0,12,,5.0,6.0,16,18,10,3.0,,2.0,5.0,1.0,3,1,,1,,,,,1,2,,3,,3,3,4,7,1.0,1,,1.0,2,1.0,1.0,5.0,1.0,,,7,,2,3,9,,1.0,9,1.0,10.0,1.0,1.0,4.0,1.0,,,,,,,16,58,2.0,1.0,0.6428571428571429,0.6923076923076923,1.0,0.16666666666666666,,,0.2,0.5185185185185185,0.6,0.4166666666666667,0.4696969696969697,0.375,0.29411764705882354,0.527027027027027,0.4444444444444444,0.4,0.18181818181818182,0.1111111111111111,0.3,,,24.858757062146893,0.2857142857142857,0.06,0.04477611940298507,,,0.05263157894736842,0.04,0.06666666666666667,0.07142857142857142,0.02631578947368421,,,0.16666666666666666,,,,0.07142857142857142,,0.30303030303030304,0.7,1.0,0.42857142857142855,0.06060606060606061,0.5,0.5,1.0,0.45454545454545453,0.4,0.4,0.8333333333333334,,,,,0.18181818181818182,0.16666666666666666,0.16666666666666666,1.0,0.125,1.0,,,,,0.375,,,0.23529411764705882,0.5,,,0.29411764705882354,,0.48484848484848486,0.2,0.4685546875,0.4345375,0.45368749999999997,0.1111111111111111,0.13333333333333333,0.20512820512820512,0.41025641025641024,11.38888888888889,30.366666666666664,0.3945578231292517,2.0,,,,,,1.0,1.0,,1.0,,,0.16666666666666666,,,,,,,,,,True,,,
2693,1610612762,Keith McLeod,Keith McLeod,2693,UTA,15233.0,254,-50,458,462,149,133,59,920,9,14,,,1.0,2.0,,2.0,14,49,,,,,,,7.0,17.0,,2.0,2.0,6.0,23,65,7.0,17.0,13.0,80,504,2.0,8,,2.0,4.0,6.0,19,2.0,6.0,4.0,22,30,16,12.0,9.0,,17.0,7.0,1,15,1.0,16,1.0,,10.0,2.0,3,33,,2,4.0,8,12,2,14,1.0,6,3.0,3.0,6,1.0,3.0,8.0,3.0,,,14,2.0,1,6,19,,3.0,13,3.0,19.0,1.0,,6.0,1.0,1.0,1.0,,1.0,,,22,149,4.0,,0.6521739130434783,0.6521739130434783,0.5714285714285714,0.4117647058823529,,0.3333333333333333,0.4117647058823529,0.35384615384615387,0.25,0.3157894736842105,0.40853658536585363,0.2,0.36,0.4444444444444444,0.2,0.4074074074074074,0.2073170731707317,0.015384615384615385,0.07142857142857142,,,19.548872180451127,0.42857142857142855,0.05,0.01020408163265306,0.18181818181818182,,0.06593406593406594,0.00909090909090909,0.01694915254237288,,0.00980392156862745,,0.041666666666666664,0.027777777777777776,0.06578947368421052,0.125,0.3333333333333333,0.0196078431372549,,0.17073170731707318,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.024390243902439025,,,,0.5975609756097561,0.2857142857142857,0.2857142857142857,0.6428571428571429,,,,,0.2073170731707317,0.4117647058823529,0.4117647058823529,0.5714285714285714,,,,,,,0.2,,,0.08,0.5,,,0.24,0.3333333333333333,0.3780487804878049,0.4117647058823529,0.4612134146341462,0.40948,0.44911,0.0898876404494382,0.08571428571428572,0.05,0.275,15.447692307692307,24.88823529411765,0.32532751091703055,,,,,1.0,,,,,1.0,,,,,,,,,,,2.0,0.10526315789473684,True,,,
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,104558.0,1743,-82,3219,3210,1154,1025,489,6429,69,151,6.0,11.0,26.0,59.0,22.0,54.0,97,232,4.0,9.0,,,2.0,6.0,61.0,149.0,6.0,15.0,26.0,65.0,188,437,65.0,158.0,71.0,642,3520,21.0,44,6.0,15.0,65.0,69.0,160,28.0,71.0,36.0,258,152,224,129.0,66.0,4.0,143.0,60.0,49,244,52.0,296,46.0,6.0,120.0,18.0,106,644,12.0,14,27.0,81,109,27,136,6.0,44,25.0,19.0,81,12.0,53.0,37.0,28.0,,3.0,118,7.0,46,94,182,2.0,9.0,124,21.0,100.0,5.0,,31.0,17.0,13.0,8.0,3.0,14.0,7.0,3.0,258,1154,23.0,16.0,0.40425531914893614,0.40860215053763443,0.6615384615384615,0.41139240506329117,0.4,0.39436619718309857,0.41830065359477125,0.4302059496567506,0.4772727272727273,0.43125,0.47983193277310926,0.5084745762711864,0.4805194805194805,0.500780031201248,0.5241935483870968,0.50390625,0.26554621848739496,0.11212814645308924,0.23178807947019867,0.14814814814814814,0.02586206896551724,19.921156373193167,0.6864406779661016,0.07303877366997295,0.01129032258064516,0.07541899441340782,0.04332129963898917,0.0736196319018405,0.017139090309822018,0.011682242990654205,0.011811023622047244,0.010752688172043012,0.04938271604938271,0.07736389684813753,0.06542056074766354,0.07517084282460136,0.07279693486590039,0.08247422680412371,0.021505376344086023,0.5,0.253781512605042,0.45695364238410596,0.5948275862068966,0.2608695652173913,0.0907563025210084,0.4074074074074074,0.4782608695652174,0.45454545454545453,0.3899159663865546,0.41810344827586204,0.42920353982300885,0.4948453608247423,0.015126050420168067,0.4444444444444444,0.5,1.0,0.2504201680672269,0.40939597315436244,0.41216216216216217,0.639344262295082,0.1864406779661017,0.5454545454545454,0.16666666666666666,,,,0.2542372881355932,0.4,0.6666666666666666,0.2554112554112554,0.4406779661016949,0.025974025974025976,0.3333333333333333,0.2813852813852814,0.4,0.519327731092437,0.4195804195804196,0.4762992372881354,0.4521583333333334,0.46367422907489003,0.05608974358974359,0.06695464362850972,0.10124610591900311,0.40186915887850466,11.167963386727688,25.574050632911387,0.3584964274619447,5.0,2.0,0.012658227848101266,0.006711409395973154,1.0,3.0,5.0,1.0,1.0,6.0,2.0,0.007518796992481203,0.006802721088435374,,,1.0,1.0,,,1.0,4.0,0.024844720496894408,False,1.0,0.1111111111111111,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,9001.0,150,2,283,280,148,162,43,563,6,12,3.0,6.0,4.0,5.0,2.0,5.0,10,25,,3.0,,,,3.0,4.0,13.0,,2.0,4.0,8.0,18,42,4.0,16.0,16.0,64,292,5.0,11,,2.0,13.0,8.0,18,4.0,11.0,13.0,41,22,14,12.0,,8.0,12.0,4.0,2,13,,13,,,9.0,1.0,3,26,1.0,13,3.0,13,16,14,30,1.0,6,2.0,4.0,5,,3.0,1.0,2.0,,,6,,3,5,16,,,14,2.0,21.0,,,7.0,3.0,2.0,,1.0,2.0,1.0,,41,148,3.0,3.0,0.6111111111111112,0.7857142857142857,1.0,0.25,,0.36363636363636365,0.26666666666666666,0.42857142857142855,0.45454545454545453,0.4444444444444444,0.41379310344827586,0.38461538461538464,0.4827586206896552,0.47058823529411764,0.43333333333333335,0.5694444444444444,0.27586206896551724,0.047619047619047616,0.08333333333333333,,0.04,22.155688622754493,0.8333333333333334,0.14942528735632185,0.12037037037037036,0.1,0.037037037037037035,0.13675213675213677,0.1037037037037037,0.125,0.18518518518518517,0.08163265306122448,0.05,0.2,0.125,0.14285714285714285,0.125,,0.03225806451612903,0.5,0.20689655172413793,0.5,0.5454545454545454,0.5,0.08620689655172414,0.4,0.4,,0.43103448275862066,0.4,0.4166666666666667,0.8,0.05172413793103448,,,,0.22413793103448276,0.3076923076923077,0.3076923076923077,1.0,0.46153846153846156,0.5,,,,,0.15384615384615385,,,0.1724137931034483,0.8,0.10344827586206896,,0.27586206896551724,0.5,0.4827586206896552,0.3333333333333333,0.4525184210526317,0.4854,0.4405896551724139,0.1076923076923077,0.14285714285714285,0.203125,0.640625,12.30952380952381,27.137500000000003,0.5229681978798587,3.0,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,False,,,
101156,1610612762,Robert Whaley,Robert Whaley,101156,UTA,6326.0,105,-15,200,199,88,87,31,399,6,13,1.0,4.0,2.0,6.0,4.0,6.0,1,5,,,,,,,,,,,,,11,24,,,,22,205,1.0,4,,,2.0,2.0,8,,,,4,14,8,,,2.0,,,4,8,,8,,,5.0,,3,16,1.0,5,,14,15,7,22,1.0,4,2.0,2.0,1,2.0,,6.0,1.0,,1.0,7,,4,13,17,,1.0,3,1.0,,,,,,3.0,2.0,,3.0,2.0,1.0,4,88,2.0,,0.6363636363636364,0.7,,,,,,0.4583333333333333,0.25,0.25,0.4583333333333333,0.25,0.25,0.4583333333333333,0.25,0.25,,0.16666666666666666,0.23076923076923078,,0.2,13.080168776371307,0.14285714285714285,0.19718309859154928,0.05747126436781609,,0.05555555555555555,0.15555555555555556,0.05714285714285714,0.06451612903225806,0.0625,0.05,0.0625,0.29411764705882354,0.19230769230769232,0.14285714285714285,,,0.1111111111111111,0.6666666666666666,0.5416666666666666,0.46153846153846156,0.6,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.5,0.20833333333333334,0.2,0.25,1.0,,,,,,,,,1.0,0.25,,,,,,,,0.75,0.3333333333333333,,,,,0.5416666666666666,,0.48162083333333333,0.6344666666666666,0.5186125,,,0.09090909090909091,0.18181818181818182,6.379166666666666,,0.44,,,,,,2.0,,1.0,1.0,,1.0,0.08333333333333333,0.14285714285714285,,,,,,,,,,False,,,
101261,1610612762,Andre Owens,Andre Owens,101261,UTA,7863.0,131,-21,236,240,98,121,42,476,2,14,,2.0,,9.0,,,8,17,,1.0,,,,1.0,2.0,9.0,,,,3.0,10,31,2.0,10.0,4.0,30,246,,2,,,,3.0,14,,4.0,1.0,7,12,8,6.0,,,9.0,2.0,8,4,3.0,7,1.0,2.0,3.0,,1,17,,7,,7,7,7,14,1.0,4,1.0,3.0,1,,,5.0,1.0,1.0,,6,2.0,3,6,16,,2.0,7,,8.0,,,4.0,,,,,,,,7,98,7.0,,0.6,0.6,1.0,0.2,,,0.2,0.3225806451612903,,0.21428571428571427,0.3170731707317073,,0.16666666666666666,0.3333333333333333,,0.18421052631578946,0.24390243902439024,0.25806451612903225,0.5714285714285714,,,17.64705882352941,0.16666666666666666,0.0958904109589041,0.06796116504854369,,,0.07216494845360824,0.05426356589147287,0.1111111111111111,,0.0625,,0.10526315789473684,0.07407407407407407,0.1111111111111111,,,0.05263157894736842,,0.34146341463414637,0.14285714285714285,0.3333333333333333,0.5,,,,,0.4146341463414634,0.47058823529411764,0.47058823529411764,0.625,0.024390243902439025,,,,0.21951219512195122,0.2222222222222222,0.2857142857142857,1.0,1.0,,,,,,,,,0.5,,0.05555555555555555,,0.16666666666666666,,0.5853658536585366,0.2222222222222222,0.48326707317073175,0.59695,0.48576944444444453,0.08888888888888889,0.11428571428571428,,0.23333333333333334,10.396774193548385,25.009999999999998,0.4152542372881356,,2.0,0.2,0.2222222222222222,,,,,,1.0,,,,,,,,,,,,,False,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,104471.0,1741,44,3167,3180,1047,877,493,6347,153,258,45.0,81.0,50.0,84.0,9.0,47.0,34,107,1.0,7.0,1.0,3.0,,1.0,24.0,64.0,4.0,10.0,5.0,19.0,196,412,25.0,71.0,213.0,680,3380,49.0,97,5.0,13.0,146.0,58.0,134,5.0,20.0,85.0,216,210,182,66.0,9.0,58.0,64.0,24.0,40,182,22.0,204,19.0,3.0,100.0,24.0,58,430,20.0,94,51.0,174,254,118,372,17.0,71,33.0,38.0,83,20.0,57.0,52.0,26.0,1.0,9.0,135,15.0,41,45,103,,11.0,242,15.0,322.0,23.0,1.0,139.0,33.0,144.0,85.0,12.0,151.0,92.0,,216,1047,16.0,29.0,0.5357142857142857,0.6287425149700598,0.88,0.352112676056338,0.38461538461538464,0.25,0.352112676056338,0.47572815533980584,0.5051546391752577,0.43283582089552236,0.4834368530020704,0.5136363636363637,0.4253246753246753,0.5379746835443038,0.5488721804511278,0.4976958525345622,0.14699792960662525,0.0970873786407767,0.12015503875968993,0.1702127659574468,0.009345794392523364,20.442430703624733,0.6148148148148148,0.15689810640216412,0.07623682076236821,0.14739884393063585,0.08032128514056225,0.15463917525773196,0.07692307692307693,0.11085450346420324,0.04330708661417323,0.0641025641025641,0.08144796380090498,0.11702127659574468,0.1237785016286645,0.215962441314554,0.1440329218106996,0.1553398058252427,0.0776255707762557,0.609271523178808,0.5341614906832298,0.5930232558139535,0.6740088105726872,0.49673202614379086,0.09730848861283643,0.19148936170212766,0.23076923076923078,0.3333333333333333,0.22153209109730848,0.3177570093457944,0.32075471698113206,0.7647058823529411,0.014492753623188406,0.14285714285714285,0.16666666666666666,1.0,0.13250517598343686,0.375,0.375,0.875,0.7363636363636363,0.5555555555555556,0.26666666666666666,0.02727272727272727,0.3333333333333333,1.0,0.09090909090909091,0.4,0.75,0.5454545454545454,0.5952380952380952,0.006493506493506494,,0.12337662337662338,0.2631578947368421,0.6811594202898551,0.375,0.5065201863354037,0.5307793478260868,0.498864935064935,0.23205342237061768,0.26325757575757575,0.21470588235294116,0.3176470588235294,5.929126213592234,25.156338028169014,0.3305967792863909,33.0,1.0,0.014084507042253521,,3.0,7.0,,4.0,29.0,3.0,47.0,0.2283464566929134,0.028368794326241134,,0.07142857142857142,7.0,4.0,6.0,3.0,,,,False,,0.14285714285714285,3.0
2743,1610612762,Kris Humphries,Kris Humphries,2743,UTA,20219.0,337,7,631,624,280,299,94,1255,25,38,9.0,16.0,8.0,16.0,10.0,36.0,12,34,,1.0,,,,1.0,,2.0,,,,1.0,47,108,,3.0,21.0,115,637,9.0,26,,,22.0,19.0,46,,2.0,9.0,47,52,42,,,14.0,2.0,,8,13,1.0,14,1.0,,7.0,,6,29,4.0,24,13.0,31,52,30,82,4.0,11,6.0,5.0,8,2.0,6.0,9.0,2.0,,1.0,17,3.0,8,20,45,,5.0,37,3.0,43.0,2.0,,16.0,7.0,8.0,6.0,1.0,8.0,5.0,,47,280,6.0,6.0,0.5531914893617021,0.65,,,,,,0.4351851851851852,0.34615384615384615,0.41304347826086957,0.42342342342342343,0.34615384615384615,0.3958333333333333,0.4356060606060606,0.36666666666666664,0.39166666666666666,0.02702702702702703,0.07407407407407407,0.07894736842105263,0.1388888888888889,,19.973009446693656,0.47058823529411764,0.1497584541062802,0.09411764705882353,0.2,0.1,0.16176470588235295,0.09491525423728814,0.11267605633802817,0.12280701754385964,0.07086614173228346,0.08823529411764706,0.18,0.12,0.15853658536585366,0.20408163265306123,0.1875,0.07142857142857142,0.625,0.34234234234234234,0.6578947368421053,0.7142857142857143,0.52,0.32432432432432434,0.2777777777777778,0.3225806451612903,0.3,0.3063063063063063,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.009009009009009009,,,,0.018018018018018018,,,,0.6153846153846154,0.5625,0.2222222222222222,,,,,,,0.3333333333333333,0.5,0.020833333333333332,,0.020833333333333332,,0.36936936936936937,,0.44981666666666675,0.4965520000000001,0.43849479166666666,0.128,0.13114754098360656,0.19130434782608696,0.40869565217391307,9.021296296296295,24.5,0.4437400950871632,4.0,,,,3.0,1.0,,2.0,8.0,,1.0,0.34782608695652173,0.06060606060606061,2.0,0.16666666666666666,,,1.0,,,,,False,,,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,46222.0,770,-52,1402,1388,440,315,198,2790,39,63,4.0,11.0,11.0,19.0,6.0,22.0,73,174,5.0,13.0,1.0,2.0,2.0,3.0,13.0,38.0,4.0,5.0,5.0,13.0,118,259,18.0,51.0,35.0,325,1470,7.0,24,5.0,7.0,34.0,25.0,57,7.0,16.0,15.0,86,180,56,48.0,6.0,,38.0,13.0,12,40,9.0,49,6.0,3.0,18.0,3.0,19,107,3.0,7,17.0,28,45,12,57,1.0,12,8.0,4.0,26,6.0,14.0,27.0,12.0,,9.0,53,3.0,8,24,70,,10.0,63,12.0,46.0,6.0,,20.0,6.0,4.0,4.0,,4.0,3.0,,86,440,4.0,6.0,0.7627118644067796,0.7627118644067796,0.8888888888888888,0.35294117647058826,0.7142857142857143,0.4375,0.35294117647058826,0.4555984555984556,0.2916666666666667,0.43859649122807015,0.46774193548387094,0.46774193548387094,0.4863013698630137,0.49242424242424243,0.5151515151515151,0.5180722891566265,0.16451612903225807,0.04633204633204633,0.12698412698412698,0.045454545454545456,0.017241379310344827,23.425076452599388,0.49056603773584906,0.05702647657841141,0.012797074954296161,0.1349206349206349,0.02564102564102564,0.07293354943273905,0.015060240963855422,0.012422360248447204,0.011235955056179775,0.013468013468013467,0.028846153846153848,0.033783783783783786,0.05185185185185185,0.07692307692307693,0.15789473684210525,0.06451612903225806,0.006289308176100629,0.75,0.2032258064516129,0.6190476190476191,0.7090909090909091,0.717948717948718,0.07096774193548387,0.2727272727272727,0.2857142857142857,0.3333333333333333,0.5612903225806452,0.41954022988505746,0.4269005847953216,0.821917808219178,0.041935483870967745,0.38461538461538464,0.38461538461538464,1.0,0.12258064516129032,0.34210526315789475,0.34210526315789475,0.8461538461538461,0.3548387096774194,0.36363636363636365,0.75,0.06451612903225806,0.5,1.0,0.16129032258064516,0.8,1.0,0.2602739726027397,0.5789473684210527,0.0410958904109589,0.6666666666666666,0.1780821917808219,0.38461538461538464,0.36774193548387096,0.34210526315789475,0.46780629032258053,0.49062307692307694,0.4812130136986302,0.06172839506172839,0.07326007326007326,0.10461538461538461,0.26461538461538464,14.224324324324325,24.484313725490196,0.31383737517831667,5.0,,,,2.0,1.0,,2.0,,1.0,,,0.04081632653061224,,,,,,,,,,False,,,
