EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,Fg3aBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,3SecondViolations,StepOutOfBoundsTurnovers,on,BlockedArc3
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,1115.0,19,-4,38,37,27,23,4.0,75,1.0,1.0,1.0,3.0,1.0,4,1.0,36,1.0,3,1.0,3.0,3.0,6,1.0,7,1.0,1.0,1.0,1.0,2.0,2.0,3,6,27,3.0,0.2,16.27906976744186,0.5,1.0,0.23076923076923078,0.07692307692307693,0.1875,0.05555555555555555,0.1111111111111111,0.25,0.2,0.25,0.2,0.6,0.2,1.0,0.3333333333333333,0.4,0.44410999999999995,0.5644,0.4293,12.075,24.7,0.7105263157894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,6533.0,109,19,210,213,100,61,18.0,423,10.0,,5.0,15.0,2.0,27,5.0,190,1.0,12,2.0,4.0,2.0,10,2.0,12,3.0,7.0,,1.0,10.0,5.0,6,12,100,,0.15625,20.6140350877193,0.3,0.2222222222222222,0.06153846153846154,0.03389830508474576,0.08,0.02531645569620253,0.06896551724137931,,0.0625,0.1111111111111111,0.3125,0.46875,0.0625,,0.3125,0.46875,0.4848796875,0.47684999999999994,0.48026874999999997,11.133333333333335,24.660000000000004,0.47619047619047616,6.0,3.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,14.0,2.0,7.0,41.0,2.0,2.0,6.0,6.0,2.0,4.0,4.0,22.0,20.0,8.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,6.0,1.0,1.0,4.0,14.0,4.0,7.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,7.0,10.0,3.0,2.0,2.0,2.0,2.0,22.0,2.0,0.7142857142857143,0.7142857142857143,0.5,0.4,1.0,0.5,0.4,0.5185185185185185,0.5,0.53125,1.0,0.5625,0.5540540540540541,1.0,0.5789473684210527,0.07407407407407407,0.2,0.11428571428571428,0.14285714285714285,0.07142857142857142,0.6,0.75,0.6666666666666666,0.0625,1.0,1.0,1.0,0.4,0.4,0.6666666666666666,0.5,0.5,1.0,0.09375,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.6,0.0625,1.0,0.1875,0.3333333333333333,0.3333333333333333,0.08571428571428572,0.1,0.14634146341463414,0.5365853658536586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,47580.0,793,39,1502,1519,545,427,169.0,3021,53.0,2.0,17.0,58.0,4.0,151,33.0,1570,11.0,49,3.0,33.0,1.0,49,5.0,54,18.0,13.0,10.0,2.0,31.0,14.0,12,27,545,2.0,0.1793478260869565,15.764705882352942,0.5806451612903226,0.01639344262295082,0.06191369606003752,0.005952380952380952,0.0664819944598338,0.0074850299401197605,0.0045045045045045045,0.046511627906976744,0.05172413793103448,0.0855614973262032,0.28804347826086957,0.31521739130434784,0.021739130434782608,0.15384615384615385,0.29310344827586204,0.4673913043478261,0.49265956284153006,0.4362045454545455,0.49117719298245605,9.359602649006622,25.766666666666662,0.362849533954727,41.0,13.0,14.0,40.0,11.0,1.0,,,1.0,1.0,7.0,29.0,,2.0,3.0,8.0,66.0,8.0,97.0,253.0,,2.0,8.0,21.0,4.0,9.0,58.0,112.0,42.0,90.0,18.0,6.0,29.0,7.0,7.0,64.0,35.0,99.0,24.0,11.0,27.0,233.0,15.0,22.0,15.0,7.0,7.0,8.0,1.0,,2.0,85.0,121.0,40.0,22.0,1.0,,1.0,112.0,20.0,0.3181818181818182,0.3181818181818182,0.75,0.24242424242424243,,0.4444444444444444,0.24242424242424243,0.4370860927152318,0.42857142857142855,0.42391304347826086,0.3076923076923077,0.46551724137931033,0.5189075630252101,0.3076923076923077,0.6,0.046357615894039736,0.07547169811320754,0.07936507936507936,0.0859375,0.06557377049180328,0.7735849056603774,0.8367346938775511,0.2682926829268293,0.21739130434782608,0.35,0.3783783783783784,0.21428571428571427,0.1896551724137931,0.1896551724137931,0.6363636363636364,0.25,0.25,1.0,0.15760869565217392,0.2413793103448276,0.2413793103448276,,,,0.15384615384615385,,0.7647058823529411,0.017241379310344827,1.0,0.13793103448275862,0.375,0.2413793103448276,0.18518518518518517,0.2185792349726776,0.03162055335968379,0.4426877470355731,1.0,4.0,31.0,6.0,2.0,2.0,3.0,1.0,1.0,9.0,8.0,6.0,1.0,1.0,0.36363636363636365,0.075,0.012195121951219513,0.007042253521126761,0.007142857142857143,0.007462686567164179,0.03333333333333333,0.0196078431372549,1.0,0.7142857142857143,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,100337.0,1672,49,3213,3230,733,604,437.0,6443,161.0,48.0,38.0,222.0,41.0,561,189.0,3431,84.0,107,49.0,236.0,28.0,314,75.0,389,34.0,26.0,18.0,5.0,60.0,15.0,52,80,733,4.0,0.252,23.23717948717949,0.5666666666666667,0.29473684210526313,0.20362381363244175,0.04,0.19117647058823528,0.04353393085787452,0.03180914512922465,0.1875,0.21467391304347827,0.2053388090349076,0.21466666666666667,0.296,0.05466666666666667,0.4752475247524752,0.24358974358974358,0.4666666666666667,0.4781973965287049,0.5202215189873418,0.47789903225806446,10.388235294117647,25.129100529100526,0.22813569872393402,91.0,23.0,62.0,178.0,84.0,17.0,,1.0,6.0,11.0,58.0,148.0,6.0,16.0,11.0,38.0,237.0,75.0,95.0,794.0,6.0,17.0,117.0,49.0,17.0,49.0,43.0,192.0,302.0,172.0,216.0,9.0,147.0,58.0,32.0,61.0,23.0,84.0,23.0,,18.0,191.0,50.0,43.0,27.0,16.0,8.0,16.0,4.0,4.0,5.0,127.0,131.0,47.0,23.0,9.0,8.0,9.0,192.0,22.0,0.6371308016877637,0.7122641509433962,0.96,0.3968253968253968,0.35294117647058826,0.3469387755102041,0.39893617021276595,0.42245989304812837,0.45794392523364486,0.466,0.504950495049505,0.4775641025641026,0.4901234567901235,0.536697247706422,0.5133689839572193,0.0570409982174688,0.09316770186335403,0.14836795252225518,0.145748987854251,0.15555555555555556,0.5652173913043478,0.6232876712328768,0.5604395604395604,0.23733333333333334,0.34831460674157305,0.38271604938271603,0.4838709677419355,0.3783783783783784,0.38009049773755654,0.8333333333333334,0.4146341463414634,0.425,1.0,0.19733333333333333,0.3918918918918919,0.3972602739726027,0.009900990099009901,,,0.15841584158415842,0.375,0.6052631578947368,0.07051282051282051,0.5454545454545454,0.24358974358974358,0.2894736842105263,0.3945578231292517,0.060991105463786534,0.07859531772575251,0.1473551637279597,0.24181360201511334,30.0,42.0,32.0,11.0,19.0,12.0,4.0,,18.0,12.0,10.0,,,2.0,0.5,0.0898876404494382,0.05637982195845697,0.0647887323943662,0.027247956403269755,0.0528169014084507,0.07547169811320754,0.030226700251889168,0.2222222222222222,0.9482758620689655,0.625,15.0,50.0,1.0,3.0,7.0,1.0,1.0,1.0,2.0,0.015873015873015872,0.0045045045045045045,0.024390243902439025,0.013513513513513514,0.05737704918032787,0.2,1.0,0.005291005291005291,,,,,,,True,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,117045.0,1951,71,3744,3769,930,763,497.0,7513,212.0,83.0,44.0,85.0,14.0,365,50.0,3959,99.0,71,133.0,144.0,17.0,215,164.0,379,48.0,51.0,22.0,6.0,99.0,23.0,108,223,930,18.0,0.12048192771084337,13.578826237054084,0.48484848484848486,0.14285714285714285,0.1075429424943988,0.09446022727272728,0.11359724612736662,0.08893829905503058,0.07550335570469799,0.09836065573770492,0.09156626506024096,0.12544802867383512,0.5108433734939759,0.20481927710843373,0.033734939759036145,0.83,0.5116279069767442,0.6313253012048192,0.5211338983050846,0.5464881720430107,0.5082119047619047,6.231232876712329,26.156,0.2483974358974359,127.0,23.0,19.0,68.0,25.0,5.0,,,2.0,5.0,11.0,36.0,,1.0,2.0,10.0,171.0,16.0,99.0,489.0,,1.0,136.0,32.0,4.0,15.0,21.0,97.0,170.0,172.0,48.0,,35.0,11.0,35.0,112.0,36.0,148.0,32.0,4.0,41.0,332.0,54.0,58.0,32.0,26.0,12.0,26.0,4.0,6.0,21.0,156.0,168.0,82.0,9.0,49.0,29.0,50.0,97.0,7.0,0.49707602339181284,0.6640625,1.0,0.32,,0.26666666666666666,0.32653061224489793,0.4684931506849315,0.4507042253521127,0.46987951807228917,0.56,0.4418604651162791,0.4979633401221996,0.5811965811965812,0.47549019607843135,0.0958904109589041,0.11320754716981132,0.13366336633663367,0.1258741258741259,0.15254237288135594,0.5990566037735849,0.675531914893617,0.47244094488188976,0.163855421686747,0.27941176470588236,0.3333333333333333,0.15789473684210525,0.29411764705882354,0.29411764705882354,0.88,0.35714285714285715,0.35714285714285715,1.0,0.08674698795180723,0.3055555555555556,0.3055555555555556,,,,0.01,,0.5227272727272727,0.05813953488372093,0.4,0.11627906976744186,0.2,0.3142857142857143,0.17012448132780084,0.18981481481481483,0.278118609406953,0.1983640081799591,50.0,56.0,55.0,16.0,27.0,10.0,8.0,,7.0,25.0,15.0,,19.0,29.0,0.5656565656565656,0.16176470588235295,0.06905370843989769,0.1037037037037037,0.11302211302211303,0.06707317073170732,0.07936507936507936,0.052083333333333336,0.58,1.0,0.6024096385542169,24.0,86.0,1.0,,4.0,,,1.0,4.0,,,,,0.02702702702702703,0.06,,,1.0,1.0,1.0,2.0,,,True,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,16912.0,282,-41,533,541,176,155,77.0,1074,11.0,8.0,4.0,,,12,1.0,592,8.0,4,24.0,26.0,8.0,48,30.0,78,5.0,3.0,3.0,,8.0,4.0,25,52,176,9.0,0.07692307692307693,4.16,0.625,0.3076923076923077,0.17218543046357615,0.12307692307692308,0.1834862385321101,0.11284046692607004,0.07865168539325842,0.17307692307692307,0.1891891891891892,0.16129032258064516,0.8461538461538461,,,1.0,0.8,0.9230769230769231,0.5440583333333334,0.53725,0.61415,1.8083333333333336,36.3,0.3302063789868668,4.0,2.0,,1.0,,,,,,,,1.0,,,,1.0,4.0,,6.0,14.0,,,11.0,2.0,,1.0,4.0,8.0,2.0,6.0,,,1.0,,2.0,5.0,1.0,6.0,1.0,,2.0,13.0,14.0,4.0,3.0,1.0,,2.0,,5.0,2.0,10.0,11.0,5.0,1.0,7.0,5.0,7.0,8.0,1.0,0.25,1.0,,,,,,0.3333333333333333,0.5,0.3076923076923077,0.375,0.4,0.3888888888888889,0.55,0.5714285714285714,0.16666666666666666,0.18181818181818182,0.208955223880597,0.26666666666666666,0.09090909090909091,0.36363636363636365,0.4444444444444444,0.25,0.07692307692307693,,,,,,,,,,0.07692307692307693,,,,,,,,0.5,,,0.2,,,0.29411764705882354,0.3125,0.7857142857142857,0.5714285714285714,3.0,3.0,3.0,,5.0,,4.0,,1.0,1.0,1.0,,2.0,3.0,0.375,,0.08064516129032258,0.1836734693877551,0.14035087719298245,0.08163265306122448,0.07692307692307693,,0.42857142857142855,,0.375,5.0,6.0,,,1.0,,,,,,,,,0.03333333333333333,,,,,,,,,,True,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,19995.0,333,18,638,651,123,111,81.0,1289,53.0,18.0,9.0,3.0,,82,,675,22.0,14,22.0,44.0,7.0,64,33.0,97,8.0,12.0,8.0,2.0,20.0,5.0,24,46,123,5.0,,16.4850136239782,0.4,0.3684210526315789,0.21568627450980393,0.1004566210045662,0.1986062717770035,0.10204081632653061,0.09900990099009901,0.2153846153846154,0.25806451612903225,0.18181818181818182,0.6463414634146342,0.036585365853658534,,0.8181818181818182,0.6428571428571429,0.6463414634146342,0.5290902439024391,0.550821052631579,0.5494357142857142,3.109756097560976,,0.19278996865203762,33.0,6.0,7.0,26.0,2.0,,,,,,,,,,,,42.0,,26.0,110.0,,,36.0,8.0,,,9.0,25.0,32.0,52.0,,,,,12.0,3.0,,3.0,,,2.0,6.0,13.0,8.0,3.0,5.0,,,1.0,4.0,5.0,32.0,40.0,16.0,5.0,21.0,12.0,21.0,25.0,4.0,0.38095238095238093,0.5,,,,,,0.5121951219512195,0.5714285714285714,0.5121951219512195,0.6363636363636364,0.5714285714285714,0.5445544554455446,0.6428571428571429,0.625,0.14634146341463414,0.16981132075471697,0.1566265060240964,0.19298245614035087,0.07692307692307693,0.6226415094339622,0.75,0.3939393939393939,0.3170731707317073,0.2692307692307692,0.30434782608695654,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,0.6666666666666666,,,,,,0.16666666666666666,0.16666666666666666,0.32727272727272727,0.22727272727272727,13.0,14.0,,1.0,8.0,,2.0,,2.0,3.0,2.0,,9.0,15.0,0.6363636363636364,0.11538461538461539,0.10666666666666667,0.14545454545454545,0.06349206349206349,0.12698412698412698,,,0.7142857142857143,,0.7222222222222222,8.0,20.0,,,3.0,,,,,,,,,0.1,0.15384615384615385,,,,,,1.0,,,True,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,70362.0,1173,52,2259,2275,527,448,308.0,4534,133.0,23.0,22.0,216.0,5.0,454,57.0,2373,48.0,79,31.0,120.0,6.0,165,42.0,207,27.0,37.0,10.0,8.0,64.0,11.0,25,77,527,7.0,0.11154598825831702,23.86018237082067,0.421875,0.08571428571428572,0.15151515151515152,0.03542857142857143,0.15273775216138327,0.038391224862888484,0.0215633423180593,0.11009174311926606,0.13656387665198239,0.1873198847262248,0.2602739726027397,0.4227005870841487,0.009784735812133072,0.39655172413793105,0.22448979591836735,0.37181996086105673,0.4674286417322835,0.48242500000000005,0.4504359375,11.120264317180615,27.43508771929825,0.23328906595838866,80.0,13.0,39.0,105.0,82.0,3.0,1.0,1.0,,,21.0,52.0,4.0,9.0,9.0,19.0,201.0,24.0,102.0,576.0,5.0,10.0,67.0,33.0,9.0,19.0,42.0,135.0,214.0,188.0,45.0,27.0,49.0,21.0,29.0,65.0,22.0,87.0,19.0,3.0,17.0,196.0,39.0,63.0,37.0,26.0,4.0,17.0,7.0,3.0,13.0,101.0,121.0,51.0,12.0,6.0,4.0,6.0,135.0,12.0,0.5323383084577115,0.5515463917525774,0.625,0.42105263157894735,0.5,0.47368421052631576,0.4444444444444444,0.44273127753303965,0.4177215189873418,0.4637964774951076,0.49137931034482757,0.4744897959183674,0.5088652482269503,0.5317460317460317,0.5491803278688525,0.06387665198237885,0.14285714285714285,0.1566265060240964,0.18604651162790697,0.09090909090909091,0.6015037593984962,0.7017543859649122,0.525,0.2054794520547945,0.37142857142857144,0.40625,0.46153846153846156,0.37962962962962965,0.3813953488372093,0.573170731707317,0.6,0.6,1.0,0.10176125244618395,0.40384615384615385,0.4117647058823529,0.017241379310344827,1.0,1.0,0.15517241379310345,0.4444444444444444,0.5909090909090909,,,0.19387755102040816,0.47368421052631576,0.42857142857142855,0.09239130434782608,0.10303030303030303,0.11631944444444445,0.234375,11.0,21.0,41.0,7.0,11.0,4.0,3.0,,3.0,6.0,10.0,4.0,2.0,3.0,0.4375,0.08571428571428572,0.0502283105022831,0.047244094488188976,0.044,0.03723404255319149,0.12903225806451613,0.01593625498007968,0.5,0.5714285714285714,0.4782608695652174,10.0,14.0,3.0,1.0,,,,,1.0,0.017543859649122806,0.004629629629629629,,0.019230769230769232,,0.2727272727272727,0.5,,,,,,,,True,
2852,1610612764,Awvee Storey,Awvee Storey,2852,WAS,680.0,11,2,23,24,18,9,,47,1.0,,1.0,3.0,,4,,28,,3,,1.0,,1,,1,,,,,,,2,2,18,,,21.73913043478261,,,0.3333333333333333,,0.16666666666666666,,,1.0,,,0.25,0.75,,,0.3333333333333333,0.25,0.519075,,0.5711,13.850000000000001,,0.782608695652174,1.0,1.0,,,1.0,,,,,,,,,,,,2.0,,1.0,5.0,,,,2.0,,,1.0,5.0,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,2.0,1.0,,,,,5.0,,1.0,1.0,,,,,,0.5,0.6666666666666666,0.5,,0.6666666666666666,0.5,,0.625,,,,,,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,,0.2,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2873,1610612764,Billy Thomas,Billy Thomas,2873,WAS,3166.0,53,-24,102,108,37,51,16.0,210,1.0,,,3.0,8.0,4,15.0,121,,1,1.0,,,3,1.0,4,2.0,2.0,,,4.0,,2,7,37,3.0,0.7894736842105263,20.168067226890756,0.5,,,0.02702702702702703,0.06521739130434782,0.01818181818181818,,,,,0.05263157894736842,0.15789473684210525,0.42105263157894735,,,0.8421052631578947,0.5383694444444445,0.52655,0.5130642857142858,14.475000000000001,27.19333333333333,0.3627450980392157,1.0,,,,1.0,4.0,1.0,1.0,3.0,5.0,2.0,7.0,1.0,2.0,,2.0,2.0,6.0,2.0,24.0,2.0,3.0,6.0,,3.0,7.0,2.0,11.0,2.0,2.0,18.0,,6.0,2.0,,3.0,1.0,4.0,1.0,,1.0,9.0,3.0,5.0,3.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,,,,11.0,1.0,0.5,0.5,1.0,0.4,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5,,0.5789473684210527,1.0,0.5625,0.6,1.0,0.6111111111111112,,,0.16666666666666666,0.18181818181818182,0.14285714285714285,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.3684210526315789,0.2857142857142857,0.2857142857142857,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,,0.625,0.6,0.25,,0.3333333333333333,,,0.25,0.4583333333333333,,,1.0,1.0,,,1.0,,,,,,,,,,,0.06666666666666667,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,True,
