EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Travels,PenaltyCorner3FGM,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,3SecondViolations,BlockedArc3,Corner3PctBlocked,on,HeaveMakes,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,66696.0,1112,-44.0,2173,2161,570,556,272,4334,58,134,8.0,15.0,12.0,32.0,11.0,25.0,44.0,112.0,6.0,16.0,1.0,41.0,108.0,4.0,9.0,9.0,30.0,113,271,47.0,124.0,64.0,431,2350,14,32,4.0,9.0,4.0,44,23.0,68.0,9.0,31.0,31.0,104.0,58,168.0,123.0,18.0,12.0,108.0,41.0,24,2.0,145.0,38.0,183.0,16.0,22.0,58.0,11.0,76.0,404.0,6.0,27,3.0,25.0,52,2.0,79,36,115,6.0,29.0,17.0,12.0,54.0,18.0,33.0,31.0,3.0,21.0,1.0,85.0,7.0,22.0,22,74,3.0,5.0,95.0,2.0,12.0,90.0,8.0,1.0,36.0,12.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,104.0,570,19.0,13.0,0.25663716814159293,0.27102803738317754,0.8723404255319149,0.3790322580645161,0.4444444444444444,0.2903225806451613,0.3790322580645161,0.41697416974169743,0.4375,0.3382352941176471,0.46455696202531643,0.4878048780487805,0.3686868686868687,0.4954022988505747,0.5,0.43333333333333335,0.3139240506329114,0.016129032258064516,0.08856088560885608,0.15671641791044777,0.08,0.008928571428571428,0.018518518518518517,20.766773162939298,0.6352941176470588,0.03076923076923077,0.033707865168539325,0.07386363636363637,0.03229665071770335,0.12135922330097088,0.02926829268292683,0.08461538461538462,0.03170028818443804,0.038461538461538464,0.026845637583892617,0.029333333333333333,0.021739130434782608,0.04477611940298507,0.08745247148288973,0.048484848484848485,0.07608695652173914,0.087248322147651,0.21052631578947367,0.029411764705882353,0.75,0.3392405063291139,0.43283582089552236,0.5132743362831859,0.15517241379310345,0.06329113924050633,0.44,0.4782608695652174,0.28354430379746837,0.39285714285714285,0.3963963963963964,0.45454545454545453,0.04050632911392405,0.375,0.375,1.0,0.27341772151898736,0.37962962962962965,0.3867924528301887,0.8536585365853658,0.36585365853658536,0.5333333333333333,0.125,0.21951219512195122,0.4444444444444444,1.0,0.32323232323232326,0.375,0.010101010101010102,0.30303030303030304,0.3,0.6531645569620254,0.37962962962962965,0.5040058375634519,0.48489583333333325,0.46143673469387747,0.0851063829787234,0.12040133779264214,0.10208816705336426,0.24129930394431554,8.79409594095941,25.112903225806456,0.26231017027151404,,,,,,,,,,,,,,,,,,True,,,,
101118,1610612766,Sean May,Sean May,101118,CHA,4398.0,73,-30.0,145,148,80,58,26,293,5,8,1.0,2.0,4.0,7.0,,3.0,6.0,15.0,,,,,1.0,,,,1.0,11,26,,1.0,3.0,25,180,3,6,,,1.0,7,6.0,14.0,,1.0,3.0,15.0,22,,,,,,,1,,2.0,,2.0,,,2.0,,,4.0,,7,,1.0,7,2.0,10,7,17,1.0,2.0,2.0,,4.0,1.0,,6.0,,4.0,,10.0,2.0,4.0,9,18,,4.0,3.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,,,15.0,80,2.0,2.0,1.0,1.0,,,,,,0.4230769230769231,0.5,0.42857142857142855,0.4074074074074074,0.5,0.4,0.43103448275862066,0.5833333333333334,0.4411764705882353,0.037037037037037035,,0.038461538461538464,,,0.06666666666666667,,21.91011235955056,0.4,0.25,,0.19444444444444445,0.11864406779661017,0.09090909090909091,,0.1702127659574468,0.1044776119402985,0.05263157894736842,0.2222222222222222,0.12903225806451613,,,0.2,0.2,0.1875,0.1,,0.07142857142857142,0.5,0.2962962962962963,0.625,0.625,1.0,0.1111111111111111,,,0.5555555555555556,0.4,0.42857142857142855,1.0,,,,,0.037037037037037035,,,,0.3333333333333333,0.5,1.0,,,,0.4666666666666667,0.5714285714285714,,0.06666666666666667,,0.3333333333333333,,0.4459115384615384,0.48532000000000003,0.49062142857142854,0.037037037037037035,0.038461538461538464,0.28,0.6,12.088461538461539,58.8,0.5517241379310345,1.0,1.0,,,,,,,,,,,,,,,,True,,,,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,80685.0,1345,9.0,2622,2613,709,629,359,5235,56,120,2.0,7.0,18.0,36.0,23.0,73.0,113.0,262.0,1.0,1.0,1.0,1.0,5.0,,1.0,1.0,2.0,192,455,2.0,6.0,142.0,532,2807,14,37,,1.0,7.0,35,44.0,104.0,2.0,3.0,65.0,159.0,118,266.0,,6.0,,5.0,1.0,34,,289.0,70.0,359.0,51.0,19.0,142.0,31.0,116.0,788.0,1.0,17,1.0,14.0,83,4.0,101,19,120,6.0,86.0,35.0,51.0,43.0,18.0,33.0,37.0,2.0,10.0,4.0,80.0,6.0,22.0,49,117,1.0,2.0,141.0,3.0,12.0,181.0,14.0,17.0,63.0,26.0,2.0,1.0,,1.0,2.0,2.0,,1.0,159.0,709,18.0,22.0,0.3072916666666667,0.3072916666666667,,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.421978021978022,0.3783783783783784,0.4230769230769231,0.4229934924078091,0.3684210526315789,0.4392523364485981,0.4822761194029851,0.4166666666666667,0.5354609929078015,0.013015184381778741,,0.07472527472527472,0.16666666666666666,0.1232876712328767,0.019083969465648856,,20.263157894736842,0.5375,0.05063291139240506,0.010416666666666666,0.09442548350398179,0.016037735849056604,0.054474708171206226,0.004807692307692308,0.08538732394366197,0.014195583596214511,0.025936599423631124,0.014354066985645933,0.00992063492063492,0.006666666666666667,,0.09003215434083602,0.0779816513761468,0.10857142857142857,0.03804347826086957,0.0958904109589041,0.02586206896551724,1.0,0.2603036876355748,0.4666666666666667,0.56,0.125,0.15835140997830802,0.3150684931506849,0.359375,0.5683297180043384,0.4312977099236641,0.4396887159533074,0.45132743362831856,0.0021691973969631237,1.0,1.0,,0.010845986984815618,0.2,0.2,,0.18421052631578946,0.2857142857142857,0.5,0.02631578947368421,,,0.3364485981308411,0.5,0.009345794392523364,0.018691588785046728,0.5,0.27331887201735355,0.2,0.45590368763557476,0.42843125,0.4701602803738318,0.12352941176470589,0.125,0.06578947368421052,0.29887218045112784,12.007912087912088,26.416666666666668,0.2704042715484363,,5.0,1.0,0.043478260869565216,1.0,,,,,,,,,,,,,True,,,,
1908,1610612766,Jumaine Jones,Jumaine Jones,1908,CHA,50487.0,841,-58.0,1649,1649,507,470,223,3298,31,53,12.0,17.0,9.0,16.0,7.0,19.0,40.0,107.0,27.0,63.0,16.0,29.0,84.0,3.0,11.0,6.0,26.0,78,179,56.0,147.0,36.0,360,1798,13,27,4.0,15.0,10.0,48,24.0,47.0,14.0,42.0,22.0,112.0,112,44.0,162.0,6.0,20.0,82.0,29.0,7,2.0,17.0,2.0,19.0,1.0,1.0,8.0,2.0,7.0,40.0,16.0,23,3.0,20.0,77,3.0,100,42,142,4.0,28.0,19.0,9.0,16.0,4.0,12.0,11.0,1.0,4.0,,27.0,3.0,9.0,46,92,5.0,3.0,50.0,8.0,9.0,51.0,4.0,,15.0,11.0,7.0,7.0,,,7.0,3.0,,2.0,112.0,507,12.0,11.0,0.717948717948718,0.8235294117647058,0.9642857142857143,0.38095238095238093,0.26666666666666666,0.3333333333333333,0.38620689655172413,0.43575418994413406,0.48148148148148145,0.5106382978723404,0.49693251533742333,0.4523809523809524,0.5056179775280899,0.5157593123209169,0.5106382978723404,0.5333333333333333,0.450920245398773,0.013605442176870748,0.03910614525139665,0.11320754716981132,,0.009345794392523364,0.023809523809523808,19.634464751958227,0.5925925925925926,0.05172413793103448,0.04285714285714286,0.1506849315068493,0.037037037037037035,0.11428571428571428,0.08333333333333333,0.141399416909621,0.04797047970479705,0.0502092050209205,0.020202020202020204,0.03180212014134275,0.09302325581395349,0.06349206349206349,0.10582010582010581,0.18333333333333332,0.17326732673267325,0.10483870967741936,0.13725490196078433,0.0223463687150838,0.42857142857142855,0.16257668711656442,0.5849056603773585,0.6595744680851063,0.5161290322580645,0.05828220858895705,0.3684210526315789,0.3684210526315789,0.3282208588957055,0.37383177570093457,0.37735849056603776,0.925,0.19325153374233128,0.42857142857142855,0.42857142857142855,0.9629629629629629,0.25766871165644173,0.34523809523809523,0.35365853658536583,0.9655172413793104,0.40476190476190477,0.7058823529411765,,0.2619047619047619,0.2727272727272727,1.0,0.1797752808988764,0.5625,0.1797752808988764,0.29213483146067415,0.23076923076923078,0.6134969325153374,0.35365853658536583,0.4988237654320988,0.5229145161290322,0.4770402298850575,0.047337278106508875,0.07894736842105263,0.13333333333333333,0.3111111111111111,12.24078212290503,24.778911564625854,0.3074590661006671,2.0,3.0,8.0,0.42857142857142855,0.5,1.0,4.0,1.0,0.09523809523809523,0.25,1.0,0.006756756756756757,,,,,,True,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,113704.0,1895,-60.0,3706,3694,1068,1042,496,7400,263,417,41.0,75.0,75.0,112.0,11.0,39.0,29.0,83.0,8.0,24.0,11.0,6.0,26.0,,3.0,2.0,8.0,303,539,14.0,50.0,188.0,836,3967,47,88,2.0,5.0,33.0,133,84.0,138.0,4.0,19.0,79.0,259.0,310,296.0,42.0,,56.0,26.0,6.0,64,,70.0,26.0,96.0,19.0,7.0,38.0,6.0,26.0,218.0,22.0,98,3.0,55.0,196,38.0,289,123,412,18.0,138.0,93.0,45.0,40.0,5.0,23.0,59.0,9.0,17.0,9.0,99.0,5.0,27.0,57,150,5.0,24.0,284.0,16.0,29.0,306.0,40.0,,140.0,33.0,113.0,90.0,3.0,20.0,115.0,73.0,14.0,2.0,259.0,1068,24.0,30.0,0.5115511551155115,0.5636363636363636,1.0,0.28,0.4,0.21052631578947367,0.28,0.562152133580705,0.5340909090909091,0.6086956521739131,0.5500848896434635,0.5376344086021505,0.5732484076433121,0.5789473684210527,0.5782608695652174,0.6051401869158879,0.08488964346349745,,0.11873840445269017,0.1342925659472422,0.1794871794871795,0.012048192771084338,,19.12861136999068,0.40404040404040403,0.336283185840708,0.02142857142857143,0.15960912052117263,0.06744666207845836,0.1553672316384181,0.06606606606606606,0.1586599241466498,0.0671892497200448,0.08134920634920635,0.09027777777777778,0.046898638426626324,0.06521739130434782,0.06796116504854369,0.10375275938189846,0.2040133779264214,0.18487394957983194,0.18181818181818182,0.0891089108910891,0.08866995073891626,0.6347826086956522,0.7079796264855688,0.6306954436450839,0.7285318559556787,0.4866920152091255,0.06621392190152801,0.28205128205128205,0.34375,0.14091680814940577,0.3493975903614458,0.35365853658536583,0.8275862068965517,0.04074702886247878,0.3333333333333333,0.3333333333333333,1.0,0.044142614601018676,0.23076923076923078,0.23076923076923078,1.0,0.8064516129032258,0.5466666666666666,0.12195121951219512,0.03225806451612903,,,0.7133757961783439,0.6696428571428571,0.07006369426751592,0.050955414012738856,0.25,0.7928692699490663,0.23076923076923078,0.5564615449915109,0.5424253164556961,0.5638722929936307,0.20319303338171263,0.2190923317683881,0.1590909090909091,0.30980861244019137,3.470129870129869,24.529999999999994,0.28818132757690235,,7.0,2.0,0.2727272727272727,0.18181818181818182,2.0,2.0,,0.021505376344086023,1.0,1.0,,2.0,2.0,2.0,,,True,,,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,72009.0,1200,-52.0,2330,2292,579,508,312,4622,99,147,39.0,63.0,28.0,36.0,39.0,85.0,89.0,197.0,,,,,1.0,,,,1.0,227,429,,1.0,94.0,548,2486,55,95,,,21.0,131,49.0,84.0,,1.0,38.0,136.0,306,148.0,,,78.0,1.0,,26,,20.0,6.0,26.0,4.0,2.0,6.0,4.0,10.0,58.0,11.0,92,4.0,24.0,93,12.0,129,107,236,9.0,9.0,5.0,4.0,20.0,2.0,5.0,25.0,3.0,15.0,,45.0,5.0,12.0,62,121,13.0,8.0,111.0,22.0,4.0,122.0,16.0,5.0,55.0,12.0,18.0,11.0,3.0,4.0,18.0,9.0,1.0,3.0,136.0,579,11.0,11.0,0.6740088105726872,0.8138297872340425,,,,,,0.5291375291375291,0.5789473684210527,0.5833333333333334,0.5279069767441861,0.5789473684210527,0.5764705882352941,0.5654885654885655,0.6064814814814815,0.6308411214953271,0.002325581395348837,,0.06060606060606061,0.1292517006802721,0.058823529411764705,0.01015228426395939,,19.466073414905452,0.4444444444444444,0.19047619047619047,0.05405405405405406,0.11877394636015326,0.09435897435897436,0.11594202898550725,0.05699481865284974,0.11818181818181818,0.08818493150684932,0.16149068322981366,0.08717948717948718,0.05021834061135371,0.06766917293233082,0.03333333333333333,0.11724137931034483,0.1099476439790576,0.12582781456953643,0.14,0.05263157894736842,0.05142857142857143,0.5,0.34186046511627904,0.673469387755102,0.7734375,0.5353535353535354,0.19767441860465115,0.4588235294117647,0.4875,0.45813953488372094,0.4517766497461929,0.4564102564102564,0.8876404494382022,,,,,0.002325581395348837,,,,0.6631578947368421,0.6190476190476191,0.05128205128205128,,,,0.4235294117647059,0.7777777777777778,,0.011764705882352941,,0.34418604651162793,,0.4553948837209303,0.5056119047619049,0.4683082352941177,0.11727078891257996,0.11752136752136752,0.23905109489051096,0.24817518248175183,9.97482517482517,26.6,0.24849785407725322,,3.0,,0.5384615384615384,,,,,,,,,,,5.0,,,True,,,,
2416,1610612766,Kareem Rush,Kareem Rush,2416,CHA,29957.0,499,,985,979,248,256,144,1964,26,40,1.0,6.0,9.0,13.0,6.0,30.0,22.0,71.0,6.0,14.0,3.0,21.0,66.0,3.0,6.0,3.0,14.0,54,141,27.0,80.0,26.0,215,1046,4,13,4.0,7.0,2.0,22,16.0,35.0,4.0,17.0,12.0,56.0,64,44.0,78.0,3.0,4.0,66.0,21.0,5,,17.0,4.0,21.0,3.0,1.0,6.0,2.0,9.0,46.0,2.0,7,,9.0,27,1.0,37,9,46,1.0,16.0,13.0,3.0,18.0,1.0,6.0,12.0,2.0,12.0,1.0,30.0,5.0,7.0,13,37,1.0,4.0,34.0,1.0,3.0,38.0,2.0,4.0,13.0,5.0,7.0,5.0,,2.0,8.0,5.0,,,56.0,248,6.0,5.0,0.5925925925925926,0.6153846153846154,0.9629629629629629,0.3375,0.5714285714285714,0.23529411764705882,0.3375,0.3829787234042553,0.3076923076923077,0.45714285714285713,0.4276018099547511,0.5,0.4230769230769231,0.4472573839662447,0.5,0.4666666666666667,0.36199095022624433,,0.03546099290780142,0.075,0.03333333333333333,0.014084507042253521,,23.177083333333336,0.6,0.043478260869565216,,0.0782608695652174,0.01804123711340206,0.09473684210526316,0.02197802197802198,0.08181818181818182,0.018789144050104383,0.026785714285714284,0.009708737864077669,0.017341040462427744,0.014084507042253521,0.05,0.10236220472440945,0.02247191011235955,0.09302325581395349,0.08571428571428572,0.12,0.007407407407407408,0.625,0.18099547511312217,0.65,0.7027027027027027,0.6153846153846154,0.13574660633484162,0.2,0.20689655172413793,0.3212669683257919,0.30985915492957744,0.3142857142857143,0.6818181818181818,0.06334841628959276,0.42857142857142855,0.42857142857142855,1.0,0.2986425339366516,0.3181818181818182,0.3181818181818182,0.9523809523809523,0.3,0.16666666666666666,,0.3,0.5,0.6666666666666666,0.25,0.6923076923076923,0.057692307692307696,0.2692307692307692,0.21428571428571427,0.5429864253393665,0.3181818181818182,0.5005321266968326,0.47065833333333335,0.5121519230769231,0.05603448275862069,0.08552631578947369,0.10232558139534884,0.26046511627906976,11.282269503546097,24.60125,0.2517766497461929,,4.0,1.0,0.16666666666666666,0.3333333333333333,1.0,1.0,,0.05,1.0,1.0,,1.0,,,1.0,,True,,,,
2586,1610612766,Keith Bogans,Keith Bogans,2586,CHA,22985.0,383,-58.0,761,765,337,303,92,1526,26,43,4.0,7.0,11.0,17.0,4.0,16.0,11.0,32.0,5.0,15.0,10.0,9.0,28.0,1.0,2.0,6.0,12.0,41,91,14.0,43.0,27.0,151,802,6,12,1.0,2.0,,15,19.0,39.0,9.0,22.0,21.0,86.0,36,46.0,39.0,3.0,8.0,28.0,9.0,9,,22.0,3.0,25.0,1.0,2.0,14.0,3.0,5.0,53.0,5.0,4,1.0,12.0,25,1.0,38,10,48,,14.0,9.0,5.0,12.0,1.0,9.0,7.0,1.0,3.0,,19.0,1.0,4.0,11,38,,3.0,39.0,1.0,6.0,39.0,3.0,2.0,16.0,4.0,1.0,1.0,,,1.0,,,1.0,86.0,337,10.0,4.0,0.43902439024390244,0.4864864864864865,0.9285714285714286,0.32558139534883723,0.5,0.4090909090909091,0.32558139534883723,0.45054945054945056,0.5,0.48717948717948717,0.4626865671641791,0.5357142857142857,0.5327868852459017,0.4966887417218543,0.5357142857142857,0.5972222222222222,0.3208955223880597,,0.0989010989010989,0.13953488372093023,0.1875,,,19.698725376593277,0.631578947368421,0.037037037037037035,0.02702702702702703,0.09652509652509653,0.014760147601476014,0.15584415584415584,0.07352941176470588,0.11011904761904762,0.02654867256637168,0.018691588785046728,,0.017857142857142856,0.11627906976744186,,0.06542056074766354,0.13333333333333333,0.10869565217391304,0.14545454545454545,0.18181818181818182,,,0.3208955223880597,0.6046511627906976,0.7027027027027027,0.38461538461538464,0.11940298507462686,0.25,0.3076923076923077,0.23880597014925373,0.34375,0.34375,0.6363636363636364,0.11194029850746269,0.3333333333333333,0.3333333333333333,1.0,0.208955223880597,0.32142857142857145,0.32142857142857145,0.8888888888888888,0.5,0.5714285714285714,,0.14285714285714285,0.5,1.0,0.2786885245901639,0.6470588235294118,0.16393442622950818,0.19672131147540983,0.5,0.6417910447761194,0.32142857142857145,0.5116235074626866,0.47597727272727275,0.5121508196721312,0.10884353741496598,0.15384615384615385,0.09933774834437085,0.5695364238410596,8.484615384615386,24.479069767441864,0.442838370565046,,1.0,3.0,0.25,0.3,,,,,,,,,,,,,True,,,,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,21447.0,357,-25.0,710,714,253,301,90,1424,11,21,1.0,4.0,5.0,8.0,10.0,17.0,15.0,49.0,10.0,24.0,6.0,7.0,21.0,,1.0,3.0,10.0,36,87,17.0,45.0,36.0,159,775,4,10,,1.0,1.0,9,10.0,20.0,5.0,16.0,16.0,51.0,38,34.0,48.0,3.0,2.0,21.0,7.0,11,2.0,5.0,2.0,7.0,2.0,,3.0,2.0,,16.0,1.0,8,,7.0,22,,29,9,38,,11.0,5.0,6.0,5.0,,4.0,2.0,,1.0,1.0,7.0,1.0,3.0,22,39,4.0,1.0,37.0,1.0,6.0,41.0,5.0,4.0,16.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,,,51.0,253,6.0,5.0,0.5277777777777778,0.5428571428571428,0.9411764705882353,0.37777777777777777,,0.3125,0.37777777777777777,0.41379310344827586,0.4,0.5,0.4659090909090909,0.36363636363636365,0.4861111111111111,0.527027027027027,0.4090909090909091,0.5813953488372093,0.3409090909090909,0.044444444444444446,0.12643678160919541,0.2857142857142857,0.23529411764705882,0.02040816326530612,,18.94865525672372,0.7142857142857143,,,0.1073170731707317,0.02857142857142857,0.1076923076923077,0.014705882352941176,0.10740740740740741,0.02586206896551724,0.029411764705882353,0.021739130434782608,0.030303030303030304,0.023255813953488372,,0.136986301369863,0.061224489795918366,0.10843373493975904,0.125,0.08,,0.3333333333333333,0.1590909090909091,0.5238095238095238,0.7333333333333333,0.36363636363636365,0.12878787878787878,0.5882352941176471,0.7692307692307693,0.3712121212121212,0.30612244897959184,0.3125,0.8,0.18181818181818182,0.4166666666666667,0.45454545454545453,1.0,0.1590909090909091,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.36363636363636365,0.25,,0.09090909090909091,,,0.2222222222222222,0.625,0.16666666666666666,0.2777777777777778,0.3,0.5,0.3333333333333333,0.4891882575757575,0.44841,0.5128652777777778,0.11188811188811189,0.16326530612244897,0.05660377358490566,0.32075471698113206,12.498850574712645,24.21333333333333,0.3563380281690141,,,2.0,0.3,0.3333333333333333,,,,,,,,,,,,0.08333333333333333,True,,,,
2063,1610612766,Jake Voskuhl,Jake Voskuhl,2063,CHA,11564.0,193,45.0,377,369,79,114,50,746,10,16,5.0,7.0,3.0,5.0,,9.0,19.0,46.0,,,,,1.0,,,,1.0,29,71,,1.0,7.0,65,368,5,10,,,3.0,13,6.0,14.0,,1.0,3.0,15.0,44,14.0,,,10.0,1.0,,1,,11.0,,11.0,,,7.0,1.0,3.0,22.0,2.0,14,1.0,8.0,18,2.0,28,17,45,,5.0,1.0,4.0,3.0,,2.0,2.0,,1.0,,5.0,1.0,,16,38,3.0,1.0,13.0,2.0,3.0,13.0,1.0,,5.0,2.0,5.0,3.0,,2.0,5.0,4.0,,3.0,15.0,79,6.0,2.0,0.7586206896551724,0.9166666666666666,,,,,,0.4084507042253521,0.5,0.42857142857142855,0.4027777777777778,0.5,0.4,0.4166666666666667,0.5416666666666666,0.4411764705882353,0.013888888888888888,,0.014084507042253521,0.0625,,,,19.12442396313364,0.6,0.2,0.09090909090909091,0.17142857142857143,0.10526315789473684,0.2,0.05128205128205128,0.1793103448275862,0.09302325581395349,0.2,0.08695652173913043,0.046153846153846156,0.06896551724137931,,0.15625,0.19230769230769232,0.1702127659574468,0.18518518518518517,0.23076923076923078,,0.8,0.2222222222222222,0.625,0.6666666666666666,0.5,0.125,,,0.6388888888888888,0.41304347826086957,0.41304347826086957,0.8947368421052632,,,,,0.013888888888888888,,,,0.7,0.7142857142857143,,,,,0.3333333333333333,0.6,,0.06666666666666667,,0.2361111111111111,,0.42647708333333334,0.4986,0.4451033333333333,0.06578947368421052,0.06666666666666667,0.2,0.23076923076923078,12.861971830985913,25.7,0.20954907161803712,,1.0,,,,,,,,,,,,,,,,True,,,,
