EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,SecondChanceTurnovers,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,Travels,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3Assists,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,OffCorner3ReboundPct,PtsUnassisted3s,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,Clear Path Fouls,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,3SecondViolations,Arc3PctBlocked,BlockedCorner3
2669,1610612740,Linton Johnson,Linton Johnson,2669,NOK,3546.0,59.0,8.0,107.0,111.0,15.0,32.0,13.0,218.0,4.0,6.0,,2.0,,1.0,,1.0,,3.0,1.0,1.0,,,4.0,10.0,1.0,2.0,,11.0,112.0,,3.0,,,,,1.0,,,,4.0,4.0,3.0,1.0,1.0,,2.0,,2.0,,1.0,,1.0,4.0,3.0,,5.0,5.0,3.0,8.0,1.0,,1.0,1.0,,,,,1.0,1.0,,4.0,6.0,,,2.0,,1.0,,,,,,,15.0,,,0.5,0.5,1.0,0.5,0.5,0.4,,,0.4583333333333333,,,0.4583333333333333,,,0.16666666666666666,,,,10.56910569105691,1.0,0.13157894736842105,0.07317073170731707,,0.08771929824561403,0.06521739130434782,,0.16666666666666666,0.05,0.1,0.15789473684210525,,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,,,0.25,,,0.08333333333333333,1.0,1.0,1.0,0.6666666666666666,,,1.0,,,0.6666666666666666,1.0,0.5267333333333333,0.5319666666666666,0.6519,,,,,5.79,23.299999999999997,0.14018691588785046,,,,,2.0,,,2.0,,,2.0,1.0,,,,,0.1111111111111111,0.5,,,1.0,,,,,,,,,0.08333333333333333,,,,,,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,
1425,1610612740,Aaron Williams,Aaron Williams,1425,NOK,2179.0,36.0,-8.0,62.0,65.0,19.0,14.0,6.0,127.0,3.0,5.0,,1.0,,,1.0,4.0,,,,,,,4.0,9.0,,,3.0,11.0,72.0,,1.0,,,,,,,2.0,2.0,8.0,,,,,2.0,2.0,,2.0,,,,2.0,4.0,2.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,,2.0,,,,,2.0,2.0,,3.0,3.0,,,3.0,1.0,,3.0,1.0,,2.0,,2.0,19.0,,,1.0,1.0,,,,0.4444444444444444,,,0.4444444444444444,,,0.55,,1.0,,0.2222222222222222,0.4,,17.91044776119403,1.0,0.08,0.08,0.07692307692307693,0.07894736842105263,0.10344827586206896,,0.08333333333333333,0.09090909090909091,,0.15384615384615385,,0.16666666666666666,0.5555555555555556,0.6,1.0,1.0,0.4444444444444444,0.25,0.25,,,,,,,,1.0,,,,,,0.5555555555555556,,0.47293333333333337,0.572,,0.2,0.2,,0.18181818181818182,4.466666666666667,,0.3064516129032258,,1.0,1.0,1.0,2.0,,,1.0,1.0,,2.0,1.0,,0.25,0.25,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,True,,,,,,,,,,,,
983,1610612740,Moochie Norris,Moochie Norris,983,NOK,2664.0,44.0,-6.0,79.0,83.0,25.0,20.0,9.0,162.0,1.0,1.0,,,,,1.0,1.0,3.0,5.0,2.0,2.0,,1.0,5.0,7.0,2.0,2.0,2.0,18.0,74.0,,1.0,,,,1.0,2.0,1.0,1.0,6.0,,10.0,3.0,2.0,2.0,,5.0,,5.0,,2.0,,3.0,10.0,1.0,1.0,6.0,7.0,1.0,8.0,1.0,,1.0,2.0,1.0,2.0,2.0,,,4.0,2.0,3.0,6.0,1.0,,4.0,,,4.0,,,2.0,,6.0,25.0,,,,,0.5,1.0,1.0,0.7142857142857143,,0.5,0.8888888888888888,,0.8333333333333334,0.8181818181818182,,0.75,0.2222222222222222,,,,16.483516483516482,0.5,0.1875,0.029411764705882353,0.05555555555555555,0.14,0.02564102564102564,,,0.05263157894736842,0.25,0.15384615384615385,0.1,,0.1111111111111111,1.0,1.0,,0.1111111111111111,1.0,1.0,0.5555555555555556,0.6,0.6,0.2222222222222222,1.0,1.0,0.5,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.4354611111111111,0.3968,0.3827,0.18181818181818182,0.2222222222222222,,0.3333333333333333,14.042857142857144,26.2,0.31645569620253167,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,True,,,,,,,,,,,,
1531,1610612740,Marc Jackson,Marc Jackson,1531,NOK,2972.0,50.0,-5.0,89.0,95.0,15.0,26.0,11.0,184.0,2.0,3.0,1.0,2.0,,,1.0,1.0,8.0,13.0,1.0,1.0,,1.0,11.0,17.0,1.0,1.0,4.0,29.0,91.0,1.0,3.0,,,2.0,2.0,3.0,1.0,,7.0,16.0,6.0,3.0,1.0,1.0,,,2.0,2.0,2.0,,,,6.0,3.0,2.0,1.0,4.0,4.0,8.0,,,,1.0,,1.0,,,,1.0,1.0,3.0,4.0,,,2.0,,,4.0,,,2.0,,7.0,15.0,,,0.7272727272727273,0.8,1.0,1.0,1.0,0.6470588235294118,0.3333333333333333,0.6666666666666666,0.6944444444444444,0.3333333333333333,0.875,0.725,0.3333333333333333,0.875,0.05555555555555555,,,,20.792079207920793,1.0,0.03333333333333333,0.08823529411764706,0.15384615384615385,0.06976744186046512,0.1111111111111111,0.3,,,0.14285714285714285,,0.2222222222222222,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.05555555555555555,1.0,1.0,0.7222222222222222,0.6153846153846154,0.6153846153846154,0.05555555555555555,1.0,1.0,1.0,0.6666666666666666,0.5,,,,0.25,0.2222222222222222,1.0,0.4164416666666666,0.5725,0.4210625,0.1,0.10526315789473684,0.06896551724137931,0.2413793103448276,13.96470588235294,25.2,0.16853932584269662,2.0,1.0,1.0,,,,,,,,,,,0.5,0.5,1.0,,,1.0,0.75,,,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2365,1610612740,Chris Andersen,Chris Andersen,2365,NOK,2074.0,35.0,-21.0,65.0,64.0,30.0,17.0,7.0,129.0,1.0,3.0,1.0,3.0,1.0,3.0,,,,1.0,,,,,1.0,4.0,,,2.0,4.0,69.0,1.0,3.0,,1.0,3.0,1.0,3.0,,1.0,3.0,,2.0,,,,1.0,,,,,,,,,4.0,1.0,5.0,7.0,4.0,11.0,,,,2.0,,1.0,1.0,,1.0,3.0,,1.0,3.0,1.0,1.0,5.0,,1.0,4.0,,,1.0,1.0,3.0,30.0,1.0,1.0,,,,,,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.375,,0.25,0.3333333333333333,,12.162162162162163,0.6666666666666666,0.20833333333333334,0.19047619047619047,0.14285714285714285,0.1935483870967742,0.14814814814814814,0.4,0.2,0.09090909090909091,0.25,0.125,0.25,,0.75,0.3333333333333333,0.5,,,,,0.25,,,,,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,0.75,,0.506075,0.5509000000000001,0.5509000000000001,0.2,0.2,0.75,0.75,5.2,,0.46153846153846156,2.0,,1.0,,3.0,,,2.0,,1.0,3.0,,,0.5,,,0.25,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2561,1610612740,David West,David West,2561,NOK,1953.0,33.0,-7.0,63.0,64.0,19.0,27.0,11.0,127.0,4.0,5.0,1.0,1.0,2.0,2.0,,,4.0,7.0,1.0,1.0,,,8.0,12.0,1.0,1.0,8.0,27.0,75.0,1.0,1.0,,5.0,7.0,3.0,3.0,,2.0,8.0,10.0,6.0,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,2.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,,,,,,,,,,1.0,2.0,1.0,,5.0,,,10.0,1.0,1.0,4.0,1.0,8.0,19.0,,,0.625,0.7142857142857143,,1.0,1.0,0.6666666666666666,1.0,1.0,0.7307692307692307,1.0,1.0,0.7647058823529411,1.1666666666666667,1.1666666666666667,0.07692307692307693,,,,22.972972972972972,,0.09523809523809523,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.1111111111111111,,,0.2222222222222222,,0.16666666666666666,0.25,,0.38461538461538464,0.8,0.8,0.5,,,,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.07692307692307693,1.0,1.0,,1.0,1.0,,0.6666666666666666,1.0,,0.46153846153846156,1.0,0.49776923076923085,0.4911,0.4492,0.25,0.26666666666666666,0.25925925925925924,0.2962962962962963,11.541666666666666,26.6,0.30158730158730157,2.0,1.0,1.0,,2.0,,,2.0,,,2.0,2.0,,0.3333333333333333,0.3333333333333333,,0.16666666666666666,1.0,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,True,,,,,,,,,,,,
2761,1610612740,Jackson Vroman,Jackson Vroman,2761,NOK,3064.0,51.0,6.0,96.0,97.0,67.0,65.0,11.0,193.0,2.0,6.0,,2.0,1.0,4.0,1.0,1.0,,1.0,,,,,3.0,8.0,,,5.0,11.0,91.0,,2.0,,,,2.0,6.0,,5.0,9.0,4.0,2.0,,,,2.0,2.0,,2.0,,,1.0,1.0,4.0,3.0,,7.0,7.0,4.0,11.0,3.0,2.0,1.0,2.0,,,1.0,,2.0,3.0,1.0,4.0,7.0,,1.0,9.0,,1.0,10.0,2.0,,5.0,1.0,9.0,67.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,0.375,,0.3333333333333333,0.375,,0.3333333333333333,0.4583333333333333,,0.45,,0.25,0.3333333333333333,,14.018691588785046,0.6666666666666666,0.19444444444444445,0.1111111111111111,,0.14583333333333334,0.10810810810810811,0.15384615384615385,,0.09090909090909091,0.5,0.1875,,,0.75,0.3333333333333333,0.5,1.0,0.125,1.0,1.0,0.125,,,,,,,1.0,,,0.6666666666666666,0.25,,0.75,,0.5257125,0.57855,0.5441166666666667,0.45454545454545453,0.45454545454545453,,0.8181818181818182,3.9375,,0.6979166666666666,,1.0,,,2.0,,,2.0,,,2.0,1.0,,,0.1,0.125,0.07142857142857142,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2033,1610612740,Marcus Fizer,Marcus Fizer,2033,NOK,406.0,7.0,10.0,12.0,12.0,3.0,3.0,,24.0,,,,,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,,,4.0,12.0,,,,,,1.0,1.0,,,2.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,3.0,,,0.5,0.5,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,16.666666666666668,,,,0.5,0.16666666666666666,,,,,,,0.5,,,,,,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,0.3422,,0.3432,,,,0.5,11.65,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101108,1610612740,Chris Paul,Chris Paul,101108,NOK,161393.0,2690.0,-137.0,5083.0,5072.0,1629.0,1545.0,613.0,10155.0,168.0,324.0,10.0,25.0,63.0,125.0,66.0,155.0,111.0,258.0,43.0,152.0,22.0,72.0,345.0,737.0,49.0,171.0,371.0,1208.0,5385.0,30.0,62.0,26.0,45.0,135.0,126.0,257.0,80.0,208.0,529.0,92.0,598.0,114.0,149.0,43.0,60.0,489.0,96.0,585.0,66.0,202.0,47.0,240.0,1266.0,49.0,86.0,238.0,327.0,57.0,384.0,167.0,91.0,76.0,108.0,12.0,60.0,66.0,8.0,48.0,174.0,51.0,55.0,205.0,7.0,29.0,383.0,13.0,21.0,439.0,29.0,26.0,140.0,80.0,529.0,1629.0,43.0,78.0,0.13333333333333333,0.13529411764705881,0.7755102040816326,0.28654970760233917,0.2916666666666667,0.4681139755766621,0.4838709677419355,0.490272373540856,0.46090308370044053,0.5113636363636364,0.4762611275964392,0.5386363636363637,0.5900900900900901,0.5827740492170023,0.1883259911894273,0.0814111261872456,0.14506172839506173,0.06451612903225806,21.95963429360014,0.6206896551724138,0.14494518879415347,0.02364864864864865,0.1358609794628752,0.14241758241758243,0.023284313725490197,0.034023668639053255,0.0300187617260788,0.011587485515643106,0.13022113022113022,0.18269230769230768,0.12605042016806722,0.16560509554140126,0.3568281938325991,0.5185185185185185,0.6064981949458483,0.125,0.17070484581497797,0.4258064516129032,0.45517241379310347,0.2841409691629956,0.43023255813953487,0.43529411764705883,0.16740088105726872,0.28289473684210525,0.28289473684210525,0.7441860465116279,0.2840909090909091,0.4,0.25,0.37091988130563797,0.504,0.21364985163204747,0.5451541850220264,0.28859060402684567,0.4818630675526023,0.4671708860759492,0.4760010542168675,0.13823529411764707,0.1650943396226415,0.11175496688741722,0.4379139072847682,8.101628222523741,25.52573099415205,0.32048003147747395,10.0,8.0,3.0,13.0,6.0,,,4.0,,2.0,6.0,4.0,,0.02040816326530612,0.02127659574468085,0.02464788732394366,0.10256410256410256,0.6666666666666666,0.09090909090909091,0.17117117117117117,19.0,8.0,21.0,23.0,,9.0,0.2875,,,0.02092511013215859,0.02373887240356083,0.2916666666666667,6.0,9.0,10.0,23.0,,,1.0,0.38461538461538464,0.052873563218390804,0.3157894736842105,0.3157894736842105,1.0,0.4090909090909091,0.5555555555555556,0.005813953488372093,30.0,0.2,,,4.0,0.045454545454545456,1.0,0.010869565217391304,33.0,False,1.0,2.0,3.0,1.0,0.011627906976744186,0.25,1.0,0.25,,,,
101178,1610612740,Arvydas Macijauskas,Arvydas Macijauskas,101178,NOK,5097.0,85.0,-6.0,156.0,155.0,57.0,40.0,24.0,311.0,3.0,4.0,,,1.0,1.0,1.0,4.0,3.0,11.0,1.0,6.0,1.0,,7.0,19.0,3.0,9.0,11.0,34.0,162.0,1.0,2.0,1.0,,2.0,2.0,7.0,1.0,4.0,11.0,2.0,12.0,6.0,6.0,1.0,4.0,2.0,1.0,3.0,,2.0,,,7.0,2.0,3.0,2.0,5.0,2.0,7.0,4.0,3.0,1.0,5.0,,5.0,1.0,,,6.0,2.0,3.0,6.0,,,10.0,1.0,2.0,13.0,,,4.0,2.0,11.0,57.0,,2.0,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.5,0.2857142857142857,0.4107142857142857,0.3333333333333333,0.4375,0.5,0.3333333333333333,0.5,0.32142857142857145,0.21052631578947367,,0.25,22.099447513812155,0.8333333333333334,0.047619047619047616,0.03125,0.17647058823529413,0.0847457627118644,0.024691358024691357,0.058823529411764705,,0.03225806451612903,0.1,,0.1,0.2857142857142857,0.14285714285714285,0.75,0.75,0.3333333333333333,0.14285714285714285,0.25,0.3333333333333333,0.39285714285714285,0.2727272727272727,0.375,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,,,0.3333333333333333,0.125,1.0,,0.4642857142857143,0.16666666666666666,0.4489571428571429,0.4258333333333333,0.41191249999999996,0.125,0.17391304347826086,0.058823529411764705,0.3235294117647059,12.552631578947366,25.088888888888892,0.36538461538461536,2.0,,,,,,,,,,,,,,,,0.07142857142857142,,,,3.0,1.0,,1.0,,1.0,1.0,,,0.10714285714285714,0.125,,2.0,,,1.0,,,,,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.5,,,,1.0,,,,,,,,3.0,False,,1.0,,,0.2727272727272727,,,1.0,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOK,139779.0,2330.0,-142.0,4316.0,4323.0,1072.0,980.0,523.0,8639.0,88.0,168.0,27.0,56.0,16.0,39.0,40.0,125.0,134.0,278.0,,,,,262.0,571.0,,,135.0,659.0,4604.0,41.0,94.0,,36.0,118.0,51.0,130.0,,49.0,151.0,406.0,118.0,,,,36.0,77.0,10.0,87.0,8.0,26.0,15.0,36.0,184.0,148.0,76.0,242.0,355.0,179.0,534.0,44.0,29.0,15.0,42.0,5.0,19.0,47.0,5.0,23.0,89.0,24.0,107.0,212.0,21.0,14.0,139.0,13.0,8.0,164.0,16.0,8.0,71.0,15.0,151.0,1072.0,21.0,12.0,0.7748091603053435,0.871244635193133,,,,0.45884413309982486,0.43617021276595747,0.3923076923076923,0.45884413309982486,0.43617021276595747,0.3923076923076923,0.5101404056162246,0.5130434782608696,0.4869281045751634,,0.06304728546409807,0.14285714285714285,0.088,14.762386248736096,0.47191011235955055,0.16362407031778228,0.08272778088317496,0.1470019342359768,0.1593186372745491,0.081467365412101,0.08379888268156424,0.08649789029535865,0.07969151670951156,0.17616580310880828,0.16338880484114976,0.13043478260869565,0.1984126984126984,0.29422066549912435,0.5238095238095238,0.6111111111111112,0.6022727272727273,0.21891418563922943,0.32,0.3508771929824561,0.4868651488616462,0.48201438848920863,0.48375451263537905,,,,,0.5957446808510638,0.48214285714285715,,0.3,0.41025641025641024,,0.29422066549912435,,0.44224553415061296,0.47275465116279053,0.43443076923076923,0.1134185303514377,0.1134185303514377,0.17905918057663125,0.2291350531107739,10.423817863397543,,0.24837812789620017,58.0,23.0,37.0,12.0,49.0,1.0,1.0,37.0,,12.0,50.0,35.0,,0.3008130081300813,0.07419354838709677,0.0743801652892562,0.1527777777777778,0.7,0.65,0.9253731343283582,,,,,,3.0,,,,,,,,,,12.0,2.0,,,,0.04411764705882353,,,,,,,2.0,0.07407407407407407,8.0,0.06299212598425197,,,8.0,0.07352941176470588,,False,,,,,0.0035971223021582736,,,,1.0,15.0,,
1425,1610612740,Aaron Williams,Aaron Williams,1425,NOK,39345.0,656.0,,1214.0,1198.0,455.0,442.0,150.0,2412.0,53.0,83.0,17.0,30.0,16.0,28.0,10.0,33.0,14.0,32.0,,,,,77.0,148.0,,,32.0,186.0,1267.0,18.0,35.0,,8.0,44.0,19.0,43.0,,10.0,48.0,106.0,48.0,,,,15.0,11.0,3.0,14.0,1.0,3.0,1.0,7.0,31.0,47.0,20.0,71.0,103.0,56.0,159.0,12.0,7.0,5.0,9.0,1.0,5.0,14.0,3.0,4.0,23.0,9.0,56.0,107.0,10.0,6.0,39.0,4.0,4.0,49.0,5.0,,22.0,5.0,48.0,455.0,8.0,5.0,0.6883116883116883,0.8153846153846154,,,,0.5202702702702703,0.5142857142857142,0.4418604651162791,0.5202702702702703,0.5142857142857142,0.4418604651162791,0.5470588235294118,0.55,0.46153846153846156,,0.10135135135135136,0.13253012048192772,0.12121212121212122,13.845050215208035,0.391304347826087,0.18205128205128204,0.1019522776572668,0.12578616352201258,0.1657559198542805,0.09233449477351917,0.11038961038961038,0.10743801652892562,0.0913978494623656,0.21505376344086022,0.13095238095238096,0.10434782608695652,0.18181818181818182,0.5608108108108109,0.6385542168674698,0.7361111111111112,0.6226415094339622,0.22297297297297297,0.30303030303030304,0.3448275862068966,0.21621621621621623,0.4375,0.4375,,,,,0.8571428571428571,0.5666666666666667,,0.6511627906976745,0.5714285714285714,,0.5608108108108109,,0.4735581081081081,0.5235249999999999,0.473306976744186,0.13333333333333333,0.13333333333333333,0.23655913978494625,0.25806451612903225,5.733108108108109,,0.3747940691927512,24.0,6.0,12.0,2.0,16.0,,,10.0,,6.0,16.0,11.0,,0.2727272727272727,0.05309734513274336,0.060240963855421686,0.2248062015503876,0.6875,0.6,1.0,,,,,,3.0,,,,,,,,,,5.0,,,,,0.09090909090909091,,,,,,,2.0,0.058823529411764705,3.0,0.06521739130434782,,,,0.03333333333333333,,False,,,,,,,,,,,,
2411,1610612740,Bostjan Nachbar,Bostjan Nachbar,2411,NOK,22876.0,381.0,11.0,709.0,712.0,181.0,204.0,88.0,1421.0,14.0,26.0,3.0,3.0,4.0,6.0,1.0,10.0,10.0,28.0,12.0,42.0,1.0,13.0,25.0,64.0,17.0,55.0,23.0,124.0,727.0,4.0,8.0,1.0,2.0,13.0,6.0,13.0,17.0,8.0,35.0,20.0,30.0,48.0,42.0,12.0,4.0,16.0,5.0,21.0,4.0,4.0,3.0,9.0,47.0,3.0,6.0,31.0,43.0,3.0,46.0,12.0,6.0,6.0,10.0,2.0,6.0,9.0,1.0,4.0,19.0,5.0,19.0,48.0,2.0,1.0,34.0,,7.0,32.0,2.0,,13.0,4.0,35.0,181.0,8.0,4.0,0.4,0.43478260869565216,0.9411764705882353,0.3090909090909091,0.3090909090909091,0.390625,0.5,0.46153846153846156,0.42436974789915966,0.6111111111111112,0.45,0.4626865671641791,0.5909090909090909,0.5,0.46218487394957986,0.0625,0.07692307692307693,0.2,18.773006134969325,0.5263157894736842,0.12601626016260162,0.011406844106463879,0.08333333333333333,0.11635220125786164,0.0084985835694051,0.020833333333333332,,0.008928571428571428,0.05454545454545454,0.15079365079365079,0.08928571428571429,0.0625,0.2184873949579832,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.08403361344537816,0.1,0.125,0.23529411764705882,0.35714285714285715,0.35714285714285715,0.35294117647058826,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,0.1111111111111111,0.2,0.6666666666666666,0.43333333333333335,0.680672268907563,0.2857142857142857,0.5118739495798321,0.5333749999999999,0.5238799999999999,0.1,0.17333333333333334,0.10483870967741936,0.28225806451612906,9.99375,24.510909090909088,0.2552891396332863,4.0,,6.0,,5.0,,,4.0,,1.0,5.0,2.0,,0.25,,,0.13846153846153847,0.4,,0.4,13.0,4.0,4.0,5.0,,2.0,0.29411764705882354,,,0.1092436974789916,0.13333333333333333,0.3076923076923077,5.0,1.0,1.0,1.0,3.0,,,1.0,0.013888888888888888,0.38461538461538464,0.38461538461538464,0.8,1.0,1.0,,1.0,0.3333333333333333,,,,,,,3.0,False,,1.0,,,,,,0.25,,,,
