EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,SecondChanceTurnovers,Loose Ball Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,AtRimPctBlocked,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,Travels,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,on,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Clear Path Fouls,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Corner3PctBlocked
101122,1610612754,Danny Granger,Danny Granger,101122,IND,6010.0,100,7.0,211,217,108,141,22.0,428,5.0,6.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,9.0,1.0,4.0,1.0,3.0,4.0,7.0,2.0,4.0,12.0,20.0,5.0,11.0,7.0,46.0,206,3.0,4.0,2.0,8.0,4.0,10.0,3.0,7.0,5.0,22.0,14.0,10.0,15.0,4.0,7.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,5.0,2.0,3.0,14.0,3.0,20.0,9.0,29.0,1.0,6.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,7.0,1.0,10.0,1.0,12.0,6.0,3.0,2.0,1.0,3.0,2.0,1.0,22.0,108,1.0,0.5833333333333334,0.7,1.0,0.45454545454545453,0.42857142857142855,0.45454545454545453,0.6,0.75,0.4,0.6290322580645161,0.75,0.5,0.6216216216216216,0.6666666666666666,0.5238095238095238,0.3548387096774194,16.59751037344398,0.6666666666666666,0.3,0.2,0.19444444444444445,0.0847457627118644,0.12,0.06451612903225806,0.17525773195876287,0.07777777777777778,0.125,0.1111111111111111,0.08,0.2,0.2,0.18518518518518517,0.13636363636363635,0.07142857142857142,0.6666666666666666,0.1935483870967742,0.8333333333333334,0.8333333333333334,0.2,0.16129032258064516,0.6,0.6,0.6666666666666666,0.2903225806451613,0.4444444444444444,0.4444444444444444,1.0,0.12903225806451613,0.25,0.25,1.0,0.22580645161290322,0.5714285714285714,0.5714285714285714,1.0,0.75,0.6666666666666666,0.17647058823529413,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.23529411764705882,0.5,0.5483870967741935,0.5714285714285714,0.44697096774193545,0.506725,0.43780588235294116,0.16216216216216217,0.23076923076923078,0.17391304347826086,0.4782608695652174,9.584999999999999,24.563636363636366,0.5118483412322274,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
101180,1610612754,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,IND,5170.0,86,14.0,183,190,102,131,20.0,373,1.0,3.0,,,,,2.0,5.0,,,1.0,1.0,1.0,1.0,4.0,11.0,2.0,5.0,3.0,8.0,5.0,12.0,10.0,31.0,167,,,,,2.0,4.0,3.0,6.0,10.0,23.0,,6.0,6.0,,11.0,4.0,8.0,3.0,11.0,2.0,6.0,1.0,25.0,,,,,4.0,,4.0,,4.0,,3.0,1.0,2.0,6.0,1.0,,5.0,6.0,2.0,4.0,9.0,,6.0,1.0,11.0,2.0,,,,,,,23.0,102,4.0,,,0.4,0.4166666666666667,0.5,0.4166666666666667,0.375,,0.5,0.525,,0.65,0.62,,0.7666666666666667,0.6,14.761904761904761,1.0,,,0.06153846153846154,,,,0.05063291139240506,,,,,,0.13333333333333333,0.07407407407407407,,,,0.15,0.3333333333333333,0.3333333333333333,,0.25,0.4,0.5,,,,,,0.05,1.0,1.0,1.0,0.55,0.36363636363636365,0.36363636363636365,0.25,,,,,0.1,1.0,0.5,0.4,0.75,0.36363636363636365,0.492665,,0.43840500000000004,0.09090909090909091,0.2,,0.7419354838709677,6.1875,25.175,0.5573770491803278,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.125,0.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,903.0,15,8.0,31,34,31,27,3.0,65,2.0,2.0,1.0,1.0,2.0,2.0,,,2.0,2.0,,,,,,,,,4.0,4.0,,,,8.0,24,1.0,1.0,,2.0,4.0,4.0,,,,8.0,4.0,4.0,,2.0,,,,,,,,,,2.0,1.0,,,5.0,2.0,7.0,3.0,10.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,8.0,31,1.0,0.5,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,14.285714285714286,1.0,0.6666666666666666,,0.45454545454545453,0.125,,0.3333333333333333,0.3125,0.21428571428571427,,,0.5,,0.3333333333333333,0.5,,,,0.5,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.5,1.0,,,,,0.5,,0.4132,0.6264,0.4132,,,0.25,1.0,8.975,,1.0,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,1610612754,Eddie Gill,Eddie Gill,2109,IND,7323.0,122,,254,266,137,164,27.0,520,1.0,11.0,,2.0,1.0,9.0,,,2.0,11.0,3.0,7.0,1.0,4.0,4.0,16.0,3.0,7.0,3.0,22.0,7.0,23.0,18.0,45.0,249,,2.0,,,2.0,14.0,4.0,11.0,17.0,33.0,,6.0,12.0,,15.0,4.0,10.0,2.0,12.0,2.0,3.0,4.0,26.0,,,,6.0,9.0,,15.0,,15.0,,11.0,2.0,9.0,7.0,6.0,2.0,1.0,9.0,4.0,7.0,13.0,,12.0,,23.0,9.0,1.0,1.0,,1.0,,,33.0,137,2.0,,,0.5714285714285714,0.30434782608695654,0.36363636363636365,0.3181818181818182,0.13636363636363635,,0.14285714285714285,0.3,,0.32,0.4017857142857143,,0.4714285714285714,0.5111111111111111,22.26027397260274,0.7777777777777778,,,0.10227272727272728,,0.21428571428571427,,0.12931034482758622,,,,,0.08571428571428572,0.10526315789473684,0.11764705882352941,0.24,,,0.24444444444444444,0.09090909090909091,0.125,,,,,,0.24444444444444444,0.18181818181818182,0.2,,0.15555555555555556,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.35555555555555557,0.25,0.25,0.5,0.5,,0.36,0.1111111111111111,0.16,0.25,0.28,0.42857142857142855,0.7555555555555555,0.26666666666666666,0.4769227272727272,0.5923499999999999,0.48704791666666664,0.16981132075471697,0.3,,0.7333333333333333,9.97272727272727,27.052173913043475,0.5393700787401575,9.0,4.0,,3.0,,,,3.0,3.0,0.18181818181818182,,,1.0,1.0,2.0,1.0,1.0,1.0,0.2727272727272727,0.09090909090909091,0.25,0.25,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,4715.0,79,14.0,158,168,87,100,18.0,326,4.0,6.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,5.0,,,,,4.0,13.0,2.0,8.0,7.0,13.0,4.0,13.0,4.0,30.0,145,2.0,3.0,,4.0,4.0,8.0,2.0,8.0,,14.0,,14.0,9.0,,13.0,4.0,5.0,2.0,7.0,2.0,1.0,2.0,16.0,,,,,8.0,1.0,9.0,,9.0,,3.0,2.0,1.0,,,,,,,3.0,3.0,,3.0,,4.0,2.0,1.0,1.0,,1.0,1.0,,14.0,87,,,,0.75,0.3076923076923077,0.25,0.3076923076923077,0.5384615384615384,0.6666666666666666,0.5,0.5,0.4,0.4375,0.5357142857142857,0.4,0.4375,0.5,14.973262032085561,,0.1,,0.125,,,,0.09523809523809523,,,,,0.14814814814814814,0.1,0.1111111111111111,,,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.07692307692307693,0.5,0.5,,0.19230769230769232,0.4,0.4,,,,,,0.5,0.3076923076923077,0.3076923076923077,0.75,0.2,1.0,0.3125,0.6,,,0.5,0.25,0.7307692307692307,0.3076923076923077,0.4584076923076923,0.47293333333333337,0.47144687500000004,0.07142857142857142,0.13333333333333333,0.13333333333333333,0.4666666666666667,9.407692307692308,25.400000000000002,0.5506329113924051,3.0,,,2.0,,,,,,,,,,2.0,2.0,,,,,,,0.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758,1610612754,David Harrison,David Harrison,2758,IND,5101.0,85,7.0,176,172,73,98,21.0,348,8.0,15.0,2.0,5.0,3.0,7.0,7.0,16.0,,4.0,,,,,,,,,15.0,35.0,,,13.0,43.0,158,3.0,7.0,5.0,11.0,6.0,14.0,,,6.0,18.0,22.0,8.0,,4.0,,,1.0,1.0,2.0,1.0,1.0,,5.0,3.0,10.0,,3.0,12.0,,15.0,13.0,28.0,6.0,,,,5.0,2.0,7.0,3.0,12.0,1.0,7.0,13.0,4.0,17.0,2.0,24.0,10.0,11.0,9.0,2.0,11.0,7.0,,18.0,73,1.0,0.7333333333333333,0.8461538461538461,,,,,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4673913043478261,0.4230769230769231,0.47368421052631576,,28.019323671497588,0.4166666666666667,,,0.2,0.18518518518518517,0.16666666666666666,0.1,0.19230769230769232,0.15476190476190477,0.14285714285714285,0.045454545454545456,0.12,0.2,0.25,0.17391304347826086,0.125,0.3157894736842105,0.6363636363636364,0.42857142857142855,0.5333333333333333,0.5714285714285714,0.875,0.45714285714285713,0.4375,0.4375,0.5714285714285714,0.11428571428571428,,,,,,,,,,,,0.7142857142857143,0.4,0.5,0.42857142857142855,,,,,0.42857142857142855,,0.44277428571428573,0.5837999999999999,0.4682071428571429,0.23255813953488372,0.23255813953488372,0.2558139534883721,0.4186046511627907,6.52,,0.4147727272727273,,1.0,,,,1.0,,3.0,2.0,0.02857142857142857,,0.3888888888888889,,,,,1.0,2.0,0.06666666666666667,,,,1.0,0.5,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,1334.0,22,-3.0,47,47,23,32,5.0,94,2.0,3.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,2.0,4.0,,,,4.0,45,1.0,2.0,,2.0,,1.0,,,,,2.0,2.0,,2.0,,,,,,,,,,2.0,2.0,,,3.0,,3.0,4.0,7.0,,1.0,1.0,,2.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,23,1.0,0.5,1.0,,,,,0.5,0.5,,0.5,0.5,,0.5,0.5,,,11.11111111111111,1.0,,,0.3,0.14285714285714285,,0.2857142857142857,0.21428571428571427,0.19047619047619047,,0.25,0.4,0.6666666666666666,0.2,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,0.25,,,,,,,,,,,,1.0,0.5,1.0,,,,,,0.75,,0.53435,0.5913,0.6128,,,0.5,,4.825,,0.48936170212765956,,,,,,,,,,,,0.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,1130.0,19,-11.0,43,50,37,28,3.0,93,,,,,,,,2.0,2.0,4.0,,,,,,,,,2.0,6.0,,,9.0,13.0,55,,,2.0,2.0,2.0,6.0,,,9.0,13.0,2.0,2.0,,,,,1.0,4.0,5.0,3.0,1.0,,14.0,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,1.0,,,1.0,,,3.0,,5.0,,10.0,1.0,,,,,,,13.0,37,2.0,0.5,0.5,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5909090909090909,1.0,0.5909090909090909,,26.08695652173913,1.0,,,0.06666666666666667,,0.16666666666666666,,0.09523809523809523,,,,,0.14285714285714285,,,0.16666666666666666,,,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,0.37696666666666667,,0.37696666666666667,0.14285714285714285,0.14285714285714285,0.15384615384615385,1.0,16.383333333333333,,0.8604651162790697,,,1.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,955.0,16,-20.0,29,35,12,23,1.0,64,,,,,,,,,1.0,3.0,,,,,1.0,2.0,,,1.0,3.0,1.0,2.0,3.0,8.0,43,,,,,,1.0,,,2.0,2.0,,2.0,,,2.0,1.0,,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,1.0,,,,,,,,1.0,2.0,,1.0,,3.0,1.0,,,,,,,2.0,12,1.0,,,,0.5,,0.5,0.3333333333333333,,,0.5,,,0.5833333333333334,,0.5,0.4,20.0,,,,0.16666666666666666,,,,0.11764705882352941,,,,,0.14285714285714285,,0.3333333333333333,,,,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,0.4,0.5,0.5,,,,,,,,,,0.4,0.5,0.48179999999999995,,0.3996,0.16666666666666666,0.25,,0.25,18.8,25.95,0.41379310344827586,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,1610612754,Peja Stojakovic,Peja Stojakovic,978,IND,1451.0,24,-4.0,50,54,16,27,8.0,104,,,,,,,,1.0,,1.0,,1.0,,,,2.0,,,,2.0,,3.0,2.0,2.0,51,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,3.0,,,,1.0,4.0,2.0,7.0,,7.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,3.0,,2.0,,2.0,1.0,,,,,,,,16,1.0,,,,,,,,,,,,,0.16666666666666666,,,0.6,11.864406779661017,1.0,0.6666666666666666,,0.21052631578947367,,0.3333333333333333,,0.22727272727272727,,,,,0.14285714285714285,0.25,0.25,0.5,,,,,,,0.2,,,,0.2,,,,0.2,,,,0.4,,,,,,,,,,,,0.6,,0.46997999999999995,,,0.16666666666666666,0.3333333333333333,,,14.35,25.0,0.32,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
