EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,on,HeaveMakes,3pt And 1 Free Throw Trips
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,5324.0,89,-26.0,159,172,52,68.0,11.0,331,6.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,16.0,1.0,3.0,5.0,24.0,176,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,7.0,16.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,8.0,1.0,2.0,1.0,2.0,5.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,12.0,2.0,6.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,7.0,52,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.5,0.5,0.875,0.5217391304347826,0.5,0.7,0.15789473684210525,0.0625,0.1111111111111111,15.606936416184972,0.5,0.25,0.018867924528301886,0.018518518518518517,0.125,0.043478260869565216,0.014084507042253521,0.1,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.47368421052631576,0.6666666666666666,0.75,1.0,0.05263157894736842,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.10526315789473684,0.5,0.5,1.0,0.05263157894736842,0.5,1.0,1.0,0.5,0.25,1.0,0.25,1.0,0.631578947368421,0.5022236842105263,0.5837749999999999,0.43193750000000003,0.13636363636363635,0.15789473684210525,0.08333333333333333,0.2916666666666667,7.043749999999999,24.233333333333334,0.3270440251572327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1521,1610612751,Jacque Vaughn,Jacque Vaughn,1521,NJN,21374.0,356,-38.0,657,670,169,225.0,60.0,1327,9.0,14.0,1.0,1.0,3.0,4.0,4.0,13.0,44.0,,1.0,,1.0,1.0,,22.0,62.0,,2.0,10.0,54.0,659,1.0,5.0,,2.0,6.0,13.0,,1.0,13.0,28.0,,1.0,1.0,25.0,35.0,11.0,14.0,80.0,3.0,2.0,15.0,1.0,18.0,6.0,24.0,15.0,4.0,7.0,3.0,8.0,15.0,6.0,14.0,35.0,1.0,17.0,4.0,13.0,6.0,,,,,13.0,169,6.0,,0.6363636363636364,0.6666666666666666,,,,,0.3548387096774194,0.2,0.46153846153846156,0.34375,0.2,0.42857142857142855,0.391304347826087,0.2,0.4642857142857143,0.03125,0.016129032258064516,0.07142857142857142,11.602209944751381,0.4666666666666667,0.03125,0.06465517241379311,0.012244897959183673,0.031746031746031744,0.0576271186440678,0.01557632398753894,,0.06896551724137931,0.02127659574468085,0.0625,0.21875,0.6428571428571429,0.6923076923076923,0.2222222222222222,0.0625,0.6875,0.29545454545454547,0.29545454545454547,0.9230769230769231,0.015625,,,,0.015625,0.2,1.0,,,0.2857142857142857,0.75,0.07142857142857142,,0.25,0.4583,0.413925,0.463775,0.08695652173913043,0.08955223880597014,0.037037037037037035,0.24074074074074073,13.990322580645161,24.55,0.2572298325722983,1.0,16.0,2.0,10.0,6.0,4.0,2.0,1.0,11.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,0.058823529411764705,0.02631578947368421,0.03389830508474576,0.007407407407407408,0.03389830508474576,0.05970149253731343,0.06542056074766354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,99110.0,1652,226.0,3080,3083,744,714.0,342.0,6163,141.0,248.0,35.0,58.0,48.0,87.0,173.0,101.0,232.0,16.0,36.0,3.0,6.0,185.0,10.0,305.0,653.0,75.0,221.0,223.0,1058.0,3051,47.0,92.0,13.0,141.0,82.0,182.0,9.0,42.0,285.0,294.0,183.0,184.0,24.0,140.0,188.0,51.0,69.0,424.0,61.0,40.0,138.0,5.0,183.0,72.0,255.0,51.0,34.0,65.0,38.0,56.0,121.0,33.0,45.0,123.0,15.0,253.0,12.0,294.0,121.0,32.0,25.0,18.0,27.0,285.0,744,22.0,29.0,0.4819672131147541,0.5268817204301075,0.8133333333333334,0.3393665158371041,0.21428571428571427,0.3409090909090909,0.4670750382848392,0.5108695652173914,0.45054945054945056,0.4776887871853547,0.5190476190476191,0.4263392857142857,0.5265265265265265,0.5778688524590164,0.5108695652173914,0.2528604118993135,0.036753445635528334,0.06451612903225806,32.14593507612755,0.5371900826446281,0.056179775280898875,0.11774744027303755,0.056691449814126396,0.12903225806451613,0.12010796221322537,0.04937413073713491,0.06614785992217899,0.1198501872659176,0.12987012987012986,0.12658227848101267,0.2837528604118993,0.5685483870967742,0.6077586206896551,0.45390070921985815,0.19794050343249428,0.2654462242562929,0.4353448275862069,0.4353448275862069,0.594059405940594,0.041189931350114416,0.4444444444444444,0.4444444444444444,1.0,0.2116704805491991,0.5523809523809524,0.603448275862069,0.14285714285714285,0.09523809523809523,0.38839285714285715,0.5517241379310345,0.026785714285714284,0.5,0.5366132723112128,0.4819653096330275,0.4906130434782609,0.4732547085201794,0.1282316442605998,0.16285329744279947,0.1332703213610586,0.26937618147448017,8.944104134762632,25.63348416289593,0.24155844155844156,94.0,316.0,52.0,48.0,31.0,17.0,10.0,1.0,17.0,13.0,27.0,15.0,9.0,10.0,31.0,11.0,0.010101010101010102,0.027624309392265192,0.09667673716012085,0.02459016393442623,0.02909090909090909,0.08378378378378379,0.14018691588785046,63.0,2.0,3.0,59.0,3.0,6.0,36.0,5.0,32.0,42.0,1.0,59.0,1.0,20.0,41.0,6.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,4.0,17.0,4.0,1.0,0.38461538461538464,0.004524886877828055,0.046242774566473986,0.005405405405405406,0.022988505747126436,0.08836206896551724,0.6296296296296297,0.36416184971098264,0.38181818181818183,0.36507936507936506,0.31891891891891894,0.32065217391304346,0.7627118644067796,0.02857142857142857,0.6666666666666666,1.0,0.3,1.0,0.16071428571428573,0.16666666666666666,0.32065217391304346,0.013392857142857142,,,,,True,,
1909,1610612751,Scott Padgett,Scott Padgett,1909,NJN,4284.0,71,-25.0,134,131,41,45.0,13.0,265,1.0,2.0,,1.0,1.0,1.0,,,2.0,1.0,2.0,1.0,2.0,13.0,,1.0,4.0,3.0,15.0,2.0,13.0,143,,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,9.0,13.0,,2.0,2.0,,2.0,4.0,3.0,2.0,4.0,1.0,7.0,5.0,12.0,5.0,4.0,1.0,,,1.0,,7.0,7.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,5.0,41,,,1.0,1.0,1.0,0.2,0.2,0.2,0.25,,1.0,0.2894736842105263,0.75,0.4166666666666667,0.325,0.75,0.4166666666666667,0.7894736842105263,,,14.18918918918919,1.0,0.2,0.1,0.07317073170731707,0.16666666666666666,0.11538461538461539,0.07575757575757576,0.09090909090909091,0.16666666666666666,0.25,,0.10526315789473684,0.5,0.5,1.0,,0.10526315789473684,,,,0.10526315789473684,0.5,0.5,1.0,0.6842105263157895,0.5,,,,0.16666666666666666,1.0,0.3333333333333333,0.5,0.8947368421052632,0.5098368421052631,0.44794999999999996,0.570325,0.05,0.2,0.23076923076923078,0.38461538461538464,9.85,24.973333333333333,0.30597014925373134,,,,,,,2.0,,1.0,,1.0,,1.0,1.0,,,,0.08,0.07142857142857142,0.0625,0.09523809523809523,0.1,0.05555555555555555,,1.0,1.0,2.0,,,3.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,0.06666666666666667,1.0,,,,0.15384615384615385,0.15384615384615385,1.0,0.5,1.0,1.0,,,0.5,,0.15384615384615385,,,,,,True,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,113708.0,1895,150.0,3524,3532,863,873.0,396.0,7056,32.0,74.0,7.0,23.0,10.0,18.0,21.0,63.0,155.0,2.0,4.0,1.0,2.0,8.0,1.0,101.0,250.0,3.0,12.0,44.0,255.0,3525,14.0,37.0,1.0,38.0,14.0,43.0,1.0,4.0,54.0,184.0,9.0,6.0,22.0,52.0,70.0,21.0,26.0,158.0,69.0,54.0,186.0,9.0,249.0,93.0,342.0,46.0,23.0,24.0,10.0,36.0,60.0,11.0,107.0,251.0,19.0,128.0,39.0,86.0,32.0,13.0,40.0,34.0,40.0,54.0,863,32.0,11.0,0.9108910891089109,0.9583333333333334,1.0,0.25,0.25,0.3,0.404,0.3783783783783784,0.32558139534883723,0.4026717557251908,0.3684210526315789,0.32978723404255317,0.4207920792079208,0.3877551020408163,0.39705882352941174,0.04580152671755725,0.088,0.25675675675675674,9.097744360902256,0.4,0.08035714285714286,0.14176829268292682,0.0552,0.1487603305785124,0.14328358208955225,0.05568862275449102,0.05017921146953405,0.15384615384615385,0.15355805243445692,0.13541666666666666,0.2824427480916031,0.43243243243243246,0.5818181818181818,0.75,0.08015267175572519,0.5916030534351145,0.4064516129032258,0.4064516129032258,0.9841269841269841,0.015267175572519083,0.5,0.5,1.0,0.030534351145038167,0.6052631578947368,0.30434782608695654,0.2857142857142857,0.02631578947368421,0.3829787234042553,0.5555555555555556,0.0425531914893617,0.5,0.3282442748091603,0.44819403846153844,0.4922453125,0.4603108695652173,0.1103448275862069,0.11510791366906475,0.14901960784313725,0.21176470588235294,12.085600000000001,34.30833333333333,0.2448921679909194,23.0,18.0,10.0,18.0,14.0,4.0,24.0,,23.0,1.0,14.0,2.0,6.0,24.0,4.0,,,0.05714285714285714,0.07323232323232323,0.04521739130434783,0.050156739811912224,0.1108433734939759,0.15719063545150502,6.0,,,1.0,,,2.0,,10.0,,2.0,1.0,,5.0,4.0,5.0,,,8.0,,,,,1.0,5.0,24.0,1.0,11.0,,,0.14285714285714285,,0.07920792079207921,0.03007518796992481,0.6,0.2857142857142857,0.3333333333333333,1.0,0.125,0.125,1.0,,,,,,0.0425531914893617,,0.16666666666666666,,9.0,,,,True,,
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,23204.0,387,-2.0,728,737,291,306.0,88.0,1465,8.0,14.0,3.0,6.0,2.0,6.0,18.0,15.0,45.0,3.0,17.0,1.0,9.0,31.0,6.0,32.0,77.0,13.0,48.0,12.0,115.0,735,6.0,15.0,6.0,25.0,12.0,24.0,7.0,23.0,50.0,56.0,39.0,30.0,2.0,8.0,13.0,4.0,2.0,31.0,5.0,6.0,25.0,11.0,42.0,11.0,53.0,9.0,5.0,4.0,2.0,4.0,8.0,4.0,24.0,33.0,1.0,17.0,,18.0,8.0,2.0,7.0,6.0,7.0,50.0,291,3.0,2.0,0.875,0.9032258064516129,1.0,0.2708333333333333,0.30434782608695654,0.2765957446808511,0.4155844155844156,0.4,0.5,0.412,0.5714285714285714,0.4787234042553192,0.4323308270676692,0.5952380952380952,0.49019607843137253,0.384,0.025974025974025976,0.07142857142857142,17.070217917675546,0.5,0.2894736842105263,0.10330578512396695,0.020080321285140562,0.07058823529411765,0.09480122324159021,0.024930747922437674,,0.1016949152542373,0.08196721311475409,0.041666666666666664,0.112,0.5714285714285714,0.6153846153846154,0.875,0.144,0.36,0.3333333333333333,0.3409090909090909,0.9333333333333333,0.136,0.17647058823529413,0.17647058823529413,1.0,0.248,0.2857142857142857,0.5,0.6666666666666666,0.2857142857142857,0.1276595744680851,0.3333333333333333,0.19148936170212766,0.1111111111111111,0.496,0.46799032258064516,0.482690625,0.47926195652173914,0.061068702290076333,0.0963855421686747,0.21739130434782608,0.43478260869565216,11.925974025974025,25.0625,0.39972527472527475,5.0,8.0,2.0,5.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,,1.0,5.0,2.0,,0.06666666666666667,0.03571428571428571,0.05,0.00847457627118644,0.025974025974025976,0.06818181818181818,0.1368421052631579,9.0,,,10.0,4.0,6.0,14.0,4.0,1.0,,1.0,10.0,,2.0,1.0,1.0,,,2.0,,,,,,1.0,3.0,,4.0,0.6666666666666666,,,,0.05714285714285714,0.012987012987012988,0.42857142857142855,0.5,0.5,0.7777777777777778,0.3225806451612903,0.3225806451612903,1.0,,,,0.6666666666666666,1.0,0.2978723404255319,0.42857142857142855,0.3333333333333333,,1.0,0.022222222222222223,,,True,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,104850.0,1748,152.0,3258,3262,780,807.0,374.0,6520,50.0,99.0,5.0,9.0,18.0,33.0,42.0,72.0,173.0,28.0,60.0,3.0,11.0,174.0,19.0,136.0,314.0,84.0,234.0,102.0,626.0,3280,9.0,21.0,26.0,47.0,32.0,71.0,19.0,63.0,166.0,100.0,231.0,171.0,14.0,351.0,391.0,171.0,131.0,822.0,29.0,58.0,223.0,12.0,293.0,42.0,335.0,83.0,43.0,77.0,61.0,35.0,112.0,27.0,36.0,73.0,5.0,83.0,4.0,126.0,34.0,15.0,14.0,10.0,14.0,166.0,780,19.0,14.0,0.36764705882352944,0.37037037037037035,0.9166666666666666,0.358974358974359,0.30158730158730157,0.36363636363636365,0.43312101910828027,0.42857142857142855,0.4507042253521127,0.4781021897810219,0.4787234042553192,0.45149253731343286,0.5100840336134453,0.4787234042553192,0.5127388535031847,0.42700729927007297,0.044585987261146494,0.10101010101010101,19.113273857799403,0.6875,0.125,0.18414533443435177,0.024935511607910577,0.17210682492581603,0.18152454780361757,0.02592352559948153,0.011764705882352941,0.2109090909090909,0.15789473684210525,0.2111111111111111,0.18065693430656934,0.5050505050505051,0.5617977528089888,0.28,0.07664233576642336,0.3156934306569343,0.4161849710982659,0.42105263157894735,0.4444444444444444,0.10948905109489052,0.4666666666666667,0.4745762711864407,0.9642857142857143,0.3175182481751825,0.19148936170212766,0.5555555555555556,0.6,0.40425531914893614,0.2462686567164179,0.5454545454545454,0.08208955223880597,0.2727272727272727,0.6076642335766423,0.5076783088235294,0.532018918918919,0.5080671755725189,0.06206896551724138,0.09883720930232558,0.07507987220447285,0.26517571884984026,11.857324840764331,25.012820512820515,0.23941068139963168,45.0,172.0,2.0,40.0,27.0,13.0,11.0,2.0,40.0,21.0,16.0,4.0,4.0,2.0,4.0,24.0,0.017857142857142856,0.02894736842105263,0.03225806451612903,0.026119402985074626,0.03103448275862069,0.1409921671018277,0.2007233273056058,14.0,3.0,7.0,56.0,6.0,16.0,52.0,9.0,2.0,21.0,3.0,56.0,2.0,49.0,8.0,3.0,1.0,,2.0,2.0,,,,3.0,1.0,6.0,,1.0,0.34615384615384615,0.008547008547008548,0.047619047619047616,0.005747126436781609,0.022222222222222223,0.02631578947368421,0.42857142857142855,0.3333333333333333,0.35,0.2857142857142857,0.3218390804597701,0.3236994219653179,0.8928571428571429,0.14893617021276595,0.42857142857142855,1.0,0.3157894736842105,0.8333333333333334,0.3880597014925373,0.3076923076923077,0.32748538011695905,0.00847457627118644,,0.011560693641618497,0.016666666666666666,,True,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,97676.0,1628,201.0,3034,3036,756,698.0,352.0,6070,154.0,249.0,20.0,31.0,29.0,50.0,54.0,86.0,168.0,11.0,37.0,3.0,8.0,60.0,6.0,257.0,471.0,31.0,97.0,236.0,843.0,3028,31.0,50.0,7.0,97.0,47.0,98.0,8.0,17.0,200.0,388.0,87.0,59.0,36.0,122.0,165.0,39.0,69.0,373.0,45.0,53.0,140.0,42.0,235.0,54.0,289.0,23.0,16.0,50.0,31.0,40.0,90.0,20.0,37.0,93.0,15.0,218.0,11.0,287.0,126.0,29.0,7.0,5.0,7.0,200.0,756,13.0,23.0,0.754863813229572,0.782258064516129,0.9354838709677419,0.31958762886597936,0.47058823529411764,0.3229166666666667,0.5456475583864119,0.62,0.47959183673469385,0.534330985915493,0.6228070175438597,0.5130434782608696,0.6041666666666666,0.6830985915492958,0.6180124223602484,0.17077464788732394,0.07643312101910828,0.11244979919678715,22.77600695450594,0.5555555555555556,0.45161290322580644,0.12291483757682177,0.041821561338289966,0.16408668730650156,0.1320109439124487,0.036933797909407665,0.042735042735042736,0.15139442231075698,0.1589958158995816,0.17857142857142858,0.43838028169014087,0.6184738955823293,0.6968325791855203,0.7662337662337663,0.09507042253521127,0.29577464788732394,0.5119047619047619,0.5149700598802395,0.7441860465116279,0.06514084507042253,0.2972972972972973,0.2972972972972973,0.9090909090909091,0.1056338028169014,0.543859649122807,0.6451612903225806,0.3,0.10526315789473684,0.43478260869565216,0.58,0.06956521739130435,0.375,0.6091549295774648,0.522194708994709,0.49311666666666665,0.5058868421052631,0.1904047976011994,0.22144112478031636,0.11506524317912219,0.2372479240806643,7.536093418259023,24.585567010309276,0.24917600527356626,82.0,126.0,18.0,43.0,28.0,15.0,8.0,1.0,7.0,7.0,19.0,6.0,8.0,5.0,28.0,2.0,0.009615384615384616,0.022284122562674095,0.052486187845303865,0.03333333333333333,0.02214022140221402,0.07734806629834254,0.14068441064638784,17.0,,1.0,20.0,3.0,5.0,9.0,3.0,26.0,6.0,1.0,20.0,1.0,14.0,11.0,9.0,1.0,,1.0,1.0,,,,,2.0,4.0,,1.0,0.42857142857142855,0.010309278350515464,0.12962962962962962,0.016666666666666666,0.022727272727272728,0.04564315352697095,0.5714285714285714,0.3148148148148148,0.3617021276595745,0.7058823529411765,0.3333333333333333,0.3389830508474576,0.95,0.017543859649122806,,,0.5,1.0,0.0782608695652174,0.5555555555555556,0.3389830508474576,0.01020408163265306,,0.005952380952380952,,,True,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,81562.0,1359,195.0,2510,2501,450,428.0,278.0,5011,101.0,178.0,26.0,50.0,10.0,20.0,130.0,90.0,182.0,,,,,1.0,,256.0,490.0,1.0,1.0,84.0,599.0,2465,38.0,75.0,,97.0,43.0,75.0,,,108.0,400.0,3.0,1.0,37.0,36.0,61.0,14.0,18.0,147.0,69.0,35.0,136.0,8.0,179.0,92.0,271.0,19.0,11.0,31.0,13.0,44.0,75.0,15.0,75.0,162.0,19.0,134.0,27.0,120.0,58.0,10.0,29.0,24.0,29.0,108.0,450,12.0,9.0,0.78125,0.8438818565400844,1.0,1.0,,1.0,0.5224489795918368,0.5066666666666667,0.5733333333333334,0.5244399185336049,0.5066666666666667,0.5733333333333334,0.5515653775322283,0.5705882352941176,0.5806451612903226,0.002036659877800407,0.07551020408163266,0.15730337078651685,21.73760112557158,0.41333333333333333,0.14285714285714285,0.13765182186234817,0.0755750273822563,0.14644351464435146,0.1393643031784841,0.07653061224489796,0.07317073170731707,0.12385321100917432,0.15384615384615385,0.12280701754385964,0.3625254582484725,0.5674157303370787,0.6733333333333333,0.7425742574257426,0.26476578411405294,0.37067209775967414,0.4945054945054945,0.4945054945054945,0.9444444444444444,,,,,0.002036659877800407,0.6666666666666666,0.52,0.3076923076923077,,0.26666666666666666,0.5,,,0.3645621181262729,0.4588464358452139,0.5105844827586207,0.43566666666666665,0.10881801125703565,0.10902255639097744,0.16193656093489148,0.18030050083472454,8.723673469387753,26.1,0.17928286852589642,22.0,112.0,38.0,25.0,17.0,8.0,21.0,2.0,8.0,4.0,18.0,11.0,9.0,14.0,16.0,,0.02666666666666667,0.07984790874524715,0.09090909090909091,0.06635071090047394,0.08780487804878048,0.1353135313531353,0.145610278372591,65.0,,,1.0,,,,,21.0,,,1.0,,4.0,7.0,3.0,,,25.0,,,,,1.0,4.0,16.0,,12.0,,,0.06923076923076923,,0.05172413793103448,0.03553299492385787,0.5517241379310345,0.5,0.5371900826446281,0.6153846153846154,1.0,1.0,1.0,,,,,,,,1.0,,5.0,,,1.0,True,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,5411.0,90,-37.0,157,162,43,55.0,19.0,319,7.0,12.0,1.0,3.0,2.0,2.0,6.0,2.0,6.0,,1.0,,,6.0,1.0,11.0,24.0,1.0,7.0,4.0,29.0,162,1.0,5.0,1.0,2.0,4.0,6.0,,1.0,10.0,8.0,,6.0,3.0,4.0,5.0,1.0,3.0,11.0,3.0,2.0,4.0,,6.0,4.0,10.0,3.0,1.0,3.0,1.0,4.0,7.0,,5.0,14.0,,5.0,,8.0,3.0,1.0,2.0,2.0,2.0,10.0,43,5.0,1.0,0.36363636363636365,0.4,,0.14285714285714285,,0.14285714285714285,0.4583333333333333,0.2,0.6666666666666666,0.4032258064516129,0.16666666666666666,0.5714285714285714,0.4142857142857143,0.16666666666666666,0.625,0.22580645161290322,0.125,0.08333333333333333,23.204419889502763,0.42857142857142855,,0.08333333333333333,0.05263157894736842,0.1111111111111111,0.09090909090909091,0.047058823529411764,0.1,0.09090909090909091,0.18181818181818182,,0.3870967741935484,0.5833333333333334,0.6363636363636364,0.5714285714285714,0.1935483870967742,0.1935483870967742,0.3333333333333333,0.4,,0.03225806451612903,,,,0.1935483870967742,0.5,0.3333333333333333,,0.16666666666666666,0.2857142857142857,1.0,,,0.6129032258064516,0.4890693548387098,0.51092,0.46895,0.08823529411764706,0.1111111111111111,0.06896551724137931,0.3448275862068966,7.083333333333333,25.11428571428571,0.27388535031847133,2.0,14.0,2.0,1.0,1.0,,1.0,,2.0,3.0,2.0,,,1.0,,,,0.03571428571428571,0.045454545454545456,0.04,0.047619047619047616,0.1111111111111111,0.05263157894736842,2.0,,,1.0,,,1.0,,,3.0,,1.0,,,3.0,1.0,,,2.0,,,,,,,,,,,,0.16666666666666666,,,0.1875,,0.3333333333333333,0.4,,0.16666666666666666,0.16666666666666666,,,,,,,0.14285714285714285,,0.16666666666666666,,,0.16666666666666666,,,True,,
