EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,ShortMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,DefensiveGoaltends,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,17850.0,298,20.0,568,560,167.0,125.0,68.0,1128,22.0,27.0,4.0,4.0,4.0,30.0,4.0,15.0,19.0,39.0,72.0,22.0,11.0,113.0,578,6.0,2.0,13.0,9.0,15.0,4.0,31.0,14.0,64.0,18.0,4.0,48.0,14.0,62.0,10.0,27.0,5.0,16.0,138.0,,7.0,10.0,22.0,,32.0,7.0,39.0,4.0,14.0,9.0,8.0,,28.0,1.0,9.0,11.0,25.0,3.0,17.0,,21.0,9.0,1.0,,,1.0,2.0,2.0,,31.0,167.0,4.0,0.1794871794871795,0.1944444444444444,0.5416666666666666,0.6,0.5425531914893617,0.5869565217391305,0.5432692307692307,0.7222222222222222,0.5961538461538461,0.2340425531914893,0.0555555555555555,0.1111111111111111,20.307692307692307,,0.1176470588235294,0.0362694300518134,0.175438596491228,,0.1311475409836065,0.0281124497991967,0.0483870967741935,0.0461538461538461,0.0151515151515151,,0.0465116279069767,0.0625,0.2,0.2040816326530612,0.0952380952380952,1.0,0.2872340425531915,0.8148148148148148,0.9166666666666666,0.1818181818181818,0.3191489361702128,0.1595744680851064,0.2666666666666666,0.2666666666666666,,0.202127659574468,0.5,0.1739130434782608,1.0,0.5212765957446809,0.4656672043010753,0.4744833333333333,0.4562227272727272,0.088235294117647,0.1125,0.1150442477876106,0.2743362831858407,8.495833333333334,26.072727272727278,0.2940140845070422,13.0,,3.0,8.0,1.0,2.0,3.0,7.0,8.0,4.0,1.0,2.0,3.0,8.0,15.0,9.0,1.0,8.0,4.0,5.0,20.0,7.0,16.0,,4.0,1.0,1.0,1.0,,,,2.0,2.0,0.625,0.3636363636363636,0.5,0.375,0.3809523809523809,0.6666666666666666,0.6875,0.7142857142857143,,0.4333333333333333,0.4482758620689655,0.2307692307692307,0.0319148936170212,,,,0.4210526315789473,0.4210526315789473,0.625,0.25,0.5,0.3043478260869565,0.4285714285714285,0.4444444444444444,,4.0,,,1.0,6.0,,,,0.0333333333333333,,,1.0,,1.0,0.0434782608695652,,1.0,1.0,,,,0.25,,,True,,,,,,,
2758,1610612754,David Harrison,David Harrison,2758,IND,5438.0,91,8.0,169,167,45.0,39.0,19.0,336,5.0,8.0,3.0,2.0,3.0,13.0,1.0,2.0,,13.0,23.0,,2.0,28.0,164,6.0,,6.0,4.0,8.0,1.0,9.0,18.0,8.0,,2.0,,1.0,1.0,1.0,,,,3.0,3.0,5.0,1.0,15.0,1.0,17.0,9.0,26.0,,3.0,3.0,4.0,1.0,6.0,2.0,,12.0,19.0,1.0,9.0,2.0,6.0,3.0,3.0,1.0,,2.0,3.0,2.0,1.0,9.0,45.0,,0.6923076923076923,0.8181818181818182,0.5652173913043478,0.5,0.5652173913043478,0.5,0.5384615384615384,0.4285714285714285,0.45,,0.0869565217391304,0.125,16.494845360824744,0.25,0.2238805970149253,0.0793650793650793,0.0625,0.2,0.1927710843373494,0.1025641025641025,0.1111111111111111,0.08,0.05,0.1818181818181818,0.0555555555555555,0.3333333333333333,0.2647058823529412,,,0.6666666666666666,0.3478260869565217,0.625,0.7142857142857143,0.6,0.5652173913043478,0.0869565217391304,0.5,0.5,1.0,,0.5,0.375,0.6666666666666666,0.3478260869565217,0.4630869565217391,0.51755,0.4639,0.1153846153846153,0.1153846153846153,0.2142857142857142,0.3214285714285714,6.286956521739131,,0.2662721893491124,7.0,,,,,,,,,3.0,,,,,,,,,,,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,0.5,0.5,0.3333333333333333,0.25,0.5384615384615384,0.5833333333333334,0.7142857142857143,,,,,,,,,,,,,,2.0,,,,4.0,1.0,,,0.0769230769230769,0.2,0.25,0.6666666666666666,,,,,,,,1.0,,,1.0,1.0,True,,,,,,,
955,1610612754,Samaki Walker,Samaki Walker,955,IND,145.0,2,5.0,6,4,,4.0,2.0,10,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,2557.0,43,10.0,78,76,32.0,24.0,14.0,154,3.0,5.0,2.0,,1.0,,,1.0,,3.0,6.0,,3.0,9.0,75,2.0,,2.0,,1.0,2.0,2.0,4.0,2.0,,1.0,1.0,,1.0,,1.0,,,2.0,1.0,4.0,,5.0,1.0,6.0,5.0,11.0,,1.0,,1.0,,1.0,,,1.0,4.0,1.0,5.0,,7.0,4.0,1.0,1.0,,,1.0,1.0,,2.0,32.0,1.0,0.6666666666666666,1.0,0.5,,0.5,,0.5,0.3333333333333333,0.25,,0.1666666666666666,0.2,10.75268817204301,0.3333333333333333,0.1515151515151515,0.1904761904761904,,0.0909090909090909,0.131578947368421,0.15625,,0.2,0.3333333333333333,0.125,0.1,0.2222222222222222,0.1428571428571428,,,1.0,0.8333333333333334,0.6,0.75,0.6666666666666666,,0.1666666666666666,,,,,1.0,1.0,,0.8333333333333334,0.5472,0.53505,0.4964,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,3.35,,0.4102564102564102,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,0.5,,,,,,,,,,,,,True,,,,,,,
2109,1610612754,Eddie Gill,Eddie Gill,2109,IND,87.0,1,-4.0,3,4,3.0,3.0,,7,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,99970.0,1666,-60.0,3118,3129,962.0,994.0,364.0,6247,86.0,153.0,51.0,23.0,41.0,42.0,79.0,167.0,58.0,183.0,362.0,92.0,111.0,567.0,3217,62.0,32.0,105.0,42.0,92.0,50.0,179.0,250.0,116.0,55.0,30.0,49.0,35.0,84.0,22.0,21.0,6.0,22.0,203.0,26.0,83.0,42.0,169.0,29.0,240.0,123.0,363.0,9.0,55.0,25.0,31.0,8.0,77.0,5.0,27.0,94.0,196.0,18.0,134.0,14.0,142.0,65.0,58.0,44.0,3.0,11.0,59.0,42.0,1.0,179.0,962.0,25.0,0.6830601092896175,0.7911392405063291,0.505524861878453,0.4565217391304347,0.5022026431718062,0.451048951048951,0.5483558994197292,0.603448275862069,0.5264705882352941,0.2026431718061674,0.0828729281767955,0.1568627450980392,16.751269035532996,0.2283464566929134,0.1369529983792544,0.0825870646766169,0.1359223300970873,0.064039408866995,0.136746597537265,0.0772501771793054,0.0917721518987341,0.0802919708029197,0.0771084337349397,0.0612903225806451,0.102974828375286,0.1592920353982301,0.1528384279475982,0.1244239631336405,0.044776119402985,0.711864406779661,0.3370044052863436,0.5620915032679739,0.6666666666666666,0.5348837209302325,0.092511013215859,0.36784140969163,0.4730538922155688,0.4759036144578313,0.8860759493670886,0.1277533039647577,0.7285714285714285,0.2867132867132867,0.5609756097560976,0.539647577092511,0.4585904444444444,0.5114872881355932,0.4593158273381296,0.1306930693069307,0.1577669902912621,0.1851851851851851,0.3156966490299823,9.88977900552486,25.719565217391303,0.3085311096856959,18.0,15.0,34.0,15.0,1.0,5.0,9.0,36.0,30.0,35.0,1.0,8.0,15.0,51.0,87.0,3.0,3.0,15.0,13.0,30.0,46.0,3.0,27.0,1.0,19.0,12.0,14.0,15.0,,,1.0,12.0,9.0,0.9666666666666668,0.3260869565217391,0.125,0.2941176470588235,0.3370786516853932,0.5645161290322581,0.5214285714285715,0.5974025974025974,0.1630434782608695,0.4285714285714285,0.4864864864864865,0.5,0.0748898678414096,0.4411764705882353,0.4411764705882353,1.0,0.2586206896551724,0.2631578947368421,0.9333333333333332,0.0714285714285714,0.2,0.2517482517482518,0.25,0.2727272727272727,0.010752688172043,29.0,3.0,6.0,15.0,50.0,14.0,3.0,,0.119047619047619,0.1068702290076335,0.0729166666666666,0.5686274509803921,0.0428571428571428,1.0,0.1048951048951049,0.4,1.0,1.0,,1.0,0.0059880239520958,0.1034482758620689,1.0,1.0,False,1.0,0.0108695652173913,0.0172413793103448,,,,
101180,1610612754,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,IND,80299.0,1338,-72.0,2558,2560,887.0,889.0,295.0,5118,16.0,36.0,3.0,8.0,13.0,57.0,25.0,68.0,153.0,68.0,161.0,205.0,90.0,430.0,2616,15.0,9.0,38.0,26.0,56.0,42.0,163.0,54.0,82.0,151.0,13.0,172.0,25.0,197.0,19.0,117.0,16.0,39.0,419.0,4.0,10.0,21.0,86.0,3.0,110.0,14.0,124.0,7.0,28.0,17.0,29.0,4.0,100.0,6.0,21.0,41.0,93.0,3.0,73.0,7.0,102.0,20.0,4.0,1.0,1.0,2.0,4.0,2.0,,163.0,887.0,17.0,0.3970588235294117,0.3970588235294117,0.422360248447205,0.4642857142857143,0.4644808743169399,0.47265625,0.5110837438423645,0.4615384615384615,0.5331125827814569,0.5601092896174863,0.0807453416149068,0.1111111111111111,17.400275103163686,0.0306122448979591,0.0826923076923076,0.0122399020807833,0.1024390243902439,0.0106666666666666,0.0859437751004016,0.011744966442953,0.007168458781362,0.0174672489082969,0.0129449838187702,0.007168458781362,0.0533707865168539,0.0763888888888889,0.1136363636363636,0.0774647887323943,0.0333333333333333,0.5,0.0983606557377049,0.4444444444444444,0.5,0.125,0.1557377049180328,0.1857923497267759,0.3676470588235294,0.373134328358209,0.56,0.4180327868852459,0.088235294117647,0.1015625,0.6153846153846154,0.6584699453551912,0.4881934065934066,0.5006391304347826,0.4753825396825397,0.0641025641025641,0.1111111111111111,0.0883720930232558,0.3790697674418604,11.017391304347832,25.095609756097563,0.3467552775605942,27.0,24.0,52.0,44.0,5.0,15.0,14.0,54.0,68.0,4.0,7.0,19.0,23.0,72.0,144.0,60.0,2.0,44.0,6.0,11.0,71.0,18.0,49.0,2.0,22.0,4.0,1.0,1.0,,16.0,5.0,16.0,16.0,0.7058823529411765,0.3317073170731707,0.3684210526315789,0.3194444444444444,0.334975369458128,0.2666666666666666,0.4264705882352941,0.71,0.1587301587301587,0.4736842105263157,0.5510204081632653,0.4074074074074074,0.1420765027322404,0.4615384615384615,0.4615384615384615,0.9166666666666666,0.2875816993464052,0.2894736842105263,0.5909090909090909,0.4411764705882353,0.3333333333333333,0.421875,0.2592592592592592,0.2913907284768212,0.0238095238095238,1.0,4.0,9.0,18.0,,,,1.0,0.1403508771929824,,0.0208333333333333,0.3333333333333333,0.1176470588235294,1.0,0.140625,0.5,,,,,0.0147058823529411,1.0,1.0,,False,1.0,0.0048780487804878,0.0065359477124183,2.0,0.5,1.0,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,49129.0,819,32.0,1520,1522,469.0,399.0,152.0,3042,37.0,56.0,14.0,13.0,20.0,8.0,19.0,45.0,84.0,59.0,109.0,109.0,67.0,311.0,1577,17.0,19.0,58.0,20.0,37.0,25.0,92.0,80.0,38.0,83.0,11.0,30.0,17.0,47.0,10.0,13.0,10.0,7.0,111.0,9.0,35.0,20.0,106.0,14.0,140.0,46.0,186.0,5.0,16.0,9.0,16.0,6.0,36.0,2.0,14.0,36.0,73.0,5.0,57.0,10.0,76.0,26.0,5.0,3.0,,2.0,5.0,5.0,,92.0,469.0,11.0,0.6779661016949152,0.8,0.5412844036697247,0.5405405405405406,0.5596330275229358,0.5075757575757576,0.6048387096774194,0.7702702702702703,0.5705128205128205,0.5,0.1009174311926605,0.125,16.715715126545028,0.2592592592592592,0.1715210355987055,0.0762527233115468,0.1428571428571428,0.0412844036697247,0.1662269129287599,0.0649926144756277,0.1089743589743589,0.0638297872340425,0.0555555555555555,0.0519480519480519,0.1648936170212765,0.1647727272727272,0.1811023622047244,0.1413043478260869,0.0490196078431372,1.0,0.2568807339449541,0.6607142857142857,0.7551020408163265,0.5945945945945946,0.036697247706422,0.2064220183486238,0.4222222222222222,0.4523809523809524,0.8421052631578947,0.3853211009174312,0.5185185185185185,0.303030303030303,0.65,0.7568807339449541,0.5075796296296298,0.5353263157894738,0.4940406249999999,0.1078838174273859,0.1969696969696969,0.1864951768488746,0.2958199356913183,8.820183486238534,25.34862385321101,0.3085526315789473,3.0,8.0,25.0,34.0,4.0,9.0,9.0,23.0,42.0,12.0,5.0,10.0,9.0,29.0,123.0,3.0,1.0,34.0,7.0,7.0,20.0,4.0,8.0,,12.0,6.0,5.0,3.0,,13.0,,7.0,7.0,0.9761904761904762,0.3853211009174312,0.5,0.3103448275862069,0.3888888888888889,0.7058823529411765,0.7222222222222222,0.5555555555555556,0.1458333333333333,0.375,0.4285714285714285,0.6666666666666666,0.1146788990825688,0.32,0.32,0.875,0.4047619047619047,0.4096385542168674,1.0,0.3333333333333333,0.4444444444444444,0.3484848484848485,0.391304347826087,0.4096385542168674,,11.0,1.0,,6.0,18.0,2.0,,,0.125,0.0392156862745098,0.015625,0.7857142857142857,0.037037037037037,1.0,0.0909090909090909,,,,,,0.0666666666666666,0.2727272727272727,,1.0,False,1.0,0.0091743119266055,0.0119047619047619,1.0,1.0,1.0,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,40383.0,673,42.0,1222,1253,255.0,289.0,165.0,2475,33.0,65.0,33.0,8.0,16.0,23.0,13.0,47.0,,59.0,135.0,,25.0,143.0,1274,37.0,1.0,37.0,13.0,28.0,6.0,32.0,90.0,28.0,,9.0,12.0,12.0,24.0,12.0,5.0,1.0,6.0,60.0,16.0,47.0,15.0,101.0,13.0,129.0,65.0,194.0,10.0,30.0,20.0,12.0,1.0,24.0,4.0,3.0,58.0,99.0,6.0,42.0,5.0,33.0,17.0,18.0,14.0,1.0,3.0,18.0,12.0,,32.0,255.0,12.0,0.7627118644067796,1.0,0.437037037037037,0.4642857142857143,0.437037037037037,0.4642857142857143,0.4831081081081081,0.4868421052631579,0.5,,0.0666666666666666,0.1076923076923077,12.011173184357542,0.2407407407407407,0.204040404040404,0.1042128603104212,0.1376146788990825,0.1,0.1920529801324503,0.1031096563011456,0.1240875912408759,0.0909090909090909,0.0976744186046511,0.0975609756097561,0.2413793103448276,0.2111801242236025,0.1693121693121693,0.1518987341772152,0.1515151515151515,0.6666666666666666,0.4814814814814814,0.5076923076923077,0.5689655172413793,0.5757575757575758,0.1703703703703703,0.3481481481481481,0.2765957446808511,0.2765957446808511,1.0,,0.8918918918918919,0.5714285714285714,0.5,0.4814814814814814,0.4760807407407407,0.5245363636363636,0.4917928571428572,0.1172413793103448,0.1172413793103448,0.2587412587412587,0.2237762237762237,7.780000000000001,,0.2086743044189852,13.0,,,,,,,,,18.0,,,,,,,,,,10.0,12.0,3.0,5.0,1.0,7.0,5.0,13.0,7.0,,,,3.0,3.0,,,,,,0.4864864864864865,0.4864864864864865,0.5,0.1,0.5652173913043478,0.6190476190476191,1.0,,,,,,,,,,,,,,18.0,,,,28.0,2.0,,,0.0869565217391304,0.074074074074074,0.1081081081081081,0.5454545454545454,,,,,,,,,,0.2222222222222222,1.0,1.0,False,,,,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,149223.0,2487,-31.0,4646,4629,1382.0,1253.0,561.0,9275,141.0,260.0,20.0,37.0,74.0,177.0,108.0,282.0,211.0,313.0,719.0,289.0,253.0,1173.0,4811,48.0,16.0,90.0,75.0,192.0,115.0,352.0,288.0,338.0,209.0,61.0,141.0,53.0,194.0,28.0,84.0,21.0,36.0,441.0,11.0,27.0,29.0,162.0,41.0,232.0,38.0,270.0,8.0,90.0,53.0,73.0,15.0,184.0,13.0,51.0,72.0,165.0,4.0,237.0,7.0,316.0,133.0,38.0,16.0,5.0,17.0,38.0,21.0,,352.0,1382.0,20.0,0.4600638977635782,0.4705882352941176,0.4353268428372739,0.390625,0.4563492063492063,0.4187279151943462,0.5065160729800173,0.4545454545454545,0.5072046109510087,0.2867063492063492,0.0848400556328233,0.15,25.12231840421528,0.2265193370165746,0.0889621087314662,0.0170886075949367,0.0677570093457943,0.0183946488294314,0.084926634059582,0.017447199265381,0.0239043824701195,0.015625,0.0126984126984126,0.0220750551876379,0.0754098360655737,0.0950570342205323,0.0963503649635036,0.0677966101694915,0.0152963671128107,0.5526315789473685,0.2579365079365079,0.5423076923076923,0.6380090497737556,0.574468085106383,0.175595238095238,0.2797619047619047,0.3829787234042553,0.3870967741935484,0.4537037037037037,0.2093253968253968,0.2222222222222222,0.2614840989399293,0.5,0.5446428571428571,0.4787471115537847,0.5022891666666667,0.4804608928571431,0.119536128456735,0.1600481347773766,0.0767263427109974,0.3000852514919011,9.891794158553548,25.160207612456748,0.2974601808006887,64.0,29.0,78.0,69.0,7.0,28.0,22.0,68.0,98.0,16.0,14.0,42.0,29.0,91.0,234.0,60.0,2.0,69.0,25.0,37.0,111.0,16.0,55.0,6.0,56.0,24.0,5.0,21.0,,8.0,1.0,30.0,26.0,0.7959183673469388,0.3391003460207612,0.3333333333333333,0.3186813186813186,0.3414634146341463,0.3333333333333333,0.4111111111111111,0.6032608695652174,0.0676691729323308,0.3615819209039548,0.4050632911392405,0.21875,0.0773809523809523,0.3717948717948718,0.3717948717948718,0.9655172413793104,0.3270142180094786,0.3301435406698564,0.7246376811594203,0.3111111111111111,0.25,0.2402826855123674,0.3235294117647059,0.3301435406698564,0.0034482758620689,8.0,14.0,7.0,23.0,14.0,,3.0,,0.1073446327683615,,0.0068965517241379,0.4,0.1555555555555555,0.8571428571428571,0.0812720848056537,0.3043478260869565,,,,,0.0106382978723404,0.25,,,False,2.0,0.0069204152249134,0.0094786729857819,7.0,0.5,0.8571428571428571,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,97524.0,1625,-86.0,3052,3062,1068.0,1061.0,350.0,6114,77.0,123.0,13.0,25.0,37.0,65.0,60.0,157.0,128.0,159.0,345.0,167.0,103.0,589.0,3118,25.0,5.0,53.0,49.0,116.0,50.0,217.0,92.0,226.0,125.0,23.0,100.0,34.0,134.0,25.0,39.0,16.0,45.0,302.0,3.0,13.0,23.0,105.0,8.0,136.0,16.0,152.0,3.0,49.0,37.0,35.0,1.0,92.0,5.0,31.0,58.0,124.0,5.0,125.0,10.0,137.0,56.0,18.0,10.0,3.0,5.0,19.0,11.0,,217.0,1068.0,15.0,0.2893081761006289,0.2967741935483871,0.4608695652173913,0.4224137931034483,0.474609375,0.446524064171123,0.5130890052356021,0.5520833333333334,0.4977064220183486,0.326171875,0.0666666666666666,0.1056910569105691,19.147710912755542,0.064,0.0873544093178036,0.0133470225872689,0.082437275985663,0.0072115384615384,0.0864280891289669,0.0115107913669064,0.0191693290734824,0.0147058823529411,0.0077120822622107,0.0066889632107023,0.0694789081885856,0.0561056105610561,0.1209677419354838,0.0714285714285714,0.0116731517509727,0.5789473684210527,0.240234375,0.6260162601626016,0.7,0.2727272727272727,0.126953125,0.306640625,0.3821656050955414,0.3896103896103896,0.3166666666666666,0.25,0.2888888888888888,0.1978609625668449,0.6756756756756757,0.56640625,0.4624738658777119,0.507695588235294,0.4470574175824174,0.1010830324909747,0.1447028423772609,0.0899830220713073,0.3684210526315789,10.694202898550728,25.31976047904192,0.3499344692005242,22.0,11.0,39.0,45.0,4.0,15.0,17.0,53.0,56.0,15.0,6.0,20.0,23.0,71.0,135.0,33.0,3.0,45.0,9.0,12.0,57.0,12.0,37.0,3.0,20.0,15.0,2.0,14.0,,1.0,,19.0,18.0,0.8035714285714286,0.3353293413173652,0.3,0.323943661971831,0.3414634146341463,0.6,0.5333333333333333,0.6195652173913043,0.108433734939759,0.3384615384615385,0.3793103448275862,0.2727272727272727,0.076171875,0.282051282051282,0.282051282051282,1.0,0.3515625,0.3571428571428571,0.7555555555555555,0.3333333333333333,0.2666666666666666,0.2834224598930481,0.320754716981132,0.36,,6.0,5.0,6.0,18.0,8.0,,2.0,,0.1076923076923077,,0.0085470085470085,0.4615384615384615,0.1111111111111111,0.75,0.0962566844919786,0.3333333333333333,1.0,1.0,,,0.019108280254777,,,,False,2.0,0.0119760479041916,0.015625,2.0,0.4,1.0,
