EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,SelfOReb,LostBallSteals,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedLongMidRange,3SecondViolations,SecondChanceArc3FGM,BlockedArc3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked
101112,1610612752,Channing Frye,Channing Frye,101112,NYK,20385.0,340,-55,664,667,314,307,100.0,1331,23.0,36.0,8.0,12.0,13.0,18.0,14.0,39.0,19.0,57.0,1.0,1.0,2.0,2.0,56.0,132.0,1.0,3.0,49.0,164.0,727,15.0,25.0,15.0,45.0,26.0,58.0,2.0,33.0,85.0,72.0,40.0,3.0,16.0,2.0,8.0,9.0,5.0,14.0,4.0,1.0,6.0,2.0,1.0,33.0,2.0,20.0,1.0,13.0,32.0,4.0,49.0,23.0,72.0,3.0,3.0,8.0,5.0,7.0,16.0,3.0,1.0,1.0,2.0,24.0,3.0,10.0,24.0,39.0,1.0,3.0,38.0,2.0,3.0,57.0,3.0,19.0,11.0,16.0,12.0,4.0,16.0,8.0,3.0,1.0,1.0,85.0,314,6.0,10.0,0.6428571428571429,0.75,1.0,0.3333333333333333,0.3333333333333333,0.42424242424242425,0.6,0.4482758620689655,0.42592592592592593,0.6,0.43333333333333335,0.5061728395061729,0.6617647058823529,0.5379746835443038,0.022222222222222223,0.06060606060606061,0.1111111111111111,0.07692307692307693,0.017543859649122806,23.93822393822394,0.3333333333333333,0.1111111111111111,0.027777777777777776,0.16580310880829016,0.0823045267489712,0.16455696202531644,0.04878048780487805,0.16544117647058823,0.07746478873239436,0.1282051282051282,0.06666666666666667,0.05555555555555555,0.038461538461538464,0.06666666666666667,0.11666666666666667,0.16666666666666666,0.2054794520547945,0.15517241379310345,0.19047619047619047,0.5,0.26666666666666666,0.6388888888888888,0.71875,0.5652173913043478,0.28888888888888886,0.358974358974359,0.3888888888888889,0.6428571428571429,0.4222222222222222,0.3333333333333333,0.3392857142857143,0.7368421052631579,0.007407407407407408,1.0,1.0,1.0,0.014814814814814815,0.48,0.6666666666666666,0.125,0.3,0.7222222222222222,0.03333333333333333,0.28888888888888886,0.4405555555555556,0.4836363636363636,0.4514041666666666,0.12582781456953643,0.12837837837837837,0.27439024390243905,0.5182926829268293,10.48257575757576,26.3,0.47289156626506024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,37058.0,618,-8,1173,1187,414,425,153.0,2360,40.0,77.0,3.0,6.0,19.0,34.0,4.0,22.0,27.0,67.0,10.0,25.0,35.0,19.0,71.0,166.0,17.0,60.0,76.0,269.0,1287,9.0,16.0,,21.0,23.0,55.0,27.0,44.0,114.0,36.0,106.0,36.0,6.0,31.0,17.0,71.0,7.0,78.0,3.0,4.0,44.0,11.0,16.0,163.0,3.0,16.0,2.0,16.0,22.0,2.0,40.0,21.0,61.0,24.0,18.0,26.0,8.0,18.0,18.0,3.0,8.0,,1.0,44.0,2.0,14.0,29.0,81.0,1.0,6.0,78.0,2.0,9.0,102.0,7.0,36.0,13.0,1.0,,1.0,1.0,,,,1.0,114.0,414,13.0,13.0,0.2535211267605634,0.2647058823529412,0.7058823529411765,0.2833333333333333,0.30357142857142855,0.42771084337349397,0.5625,0.41818181818181815,0.4269911504424779,0.525,0.4268292682926829,0.4925925925925926,0.525,0.5044642857142857,0.26548672566371684,0.10240963855421686,0.16883116883116883,0.18181818181818182,,23.22485207100592,0.5909090909090909,0.034482758620689655,0.025,0.0641399416909621,0.042105263157894736,0.09411764705882353,0.043478260869565216,0.07407407407407407,0.042316258351893093,0.05517241379310345,0.0196078431372549,0.045112781954887216,,0.10344827586206896,0.0673076923076923,0.08333333333333333,0.04895104895104895,0.07894736842105263,0.125,,0.3407079646017699,0.5194805194805194,0.625,0.225,0.09734513274336283,0.18181818181818182,0.2222222222222222,0.5,0.29646017699115046,0.40298507462686567,0.40298507462686567,0.25925925925925924,0.11061946902654868,0.4,0.4,0.9,0.15486725663716813,0.3,0.5,,0.4146341463414634,0.5588235294117647,0.23170731707317074,0.6061946902654868,0.4998031531531531,0.4821352941176471,0.5117692307692305,0.1517509727626459,0.18461538461538463,0.07806691449814127,0.42379182156133827,8.58132530120482,26.596666666666668,0.35294117647058826,1.0,2.0,5.0,8.0,7.0,2.0,3.0,1.0,4.0,8.0,15.0,4.0,7.0,5.0,6.0,1.0,4.0,3.0,0.25,0.2962962962962963,0.043859649122807015,0.2,0.2,0.42857142857142855,0.1,0.5,1.0,0.1,0.0975609756097561,0.625,0.15789473684210525,0.22580645161290322,0.04838709677419355,,,,,,,,,True,,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,67702.0,1128,-106,2146,2171,860,869,293.0,4317,102.0,152.0,30.0,45.0,47.0,66.0,10.0,39.0,25.0,38.0,,,,,137.0,229.0,,,71.0,345.0,2412,33.0,54.0,14.0,80.0,54.0,84.0,,39.0,147.0,182.0,92.0,,54.0,,22.0,33.0,10.0,43.0,4.0,6.0,22.0,6.0,5.0,96.0,13.0,82.0,13.0,39.0,114.0,41.0,194.0,108.0,302.0,30.0,23.0,31.0,9.0,23.0,20.0,1.0,8.0,,2.0,51.0,8.0,12.0,53.0,124.0,3.0,5.0,96.0,5.0,7.0,123.0,15.0,61.0,8.0,19.0,16.0,3.0,20.0,17.0,1.0,1.0,2.0,147.0,860,28.0,9.0,0.6642335766423357,0.8272727272727273,,,,0.5982532751091703,0.6111111111111112,0.6428571428571429,0.5982532751091703,0.6111111111111112,0.6428571428571429,0.6095406360424028,0.625,0.6336206896551724,,0.09606986899563319,0.10526315789473684,0.15384615384615385,,13.408269771176235,0.6078431372549019,0.35964912280701755,0.09154929577464789,0.1795275590551181,0.1112618724559023,0.14444444444444443,0.1,0.16906077348066298,0.10957324106113034,0.1299638989169675,0.10454545454545454,0.09583333333333334,0.11392405063291139,0.0784313725490196,0.1276595744680851,0.2138728323699422,0.19343065693430658,0.14917127071823205,0.1348314606741573,0.85,0.6637554585152838,0.6710526315789473,0.75,0.6470588235294118,0.1703056768558952,0.2564102564102564,0.30303030303030304,0.2,0.16593886462882096,0.6578947368421053,0.6578947368421053,0.92,,,,,,0.8333333333333334,0.6666666666666666,0.06666666666666667,0.7857142857142857,0.7121212121212122,,0.6637554585152838,0.5248563318777291,0.5225285714285715,0.5508095238095239,0.22181818181818183,0.22181818181818183,0.2318840579710145,0.4260869565217391,4.448908296943232,,0.40074557315936626,,,,,,,,,,,,,,9.0,7.0,,,,,,0.13043478260869565,,,,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,
147,1610612752,Jalen Rose,Jalen Rose,147,NYK,6107.0,102,-19,198,198,100,87,17.0,396,5.0,10.0,1.0,2.0,2.0,3.0,3.0,8.0,3.0,8.0,3.0,7.0,3.0,,11.0,26.0,5.0,10.0,18.0,55.0,240,1.0,2.0,2.0,4.0,6.0,12.0,4.0,8.0,26.0,8.0,14.0,9.0,2.0,3.0,1.0,6.0,4.0,10.0,2.0,2.0,5.0,1.0,,24.0,,3.0,,3.0,4.0,3.0,10.0,3.0,13.0,,,3.0,3.0,2.0,4.0,,1.0,,,7.0,1.0,3.0,3.0,4.0,,1.0,14.0,,1.0,21.0,1.0,6.0,4.0,,,,,,,,,26.0,100,,4.0,0.36363636363636365,0.4,0.6,0.5,0.5,0.4230769230769231,0.5,0.5,0.5138888888888888,0.5,0.5625,0.6,0.6666666666666666,0.65,0.2777777777777778,0.038461538461538464,,0.125,,23.744292237442924,0.42857142857142855,0.23076923076923078,,0.07547169811320754,0.05454545454545454,0.15,,0.0958904109589041,0.046153846153846156,0.14285714285714285,,,,,,0.08333333333333333,0.125,0.15384615384615385,0.14285714285714285,,0.2777777777777778,0.5,0.5,0.2,0.2222222222222222,0.375,0.42857142857142855,0.3333333333333333,0.2222222222222222,0.375,0.375,0.6666666666666666,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.08333333333333333,1.0,0.5,,0.1875,0.6666666666666666,,0.5555555555555556,0.48044444444444445,0.53715,0.43432812499999995,0.14634146341463414,0.1935483870967742,0.07272727272727272,0.4727272727272727,8.819230769230769,23.93,0.5050505050505051,,,2.0,4.0,2.0,,,,,2.0,6.0,,2.0,2.0,,,2.0,,,0.5,0.10526315789473684,0.6666666666666666,0.6666666666666666,0.5,,,,,0.25,0.5,,0.6666666666666666,,,,,,,,,,True,,,,,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,11434.0,191,-47,364,371,143,143,48.0,735,10.0,15.0,4.0,7.0,4.0,6.0,1.0,7.0,3.0,11.0,5.0,11.0,16.0,6.0,14.0,33.0,10.0,27.0,8.0,66.0,397,4.0,8.0,1.0,15.0,6.0,13.0,8.0,5.0,26.0,10.0,18.0,27.0,6.0,16.0,6.0,14.0,,14.0,,,9.0,2.0,3.0,28.0,1.0,8.0,,6.0,18.0,3.0,27.0,9.0,36.0,4.0,2.0,6.0,1.0,4.0,3.0,,2.0,,1.0,9.0,,2.0,8.0,15.0,,1.0,13.0,,2.0,14.0,1.0,5.0,2.0,1.0,,,1.0,1.0,1.0,,,26.0,143,4.0,2.0,0.35714285714285715,0.45454545454545453,0.9,0.37037037037037035,0.37037037037037035,0.42424242424242425,0.5,0.46153846153846156,0.48333333333333334,0.6363636363636364,0.5,0.49242424242424243,0.625,0.52,0.45,0.18181818181818182,0.2,0.42857142857142855,,17.942583732057418,0.6666666666666666,0.17647058823529413,,0.16071428571428573,0.06060606060606061,0.15789473684210525,0.034482758620689655,0.16,0.055900621118012424,0.05660377358490566,0.044444444444444446,0.08823529411764706,,0.1,0.0625,0.10344827586206896,0.2549019607843137,0.09523809523809523,0.23529411764705882,1.0,0.25,0.6666666666666666,0.8333333333333334,0.4,0.11666666666666667,0.14285714285714285,0.25,,0.18333333333333332,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.18333333333333332,0.45454545454545453,0.45454545454545453,0.8,0.26666666666666666,0.6363636363636364,0.5714285714285714,0.25,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.7,0.5066666666666667,0.5329111111111112,0.48645000000000005,0.078125,0.13513513513513514,0.22727272727272727,0.3939393939393939,7.757575757575758,24.4925925925926,0.39285714285714285,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,3.0,3.0,3.0,,5.0,1.0,2.0,,1.0,,0.6666666666666666,0.375,0.034482758620689655,0.3125,0.3125,1.0,0.18181818181818182,1.0,0.5,0.09090909090909091,0.09523809523809523,0.5,0.3333333333333333,0.3125,,,,1.0,,,,,,True,,,,,
2201,1610612752,Eddy Curry,Eddy Curry,2201,NYK,28266.0,471,-72,894,891,278,271,109.0,1785,66.0,98.0,9.0,16.0,22.0,30.0,19.0,48.0,,,,,,,85.0,146.0,,,71.0,241.0,1036,9.0,17.0,12.0,30.0,25.0,39.0,,24.0,74.0,120.0,50.0,,16.0,,6.0,4.0,1.0,5.0,,1.0,4.0,,,11.0,4.0,21.0,4.0,18.0,42.0,11.0,71.0,29.0,100.0,7.0,4.0,16.0,1.0,5.0,27.0,1.0,11.0,,5.0,43.0,6.0,12.0,25.0,52.0,2.0,14.0,94.0,5.0,1.0,131.0,19.0,70.0,5.0,16.0,14.0,2.0,16.0,11.0,,,1.0,74.0,278,7.0,4.0,0.7058823529411765,0.7792207792207793,,,,0.5821917808219178,0.5294117647058824,0.6410256410256411,0.5821917808219178,0.5294117647058824,0.6410256410256411,0.5965346534653465,0.5,0.6379310344827587,,0.0410958904109589,0.030612244897959183,0.0625,,23.949169110459433,0.37209302325581395,0.22,0.06349206349206349,0.15555555555555556,0.07142857142857142,0.16071428571428573,0.07142857142857142,0.15706806282722513,0.07142857142857142,0.12037037037037036,0.0625,0.022222222222222223,0.07894736842105263,0.05555555555555555,0.13580246913580246,0.09210526315789473,0.21238938053097345,0.15789473684210525,0.16666666666666666,0.6875,0.6712328767123288,0.673469387755102,0.6947368421052632,0.7424242424242424,0.3287671232876712,0.3958333333333333,0.4222222222222222,0.5789473684210527,,,,,,,,,,0.9411764705882353,0.5625,0.1111111111111111,0.7692307692307693,0.7333333333333333,,0.6712328767123288,0.5077020547945206,0.52615625,0.5153153846153846,0.3553299492385787,0.3553299492385787,0.12448132780082988,0.3070539419087137,2.4006849315068495,,0.31096196868008946,,,,,,,,,,,,,,5.0,3.0,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,5.0,,,,,True,,,,,
2417,1610612752,Qyntel Woods,Qyntel Woods,2417,NYK,12707.0,212,37,408,417,199,202,51.0,825,22.0,30.0,3.0,5.0,10.0,14.0,4.0,10.0,5.0,11.0,4.0,10.0,1.0,,31.0,51.0,4.0,11.0,11.0,85.0,422,5.0,8.0,1.0,11.0,13.0,21.0,5.0,6.0,35.0,46.0,16.0,12.0,2.0,1.0,3.0,10.0,1.0,11.0,,1.0,8.0,1.0,1.0,23.0,1.0,3.0,2.0,7.0,19.0,7.0,33.0,6.0,39.0,10.0,7.0,12.0,3.0,7.0,13.0,1.0,5.0,,2.0,25.0,,12.0,7.0,20.0,,6.0,11.0,,,15.0,3.0,8.0,1.0,1.0,1.0,,1.0,1.0,,,,35.0,199,2.0,,0.7419354838709677,0.7666666666666667,1.0,0.36363636363636365,0.36363636363636365,0.6078431372549019,0.625,0.6190476190476191,0.5967741935483871,0.5555555555555556,0.5576923076923077,0.625,0.6111111111111112,0.5833333333333334,0.1774193548387097,0.058823529411764705,0.1,,,20.043103448275865,0.48,0.3333333333333333,0.058823529411764705,0.16666666666666666,0.025423728813559324,0.1320754716981132,0.037037037037037035,0.15568862275449102,0.027586206896551724,,0.06451612903225806,0.02857142857142857,0.07692307692307693,,0.20588235294117646,0.1875,0.125,0.12121212121212122,0.15,1.0,0.4838709677419355,0.7333333333333333,0.8148148148148148,0.6818181818181818,0.16129032258064516,0.4,0.4,0.75,0.1774193548387097,0.45454545454545453,0.45454545454545453,1.0,0.16129032258064516,0.4,0.4,1.0,0.016129032258064516,0.5555555555555556,0.6,0.6666666666666666,0.5384615384615384,0.7142857142857143,,0.6612903225806451,0.5322951612903225,0.5280333333333332,0.5645653846153846,0.11940298507462686,0.14285714285714285,0.12941176470588237,0.4117647058823529,6.217647058823529,23.754545454545454,0.4877450980392157,,1.0,1.0,5.0,,,,,1.0,1.0,,,,2.0,3.0,,,,,0.2,0.08333333333333333,,,,0.1111111111111111,,,,0.19230769230769232,0.2,,,,,,,,,,,,True,,,,,
1508,1610612752,Maurice Taylor,Maurice Taylor,1508,NYK,16364.0,273,10,509,509,197,162,66.0,1018,16.0,25.0,5.0,7.0,4.0,5.0,24.0,42.0,13.0,36.0,,,,,53.0,103.0,,,18.0,124.0,563,8.0,14.0,,16.0,19.0,28.0,,14.0,52.0,54.0,52.0,,6.0,,6.0,14.0,1.0,15.0,1.0,,6.0,7.0,1.0,31.0,1.0,7.0,1.0,4.0,20.0,5.0,29.0,9.0,38.0,6.0,2.0,15.0,1.0,7.0,10.0,1.0,8.0,,3.0,25.0,1.0,12.0,15.0,33.0,3.0,4.0,29.0,,8.0,24.0,,9.0,3.0,2.0,1.0,,2.0,1.0,1.0,,,52.0,197,6.0,2.0,0.5094339622641509,0.54,,,,0.5145631067961165,0.5714285714285714,0.6785714285714286,0.5145631067961165,0.5714285714285714,0.6785714285714286,0.5391304347826087,0.5714285714285714,0.7428571428571429,,0.05825242718446602,0.12,0.023809523809523808,0.05555555555555555,23.80952380952381,0.6,0.16129032258064516,0.043478260869565216,0.13071895424836602,0.04093567251461988,0.0547945205479452,0.038461538461538464,0.10619469026548672,0.04060913705583756,0.03389830508474576,0.061224489795918366,0.031746031746031744,,0.1111111111111111,0.125,0.13157894736842105,0.13333333333333333,0.021739130434782608,0.1111111111111111,0.5,0.24271844660194175,0.64,0.7272727272727273,0.625,0.4077669902912621,0.5714285714285714,0.5853658536585366,0.3333333333333333,0.34951456310679613,0.3611111111111111,0.38235294117647056,0.6923076923076923,,,,,,0.5,0.7142857142857143,0.2,0.17857142857142858,0.8,,0.24271844660194175,0.4212009708737862,0.44900833333333345,0.4082249999999999,0.08035714285714286,0.08035714285714286,0.12903225806451613,0.41935483870967744,9.750485436893204,,0.38703339882121807,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,46643.0,777,-62,1494,1501,638,642,209.0,2995,26.0,49.0,,1.0,13.0,26.0,22.0,48.0,23.0,58.0,15.0,30.0,62.0,29.0,71.0,155.0,36.0,92.0,98.0,348.0,1663,6.0,14.0,12.0,42.0,36.0,75.0,40.0,52.0,163.0,38.0,104.0,87.0,2.0,59.0,10.0,82.0,6.0,88.0,3.0,3.0,53.0,9.0,20.0,182.0,2.0,6.0,2.0,24.0,43.0,1.0,68.0,10.0,78.0,25.0,17.0,29.0,5.0,17.0,26.0,3.0,12.0,,2.0,55.0,3.0,18.0,24.0,53.0,1.0,8.0,78.0,1.0,1.0,125.0,8.0,40.0,14.0,1.0,,1.0,3.0,2.0,1.0,,,163.0,638,7.0,13.0,0.2676056338028169,0.2714285714285714,0.8055555555555556,0.391304347826087,0.4044943820224719,0.45806451612903226,0.42857142857142855,0.48,0.5060728744939271,0.625,0.4826086956521739,0.5707070707070707,0.7241379310344828,0.5559440559440559,0.3724696356275304,0.06451612903225806,0.14285714285714285,0.041666666666666664,0.017241379310344827,20.183486238532108,0.5272727272727272,0.012987012987012988,0.020618556701030927,0.10361445783132531,0.011741682974559686,0.12834224598930483,0.02127659574468085,0.11129568106312292,0.013223140495867768,0.015873015873015872,0.012987012987012988,0.005952380952380952,0.017857142857142856,0.02631578947368421,0.04201680672268908,0.11382113821138211,0.13872832369942195,0.12605042016806722,0.1323529411764706,0.6666666666666666,0.19838056680161945,0.5306122448979592,0.6190476190476191,0.3076923076923077,0.19433198380566802,0.4583333333333333,0.4782608695652174,0.09090909090909091,0.23481781376518218,0.39655172413793105,0.40350877192982454,0.391304347826087,0.1214574898785425,0.5,0.5,0.9333333333333333,0.25101214574898784,0.041666666666666664,,,0.22608695652173913,0.5,0.25217391304347825,0.5708502024291497,0.4795807377049182,0.4744227272727273,0.4756160714285714,0.15901060070671377,0.21390374331550802,0.1206896551724138,0.46839080459770116,9.994193548387093,25.718478260869563,0.42704149933065594,3.0,3.0,5.0,11.0,21.0,7.0,8.0,6.0,10.0,13.0,21.0,3.0,21.0,4.0,8.0,1.0,12.0,5.0,0.6,0.325,0.03278688524590164,0.3387096774193548,0.3387096774193548,0.7142857142857143,0.125,1.0,1.0,0.2916666666666667,0.09565217391304348,0.45454545454545453,0.27586206896551724,0.3559322033898305,0.052083333333333336,2.0,,,,3.0,2.0,0.42857142857142855,1.0,True,,,,,
2772,1610612752,Trevor Ariza,Trevor Ariza,2772,NYK,6611.0,110,5,216,231,143,152,40.0,447,7.0,14.0,4.0,5.0,4.0,9.0,2.0,7.0,,4.0,,1.0,1.0,1.0,9.0,25.0,,2.0,11.0,29.0,235,4.0,8.0,3.0,11.0,6.0,16.0,2.0,7.0,19.0,8.0,10.0,,4.0,,1.0,3.0,3.0,6.0,1.0,2.0,2.0,,1.0,15.0,,7.0,,3.0,12.0,3.0,18.0,7.0,25.0,8.0,2.0,5.0,,3.0,3.0,1.0,2.0,,1.0,8.0,1.0,5.0,1.0,10.0,2.0,1.0,16.0,3.0,1.0,25.0,1.0,6.0,7.0,3.0,2.0,1.0,4.0,2.0,1.0,,,19.0,143,6.0,7.0,0.4444444444444444,0.5714285714285714,,,,0.36,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.3717948717948718,0.5,0.35185185185185186,0.07407407407407407,0.04,0.07142857142857142,,,17.870722433460077,0.625,0.2727272727272727,,0.18461538461538463,0.08641975308641975,0.10714285714285714,,0.16129032258064516,0.07216494845360824,0.11538461538461539,0.03225806451612903,0.125,,,0.1,0.2,0.23333333333333334,0.1,0.125,0.5,0.5185185185185185,0.5,0.5384615384615384,0.5714285714285714,0.25925925925925924,0.2857142857142857,0.2857142857142857,,0.14814814814814814,,,,0.037037037037037035,,,,0.037037037037037035,0.625,0.8,0.5,0.5,0.4444444444444444,0.05555555555555555,0.5925925925925926,0.500396153846154,0.5049714285714286,0.5089235294117647,0.1875,0.2,0.3793103448275862,0.6551724137931034,5.4239999999999995,35.7,0.6620370370370371,,,,1.0,,,,,,,,1.0,,1.0,6.0,,,,,,0.0625,,,,,,,,0.05555555555555555,,,,,1.0,1.0,,,,,,,True,,,,,
