EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,on,Clear Path Fouls,BlockedArc3,OffensiveGoaltends
101108,1610612740,Chris Paul,Chris Paul,101108,NOK,67944.0,1132,-55.0,2147,2156,793,783,267,4303,85.0,154,9.0,19.0,36.0,69.0,29.0,58,40.0,102,2.0,3.0,1.0,1.0,1.0,14.0,61.0,3.0,9.0,6.0,33.0,154.0,314,16.0,64.0,189.0,545.0,2327,20.0,34.0,3.0,10.0,20.0,69.0,63.0,123,7.0,34.0,114.0,261.0,36.0,272.0,36.0,12.0,6.0,2.0,59.0,14.0,23.0,193.0,58.0,251.0,38.0,20.0,85.0,15.0,93.0,560.0,5.0,20.0,35.0,89,1.0,125,25.0,150,10.0,74.0,36.0,38.0,44,7.0,22.0,37.0,7.0,22.0,4.0,81,4.0,29.0,24.0,86,2.0,15.0,190,5.0,11.0,223.0,13.0,11.0,70.0,1.0,41.0,3.0,3.0,3.0,2.0,261.0,793,19.0,40.0,0.11688311688311688,0.11920529801324503,0.75,0.25,0.3,0.20588235294117646,0.25806451612903225,0.49044585987261147,0.5882352941176471,0.5121951219512195,0.4708994708994709,0.5568181818181818,0.4681528662420382,0.5618448637316562,0.6181818181818182,0.5921658986175116,0.1693121693121693,0.0732484076433121,0.11688311688311688,0.034482758620689655,0.029411764705882353,22.71062271062271,0.5432098765432098,0.013513513513513514,0.13303437967115098,0.024242424242424242,0.12915129151291513,0.02577319587628866,0.13191489361702127,0.02453385672227674,0.03759398496240601,0.020833333333333332,0.01634877384196185,0.028169014084507043,0.019230769230769232,0.10869565217391304,0.11976047904191617,0.16176470588235295,0.11330049261083744,0.17647058823529413,0.05649717514124294,0.6666666666666666,0.4074074074074074,0.551948051948052,0.625,0.12941176470588237,0.15343915343915343,0.5,0.5178571428571429,0.06896551724137931,0.2698412698412698,0.39215686274509803,0.40404040404040403,0.125,0.007936507936507936,0.6666666666666666,0.6666666666666666,1.0,0.16137566137566137,0.22950819672131148,0.22950819672131148,0.7142857142857143,0.4318181818181818,0.47368421052631576,0.2222222222222222,0.022727272727272728,0.20454545454545456,0.3333333333333333,0.4394904458598726,0.5217391304347826,0.006369426751592357,1.0,0.21019108280254778,0.18181818181818182,0.5767195767195767,0.23728813559322035,0.4775469414893618,0.49267763157894745,0.4760809677419354,0.1628440366972477,0.18867924528301888,0.015384615384615385,0.12660550458715597,0.47889908256880737,7.396496815286624,25.671874999999996,0.3693525850023288,,,,,,,,,,,,,,,,,,,,True,,,
101138,1610612740,Brandon Bass,Brandon Bass,101138,NOK,7785.0,130,-37.0,236,247,100,99,27,483,9.0,14,2.0,4.0,4.0,6.0,5.0,11,1.0,6,,,,,,,,,,,,15.0,31,,,5.0,35.0,263,4.0,8.0,,,,8.0,8.0,13,,,2.0,18.0,16.0,14.0,,,4.0,,,,4.0,,,,,,,,,,1.0,4.0,4.0,13,1.0,18,5.0,23,,1.0,1.0,,3,2.0,,4.0,,3.0,,7,,2.0,3.0,8,1.0,2.0,6,,,8.0,,,3.0,,1.0,,,,,18.0,100,,1.0,0.5333333333333333,0.6153846153846154,,,,,,0.4838709677419355,0.5,0.6153846153846154,0.4838709677419355,0.5,0.6153846153846154,0.5,0.5,0.6428571428571429,,0.12903225806451613,0.21428571428571427,0.09090909090909091,,15.730337078651687,0.42857142857142855,0.2,0.17105263157894737,0.047058823529411764,0.13333333333333333,0.047619047619047616,0.16037735849056603,0.04716981132075472,0.047619047619047616,0.043478260869565216,0.04878048780487805,0.058823529411764705,,0.14285714285714285,0.2,0.18181818181818182,0.2,,,,0.45161290322580644,0.6428571428571429,0.8181818181818182,0.5555555555555556,0.3548387096774194,0.45454545454545453,0.5,0.6,0.1935483870967742,0.16666666666666666,0.16666666666666666,,,,,,,,,,0.5,0.5,,,,,0.46153846153846156,0.6666666666666666,,,,,0.45161290322580644,,0.46900967741935484,0.4598,0.45899999999999996,0.08823529411764706,0.08823529411764706,,0.22857142857142856,0.5142857142857142,6.612903225806452,,0.423728813559322,1.0,,,,,,,,,,,,,,,,,,,True,,,
101178,1610612740,Arvydas Macijauskas,Arvydas Macijauskas,101178,NOK,4822.0,80,6.0,151,148,80,53,19,299,4.0,5,1.0,1.0,2.0,2.0,1.0,4,1.0,7,1.0,2.0,,1.0,1.0,1.0,5.0,,,,2.0,6.0,16,2.0,7.0,9.0,27.0,149,2.0,2.0,,,,4.0,3.0,9,1.0,3.0,4.0,13.0,2.0,10.0,6.0,,4.0,,5.0,1.0,3.0,2.0,1.0,3.0,,1.0,2.0,,,7.0,,3.0,1.0,2,,3,3.0,6,1.0,5.0,3.0,2.0,4,,4.0,,,,,4,,1.0,3.0,6,,,6,1.0,1.0,9.0,,,2.0,,2.0,,,,,13.0,80,2.0,2.0,0.16666666666666666,0.25,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.375,1.0,0.3333333333333333,0.391304347826087,1.0,0.375,0.5,1.0,0.4642857142857143,0.30434782608695654,0.1875,,0.25,0.2857142857142857,18.235294117647058,1.0,,0.041666666666666664,0.05555555555555555,0.08333333333333333,,0.05,0.043478260869565216,0.058823529411764705,,0.07692307692307693,,,0.05,0.1111111111111111,,,0.2,0.08333333333333333,,0.21739130434782608,0.8,0.8,0.25,0.17391304347826086,0.25,0.3333333333333333,,0.30434782608695654,0.14285714285714285,0.2,,0.08695652173913043,0.5,0.5,1.0,0.21739130434782608,0.2,0.2,1.0,0.5,1.0,,,,,0.16666666666666666,1.0,0.08333333333333333,1.0,0.16666666666666666,,0.5217391304347826,0.2,0.4699804347826087,0.5601,0.44793749999999993,0.08,0.1111111111111111,,0.14814814814814814,0.48148148148148145,10.80625,24.271428571428572,0.5298013245033113,,,,,,,,,,,,,,,,,,,,True,,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOK,112465.0,1874,-67.0,3451,3467,1068,1052,447,6918,64.0,106,14.0,19.0,26.0,43.0,19.0,59,82.0,226,31.0,82.0,5.0,7.0,25.0,61.0,160.0,5.0,14.0,16.0,49.0,165.0,391,92.0,242.0,79.0,685.0,3695,22.0,35.0,6.0,19.0,13.0,75.0,47.0,105,23.0,74.0,44.0,207.0,176.0,154.0,258.0,18.0,20.0,,160.0,61.0,25.0,34.0,6.0,40.0,4.0,2.0,15.0,1.0,18.0,86.0,9.0,41.0,59.0,118,4.0,181,51.0,232,7.0,33.0,10.0,23.0,29,3.0,16.0,36.0,7.0,13.0,13.0,65,7.0,24.0,75.0,142,8.0,9.0,81,4.0,2.0,114.0,7.0,1.0,46.0,,14.0,44.0,21.0,45.0,26.0,207.0,1068,21.0,14.0,0.5333333333333333,0.567741935483871,0.9347826086956522,0.38016528925619836,0.3157894736842105,0.3108108108108108,0.38016528925619836,0.4219948849104859,0.6285714285714286,0.44761904761904764,0.4786729857819905,0.5740740740740741,0.4553072625698324,0.49854227405247814,0.6048387096774194,0.49759615384615385,0.382306477093207,0.0639386189258312,0.12264150943396226,0.13559322033898305,0.017699115044247787,18.8835805883832,0.4461538461538462,0.034782608695652174,0.10433244916003537,0.03073463268365817,0.14320388349514562,0.029315960912052116,0.11471160077770577,0.030469226081657527,0.044226044226044224,0.015873015873015872,0.029411764705882353,0.02643171806167401,0.0375,0.09239130434782608,0.09395973154362416,0.12043010752688173,0.12258064516129032,0.20588235294117646,0.020348837209302327,0.5777777777777777,0.1674565560821485,0.6037735849056604,0.6881720430107527,0.515625,0.09320695102685624,0.3220338983050847,0.37254901960784315,0.3684210526315789,0.3570300157977883,0.36283185840707965,0.36936936936936937,0.5853658536585366,0.12954186413902052,0.3780487804878049,0.38271604938271603,0.9354838709677419,0.2527646129541864,0.38125,0.3836477987421384,0.9344262295081968,0.35185185185185186,0.7368421052631579,0.14285714285714285,0.09259259259259259,0.25925925925925924,0.35714285714285715,0.24022346368715083,0.6046511627906976,0.13966480446927373,0.28,0.2737430167597765,0.32653061224489793,0.5497630331753555,0.38125,0.4786702211690363,0.5074587500000001,0.4874667597765364,0.06845238095238096,0.10697674418604651,,0.10948905109489052,0.3021897810218978,11.731457800511508,24.401652892561984,0.3094755143436685,,1.0,2.0,1.0,1.0,1.0,4.0,19.0,1.0,0.008264462809917356,0.012195121951219513,0.00625,0.007633587786259542,0.2,1.0,1.0,,,,True,,,
2747,1610612740,JR Smith,JR Smith,2747,NOK,18823.0,314,-22.0,578,573,153,155,71,1151,15.0,26,1.0,2.0,6.0,11.0,,5,10.0,30,4.0,5.0,,,,9.0,42.0,,1.0,1.0,10.0,25.0,61,13.0,47.0,25.0,114.0,604,2.0,6.0,,1.0,1.0,5.0,10.0,23,1.0,10.0,11.0,34.0,30.0,20.0,30.0,9.0,,,42.0,9.0,11.0,17.0,1.0,18.0,1.0,,12.0,1.0,4.0,37.0,1.0,3.0,10.0,22,1.0,33,5.0,38,,12.0,10.0,2.0,8,2.0,4.0,7.0,,4.0,2.0,15,,4.0,12.0,28,,3.0,24,,1.0,35.0,4.0,,16.0,1.0,3.0,3.0,2.0,3.0,1.0,34.0,153,4.0,3.0,0.6,0.6,0.7692307692307693,0.2765957446808511,,0.1,0.2765957446808511,0.4098360655737705,0.3333333333333333,0.43478260869565216,0.41203703703703703,0.2857142857142857,0.3484848484848485,0.4634146341463415,0.3125,0.425,0.4351851851851852,0.18032786885245902,0.19230769230769232,0.6,0.1,21.068702290076338,0.5333333333333333,0.058823529411764705,0.1111111111111111,0.014084507042253521,0.13157894736842105,0.017241379310344827,0.11678832116788321,0.014760147601476014,0.015873015873015872,,0.0196078431372549,0.021739130434782608,,0.078125,0.06382978723404255,0.16091954022988506,0.15254237288135594,0.058823529411764705,,0.3333333333333333,0.24074074074074073,0.5769230769230769,0.7142857142857143,0.5333333333333333,0.046296296296296294,,,,0.2777777777777778,0.3333333333333333,0.37037037037037035,0.7,0.046296296296296294,0.8,0.8,0.75,0.3888888888888889,0.21428571428571427,0.21951219512195122,0.7777777777777778,0.2857142857142857,0.5,1.0,,0.14285714285714285,,0.3333333333333333,0.5454545454545454,,,0.30303030303030304,0.1,0.6759259259259259,0.21428571428571427,0.5067210280373832,0.4605166666666667,0.4977681818181819,0.14166666666666666,0.2191780821917808,0.02127659574468085,0.043859649122807015,0.2982456140350877,10.439344262295082,25.136170212765954,0.2647058823529412,,,1.0,1.0,,,,1.0,,0.02127659574468085,,0.023809523809523808,0.045454545454545456,,,,1.0,,,True,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOK,53075.0,885,-51.0,1624,1634,407,411,207,3258,31.0,56,9.0,17.0,9.0,19.0,14.0,46,48.0,112,,,,,,,,,,,,93.0,214,,,55.0,241.0,1761,17.0,33.0,,,19.0,53.0,20.0,57,,,23.0,63.0,138.0,48.0,,,20.0,,,,10.0,32.0,4.0,36.0,4.0,,9.0,6.0,17.0,76.0,12.0,53.0,32.0,90,12.0,134,70.0,204,3.0,16.0,9.0,7.0,12,2.0,5.0,22.0,3.0,7.0,,34,5.0,5.0,40.0,81,6.0,6.0,52,5.0,3.0,68.0,5.0,3.0,30.0,,5.0,26.0,19.0,26.0,21.0,63.0,407,10.0,4.0,0.7419354838709677,0.8313253012048193,,,,,,0.43457943925233644,0.5151515151515151,0.3508771929824561,0.43457943925233644,0.5151515151515151,0.3508771929824561,0.48975409836065575,0.6022727272727273,0.4632352941176471,,0.04672897196261682,0.08928571428571429,0.10869565217391304,,14.834578441835648,0.35294117647058826,0.23076923076923078,0.16393442622950818,0.08179012345679013,0.17297297297297298,0.0821917808219178,0.16621253405994552,0.0818639798488665,0.08994708994708994,0.08496732026143791,0.07516339869281045,0.06481481481481481,0.13157894736842105,0.125,0.2077922077922078,0.16299559471365638,0.16666666666666666,0.19148936170212766,0.02702702702702703,0.8076923076923077,0.2616822429906542,0.5535714285714286,0.6078431372549019,0.5806451612903226,0.21495327102803738,0.30434782608695654,0.34146341463414637,0.5714285714285714,0.5233644859813084,0.42857142857142855,0.42857142857142855,0.8958333333333334,,,,,,,,,0.5151515151515151,0.5294117647058824,,,,,0.3333333333333333,0.47368421052631576,,,,,0.2616822429906542,,0.4357766355140188,0.4707870967741936,0.44740175438596497,0.12552301255230125,0.12552301255230125,,0.21991701244813278,0.26141078838174275,11.009813084112153,,0.25061576354679804,,,,5.0,,,,7.0,10.0,,,,0.09433962264150944,,,,,1.0,2.0,True,,,
2046,1610612740,Desmond Mason,Desmond Mason,2046,NOK,34131.0,569,-120.0,1080,1089,386,395,131,2169,46.0,94,8.0,21.0,15.0,33.0,20.0,53,11.0,29,,,,,,,3.0,,,,2.0,77.0,176,,3.0,66.0,220.0,1165,10.0,27.0,,,7.0,27.0,25.0,57,,2.0,35.0,85.0,78.0,76.0,,,14.0,2.0,1.0,,19.0,17.0,2.0,19.0,1.0,1.0,7.0,1.0,9.0,40.0,2.0,25.0,22.0,43,8.0,73,27.0,100,9.0,13.0,5.0,8.0,13,3.0,7.0,19.0,1.0,6.0,6.0,32,1.0,10.0,19.0,43,3.0,6.0,89,6.0,16.0,104.0,8.0,,41.0,,15.0,4.0,4.0,4.0,4.0,85.0,386,8.0,14.0,0.5064935064935064,0.5571428571428572,,,,,,0.4375,0.37037037037037035,0.43859649122807015,0.4301675977653631,0.37037037037037035,0.423728813559322,0.4845814977973568,0.421875,0.5,0.01675977653631285,0.10795454545454546,0.1276595744680851,0.1320754716981132,,21.00567721005677,0.40625,0.1951219512195122,0.12112676056338029,0.056433408577878104,0.16666666666666666,0.025974025974025976,0.13347022587268995,0.051923076923076926,0.07352941176470588,0.059322033898305086,0.042328042328042326,0.03278688524590164,,0.09821428571428571,0.11650485436893204,0.14285714285714285,0.14423076923076922,0.25,0.1125,1.0,0.5251396648044693,0.48936170212765956,0.5609756097560976,0.6086956521739131,0.29608938547486036,0.37735849056603776,0.43478260869565216,0.15,0.16201117318435754,0.3793103448275862,0.3793103448275862,0.7272727272727273,,,,,0.01675977653631285,,,,0.7777777777777778,0.38095238095238093,0.125,,,,0.559322033898305,0.45454545454545453,,,0.03389830508474576,,0.5418994413407822,,0.48334293785310734,0.5031555555555556,0.4876403508771931,0.19339622641509435,0.19617224880382775,,0.12272727272727273,0.38636363636363635,5.324431818181818,46.633333333333326,0.3574074074074074,,,,,,,,,1.0,,,,,,,,,,,True,,,
1425,1610612740,Aaron Williams,Aaron Williams,1425,NOK,26812.0,447,,816,808,330,291,107,1624,38.0,59,13.0,22.0,12.0,19.0,7.0,26,5.0,19,,,,,,,,,,,,50.0,104,,,25.0,125.0,853,13.0,26.0,,,5.0,31.0,14.0,31,,,10.0,38.0,64.0,36.0,,,16.0,,,,12.0,8.0,1.0,9.0,,1.0,2.0,,6.0,19.0,3.0,34.0,11.0,51,8.0,70,39.0,109,3.0,11.0,6.0,5.0,7,1.0,3.0,11.0,3.0,4.0,2.0,18,2.0,8.0,33.0,73,10.0,5.0,28,3.0,3.0,39.0,5.0,,18.0,,4.0,13.0,9.0,13.0,8.0,38.0,330,5.0,4.0,0.64,0.7619047619047619,,,,,,0.4807692307692308,0.5,0.45161290322580644,0.4807692307692308,0.5,0.45161290322580644,0.5165289256198347,0.5344827586206896,0.48717948717948717,,0.11538461538461539,0.15254237288135594,0.11538461538461539,,14.771519659936239,0.3888888888888889,0.25806451612903225,0.17894736842105263,0.10967741935483871,0.10576923076923077,0.03571428571428571,0.15938303341902313,0.09390862944162437,0.125,0.11764705882352941,0.09302325581395349,0.03278688524590164,0.043478260869565216,0.24731182795698925,0.2112676056338028,0.10743801652892562,0.08974358974358974,0.15384615384615385,0.07317073170731707,0.6153846153846154,0.5673076923076923,0.6440677966101694,0.76,0.6052631578947368,0.25,0.2692307692307692,0.30434782608695654,0.5714285714285714,0.18269230769230768,0.2631578947368421,0.2631578947368421,1.0,,,,,,,,,0.8461538461538461,0.5909090909090909,0.07692307692307693,,,,0.6129032258064516,0.631578947368421,,,,,0.5673076923076923,,0.4746701923076925,0.5182625,0.47503870967741924,0.15384615384615385,0.15384615384615385,,0.248,0.304,5.499038461538462,,0.40441176470588236,,,,2.0,,,,4.0,,,,,0.06060606060606061,,,,,,,True,,,
2049,1610612740,Speedy Claxton,Speedy Claxton,2049,NOK,64721.0,1079,55.0,1967,1976,585,599,261,3943,72.0,131,7.0,13.0,9.0,22.0,44.0,95,43.0,132,3.0,7.0,,1.0,3.0,8.0,26.0,1.0,2.0,3.0,10.0,159.0,358,11.0,33.0,124.0,475.0,2037,13.0,27.0,1.0,2.0,12.0,41.0,29.0,73,4.0,13.0,58.0,128.0,84.0,234.0,21.0,12.0,4.0,2.0,24.0,8.0,33.0,150.0,45.0,195.0,34.0,11.0,64.0,13.0,73.0,435.0,3.0,19.0,18.0,61,3.0,82,23.0,105,5.0,61.0,34.0,27.0,50,12.0,21.0,37.0,4.0,29.0,5.0,87,9.0,16.0,35.0,96,4.0,9.0,178,5.0,24.0,162.0,21.0,7.0,71.0,,17.0,2.0,2.0,2.0,2.0,128.0,585,15.0,17.0,0.2641509433962264,0.267515923566879,0.6363636363636364,0.3333333333333333,0.5,0.3076923076923077,0.3548387096774194,0.4441340782122905,0.48148148148148145,0.3972602739726027,0.44884910485933505,0.5,0.4069767441860465,0.5152838427947598,0.5882352941176471,0.5245901639344263,0.08439897698209718,0.09217877094972067,0.17557251908396945,0.08421052631578947,0.015151515151515152,23.956043956043956,0.5747126436781609,0.04411764705882353,0.09172932330827067,0.025198938992042442,0.07563025210084033,0.016042780748663103,0.08748615725359911,0.023379383634431455,0.02553191489361702,0.022598870056497175,0.02631578947368421,0.014598540145985401,0.02,0.06572769953051644,0.0893854748603352,0.11355311355311355,0.0718562874251497,0.08450704225352113,0.0273224043715847,1.0,0.3350383631713555,0.549618320610687,0.6666666666666666,0.2638888888888889,0.24296675191815856,0.4631578947368421,0.5057471264367817,0.09090909090909091,0.3375959079283887,0.32575757575757575,0.33076923076923076,0.4418604651162791,0.017902813299232736,0.42857142857142855,0.42857142857142855,1.0,0.06649616368286446,0.3076923076923077,0.32,0.5,0.4482758620689655,0.5384615384615384,0.2857142857142857,,0.06896551724137931,0.5,0.2558139534883721,0.4090909090909091,0.03488372093023256,0.3333333333333333,0.11627906976744186,0.3,0.4194373401534527,0.3333333333333333,0.4683194087403597,0.5110125000000001,0.44840297619047625,0.16099773242630386,0.17401960784313725,,0.0863157894736842,0.2694736842105263,8.952793296089386,26.36363636363636,0.2974072191154042,,,1.0,1.0,,,,,1.0,0.030303030303030304,,0.038461538461538464,0.011904761904761904,,,,,2.0,2.0,True,,,
2669,1610612740,Linton Johnson,Linton Johnson,2669,NOK,14673.0,245,-2.0,440,447,119,121,64,887,13.0,22,8.0,14.0,3.0,5.0,,11,6.0,19,3.0,10.0,1.0,2.0,3.0,3.0,7.0,,,1.0,3.0,19.0,52,6.0,17.0,12.0,68.0,493,9.0,15.0,,1.0,3.0,21.0,3.0,10,3.0,6.0,4.0,19.0,16.0,22.0,18.0,,16.0,,7.0,3.0,5.0,5.0,2.0,7.0,2.0,,,2.0,3.0,16.0,1.0,17.0,11.0,19,5.0,35,18.0,53,4.0,5.0,1.0,4.0,6,1.0,4.0,7.0,,2.0,,13,2.0,4.0,16.0,30,,4.0,15,2.0,4.0,16.0,,,4.0,,4.0,4.0,1.0,4.0,1.0,19.0,119,4.0,3.0,0.42105263157894735,0.7272727272727273,1.0,0.35294117647058826,,0.5,0.35294117647058826,0.36538461538461536,0.6,0.3,0.4057971014492754,0.5625,0.46875,0.44155844155844154,0.5833333333333334,0.5,0.2463768115942029,0.09615384615384616,0.09090909090909091,0.18181818181818182,0.05263157894736842,17.408123791102515,0.46153846153846156,0.29411764705882354,0.14728682170542637,0.09497206703910614,0.171875,0.02702702702702703,0.15544041450777202,0.08333333333333333,0.11538461538461539,0.12195121951219512,0.06976744186046512,0.04,,0.13043478260869565,0.16,0.15517241379310345,0.16981132075471697,0.18181818181818182,0.10256410256410256,0.25,0.3188405797101449,0.5909090909090909,0.65,0.23076923076923078,0.15942028985507245,,,,0.2753623188405797,0.3157894736842105,0.3333333333333333,0.8333333333333334,0.14492753623188406,0.3,0.3,1.0,0.10144927536231885,0.42857142857142855,0.42857142857142855,1.0,0.875,0.5714285714285714,,0.0625,,,0.3125,0.6,0.1875,0.6666666666666666,0.1875,0.3333333333333333,0.5652173913043478,0.42857142857142855,0.47223985507246374,0.5156933333333333,0.469934375,0.0547945205479452,0.07142857142857142,,0.3088235294117647,0.27941176470588236,8.640384615384615,24.27647058823529,0.27045454545454545,,,,,,,,3.0,,,,,,,,,,,,True,,,
