EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,OffensiveGoaltends,on
101130,1610612760,Johan Petro,Johan Petro,101130,SEA,57819.0,964,-67.0,1817,1821,340,364,231.0,3638,72.0,123.0,26.0,50.0,11.0,20.0,39.0,90.0,10.0,22.0,121.0,235.0,34.0,276.0,2081,40.0,68.0,6.0,86.0,14.0,29.0,8.0,36.0,164.0,78.0,50.0,21.0,8.0,4.0,12.0,3.0,1.0,2.0,2.0,4.0,28.0,16.0,69.0,2.0,32.0,95.0,8.0,135.0,87.0,222.0,13.0,17.0,11.0,6.0,20.0,5.0,12.0,32.0,3.0,8.0,5.0,52.0,5.0,5.0,87.0,161.0,14.0,14.0,53.0,9.0,4.0,55.0,5.0,27.0,3.0,38.0,26.0,1.0,11.0,38.0,15.0,4.0,3.0,3.0,36.0,340,13.0,3.0,0.6776859504132231,0.8541666666666666,0.5148936170212766,0.5882352941176471,0.4827586206896552,0.5148936170212766,0.5882352941176471,0.4827586206896552,0.5307692307692308,0.6056338028169014,0.5142857142857142,0.08936170212765958,0.10569105691056911,0.08888888888888889,14.985590778097983,0.38461538461538464,0.1509433962264151,0.047619047619047616,0.152,0.11219512195121951,0.15384615384615385,0.06722689075630252,0.1524609843937575,0.09964830011723329,0.17616580310880828,0.11386138613861387,0.05454545454545454,0.06593406593406594,0.07142857142857142,0.17204301075268819,0.18994413407821228,0.11153846153846154,0.16447368421052633,0.125,0.13978494623655913,0.39473684210526316,0.5234042553191489,0.5853658536585366,0.6545454545454545,0.6666666666666666,0.3829787234042553,0.43333333333333335,0.47560975609756095,0.6410256410256411,0.09361702127659574,0.45454545454545453,0.45454545454545453,0.9,0.7352941176470589,0.52,0.15384615384615385,0.6896551724137931,0.55,0.5234042553191489,0.4818042553191488,0.5122192982456142,0.48480689655172415,0.10505836575875487,0.10505836575875487,0.3115942028985507,0.13043478260869565,4.566808510638298,0.18712162905888827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101230,1610612760,Noel Felix,Noel Felix,101230,SEA,1605.0,27,3.0,53,53,20,27,5.0,106,,,,,,,,1.0,1.0,4.0,1.0,5.0,1.0,3.0,57,,,,,,2.0,,,2.0,,,1.0,2.0,,2.0,,,1.0,,1.0,4.0,,,,1.0,1.0,,2.0,,2.0,,1.0,,1.0,,,,2.0,,,1.0,2.0,1.0,2.0,,5.0,,1.0,1.0,,,2.0,,1.0,,2.0,,,2.0,2.0,2.0,,,,,20,4.0,,1.0,1.0,0.2,,,0.14285714285714285,,,0.1875,,,0.2,,1.0,16.949152542372882,,,,0.0625,,0.2,,0.09523809523809523,,,,,,,,0.125,,0.3333333333333333,,,1.0,,,,,0.14285714285714285,,,,0.5714285714285714,0.25,0.25,1.0,,,,,,0.2857142857142857,0.40641428571428573,,0.34811666666666663,0.125,0.16666666666666666,,,16.880000000000003,0.37735849056603776,2.0,1.0,2.0,1.0,2.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,27.549999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1630,1610612760,Mikki Moore,Mikki Moore,1630,SEA,22112.0,369,22.0,699,693,194,245,87.0,1392,21.0,33.0,7.0,12.0,8.0,15.0,6.0,15.0,6.0,22.0,33.0,70.0,26.0,92.0,804,7.0,13.0,5.0,19.0,9.0,24.0,11.0,29.0,46.0,20.0,10.0,7.0,12.0,7.0,19.0,7.0,,4.0,2.0,6.0,45.0,5.0,19.0,,11.0,38.0,6.0,55.0,24.0,79.0,3.0,7.0,5.0,2.0,13.0,,9.0,9.0,,4.0,1.0,22.0,4.0,5.0,39.0,65.0,1.0,6.0,42.0,5.0,6.0,38.0,1.0,13.0,7.0,9.0,6.0,,3.0,9.0,6.0,,1.0,2.0,29.0,194,6.0,6.0,0.696969696969697,0.8214285714285714,0.4714285714285714,0.5384615384615384,0.375,0.4647887323943662,0.5384615384615384,0.375,0.5111111111111111,0.5277777777777778,0.4393939393939394,0.1,0.18181818181818182,0.06666666666666667,13.737623762376238,0.5909090909090909,0.21428571428571427,,0.16379310344827586,0.08482142857142858,0.14473684210526316,0.058823529411764705,0.1590909090909091,0.07766990291262135,0.07462686567164178,0.14666666666666667,0.036585365853658534,0.05194805194805195,0.125,0.203125,0.11842105263157894,0.17391304347826086,0.14035087719298245,0.15789473684210525,0.0967741935483871,0.6666666666666666,0.4647887323943662,0.6363636363636364,0.7777777777777778,0.6190476190476191,0.2112676056338028,0.4,0.42857142857142855,0.6666666666666666,0.30985915492957744,0.2727272727272727,0.2727272727272727,1.0,0.9230769230769231,0.5833333333333334,0.14285714285714285,0.625,0.5333333333333333,0.4788732394366197,0.4971042253521126,0.5507454545454545,0.5419708333333332,0.1566265060240964,0.15853658536585366,0.20652173913043478,0.31521739130434784,7.445714285714287,0.27753934191702434,1.0,,1.0,,1.0,0.014084507042253521,0.014084507042253521,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2248,1610612760,Earl Watson,Earl Watson,2248,SEA,22278.0,371,72.0,716,720,147,183,83.0,1436,17.0,30.0,1.0,2.0,5.0,7.0,13.0,28.0,7.0,19.0,37.0,77.0,17.0,157.0,756,4.0,6.0,2.0,19.0,9.0,17.0,4.0,25.0,6.0,68.0,2.0,6.0,66.0,28.0,94.0,21.0,7.0,40.0,11.0,15.0,216.0,,3.0,,11.0,31.0,1.0,43.0,3.0,46.0,,20.0,9.0,11.0,19.0,10.0,11.0,20.0,1.0,8.0,2.0,39.0,5.0,7.0,13.0,42.0,1.0,5.0,27.0,1.0,2.0,23.0,3.0,10.0,3.0,3.0,1.0,,2.0,3.0,2.0,,,,25.0,147,3.0,3.0,0.08108108108108109,0.08333333333333333,0.4805194805194805,0.6666666666666666,0.5294117647058824,0.5384615384615384,0.6071428571428571,0.3888888888888889,0.5607142857142857,0.6333333333333333,0.4166666666666667,0.07792207792207792,0.13333333333333333,0.07142857142857142,21.882640586797066,0.48717948717948717,0.05263157894736842,,0.125,0.013824884792626729,0.125,,0.125,0.009615384615384616,0.014285714285714285,0.012658227848101266,0.014705882352941176,,,0.08333333333333333,0.12359550561797752,0.16091954022988506,0.15384615384615385,0.043478260869565216,,0.6666666666666666,0.23076923076923078,0.5666666666666667,0.6538461538461539,0.17647058823529413,0.2153846153846154,0.4642857142857143,0.5,,0.14615384615384616,0.3684210526315789,0.3684210526315789,,0.14285714285714285,0.5,,0.25925925925925924,0.7142857142857143,0.6384615384615384,0.4984776923076925,0.487745,0.46425925925925926,0.072992700729927,0.11904761904761904,0.12101910828025478,0.1592356687898089,7.4844155844155855,0.2053072625698324,48.0,9.0,53.0,10.0,48.0,0.4076923076923077,0.36923076923076925,0.3333333333333333,25.22830188679245,3.0,5.0,1.0,19.0,3.0,8.0,1.0,22.0,3.0,8.0,1.0,60.0,6.0,19.0,1.0,2.0,0.9090909090909091,0.41509433962264153,0.375,0.1,0.41509433962264153,0.018867924528301886,0.020833333333333332,0.038461538461538464,0.6,0.6,1.0,0.3958333333333333,0.40425531914893614,0.8947368421052632,0.5714285714285714,0.375,1.0,0.037037037037037035,0.1111111111111111,0.3958333333333333,,,,,,,,,,,,,,,,,,,True
951,1610612760,Ray Allen,Ray Allen,951,SEA,181336.0,3022,-51.0,5764,5749,1537,1614,789.0,11513,143.0,234.0,17.0,28.0,34.0,54.0,98.0,225.0,171.0,388.0,412.0,847.0,324.0,1955.0,6587,46.0,80.0,22.0,162.0,83.0,176.0,144.0,508.0,278.0,546.0,22.0,46.0,223.0,63.0,286.0,41.0,22.0,122.0,50.0,51.0,635.0,20.0,50.0,1.0,85.0,169.0,7.0,261.0,71.0,332.0,29.0,105.0,76.0,29.0,122.0,16.0,75.0,66.0,10.0,47.0,6.0,188.0,19.0,42.0,64.0,151.0,6.0,23.0,308.0,2.0,15.0,359.0,27.0,119.0,48.0,16.0,14.0,1.0,1.0,16.0,8.0,1.0,1.0,,508.0,1537,21.0,45.0,0.33737864077669905,0.34663341645885287,0.48642266824085006,0.575,0.4715909090909091,0.5436666666666666,0.5982905982905983,0.5185185185185185,0.5848540145985401,0.625,0.5886524822695035,0.05430932703659976,0.08547008547008547,0.07555555555555556,27.31067382230173,0.648936170212766,0.03664921465968586,0.006711409395973154,0.09008528784648187,0.026343519494204427,0.13117283950617284,0.02574002574002574,0.10063391442155309,0.026168224299065422,0.026845637583892617,0.026533996683250415,0.02575107296137339,0.032948929159802305,,0.05862646566164154,0.0761904761904762,0.1246684350132626,0.12684989429175475,0.14285714285714285,0.03861517976031957,0.5,0.156,0.6111111111111112,0.6682242990654206,0.2937062937062937,0.15,0.43555555555555553,0.47115384615384615,0.17346938775510204,0.25866666666666666,0.44072164948453607,0.45118733509234826,0.4678362573099415,0.23931623931623933,0.6071428571428571,0.29411764705882354,0.15384615384615385,0.6296296296296297,0.5913333333333334,0.48231010709504674,0.45586404494382016,0.47372231884057975,0.07769423558897243,0.12673056443024494,0.08286445012787724,0.259846547314578,10.728453364817003,0.26665510062456627,530.0,145.0,653.0,175.0,525.0,0.43533333333333335,0.35333333333333333,0.4131054131054131,25.509800918836138,52.0,123.0,30.0,217.0,12.0,27.0,55.0,269.0,16.0,37.0,66.0,606.0,201.0,217.0,4.0,2.0,0.7509293680297398,0.4119448698315467,0.43243243243243246,0.37714285714285717,0.41512345679012347,0.006125574272588055,0.005660377358490566,0.082,0.42276422764227645,0.4262295081967213,0.9423076923076923,0.40943396226415096,0.4117647058823529,0.7050691244239631,0.23076923076923078,0.4444444444444444,1.0,0.08547008547008547,0.3793103448275862,0.41333333333333333,4.0,10.0,11.0,5.0,1.0,1.0,39.0,5.0,0.023195876288659795,0.008130081300813009,0.08547008547008547,0.4,1.0,0.36666666666666664,0.0076103500761035,,,,True
2366,1610612760,Mike Wilks,Mike Wilks,2366,SEA,2100.0,35,9.0,65,63,20,16,11.0,128,1.0,2.0,1.0,1.0,,,2.0,3.0,1.0,4.0,4.0,9.0,1.0,9.0,68,2.0,3.0,,4.0,1.0,3.0,,2.0,,8.0,2.0,,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,5.0,,3.0,2.0,1.0,2.0,,1.0,,,1.0,,2.0,,1.0,1.0,2.0,,,2.0,,,4.0,,2.0,,,,,,,,,,,2.0,20,,,,,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.36363636363636365,0.5,0.25,0.34615384615384615,0.5,0.25,,,,20.0,1.0,1.0,,0.05263157894736842,0.058823529411764705,0.14285714285714285,0.07692307692307693,0.07692307692307693,0.06666666666666667,,0.16666666666666666,,0.09090909090909091,,,,0.1111111111111111,0.16666666666666666,,,,0.18181818181818182,0.5,0.5,,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.36363636363636365,0.25,0.25,,0.25,1.0,,,,0.36363636363636365,0.45835000000000004,0.471625,0.458425,0.15384615384615385,0.18181818181818182,0.4444444444444444,0.2222222222222222,11.399999999999999,0.3076923076923077,2.0,1.0,2.0,1.0,2.0,0.18181818181818182,0.18181818181818182,0.25,24.35,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,True
2863,1610612760,Damien Wilkins,Damien Wilkins,2863,SEA,61370.0,1023,-37.0,1970,1977,578,589,256.0,3947,70.0,100.0,12.0,24.0,18.0,27.0,21.0,62.0,33.0,84.0,124.0,246.0,97.0,369.0,2226,21.0,37.0,14.0,59.0,30.0,62.0,53.0,119.0,132.0,116.0,20.0,17.0,38.0,34.0,72.0,22.0,12.0,23.0,6.0,9.0,178.0,18.0,29.0,2.0,18.0,51.0,5.0,74.0,49.0,123.0,6.0,53.0,36.0,17.0,22.0,7.0,14.0,37.0,4.0,8.0,8.0,59.0,3.0,15.0,34.0,108.0,,13.0,92.0,5.0,5.0,116.0,11.0,46.0,17.0,8.0,7.0,,1.0,8.0,6.0,,1.0,,119.0,578,17.0,17.0,0.532258064516129,0.5789473684210527,0.5040650406504065,0.5675675675675675,0.4838709677419355,0.4892086330935252,0.5769230769230769,0.44,0.5590909090909091,0.6276595744680851,0.5891089108910891,0.06910569105691057,0.09,0.12903225806451613,17.10642040457344,0.3728813559322034,0.06944444444444445,0.04081632653061224,0.08485856905158069,0.04662379421221865,0.0743801652892562,0.06818181818181818,0.08185053380782918,0.05304740406320542,0.0449438202247191,0.045871559633027525,0.048672566371681415,0.08018867924528301,0.019230769230769232,0.05612244897959184,0.08333333333333333,0.10970464135021098,0.08888888888888889,0.03225806451612903,0.047244094488188976,0.75,0.3597122302158273,0.7,0.7692307692307693,0.5285714285714286,0.22302158273381295,0.3387096774193548,0.3888888888888889,0.2857142857142857,0.302158273381295,0.39285714285714285,0.39285714285714285,0.696969696969697,0.6153846153846154,0.5,0.08333333333333333,0.36,0.6666666666666666,0.4748201438848921,0.4891757194244604,0.4811387096774194,0.4794666666666665,0.14696485623003194,0.16370106761565836,0.15989159891598917,0.3224932249322493,8.45569105691057,0.2934010152284264,14.0,6.0,32.0,13.0,14.0,0.11510791366906475,0.050359712230215826,0.08,24.259375,6.0,18.0,7.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,24.0,,2.0,,,1.0,0.25,0.5,0.15384615384615385,0.25,,,0.06474820143884892,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714285,1.0,0.02564102564102564,1.0,1.0,0.09333333333333334,0.16666666666666666,0.14285714285714285,,1.0,1.0,,,,,,,,0.02564102564102564,,,0.14285714285714285,,,,,True
2404,1610612760,Chris Wilcox,Chris Wilcox,2404,SEA,41439.0,691,-17.0,1353,1356,318,312,161.0,2709,91.0,129.0,20.0,29.0,15.0,21.0,37.0,85.0,9.0,16.0,137.0,230.0,47.0,321.0,1547,29.0,42.0,9.0,67.0,23.0,41.0,15.0,61.0,216.0,58.0,34.0,14.0,25.0,5.0,30.0,3.0,2.0,12.0,4.0,9.0,65.0,10.0,47.0,1.0,34.0,87.0,16.0,137.0,58.0,195.0,10.0,15.0,10.0,5.0,22.0,1.0,15.0,12.0,,7.0,1.0,34.0,4.0,10.0,40.0,65.0,3.0,6.0,48.0,5.0,,64.0,8.0,32.0,4.0,9.0,6.0,,3.0,9.0,7.0,5.0,,1.0,61.0,318,7.0,3.0,0.7883211678832117,0.9,0.5956521739130435,0.6904761904761905,0.5609756097560976,0.5956521739130435,0.6904761904761905,0.5609756097560976,0.622093023255814,0.7282608695652174,0.61,0.06086956521739131,0.046511627906976744,0.09411764705882353,18.87524240465417,0.6470588235294118,0.38095238095238093,0.041666666666666664,0.1858974358974359,0.10217391304347827,0.2138364779874214,0.07194244604316546,0.19298245614035087,0.09515859766277128,0.125,0.1043956043956044,0.08,0.05555555555555555,0.12903225806451613,0.1301775147928994,0.22580645161290322,0.21142857142857144,0.21621621621621623,0.20833333333333334,0.12658227848101267,0.7777777777777778,0.5608695652173913,0.7054263565891473,0.7398373983739838,0.8021978021978022,0.3695652173913043,0.43529411764705883,0.4805194805194805,0.7027027027027027,0.06956521739130435,0.5625,0.5625,1.0,0.6904761904761905,0.6896551724137931,0.3,0.5121951219512195,0.7142857142857143,0.5608695652173913,0.49441695652173917,0.52698,0.4834024390243902,0.12598425196850394,0.12598425196850394,0.2087227414330218,0.19003115264797507,4.636956521739131,0.23503325942350334,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2557,1610612760,Luke Ridnour,Luke Ridnour,2557,SEA,116172.0,1936,-131.0,3730,3710,1061,1096,497.0,7440,55.0,114.0,4.0,10.0,18.0,34.0,41.0,100.0,114.0,253.0,210.0,467.0,128.0,647.0,4341,22.0,45.0,4.0,57.0,57.0,129.0,79.0,235.0,156.0,264.0,14.0,23.0,282.0,142.0,424.0,104.0,38.0,138.0,53.0,91.0,990.0,11.0,26.0,,36.0,93.0,2.0,131.0,37.0,168.0,13.0,93.0,42.0,51.0,87.0,15.0,65.0,30.0,5.0,22.0,5.0,117.0,7.0,40.0,56.0,135.0,5.0,1.0,135.0,,9.0,144.0,6.0,42.0,32.0,12.0,4.0,3.0,5.0,12.0,7.0,,,1.0,235.0,1061,33.0,30.0,0.37142857142857144,0.3842364532019704,0.44967880085653106,0.4888888888888889,0.4418604651162791,0.45130434782608697,0.4649122807017544,0.4588235294117647,0.5015552099533437,0.4830508474576271,0.544392523364486,0.04925053533190578,0.13157894736842105,0.06,17.508650519031143,0.7435897435897436,0.015873015873015872,,0.07629204265791632,0.020850040096230954,0.09278350515463918,0.022222222222222223,0.08027380211574363,0.02123995407577497,0.03208556149732621,0.01488833746898263,0.01702127659574468,0.02406417112299465,0.01652892561983471,0.05778894472361809,0.06489675516224189,0.0995850622406639,0.07885304659498207,0.12844036697247707,0.04318936877076412,0.5833333333333334,0.19826086956521738,0.4824561403508772,0.5555555555555556,0.32727272727272727,0.17391304347826086,0.41,0.43617021276595747,0.1951219512195122,0.44,0.4505928853754941,0.4541832669322709,0.45614035087719296,0.17543859649122806,0.4,,0.2,0.5294117647058824,0.38608695652173913,0.4631447552447552,0.4572024390243902,0.46351339285714294,0.06873977086743044,0.08349900596421471,0.08809891808346214,0.36321483771251933,11.905139186295504,0.28445040214477213,73.0,26.0,108.0,41.0,72.0,0.18782608695652173,0.12695652173913044,0.15294117647058825,25.16574074074074,11.0,35.0,15.0,22.0,2.0,4.0,9.0,33.0,3.0,12.0,14.0,66.0,33.0,22.0,3.0,2.0,0.6666666666666666,0.3055555555555556,0.25,0.34146341463414637,0.308411214953271,0.027777777777777776,0.0410958904109589,0.06086956521739131,0.3142857142857143,0.3142857142857143,1.0,0.3013698630136986,0.3142857142857143,0.5,0.07017543859649122,0.5,1.0,0.08823529411764706,0.34615384615384615,0.3055555555555556,1.0,8.0,5.0,1.0,1.0,,2.0,,0.007905138339920948,,0.14035087719298245,0.125,1.0,0.3333333333333333,,,,,True
1594,1610612760,Rick Brunson,Rick Brunson,1594,SEA,108.0,2,,1,2,1,2,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
