EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PtsUnassisted3s,HeaveMakes,HeaveAttempts,Corner3Assists,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffArc3ReboundPct,ShortMidRangePctAssisted,StepOutOfBoundsTurnovers,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips,on
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,61939.0,1032,-163.0,2043,2006,802,623,215.0,4049,12.0,23.0,,2.0,2.0,4.0,34.0,80.0,58.0,153.0,24.0,61.0,57.0,132.0,77.0,196.0,50.0,395.0,2291,2.0,10.0,,16.0,14.0,31.0,30.0,76.0,32.0,150.0,86.0,28.0,225.0,153.0,58.0,8.0,49.0,6.0,55.0,5.0,29.0,10.0,10.0,116.0,4.0,25.0,62.0,94.0,7.0,101.0,24.0,12.0,12.0,26.0,22.0,13.0,4.0,,39.0,12.0,56.0,99.0,5.0,49.0,61.0,1.0,7.0,150.0,802,13.0,0.7543859649122807,0.7678571428571429,0.974025974025974,0.39285714285714285,0.39473684210526316,0.39285714285714285,0.4318181818181818,0.2,0.45161290322580644,0.5259146341463414,0.36363636363636365,0.5514018691588785,0.5458452722063037,0.36363636363636365,0.5860655737704918,0.5975609756097561,0.06060606060606061,0.08695652173913043,0.0125,17.01008329679965,0.6666666666666666,0.10214168039538715,0.005698005698005698,0.1059322033898305,0.10320284697508897,0.004347826086956522,,0.011904761904761904,0.10176991150442478,0.10828025477707007,0.09821428571428571,0.09090909090909091,0.0701219512195122,0.5217391304347826,0.5714285714285714,0.9166666666666666,0.24390243902439024,0.425,0.43037974683544306,0.8235294117647058,0.46646341463414637,0.3790849673202614,0.3841059602649007,0.9655172413793104,0.09090909090909091,,,0.037383177570093455,0.5,0.5700934579439252,0.39344262295081966,0.6676829268292683,0.3790849673202614,0.47999283536585363,0.48474772727272714,0.4683794392523364,0.020958083832335328,0.050724637681159424,0.04050632911392405,0.379746835443038,13.626515151515155,25.328571428571426,0.39255996084189915,11.0,29.0,2.0,,3.0,7.0,1.0,1.0,1.0,6.0,6.0,13.0,15.0,7.0,5.0,2.0,7.0,3.0,,1.0,0.1044776119402985,0.037037037037037035,,0.0051813471502590676,,0.15,0.005494505494505495,0.42857142857142855,0.08841463414634146,0.3793103448275862,0.4583333333333333,6.0,,,1.0,4.0,18.0,14.0,0.1724137931034483,,0.36363636363636365,1.0,19.0,43.0,1.0,6.0,15.0,4.0,11.0,4.0,12.0,2.0,,,,0.3333333333333333,0.01020408163265306,,0.013071895424836602,0.13109756097560976,0.4418604651162791,0.4418604651162791,1.0,0.045454545454545456,0.5,0.36363636363636365,1.0,0.14018691588785046,0.4,,,,,,,,,,,True
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,50749.0,846,-55.0,1584,1590,396,337,175.0,3174,72.0,103.0,21.0,29.0,18.0,27.0,10.0,20.0,,,,,104.0,173.0,,,42.0,250.0,1728,22.0,32.0,5.0,49.0,23.0,39.0,,,20.0,66.0,158.0,50.0,,,,12.0,5.0,3.0,8.0,1.0,2.0,,3.0,19.0,60.0,55.0,118.0,189.0,69.0,258.0,16.0,11.0,5.0,20.0,11.0,30.0,9.0,9.0,50.0,15.0,81.0,113.0,4.0,57.0,62.0,10.0,28.0,66.0,396,6.0,0.7596153846153846,0.8977272727272727,,,,,0.6011560693641619,0.6875,0.5897435897435898,0.6011560693641619,0.6875,0.5897435897435898,0.628140703517588,0.7205882352941176,0.6226415094339622,,0.06936416184971098,0.10679611650485436,,13.980909601347559,0.4,0.20701754385964913,0.10526315789473684,0.25821596244131456,0.22094508301404853,0.10117302052785923,0.14754098360655737,0.07582938388625593,0.15695067264573992,0.20168067226890757,0.25877192982456143,0.2679738562091503,0.5953757225433526,0.6990291262135923,0.782608695652174,0.75,0.11560693641618497,0.5,0.5,0.6,,,,,0.90625,0.7241379310344828,0.23809523809523808,0.6923076923076923,0.6666666666666666,,,0.5953757225433526,,0.4960942196531792,0.5455068965517241,0.5065717948717949,0.14659685863874344,0.14659685863874344,0.196,0.264,4.721965317919076,,0.25,22.0,50.0,32.0,9.0,,16.0,3.0,4.0,11.0,15.0,10.0,5.0,8.0,78.0,66.0,10.0,78.0,51.0,7.0,5.0,0.41025641025641024,,0.08035714285714286,0.09659090909090909,0.09302325581395349,0.23333333333333334,0.05263157894736842,0.6538461538461539,0.28901734104046245,0.44,0.4489795918367347,,,,2.0,3.0,,8.0,0.02,0.07246376811594203,0.8636363636363636,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,9.0,2.0,,,,,,,,,True
2839,1610612755,James Thomas,James Thomas,2839,PHI,4718.0,79,-13.0,149,159,82,77,15.0,308,5.0,7.0,1.0,1.0,2.0,3.0,,,,,,,5.0,7.0,,,2.0,12.0,172,1.0,1.0,2.0,4.0,2.0,3.0,,,,4.0,10.0,,,,,,,,,,,,,,4.0,2.0,12.0,20.0,4.0,24.0,,,,,,5.0,,1.0,5.0,3.0,12.0,22.0,2.0,4.0,4.0,,1.0,4.0,82,5.0,1.0,1.0,,,,,0.7142857142857143,1.0,0.6666666666666666,0.7142857142857143,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,8.383233532934133,,0.23529411764705882,0.07142857142857142,0.2,0.22950819672131148,0.0625,,0.06451612903225806,0.23076923076923078,0.38461538461538464,0.16,0.14285714285714285,1.0,0.7142857142857143,0.7142857142857143,1.0,,,,,,,,,1.0,1.0,1.0,1.0,0.6666666666666666,,,1.0,,0.5367285714285714,0.542,0.5715,0.125,0.125,0.3333333333333333,0.3333333333333333,0.31428571428571433,,0.5503355704697986,,,,,,6.0,,,,,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,,0.8571428571428571,,,0.18181818181818182,,0.3333333333333333,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True
101184,1610612755,Deng Gai,Deng Gai,101184,PHI,206.0,3,,6,8,6,2,,14,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,82069.0,1368,-66.0,2699,2700,971,873,300.0,5399,141.0,255.0,8.0,15.0,48.0,88.0,107.0,272.0,23.0,75.0,7.0,30.0,340.0,716.0,27.0,96.0,337.0,1098.0,2968,24.0,55.0,18.0,75.0,118.0,247.0,9.0,37.0,161.0,424.0,132.0,548.0,51.0,73.0,23.0,46.0,163.0,37.0,200.0,21.0,86.0,19.0,58.0,437.0,12.0,29.0,58.0,90.0,17.0,107.0,64.0,43.0,21.0,60.0,36.0,39.0,24.0,6.0,99.0,33.0,18.0,50.0,8.0,311.0,417.0,35.0,161.0,424.0,971,10.0,0.19411764705882353,0.19469026548672566,0.6296296296296297,0.28125,0.24324324324324326,0.2872340425531915,0.4748603351955307,0.43636363636363634,0.4777327935222672,0.4685960591133005,0.4318181818181818,0.4630281690140845,0.5480961923847696,0.5,0.564,0.11822660098522167,0.06424581005586592,0.10196078431372549,0.025735294117647058,35.967213114754095,0.6060606060606061,0.06480446927374302,0.012096774193548387,0.09477124183006536,0.07243963363863447,0.012448132780082987,0.016853932584269662,0.005633802816901409,0.04941860465116279,0.028985507246376812,0.10174418604651163,0.10810810810810811,0.31403940886699505,0.5529411764705883,0.6157205240174672,0.19858156028368795,0.33497536945812806,0.39338235294117646,0.4037735849056604,0.21495327102803738,0.09236453201970443,0.30666666666666664,0.3108108108108108,0.6086956521739131,0.22727272727272727,0.5333333333333333,0.5,0.30985915492957744,0.5454545454545454,0.1056338028169014,0.23333333333333334,0.43226600985221675,0.3150684931506849,0.47206656365883826,0.44791545454545445,0.45298274021352297,0.17709437963944857,0.19121140142517815,0.06830601092896176,0.3861566484517304,9.37891061452514,25.453124999999996,0.35976287513894034,92.0,189.0,2.0,3.0,2.0,3.0,5.0,7.0,8.0,1.0,4.0,13.0,55.0,4.0,3.0,,4.0,,,1.0,0.03225806451612903,0.017857142857142856,0.014084507042253521,0.014234875444839857,,0.05952380952380952,0.012755102040816327,,0.23275862068965517,0.48677248677248675,0.5227272727272727,30.0,,2.0,16.0,11.0,4.0,52.0,0.06878306878306878,0.02097902097902098,0.16304347826086957,3.0,4.0,21.0,5.0,2.0,7.0,2.0,6.0,3.0,11.0,2.0,,,1.0,0.2727272727272727,0.020833333333333332,0.047619047619047616,0.013333333333333334,0.02586206896551724,0.19047619047619047,0.2,0.75,0.07575757575757576,0.09090909090909091,0.3333333333333333,0.5,0.02464788732394366,0.2857142857142857,,,1.0,6.0,0.2,1.0,0.0594059405940594,,1.0,1.0,True
2584,1610612755,Willie Green,Willie Green,2584,PHI,4421.0,74,-25.0,131,135,32,39,13.0,266,4.0,6.0,,,2.0,2.0,4.0,11.0,4.0,8.0,2.0,2.0,11.0,24.0,5.0,10.0,,37.0,144,1.0,1.0,,2.0,3.0,6.0,2.0,2.0,,12.0,6.0,16.0,15.0,8.0,4.0,2.0,,1.0,1.0,1.0,,,,3.0,,2.0,2.0,4.0,,4.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,,7.0,2.0,,3.0,,3.0,1.0,1.0,1.0,12.0,32,1.0,0.2727272727272727,0.2727272727272727,1.0,0.5,1.0,0.5,0.4583333333333333,1.0,0.5,0.5441176470588235,1.0,0.75,0.5441176470588235,1.0,0.75,0.29411764705882354,0.08333333333333333,0.3333333333333333,,27.7027027027027,0.7142857142857143,0.047619047619047616,,0.08,0.05970149253731343,,,,,,0.14285714285714285,0.05555555555555555,0.17647058823529413,0.6666666666666666,1.0,0.5,0.3235294117647059,0.36363636363636365,0.36363636363636365,0.25,0.23529411764705882,0.5,0.5,1.0,,,,0.25,1.0,0.25,1.0,0.47058823529411764,0.5,0.45509264705882346,0.3851,0.45149375,0.029411764705882353,0.041666666666666664,0.05405405405405406,0.32432432432432434,11.420833333333334,25.0,0.24427480916030533,3.0,7.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,0.14285714285714285,,,0.20588235294117646,0.42857142857142855,0.42857142857142855,,,,,2.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,0.058823529411764705,0.5,0.5,1.0,,,,,,,,,,,,,,,,,True
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,4581.0,76,-9.0,139,138,49,44,17.0,277,6.0,10.0,1.0,3.0,2.0,4.0,3.0,5.0,,3.0,,1.0,10.0,18.0,,6.0,3.0,23.0,146,1.0,3.0,,2.0,3.0,6.0,,2.0,1.0,7.0,8.0,12.0,,3.0,,2.0,5.0,,5.0,,4.0,,1.0,10.0,1.0,4.0,6.0,10.0,1.0,11.0,1.0,1.0,,2.0,1.0,4.0,1.0,,6.0,4.0,3.0,7.0,1.0,4.0,5.0,1.0,3.0,7.0,49,,0.4,0.4444444444444444,,,,,0.5555555555555556,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.375,0.4423076923076923,0.3333333333333333,0.4375,0.25,0.1111111111111111,0.2,,20.0,0.3333333333333333,0.15789473684210525,0.020833333333333332,0.17391304347826086,0.16393442622950818,0.01639344262295082,0.05,,0.1111111111111111,0.09090909090909091,0.2222222222222222,0.1875,0.4166666666666667,0.6,0.75,0.5,0.20833333333333334,0.6,0.6,,0.125,,,,1.0,0.3333333333333333,,0.5,0.5,0.125,,0.6666666666666666,,0.5209479166666667,0.5550666666666667,0.5080125,0.11538461538461539,0.15,0.08695652173913043,0.30434782608695654,6.161111111111111,24.833333333333332,0.35251798561151076,1.0,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,0.14285714285714285,,,0.125,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,1.0,,3.0,,,1.0,,,,,,,,,,,,,0.125,,,,,,,,0.125,,,,,,,,,,,,False
101183,1610612755,Shavlik Randolph,Shavlik Randolph,101183,PHI,12113.0,202,17.0,390,398,192,148,50.0,788,16.0,25.0,7.0,9.0,11.0,15.0,1.0,3.0,,,,,18.0,35.0,,,22.0,58.0,417,8.0,10.0,5.0,21.0,12.0,18.0,,,10.0,34.0,22.0,14.0,,,,1.0,4.0,4.0,8.0,3.0,3.0,,1.0,20.0,19.0,10.0,21.0,35.0,25.0,60.0,4.0,1.0,3.0,4.0,1.0,4.0,3.0,2.0,8.0,2.0,20.0,39.0,,25.0,36.0,,15.0,34.0,192,12.0,0.6111111111111112,0.8461538461538461,,,,,0.5142857142857142,0.8,0.6666666666666666,0.5142857142857142,0.8,0.6666666666666666,0.5471698113207547,0.75,0.6538461538461539,,0.02857142857142857,0.04,,13.52549889135255,0.5,0.16666666666666666,0.14285714285714285,0.1694915254237288,0.16756756756756758,0.13609467455621302,0.2,0.08196721311475409,0.1282051282051282,0.3103448275862069,0.1206896551724138,0.18421052631578946,0.7142857142857143,0.64,0.6666666666666666,0.5625,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,,,,,0.9,0.7777777777777778,0.2857142857142857,0.8333333333333334,0.7333333333333333,,,0.7142857142857143,,0.49675428571428576,0.5450600000000001,0.4906666666666666,0.3,0.3,0.3620689655172414,0.5862068965517241,3.2542857142857144,,0.49230769230769234,1.0,7.0,10.0,4.0,2.0,4.0,2.0,2.0,,3.0,1.0,5.0,3.0,3.0,3.0,,3.0,1.0,,1.0,0.2,0.10526315789473684,0.1111111111111111,0.1875,0.1111111111111111,0.14285714285714285,0.125,0.3333333333333333,0.2,0.14285714285714285,0.14285714285714285,,,,1.0,,,3.0,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,33404.0,557,-110.0,1046,1055,238,257,107.0,2101,10.0,21.0,,,,5.0,21.0,53.0,,,,,35.0,81.0,,,18.0,88.0,1177,3.0,9.0,2.0,8.0,7.0,19.0,,,2.0,16.0,54.0,16.0,,,,3.0,41.0,11.0,52.0,5.0,16.0,7.0,18.0,115.0,6.0,6.0,32.0,38.0,6.0,44.0,17.0,6.0,11.0,5.0,3.0,7.0,2.0,1.0,12.0,2.0,28.0,66.0,2.0,29.0,18.0,,9.0,16.0,238,11.0,0.7714285714285715,0.7714285714285715,,,,,0.43209876543209874,0.3333333333333333,0.3684210526315789,0.43209876543209874,0.3333333333333333,0.3684210526315789,0.4888888888888889,0.4,0.4,,0.037037037037037035,0.14285714285714285,,8.680851063829786,0.4166666666666667,0.0881542699724518,0.014492753623188406,0.05504587155963303,0.08050847457627118,0.012526096033402923,0.00980392156862745,0.0111731843575419,0.046153846153846156,0.07608695652173914,0.1347517730496454,0.05714285714285714,0.25925925925925924,0.47619047619047616,0.5555555555555556,0.6,0.654320987654321,0.39622641509433965,0.39622641509433965,0.9047619047619048,,,,,,,,0.2631578947368421,,,,0.25925925925925924,,0.44683209876543206,0.38980000000000004,0.432678947368421,0.1,0.1,0.09090909090909091,0.18181818181818182,12.629629629629628,,0.22753346080305928,4.0,7.0,,,,,1.0,,,2.0,3.0,8.0,,1.0,,1.0,1.0,,,,,,,0.022556390977443608,,0.05128205128205128,0.023255813953488372,,0.08641975308641975,0.5714285714285714,0.5714285714285714,,,,6.0,3.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1924,1610612755,Lee Nailon,Lee Nailon,1924,PHI,3760.0,63,6.0,119,119,51,47,17.0,238,9.0,10.0,4.0,4.0,2.0,2.0,4.0,6.0,,,,,14.0,22.0,,,3.0,31.0,141,4.0,7.0,2.0,10.0,5.0,7.0,,,,10.0,16.0,12.0,,,,1.0,2.0,1.0,3.0,,2.0,,,7.0,10.0,,4.0,4.0,10.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,4.0,10.0,1.0,2.0,3.0,1.0,2.0,10.0,51,1.0,0.5714285714285714,0.7272727272727273,,,,,0.6363636363636364,0.5714285714285714,0.7142857142857143,0.6363636363636364,0.5714285714285714,0.7142857142857143,0.6739130434782609,0.625,0.7142857142857143,,0.045454545454545456,0.1,,17.857142857142858,0.5,0.11428571428571428,0.23255813953488372,,0.08,0.2,,0.29411764705882354,0.16666666666666666,0.2,,,0.45454545454545453,0.9,1.0,0.4444444444444444,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.75,,,,,0.5714285714285714,1.0,,0.2857142857142857,1.0,,,0.45454545454545453,,0.4816227272727273,0.5017999999999999,0.4290142857142857,0.08695652173913043,0.08695652173913043,0.3225806451612903,0.3225806451612903,7.359090909090909,,0.42857142857142855,1.0,6.0,6.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,0.29411764705882354,,,0.14285714285714285,,0.2727272727272727,0.16666666666666666,0.16666666666666666,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2839,1610612755,James Thomas,James Thomas,2839,PHI,2750.0,46,15.0,92,87,44,31,13.0,179,2.0,6.0,1.0,2.0,1.0,3.0,,,,,,,2.0,6.0,,,6.0,10.0,84,1.0,2.0,,2.0,1.0,3.0,,,2.0,4.0,2.0,2.0,,,,2.0,1.0,,1.0,,1.0,,,2.0,4.0,,2.0,3.0,4.0,7.0,,,,,,2.0,,1.0,2.0,,6.0,10.0,,6.0,10.0,,3.0,4.0,44,3.0,0.5,1.0,,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.45454545454545453,0.5,0.4,,0.3333333333333333,0.3333333333333333,,12.037037037037036,,0.05555555555555555,0.12121212121212122,,0.0425531914893617,0.10256410256410256,0.2,,,,0.10526315789473684,,1.0,0.3333333333333333,0.5,0.5,,,,,,,,,1.0,0.5,,1.0,0.3333333333333333,,,1.0,,0.5387666666666666,0.57695,0.5745,0.3333333333333333,0.3333333333333333,0.2,0.4,0.8166666666666668,,0.4782608695652174,,,2.0,,,1.0,,1.0,,2.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,1.0,0.25,,,0.2857142857142857,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,False
185,1610612755,Chris Webber,Chris Webber,185,PHI,95722.0,1595,23.0,3097,3093,789,669,357.0,6190,112.0,186.0,23.0,41.0,32.0,55.0,121.0,311.0,11.0,36.0,3.0,12.0,324.0,727.0,13.0,42.0,128.0,815.0,3324,41.0,83.0,21.0,115.0,85.0,187.0,3.0,13.0,53.0,232.0,432.0,216.0,30.0,36.0,11.0,24.0,118.0,28.0,146.0,21.0,63.0,16.0,39.0,320.0,66.0,53.0,241.0,336.0,81.0,417.0,57.0,28.0,29.0,55.0,37.0,36.0,18.0,5.0,91.0,28.0,51.0,122.0,13.0,130.0,173.0,16.0,68.0,232.0,789,13.0,0.6666666666666666,0.7128712871287128,0.7692307692307693,0.30952380952380953,0.23076923076923078,0.30952380952380953,0.44566712517193946,0.4939759036144578,0.45454545454545453,0.4466840052015605,0.5222222222222223,0.4475,0.4791666666666667,0.5424528301886793,0.49780701754385964,0.054616384915474644,0.033012379642365884,0.08602150537634409,0.003215434083601286,26.562054208273896,0.6043956043956044,0.21969006381039197,0.05617021276595745,0.17966101694915254,0.21120689655172414,0.05449398443029016,0.10355029585798817,0.030303030303030304,0.17783505154639176,0.26356589147286824,0.23059866962305986,0.16908212560386474,0.24187256176853056,0.6021505376344086,0.6588235294117647,0.6160714285714286,0.4044213263979194,0.3890675241157556,0.3903225806451613,0.8760330578512396,0.04681404421326398,0.3055555555555556,0.3142857142857143,0.7272727272727273,0.45555555555555555,0.5609756097560976,0.17391304347826086,0.275,0.5818181818181818,0.06,0.25,0.2964889466840052,0.3055555555555556,0.4436263328998699,0.48665,0.44051375,0.08394160583941605,0.08729139922978177,0.1411042944785276,0.2846625766871166,10.167675378266852,25.371428571428574,0.2547626735550533,91.0,230.0,42.0,11.0,4.0,42.0,16.0,3.0,11.0,8.0,5.0,1.0,18.0,29.0,24.0,4.0,29.0,20.0,1.0,4.0,0.4158415841584158,0.04819277108433735,0.046218487394957986,0.04533333333333334,0.061224489795918366,0.20454545454545456,0.03970223325062035,0.6896551724137931,0.29908972691807545,0.39565217391304347,0.4080717488789238,9.0,,,7.0,10.0,14.0,17.0,0.030434782608695653,0.042328042328042326,0.45054945054945056,,2.0,6.0,1.0,,1.0,4.0,6.0,4.0,7.0,1.0,,,1.0,0.5714285714285714,0.023809523809523808,,0.027777777777777776,0.007802340702210663,0.3333333333333333,0.3333333333333333,1.0,0.011111111111111112,0.06666666666666667,0.6666666666666666,0.25,0.005,,2.0,1.0,,1.0,,,0.023255813953488372,,1.0,,False
