EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,Steals,BadPassSteals,LostBallSteals,StepOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Fg3aBlocked,2pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on,Clear Path Fouls
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,8794.0,147.0,8.0,274,276,81,119,36.0,550,10.0,16.0,4.0,5.0,2.0,3.0,3.0,10.0,1.0,6.0,14.0,32.0,28.0,294.0,4.0,6.0,8.0,2.0,8.0,4.0,16.0,12.0,8.0,5.0,5.0,5.0,2.0,1.0,2.0,10.0,2.0,11.0,1.0,2.0,9.0,5.0,16.0,14.0,30.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,8.0,1.0,5.0,14.0,28.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,81,7.0,1.0,0.5714285714285714,0.8,0.4375,0.6666666666666666,0.25,0.4375,0.6666666666666666,0.25,0.42424242424242425,0.6666666666666666,0.2222222222222222,0.15625,0.25,0.1,12.772585669781932,0.25,0.3333333333333333,0.14285714285714285,0.09090909090909091,0.10091743119266056,0.10526315789473684,0.07407407407407407,0.09322033898305085,0.09558823529411764,0.1,0.10256410256410256,0.1,0.16666666666666666,0.03225806451612903,0.13333333333333333,0.10526315789473684,0.08333333333333333,0.14285714285714285,0.07692307692307693,0.5,0.5,0.625,0.8333333333333334,0.6,0.3125,0.3,0.3333333333333333,0.3333333333333333,0.1875,0.16666666666666666,0.16666666666666666,1.0,0.8333333333333334,0.8,0.375,0.6666666666666666,0.5,0.4921531250000001,0.5407599999999999,0.43761249999999996,0.2857142857142857,0.14285714285714285,5.690625,0.2956204379562044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
109,1610612759,Robert Horry,Robert Horry,109,SAS,32528.0,542.0,193.0,1028,1012,377,404,118.0,2040,12.0,24.0,4.0,9.0,4.0,10.0,2.0,14.0,4.0,17.0,18.0,55.0,113.0,955.0,4.0,11.0,26.0,5.0,16.0,33.0,26.0,10.0,6.0,4.0,24.0,29.0,14.0,5.0,5.0,63.0,8.0,27.0,1.0,13.0,63.0,9.0,85.0,36.0,121.0,,10.0,2.0,6.0,5.0,,4.0,,15.0,1.0,5.0,28.0,51.0,4.0,,32.0,4.0,3.0,26.0,6.0,25.0,17.0,8.0,27.0,14.0,,1.0,33.0,377,4.0,6.0,0.7222222222222222,0.8666666666666667,0.32727272727272727,0.36363636363636365,0.3125,0.41379310344827586,0.5,0.3472222222222222,0.437984496124031,0.52,0.38372093023255816,0.07272727272727272,0.16666666666666666,,12.435233160621761,0.6666666666666666,0.3103448275862069,0.02564102564102564,0.16535433070866143,0.08626198083067092,0.14772727272727273,0.05405405405405406,0.16204690831556504,0.07592190889370933,0.06086956521739131,0.1,0.10227272727272728,0.03333333333333333,0.18032786885245902,0.12878787878787878,0.1889763779527559,0.2,0.03571428571428571,,0.5185185185185185,0.20689655172413793,0.5,0.6,0.75,0.1206896551724138,0.14285714285714285,0.14285714285714285,0.5,0.14655172413793102,0.23529411764705882,0.23529411764705882,0.75,0.391304347826087,0.4444444444444444,0.2777777777777778,0.4,0.7327586206896551,0.5029672413793103,0.521825,0.5057694444444444,0.23008849557522124,0.2920353982300885,8.167272727272728,0.3667315175097276,5.0,19.0,3.0,6.0,1.0,4.0,15.0,42.0,2.0,6.0,4.0,16.0,20.0,61.0,17.0,5.0,12.0,3.0,5.0,20.0,8.0,54.0,6.0,42.0,15.0,5.0,4.0,1.0,21.0,14.0,7.0,1.0,7.0,2.0,1.0,1.0,1.0,0.9,0.32786885245901637,0.4166666666666667,0.25,0.32786885245901637,0.5258620689655172,0.06818181818181818,0.16379310344827586,0.2631578947368421,0.2631578947368421,0.8,0.3620689655172414,0.35714285714285715,0.35714285714285715,0.9333333333333333,0.25,0.2608695652173913,0.5,0.6666666666666666,0.2608695652173913,0.3333333333333333,1.0,0.1111111111111111,0.25,0.4444444444444444,0.25,0.35714285714285715,0.056910569105691054,0.11290322580645161,24.647540983606557,,,,,,,,,,,,,True,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,71196.0,1187.0,262.0,2189,2190,501,482,272.0,4379,21.0,43.0,1.0,3.0,1.0,7.0,17.0,32.0,35.0,74.0,73.0,149.0,314.0,2221.0,6.0,13.0,38.0,10.0,23.0,76.0,104.0,42.0,4.0,9.0,37.0,53.0,14.0,11.0,12.0,122.0,,11.0,3.0,19.0,84.0,12.0,115.0,14.0,129.0,1.0,24.0,3.0,11.0,12.0,2.0,13.0,1.0,36.0,5.0,7.0,29.0,84.0,4.0,3.0,46.0,4.0,14.0,33.0,9.0,10.0,4.0,5.0,10.0,9.0,1.0,2.0,76.0,501,9.0,7.0,0.7123287671232876,0.7323943661971831,0.4899328859060403,0.46153846153846156,0.43478260869565216,0.5570342205323194,0.72,0.5909090909090909,0.564748201438849,0.7307692307692307,0.6031746031746031,0.06040268456375839,0.09302325581395349,0.125,12.51494619370267,0.6666666666666666,0.19047619047619047,0.03409090909090909,0.09395973154362416,0.014686248331108143,0.10982658959537572,,0.09653233364573571,0.011603375527426161,0.01953125,0.02092050209205021,0.003937007874015748,,0.06031746031746032,0.09615384615384616,0.12539184952978055,0.11290322580645161,0.10204081632653061,0.007633587786259542,0.9,0.1634980988593156,0.4883720930232558,0.5384615384615384,0.6666666666666666,0.12167300380228137,0.53125,0.6071428571428571,0.35294117647058826,0.2813688212927757,0.47297297297297297,0.4794520547945205,0.9142857142857143,0.12,0.3333333333333333,0.12727272727272726,0.14285714285714285,0.596958174904943,0.5006439163498099,0.5017521739130435,0.49999090909090904,0.12101910828025478,0.24203821656050956,11.129530201342282,0.22887163088168114,48.0,109.0,8.0,11.0,15.0,32.0,1.0,5.0,,1.0,,,49.0,114.0,21.0,8.0,12.0,2.0,15.0,32.0,11.0,144.0,3.0,5.0,1.0,16.0,9.0,7.0,43.0,26.0,17.0,1.0,9.0,,,,,0.9795918367346939,0.4298245614035088,0.6666666666666666,0.46875,0.4298245614035088,0.43346007604562736,,0.4144486692015209,0.44036697247706424,0.4444444444444444,0.9791666666666666,0.019011406844106463,0.2,0.2,1.0,,0.44,0.7272727272727273,1.0,0.04,,,0.5818181818181818,0.46875,,,0.2,0.03345724907063197,0.05806451612903226,23.349999999999998,1.0,3.0,1.0,0.008771929824561403,0.013513513513513514,0.009174311926605505,,,,,,,True,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,108781.0,1813.0,409.0,3385,3365,853,866,405.0,6750,146.0,254.0,15.0,27.0,30.0,56.0,50.0,123.0,30.0,75.0,226.0,452.0,981.0,3378.0,24.0,44.0,87.0,40.0,89.0,275.0,164.0,288.0,12.0,32.0,169.0,235.0,78.0,32.0,59.0,536.0,13.0,28.0,1.0,33.0,140.0,15.0,188.0,42.0,230.0,9.0,74.0,14.0,47.0,47.0,3.0,27.0,10.0,121.0,6.0,30.0,59.0,156.0,8.0,15.0,309.0,9.0,48.0,360.0,58.0,25.0,18.0,6.0,26.0,16.0,,,275.0,853,22.0,50.0,0.36283185840707965,0.37272727272727274,0.5,0.5454545454545454,0.449438202247191,0.523916292974589,0.4772727272727273,0.4827586206896552,0.5850422195416164,0.5304878048780488,0.5969162995594713,0.07079646017699115,0.08267716535433071,0.07317073170731707,24.55276121337827,0.6115702479338843,0.14563106796116504,0.007575757575757576,0.10416666666666667,0.024800708591674048,0.12992125984251968,0.03494623655913978,0.10826032540675845,0.02731512325116589,0.03655352480417755,0.026881720430107527,0.0106951871657754,0.037037037037037035,0.08277404921700224,0.07600950118764846,0.14915966386554622,0.1404494382022472,0.10526315789473684,0.02857142857142857,0.6153846153846154,0.3796711509715994,0.5748031496062992,0.6266094420600858,0.3424657534246575,0.18385650224215247,0.4065040650406504,0.43859649122807015,0.38,0.11210762331838565,0.4,0.410958904109589,0.43333333333333335,0.4090909090909091,0.5555555555555556,0.38620689655172413,0.5357142857142857,0.7040358744394619,0.5120672932330831,0.5237154545454547,0.48798546099290757,0.08868501529051988,0.2803261977573904,5.584734513274334,0.25199409158050223,20.0,52.0,3.0,7.0,4.0,12.0,63.0,165.0,2.0,15.0,16.0,44.0,83.0,217.0,280.0,5.0,22.0,24.0,20.0,56.0,135.0,204.0,45.0,162.0,63.0,66.0,21.0,45.0,101.0,57.0,44.0,1.0,122.0,1.0,1.0,,1.0,0.8192771084337349,0.3824884792626728,0.22727272727272727,0.35714285714285715,0.3878504672897196,0.3243647234678625,0.03333333333333333,0.07772795216741404,0.38461538461538464,0.38461538461538464,1.0,0.24663677130044842,0.38181818181818183,0.38414634146341464,0.7619047619047619,0.3333333333333333,0.10606060606060606,0.42857142857142855,1.0,0.22727272727272727,0.13333333333333333,1.0,0.08275862068965517,0.3333333333333333,0.30344827586206896,0.36363636363636365,0.3888888888888889,0.1621271076523995,0.22141560798548093,25.266359447004614,1.0,23.0,1.0,0.004608294930875576,0.02666666666666667,,3.0,16.0,3.0,0.006060606060606061,0.013636363636363636,,True,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,73866.0,1231.0,342.0,2317,2305,684,669,269.0,4622,165.0,235.0,7.0,10.0,52.0,72.0,25.0,66.0,67.0,171.0,257.0,472.0,650.0,2299.0,12.0,24.0,28.0,73.0,140.0,217.0,182.0,332.0,2.0,32.0,139.0,199.0,71.0,25.0,43.0,458.0,,9.0,,16.0,84.0,1.0,101.0,9.0,110.0,3.0,56.0,12.0,36.0,43.0,4.0,20.0,6.0,99.0,7.0,25.0,20.0,67.0,,11.0,131.0,1.0,2.0,166.0,25.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,217.0,684,12.0,21.0,0.3540856031128405,0.35546875,0.5444915254237288,0.5,0.5214285714285715,0.5473251028806584,0.4444444444444444,0.540268456375839,0.5845323741007195,0.45161290322580644,0.5802139037433155,0.06779661016949153,0.10212765957446808,0.12121212121212122,24.87637885127425,0.5656565656565656,0.014705882352941176,,0.08870116156282999,0.011780104712041885,0.09411764705882353,,0.08952551477170993,0.009297520661157025,0.01171875,0.02127659574468085,0.003663003663003663,,0.08950617283950617,0.06382978723404255,0.10850439882697947,0.10084033613445378,0.0784313725490196,0.015873015873015872,1.0,0.4835390946502058,0.7021276595744681,0.7819905213270142,0.2606060606060606,0.13580246913580246,0.3787878787878788,0.43103448275862066,0.24,0.35185185185185186,0.391812865497076,0.391812865497076,0.6268656716417911,0.37037037037037035,0.7,0.48322147651006714,0.7222222222222222,0.5123456790123457,0.5122240206185569,0.46698888888888895,0.5103347972972972,0.043076923076923075,0.33384615384615385,8.359745762711865,0.29520932239965475,4.0,5.0,,,3.0,3.0,2.0,9.0,,3.0,2.0,6.0,6.0,14.0,118.0,,3.0,4.0,5.0,9.0,56.0,9.0,9.0,8.0,2.0,60.0,22.0,38.0,35.0,25.0,10.0,5.0,71.0,,,,,0.5,0.42857142857142855,,0.5555555555555556,0.46153846153846156,0.02880658436213992,,0.0102880658436214,0.8,0.8,0.75,0.018518518518518517,0.2222222222222222,0.2222222222222222,,0.14285714285714285,,,,0.1111111111111111,,,0.020134228187919462,1.0,0.040268456375838924,0.3333333333333333,0.25,0.1337099811676083,0.13733075435203096,26.071428571428577,,26.0,,,,,1.0,,,,,,True,
89,1610612759,Nick Van Exel,Nick Van Exel,89,SAS,23148.0,386.0,19.0,705,703,123,125,88.0,1408,6.0,10.0,1.0,1.0,1.0,1.0,11.0,34.0,14.0,24.0,31.0,68.0,150.0,701.0,3.0,5.0,16.0,5.0,14.0,33.0,26.0,36.0,,3.0,35.0,47.0,22.0,7.0,6.0,106.0,1.0,,,8.0,20.0,2.0,30.0,1.0,31.0,,17.0,2.0,13.0,4.0,1.0,4.0,1.0,21.0,3.0,2.0,12.0,24.0,1.0,,18.0,1.0,2.0,17.0,5.0,,,,,,,,33.0,123,2.0,4.0,0.41935483870967744,0.41935483870967744,0.45588235294117646,0.6,0.35714285714285715,0.5150375939849624,0.625,0.44642857142857145,0.5283687943262412,0.625,0.48484848484848486,0.04411764705882353,0.2,0.029411764705882353,20.0,0.8095238095238095,0.09090909090909091,,0.07194244604316546,,0.14035087719298245,0.01020408163265306,0.08358208955223881,0.002785515320334262,,,,,0.022988505747126436,0.10112359550561797,0.08823529411764706,0.13157894736842105,0.15789473684210525,,,0.07518796992481203,0.6,0.75,0.3333333333333333,0.2556390977443609,0.3235294117647059,0.3333333333333333,0.45454545454545453,0.18045112781954886,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.08333333333333333,1.0,0.03571428571428571,1.0,0.5639097744360902,0.47358825757575773,0.4838,0.4245703703703704,0.10666666666666667,0.22,11.176470588235293,0.17446808510638298,7.0,19.0,1.0,2.0,1.0,2.0,18.0,46.0,2.0,5.0,4.0,12.0,25.0,65.0,13.0,3.0,7.0,1.0,5.0,14.0,8.0,42.0,33.0,46.0,18.0,12.0,7.0,5.0,10.0,6.0,4.0,,3.0,,,,,0.56,0.38461538461538464,0.42857142857142855,0.35714285714285715,0.38461538461538464,0.48872180451127817,0.015873015873015872,0.14285714285714285,0.3684210526315789,0.3684210526315789,1.0,0.3458646616541353,0.391304347826087,0.391304347826087,0.3888888888888889,,0.16666666666666666,0.5,1.0,0.4166666666666667,0.4,,0.07142857142857142,0.5,0.42857142857142855,0.3333333333333333,0.391304347826087,0.022058823529411766,0.04225352112676056,24.916923076923073,,,,,,,,1.0,,,,,True,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,13720.0,229.0,81.0,423,422,73,94,49.0,845,19.0,31.0,1.0,2.0,1.0,5.0,2.0,9.0,13.0,21.0,34.0,61.0,114.0,423.0,4.0,5.0,10.0,3.0,8.0,18.0,38.0,30.0,2.0,5.0,24.0,32.0,8.0,4.0,12.0,72.0,3.0,6.0,,5.0,8.0,,13.0,9.0,22.0,3.0,6.0,1.0,5.0,5.0,1.0,1.0,3.0,11.0,1.0,2.0,10.0,19.0,1.0,,17.0,,4.0,13.0,3.0,1.0,,1.0,1.0,1.0,,,18.0,73,,3.0,0.5588235294117647,0.5757575757575758,0.5573770491803278,0.8,0.375,0.5252525252525253,0.4,0.375,0.5428571428571428,0.45454545454545453,0.47368421052631576,0.08196721311475409,0.12903225806451613,0.1111111111111111,24.166666666666668,0.5454545454545454,,,0.05194805194805195,0.05084745762711865,0.16129032258064516,0.03896103896103896,0.07027027027027027,0.046153846153846156,0.0975609756097561,,0.0625,0.034482758620689655,,0.08928571428571429,0.0625,0.08695652173913043,0.375,0.06666666666666667,1.0,0.31313131313131315,0.6129032258064516,0.7037037037037037,0.7368421052631579,0.09090909090909091,0.2222222222222222,0.25,,0.21212121212121213,0.6190476190476191,0.6190476190476191,0.38461538461538464,0.2,0.5,0.3125,0.2,0.696969696969697,0.5230163265306123,0.46851249999999994,0.4700333333333334,0.08771929824561403,0.15789473684210525,7.193442622950819,0.17257683215130024,4.0,14.0,,1.0,,1.0,8.0,24.0,,4.0,2.0,7.0,12.0,38.0,10.0,,5.0,2.0,2.0,8.0,6.0,33.0,3.0,23.0,8.0,8.0,5.0,3.0,4.0,2.0,2.0,,4.0,,,,,0.9166666666666666,0.3157894736842105,,0.25,0.32432432432432434,0.3838383838383838,0.041666666666666664,0.1414141414141414,0.2857142857142857,0.2857142857142857,1.0,0.24242424242424243,0.3333333333333333,0.3333333333333333,0.875,,0.1,,,0.4,,,0.0625,,0.4375,0.2857142857142857,0.34782608695652173,0.0392156862745098,0.0625,25.105263157894736,,1.0,,,,,1.0,,,,,,True,
699,1610612759,Brent Barry,Brent Barry,699,SAS,15965.0,266.0,56.0,507,502,147,167,58.0,1009,9.0,15.0,,1.0,5.0,6.0,2.0,5.0,4.0,7.0,15.0,27.0,101.0,517.0,1.0,4.0,8.0,5.0,9.0,17.0,26.0,4.0,,,25.0,33.0,15.0,5.0,5.0,74.0,3.0,7.0,,4.0,19.0,2.0,25.0,10.0,35.0,4.0,4.0,,3.0,2.0,,1.0,,6.0,1.0,2.0,14.0,21.0,,2.0,7.0,,1.0,7.0,1.0,3.0,1.0,2.0,3.0,2.0,,,17.0,147,2.0,1.0,0.8666666666666667,0.8666666666666667,0.5555555555555556,0.25,0.5555555555555556,0.7058823529411765,0.4,0.5714285714285714,0.7,0.4,0.5666666666666667,,,,13.240418118466899,0.6666666666666666,0.09523809523809523,,0.0979381443298969,0.04861111111111111,0.09090909090909091,0.04,0.09663865546218488,0.045662100456621,0.07142857142857142,0.058823529411764705,,0.06451612903225806,0.10714285714285714,0.08571428571428572,0.10294117647058823,0.13333333333333333,,0.12903225806451613,0.6666666666666666,0.22058823529411764,0.6,0.6,1.0,0.07352941176470588,0.4,0.4,,0.10294117647058823,0.5714285714285714,0.5714285714285714,1.0,0.1,,0.42857142857142855,0.8333333333333334,0.8235294117647058,0.5554250000000002,0.43597857142857144,0.5606571428571429,0.07920792079207921,0.16831683168316833,7.644444444444445,0.28994082840236685,10.0,17.0,,1.0,1.0,2.0,12.0,24.0,2.0,5.0,1.0,3.0,22.0,41.0,5.0,2.0,6.0,,2.0,5.0,1.0,60.0,6.0,24.0,12.0,8.0,5.0,3.0,15.0,10.0,5.0,,1.0,,,,,0.9090909090909091,0.5365853658536586,0.3333333333333333,0.4,0.5365853658536586,0.6029411764705882,0.022727272727272728,0.25,0.5882352941176471,0.5882352941176471,1.0,0.35294117647058826,0.5,0.5,0.8333333333333334,,0.1,,,0.5,0.4,1.0,0.14285714285714285,0.5,0.21428571428571427,0.3333333333333333,0.5,0.014492753623188406,0.03571428571428571,24.68048780487805,,,,,,,,3.0,,,,,True,
714,1610612759,Michael Finley,Michael Finley,714,SAS,32857.0,548.0,68.0,1054,1049,395,398,120.0,2103,11.0,16.0,2.0,3.0,1.0,2.0,1.0,14.0,31.0,82.0,43.0,112.0,227.0,1080.0,2.0,4.0,13.0,13.0,33.0,78.0,62.0,24.0,2.0,2.0,9.0,21.0,4.0,3.0,2.0,54.0,3.0,5.0,,4.0,39.0,4.0,47.0,8.0,55.0,3.0,10.0,2.0,7.0,5.0,2.0,3.0,,15.0,1.0,7.0,13.0,20.0,,1.0,22.0,1.0,1.0,40.0,8.0,,,,,,,,78.0,395,3.0,8.0,0.7209302325581395,0.7380952380952381,0.38392857142857145,0.5,0.3939393939393939,0.46634615384615385,0.5,0.44285714285714284,0.48868778280542985,0.5,0.47435897435897434,0.017857142857142856,,0.07142857142857142,19.848612279226238,0.6666666666666666,0.1111111111111111,,0.104,0.01524390243902439,0.047619047619047616,0.02054794520547945,0.09368191721132897,0.016877637130801686,0.037037037037037035,0.009259259259259259,,,0.05217391304347826,0.12213740458015267,0.13178294573643412,0.017543859649122806,0.1111111111111111,0.024390243902439025,,0.07692307692307693,0.6875,0.6875,0.7272727272727273,0.0673076923076923,0.07142857142857142,0.07692307692307693,,0.3942307692307692,0.3780487804878049,0.38271604938271603,0.7419354838709677,0.23076923076923078,0.6666666666666666,0.02857142857142857,0.5,0.5384615384615384,0.4709422705314009,0.5804333333333332,0.4523492857142857,0.05726872246696035,0.3436123348017621,14.608035714285716,0.3747628083491461,20.0,47.0,1.0,3.0,8.0,20.0,16.0,49.0,2.0,6.0,4.0,17.0,36.0,96.0,33.0,3.0,9.0,,12.0,37.0,16.0,105.0,3.0,48.0,16.0,12.0,6.0,6.0,11.0,9.0,2.0,,5.0,,,,,0.9722222222222222,0.375,0.3333333333333333,0.32432432432432434,0.37894736842105264,0.46153846153846156,0.031914893617021274,0.22596153846153846,0.425531914893617,0.425531914893617,1.0,0.23557692307692307,0.32653061224489793,0.32653061224489793,0.9375,0.5,0.23076923076923078,0.3333333333333333,1.0,0.46153846153846156,0.3333333333333333,1.0,0.2857142857142857,0.4,0.24285714285714285,0.23529411764705882,0.3333333333333333,0.023474178403755867,0.042735042735042736,24.393749999999997,,,,,0.012195121951219513,,1.0,14.0,,,,,True,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,77188.0,1286.0,346.0,2397,2361,541,456,290.0,4758,132.0,205.0,39.0,64.0,25.0,38.0,84.0,204.0,38.0,101.0,254.0,510.0,671.0,2354.0,50.0,87.0,132.0,40.0,84.0,139.0,270.0,238.0,52.0,31.0,84.0,104.0,42.0,15.0,27.0,228.0,23.0,93.0,4.0,26.0,242.0,20.0,288.0,120.0,408.0,18.0,41.0,6.0,20.0,45.0,5.0,21.0,10.0,86.0,8.0,16.0,51.0,98.0,7.0,15.0,194.0,11.0,3.0,231.0,23.0,80.0,61.0,18.0,80.0,55.0,5.0,,139.0,541,11.0,21.0,0.531496062992126,0.5921052631578947,0.4980392156862745,0.5747126436781609,0.47619047619047616,0.5,0.5747126436781609,0.47619047619047616,0.5455284552845528,0.6226415094339622,0.569672131147541,0.060784313725490195,0.09268292682926829,0.049019607843137254,25.555960627050673,0.47674418604651164,0.3333333333333333,0.041237113402061855,0.24518743667679838,0.11218335343787696,0.14689265536723164,0.09745762711864407,0.23024054982817868,0.10892018779342723,0.17253521126760563,0.0749063670411985,0.08633093525179857,0.0990990990990991,0.22796352583586627,0.26578073089701,0.24369747899159663,0.1349206349206349,0.17647058823529413,0.08035714285714286,0.6875,0.40117416829745595,0.6439024390243903,0.7096774193548387,0.5454545454545454,0.39921722113502933,0.4117647058823529,0.4329896907216495,0.40476190476190477,0.19765166340508805,0.37623762376237624,0.3838383838383838,0.7631578947368421,0.735632183908046,0.609375,0.4523809523809524,0.6578947368421053,0.40313111545988256,0.4551078277886497,0.5210077922077921,0.4420440476190476,0.19672131147540983,0.20715350223546944,7.094705882352941,0.22569879015435962,1.0,1.0,,,,,,,,,,,1.0,1.0,160.0,,,32.0,,,59.0,,3.0,,,20.0,15.0,5.0,28.0,16.0,12.0,,104.0,,,,,,1.0,,,1.0,0.0019569471624266144,0.096,0.0019569471624266144,1.0,1.0,,,,,,0.1794871794871795,,,,,,,,,,,,0.17567567567567569,0.17597292724196278,22.8,,23.0,1.0,,0.019801980198019802,,,,,,,1.0,True,
