EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG3A,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,FTOffRebounds,SelfOReb,Travels,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,DefFTReboundPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFtPoints,PtsUnassisted3s,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,on,3SecondViolations,OffLongMidRangeReboundPct,Clear Path Fouls,LongMidRangePctBlocked,Charge Fouls Drawn,Blocked3s,BlockedArc3
1626144,1610612762,Emmanuel Mudiay,Emmanuel Mudiay,1626144,UTA,1087.0,18,2,32,31,1.0,9.0,7,63,1.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,5.0,32,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.16666666666666666,0.3125,0.3125,0.25,18.181818181818183,0.058823529411764705,0.045454545454545456,0.14285714285714285,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.375,0.125,1.0,1.0,1.0,0.125,0.625,0.47593125000000003,5.6499999999999995,23.5,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,3150.0,52,-21,103,106,32.0,22.0,10,209,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,154,,3.0,1.0,2.0,1.0,3.0,1.0,,7.0,4.0,6.0,9.0,,,,,32.0,,,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.4,7.142857142857142,0.16666666666666666,0.13953488372093023,0.1,,0.4,0.5,0.5,,0.2,0.2,1.0,1.0,1.0,0.2,0.8,0.47864000000000007,2.6999999999999997,24.700000000000003,0.3106796116504854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,6.0,1.0,1.0,1.0,5.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.3333333333333333,1.0,0.3333333333333333,0.125,0.10526315789473684,0.045454545454545456,0.07894736842105263,0.16666666666666666,0.1111111111111111,0.058823529411764705,0.2857142857142857,0.14285714285714285,0.13333333333333333,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.604,0.5645333333333333,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,6846.0,114,8,220,221,62.0,46.0,21,441,2.0,4.0,9.0,8.0,17.0,12.0,10.0,15.0,12.0,29.0,58.0,272,18.0,36.0,12.0,2.0,2.0,4.0,1.0,,10.0,5.0,11.0,15.0,1.0,,1.0,1.0,62.0,0.9,0.9,1.0,0.41379310344827586,0.41379310344827586,0.6666666666666666,0.6363636363636364,0.6444444444444445,0.6590909090909091,19.10569105691057,0.08620689655172414,0.10576923076923077,0.05555555555555555,1.0,0.09090909090909091,0.5,0.6666666666666666,0.5,0.20454545454545456,0.38636363636363635,0.47058823529411764,0.5,1.0,0.2727272727272727,0.75,0.5264261363636364,7.6866666666666665,24.18965517241379,0.2818181818181818,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,15.0,2.0,,1.0,1.0,1.0,3.0,,6.0,4.0,,,,,2.0,1.0,2.0,,6.0,9.0,1.0,2.0,,15.0,0.75,1.0,0.75,0.2,0.9375,0.2,0.9375,0.06666666666666667,,,,0.13043478260869565,0.05555555555555555,0.03296703296703297,,,,0.09090909090909091,0.1111111111111111,0.1282051282051282,0.2,1.0,0.25,1.0,0.25,0.5,0.25,0.47445,0.56083125,0.034482758620689655,0.25862068965517243,6.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.034482758620689655,0.25,0.058823529411764705,0.125,0.23076923076923078,0.14285714285714285,0.10526315789473684,0.6666666666666666,0.6666666666666666,1.0,0.045454545454545456,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,1.0,0.3333333333333333,0.022222222222222223,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628396,1610612762,Tony Bradley,Tony Bradley,1628396,UTA,2199.0,37,11,70,68,15.0,14.0,10,138,1.0,4.0,1.0,,,,1.0,5.0,,,7.0,69,2.0,,,1.0,,1.0,,,2.0,5.0,10.0,19.0,2.0,,2.0,2.0,15.0,1.0,1.0,,,,0.2,0.2,0.4375,,14.117647058823529,0.19230769230769232,0.21951219512195122,0.18181818181818182,1.0,0.8,0.25,0.25,1.0,0.2,,,,,,0.8,0.5069400000000001,2.04,,0.21428571428571427,,3.0,,,,,,,3.0,1.0,,,,,,,,1.0,1.0,,5.0,4.0,4.0,9.0,2.0,1.0,1.0,,3.0,,4.0,,3.0,4.0,,6.0,,,,,,,,0.125,,0.2,1.0,0.25,0.26666666666666666,0.26666666666666666,0.22727272727272727,0.24324324324324326,0.5,0.1111111111111111,0.23529411764705882,0.1,0.4,0.16666666666666666,1.0,,,,,,,0.5107,,0.14285714285714285,,,,,,,,,5.0,,,,,,1.0,1.0,7.0,4.0,1.0,,,,,,,0.2,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,2399.0,40,6,75,75,10.0,18.0,5,150,,,1.0,,1.0,5.0,1.0,1.0,1.0,6.0,5.0,89,,3.0,5.0,3.0,2.0,5.0,2.0,,12.0,2.0,5.0,5.0,,,,,10.0,,,1.0,0.16666666666666666,0.16666666666666666,1.0,0.35714285714285715,0.35714285714285715,0.8571428571428571,8.333333333333334,0.08333333333333333,0.13157894736842105,,,,,,,0.14285714285714285,0.14285714285714285,,,,0.7142857142857143,0.8571428571428571,0.49631428571428565,4.2,25.63333333333333,0.13333333333333333,,,,,,,,,,,,,,,,2.0,,,2.0,1.0,,,3.0,,,,,,,,,,,4.0,,4.0,1.0,,,,,,,,,,,,,0.21428571428571427,,,,,,0.16666666666666666,,0.25,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,0.2,0.2,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629671,1610612762,Miye Oni,Miye Oni,1629671,UTA,172.0,3,-1,4,4,,,2,8,,,,,,1.0,,,,1.0,,4,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,11.11111111111111,,,,1.0,,,,,,,,,,1.0,1.0,0.54465,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629714,1610612762,Jarrell Brantley,Jarrell Brantley,1629714,UTA,106.0,2,-2,2,2,,,2,4,,,,,,1.0,,,,1.0,,2,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,14.285714285714285,,,,,,,,,,,,,,1.0,1.0,0.528,,25.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.25,0.2857142857142857,0.5,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629752,1610612762,Juwan Morgan,Juwan Morgan,1629752,UTA,1546.0,26,14,50,48,13.0,1.0,6,98,,,,,1.0,1.0,,,,2.0,,53,,,1.0,1.0,1.0,2.0,,,5.0,4.0,7.0,9.0,,,,,13.0,,,,,,,,,1.0,5.454545454545454,0.3333333333333333,0.23076923076923078,,,,,,,,0.5,,,,0.5,1.0,0.551325,,23.8,0.26,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,2.0,1.0,1.0,,,,,,,2.0,4.0,1.0,2.0,,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285,0.09523809523809523,,,0.1,0.2,0.5,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,5802.0,97,12,190,191,62.0,46.0,17,381,9.0,10.0,14.0,2.0,4.0,20.0,17.0,24.0,9.0,24.0,67.0,227,2.0,18.0,20.0,5.0,3.0,8.0,2.0,1.0,19.0,8.0,13.0,13.0,,,,,62.0,0.058823529411764705,0.058823529411764705,0.6666666666666666,0.375,0.375,0.7083333333333334,0.6354166666666666,0.67,0.5,26.315789473684212,0.1568627450980392,0.14130434782608695,0.23076923076923078,,0.20833333333333334,0.9,0.9,0.1111111111111111,0.2916666666666667,0.08333333333333333,0.5,0.5,1.0,0.4166666666666667,0.7083333333333334,0.48682291666666666,6.404166666666665,25.379166666666666,0.3263157894736842,2.0,2.0,4.0,4.0,,,8.0,2.0,3.0,13.0,6.0,8.0,2.0,8.0,20.0,32.0,,1.0,3.0,1.0,,,5.0,,1.0,,2.0,2.0,3.0,,5.0,1.0,2.0,4.0,,7.0,1.0,20.0,0.25,0.6666666666666666,0.75,1.0833333333333333,0.5625,1.0833333333333333,0.5882352941176471,0.041666666666666664,0.07142857142857142,0.4,,0.12195121951219512,,,,,,0.15,0.1111111111111111,0.1111111111111111,0.3333333333333333,1.0,0.25,1.0,,,0.5,0.49115,0.4711,0.19402985074626866,0.29850746268656714,8.0,,,1.0,7.0,2.0,2.0,6.0,3.0,7.0,,1.0,,,,6.0,3.0,,,,,,,,,0.2,,0.5714285714285714,0.6153846153846154,,,,,,0.35,0.35,0.5714285714285714,0.16666666666666666,0.3333333333333333,0.25,0.35,0.061224489795918366,0.12,,,1.0,2.0,,,1.0,,2.0,,,1.0,2.0,3.0,2.0,9.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,4393.0,73,8,142,144,45.0,31.0,11,286,11.0,13.0,1.0,,,,11.0,14.0,,,27.0,187,18.0,,,1.0,2.0,3.0,1.0,,8.0,8.0,15.0,19.0,,,,,45.0,0.8181818181818182,0.9,,,,0.7857142857142857,0.7857142857142857,0.675,,13.72549019607843,0.26666666666666666,0.23728813559322035,0.42857142857142855,,0.9285714285714286,0.8461538461538461,0.8461538461538461,0.8181818181818182,0.07142857142857142,,,,,,0.9285714285714286,0.6125857142857143,1.4642857142857142,,0.31690140845070425,3.0,4.0,5.0,6.0,,,,3.0,4.0,6.0,5.0,7.0,,,12.0,4.0,2.0,1.0,1.0,,2.0,1.0,6.0,4.0,2.0,1.0,1.0,,,,1.0,,2.0,6.0,1.0,6.0,,12.0,,0.75,0.7142857142857143,0.75,0.7142857142857143,0.75,0.6666666666666666,0.07142857142857142,1.0,1.0,0.05,0.20689655172413793,0.06896551724137931,0.061224489795918366,0.16666666666666666,,0.09090909090909091,0.2727272727272727,0.16666666666666666,0.24,1.0,0.75,0.8571428571428571,0.8333333333333334,,,,0.644025,0.5917571428571428,0.2222222222222222,0.4444444444444444,,,,,,,,5.0,,,,1.0,1.0,,,12.0,5.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2631578947368421,0.2631578947368421,,1.0,1.0,,1.0,,,1.0,,,0.5,,,,2.0,,1.0,1.0,,0.3333333333333333,,,,,,,,,,True,,,,,,,
