EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2A,PtsAssisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LostBallTurnovers,Fouls,Charge Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,HeaveAttempts,Steals,BadPassSteals,ShootingFouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PtsAssisted3s,TwoPtAssists,Corner3Assists,ShortMidRangeAssists,Assisted3sPct,PenaltyFg3Pct,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,DefFTReboundPct,PenaltyArc3FGM,Arc3PctAssisted,PenaltyArc3Accuracy,LongMidRangeFGA,StepOutOfBoundsTurnovers,LongMidRangeFrequency,PenaltyFtPoints,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimAssists,on,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,Charge Fouls,OffArc3ReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,Technical Free Throw Trips,Blocked3s,BlockedCorner3,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,471.0,8,3.0,17,18,8,13,1.0,35,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,7.0,18.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,8,0.5,0.5,0.6666666666666666,0.5,0.7,0.5,0.7,0.5,0.4,0.3333333333333333,0.5,38.88888888888889,0.5,0.5,0.25,0.5,0.2,1.0,1.0,0.4,0.5,1.0,0.4,0.5,0.5,0.6,0.5,0.46917,0.40955,0.2,0.3333333333333333,0.2857142857142857,6.366666666666666,25.299999999999997,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626149,1610612746,Montrezl Harrell,Montrezl Harrell,1626149,LAC,967.0,16,12.0,35,41,24,29,1.0,76,4.0,5.0,2.0,3.0,,,6.0,8.0,,,14.0,35.0,3.0,5.0,6.0,8.0,,,,,,5.0,6.0,1.0,,,,1.0,1.0,3.0,3.0,1.0,2.0,6.0,24,,,0.75,0.6,0.75,0.6,0.7777777777777778,0.6,,,,27.77777777777778,1.0,,0.3333333333333333,,0.625,0.8,0.8,0.375,0.6666666666666666,0.6666666666666666,,,,0.625,,0.5387125,0.48594,0.2222222222222222,0.2222222222222222,0.42857142857142855,4.1125,,0.6857142857142857,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.14285714285714285,0.1111111111111111,0.16666666666666666,0.8,0.5,1.0,1.0,1.0,0.4,0.5,0.6323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,1630.0,27,7.0,57,66,34,51,2.0,123,1.0,2.0,1.0,1.0,,2.0,2.0,3.0,,2.0,4.0,53.0,,,,2.0,,1.0,,1.0,3.0,7.0,7.0,2.0,,,,2.0,1.0,,,,,,34,,,0.6666666666666666,,0.4,,0.4,,0.4,0.3333333333333333,,11.864406779661017,1.0,0.2727272727272727,0.2692307692307692,0.2222222222222222,0.4,0.5,1.0,0.2,1.0,1.0,0.4,,,0.8,,0.380775,0.2286,,,,6.0,36.35,0.5964912280701754,1.0,,,,1.0,2.0,1.0,1.0,1.0,3.0,,4.0,,2.0,4.0,,,,,,0.5,0.5,0.26666666666666666,,,,0.375,,,,1.0,,,0.6335,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.2,0.5,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,135.0,2,1.0,4,6,1,6,,10,,,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,1,,,1.0,,0.5,,0.5,,0.5,,,50.0,,,,,,,,0.5,1.0,1.0,0.5,,,0.5,,0.3861,,,,,5.1,48.0,0.25,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203585,1610612746,Rodney McGruder,Rodney McGruder,203585,LAC,941.0,16,12.0,33,34,18,29,1.0,67,,,1.0,2.0,,,1.0,2.0,2.0,3.0,8.0,28.0,,,6.0,2.0,,,,,3.0,3.0,4.0,,,,,,,,,,,6.0,18,0.6666666666666666,0.6666666666666666,0.5,,0.8,1.0,0.8,1.0,0.6,,,14.705882352941176,,0.375,0.16666666666666666,0.5,,,,0.4,0.5,0.5,,,,0.6,,0.52386,0.6112000000000001,,,0.75,7.4,23.96666666666667,0.5454545454545454,,,,,,,1.0,2.0,,5.0,1.0,,1.0,,,,,,,,,,,0.14285714285714285,0.1,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.6,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202331,1610612746,Paul George,Paul George,202331,LAC,280.0,5,-2.0,9,12,3,5,,21,1.0,1.0,,,,2.0,1.0,1.0,,2.0,2.0,9.0,,,,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,3,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,,33.333333333333336,,,,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,,,1.0,,0.42229999999999995,0.21855,,,,3.1,28.75,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203210,1610612746,JaMychal Green,JaMychal Green,203210,LAC,755.0,13,-10.0,27,30,10,18,1.0,57,,,,1.0,,,,1.0,,,,31.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,10,,,,,,,,,,,,7.142857142857142,1.0,,0.08333333333333333,,,,,1.0,,,,,,,,0.3225,0.3225,,,,4.8,,0.37037037037037035,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,325.0,5,-5.0,10,16,10,16,1.0,26,,,,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,12.0,,1.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,3.0,10,1.0,1.0,,,0.75,0.75,0.75,0.75,0.5,,,18.181818181818183,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.5,,,0.5,1.0,1.0,0.5,1.0,0.36675,0.36675,,,1.0,12.8,25.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,0.5,,,,,,1.0,3.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612746,Reggie Jackson,Reggie Jackson,202704,LAC,581.0,10,,20,27,15,22,1.0,47,,,2.0,3.0,,,2.0,3.0,,,4.0,15.0,2.0,3.0,4.0,4.0,,,,1.0,,,,,,,,,,,,,,4.0,15,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.3333333333333333,14.285714285714286,,,,,,,,1.0,0.6666666666666666,1.0,,,,,,0.38736666666666664,0.38736666666666664,,,1.0,7.866666666666667,,0.75,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612746,Landry Shamet,Landry Shamet,1629013,LAC,696.0,12,-4.0,24,28,13,19,1.0,52,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,20.0,,1.0,3.0,,,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,3.0,13,0.5,0.5,0.3333333333333333,,0.5,0.5,0.5,0.5,0.4,0.3333333333333333,1.0,24.0,,,,,0.2,1.0,1.0,0.2,,,0.4,0.5,0.5,0.6,0.5,0.45114,0.4025,,,0.6,9.833333333333334,26.0,0.5416666666666666,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,2.0,,,,1.0,,,,,,,,,1.0,,,0.6666666666666666,,,,,,1.0,3.0,,,,1.0,0.5,,,,,,,,,,1.0,1.0,0.5,1.0,1.0,0.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
