EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,OffensiveGoaltends,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Charge Fouls,BlockedAtRim,SecondChanceFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,RecoveredBlocks,Arc3PctBlocked,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,on,FTOffRebounds,OffFTReboundPct,BlockedArc3
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,16748.0,279.0,15.0,569.0,569.0,83.0,142.0,52.0,1138.0,17.0,28.0,4.0,7.0,2.0,3.0,2.0,1.0,2.0,10.0,28.0,4.0,4.0,9.0,25.0,2.0,1.0,2.0,18.0,32.0,19.0,53.0,10.0,103.0,625.0,4.0,7.0,6.0,1.0,9.0,2.0,3.0,1.0,6.0,1.0,8.0,24.0,12.0,57.0,4.0,1.0,1.0,23.0,8.0,3.0,1.0,2.0,11.0,13.0,4.0,7.0,2.0,37.0,6.0,4.0,20.0,20.0,2.0,42.0,10.0,52.0,2.0,8.0,6.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,7.0,1.0,13.0,22.0,1.0,2.0,13.0,1.0,4.0,13.0,1.0,6.0,1.0,1.0,8.0,83.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.3584905660377358,0.16666666666666666,0.34615384615384615,0.5625,0.5714285714285714,0.6666666666666666,0.5470588235294118,0.3076923076923077,0.3888888888888889,0.5659340659340659,0.32142857142857145,0.4,0.6235294117647059,0.018867924528301886,0.09375,0.07142857142857142,0.5,0.03571428571428571,15.654952076677317,0.42857142857142855,0.125,0.16666666666666666,0.042105263157894736,0.15503875968992248,0.031914893617021274,0.1606425702811245,0.0353356890459364,0.037037037037037035,0.03225806451612903,0.1,0.037037037037037035,0.018867924528301886,0.08695652173913043,0.14285714285714285,0.3125,0.16326530612244897,0.12903225806451613,0.045454545454545456,0.32941176470588235,0.6071428571428571,0.6538461538461539,0.6470588235294118,0.023529411764705882,0.023529411764705882,0.5,0.5,1.0,0.32941176470588235,0.35714285714285715,0.37037037037037035,1.0,0.29411764705882354,0.36,0.36,1.0,0.5384615384615384,0.5714285714285714,0.3076923076923077,0.15384615384615385,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.5,0.9529411764705882,0.34782608695652173,0.5660089285714286,0.6058857142857142,0.5527777777777778,0.06666666666666667,0.16216216216216217,0.08737864077669903,0.07766990291262135,3.271875,24.852830188679242,0.14586994727592267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200782,1610612745,P.J. Tucker,P.J. Tucker,200782,HOU,12080.0,201.0,48.0,406.0,404.0,43.0,90.0,41.0,810.0,5.0,8.0,5.0,5.0,,,,,,16.0,33.0,2.0,3.0,1.0,3.0,,,,5.0,8.0,17.0,36.0,,61.0,438.0,5.0,5.0,2.0,,10.0,,,2.0,3.0,,6.0,4.0,6.0,51.0,6.0,,,3.0,1.0,,,2.0,5.0,7.0,4.0,1.0,2.0,19.0,11.0,2.0,15.0,9.0,6.0,30.0,13.0,43.0,1.0,6.0,4.0,2.0,2.0,2.0,7.0,,,,9.0,1.0,10.0,26.0,4.0,3.0,9.0,4.0,1.0,,,,,,6.0,43.0,2.0,,0.4,1.0,1.0,0.4722222222222222,0.6666666666666666,0.4722222222222222,0.625,1.0,,0.6931818181818182,0.7142857142857143,1.0,0.6931818181818182,0.7142857142857143,1.0,0.8181818181818182,,,,,,11.804008908685969,0.2222222222222222,0.46153846153846156,0.10975609756097561,0.034482758620689655,0.1485148514851485,0.08208955223880597,0.13114754098360656,0.06770833333333333,0.029411764705882353,0.05263157894736842,,0.09,0.058823529411764705,0.12903225806451613,0.12903225806451613,0.05,0.14473684210526316,0.16,0.045454545454545456,0.18181818181818182,0.625,0.625,0.4,,,,,,0.75,0.48484848484848486,0.48484848484848486,1.0,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,1.0,0.2857142857142857,,,,1.0,,,1.0,0.3333333333333333,0.5865090909090909,0.4636375,0.6123,,,0.16393442622950818,0.09836065573770492,2.225,23.16111111111111,0.10591133004926108,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,10734.0,179.0,-16.0,369.0,369.0,71.0,110.0,33.0,738.0,10.0,15.0,1.0,1.0,1.0,1.0,4.0,,,5.0,9.0,,4.0,10.0,22.0,2.0,1.0,3.0,11.0,19.0,15.0,31.0,,67.0,421.0,1.0,1.0,2.0,,8.0,1.0,1.0,4.0,7.0,,14.0,12.0,10.0,39.0,2.0,,,22.0,10.0,3.0,,7.0,7.0,14.0,5.0,2.0,4.0,35.0,1.0,2.0,12.0,13.0,2.0,27.0,3.0,30.0,,3.0,2.0,1.0,2.0,,8.0,2.0,,1.0,10.0,1.0,7.0,12.0,2.0,2.0,5.0,2.0,2.0,,,,,,14.0,71.0,1.0,,0.5454545454545454,0.6,0.8666666666666667,0.4838709677419355,0.5714285714285714,0.4838709677419355,0.5789473684210527,1.0,1.0,0.67,1.3333333333333333,0.875,0.67,1.3333333333333333,0.875,0.62,,0.15789473684210525,0.2,,,14.851485148514852,0.2,0.2222222222222222,0.1780821917808219,0.03125,0.15384615384615385,0.008928571428571428,0.16556291390728478,0.017045454545454544,0.058823529411764705,,,,0.034482758620689655,0.1935483870967742,0.15,0.18181818181818182,0.13559322033898305,0.21052631578947367,,0.3,0.6666666666666666,0.8333333333333334,0.5,0.08,,,,,0.18,0.5555555555555556,0.5555555555555556,1.0,0.44,0.45454545454545453,0.45454545454545453,0.8,0.3333333333333333,1.0,,0.6666666666666666,0.125,1.0,0.5,0.375,0.3333333333333333,0.92,0.45454545454545453,0.529697,0.5409666666666667,0.5904062500000001,,,0.11940298507462686,0.208955223880597,3.1999999999999997,25.14838709677419,0.19241192411924118,3.0,1.0,2.0,1.0,1.0,,1.0,,,0.75,1.0,2.0,2.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,0.5,,,,,,,,,,,,,,,True,,,
201566,1610612745,Russell Westbrook,Russell Westbrook,201566,HOU,3056.0,51.0,-20.0,102.0,103.0,31.0,43.0,12.0,205.0,11.0,16.0,1.0,1.0,6.0,6.0,2.0,2.0,8.0,,1.0,,1.0,,6.0,1.0,,,14.0,26.0,,7.0,,28.0,124.0,1.0,1.0,1.0,,2.0,8.0,11.0,,1.0,,16.0,6.0,22.0,,,,,6.0,,2.0,,1.0,6.0,7.0,2.0,4.0,1.0,20.0,4.0,1.0,5.0,5.0,2.0,12.0,5.0,17.0,,,,,6.0,3.0,3.0,3.0,,1.0,9.0,1.0,2.0,8.0,1.0,,3.0,,,,,,,,16.0,31.0,,,0.21428571428571427,0.21428571428571427,,,,,0.5384615384615384,1.0,0.7272727272727273,0.42424242424242425,0.5,0.6666666666666666,0.42424242424242425,0.5,0.6666666666666666,0.21212121212121213,,0.07692307692307693,0.0625,,,36.20689655172414,0.6666666666666666,0.6666666666666666,0.2631578947368421,0.045454545454545456,0.2,0.12121212121212122,0.22727272727272727,0.09090909090909091,0.07692307692307693,,,0.12,0.125,0.3333333333333333,0.42857142857142855,,0.16666666666666666,0.2857142857142857,,0.48484848484848486,0.6875,0.7333333333333333,0.18181818181818182,0.06060606060606061,0.24242424242424243,0.25,0.2857142857142857,0.5,0.030303030303030304,,,,0.18181818181818182,,,,0.5,1.0,,0.5,0.5,1.0,0.08333333333333333,,,0.696969696969697,,0.5038560606060605,,0.5020833333333333,,,0.07142857142857142,0.5714285714285714,7.565384615384616,25.25714285714286,0.30392156862745096,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,0.125,,,,,,,,,,,,,,True,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,11068.0,184.0,-10.0,380.0,382.0,50.0,101.0,31.0,762.0,20.0,36.0,,2.0,2.0,3.0,14.0,,,4.0,5.0,1.0,2.0,7.0,39.0,3.0,,4.0,25.0,50.0,11.0,44.0,15.0,98.0,427.0,,2.0,4.0,,,4.0,5.0,1.0,6.0,5.0,16.0,16.0,34.0,21.0,,,,39.0,7.0,5.0,1.0,1.0,18.0,19.0,3.0,15.0,1.0,56.0,3.0,2.0,6.0,6.0,1.0,13.0,5.0,18.0,4.0,7.0,5.0,2.0,7.0,3.0,5.0,4.0,,,12.0,1.0,5.0,15.0,1.0,1.0,17.0,1.0,4.0,17.0,2.0,5.0,2.0,,16.0,50.0,3.0,1.0,0.32,0.32,0.6363636363636364,0.25,0.16666666666666666,0.25,0.5,,0.8,0.44148936170212766,,0.5,0.48,,0.5714285714285714,0.46808510638297873,0.022727272727272728,0.1,0.08333333333333333,0.14285714285714285,,26.987951807228914,0.5833333333333334,0.07692307692307693,0.07692307692307693,0.029850746268656716,0.06818181818181818,0.025210084033613446,0.07228915662650602,0.026881720430107527,0.05,,,0.034482758620689655,,0.10714285714285714,0.03125,0.1111111111111111,0.07462686567164178,0.047619047619047616,0.07692307692307693,0.3829787234042553,0.5555555555555556,0.6060606060606061,0.35,0.14893617021276595,,,,,0.05319148936170213,0.8,0.8,1.0,0.4148936170212766,0.1794871794871795,0.18421052631578946,0.42857142857142855,0.3333333333333333,,0.16666666666666666,0.5,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.36363636363636365,,0.851063829787234,0.1794871794871795,0.505481914893617,0.5039750000000001,0.4459181818181818,0.061224489795918366,0.09433962264150944,,0.16326530612244897,3.42,26.71590909090909,0.13157894736842105,1.0,2.0,1.0,,1.0,1.0,2.0,,,0.5,5.0,,,12.0,,,2.0,,,,0.35714285714285715,0.4166666666666667,0.2,,,,2.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.5,0.022222222222222223,,,,,,True,,,
201935,1610612745,James Harden,James Harden,201935,HOU,12948.0,216.0,46.0,442.0,441.0,61.0,108.0,43.0,883.0,20.0,27.0,2.0,2.0,2.0,2.0,20.0,1.0,4.0,2.0,3.0,3.0,,22.0,62.0,2.0,3.0,9.0,32.0,51.0,24.0,65.0,58.0,194.0,464.0,2.0,3.0,5.0,5.0,18.0,5.0,7.0,3.0,9.0,12.0,31.0,6.0,58.0,21.0,2.0,,,62.0,22.0,5.0,,20.0,30.0,50.0,20.0,10.0,18.0,130.0,3.0,,18.0,8.0,,26.0,3.0,29.0,1.0,8.0,2.0,6.0,10.0,5.0,11.0,5.0,,1.0,21.0,1.0,8.0,23.0,2.0,1.0,50.0,2.0,,70.0,7.0,30.0,4.0,,31.0,61.0,2.0,3.0,0.09375,0.0967741935483871,0.2916666666666667,0.36923076923076925,0.3333333333333333,0.36923076923076925,0.6274509803921569,0.6666666666666666,0.7142857142857143,0.5862068965517241,0.8125,0.59375,0.6586206896551724,0.85,0.6739130434782609,0.5603448275862069,,0.09803921568627451,0.14814814814814814,0.05,,33.81147540983606,0.47619047619047616,,0.08247422680412371,,0.1836734693877551,0.019736842105263157,0.13333333333333333,0.013953488372093023,,,,0.009259259259259259,0.045454545454545456,0.05714285714285714,0.08108108108108109,0.12,0.1891891891891892,0.16666666666666666,0.01818181818181818,0.23275862068965517,0.7407407407407407,0.8695652173913043,0.1,0.1724137931034483,0.034482758620689655,0.25,0.25,,0.02586206896551724,0.6666666666666666,0.6666666666666666,0.5,0.5344827586206896,0.3548387096774194,0.3548387096774194,0.2727272727272727,0.25,1.0,0.375,0.25,0.125,1.0,,0.5625,0.3333333333333333,0.7931034482758621,0.3548387096774194,0.5031969827586207,0.5191,0.462321875,0.22695035460992907,0.40540540540540543,0.09278350515463918,0.15979381443298968,5.674509803921569,26.62769230769231,0.13800904977375567,,4.0,4.0,,3.0,,3.0,,,,11.0,1.0,3.0,51.0,1.0,1.0,2.0,3.0,2.0,0.6,0.55,0.5789473684210527,0.09090909090909091,0.5,1.0,,4.0,2.0,,,1.0,,0.3333333333333333,0.029850746268656716,2.0,1.0,0.6666666666666666,0.5,,True,,,
203085,1610612745,Austin Rivers,Austin Rivers,203085,HOU,5008.0,83.0,-26.0,168.0,168.0,25.0,29.0,12.0,336.0,2.0,7.0,,,,2.0,3.0,,,2.0,8.0,2.0,1.0,1.0,10.0,,,,2.0,10.0,3.0,18.0,,13.0,196.0,,,2.0,,,,4.0,1.0,1.0,,3.0,,4.0,3.0,,,,10.0,1.0,1.0,,1.0,3.0,4.0,1.0,2.0,1.0,11.0,,1.0,6.0,2.0,,8.0,1.0,9.0,,5.0,5.0,,3.0,2.0,,1.0,,,3.0,,2.0,5.0,1.0,,,,,,,,,,3.0,25.0,,,,,0.3333333333333333,0.16666666666666666,1.0,0.16666666666666666,0.2,,,0.23214285714285715,,0.3,0.23214285714285715,,0.3,0.6428571428571429,,0.1,,0.3333333333333333,,16.939890710382514,1.0,,0.05263157894736842,0.02631578947368421,0.17142857142857143,,0.1095890410958904,0.010309278350515464,0.05,,,,,0.05263157894736842,,0.08333333333333333,0.11538461538461539,0.3333333333333333,,0.25,0.2857142857142857,0.2857142857142857,,0.10714285714285714,,,,,0.2857142857142857,0.25,0.25,0.5,0.35714285714285715,0.1,0.1,,,,1.0,,0.4,,0.2,,,0.8928571428571429,0.1,0.5442392857142858,0.61665,0.49542,,,,0.23076923076923078,4.459999999999999,24.205555555555552,0.1488095238095238,1.0,,,,1.0,,1.0,,,1.0,,,,6.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,True,,,
203463,1610612745,Ben McLemore,Ben McLemore,203463,HOU,2078.0,35.0,21.0,72.0,71.0,13.0,23.0,6.0,143.0,1.0,1.0,,,,,,,,,1.0,,,3.0,10.0,,,,1.0,1.0,3.0,11.0,,11.0,70.0,,,,,,,,,,,,2.0,,9.0,,,,10.0,3.0,,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,,3.0,3.0,,6.0,,6.0,,1.0,,1.0,,,,,,,,,1.0,2.0,,,1.0,,1.0,,,,,,,13.0,,,1.0,1.0,1.0,0.2727272727272727,,0.2727272727272727,1.0,,,0.4583333333333333,,,0.4583333333333333,,,0.9166666666666666,0.09090909090909091,,,,,15.0,,,0.17647058823529413,,0.1875,,0.18181818181818182,,,,,,,0.1111111111111111,,0.3333333333333333,0.23076923076923078,,,0.08333333333333333,1.0,1.0,1.0,,,,,,0.08333333333333333,,,,0.8333333333333334,0.3,0.3333333333333333,1.0,,,,,,,,,,1.0,0.3,0.5163,,,,,,,3.4,25.972727272727273,0.18055555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,True,,,
203496,1610612745,Robert Covington,Robert Covington,203496,HOU,10020.0,167.0,17.0,337.0,338.0,38.0,64.0,30.0,675.0,5.0,7.0,2.0,3.0,1.0,1.0,4.0,,,5.0,9.0,,1.0,13.0,25.0,2.0,,,5.0,11.0,18.0,34.0,1.0,65.0,360.0,2.0,3.0,2.0,,4.0,1.0,2.0,1.0,1.0,,5.0,6.0,4.0,54.0,4.0,,,25.0,13.0,1.0,,3.0,4.0,7.0,3.0,1.0,3.0,18.0,3.0,,10.0,9.0,2.0,21.0,3.0,24.0,,13.0,8.0,5.0,2.0,2.0,5.0,,,1.0,7.0,2.0,10.0,17.0,,1.0,5.0,,,1.0,,,,,5.0,38.0,,,0.6,1.0,1.0,0.5294117647058824,1.0,0.5294117647058824,0.45454545454545453,0.6666666666666666,0.5,0.7111111111111111,0.4,0.8333333333333334,0.7222222222222222,0.4,0.8333333333333334,0.7555555555555555,,0.09090909090909091,,0.25,,14.092140921409214,0.2857142857142857,0.25,0.11842105263157894,,0.13333333333333333,0.02586206896551724,0.12582781456953643,0.017045454545454544,,,,0.02564102564102564,0.02631578947368421,0.12,0.125,0.10526315789473684,0.1016949152542373,0.25,,0.15555555555555556,0.7142857142857143,0.7142857142857143,0.6,0.08888888888888889,,,,,0.2,0.5555555555555556,0.5555555555555556,1.0,0.5555555555555556,0.52,0.52,1.0,0.6,0.6666666666666666,,0.4,0.3333333333333333,1.0,0.3333333333333333,,,0.9111111111111111,0.52,0.5404588888888889,0.52965,0.45755000000000007,0.022222222222222223,,0.06153846153846154,0.07692307692307693,3.063636363636363,25.32058823529412,0.11275964391691394,1.0,2.0,,4.0,8.0,3.0,8.0,,,1.0,,,,,,,1.0,,5.0,,,,,,,,,1.0,,,3.0,,0.375,0.029411764705882353,,,,,1.0,True,,,
2199,1610612745,Tyson Chandler,Tyson Chandler,2199,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
