EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,PenaltyFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,ShortMidRangeAssists,BadPassTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,AtRimPctBlocked,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangePctBlocked,LostBallSteals,Charge Fouls Drawn,Travels,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls,on,SecondChanceFtPoints,Loose Ball Fouls Drawn,SecondChanceCorner3FGA,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceArc3FGM,HeaveMakes,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,3pt And 1 Free Throw Trips,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,OffFTReboundPct,SecondChanceCorner3PctAssisted
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,1210.0,20,-5,45,45,11.0,29,5.0,90,3.0,3.0,1.0,1.0,3.0,2.0,5.0,3.0,6.0,2.0,5.0,1.0,13.0,53,1.0,1.0,2.0,6.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,15.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,2.0,0.5,0.4,0.4,0.5,1.0,0.5454545454545454,1.0,0.5909090909090909,1.0,0.45454545454545453,0.3333333333333333,0.6666666666666666,23.52941176470588,0.5,0.2,0.07692307692307693,0.10526315789473684,0.045454545454545456,0.14285714285714285,0.16666666666666666,0.5,0.2727272727272727,1.0,1.0,0.2727272727272727,0.45454545454545453,0.4,0.4,0.5,1.0,1.0,0.7272727272727273,0.4,0.4636227272727273,0.6954,0.09090909090909091,0.16666666666666666,0.15384615384615385,4.616666666666667,27.439999999999998,0.24444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1626178,1610612761,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,TOR,1674.0,28,10,63,62,29.0,37,7.0,125,4.0,5.0,1.0,2.0,3.0,,1.0,4.0,8.0,,1.0,4.0,12.0,71,1.0,2.0,6.0,4.0,,,1.0,,,1.0,2.0,3.0,2.0,,1.0,,8.0,2.0,1.0,,3.0,4.0,7.0,,1.0,,3.0,,3.0,6.0,,1.0,6.0,29.0,1.0,,,,0.5,0.5,0.4444444444444444,0.5,0.5,0.75,0.1111111111111111,,,18.30985915492958,,0.07692307692307693,0.15384615384615385,0.125,0.14814814814814814,0.16666666666666666,,,0.5555555555555556,0.8,0.8,0.3333333333333333,0.1111111111111111,,,,1.0,0.5,0.6666666666666666,,0.562238888888889,0.7456,0.1,0.1111111111111111,0.5,3.325,25.5,0.4603174603174603,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.18181818181818182,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.2,0.14285714285714285,0.25,0.2,1.0,0.5,1.0,0.6666666666666666,0.6048,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,1951.0,33,-1,72,72,37.0,55,6.0,144,,5.0,,4.0,1.0,2.0,4.0,1.0,6.0,2.0,4.0,,8.0,84,1.0,5.0,5.0,,6.0,,4.0,2.0,,,1.0,1.0,1.0,,,,3.0,3.0,4.0,,7.0,3.0,10.0,1.0,1.0,,5.0,,3.0,1.0,,,5.0,37.0,,1.0,0.5,0.5,0.16666666666666666,0.2,0.4,0.35714285714285715,0.36363636363636365,0.35714285714285715,0.4,,,13.924050632911392,,0.23529411764705882,0.15789473684210525,0.23333333333333334,0.1,,0.3333333333333333,0.2,0.5,,,0.1,0.4,0.5,0.5,1.0,0.5714285714285714,,0.9,0.5,0.5543199999999999,0.5754571428571429,,,0.625,2.866666666666667,26.25,0.5138888888888888,,3.0,,3.0,,,2.0,,,3.0,2.0,,,,,5.0,1.0,2.0,,2.0,2.0,,1.0,1.0,,,,,0.23076923076923078,,0.3333333333333333,,0.16666666666666666,0.375,,0.2857142857142857,1.0,,1.0,,0.5795,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1628778,1610612761,Paul Watson,Paul Watson,1628778,TOR,521.0,9,-4,19,20,1.0,18,2.0,39,1.0,1.0,,,1.0,,,1.0,2.0,,,,2.0,28,,,,,,,,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,0.5,,0.5,,0.5,,,0.5,1.0,9.523809523809524,,,,,,,,,0.5,1.0,1.0,0.5,,,,,,,0.5,,0.5534,,,,,2.8,,0.05263157894736842,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1629744,1610612761,Matt Thomas,Matt Thomas,1629744,TOR,5052.0,84,38,183,180,65.0,87,13.0,363,1.0,1.0,,,2.0,3.0,9.0,8.0,9.0,5.0,12.0,,31.0,181,3.0,3.0,9.0,,15.0,,9.0,3.0,,1.0,6.0,7.0,5.0,1.0,1.0,,20.0,1.0,7.0,1.0,13.0,1.0,14.0,1.0,1.0,1.0,6.0,,,,,,9.0,65.0,2.0,1.0,0.4166666666666667,0.4166666666666667,0.8888888888888888,1.0,0.7380952380952381,0.9,0.7380952380952381,0.9,0.5714285714285714,,,11.16751269035533,0.14285714285714285,0.16279069767441862,0.02857142857142857,0.15,0.012987012987012988,,0.25,0.13333333333333333,0.047619047619047616,1.0,1.0,0.09523809523809523,0.42857142857142855,0.3333333333333333,0.375,1.0,,,0.6190476190476191,0.3333333333333333,0.4995261904761904,0.4695600000000001,,,0.2903225806451613,15.500000000000004,25.5,0.3551912568306011,,,,,,,16.0,,,5.0,,1.0,1.0,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,0.13513513513513514,,,,0.08333333333333333,0.08333333333333333,0.23076923076923078,,,1.0,,,,,2.0,1.0,2.0,1.0,2.0,,,,,,0.5,1.0,1.0,1.0,0.4,0.5,5.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.2857142857142857,0.8333333333333334,0.8333333333333334,1.0,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1629056,1610612761,Terence Davis,Terence Davis,1629056,TOR,2350.0,39,11,88,87,52.0,51,6.0,175,1.0,2.0,1.0,2.0,1.0,4.0,7.0,1.0,3.0,4.0,10.0,6.0,20.0,91,1.0,3.0,14.0,2.0,12.0,,7.0,4.0,,2.0,,2.0,,,,,4.0,,2.0,,3.0,,3.0,1.0,2.0,2.0,5.0,,3.0,6.0,,2.0,14.0,52.0,1.0,1.0,0.4,0.4,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.5714285714285714,0.625,0.7,0.7692307692307693,,,18.947368421052634,,0.08,,0.07142857142857142,,,,0.1111111111111111,0.15384615384615385,0.5,0.5,0.07692307692307693,0.5384615384615384,0.5714285714285714,0.5714285714285714,1.0,0.2857142857142857,0.5,0.9230769230769231,0.5714285714285714,0.5244923076923077,0.505307142857143,0.13333333333333333,0.4,0.7,3.1,25.669999999999998,0.5909090909090909,,,,,,6.0,,,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,0.5,0.058823529411764705,,,,0.16666666666666666,,0.14285714285714285,,,,,,,,,2.0,4.0,2.0,4.0,1.0,,,,,0.5,,,,0.5714285714285714,0.5,,,,3.0,,,,,1.0,,,,,,,,0.23076923076923078,,,,,2.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201586,1610612761,Serge Ibaka,Serge Ibaka,201586,TOR,2714.0,45,39,97,95,23.0,28,7.0,192,5.0,6.0,2.0,2.0,7.0,4.0,9.0,10.0,15.0,5.0,10.0,,35.0,80,4.0,5.0,11.0,6.0,15.0,,9.0,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,6.0,1.0,13.0,4.0,17.0,2.0,2.0,,6.0,,2.0,,,,11.0,23.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.8,0.7,0.7857142857142857,0.7,0.7857142857142857,0.4,0.06666666666666667,,25.96153846153846,0.2,0.24,0.07692307692307693,0.2608695652173913,0.0975609756097561,0.3333333333333333,0.2,0.2222222222222222,0.24,0.8333333333333334,1.0,0.28,0.36,0.4444444444444444,0.4444444444444444,1.0,0.2857142857142857,1.0,0.64,0.4444444444444444,0.49601799999999996,0.47557857142857135,,,0.3142857142857143,7.006666666666667,26.02,0.23711340206185566,3.0,3.0,3.0,3.0,6.0,,14.0,6.0,3.0,6.0,,,,,,4.0,,5.0,2.0,5.0,5.0,,0.7,1.0,1.0,1.0,1.0,,0.2857142857142857,0.10714285714285714,,0.08,0.3333333333333333,0.35714285714285715,0.14285714285714285,,1.0,0.4,1.0,1.0,0.6405,0.17142857142857143,5.0,,1.0,1.0,2.0,2.0,,3.0,,,0.5,0.7142857142857143,0.7142857142857143,1.0,0.14285714285714285,,,2.0,1.0,1.0,,,,,2.0,,,,0.08,,,,0.04,1.0,1.0,1.0,,,,1.0,1.0,0.16666666666666666,0.3333333333333333,0.14285714285714285,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1626259,1610612761,Malcolm Miller,Malcolm Miller,1626259,TOR,319.0,5,-4,11,12,,9,,23,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,3.0,11,,,,,3.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,0.5,,0.5,,0.3333333333333333,1.0,1.0,27.272727272727273,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.39254999999999995,,,,,12.8,26.4,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,2920.0,49,31,105,101,49.0,52,7.0,206,3.0,5.0,2.0,4.0,2.0,4.0,12.0,5.0,10.0,5.0,13.0,6.0,31.0,103,2.0,4.0,15.0,2.0,12.0,3.0,12.0,4.0,,4.0,,4.0,,,2.0,2.0,8.0,,3.0,1.0,7.0,,7.0,2.0,3.0,2.0,7.0,,5.0,6.0,,2.0,15.0,49.0,1.0,0.8,0.38461538461538464,0.38461538461538464,0.5,0.5,0.5434782608695652,0.5909090909090909,0.5961538461538461,0.625,0.5652173913043478,,,25.89285714285714,0.2,0.14285714285714285,,0.14634146341463414,,,0.16666666666666666,,0.21739130434782608,0.6,0.6,0.08695652173913043,0.5217391304347826,0.3333333333333333,0.3333333333333333,0.75,0.36363636363636365,0.5,0.782608695652174,0.3333333333333333,0.4894065217391304,0.5418681818181817,0.08,0.16666666666666666,0.4838709677419355,8.77,26.78461538461539,0.4666666666666667,,,,,,2.0,8.0,,,3.0,,1.0,,1.0,1.0,2.0,1.0,,,,,1.0,0.8,0.8,,,,0.3333333333333333,0.15,,,,0.2857142857142857,0.125,0.25,,,1.0,,,0.56145,,1.0,3.0,7.0,3.0,7.0,2.0,,,,,0.42857142857142855,0.5,0.5,1.0,0.6363636363636364,0.42857142857142855,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.043478260869565216,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,1693.0,28,19,58,55,7.0,13,5.0,113,2.0,3.0,,1.0,1.0,3.0,6.0,4.0,5.0,3.0,6.0,4.0,21.0,49,1.0,2.0,3.0,8.0,,9.0,6.0,3.0,,1.0,4.0,5.0,3.0,1.0,1.0,,14.0,,2.0,,4.0,,4.0,1.0,4.0,,2.0,,5.0,6.0,,,3.0,7.0,1.0,,0.5,0.5,0.8,0.5,0.7727272727272727,0.5,0.75,0.5,0.5454545454545454,,,26.984126984126984,,0.2,,0.16666666666666666,,,,0.25,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.5454545454545454,0.5,0.5,,0.5,,0.8181818181818182,0.5,0.5545909090909091,0.5659,0.08333333333333333,,0.14285714285714285,7.779999999999999,26.583333333333332,0.1206896551724138,,,,,,1.0,,,,2.0,,1.0,,3.0,,,2.0,,,,,1.0,,,,,,0.75,0.14285714285714285,,,,0.3333333333333333,0.2,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,0.09090909090909091,1.0,1.0,,,,,,,,3.0,,,,,,,,1.0,,1.0,1.0,1.0,0.14285714285714285,,,True,,,,,,,,,,,,,,,,,,,,,,,,
