EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,OffAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Offensive Fouls,LongMidRangePctBlocked,SecondChanceCorner3FGM,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,OffensiveGoaltends,BlockedCorner3,3SecondViolations,on,Defensive 3 Seconds Violations
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,20177.0,336.0,72,703.0,700,307.0,319,84.0,1403,20.0,30.0,1.0,2.0,10.0,13.0,4.0,1.0,3.0,15.0,3.0,2.0,6.0,9.0,24.0,1.0,3.0,4.0,11.0,20.0,35.0,12.0,39.0,13.0,89.0,723,1.0,2.0,1.0,6.0,5.0,10.0,15.0,6.0,17.0,7.0,45.0,30.0,10.0,33.0,3.0,2.0,22.0,9.0,5.0,1.0,26.0,12.0,38.0,8.0,4.0,17.0,3.0,6.0,88.0,6.0,3.0,9.0,15.0,3.0,27.0,9.0,36.0,17.0,11.0,6.0,8.0,3.0,6.0,8.0,2.0,2.0,16.0,1.0,7.0,21.0,43.0,3.0,3.0,22.0,3.0,1.0,4.0,16.0,5.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,4.0,45.0,304.0,5.0,3.0,0.75,0.75,0.9166666666666666,0.3076923076923077,0.16666666666666666,0.35294117647058826,0.32432432432432434,0.5714285714285714,0.5,0.6666666666666666,0.5135135135135135,0.3125,0.59375,0.5426829268292683,0.3125,0.6081081081081081,0.527027027027027,0.02564102564102564,0.14285714285714285,0.13333333333333333,0.25,0.041666666666666664,12.280701754385964,0.5,0.17647058823529413,0.09803921568627451,0.020689655172413793,0.06293706293706294,0.03896103896103896,0.08108108108108109,0.030100334448160536,0.04,0.02857142857142857,0.05154639175257732,0.017543859649122806,0.08,0.06896551724137931,0.15555555555555556,0.07476635514018691,0.027777777777777776,0.6666666666666666,0.40540540540540543,0.6666666666666666,0.7692307692307693,0.75,0.05405405405405406,0.013513513513513514,0.20270270270270271,0.2,0.2,1.0,0.32432432432432434,0.375,0.391304347826087,0.8888888888888888,0.25,0.5,1.0,0.375,0.375,0.3333333333333333,1.0,0.40625,0.7692307692307693,0.1875,0.3333333333333333,0.34375,0.36363636363636365,0.9324324324324325,0.4090909090909091,0.5643763888888889,0.49023125,0.5701149999999999,0.06329113924050633,0.125,0.056179775280898875,0.5056179775280899,2.9885714285714293,26.348717948717947,0.4366998577524893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,18109.0,302.0,35,629.0,630,282.0,291,73.0,1259,26.0,40.0,3.0,10.0,13.0,21.0,20.0,8.0,7.0,25.0,2.0,4.0,11.0,5.0,23.0,,3.0,2.0,10.0,36.0,68.0,12.0,48.0,16.0,124.0,691,3.0,11.0,,5.0,8.0,16.0,32.0,6.0,21.0,6.0,56.0,60.0,12.0,30.0,6.0,2.0,21.0,5.0,6.0,,7.0,5.0,12.0,2.0,3.0,5.0,1.0,1.0,29.0,5.0,7.0,14.0,14.0,3.0,31.0,13.0,44.0,2.0,2.0,,4.0,2.0,1.0,6.0,,3.0,10.0,4.0,5.0,18.0,27.0,2.0,1.0,16.0,1.0,1.0,1.0,21.0,9.0,1.0,5.0,,,3.0,,2.0,5.0,1.0,56.0,280.0,1.0,1.0,0.8333333333333334,0.8823529411764706,0.8333333333333334,0.25,,0.2857142857142857,0.2608695652173913,0.5294117647058824,0.2727272727272727,0.5,0.46551724137931033,0.1875,0.4716981132075472,0.496,0.23529411764705882,0.49122807017543857,0.41379310344827586,,0.08823529411764706,0.1,0.1,,19.014084507042256,0.4,0.1875,0.09523809523809523,0.051094890510948905,0.11382113821138211,0.038461538461538464,0.1037037037037037,0.0449438202247191,0.0392156862745098,0.06060606060606061,0.06097560975609756,,0.125,0.04918032786885246,0.13157894736842105,0.09090909090909091,0.17142857142857143,0.2,0.3448275862068966,0.65,0.7222222222222222,0.8461538461538461,0.1724137931034483,0.06896551724137931,0.21551724137931033,0.28,0.28,1.0,0.19827586206896552,0.21739130434782608,0.21739130434782608,0.6,0.625,0.3,0.3333333333333333,0.125,0.1875,,,0.39622641509433965,0.6190476190476191,0.20754716981132076,0.36363636363636365,0.18867924528301888,0.2,0.7586206896551724,0.23809523809523808,0.5324254385964912,0.5413875,0.5466254901960784,0.08064516129032258,0.12,0.06451612903225806,0.45161290322580644,6.014705882352941,25.220833333333335,0.4483306836248013,5.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0.03571428571428571,0.05660377358490566,0.03333333333333333,0.25,0.2777777777777778,0.6,0.625,0.625,1.0,0.02040816326530612,,,,,,,,,,,True,
200765,1610612747,Rajon Rondo,Rajon Rondo,200765,LAL,18628.0,310.0,47,629.0,633,261.0,277,68.0,1262,21.0,33.0,1.0,2.0,7.0,11.0,16.0,8.0,,6.0,,,2.0,8.0,25.0,1.0,1.0,5.0,10.0,30.0,57.0,8.0,31.0,11.0,95.0,711,2.0,5.0,1.0,1.0,8.0,9.0,20.0,5.0,12.0,6.0,39.0,14.0,46.0,15.0,9.0,,25.0,8.0,5.0,,65.0,24.0,89.0,16.0,8.0,44.0,11.0,10.0,202.0,9.0,3.0,25.0,17.0,4.0,46.0,12.0,58.0,14.0,7.0,7.0,14.0,10.0,10.0,18.0,3.0,4.0,32.0,,15.0,7.0,26.0,1.0,,14.0,,2.0,1.0,17.0,6.0,3.0,1.0,1.0,1.0,,,1.0,2.0,1.0,37.0,258.0,4.0,2.0,0.23333333333333334,0.23333333333333334,0.625,0.25806451612903225,1.0,0.4166666666666667,0.25806451612903225,0.5263157894736842,0.4,0.45,0.4772727272727273,0.5833333333333334,0.515625,0.4947916666666667,0.5714285714285714,0.5416666666666666,0.3522727272727273,,0.08771929824561403,0.09090909090909091,0.0625,,18.104667609618105,0.4375,0.23529411764705882,0.1328125,0.023809523809523808,0.18115942028985507,0.06870229007633588,0.15789473684210525,0.04669260700389105,,0.05,0.06097560975609756,0.08163265306122448,0.1111111111111111,0.12727272727272726,0.17857142857142858,0.16161616161616163,0.23076923076923078,0.5,0.375,0.6363636363636364,0.7,0.19047619047619047,0.18181818181818182,0.09090909090909091,0.06818181818181818,,,,0.2840909090909091,0.32,0.32,0.625,0.3333333333333333,0.5,,,0.16666666666666666,1.0,1.0,0.34375,0.6363636363636364,0.0625,,0.3125,0.5,0.7272727272727273,0.32,0.509831818181818,0.422025,0.531546875,0.06451612903225806,0.0967741935483871,0.08421052631578947,0.4105263157894737,5.801754385964913,25.477419354838712,0.4149443561208267,6.0,3.0,1.0,,,,,,1.0,,,0.02564102564102564,,0.375,0.4,0.3333333333333333,0.375,0.42857142857142855,0.3333333333333333,,3.0,0.125,,,,,,,,,True,
201980,1610612747,Danny Green,Danny Green,201980,LAL,27481.0,458.0,180,908.0,898,153.0,156,123.0,1806,12.0,24.0,1.0,6.0,3.0,4.0,19.0,7.0,21.0,58.0,8.0,4.0,7.0,13.0,45.0,,4.0,2.0,9.0,20.0,50.0,34.0,103.0,8.0,150.0,934,2.0,8.0,2.0,12.0,10.0,3.0,6.0,6.0,16.0,,24.0,20.0,20.0,99.0,3.0,,45.0,13.0,3.0,,12.0,10.0,22.0,7.0,3.0,11.0,1.0,,54.0,15.0,8.0,19.0,18.0,1.0,38.0,23.0,61.0,18.0,11.0,7.0,6.0,,4.0,4.0,1.0,2.0,10.0,1.0,1.0,21.0,42.0,1.0,5.0,13.0,,2.0,1.0,12.0,5.0,,13.0,2.0,2.0,6.0,1.0,6.0,15.0,6.0,24.0,152.0,2.0,,0.5,0.5555555555555556,0.9705882352941176,0.3300970873786408,0.16666666666666666,0.375,0.3300970873786408,0.4,0.25,0.5,0.46405228758169936,0.25,0.5454545454545454,0.47468354430379744,0.25,0.5454545454545454,0.673202614379085,,0.06,0.08333333333333333,,,16.015252621544327,0.6,0.05,0.07725321888412018,0.037209302325581395,0.09547738693467336,0.07853403141361257,0.08564814814814815,0.05665024630541872,0.02857142857142857,0.03225806451612903,0.10256410256410256,0.04054054054054054,0.0967741935483871,0.024096385542168676,0.12280701754385964,0.08904109589041095,0.11320754716981132,0.4,0.1568627450980392,0.5,0.5454545454545454,0.5,0.12418300653594772,0.0457516339869281,0.3790849673202614,0.3620689655172414,0.3620689655172414,0.9523809523809523,0.29411764705882354,0.28888888888888886,0.28888888888888886,1.0,0.3,0.16666666666666666,,0.4,0.2,,,0.18181818181818182,0.75,0.3181818181818182,0.5714285714285714,0.4090909090909091,0.2222222222222222,0.8300653594771242,0.28888888888888886,0.5435418300653595,0.570575,0.5622022727272727,0.0379746835443038,0.09259259259259259,0.06666666666666667,0.16,7.138,24.342718446601943,0.1685022026431718,7.0,1.0,,4.0,,9.0,2.0,,1.0,1.0,,0.04819277108433735,0.09375,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.14285714285714285,0.16666666666666666,1.0,0.009615384615384616,,0.14285714285714285,2.0,1.0,0.25,0.5,,,,,True,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,46134.0,769.0,184,1546.0,1543,468.0,487,200.0,3089,91.0,114.0,30.0,41.0,28.0,32.0,94.0,91.0,6.0,15.0,,1.0,3.0,17.0,45.0,3.0,4.0,7.0,15.0,182.0,299.0,23.0,60.0,149.0,582.0,1653,38.0,56.0,3.0,4.0,111.0,44.0,68.0,8.0,18.0,69.0,181.0,210.0,154.0,63.0,6.0,,45.0,17.0,16.0,,36.0,37.0,73.0,21.0,16.0,27.0,7.0,2.0,183.0,23.0,29.0,73.0,75.0,1.0,149.0,55.0,204.0,26.0,17.0,9.0,22.0,8.0,12.0,31.0,6.0,10.0,53.0,3.0,20.0,28.0,56.0,7.0,2.0,136.0,2.0,10.0,4.0,179.0,72.0,19.0,28.0,2.0,2.0,17.0,4.0,7.0,30.0,23.0,177.0,464.0,6.0,16.0,0.5769230769230769,0.6521739130434783,0.9130434782608695,0.38333333333333336,0.75,0.4444444444444444,0.38333333333333336,0.6086956521739131,0.6785714285714286,0.6470588235294118,0.6030640668523677,0.7083333333333334,0.6511627906976745,0.6651376146788991,0.7602739726027398,0.7258064516129032,0.1671309192200557,,0.05351170568561873,0.07017543859649122,0.0851063829787234,,27.6271186440678,0.41509433962264153,0.02702702702702703,0.20380434782608695,0.08285714285714285,0.22188449848024316,0.0701219512195122,0.21233859397417504,0.07669616519174041,0.05217391304347826,0.020202020202020204,0.058823529411764705,0.08870967741935484,0.22302158273381295,0.20863309352517986,0.16666666666666666,0.22633744855967078,0.20930232558139536,0.7666666666666667,0.31754874651810583,0.7982456140350878,0.8584905660377359,0.6703296703296703,0.2618384401114206,0.25348189415041783,0.04178272980501393,0.4,0.4,1.0,0.12534818941504178,0.37777777777777777,0.37777777777777777,0.8823529411764706,0.6833333333333333,0.7317073170731707,0.23333333333333334,,0.06666666666666667,0.75,1.0,0.37209302325581395,0.875,0.03488372093023256,0.3333333333333333,0.1744186046511628,0.4666666666666667,0.48467966573816157,0.37777777777777777,0.490866573816156,0.5210125,0.5111139534883721,0.18225419664268586,0.20396600566572237,0.19072164948453607,0.31099656357388317,8.996321070234115,25.435,0.3027166882276843,45.0,46.0,26.0,42.0,3.0,5.0,1.0,1.0,18.0,4.0,0.06,0.15441176470588236,0.038461538461538464,0.4787234042553192,0.5232558139534884,0.5333333333333333,0.5054945054945055,0.5054945054945055,0.43478260869565216,0.0625,3.0,,,1.0,,,3.0,2.0,,,True,
202693,1610612747,Markieff Morris,Markieff Morris,202693,LAL,11343.0,189.0,66,372.0,370,115.0,127,50.0,742,3.0,5.0,1.0,2.0,1.0,2.0,5.0,,4.0,12.0,1.0,,1.0,8.0,22.0,,2.0,1.0,3.0,5.0,10.0,12.0,34.0,,46.0,368,1.0,2.0,1.0,3.0,5.0,2.0,4.0,1.0,4.0,,7.0,10.0,,36.0,,,22.0,8.0,,,3.0,2.0,5.0,1.0,1.0,3.0,,,12.0,3.0,1.0,15.0,9.0,,24.0,5.0,29.0,3.0,3.0,,2.0,1.0,1.0,4.0,,1.0,6.0,1.0,4.0,12.0,22.0,,2.0,4.0,,2.0,1.0,1.0,1.0,,2.0,,,2.0,,,2.0,2.0,7.0,115.0,2.0,,1.0,1.0,1.0,0.35294117647058826,0.3333333333333333,0.25,0.35294117647058826,0.5,0.5,0.5,0.5227272727272727,0.5,0.4375,0.5227272727272727,0.5,0.4375,0.7727272727272727,,,,,,11.820330969267138,0.3333333333333333,,0.10588235294117647,0.014492753623188406,0.16853932584269662,0.03,0.13793103448275862,0.023668639053254437,0.047619047619047616,,0.043478260869565216,,0.08571428571428572,0.08823529411764706,0.1875,0.11940298507462686,0.3181818181818182,1.0,0.11363636363636363,0.6,0.6,1.0,0.11363636363636363,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5,0.36363636363636365,0.36363636363636365,1.0,0.4,0.5,1.0,0.2,0.4,,,0.25,0.5,0.125,,0.375,0.3333333333333333,0.8863636363636364,0.36363636363636365,0.5440215909090909,0.4925,0.5095625,0.022727272727272728,0.1,0.10869565217391304,0.15217391304347827,5.659999999999999,24.885294117647057,0.30913978494623656,2.0,,,,1.0,,,,1.0,,0.1111111111111111,,,0.4,0.4,1.0,,,,,2.0,,1.0,,1.0,1.0,,,,,True,
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,34898.0,582.0,109,1152.0,1153,302.0,310,156.0,2305,25.0,40.0,4.0,7.0,5.0,10.0,10.0,19.0,26.0,57.0,6.0,8.0,17.0,18.0,59.0,2.0,5.0,6.0,16.0,34.0,69.0,44.0,116.0,22.0,222.0,1272,4.0,7.0,5.0,11.0,23.0,6.0,18.0,14.0,33.0,3.0,57.0,56.0,12.0,129.0,3.0,,59.0,18.0,3.0,,17.0,11.0,28.0,6.0,5.0,12.0,4.0,1.0,67.0,3.0,4.0,18.0,18.0,,36.0,8.0,44.0,21.0,14.0,7.0,10.0,2.0,8.0,5.0,1.0,2.0,15.0,,5.0,16.0,37.0,1.0,3.0,25.0,,1.0,6.0,27.0,11.0,3.0,3.0,1.0,1.0,3.0,,,4.0,2.0,57.0,299.0,8.0,2.0,0.8235294117647058,0.9032258064516129,0.9772727272727273,0.3793103448275862,0.45454545454545453,0.42424242424242425,0.3793103448275862,0.4927536231884058,0.5714285714285714,0.3333333333333333,0.5405405405405406,0.6388888888888888,0.5294117647058824,0.5634517766497462,0.6388888888888888,0.5377358490566038,0.6270270270270271,,0.043478260869565216,0.075,,,15.900527505651846,0.6666666666666666,,0.06382978723404255,0.014184397163120567,0.07468879668049792,0.012448132780082987,0.06883365200764818,0.01338432122370937,,0.023529411764705882,0.013986013986013986,0.01020408163265306,0.07894736842105263,0.050505050505050504,0.057971014492753624,0.08287292817679558,0.05,0.5,0.21621621621621623,0.625,0.6756756756756757,0.8,0.05405405405405406,0.10270270270270271,0.3081081081081081,0.45614035087719296,0.45614035087719296,1.0,0.31891891891891894,0.3050847457627119,0.3050847457627119,0.9444444444444444,0.3888888888888889,0.5714285714285714,0.25,0.3333333333333333,0.2777777777777778,0.4,1.0,0.19607843137254902,0.5,0.3333333333333333,0.47058823529411764,0.3137254901960784,0.375,0.8432432432432433,0.3050847457627119,0.5471743243243243,0.5942500000000001,0.5258764705882353,0.061855670103092786,0.14285714285714285,0.1036036036036036,0.25675675675675674,7.5260869565217385,24.57844827586207,0.2621527777777778,4.0,5.0,,6.0,1.0,,,,3.0,1.0,0.027777777777777776,0.017857142857142856,,0.4,0.4,1.0,0.2631578947368421,0.2631578947368421,0.8,0.008547008547008548,1.0,,3.0,,0.5,1.0,,,,,True,
2544,1610612747,LeBron James,LeBron James,2544,LAL,33958.0,566.0,163,1137.0,1133,325.0,343,153.0,2270,85.0,118.0,8.0,11.0,24.0,34.0,38.0,36.0,2.0,5.0,1.0,,,32.0,83.0,1.0,5.0,7.0,23.0,121.0,192.0,34.0,88.0,72.0,416.0,1188,11.0,18.0,2.0,6.0,42.0,32.0,57.0,7.0,23.0,33.0,118.0,68.0,174.0,54.0,48.0,,83.0,32.0,12.0,,93.0,45.0,138.0,23.0,22.0,61.0,20.0,12.0,321.0,6.0,13.0,68.0,66.0,15.0,149.0,20.0,169.0,18.0,12.0,6.0,33.0,16.0,22.0,30.0,2.0,11.0,63.0,3.0,10.0,14.0,32.0,2.0,3.0,87.0,6.0,4.0,3.0,102.0,40.0,15.0,13.0,1.0,,11.0,,2.0,14.0,12.0,116.0,321.0,2.0,13.0,0.2809917355371901,0.2956521739130435,0.5294117647058824,0.38636363636363635,0.3333333333333333,0.30434782608695654,0.38636363636363635,0.6302083333333334,0.6111111111111112,0.5614035087719298,0.6142857142857143,0.5833333333333334,0.53125,0.6439628482972136,0.6774193548387096,0.59,0.3142857142857143,,0.0625,0.07627118644067797,0.07894736842105263,,29.53328232593726,0.5238095238095238,0.5555555555555556,0.24444444444444444,0.05138339920948617,0.27419354838709675,0.025210084033613446,0.25868725868725867,0.038696537678207736,0.05128205128205128,0.014084507042253521,0.012987012987012988,0.047619047619047616,0.1588785046728972,0.27884615384615385,0.3389830508474576,0.2896174863387978,0.23076923076923078,0.8571428571428571,0.42142857142857143,0.7203389830508474,0.7798165137614679,0.3058823529411765,0.1357142857142857,0.12857142857142856,0.017857142857142856,0.4,0.4,0.5,0.29642857142857143,0.3855421686746988,0.3855421686746988,0.53125,0.4583333333333333,0.7272727272727273,0.125,0.041666666666666664,0.20833333333333334,0.2,1.0,0.425,0.7058823529411765,,,0.2875,0.30434782608695654,0.7357142857142858,0.3855421686746988,0.5127624100719423,0.50994375,0.5027291139240506,0.13636363636363635,0.1834862385321101,0.10096153846153846,0.28365384615384615,6.207812499999999,26.95795454545454,0.2858399296394019,25.0,11.0,14.0,12.0,1.0,5.0,1.0,7.0,14.0,2.0,0.02564102564102564,0.07692307692307693,0.045454545454545456,0.6578947368421053,0.7142857142857143,0.28,0.3055555555555556,0.3055555555555556,0.09090909090909091,0.022222222222222223,1.0,,1.0,,1.0,1.0,,,1.0,,True,
201162,1610612747,Jared Dudley,Jared Dudley,201162,LAL,8.0,,-1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2730,1610612747,Dwight Howard,Dwight Howard,2730,LAL,11656.0,194.0,14,377.0,379,91.0,99,53.0,756,23.0,31.0,7.0,13.0,5.0,8.0,4.0,,,,,,,,,,,,,26.0,35.0,,,15.0,67.0,443,9.0,15.0,,,23.0,6.0,9.0,,,7.0,19.0,36.0,16.0,,,,,,1.0,,6.0,1.0,7.0,1.0,,5.0,1.0,,15.0,5.0,16.0,17.0,11.0,5.0,33.0,22.0,55.0,5.0,3.0,2.0,4.0,,3.0,9.0,,1.0,13.0,2.0,1.0,17.0,39.0,,4.0,32.0,,4.0,1.0,23.0,10.0,4.0,4.0,1.0,1.0,3.0,,1.0,5.0,5.0,19.0,91.0,1.0,3.0,0.6923076923076923,0.9,,,,,,0.7428571428571429,0.6,0.6666666666666666,0.7428571428571429,0.6,0.6666666666666666,0.7444444444444445,0.6764705882352942,0.7307692307692307,,,0.02857142857142857,0.03225806451612903,,,13.10344827586207,0.3076923076923077,0.45454545454545453,0.12087912087912088,0.16494845360824742,0.22972972972972974,0.06944444444444445,0.1696969696969697,0.1242603550295858,0.2631578947368421,0.07142857142857142,0.07142857142857142,0.06666666666666667,0.07142857142857142,0.11428571428571428,0.17857142857142858,0.25,0.16666666666666666,1.0,0.8857142857142857,0.7419354838709677,0.7666666666666667,0.7391304347826086,0.11428571428571428,,,,,,,,,,0.8666666666666667,0.5384615384615384,0.2857142857142857,,,,,0.8888888888888888,0.625,,,,,0.8857142857142857,,0.5542885714285715,0.5544666666666667,0.5426666666666667,0.24390243902439024,0.24390243902439024,0.34328358208955223,0.2835820895522388,2.44,,0.2413793103448276,3.0,,5.0,12.0,1.0,1.0,1.0,,4.0,,0.07692307692307693,0.12903225806451613,0.125,0.75,0.75,0.3333333333333333,,,,,5.0,,,,,,,,,3.0,True,
