EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyArc3FGA,FG2M,PenaltyFG3A,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,Fg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyArc3Frequency,PenaltyDefPoss,SecondChanceAtRimFGA,OffTwoPtRebounds,OffRebounds,ShootingFouls,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,ShortMidRangeFGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,Steals,BadPassSteals,BadPassTurnovers,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,ThreePtAssists,Arc3Assists,OffThreePtRebounds,DefThreePtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,FTDefRebounds,Offensive Fouls,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallSteals,Offensive Fouls Drawn,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShortMidRangeAssists,Corner3Assists,Travels,SecondChanceTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,on,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Fg3aBlocked,LongMidRangeAssists,SelfOReb,StepOutOfBoundsTurnovers,Clear Path Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg2Pct,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,BlockedLongMidRange,DefensiveGoaltends,OffAtRimReboundPct,SecondChanceFtPoints,Charge Fouls,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency
1626196,1610612755,Josh Richardson,Josh Richardson,1626196,PHI,540.0,9,1.0,18,17,9.0,3.0,35,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,15,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,18.181818181818183,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.38971666666666666,0.4177,0.41515,10.4,29.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,424.0,7,,14,14,5.0,2.0,28,1.0,1.0,,2.0,3.0,,2.0,2.0,11,,,,2.0,,,,,,,,,1.0,,5.0,,,0.2,0.2,0.4,,,37.5,0.2,0.2,0.4,,,0.6,,0.46479,,0.511875,9.766666666666667,27.6,0.35714285714285715,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.1111111111111111,0.09090909090909091,1.0,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201143,1610612755,Al Horford,Al Horford,201143,PHI,279.0,5,-2.0,10,11,5.0,2.0,21,,,,1.0,1.0,,1.0,,8,1.0,,,1.0,,,,,,,,,,1.0,5.0,,,,,0.5,,,15.384615384615383,,,0.5,,,1.0,,0.5444,0.5563,,0.6,25.7,0.5,,1.0,,,,,,,1.0,,,,,,,,,,,0.5,,,,3.0,1.0,1.0,1.0,1.0,0.25,0.125,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612755,Alec Burks,Alec Burks,202692,PHI,854.0,14,2.0,28,28,9.0,4.0,56,3.0,,1.0,2.0,3.0,1.0,3.0,10.0,23,,,,2.0,1.0,,,,,,,,1.0,1.0,9.0,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.625,0.5,,,26.470588235294116,0.5,,0.3333333333333333,0.5,0.5,0.5,0.5,0.4373916666666666,,0.4485,10.200000000000001,25.0,0.32142857142857145,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,3.0,1.0,0.6666666666666666,1.0,0.07142857142857142,0.05555555555555555,,,,,1.0,3.0,,,,,,,,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,0.5,0.5,1.0,1.0,0.5,1.5,0.75,1.5,0.75,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,1.0,1.0,0.5,0.25,0.4,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,1193.0,20,1.0,41,41,22.0,5.0,82,1.0,1.0,,2.0,3.0,,2.0,6.0,35,1.0,2.0,,2.0,,,,1.0,,3.0,,,,2.0,22.0,,,0.2,0.42857142857142855,0.4,,,14.583333333333334,0.2,0.2,0.4,,,0.6,,0.48767999999999995,0.4654,0.49324999999999997,9.533333333333333,26.55,0.5365853658536586,1.0,1.0,2.0,1.0,2.0,,3.0,6.0,8.0,,,,2.0,,0.3333333333333333,,0.1875,0.2727272727272727,0.5,0.2,1.0,1.0,0.5,9.0,,1.0,2.0,1.0,0.07142857142857142,0.08695652173913043,0.16666666666666666,,,,,,,4.0,,,,,6.0,2.0,,,,,4.0,1.0,,,,6.0,1.0,1.0,,,,,0.25,,0.5,0.125,,,,,,,,,,0.16666666666666666,0.25,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,0.5,0.1111111111111111,0.125,0.16666666666666666,0.4,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,575.0,10,4.0,18,17,4.0,2.0,35,1.0,2.0,,1.0,6.0,,1.0,10.0,15,2.0,3.0,,1.0,,,,,,,,2.0,2.0,3.0,4.0,,,0.42857142857142855,0.5555555555555556,0.14285714285714285,,,52.38095238095238,0.14285714285714285,0.2857142857142857,0.14285714285714285,,,0.5714285714285714,,0.4553857142857143,0.6486,0.5151,7.75,26.8,0.2222222222222222,2.0,3.0,,3.0,,4.0,,2.0,4.0,,,1.0,3.0,,0.5,,,0.09090909090909091,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,1.0,1.0,2.0,1.0,0.14285714285714285,0.2222222222222222,,0.5,,,,,,4.0,,,,,4.0,2.0,,,,,4.0,2.0,1.0,1.0,1.0,4.0,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,0.2222222222222222,0.25,,0.4,2.0,3.0,2.0,,,,1.0,1.0,,,0.6666666666666666,0.5,0.5,,,0.5,,0.5,1.0,0.6666666666666666,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203526,1610612755,Raul Neto,Raul Neto,203526,PHI,622.0,10,4.0,22,21,17.0,2.0,43,1.0,1.0,,,3.0,1.0,1.0,3.0,18,,2.0,,,,2.0,,,,,,,,,17.0,1.0,1.0,0.375,0.375,0.25,0.6666666666666666,1.0,16.0,0.25,0.25,,,,0.5,,0.4406,,0.45403333333333334,8.033333333333333,23.3,0.7727272727272727,,1.0,,,1.0,,1.0,2.0,2.0,,,,2.0,,,,0.2,0.25,,0.25,,,,6.0,,,,,,,,,,1.0,,,,,,,,1.0,3.0,,3.0,1.0,,,,,,,,3.0,,,1.0,,1.0,,0.5,,0.5,0.5,,,,0.25,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,0.3333333333333333,,,,0.5,,,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,486.0,8,-4.0,18,19,13.0,2.0,37,,,,2.0,,,2.0,2.0,18,,,,2.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,13.0,,,,0.3333333333333333,1.0,,,19.047619047619047,,,1.0,,,1.0,,0.45465,,0.45465,,27.25,0.7222222222222222,,,2.0,,2.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,9.0,,,,1.0,,,,,,,,,,2.0,,,,,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,2.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,314.0,5,1.0,10,11,,1.0,21,,,,,,,,,8,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.2,0.14285714285714285,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203124,1610612755,Kyle O'Quinn,Kyle O'Quinn,203124,PHI,339.0,6,-1.0,13,13,13.0,1.0,26,,,,,,,,,12,,,,,,,,1.0,,3.0,,2.0,2.0,3.0,13.0,,,,,,,,14.285714285714285,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,2.0,,,,,0.5,0.25,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
