EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PtsUnassisted3s,HeaveAttempts,LostBallSteals,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,LostBallTurnovers,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,FTOffRebounds,OffFTReboundPct,on,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,Fg3aBlocked,Loose Ball Fouls,Offensive Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626153,1610612742,Delon Wright,Delon Wright,1626153,DAL,1571.0,26,-5,58,58,21,19,4.0,116,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,11.0,72,2.0,2.0,1.0,1.0,7.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,21,0.5,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.7857142857142857,1.1666666666666667,0.7857142857142857,1.1666666666666667,0.14285714285714285,16.129032258064516,0.6666666666666666,0.1,0.1,0.1,1.0,0.3333333333333333,0.5714285714285714,1.0,1.0,0.5,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.7142857142857143,1.0,0.5258285714285715,0.5864,0.14285714285714285,0.16666666666666666,0.6363636363636364,3.716666666666667,24.6,0.3620689655172414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1626246,1610612742,Boban Marjanovic,Boban Marjanovic,1626246,DAL,4925.0,82,19,169,170,74,69,16.0,339,12.0,18.0,3.0,7.0,9.0,,1.0,,1.0,17.0,29.0,,1.0,41.0,195,4.0,11.0,,1.0,9.0,26.0,8.0,,1.0,,3.0,2.0,5.0,1.0,2.0,,12.0,13.0,13.0,29.0,35.0,,,1.0,1.0,2.0,3.0,9.0,9.0,11.0,9.0,3.0,6.0,9.0,74,0.7647058823529411,0.9285714285714286,,,,,0.5862068965517241,0.36363636363636365,0.5666666666666667,0.3333333333333333,0.6212121212121212,0.34615384615384615,0.03333333333333333,19.25133689839572,0.3333333333333333,0.34210526315789475,0.3170731707317073,0.3291139240506329,0.2727272727272727,0.18181818181818182,0.6,0.6666666666666666,0.75,0.6666666666666666,0.3,0.03333333333333333,,,,0.5833333333333334,0.42857142857142855,0.08333333333333333,,0.6333333333333333,,0.48176500000000017,0.44692083333333327,0.18181818181818182,0.1875,0.21951219512195122,5.5137931034482754,25.6,0.4378698224852071,3.0,5.0,4.0,1.0,2.0,7.0,3.0,6.0,1.0,7.0,1.0,6.0,2.0,1.0,1.0,1.0,5.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5833333333333334,0.06896551724137931,0.1111111111111111,0.375,0.13157894736842105,0.04,0.09523809523809523,0.3076923076923077,0.05263157894736842,0.125,0.47619047619047616,0.36666666666666664,0.09090909090909091,1.0,0.4444444444444444,0.4444444444444444,1.0,0.06666666666666667,0.5,0.5,1.0,0.8333333333333334,0.6,0.46264000000000005,0.17073170731707318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,1589.0,26,17,55,59,10,18,9.0,114,3.0,4.0,,,1.0,1.0,3.0,,,4.0,5.0,2.0,5.0,15.0,52,1.0,1.0,,1.0,2.0,6.0,2.0,6.0,3.0,1.0,3.0,,3.0,,3.0,,6.0,4.0,2.0,6.0,8.0,,,,,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,10,0.75,1.0,1.0,0.4,,0.4,0.8,1.0,0.7,0.5,0.75,0.5,0.5,18.75,,0.1111111111111111,0.3333333333333333,0.2,,,0.4,0.75,0.75,0.6666666666666666,0.1,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,0.9,0.3333333333333333,0.5559649999999999,0.529625,0.1,0.2,0.13333333333333333,3.38,24.68,0.18181818181818182,1.0,1.0,1.0,,,1.0,2.0,2.0,,4.0,,2.0,,,,1.0,1.0,,2.0,2.0,,,2.0,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,0.0625,0.2,0.09523809523809523,0.16666666666666666,,0.5,0.1111111111111111,0.4444444444444444,0.5,,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,0.48979999999999996,0.26666666666666666,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2,0.5,0.5,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,3774.0,63,29,129,130,60,58,11.0,259,5.0,8.0,3.0,4.0,11.0,7.0,13.0,4.0,9.0,15.0,22.0,7.0,13.0,72.0,144,6.0,7.0,4.0,9.0,41.0,2.0,28.0,,12.0,7.0,14.0,7.0,21.0,3.0,5.0,6.0,49.0,6.0,7.0,15.0,16.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0,4.0,19.0,29.0,6.0,8.0,41.0,60,0.06666666666666667,0.06666666666666667,,0.5384615384615384,0.4444444444444444,0.5833333333333334,0.6818181818181818,0.8571428571428571,0.7285714285714285,0.75,0.782608695652174,0.82,0.37142857142857144,36.87943262411348,0.5,0.21212121212121213,0.1875,0.2,0.3333333333333333,0.125,0.22857142857142856,0.625,0.625,,0.3142857142857143,0.37142857142857144,0.5384615384615384,0.5384615384615384,,0.25,0.75,0.5625,0.4444444444444444,0.6,0.5833333333333334,0.4479367647058824,0.45771333333333336,0.23684210526315788,0.3333333333333333,0.5694444444444444,6.740909090909091,28.51538461538462,0.46511627906976744,,,8.0,2.0,3.0,21.0,,,1.0,1.0,17.0,,1.0,4.0,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,3.0,,3.0,3.0,2.0,,,0.25,0.045454545454545456,,0.25,0.037037037037037035,,0.024390243902439025,,0.08333333333333333,,0.10526315789473684,0.20833333333333334,0.1,0.6666666666666666,0.7272727272727273,0.8,0.125,0.08571428571428572,0.6666666666666666,0.6666666666666666,,,,0.624,0.013888888888888888,,,,1.0,1.0,,,,0.4,,,,,1.0,,21.0,1.0,1.0,1.0,8.0,1.0,6.0,0.09090909090909091,0.07142857142857142,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,4116.0,69,29,141,140,61,53,15.0,281,2.0,3.0,,1.0,9.0,,2.0,,,9.0,14.0,2.0,4.0,24.0,160,2.0,3.0,2.0,2.0,10.0,10.0,8.0,6.0,2.0,,3.0,1.0,4.0,,1.0,2.0,9.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,,,,10.0,61,0.5555555555555556,0.5555555555555556,1.0,0.5,1.0,0.5,0.6428571428571429,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.2222222222222222,13.924050632911392,0.75,0.034482758620689655,0.02702702702702703,0.030303030303030304,,,0.16666666666666666,0.6666666666666666,1.0,,0.5,0.1111111111111111,,,,0.2,,,,0.3888888888888889,,0.46391944444444444,0.45983,,,0.4166666666666667,8.942857142857145,24.375,0.4326241134751773,,,6.0,1.0,2.0,,2.0,2.0,,4.0,,,2.0,1.0,,1.0,,,1.0,,1.0,,2.0,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.3333333333333333,,,0.05263157894736842,0.0196078431372549,,,0.16666666666666666,0.05263157894736842,0.03333333333333333,,,0.6666666666666666,0.75,0.6666666666666666,0.1111111111111111,0.5,0.5,1.0,,,0.50505,0.16666666666666666,2.0,2.0,2.0,1.0,1.0,,,,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.4,,,1.0,,,,,0.1111111111111111,,2.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,3201.0,53,19,107,105,46,46,12.0,212,1.0,2.0,1.0,1.0,2.0,3.0,8.0,1.0,3.0,4.0,8.0,3.0,9.0,20.0,118,2.0,2.0,1.0,4.0,8.0,4.0,4.0,6.0,8.0,3.0,1.0,,1.0,,,1.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,6.0,,2.0,8.0,46,0.5,0.5,0.6666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.5,1.0,0.5,0.5833333333333334,0.5,0.5714285714285714,0.5294117647058824,17.355371900826448,1.0,0.09090909090909091,0.06451612903225806,0.07547169811320754,0.14285714285714285,,0.11764705882352941,0.5,0.5,,0.11764705882352941,0.47058823529411764,0.375,0.375,0.6666666666666666,0.16666666666666666,1.0,0.5,0.3333333333333333,0.6470588235294118,0.375,0.47798235294117647,0.4993,0.10526315789473684,0.2,0.4,11.7625,24.91111111111111,0.42990654205607476,,,,3.0,4.0,3.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.08695652173913043,,,,,,0.23529411764705882,0.75,0.75,0.6666666666666666,,,,,,1.0,1.0,,,,,,0.25,0.058823529411764705,,,,,0.16666666666666666,3.0,,1.0,,1.0,,1.0,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,
1628382,1610612742,Justin Jackson,Justin Jackson,1628382,DAL,382.0,6,-12,14,15,13,11,,29,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,4.0,20,1.0,1.0,,1.0,3.0,2.0,,,1.0,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,2.0,4.0,,2.0,3.0,13,1.0,1.0,,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,28.57142857142857,,0.3333333333333333,0.5,0.4,,0.5,0.5,1.0,1.0,1.0,,0.5,,,,0.5,1.0,0.5,,1.0,,0.560975,0.560975,0.5,0.6666666666666666,0.75,1.2,25.6,0.9285714285714286,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628499,1610612742,Antonius Cleveland,Antonius Cleveland,1628499,DAL,382.0,6,-12,14,15,13,11,,29,,1.0,,1.0,1.0,,,,,,2.0,,,,20,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,13,,,,,,,,,,,,,,14.285714285714285,,,,,,,0.5,,,,0.5,,,,,0.5,,,,0.5,,0.37305,0.37305,,,,8.55,,0.9285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629729,1610612742,Josh Reaves,Josh Reaves,1629729,DAL,382.0,6,-12,14,15,13,11,,29,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,1.0,2.0,20,1.0,2.0,,1.0,2.0,,2.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,2.0,13,,,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,28.57142857142857,,,0.5,0.2,,0.5,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,1.0,,,0.6666666666666666,,0.4819166666666667,0.4819166666666667,,,1.0,8.8,23.9,0.9285714285714286,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,1.0,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,1558.0,26,3,51,49,18,15,3.0,100,,,,,,,1.0,,,,,,1.0,,63,,,,,,,,,1.0,,2.0,,2.0,,1.0,1.0,4.0,2.0,,2.0,4.0,,,,,,,4.0,5.0,1.0,,,,,18,,,,,,,,,,,,,1.0,1.8181818181818181,,,0.13333333333333333,0.09090909090909091,,,,,,,,1.0,,,,,,,,1.0,,0.5307,,,,,,26.2,0.35294117647058826,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,
