EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,DefThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Assisted3sPct,PenaltyFg3Pct,DefFTReboundPct,DefThreePtReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,LongMidRangeFGM,PenaltyCorner3FGA,Steals,LostBallSteals,SecondChanceTurnovers,ShootingFouls,FoulsDrawn,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,BadPassSteals,OffArc3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,LostBallTurnovers,DefShortMidRangeReboundPct,2pt And 1 Free Throw Trips,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,BlocksRecoveredPct,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,ShortMidRangePctAssisted,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Defensive 3 Seconds Violations,3SecondViolations
1626188,1610612747,Quinn Cook,Quinn Cook,1626188,LAL,1013.0,17,-19,35,36,15.0,14.0,1.0,71,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,10.0,48,2.0,4.0,1.0,5.0,6.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,15.0,0.5,0.5,0.6,0.5,0.6428571428571429,0.5,0.6428571428571429,0.5,0.2857142857142857,22.22222222222222,1.0,0.125,0.06666666666666667,0.16666666666666666,0.2857142857142857,1.0,1.0,0.2857142857142857,0.5,0.5,0.14285714285714285,0.2857142857142857,0.5,0.5,0.5,1.0,0.5714285714285714,0.5,0.5094714285714286,0.547775,0.5,8.8,25.45,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,1133.0,19,9,39,40,23.0,24.0,6.0,79,,,,,,,2.0,3.0,5.0,,2.0,3.0,6.0,1.0,10.0,40,,2.0,1.0,4.0,,3.0,5.0,3.0,,1.0,1.0,1.0,,3.0,,2.0,2.0,,,1.0,,1.0,1.0,4.0,23.0,0.5,0.5,,,0.5625,0.5,0.5625,0.5,0.75,19.148936170212767,,,0.0625,,,,,,,,0.25,0.625,0.6,0.6,,,0.75,0.6,0.5052875000000001,0.4739333333333334,0.4,21.25,24.933333333333334,0.5897435897435898,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.1111111111111111,0.5,0.125,0.6666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203079,1610612747,Dion Waiters,Dion Waiters,203079,LAL,2266.0,38,-5,78,78,43.0,43.0,9.0,156,,1.0,,,,,7.0,,2.0,4.0,8.0,,4.0,2.0,10.0,89,3.0,4.0,2.0,8.0,8.0,,2.0,,1.0,1.0,2.0,1.0,1.0,5.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,8.0,43.0,,,0.5,0.75,0.3333333333333333,0.5,0.38461538461538464,0.5714285714285714,0.3333333333333333,15.730337078651685,1.0,,0.058823529411764705,,0.08333333333333333,,,,,,0.5833333333333334,0.16666666666666666,,,,,0.4166666666666667,,0.46222083333333336,0.42791666666666667,0.8,16.7125,24.75,0.5512820512820513,2.0,,1.0,,2.0,,2.0,,,,,,,0.10526315789473684,,0.16666666666666666,,0.16666666666666666,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.5714285714285714,0.5714285714285714,0.16666666666666666,0.07692307692307693,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,1610612747,Dwight Howard,Dwight Howard,2730,LAL,1430.0,24,-10,48,47,19.0,18.0,7.0,95,6.0,7.0,2.0,3.0,,,,,1.0,6.0,7.0,,1.0,3.0,15.0,63,2.0,3.0,2.0,6.0,6.0,,1.0,,,1.0,1.0,,,3.0,1.0,3.0,7.0,,,1.0,3.0,6.0,,6.0,19.0,,,0.8571428571428571,0.6666666666666666,0.75,0.5,0.6818181818181818,0.5,0.125,21.05263157894737,,0.09090909090909091,0.13636363636363635,,0.875,0.8571428571428571,0.8571428571428571,,,,,0.125,,,0.75,0.6666666666666666,1.0,,0.66398125,0.6554375,0.4,0.7857142857142857,26.2,0.3958333333333333,,,1.0,,1.0,,2.0,,,1.0,,,,0.18181818181818182,,,,0.25,,,,,,,,9.0,,1.0,1.0,,1.0,0.2,,,,0.1111111111111111,0.125,3.0,4.0,3.0,4.0,6.0,6.0,6.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.75,0.75,0.75,0.3,0.07692307692307693,0.17391304347826086,1.0,0.2,0.25,0.5,0.5,1.0,0.75,0.7187666666666667,0.4,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,1610612747,JR Smith,JR Smith,2747,LAL,1128.0,19,-16,38,38,15.0,14.0,3.0,76,,,,,,,1.0,,3.0,,1.0,4.0,9.0,,12.0,48,,,,3.0,,,3.0,,,,,,,,,,,1.0,1.0,4.0,3.0,,,3.0,15.0,0.4444444444444444,0.4444444444444444,,,0.6,0.5,0.6,0.5,0.9,34.146341463414636,0.25,,,,,,,,,,0.1,0.3,,,,,0.9,,0.551355,0.58425,0.25,14.3,24.144444444444442,0.39473684210526316,6.0,,1.0,1.0,3.0,12.0,,,1.0,3.0,1.0,0.3333333333333333,,,,0.6,,0.3333333333333333,,,2.0,,,1.0,2.0,1.0,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201162,1610612747,Jared Dudley,Jared Dudley,201162,LAL,1018.0,17,-14,36,36,20.0,20.0,2.0,72,,,,,,,1.0,,1.0,,1.0,,1.0,,,46,,,,,,,1.0,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,20.0,,,,,,,,,0.5,10.526315789473685,1.0,0.16666666666666666,0.15384615384615385,,,,,,,,0.5,0.5,,,,,0.5,,0.466675,,,22.1,25.9,0.5555555555555556,,,,,,,1.0,,,,,,,0.14285714285714285,,,,,,,,3.0,2.0,,1.0,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202693,1610612747,Markieff Morris,Markieff Morris,202693,LAL,299.0,5,-1,9,9,,,3.0,18,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,8,,,,,,,,,,1.0,1.0,1.0,,3.0,,1.0,3.0,,,,,,,,,,,1.0,,1.0,,1.0,,,8.333333333333334,,,0.25,,1.0,1.0,1.0,,,,,,,,,,1.0,,0.7534,,,0.6,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,2.0,,,2.0,,2.0,,,,,,,,1.0,1.0,,,,,0.4,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,802.0,13,6,27,26,12.0,13.0,8.0,53,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,3.0,,5.0,29,1.0,1.0,,5.0,2.0,,,,1.0,2.0,3.0,1.0,1.0,8.0,,,2.0,,,,,,,5.0,12.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.625,1.25,0.625,1.25,0.75,10.81081081081081,,,,,0.25,1.0,1.0,,,,,,,,0.5,1.0,1.0,,0.5775875,0.632275,1.0,2.1,22.733333333333334,0.4444444444444444,3.0,,,1.0,1.0,3.0,,,,,1.0,1.0,,,,0.75,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,0.2,0.1,0.13333333333333333,,0.2,,,,,,,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,2.0,2.0,0.5,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612747,Rajon Rondo,Rajon Rondo,200765,LAL,304.0,5,-1,10,11,10.0,11.0,1.0,21,,,,,,,,,,,,,1.0,,,11,,,,,,,,,,1.0,1.0,,,3.0,,,,,,,1.0,,,,10.0,,,,,,,,,1.0,9.090909090909092,,,,,,,,,,,,,,,,,1.0,,0.5757,0.5757,,,24.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201980,1610612747,Danny Green,Danny Green,201980,LAL,589.0,10,6,20,20,14.0,15.0,4.0,40,,1.0,,1.0,,,,,1.0,,1.0,1.0,2.0,,3.0,25,,1.0,,3.0,,,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,3.0,14.0,0.5,0.5,,,0.5,0.5,0.5,0.5,0.6666666666666666,15.384615384615383,1.0,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,0.3333333333333333,,1.0,,0.5842333333333333,0.5842333333333333,1.0,1.5,23.95,0.7,1.0,,1.0,1.0,2.0,3.0,,,,,1.0,0.5,,,,0.3333333333333333,,0.3333333333333333,,,1.0,,,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,0.1111111111111111,,0.08333333333333333,,,,,,1.0,,0.5455,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,0.2,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
