EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimAssists,ShootingFouls,Fouls,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted3s,Fg3aBlocked,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,Corner3PctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGA,SecondChanceFG2A,Fg2aBlocked,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceCorner3FGM,Arc3FGM,SecondChanceFG3M,PtsUnassisted2s,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceEfgPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,BadPassTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,PenaltyTurnovers,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,3SecondViolations,OffFTReboundPct,OffLongMidRangeReboundPct,Clear Path Fouls,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,HeaveAttempts
1626144,1610612762,Emmanuel Mudiay,Emmanuel Mudiay,1626144,UTA,1106.0,18,-1,32,34,1.0,13.0,9,66,1.0,3.0,3.0,1.0,1.0,6.0,1.0,1.0,3.0,34,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.14285714285714285,0.1875,0.5,0.14285714285714285,17.391304347826086,0.0625,0.08333333333333333,0.045454545454545456,0.04,0.16666666666666666,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.46894285714285716,0.125,0.14285714285714285,0.3333333333333333,5.6499999999999995,25.0,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,744.0,12,-6,22,20,4.0,,2,42,,,,,,,,,,28,,,,,1.0,1.0,2.0,1.0,,5.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18181818181818182,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,2199.0,37,11,70,68,15.0,14.0,10,138,1.0,2.0,4.0,6.0,4.0,7.0,13.0,,17.0,69,,,8.0,6.0,,,,,,,,4.0,8.0,2.0,10.0,1.0,,,,,,,15.0,1.0,1.0,0.5714285714285714,0.425,0.425,,0.65,25.88235294117647,0.15384615384615385,,0.1951219512195122,0.05405405405405406,,0.09090909090909091,,0.1,0.5,0.5,1.0,0.2,0.3,0.75,0.5311325000000001,,,,7.457142857142857,24.084615384615386,0.21428571428571427,,3.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,7.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,9.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.23076923076923078,0.23076923076923078,0.5,0.5,0.5,0.07692307692307693,0.14285714285714285,0.26666666666666666,0.09090909090909091,0.4,0.2,0.2,0.25,0.3333333333333333,0.09090909090909091,0.5,0.5,1.0,0.05,1.0,1.0,1.0,0.35,0.42857142857142855,0.5,1.0,0.5,0.5,0.5,1.0,0.47445,0.61305,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628396,1610612762,Tony Bradley,Tony Bradley,1628396,UTA,2902.0,48,19,90,88,15.0,19.0,13,178,2.0,7.0,2.0,,2.0,9.0,,5.0,9.0,85,1.0,1.0,4.0,,1.0,,1.0,,,2.0,5.0,6.0,13.0,10.0,23.0,6.0,7.0,4.0,2.0,,2.0,2.0,15.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.375,0.125,,14.814814814814813,0.20689655172413793,0.23809523809523808,0.24489795918367346,0.20833333333333334,0.3333333333333333,0.23076923076923078,1.0,0.7777777777777778,0.2857142857142857,0.4,1.0,0.2222222222222222,,0.7777777777777778,0.49050000000000005,0.3333333333333333,0.3333333333333333,0.1111111111111111,2.611111111111111,,0.16666666666666666,1.0,3.0,4.0,,,,,,,,,,,,,,,,,5.0,6.0,1.0,3.0,,1.0,4.0,,,,,,,,,,,0.3,0.18518518518518517,0.2,0.09090909090909091,0.4,0.25,0.5,0.3333333333333333,,,,,,,,,,,,,,,,0.5107,,,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.2857142857142857,1.0,0.25,1.0,0.16666666666666666,0.18181818181818182,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,2083.0,35,14,62,62,7.0,18.0,8,124,,1.0,1.0,7.0,1.0,2.0,8.0,,8.0,61,,3.0,,7.0,2.0,4.0,6.0,3.0,,16.0,,1.0,2.0,,2.0,5.0,,,,,,,7.0,,,0.5,0.4,0.4,1.5,0.8,13.88888888888889,0.047619047619047616,,0.06060606060606061,,,,,0.1,,,,0.1,0.7,0.9,0.50136,,,0.375,3.6500000000000004,25.5875,0.11290322580645161,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,,2.0,1.0,,,,6.0,,,1.0,,,,,,,,1.0,0.25,0.25,,,,,,0.08333333333333333,,,0.1111111111111111,,0.1111111111111111,,,1.0,1.0,,,,,,0.1,1.0,1.0,1.0,1.0,,,,0.50325,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629671,1610612762,Miye Oni,Miye Oni,1629671,UTA,172.0,3,-1,4,4,,,2,8,,,,1.0,,,1.0,,,4,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,1.0,11.11111111111111,,,,,,,1.0,,,,,,1.0,1.0,0.54465,,,,,24.6,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629714,1610612762,Jarrell Brantley,Jarrell Brantley,1629714,UTA,106.0,2,-2,2,2,,,2,4,,,,1.0,,,1.0,,,2,,,,1.0,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,1.0,14.285714285714285,,0.3333333333333333,,0.2857142857142857,0.5,,,,,,,,1.0,1.0,0.528,,,,,25.0,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629752,1610612762,Juwan Morgan,Juwan Morgan,1629752,UTA,677.0,11,21,24,23,4.0,5.0,5,47,,,,,,,1.0,,,15,,,,,,2.0,2.0,1.0,,6.0,,2.0,3.0,1.0,4.0,,,,,,,,4.0,,,,,,,1.0,3.4482758620689657,0.4,,0.2727272727272727,0.08333333333333333,,,,,,,,,,1.0,0.6072,,,,,22.5,0.16666666666666666,,1.0,3.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,,0.5,1.0,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,2612.0,44,20,83,82,15.0,19.0,10,165,3.0,3.0,8.0,9.0,7.0,11.0,11.0,4.0,36.0,76,,11.0,2.0,9.0,1.0,2.0,3.0,,,8.0,,5.0,6.0,,6.0,3.0,4.0,1.0,,,,,15.0,0.14285714285714285,0.14285714285714285,0.6363636363636364,0.7272727272727273,0.75,1.375,0.5,29.47368421052632,0.22727272727272727,,0.14634146341463414,,,0.375,,0.13636363636363635,1.0,1.0,0.3333333333333333,0.36363636363636365,0.4090909090909091,0.6363636363636364,0.46015681818181825,0.043478260869565216,0.08333333333333333,0.3055555555555556,7.245454545454546,25.08181818181818,0.18072289156626506,1.0,,5.0,1.0,1.0,4.0,,,2.0,2.0,2.0,1.0,6.0,3.0,1.0,1.0,7.0,9.0,,,1.0,,3.0,,,4.0,7.0,,0.5,0.5454545454545454,0.5454545454545454,1.0,0.5,0.5833333333333334,,,0.05263157894736842,,,0.1111111111111111,0.2,0.06666666666666667,,,0.5,0.5714285714285714,,,,,,0.09090909090909091,1.0,1.0,1.0,0.5,0.25,0.2,1.0,0.6069249999999999,0.44609999999999994,0.19444444444444445,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,1.0,,,,,0.09090909090909091,,0.125,0.25,,,,0.25,2.0,4.0,3.0,12.0,4.0,2.0,,,,1.0,1.375,0.4444444444444444,0.4444444444444444,0.25,1.0,1.0,0.4444444444444444,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,9.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.8,0.25,,,,,True,,,,,,,,,,,,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,556.0,9,3,19,17,5.0,6.0,3,36,,,1.0,2.0,1.0,2.0,2.0,3.0,8.0,14,,,,2.0,,,,,,,,,1.0,,1.0,1.0,3.0,,,,,,5.0,,,0.5,0.625,0.8,,0.5,36.36363636363637,,,0.1,,,,,,,,,0.25,0.5,0.5,0.43255,0.2,,,17.0,26.4,0.2631578947368421,,,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,6.0,,,,1.0,,2.0,,,3.0,6.0,,,0.5,0.5,,0.75,1.0,,,0.16666666666666666,,,,,0.2,,,1.0,1.0,,0.25,,,,,,,,,,,,,0.4196,0.75,,,,,1.0,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,2.0,1.0,,,,,,,0.5,0.5,,,,0.5,,,1.0,1.0,,1.0,1.0,3.0,3.0,1.0,,,,1.0,,,,,,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,
