EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyArc3FGM,SecondChanceFG2M,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,PenaltyFtPoints,ShortMidRangeAssists,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Charge Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SelfOReb,StepOutOfBoundsTurnovers,SelfORebPct,LongMidRangeFGM,Travels,Loose Ball Fouls Drawn,BlockedCorner3,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101107,1610612749,Marvin Williams,Marvin Williams,101107,MIL,4119.0,69,-10,138,147,43.0,31.0,12.0,285,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,7.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,6.0,6.0,11.0,2.0,24.0,161,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,4.0,15.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,5.0,6.0,1.0,12.0,5.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,43.0,1.0,1.0,0.8333333333333334,0.5454545454545454,0.5,0.5,0.5454545454545454,0.3333333333333333,0.5,0.6470588235294118,0.5,0.625,0.6666666666666666,0.625,0.625,0.6470588235294118,13.333333333333334,0.5,0.25,0.2222222222222222,0.06896551724137931,0.1282051282051282,0.09375,0.16666666666666666,0.08196721311475409,0.4,0.08333333333333333,0.125,0.2222222222222222,0.21428571428571427,0.25,0.16666666666666666,1.0,0.11764705882352941,0.5,0.5,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.75,0.23529411764705882,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.25,1.0,0.25,1.0,0.25,0.7647058823529411,0.5,0.5302823529411765,0.546425,0.5387,0.05555555555555555,0.14285714285714285,0.20833333333333334,0.20833333333333334,6.5,23.990909090909096,0.3115942028985507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,3021.0,50,-16,103,111,40.0,37.0,5.0,214,2.0,3.0,1.0,,,,,,,,,,3.0,5.0,,,3.0,2.0,3.0,3.0,5.0,,13.0,123,1.0,,,,2.0,,,1.0,3.0,3.0,2.0,9.0,,5.0,3.0,2.0,2.0,4.0,1.0,2.0,10.0,1.0,1.0,8.0,2.0,,10.0,2.0,12.0,1.0,,1.0,,1.0,2.0,1.0,2.0,5.0,,,,,,,,,,,,3.0,40.0,0.5,1.0,1.0,0.6,,0.3333333333333333,0.6,0.6666666666666666,,0.8125,1.0,0.5,0.8125,1.0,0.5,0.625,9.345794392523365,0.5,,0.07692307692307693,0.05555555555555555,0.3333333333333333,0.047619047619047616,0.2,0.05128205128205128,0.25,0.05263157894736842,,0.5,,,0.3333333333333333,,0.375,0.6666666666666666,1.0,0.5,,,,,,,,,,0.625,0.6,0.6,1.0,1.0,,,,,,,,1.0,1.0,0.6,0.49445,0.5891,0.5195500000000001,,,0.15384615384615385,0.23076923076923078,2.6,25.8,0.3883495145631068,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628978,1610612749,Donte DiVincenzo,Donte DiVincenzo,1628978,MIL,1868.0,31,-13,60,65,14.0,15.0,4.0,125,3.0,3.0,1.0,,,,,,2.0,2.0,,,1.0,4.0,,1.0,1.0,3.0,3.0,3.0,6.0,4.0,19.0,73,1.0,,1.0,,2.0,,,,1.0,1.0,4.0,9.0,,4.0,1.0,1.0,1.0,2.0,1.0,,5.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,,2.0,1.0,,2.0,1.0,1.0,5.0,,3.0,,5.0,3.0,1.0,1.0,,1.0,,,1.0,14.0,0.6666666666666666,1.0,1.0,0.5,,,0.5,1.0,,0.8333333333333334,0.5,,0.8636363636363636,0.5,0.25,0.6666666666666666,20.3125,1.0,,,0.1,0.07142857142857142,,0.04,0.04,,,,,,,0.09090909090909091,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,0.2222222222222222,1.0,1.0,1.0,0.4444444444444444,0.25,0.25,1.0,0.5,0.5,,,,,,,1.0,1.0,0.25,0.5747888888888889,0.664375,0.5241,0.2727272727272727,0.6,0.10526315789473684,0.05263157894736842,2.1999999999999997,25.599999999999998,0.23333333333333334,1.0,,1.0,2.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,11648.0,194,6,388,397,53.0,41.0,39.0,785,18.0,21.0,5.0,4.0,4.0,4.0,9.0,1.0,7.0,15.0,,1.0,6.0,14.0,1.0,2.0,2.0,22.0,31.0,13.0,29.0,5.0,88.0,433,6.0,2.0,3.0,,12.0,4.0,5.0,1.0,3.0,11.0,38.0,39.0,,14.0,6.0,,2.0,2.0,2.0,,6.0,3.0,5.0,11.0,9.0,4.0,24.0,9.0,33.0,6.0,1.0,2.0,1.0,2.0,4.0,,9.0,18.0,1.0,6.0,,7.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,11.0,53.0,0.8636363636363636,0.95,1.0,0.4482758620689655,0.6666666666666666,0.3333333333333333,0.4482758620689655,0.7096774193548387,0.8,0.6916666666666667,0.6666666666666666,0.6875,0.7096774193548387,0.6666666666666666,0.6875,0.48333333333333334,15.102974828375286,0.5,0.4444444444444444,0.10588235294117647,0.05,0.102803738317757,0.03333333333333333,0.10416666666666667,0.042105263157894736,,0.028985507246376812,0.047619047619047616,0.25,0.07894736842105263,0.037037037037037035,0.08695652173913043,1.0,0.35,0.8571428571428571,0.9473684210526315,0.8888888888888888,0.15,0.4444444444444444,0.4444444444444444,0.75,0.016666666666666666,0.25,0.4666666666666667,0.4666666666666667,1.0,0.23333333333333334,0.42857142857142855,0.42857142857142855,1.0,0.5555555555555556,0.2222222222222222,0.5,1.0,0.5,1.0,0.125,,0.25,0.8333333333333334,0.42857142857142855,0.5561941666666665,0.5222166666666667,0.49585,0.06451612903225806,0.0625,0.13636363636363635,0.125,4.212903225806452,24.8,0.13659793814432988,3.0,1.0,3.0,6.0,4.0,2.0,,5.0,,1.0,,3.0,0.5,0.06451612903225806,0.09523809523809523,0.2,0.6,0.5,,,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.08333333333333333,0.3333333333333333,0.1111111111111111,1.0,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,True,,,
202083,1610612749,Wesley Matthews,Wesley Matthews,202083,MIL,14778.0,246,-20,497,514,94.0,71.0,49.0,1011,4.0,7.0,2.0,1.0,1.0,3.0,5.0,2.0,7.0,15.0,3.0,3.0,10.0,28.0,4.0,5.0,2.0,7.0,14.0,17.0,43.0,7.0,72.0,567,3.0,4.0,5.0,,16.0,2.0,3.0,3.0,5.0,16.0,6.0,48.0,3.0,27.0,10.0,4.0,5.0,9.0,2.0,,23.0,1.0,4.0,6.0,5.0,1.0,12.0,6.0,18.0,9.0,4.0,4.0,2.0,3.0,7.0,1.0,12.0,20.0,1.0,10.0,1.0,10.0,4.0,3.0,1.0,1.0,4.0,2.0,,16.0,94.0,0.42857142857142855,0.6,0.9411764705882353,0.3953488372093023,0.8,0.6,0.40476190476190477,0.5,0.6666666666666666,0.5701754385964912,1.0,0.8125,0.5806451612903226,1.0,0.8,0.7543859649122807,12.454873646209386,0.5714285714285714,0.1111111111111111,0.045871559633027525,0.03389830508474576,0.045454545454545456,0.008620689655172414,0.04564315352697095,0.021367521367521368,0.02702702702702703,0.011363636363636364,,,0.04,0.0967741935483871,0.03773584905660377,0.5,0.12280701754385964,0.5714285714285714,0.5714285714285714,0.5,0.08771929824561403,0.6,0.6,0.3333333333333333,0.03508771929824561,0.2631578947368421,0.4666666666666667,0.4666666666666667,1.0,0.49122807017543857,0.35714285714285715,0.35714285714285715,0.9,0.25,0.625,0.8,1.0,0.125,1.0,0.375,1.0,0.25,0.8771929824561403,0.37037037037037035,0.5368214285714286,0.54194,0.5295071428571428,0.06557377049180328,0.2222222222222222,0.2222222222222222,0.2222222222222222,5.621428571428572,25.841860465116273,0.1891348088531187,2.0,,2.0,8.0,4.0,,3.0,5.0,,2.0,1.0,1.0,0.6666666666666666,,,0.07692307692307693,1.0,,3.0,1.0,,1.0,0.022222222222222223,,,1.0,,4.0,,,1.0,1.0,0.043478260869565216,,,,,,1.0,3.0,2.0,1.0,1.0,1.0,0.05555555555555555,,,,,,,,,,,,,,True,,,
201577,1610612749,Robin Lopez,Robin Lopez,201577,MIL,155.0,3,-9,3,6,,5.0,,9,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201588,1610612749,George Hill,George Hill,201588,MIL,5600.0,93,-54,180,198,73.0,47.0,16.0,378,2.0,4.0,,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,,,1.0,2.0,8.0,2.0,5.0,9.0,19.0,233,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,13.0,2.0,6.0,,3.0,1.0,8.0,3.0,11.0,2.0,4.0,25.0,,3.0,3.0,5.0,,8.0,3.0,11.0,2.0,1.0,3.0,2.0,3.0,6.0,1.0,3.0,6.0,,9.0,,10.0,3.0,,,,,,,13.0,73.0,0.5,0.5,1.0,0.4,,0.5,0.4,0.25,0.5,0.38461538461538464,,0.625,0.5277777777777778,0.25,0.8125,0.38461538461538464,12.06030150753769,0.5,,0.11627906976744186,0.06818181818181818,0.07142857142857142,,0.09411764705882353,0.0375,,,,,0.14285714285714285,0.16666666666666666,0.030303030303030304,,0.3076923076923077,0.5,0.6666666666666666,0.5,0.15384615384615385,,,,0.15384615384615385,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,0.25,1.0,0.25,1.0,0.25,0.6923076923076923,0.3333333333333333,0.50635,0.4458,0.49512500000000004,0.1875,0.2727272727272727,0.05263157894736842,0.6842105263157895,8.2,26.139999999999997,0.40555555555555556,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,0.125,0.25,0.2222222222222222,,,8.0,2.0,,,0.125,,,,,1.0,,,,,,,,,,,,2.0,1.0,2.0,,2.0,0.07692307692307693,2.0,1.0,0.25,,,,,,,,,,,True,,,
202339,1610612749,Eric Bledsoe,Eric Bledsoe,202339,MIL,10092.0,168,13,341,349,41.0,33.0,37.0,690,9.0,14.0,,1.0,1.0,7.0,17.0,9.0,,2.0,,,5.0,23.0,,1.0,2.0,19.0,40.0,5.0,25.0,8.0,61.0,376,,,1.0,,,1.0,5.0,1.0,2.0,7.0,8.0,6.0,9.0,23.0,5.0,25.0,14.0,39.0,9.0,16.0,92.0,2.0,2.0,19.0,6.0,,25.0,4.0,29.0,6.0,3.0,8.0,5.0,5.0,13.0,1.0,3.0,11.0,1.0,14.0,1.0,10.0,5.0,3.0,1.0,2.0,4.0,4.0,,7.0,41.0,0.21052631578947367,0.21052631578947367,0.4,0.2,,0.5,0.2,0.475,0.2,0.4076923076923077,,0.35714285714285715,0.4420289855072464,,0.3888888888888889,0.38461538461538464,21.188630490956072,0.6153846153846154,,0.0821917808219178,0.023255813953488372,0.19,0.023809523809523808,0.14450867052023122,0.023529411764705882,0.038461538461538464,0.016129032258064516,0.045454545454545456,0.05263157894736842,0.06896551724137931,0.12,0.2,1.0,0.2153846153846154,0.6428571428571429,0.75,0.1111111111111111,0.26153846153846155,0.4117647058823529,0.4375,0.2857142857142857,0.13846153846153847,0.03076923076923077,,,,0.35384615384615387,0.21739130434782608,0.21739130434782608,0.4,,1.0,,,0.14285714285714285,1.0,,,0.2857142857142857,0.6,0.21739130434782608,0.5037853846153847,,0.40935,0.07352941176470588,0.11627906976744186,,0.11475409836065574,8.337499999999999,25.708,0.12023460410557185,,1.0,,30.0,,3.0,5.0,3.0,1.0,3.0,1.0,2.0,,0.075,0.14285714285714285,0.15,,0.5,2.0,5.0,2.0,1.0,,,,,,4.0,,,1.0,,,,,,,,,4.0,2.0,1.0,,1.0,0.041666666666666664,1.0,,0.02631578947368421,3.0,1.0,1.0,1.0,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,True,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,12842.0,214,-15,433,444,61.0,34.0,44.0,877,3.0,9.0,,2.0,2.0,9.0,25.0,41.0,1.0,7.0,,1.0,11.0,29.0,,1.0,5.0,33.0,75.0,12.0,36.0,20.0,122.0,488,5.0,,2.0,,6.0,7.0,12.0,1.0,6.0,24.0,22.0,24.0,12.0,29.0,11.0,19.0,12.0,31.0,5.0,15.0,74.0,2.0,1.0,24.0,22.0,1.0,47.0,3.0,50.0,7.0,3.0,10.0,9.0,11.0,21.0,4.0,9.0,18.0,2.0,25.0,,25.0,9.0,1.0,1.0,,1.0,1.0,,24.0,61.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,,0.16666666666666666,0.3333333333333333,0.44,0.5833333333333334,0.4594594594594595,0.42857142857142855,0.4722222222222222,0.5042016806722689,0.42857142857142855,0.5476190476190477,0.32432432432432434,28.925619834710744,0.47619047619047616,0.125,0.23404255319148937,0.009259259259259259,0.21238938053097345,0.019417475728155338,0.2222222222222222,0.014218009478672985,0.029411764705882353,0.013333333333333334,0.03571428571428571,0.23076923076923078,0.225,0.25,0.2087912087912088,1.0,0.08108108108108109,0.3333333333333333,0.375,,0.22522522522522523,0.36,0.36,0.4444444444444444,0.36936936936936937,0.06306306306306306,0.14285714285714285,0.14285714285714285,1.0,0.26126126126126126,0.3793103448275862,0.3793103448275862,0.6363636363636364,,0.14285714285714285,,,0.1111111111111111,1.0,0.05555555555555555,,0.2777777777777778,0.40540540540540543,0.3793103448275862,0.4603513513513514,0.480475,0.4500277777777778,0.08547008547008547,0.1125,0.04918032786885246,0.19672131147540983,13.778666666666664,25.644444444444442,0.14087759815242495,,1.0,3.0,44.0,,3.0,7.0,4.0,3.0,1.0,1.0,2.0,0.6,0.04,0.1111111111111111,0.22727272727272727,,0.2,7.0,3.0,4.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,0.14285714285714285,,,0.02702702702702703,,1.0,3.0,2.0,,1.0,,1.0,,0.015873015873015872,21.0,2.0,1.0,,,0.5121951219512195,0.5384615384615384,0.3333333333333333,2.0,0.04878048780487805,True,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,9123.0,152,9,316,317,48.0,30.0,38.0,633,34.0,50.0,11.0,6.0,9.0,2.0,10.0,8.0,1.0,1.0,,,6.0,21.0,,,6.0,40.0,68.0,7.0,22.0,19.0,120.0,346,12.0,,,2.0,12.0,7.0,10.0,1.0,6.0,21.0,38.0,12.0,9.0,21.0,6.0,3.0,17.0,20.0,11.0,3.0,57.0,2.0,15.0,26.0,24.0,2.0,52.0,17.0,69.0,2.0,1.0,6.0,1.0,5.0,11.0,2.0,10.0,18.0,,30.0,1.0,38.0,18.0,2.0,1.0,1.0,2.0,2.0,,21.0,48.0,0.475,0.5428571428571428,0.5714285714285714,0.3181818181818182,,0.16666666666666666,0.3181818181818182,0.5882352941176471,0.7,0.5611111111111111,0.4166666666666667,0.53125,0.5555555555555556,0.42857142857142855,0.525,0.24444444444444444,33.24022346368715,0.5454545454545454,0.4,0.34782608695652173,0.2,0.3023255813953488,0.02564102564102564,0.3225806451612903,0.1111111111111111,0.3333333333333333,0.03508771929824561,,0.1111111111111111,0.41379310344827586,0.45454545454545453,0.35294117647058826,1.0,0.5555555555555556,0.68,0.6938775510204082,0.5,0.1111111111111111,0.2,0.25,0.5,0.08888888888888889,0.011111111111111112,1.0,1.0,,0.23333333333333334,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.9166666666666666,,,,0.5625,0.6666666666666666,,,0.375,0.8,0.2857142857142857,0.5479883333333333,0.5147272727272726,0.5495937500000001,0.16981132075471697,0.21428571428571427,0.1,0.175,4.055882352941175,26.20909090909091,0.1518987341772152,5.0,1.0,5.0,42.0,10.0,3.0,6.0,1.0,1.0,5.0,1.0,3.0,0.4166666666666667,0.04411764705882353,0.02,0.1111111111111111,0.45454545454545453,0.16666666666666666,4.0,,2.0,,0.14814814814814814,,,,2.0,,,,,,,,,,,,,,,2.0,,2.0,0.05555555555555555,5.0,,0.125,4.0,2.0,,,0.2,0.5,0.5,0.25,,,True,,,
