EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,ThreePtAssists,Arc3Assists,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SelfOReb,Offensive Fouls Drawn,SelfORebPct,SecondChanceFG2M,OffThreePtRebounds,Offensive Fouls,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,PtsPutbacks,Charge Fouls,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,2pt And 1 Free Throw Trips,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedAtRim,Travels,Charge Fouls Drawn,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct
1626209,1610612757,Mario Hezonja,Mario Hezonja,1626209,POR,2559.0,43,8,90,92,46,54,15,182,2.0,5,1.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,4.0,1.0,6.0,12,2.0,4.0,1.0,19.0,102,1.0,1.0,1.0,5.0,5.0,1.0,1.0,11.0,2.0,10.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,8.0,2.0,8.0,1.0,1.0,10.0,2.0,12.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,11.0,46,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.5,1.0,0.5625,0.8333333333333334,0.5588235294117647,0.25,0.7857142857142857,0.25,0.08333333333333333,0.25,18.867924528301884,1.0,0.25,0.0625,0.07407407407407407,0.3076923076923077,0.21428571428571427,0.046511627906976744,0.14285714285714285,0.1,0.125,0.3125,0.3,0.3125,0.4,0.4,0.1875,1.0,1.0,0.25,0.25,0.3333333333333333,1.0,0.25,0.5,0.5,0.5,1.0,0.3333333333333333,1.0,0.16666666666666666,0.5625,0.5,0.520759375,0.5138,0.5109833333333333,0.05263157894736842,0.5789473684210527,8.625,25.549999999999997,0.5111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,4922.0,82,5,175,177,80,80,27,352,,5,,,3.0,1.0,3.0,1.0,4.0,4.0,11.0,3.0,2.0,12,6.0,14.0,5.0,27.0,204,,1.0,4.0,1.0,7.0,4.0,2.0,10.0,2.0,2.0,6.0,12.0,11.0,4.0,2.0,5.0,10.0,2.0,1.0,2.0,25.0,1.0,5.0,5.0,,10.0,1.0,11.0,6.0,4.0,2.0,1.0,1.0,4.0,2.0,3.0,7.0,7.0,1.0,6.0,,,10.0,80,2.0,,0.5,0.5,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.14285714285714285,0.4230769230769231,0.36363636363636365,0.48214285714285715,2.0,0.4166666666666667,0.5384615384615384,0.16666666666666666,,15.763546798029559,0.5,,0.16129032258064516,0.01818181818181818,0.11904761904761904,0.136986301369863,0.011627906976744186,,,0.06666666666666667,0.07692307692307693,0.1875,0.19230769230769232,,,0.11538461538461539,0.3333333333333333,0.5,0.15384615384615385,0.25,0.25,1.0,0.4230769230769231,0.36363636363636365,0.36363636363636365,0.25,,0.2727272727272727,,0.2727272727272727,0.7307692307692307,0.36363636363636365,0.5183884615384614,,0.5270227272727273,0.14814814814814814,0.37037037037037035,9.075000000000001,25.164285714285715,0.45714285714285713,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,1.5,0.2,0.3333333333333333,0.05,0.375,0.125,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.09090909090909091,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629018,1610612757,Gary Trent Jr.,Gary Trent Jr.,1629018,POR,3073.0,51,-7,112,114,53,45,14,226,,2,1.0,,2.0,,1.0,1.0,3.0,2.0,6.0,5.0,1.0,6,4.0,8.0,3.0,17.0,141,1.0,2.0,2.0,1.0,4.0,7.0,2.0,16.0,,2.0,9.0,3.0,6.0,2.0,,,1.0,,,,3.0,2.0,1.0,,,1.0,2.0,3.0,2.0,,2.0,1.0,1.0,2.0,1.0,3.0,6.0,4.0,,4.0,,,16.0,53,1.0,,,,0.75,0.5,0.5,0.16666666666666666,0.25,0.5,0.6363636363636364,0.53125,0.5,0.6666666666666666,0.5714285714285714,,,14.173228346456693,1.0,,,0.05714285714285714,0.043478260869565216,0.022727272727272728,0.037037037037037035,0.09090909090909091,,,,0.1,0.14285714285714285,,,0.07142857142857142,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,1.0,0.18181818181818182,,0.45454545454545453,0.7142857142857143,0.3333333333333333,0.5286321428571429,0.6094,0.5504181818181818,0.11764705882352941,0.9411764705882353,10.399999999999999,24.8,0.4732142857142857,2.0,2.0,2.0,2.0,,,2.0,,,4.0,1.0,,1.0,2.0,,,,,,,2.0,,,0.5714285714285714,,,,0.08333333333333333,,,0.14285714285714285,1.0,1.0,1.0,,,0.18181818181818182,1.0,0.4,0.125,0.25,,1.0,2.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629117,1610612757,Wenyen Gabriel,Wenyen Gabriel,1629117,POR,1346.0,22,7,44,43,10,11,9,87,1.0,3,1.0,,,2.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,6,2.0,4.0,1.0,15.0,42,2.0,1.0,6.0,1.0,1.0,2.0,,5.0,8.0,,6.0,,3.0,1.0,,,,,,,,2.0,1.0,,,1.0,3.0,4.0,2.0,2.0,1.0,,1.0,3.0,,1.0,5.0,4.0,1.0,2.0,,,5.0,10,,,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,1.0,0.7,0.8333333333333334,0.6818181818181818,0.75,0.8333333333333334,0.4,,,26.41509433962264,0.3333333333333333,,,0.15384615384615385,0.06666666666666667,0.045454545454545456,0.13636363636363635,,0.2,,,0.2,0.3,0.3333333333333333,0.3333333333333333,0.2,1.0,1.0,0.1,1.0,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,0.6666666666666666,0.7,0.3333333333333333,0.467535,0.4444,0.4422,0.4,0.3333333333333333,7.6000000000000005,24.950000000000003,0.22727272727272727,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,,,1.0,,1.0,0.5,0.8333333333333334,,,0.14285714285714285,,,0.1,1.0,1.0,1.0,0.3333333333333333,1.0,,,0.5,0.09090909090909091,0.14285714285714285,,,1.0,,1.0,1.0,1.0,0.5,0.1111111111111111,0.125,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,
1629658,1610612757,Jaylen Hoard,Jaylen Hoard,1629658,POR,1891.0,32,23,65,66,31,29,13,131,6.0,10,3.0,5.0,7.0,,,1.0,1.0,,,,7.0,11,,,,14.0,59,3.0,,6.0,6.0,8.0,,,12.0,10.0,4.0,,,,,1.0,1.0,1.0,1.0,,,2.0,3.0,2.0,1.0,,3.0,4.0,7.0,,,1.0,1.0,,2.0,,,3.0,,,,,,12.0,31,1.0,,0.7142857142857143,1.0,,,,0.6363636363636364,0.75,0.6363636363636364,0.75,0.6363636363636364,1.0,0.75,,0.09090909090909091,,16.666666666666668,0.5,,0.1,0.15,0.1,0.1,0.13333333333333333,0.25,,,0.14285714285714285,,0.9090909090909091,0.6,0.6666666666666666,,,,0.09090909090909091,1.0,1.0,1.0,,,,,1.0,0.875,0.7142857142857143,,0.9090909090909091,,0.5851272727272728,0.6242333333333333,0.5754625,0.42857142857142855,0.8571428571428571,3.1545454545454543,,0.47692307692307695,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,0.1,,0.2,,0.2,,,,,,,,,,,,,1.0,,0.3333333333333333,3.0,1.0,,1.0,0.1,0.1111111111111111,0.6666666666666666,,,3.0,4.0,1.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,
202355,1610612757,Hassan Whiteside,Hassan Whiteside,202355,POR,1837.0,31,-7,63,65,30,35,11,128,4.0,4,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,,5.0,9,1.0,1.0,5.0,18.0,91,2.0,3.0,7.0,2.0,4.0,,5.0,9.0,8.0,2.0,3.0,,1.0,1.0,1.0,,2.0,,,,6.0,1.0,2.0,4.0,2.0,8.0,2.0,10.0,,,,,,1.0,,2.0,6.0,9.0,3.0,6.0,,,9.0,30,1.0,,0.8,1.0,1.0,1.0,1.0,0.5555555555555556,0.5,0.65,0.5,0.6923076923076923,0.875,0.6428571428571429,0.1,0.1111111111111111,,18.91891891891892,,0.3333333333333333,0.3333333333333333,0.045454545454545456,0.13333333333333333,0.2222222222222222,0.0625,,0.1111111111111111,0.42857142857142855,0.1111111111111111,0.16666666666666666,0.4,1.0,1.0,0.4,0.25,0.3333333333333333,0.1,,,,0.1,1.0,1.0,1.0,0.5,0.25,1.0,,0.5,1.0,0.4572900000000001,0.49555000000000005,0.405675,0.3888888888888889,0.5,6.822222222222222,27.5,0.47619047619047616,,,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,,3.0,,,,1.0,,0.25,,,0.5,,,,,,,,,,0.23076923076923078,0.25,,,1.0,,2.0,1.0,,1.0,0.1,0.1,0.75,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,
1629121,1610612757,Jaylen Adams,Jaylen Adams,1629121,POR,1244.0,21,22,42,42,18,19,10,84,3.0,4,,3.0,3.0,,1.0,,,,4.0,1.0,3.0,5,,4.0,,6.0,34,,,,3.0,4.0,1.0,,6.0,2.0,4.0,,,4.0,,1.0,1.0,2.0,,,1.0,5.0,,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,6.0,18,,,0.3333333333333333,0.3333333333333333,,,,0.6,0.75,0.3333333333333333,0.6,0.3333333333333333,,0.6,0.4444444444444444,0.2,,17.307692307692307,,,0.14285714285714285,,0.08333333333333333,0.10526315789473684,0.05555555555555555,,,,0.125,,0.4444444444444444,0.75,0.75,0.1111111111111111,,,,,,,0.4444444444444444,,,,,0.6,1.0,0.2,0.8888888888888888,,0.5513499999999999,,0.5976699999999999,,1.0,2.56,26.225,0.42857142857142855,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,0.2,,,,,,,,,,,,,,1.0,,,1.0,,,0.125,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,2849.0,47,-1,104,102,53,42,12,206,4.0,4,1.0,3.0,3.0,4.0,8.0,,3.0,5.0,13.0,2.0,8.0,15,6.0,14.0,6.0,40.0,124,1.0,3.0,8.0,5.0,10.0,3.0,5.0,18.0,4.0,12.0,6.0,12.0,13.0,5.0,1.0,4.0,9.0,2.0,2.0,,23.0,2.0,2.0,1.0,,3.0,2.0,5.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,4.0,,9.0,,,18.0,53,,,0.25,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5333333333333333,0.5,0.5862068965517241,0.5,0.5909090909090909,1.1666666666666667,0.53125,0.4827586206896552,0.06666666666666667,,29.914529914529915,0.5,,0.05,0.06060606060606061,0.09090909090909091,0.07142857142857142,0.04081632653061224,0.08333333333333333,,,,0.2,0.13793103448275862,1.0,1.0,0.27586206896551724,0.5,0.5714285714285714,0.10344827586206896,,,,0.4482758620689655,0.38461538461538464,0.38461538461538464,0.2,0.5,0.23076923076923078,1.0,0.15384615384615385,0.6206896551724138,0.38461538461538464,0.47448275862068967,0.5016,0.45160384615384613,0.2,0.45,9.2,25.914285714285718,0.5096153846153846,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,5.0,2.0,3.0,,,1.0,,,,,4.0,,1.0,0.3333333333333333,1.25,,0.125,0.1,0.14285714285714285,,0.034482758620689655,1.0,1.0,1.0,0.5,1.0,0.07692307692307693,1.0,,0.12121212121212122,0.21052631578947367,,,,,1.0,,,1.0,,,0.25,0.25,,1.0,2.0,,1.0,,,,,,,1.0,1.0,,True,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,848.0,14,-8,31,34,14,30,6,65,2.0,4,2.0,2.0,3.0,1.0,1.0,,2.0,2.0,4.0,1.0,3.0,7,2.0,4.0,3.0,15.0,43,3.0,1.0,5.0,2.0,3.0,1.0,3.0,7.0,,6.0,6.0,,4.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,5.0,,3.0,,,7.0,14,,,,,1.0,0.5,0.5,0.42857142857142855,0.6666666666666666,0.5454545454545454,0.5,0.625,0.8333333333333334,0.7,0.36363636363636365,0.14285714285714285,,35.13513513513514,1.0,,,,,,,,,,,,0.36363636363636365,0.5,0.6666666666666666,0.09090909090909091,1.0,1.0,0.18181818181818182,,,,0.36363636363636365,0.5,0.5,1.0,0.6666666666666666,0.75,0.6666666666666666,0.25,0.7272727272727273,0.5,0.5576681818181818,0.6215333333333333,0.6638375,0.3333333333333333,0.4666666666666667,7.571428571428571,27.45,0.45161290322580644,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.6666666666666666,0.25,,,,,,,,,,,,,,0.16666666666666666,0.25,,,,,2.0,,,0.6666666666666666,,,,,,1.0,,,0.5,,,,,,,,,1.0,True,,,,,,,,,,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,1694.0,28,-15,63,64,30,24,7,127,2.0,3,,,,1.0,3.0,,1.0,,,,3.0,7,,,9.0,15.0,74,,3.0,3.0,1.0,3.0,,4.0,6.0,2.0,4.0,,,,,,2.0,4.0,1.0,1.0,,10.0,1.0,2.0,5.0,,7.0,1.0,8.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,5.0,7.0,6.0,1.0,10.0,1.0,,6.0,30,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.6818181818181818,0.75,0.6,,,,19.71830985915493,0.6666666666666666,,0.38461538461538464,0.047619047619047616,0.18181818181818182,0.2916666666666667,0.02857142857142857,,,0.2857142857142857,0.2,0.16666666666666666,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,0.42857142857142855,,0.5079,,0.41806666666666664,0.2,0.4,7.671428571428571,,0.47619047619047616,,,,,,,,,,,2.0,2.0,,,1.0,1.0,,,1.0,,5.0,,,,,,,0.14285714285714285,0.5,0.5,,,,,,,,,,0.5,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,,,2.0,True,,,,,,,,,,,
