on,EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG3A,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,PtsAssisted2s,FTDefRebounds,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg3aBlocked,LostBallSteals,Travels,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,Corner3PctBlocked,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceFG2M,PtsPutbacks,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,SecondChanceFtPoints,HeaveMakes,HeaveAttempts,DefensiveGoaltends,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedArc3,BlockedLongMidRange
True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1626187.0,1610612745.0,Michael Frazier,Michael Frazier,1626187.0,HOU,691.0,12.0,10.0,29.0,28.0,16.0,28.0,2.0,57.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,19.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,16.0,1.0,0.5,0.5,0.375,0.375,0.5,1.0,1.0,16.129032258064516,0.3333333333333333,0.1538461538461538,0.1,0.1875,0.0666666666666666,0.3333333333333333,0.5,0.1111111111111111,0.25,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.549275,0.4265,0.5568,2.25,22.9,0.5517241379310345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1629598.0,1610612745.0,Chris Clemons,Chris Clemons,1629598.0,HOU,494.0,8.0,11.0,22.0,21.0,13.0,21.0,2.0,43.0,,,,,,,2.0,5.0,7.0,12.0,,5.0,3.0,,,,,,,,2.0,,2.0,,2.0,,,,,13.0,0.5,0.4,0.4,0.6,0.5833333333333334,1.0,,,25.0,,0.1818181818181818,,0.1538461538461538,,,,0.2222222222222222,,,,,,,,,,1.0,0.4806899999999999,,0.4806899999999999,,26.92,0.5909090909090909,2.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,7.0,3.0,5.0,2.0,1.0,2.0,1.0,7.0,1.0,1.0,0.4,1.5,0.6,1.5,0.5833333333333334,1.0,0.4,0.4,0.5,1.0,1.0,1.0,1.0,0.4,0.4,0.4285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,201960.0,1610612745.0,DeMarre Carroll,DeMarre Carroll,201960.0,HOU,348.0,6.0,3.0,13.0,13.0,,13.0,1.0,26.0,,,,,,2.0,,,2.0,9.0,,,,,1.0,1.0,,1.0,3.0,,1.0,1.0,3.0,,3.0,,,,,,,,,0.5,0.5,,,,14.285714285714285,0.3333333333333333,0.2,,0.25,,,,0.25,,,,,,,,,,,0.4088,,,9.55,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,203085.0,1610612745.0,Austin Rivers,Austin Rivers,203085.0,HOU,12658.0,211.0,20.0,431.0,430.0,96.0,133.0,27.0,861.0,16.0,,5.0,14.0,4.0,26.0,9.0,35.0,57.0,456.0,,6.0,18.0,5.0,10.0,16.0,4.0,6.0,42.0,1.0,18.0,10.0,28.0,2.0,30.0,,1.0,,8.0,96.0,0.6666666666666666,0.2571428571428571,0.2571428571428571,0.3852459016393442,0.4253731343283582,0.5737704918032787,0.1923076923076923,0.125,16.233766233766232,0.0980392156862745,0.1894736842105263,0.0078125,0.1421319796954314,0.0095238095238095,,0.15625,0.1830985915492957,0.2083333333333333,,0.2622950819672131,0.2295081967213114,0.3571428571428571,0.3571428571428571,0.6,,0.2857142857142857,0.8360655737704918,0.5311975409836066,0.61665,0.5431678571428572,4.2,24.5,0.222737819025522,4.0,21.0,,,,2.0,10.0,,2.0,,2.0,7.0,19.0,9.0,21.0,4.0,10.0,13.0,2.0,19.0,2.0,,0.3333333333333333,,0.4285714285714285,,0.5277777777777778,0.3442622950819672,0.1904761904761904,0.1904761904761904,0.75,,,,0.1428571428571428,,0.1904761904761904,,0.3333333333333333,2.0,10.0,,10.0,6.0,,6.0,22.0,0.3,0.3,0.3846153846153846,,0.0681818181818181,0.1639344262295081,0.2,0.2857142857142857,,,8.0,3.0,5.0,2.0,2.0,3.0,8.0,14.0,6.0,4.0,2.0,1.0,7.0,7.0,7.0,3.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,0.375,0.3,0.875,0.0121951219512195,0.0256410256410256,0.0112359550561797,0.0769230769230769,1.0,0.5,0.5714285714285714,0.375,1.0,0.3571428571428571,0.6,0.5,0.0769230769230769,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,203463.0,1610612745.0,Ben McLemore,Ben McLemore,203463.0,HOU,7776.0,130.0,50.0,263.0,260.0,75.0,108.0,17.0,523.0,4.0,1.0,8.0,16.0,7.0,4.0,14.0,36.0,44.0,276.0,1.0,10.0,42.0,1.0,4.0,6.0,2.0,2.0,16.0,1.0,4.0,5.0,9.0,2.0,11.0,,2.0,1.0,3.0,75.0,1.0,0.3888888888888889,0.3888888888888889,0.55,0.55,0.9,0.25,0.25,15.19434628975265,0.078125,0.0689655172413793,0.0116279069767441,0.0737704918032786,0.0169491525423728,,,0.073170731707317,0.0588235294117647,,0.1,0.4,0.5,0.5,1.0,1.0,0.7,1.0,0.5495637500000001,0.5013,0.575565,2.15,24.73611111111111,0.2851711026615969,6.0,20.0,,,1.0,3.0,,,,,5.0,,15.0,,20.0,6.0,2.0,,,15.0,,,0.5,,0.75,,0.75,0.5,0.3,0.3529411764705882,1.0,,,,0.3,0.3333333333333333,0.3,,0.3409090909090909,,,,1.0,2.0,,4.0,8.0,1.0,1.0,0.25,,0.1153846153846153,,,,,,1.0,,,,4.0,,,,2.0,2.0,,1.0,4.0,2.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,1.0,,,0.3333333333333333,0.03125,,0.0163934426229508,0.1111111111111111,,0.25,0.3333333333333333,1.0,,,,0.5714285714285714,,,3.0,2.0,1.0,0.0833333333333333,0.15,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,203998.0,1610612745.0,Bruno Caboclo,Bruno Caboclo,203998.0,HOU,394.0,7.0,4.0,17.0,18.0,13.0,18.0,1.0,35.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,11.0,,1.0,,,,,,,,,,1.0,3.0,,3.0,,,,,13.0,,,,0.5,0.5,0.5,,,11.11111111111111,1.0,,,0.1428571428571428,,,1.0,,,,0.5,0.5,,,,,1.0,1.0,0.5334000000000001,,0.6366,2.1,23.3,0.7647058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,201145.0,1610612745.0,Jeff Green,Jeff Green,201145.0,HOU,20477.0,341.0,-6.0,696.0,695.0,166.0,226.0,56.0,1391.0,35.0,3.0,11.0,22.0,8.0,49.0,23.0,54.0,139.0,782.0,3.0,13.0,60.0,5.0,11.0,19.0,8.0,3.0,49.0,2.0,23.0,29.0,55.0,5.0,60.0,2.0,11.0,3.0,15.0,166.0,0.8695652173913043,0.4259259259259259,0.4259259259259259,0.6067961165048543,0.6318181818181818,0.5242718446601942,0.1020408163265306,0.1142857142857142,16.512549537648614,0.1895424836601307,0.1654676258992805,0.0099009900990099,0.1780821917808219,0.0153846153846153,0.0175438596491228,0.1509433962264151,0.1470588235294117,0.2162162162162162,0.0434782608695652,0.3398058252427184,0.2135922330097087,0.5,0.5,0.9090909090909092,0.4285714285714285,0.3809523809523809,0.8640776699029126,0.5251485436893203,0.519375,0.5381761904761904,3.453061224489796,24.759259259259256,0.2385057471264367,12.0,32.0,2.0,3.0,1.0,5.0,14.0,3.0,4.0,11.0,7.0,4.0,35.0,9.0,32.0,12.0,18.0,17.0,2.0,35.0,2.0,0.75,0.5384615384615384,0.7857142857142857,0.7380952380952381,0.7857142857142857,0.7608695652173914,0.3106796116504854,0.375,0.375,0.8333333333333334,0.4285714285714285,0.6666666666666666,0.5,0.238095238095238,0.2,0.375,0.079136690647482,0.2517985611510791,6.0,14.0,,28.0,34.0,3.0,13.0,27.0,0.6071428571428571,0.6296296296296297,0.5714285714285714,0.1875,0.1864406779661017,0.1359223300970873,0.4285714285714285,0.4615384615384615,0.6666666666666666,,22.0,3.0,5.0,1.0,6.0,5.0,8.0,22.0,8.0,4.0,3.0,3.0,6.0,5.0,4.0,1.0,3.0,,5.0,4.0,2.0,3.0,3.0,8.0,6.0,3.0,6.0,4.0,3.0,0.625,0.0714285714285714,0.2666666666666666,0.024390243902439,0.0333333333333333,0.0068965517241379,0.2439024390243902,0.6666666666666666,0.6285714285714286,0.7096774193548387,0.5909090909090909,0.1428571428571428,0.238095238095238,0.6,0.75,0.074074074074074,0.1481481481481481,,1.0,1.0,,,0.0217391304347826,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
False,203496.0,1610612745.0,Robert Covington,Robert Covington,203496.0,HOU,22720.0,379.0,-32.0,768.0,773.0,103.0,186.0,63.0,1541.0,20.0,5.0,11.0,19.0,1.0,27.0,34.0,68.0,134.0,837.0,6.0,2.0,102.0,2.0,7.0,16.0,4.0,3.0,39.0,5.0,22.0,27.0,52.0,8.0,60.0,1.0,6.0,1.0,12.0,102.0,1.0,0.5,0.5,0.6736842105263158,0.6836734693877551,0.7157894736842105,0.074074074074074,0.05,13.157894736842106,0.1534090909090909,0.1309523809523809,0.021551724137931,0.1424418604651162,0.0208333333333333,0.0273972602739726,0.1594202898550724,0.1282051282051282,0.1372549019607843,0.0217391304347826,0.2105263157894736,0.2,0.5789473684210527,0.5789473684210527,1.0,0.4545454545454545,0.1666666666666666,0.9263157894736842,0.5475473684210526,0.5349875,0.506525,3.566666666666667,25.117647058823536,0.1341145833333333,23.0,49.0,,3.0,,1.0,6.0,2.0,5.0,12.0,1.0,3.0,10.0,,49.0,23.0,11.0,7.0,1.0,9.0,,0.4,0.5,0.5454545454545454,0.5833333333333334,0.5454545454545454,0.625,0.5157894736842106,0.4693877551020408,0.4693877551020408,1.0,0.2727272727272727,,,0.1666666666666666,,0.4693877551020408,0.0895522388059701,0.0746268656716417,,6.0,1.0,13.0,20.0,3.0,27.0,45.0,0.7692307692307693,0.9090909090909092,0.4814814814814814,0.15,0.135593220338983,0.0631578947368421,,,,0.0105263157894736,13.0,2.0,3.0,2.0,1.0,2.0,4.0,6.0,9.0,8.0,1.0,3.0,30.0,19.0,6.0,4.0,2.0,,,1.0,6.0,,,2.0,13.0,9.0,13.0,6.0,3.0,0.5,0.1666666666666666,0.5,0.0197368421052631,0.0389610389610389,0.0188679245283018,0.1666666666666666,0.4615384615384615,0.65,0.6842105263157895,0.7692307692307693,0.1818181818181818,0.5,0.6666666666666666,1.0,0.0309278350515463,0.0689655172413793,,11.0,2.0,,,,,3.0,2.0,3.0,4.0,,2.0,2.0,,1.0,,4.0,0.5,0.6,1.0,1.0,1.0,1.0,0.0147058823529411,,,,,,,,,,,,,,,,,,,
False,1627863.0,1610612745.0,Danuel House Jr.,Danuel House Jr.,1627863.0,HOU,16748.0,279.0,15.0,569.0,569.0,83.0,142.0,52.0,1138.0,28.0,7.0,10.0,28.0,4.0,32.0,19.0,53.0,103.0,625.0,7.0,6.0,57.0,3.0,11.0,13.0,4.0,7.0,37.0,6.0,20.0,20.0,42.0,10.0,52.0,2.0,4.0,,7.0,83.0,1.0,0.3584905660377358,0.3461538461538461,0.5470588235294118,0.5659340659340659,0.6235294117647059,0.09375,0.0714285714285714,15.654952076677317,0.1666666666666666,0.1550387596899224,0.0319148936170212,0.1606425702811245,0.0353356890459364,0.0188679245283018,0.1428571428571428,0.1632653061224489,0.1290322580645161,0.0454545454545454,0.3294117647058823,0.3294117647058823,0.3571428571428571,0.3703703703703703,1.0,0.5384615384615384,0.4444444444444444,0.9529411764705882,0.5660089285714286,0.6058857142857142,0.5527777777777778,3.271875,24.85283018867924,0.1458699472759226,9.0,25.0,,2.0,1.0,2.0,10.0,,6.0,9.0,1.0,1.0,8.0,,23.0,8.0,13.0,13.0,1.0,8.0,1.0,,0.1666666666666666,0.3076923076923077,0.3888888888888889,0.3214285714285714,0.4,0.2941176470588235,0.36,0.36,1.0,0.1538461538461538,,,0.2222222222222222,0.5,0.3478260869565217,0.087378640776699,0.0776699029126213,,2.0,2.0,18.0,24.0,2.0,13.0,22.0,0.6666666666666666,0.75,0.5625,0.125,0.0869565217391304,0.0235294117647058,,,,0.0235294117647058,17.0,2.0,3.0,4.0,,2.0,3.0,12.0,2.0,2.0,,4.0,8.0,6.0,3.0,1.0,2.0,1.0,,1.0,,4.0,1.0,6.0,,,,,1.0,0.6666666666666666,0.5,0.4285714285714285,0.0421052631578947,0.037037037037037,0.037037037037037,0.3125,,0.6071428571428571,0.6538461538461539,0.6470588235294118,0.3076923076923077,0.3333333333333333,0.6666666666666666,,0.0666666666666666,0.1621621621621621,1.0,2.0,1.0,0.0188679245283018,,0.032258064516129,0.0357142857142857,4.0,,4.0,4.0,,,1.0,,2.0,1.0,,0.5714285714285714,0.5714285714285714,,,,,,1.0,1.0,1.0,1.0,1.0,0.1,0.5,0.5,1.0,,,,,,,,,,
