EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,FG2M,SecondChanceFG2A,PenaltyFG2M,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,OffArc3ReboundPct,FTOffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffLongMidRangeReboundPct,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Charge Fouls Drawn,on,DefensiveGoaltends,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,Technical Free Throw Trips
1626209,1610612757,Mario Hezonja,Mario Hezonja,1626209,POR,1301.0,22,-26.0,47,49,24,25,3,96,2.0,2.0,1.0,2,2.0,2.0,2,58,1.0,2.0,1.0,3.0,3,3,1.0,1.0,2.0,3.0,1.0,2.0,1.0,24,0.2,0.5,0.5,0.5,10.204081632653061,0.375,0.14285714285714285,0.5,1.0,0.5,0.5,1.0,1.0,0.515525,0.2001,0.2,0.3333333333333333,1.8,29.35,0.5106382978723404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,2347.0,39,-2.0,86,86,35,31,11,172,4.0,7.0,3.0,6,8.0,2.0,11,106,3.0,7.0,2.0,3.0,6,7,5.0,3.0,1.0,3.0,4.0,3.0,1.0,35,0.36666666666666664,0.5714285714285714,0.3333333333333333,0.25,16.494845360824744,0.23076923076923078,0.1935483870967742,0.2857142857142857,,0.2857142857142857,0.5,0.42857142857142855,0.8571428571428571,0.5378071428571429,0.4988714285714286,0.13333333333333333,0.14285714285714285,5.016666666666667,25.2875,0.4069767441860465,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,5.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,0.6666666666666666,0.375,0.3333333333333333,0.375,0.32142857142857145,0.21428571428571427,0.3125,1.0,1.0,0.037037037037037035,0.16666666666666666,0.024390243902439025,0.125,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.125,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629658,1610612757,Jaylen Hoard,Jaylen Hoard,1629658,POR,985.0,16,-4.0,33,35,12,17,6,68,4.0,,,4,,,4,48,,,,1.0,1,2,,,1.0,2.0,1.0,,,12,0.5,,,,9.30232558139535,0.16666666666666666,0.07142857142857142,,,1.0,,,1.0,0.470775,0.50755,,,2.75,,0.36363636363636365,2.0,,,,,,,,2.0,,,4.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,,4.0,,,,,,0.5,1.0,1.0,,,0.058823529411764705,,0.05263157894736842,0.16666666666666666,0.25,,,,,,,,,,,,1.0,,,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,9901.0,165,-54.0,347,346,94,98,39,693,20.0,22.0,2.0,55,28.0,9.0,98,416,4.0,22.0,4.0,9.0,19,24,6.0,6.0,3.0,8.0,10.0,13.0,6.0,94,0.550561797752809,0.3373493975903614,0.07272727272727272,0.15,25.76530612244898,0.1232876712328767,0.10344827586206896,0.13043478260869565,0.2,0.24096385542168675,0.26506024096385544,0.1,0.5783132530120482,0.4953373493975903,0.5279925000000001,0.07865168539325842,0.09836065573770492,8.801818181818183,25.617857142857144,0.27089337175792505,8.0,21.0,14.0,2.0,6.0,9.0,1.0,11.0,16.0,2.0,3.0,23.0,15.0,18.0,9.0,9.0,13.0,6.0,3.0,35.0,3.0,6.0,5.0,,9.0,5.0,12.0,2.0,,1.0,1.0,23.0,1.0,0.45454545454545453,0.39285714285714285,0.5,0.39285714285714285,0.536144578313253,0.5,0.5476190476190477,0.047619047619047616,0.75,0.02702702702702703,0.08333333333333333,0.028409090909090908,0.02702702702702703,0.1,0.08695652173913043,0.07692307692307693,0.25301204819277107,0.1686746987951807,0.07228915662650602,0.3333333333333333,0.3333333333333333,0.5,0.4090909090909091,0.4090909090909091,0.4444444444444444,0.4,0.5,0.4090909090909091,0.03571428571428571,0.23469387755102042,12.0,3.0,5.0,28.0,4.0,7.0,12.0,0.21428571428571427,0.2222222222222222,0.509090909090909,0.4375,0.6,0.7058823529411765,0.16666666666666666,0.5,0.625,0.5535833333333333,1.0,9.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,44.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,0.5,0.25,0.4166666666666667,0.5,0.2857142857142857,0.03076923076923077,0.04878048780487805,0.18181818181818182,0.05,0.42857142857142855,0.45,0.2222222222222222,0.5,0.5,0.2857142857142857,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.1,0.5,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,True,,,,
2546,1610612757,Carmelo Anthony,Carmelo Anthony,2546,POR,10535.0,176,-67.0,371,371,109,116,41,742,8.0,12.0,2.0,49,19.0,12.0,76,445,5.0,12.0,4.0,6.0,24,25,5.0,2.0,6.0,20.0,16.0,14.0,7.0,109,0.5135135135135135,0.27941176470588236,0.08163265306122448,0.125,20.863309352517987,0.07894736842105263,0.12987012987012986,,0.1,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.39705882352941174,0.467214705882353,0.4380764705882353,0.10810810810810811,0.12727272727272726,13.346938775510203,25.152631578947368,0.29380053908355797,1.0,16.0,25.0,4.0,7.0,4.0,,8.0,12.0,2.0,3.0,15.0,21.0,3.0,4.0,3.0,10.0,3.0,,23.0,1.0,14.0,1.0,3.0,5.0,,13.0,,,1.0,1.0,15.0,3.0,0.875,0.42105263157894735,0.4,0.42105263157894735,0.47058823529411764,0.35294117647058826,0.4166666666666667,0.1875,0.38461538461538464,0.008695652173913044,0.1794871794871795,0.005434782608695652,,0.12195121951219512,0.2,0.14285714285714285,0.23529411764705882,0.36764705882352944,0.10294117647058823,0.5714285714285714,0.5714285714285714,0.75,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,,0.3333333333333333,0.05263157894736842,0.19736842105263158,5.0,1.0,,20.0,3.0,3.0,12.0,0.3,0.3157894736842105,0.40816326530612246,0.25,0.625,0.7142857142857143,0.4,0.3333333333333333,,0.39749999999999996,1.0,6.0,9.0,,2.0,3.0,,,1.0,,,1.0,3.0,28.0,2.0,7.0,5.0,1.0,1.0,,4.0,,8.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,,0.3333333333333333,0.3333333333333333,0.375,0.25,,0.023255813953488372,,,0.375,0.46153846153846156,0.16666666666666666,0.36,0.36,0.3333333333333333,1.0,,,,0.17647058823529413,0.6666666666666666,0.039473684210526314,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,True,,,,
202355,1610612757,Hassan Whiteside,Hassan Whiteside,202355,POR,4839.0,81,-22.0,169,166,27,38,14,335,11.0,,,14,,7.0,23,190,,,3.0,8.0,20,26,1.0,,9.0,15.0,14.0,14.0,7.0,27,0.5476190476190477,,0.21428571428571427,0.18181818181818182,13.259668508287293,0.24242424242424243,0.2535211267605634,,0.2857142857142857,0.7857142857142857,,,0.7857142857142857,0.5214857142857143,0.45735000000000003,0.3333333333333333,0.3333333333333333,2.8714285714285714,,0.15976331360946747,1.0,3.0,,,,,,,2.0,,6.0,6.0,,,,1.0,1.0,1.0,,3.0,5.0,10.0,6.0,1.0,1.0,1.0,3.0,,2.0,,,6.0,,,,,,0.5714285714285714,,0.5,0.3333333333333333,0.3333333333333333,0.09433962264150944,0.2631578947368421,0.08,0.13333333333333333,0.35294117647058826,0.23076923076923078,0.3333333333333333,0.21428571428571427,,,,,,,,,0.5,,,,0.2608695652173913,7.0,5.0,,8.0,5.0,,10.0,0.625,1.0,0.5714285714285714,,0.6363636363636364,0.7777777777777778,0.5714285714285714,1.0,,0.5630200000000001,3.0,1.0,,,,,,,3.0,,,3.0,9.0,6.0,6.0,,,,,1.0,2.0,,2.0,,,,,9.0,7.0,9.0,,0.6,0.6,0.6428571428571429,0.18181818181818182,0.045454545454545456,0.16666666666666666,,,0.3333333333333333,0.5,1.0,,,,0.6,,,,,,0.391304347826087,,,,2.0,3.0,2.0,,2.0,9.0,1.0,0.05,,,,,,,,,,,True,,,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,7952.0,133,-66.0,277,282,79,73,32,559,26.0,10.0,,41,10.0,11.0,58,356,,10.0,1.0,14.0,26,40,6.0,4.0,12.0,19.0,13.0,14.0,7.0,79,0.5087719298245614,0.19607843137254902,0.024390243902439025,,21.202531645569618,0.2413793103448276,0.23008849557522124,0.4117647058823529,0.2222222222222222,0.5098039215686274,0.19607843137254902,,0.7058823529411765,0.5316147058823529,0.5325166666666666,0.125,0.15217391304347827,3.9000000000000004,25.640000000000004,0.2851985559566787,4.0,15.0,,,,3.0,,3.0,6.0,,4.0,8.0,9.0,,3.0,4.0,18.0,3.0,1.0,40.0,10.0,12.0,14.0,2.0,6.0,3.0,10.0,1.0,2.0,,,8.0,2.0,1.0,0.3,,0.3,0.46078431372549017,0.3333333333333333,0.4444444444444444,0.06666666666666667,0.6,0.11627906976744186,0.21818181818181817,0.09090909090909091,0.16666666666666666,0.15625,0.23529411764705882,0.19047619047619047,0.29411764705882354,,,,,,0.3,0.3,1.0,0.6666666666666666,,0.3,,0.13793103448275862,18.0,9.0,2.0,19.0,11.0,2.0,16.0,0.42105263157894735,0.6153846153846154,0.4634146341463415,0.3333333333333333,0.6923076923076923,0.6923076923076923,0.3888888888888889,0.8181818181818182,0.5,0.48027,6.0,1.0,,,,,,,6.0,,,5.0,17.0,22.0,12.0,14.0,9.0,3.0,2.0,3.0,,4.0,4.0,,3.0,6.0,2.0,1.0,1.0,1.0,,0.5454545454545454,0.5454545454545454,0.6071428571428571,,0.05263157894736842,0.11428571428571428,,0.14285714285714285,0.06666666666666667,0.07142857142857142,1.0,,,,0.6666666666666666,,,,,,0.29310344827586204,2.0,,,,1.0,,2.0,,1.0,1.0,0.0625,1.0,1.0,1.0,0.16666666666666666,0.047619047619047616,,,,,,True,,,,
1629018,1610612757,Gary Trent Jr.,Gary Trent Jr.,1629018,POR,6577.0,110,-47.0,237,232,93,84,29,469,7.0,11.0,6.0,16,17.0,5.0,36,277,11.0,11.0,2.0,2.0,4,9,2.0,1.0,5.0,11.0,6.0,5.0,2.0,93,0.5142857142857142,0.5151515151515151,0.125,0.14285714285714285,14.391143911439114,0.047619047619047616,0.045454545454545456,0.1111111111111111,,0.21212121212121213,0.3333333333333333,0.375,0.7272727272727273,0.5011984848484848,0.5088124999999999,0.058823529411764705,0.11764705882352941,10.26875,25.052941176470586,0.3924050632911392,2.0,1.0,8.0,3.0,6.0,4.0,2.0,7.0,5.0,5.0,4.0,19.0,18.0,3.0,4.0,2.0,3.0,1.0,1.0,8.0,4.0,2.0,5.0,1.0,2.0,1.0,4.0,,1.0,,,19.0,2.0,0.8571428571428571,0.4117647058823529,0.45454545454545453,0.4117647058823529,0.4696969696969697,0.46875,0.5277777777777778,,0.5,0.05263157894736842,0.043478260869565216,0.041666666666666664,0.07407407407407407,,,0.11764705882352941,0.030303030303030304,0.24242424242424243,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.4,0.75,0.125,0.3333333333333333,0.36363636363636365,,0.5277777777777778,3.0,2.0,,5.0,3.0,,2.0,0.2,0.25,0.3125,,0.42857142857142855,0.5,,0.6666666666666666,,0.5183000000000001,1.0,,2.0,,3.0,5.0,,,1.0,,,4.0,6.0,8.0,2.0,1.0,1.0,,,1.0,,1.0,2.0,,1.0,2.0,2.0,,,,,0.3333333333333333,0.3333333333333333,0.6,,0.022727272727272728,0.034482758620689655,,0.05555555555555555,,,,0.25,0.2857142857142857,0.5,0.5,,,,0.3125,0.6,0.16666666666666666,,,,,1.0,3.0,1.0,,,,0.02702702702702703,,1.0,1.0,,0.05,1.0,0.058823529411764705,0.125,0.09090909090909091,,True,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,6793.0,113,-41.0,239,236,71,85,25,475,11.0,26.0,10.0,23,26.0,18.0,66,274,10.0,26.0,4.0,2.0,12,12,2.0,,2.0,4.0,12.0,19.0,6.0,71,0.5892857142857143,0.5306122448979592,0.17391304347826086,0.18181818181818182,25.660377358490567,0.038461538461538464,0.09803921568627451,,,0.22448979591836735,0.5306122448979592,0.625,0.7551020408163265,0.5057947916666666,0.51919375,0.16071428571428573,0.2222222222222222,8.478260869565217,28.03076923076923,0.29707112970711297,4.0,5.0,7.0,,,8.0,1.0,8.0,6.0,1.0,13.0,26.0,12.0,12.0,8.0,4.0,12.0,2.0,2.0,28.0,,8.0,,2.0,7.0,3.0,12.0,,,,3.0,26.0,1.0,0.5,0.3076923076923077,0.1,0.3076923076923077,0.4897959183673469,0.40625,0.6190476190476191,0.2,0.5833333333333334,,0.16,,,0.06451612903225806,0.15625,0.16666666666666666,0.10204081632653061,0.14285714285714285,,,,,0.3076923076923077,0.3333333333333333,0.5,0.25,0.1,0.3076923076923077,0.10344827586206896,0.3939393939393939,8.0,2.0,4.0,12.0,3.0,5.0,8.0,0.3333333333333333,0.3333333333333333,0.5217391304347826,0.8333333333333334,0.7272727272727273,0.8888888888888888,0.5,0.3333333333333333,1.0,0.5355333333333333,1.0,2.0,2.0,,,,,3.0,2.0,,3.0,1.0,5.0,16.0,,8.0,6.0,,2.0,,2.0,,5.0,,4.0,5.0,,,,,,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.16666666666666666,,,,,0.4,0.5,,0.2857142857142857,0.3333333333333333,,0.5,,0.5,,,,0.07575757575757576,4.0,,1.0,,,,2.0,,,,,,,,,,2.0,0.07692307692307693,0.14285714285714285,0.07692307692307693,1.0,True,,,,
1629117,1610612757,Wenyen Gabriel,Wenyen Gabriel,1629117,POR,1445.0,24,-6.0,49,52,1,13,5,101,3.0,,,3,1.0,,4,55,,,,,1,3,,,6.0,9.0,,,,1,0.5,0.25,,,11.11111111111111,,0.03225806451612903,,,0.75,,,1.0,0.6071375,,,,1.6333333333333335,22.8,0.02040816326530612,,,,,1.0,,,,,,,,,,,2.0,2.0,2.0,,6.0,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,0.5,,,,,0.1111111111111111,0.08333333333333333,0.08,,,,0.16666666666666666,,,0.25,,,,,,,,,,,,2.0,,,2.0,,,4.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,2.0,2.0,2.0,,,,,,0.0625,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,0.5,0.08333333333333333,,,,,0.3333333333333333,,,,,,True,,,,
