EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,PtsUnassisted2s,Fg2aBlocked,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,FG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShortMidRangeFGM,FtPoints,PenaltyFG2A,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,LostBallTurnovers,SecondChanceTurnovers,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Assists,LostBallSteals,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,AtRimPctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,SelfOReb,Offensive Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Charge Fouls,NonShootingPenaltyNonTakeFouls,PenaltyArc3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3Frequency,on,PenaltyFtPoints,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,PenaltyFg3Pct,Arc3PctBlocked,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,464.0,8.0,-6.0,17.0,16,2.0,33,2.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,14.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.16666666666666666,36.8421052631579,0.16666666666666666,0.5,0.08333333333333333,0.09090909090909091,0.5,0.25,1.0,0.4,0.2,0.4,0.5,0.5,1.0,1.0,0.4,0.47756,0.16666666666666666,0.16666666666666666,9.379999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612754,Malcolm Brogdon,Malcolm Brogdon,1627763,IND,264.0,4.0,-3.0,8.0,9,,17,2.0,,,,1.0,1.0,3.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.25,0.25,50.0,,,,,,,,0.5,,0.25,,,,,0.75,0.5150250000000001,,,8.799999999999999,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.5,0.5,1.0,0.25,1.0,0.5862,22.6,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,1636.0,27.0,-10.0,55.0,53,5.0,108,1.0,,,,,,1.0,3.0,57.0,,,,1.0,3.0,,3.0,,,1.0,1.0,,,,,,,,,,,,0.21428571428571427,0.21428571428571427,13.333333333333334,0.058823529411764705,,0.1111111111111111,,,0.07692307692307693,,0.14285714285714285,,,,,,,1.0,0.5422071428571428,,,3.5,5.0,6.0,,2.0,,6.0,,,1.0,1.0,1.0,5.0,0.8571428571428571,1.0,1.0,,,0.2857142857142857,,,24.916666666666668,0.09090909090909091,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.2,0.125,0.5,0.5714285714285714,0.25,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203933,1610612754,T.J. Warren,T.J. Warren,203933,IND,209.0,3.0,-7.0,6.0,6,1.0,12,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,1680.0,28.0,-10.0,56.0,54,5.0,110,,,8.0,,,3.0,8.0,7.0,57.0,,2.0,,4.0,6.0,,6.0,,,2.0,4.0,,1.0,2.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.375,0.375,0.3888888888888889,18.0327868852459,0.23529411764705882,,0.2222222222222222,,,0.15384615384615385,,,1.0,,,,,,,0.407875,0.1111111111111111,0.1111111111111111,10.5875,6.0,7.0,,,,,,4.0,,,,6.0,,,,,,,,0.4104,,0.10714285714285714,,,,,,,,7.0,,14.0,2.0,2.0,,,4.0,,,,1.0,0.2,0.25,,,,,,,3.0,1.0,1.0,7.0,3.0,1.0,3.0,2.0,1.0,0.5,0.375,0.375,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,743.0,12.0,-5.0,23.0,24,3.0,47,2.0,,3.0,,,3.0,5.0,6.0,30.0,,4.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,23.076923076923077,,,0.08333333333333333,,,,,0.4,0.6,,,,,,0.4,0.44089999999999996,0.2,0.2,4.66,,,2.0,,,,,2.0,1.0,1.0,,,,0.2,,1.0,1.0,,,,,,,,,,,,1.0,3.0,,7.0,1.0,1.0,1.0,,,,,,1.0,0.2,0.25,,,,,,,1.0,,,2.0,,1.0,1.0,,,,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203200,1610612754,Justin Holiday,Justin Holiday,203200,IND,1341.0,22.0,-3.0,45.0,43,3.0,88,1.0,1.0,1.0,,,1.0,2.0,9.0,46.0,1.0,,,1.0,2.0,1.0,3.0,2.0,,2.0,4.0,,1.0,3.0,,1.0,1.0,2.0,1.0,,,0.5,0.8,0.75,16.666666666666668,0.07692307692307693,,0.05263157894736842,0.05,,0.1,0.5,0.2,0.2,,,,,1.0,0.8,0.5344800000000001,0.16666666666666666,,6.25,6.0,7.0,1.0,1.0,,3.0,,2.0,,2.0,,6.0,0.6,,,1.0,1.0,0.2,,0.4803,24.766666666666666,0.13333333333333333,1.0,2.0,2.0,6.0,2.0,1.0,,,,,,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,0.4,0.5,0.5,1.0,0.5,,1.0,2.0,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.08333333333333333,0.125,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5434,0.25,0.2222222222222222,0.2222222222222222,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203960,1610612754,JaKarr Sampson,JaKarr Sampson,203960,IND,1427.0,24.0,-4.0,46.0,44,5.0,90,4.0,1.0,2.0,3.0,4.0,8.0,10.0,16.0,47.0,2.0,12.0,1.0,5.0,5.0,1.0,6.0,1.0,,1.0,3.0,,,,,,,,,0.75,0.8571428571428571,0.8,0.8,0.8,21.56862745098039,0.35714285714285715,0.1,0.23809523809523808,0.043478260869565216,0.2,0.36363636363636365,,0.4,0.2,0.4,0.75,0.75,1.0,0.5,0.4,0.45445,,,10.45,6.0,7.0,4.0,,,,,4.0,,,,6.0,,,,1.0,1.0,,,0.3605,,0.13043478260869565,,,,,,,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.5,1.0,,,,2.0,4.0,,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,0.4136,,0.25,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,123.0,2.0,1.0,5.0,4,,9,1.0,,,,1.0,1.0,2.0,2.0,3.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.5,0.5,0.5,40.0,0.5,,0.3333333333333333,,,1.0,,0.5,,0.5,,,,,0.5,0.5934,,,11.85,,,1.0,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,513.0,9.0,-3.0,19.0,17,1.0,36,,,1.0,,,,1.0,,15.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,20.0,,,0.125,,,,,,0.25,,,,,,0.75,0.557,,,4.4,4.0,3.0,,2.0,,3.0,1.0,,1.0,,,4.0,0.75,1.0,,,,0.5,,0.5688,23.933333333333334,0.21052631578947367,,1.0,,,1.0,,,,,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
