EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,ShootingFouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,ShortMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts
1626153,1610612742,Delon Wright,Delon Wright,1626153,DAL,1125.0,19,-21.0,40,40,6.0,6.0,3.0,80,1.0,1.0,2.0,1.0,3.0,2.0,4.0,60,2.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.5,11.627906976744185,1.0,0.2,0.125,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.48413333333333336,0.5,0.5,5.233333333333333,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626246,1610612742,Boban Marjanovic,Boban Marjanovic,1626246,DAL,3201.0,53,19.0,107,105,46.0,46.0,12.0,212,8.0,12.0,4.0,10.0,18.0,6.0,26.0,118,6.0,1.0,3.0,1.0,7.0,11.0,19.0,23.0,,,,,2.0,,6.0,10.0,1.0,8.0,2.0,5.0,46.0,0.5555555555555556,0.5555555555555556,0.6190476190476191,19.00826446280992,,0.3548387096774194,0.33962264150943394,0.25,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.2222222222222222,0.6666666666666666,0.46406666666666674,0.23809523809523808,0.23809523809523808,5.527777777777778,0.42990654205607476,2.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,8.0,1.0,7.0,14.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,7.0,1.0,4.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,7.0,0.7,0.875,0.5,0.375,0.5,0.375,0.5,0.3888888888888889,0.05555555555555555,0.08333333333333333,0.16666666666666666,0.3181818181818182,0.13043478260869565,0.05,0.09302325581395349,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.45454545454545453,0.391304347826087,0.14285714285714285,1.0,0.625,0.25,0.25,1.0,0.1111111111111111,0.5,0.5,1.0,0.75,0.6666666666666666,0.625,0.4,0.46163333333333334,0.3879125,0.15384615384615385,0.2692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,5974.0,100,-1.0,206,208,51.0,54.0,20.0,414,5.0,6.0,2.0,5.0,8.0,1.0,38.0,244,2.0,7.0,12.0,3.0,31.0,6.0,12.0,18.0,4.0,2.0,2.0,,5.0,2.0,11.0,3.0,,2.0,,1.0,51.0,0.625,0.6166666666666667,0.6129032258064516,15.859030837004406,0.4,0.16666666666666666,0.12903225806451613,0.09090909090909091,0.2,0.8333333333333334,0.8333333333333334,0.06666666666666667,0.9333333333333333,0.55946,0.03225806451612903,0.1111111111111111,4.2125,0.24757281553398058,2.0,2.0,1.0,1.0,,,,2.0,3.0,5.0,1.0,1.0,,8.0,8.0,2.0,,5.0,4.0,,4.0,2.0,6.0,,6.0,2.0,,3.0,,4.0,3.0,3.0,,3.0,2.0,8.0,0.8,1.0,0.6666666666666666,1.0,0.4,0.4444444444444444,0.4166666666666667,0.4444444444444444,,,,0.10526315789473684,0.0425531914893617,0.08695652173913043,0.06451612903225806,,0.043478260869565216,0.2,,0.08,0.2,0.14285714285714285,0.6666666666666666,0.8,,,,,,,,0.4,1.0,0.1111111111111111,1.0,0.50995,0.5905777777777778,0.13157894736842105,0.21052631578947367,2.0,5.0,1.0,2.0,7.0,17.0,2.0,1.0,6.0,9.0,22.0,2.0,1.0,2.0,8.0,27.0,17.0,7.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4090909090909091,0.25,0.4090909090909091,0.7333333333333333,0.09090909090909091,0.2,0.058823529411764705,0.1,0.05555555555555555,0.25,0.16666666666666666,0.4,0.5,1.0,0.5666666666666667,0.4117647058823529,0.4375,1.0,0.5,0.4,0.2222222222222222,0.5,0.6666666666666666,0.16666666666666666,0.4117647058823529,24.99090909090909,,,,,,,,,,,,,,,,,,,,,,,True,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,9384.0,156,-3.0,323,322,108.0,108.0,29.0,645,10.0,17.0,12.0,22.0,42.0,6.0,74.0,387,34.0,7.0,12.0,3.0,31.0,7.0,17.0,19.0,8.0,5.0,3.0,1.0,6.0,3.0,14.0,6.0,,10.0,,4.0,108.0,0.5238095238095238,0.576271186440678,0.578125,19.662921348314608,0.5,0.1111111111111111,0.12142857142857143,0.11764705882352941,0.288135593220339,0.5882352941176471,0.625,0.2033898305084746,0.576271186440678,0.47196355932203393,0.06349206349206349,0.08695652173913043,9.330952380952379,0.33436532507739936,,,3.0,4.0,5.0,7.0,13.0,1.0,3.0,5.0,7.0,10.0,1.0,27.0,10.0,2.0,1.0,5.0,3.0,1.0,2.0,,10.0,,2.0,,1.0,3.0,,10.0,2.0,,2.0,2.0,1.0,27.0,0.22727272727272727,0.23809523809523808,0.3333333333333333,0.7,0.625,0.7647058823529411,0.625,0.75,0.023809523809523808,0.058823529411764705,,0.12987012987012986,,0.02857142857142857,0.013793103448275862,,,,0.09090909090909091,0.15625,0.10869565217391304,,0.5,0.1,0.4166666666666667,0.4166666666666667,0.2,0.22033898305084745,0.5384615384615384,0.5384615384615384,0.42857142857142855,,,0.23529411764705882,0.75,0.4143,0.4927705882352941,0.06756756756756757,0.36486486486486486,3.0,5.0,1.0,2.0,5.0,12.0,,3.0,5.0,8.0,17.0,1.0,,4.0,7.0,18.0,12.0,5.0,,4.0,1.0,3.0,2.0,,,,,2.0,2.0,0.75,0.47058823529411764,0.5714285714285714,0.47058823529411764,0.288135593220339,,,,,0.037037037037037035,0.13043478260869565,0.0847457627118644,0.6,0.6,1.0,0.2033898305084746,0.4166666666666667,0.4166666666666667,0.6,,,0.11764705882352941,0.5,0.29411764705882354,0.6,0.4166666666666667,24.941176470588236,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,True,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,5483.0,91,38.0,187,187,84.0,81.0,21.0,374,3.0,4.0,10.0,13.0,19.0,3.0,50.0,212,12.0,3.0,3.0,1.0,9.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0,2.0,8.0,6.0,1.0,3.0,1.0,2.0,84.0,0.6842105263157895,0.7833333333333333,0.8064516129032258,16.587677725118485,0.75,0.024390243902439025,0.024096385542168676,0.125,0.13333333333333333,0.75,1.0,0.3333333333333333,0.5,0.47555500000000006,0.06451612903225806,0.1,10.30526315789474,0.44919786096256686,,,,1.0,6.0,4.0,5.0,3.0,3.0,9.0,5.0,7.0,,22.0,14.0,2.0,2.0,,,,2.0,,1.0,,2.0,,,1.0,,5.0,,,,,,22.0,0.5384615384615384,0.5833333333333334,1.0,0.7142857142857143,0.9,1.0,0.9,1.0,0.10526315789473684,0.25,,0.023809523809523808,,0.05555555555555555,0.02564102564102564,,,0.1111111111111111,,,,,,0.3333333333333333,0.6,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8,0.8,0.5,,,0.09090909090909091,,0.5218125,0.4622090909090909,0.18,0.44,2.0,3.0,2.0,2.0,5.0,8.0,2.0,2.0,2.0,7.0,11.0,2.0,,4.0,4.0,18.0,8.0,5.0,,2.0,,1.0,2.0,,,,1.0,,,0.8571428571428571,0.6363636363636364,1.0,0.6363636363636364,0.36666666666666664,,,,,0.037037037037037035,0.09090909090909091,0.1,0.6666666666666666,0.6666666666666666,1.0,0.26666666666666666,0.625,0.625,0.8,,0.4,0.18181818181818182,1.0,0.18181818181818182,1.0,0.625,24.672727272727272,,,1.0,3.0,,,,,0.5,,,,1.0,0.1,0.5,1.0,,,,,,,True,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,5942.0,99,-14.0,203,200,45.0,55.0,18.0,403,4.0,6.0,,4.0,6.0,1.0,21.0,243,2.0,1.0,5.0,1.0,11.0,5.0,10.0,17.0,2.0,2.0,,,,,10.0,6.0,,2.0,,1.0,45.0,0.6666666666666666,0.625,0.6176470588235294,7.555555555555555,,0.13513513513513514,0.11627906976744186,0.09090909090909091,0.375,0.6666666666666666,0.6666666666666666,,1.0,0.556503125,0.058823529411764705,0.14285714285714285,1.7999999999999998,0.22167487684729065,1.0,1.0,2.0,2.0,,,,1.0,1.0,2.0,2.0,2.0,,4.0,6.0,2.0,,4.0,2.0,,,5.0,5.0,,7.0,,,,,7.0,5.0,5.0,,5.0,2.0,4.0,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,,,,0.10204081632653061,0.1,,0.05102040816326531,0.058823529411764705,0.09090909090909091,,0.23076923076923078,0.09523809523809523,0.15384615384615385,,0.4,0.75,,,,,,,,1.0,1.0,0.6666666666666666,1.0,0.473,0.5234333333333333,0.09523809523809523,0.19047619047619047,3.0,5.0,,,1.0,5.0,,,1.0,4.0,10.0,,,,1.0,12.0,5.0,1.0,,,2.0,,,,,,,1.0,2.0,1.0,0.4,,0.4,0.625,,,,0.18181818181818182,,,0.3125,0.6,0.6,1.0,0.3125,0.2,0.2,1.0,,,,,0.3333333333333333,,0.2,24.53,,,,,,,,,,,,,,,,,2.0,1.0,0.2222222222222222,,,,True,
203077,1610612742,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,DAL,1818.0,30,-7.0,61,63,32.0,26.0,6.0,124,1.0,1.0,2.0,1.0,3.0,4.0,12.0,84,2.0,1.0,2.0,1.0,5.0,1.0,2.0,4.0,,,,,,,4.0,5.0,1.0,6.0,,3.0,32.0,0.3333333333333333,0.3333333333333333,0.4,22.058823529411764,,0.07142857142857142,0.08333333333333333,0.5,0.08333333333333333,1.0,1.0,0.16666666666666666,0.8333333333333334,0.5220541666666666,0.2,0.5,7.166666666666667,0.5245901639344263,1.0,1.0,,,,,,1.0,1.0,3.0,,,1.0,7.0,,2.0,,1.0,,,,2.0,1.0,,2.0,,,,,3.0,,,,,,7.0,,,1.0,,1.0,0.6,0.75,0.5833333333333334,,,,0.1,0.14285714285714285,,0.07142857142857142,0.6666666666666666,,,,,,,,,,,,,,,,1.0,1.0,,,0.516,0.55443,0.25,0.5833333333333334,1.0,7.0,1.0,4.0,1.0,2.0,,1.0,1.0,2.0,9.0,,1.0,2.0,5.0,6.0,2.0,1.0,,,1.0,,,,,,,,,1.0,0.2222222222222222,0.4,0.2222222222222222,0.75,,,,,,0.2,0.5833333333333334,0.14285714285714285,0.14285714285714285,1.0,0.16666666666666666,0.5,0.5,1.0,,,0.8,0.25,0.2,1.0,0.5,23.644444444444446,,,,,,,,,,,,,,,,,,,,,,,True,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,5780.0,96,-20.0,203,203,57.0,56.0,14.0,406,4.0,7.0,8.0,10.0,20.0,2.0,58.0,250,14.0,4.0,6.0,3.0,16.0,2.0,10.0,12.0,,,2.0,,2.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,57.0,0.5,0.5714285714285714,0.5816326530612245,23.28767123287671,1.0,0.06451612903225806,0.10344827586206896,0.09090909090909091,0.14285714285714285,0.5714285714285714,0.8,0.16326530612244897,0.7346938775510204,0.5254173469387757,0.02040816326530612,0.05,8.795,0.28078817733990147,1.0,1.0,1.0,1.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,1.0,17.0,6.0,2.0,3.0,2.0,,2.0,1.0,1.0,7.0,1.0,2.0,2.0,,,,1.0,,,,,,17.0,0.3,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.15,0.2857142857142857,0.5,0.125,0.021739130434782608,0.02127659574468085,0.021505376344086023,,0.05,,0.1111111111111111,0.05,0.05,0.08333333333333333,,0.25,0.375,0.42857142857142855,0.3333333333333333,0.10204081632653061,0.6,0.6,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,0.4658,0.5255833333333333,0.06896551724137931,0.29310344827586204,7.0,10.0,2.0,2.0,5.0,19.0,1.0,2.0,4.0,12.0,29.0,1.0,,4.0,6.0,33.0,19.0,5.0,,1.0,,,2.0,,,,,,,0.9166666666666666,0.41379310344827586,0.6666666666666666,0.41379310344827586,0.5918367346938775,,,,,0.025,0.2222222222222222,0.20408163265306123,0.7,0.7,1.0,0.3877551020408163,0.2631578947368421,0.2631578947368421,0.8,,0.3333333333333333,0.2222222222222222,1.0,0.4444444444444444,0.5,0.2631578947368421,24.744827586206892,,,,3.0,,,,,,,,,,0.125,,,,,,1.0,,,True,
204001,1610612742,Kristaps Porzingis,Kristaps Porzingis,204001,DAL,1778.0,30,-3.0,67,66,41.0,35.0,2.0,133,,1.0,3.0,1.0,5.0,8.0,16.0,83,,2.0,2.0,2.0,6.0,2.0,8.0,8.0,,,,,1.0,,6.0,7.0,,11.0,1.0,2.0,41.0,0.2,0.36363636363636365,0.5,23.188405797101453,,0.25,0.3333333333333333,,0.09090909090909091,,,0.2727272727272727,0.6363636363636364,0.4667772727272727,0.23076923076923078,0.3333333333333333,10.48,0.6119402985074627,,,,1.0,,1.0,1.0,,,1.0,,2.0,7.0,10.0,2.0,,1.0,,,,,,6.0,,,,1.0,1.0,,4.0,,,,,,10.0,1.0,1.0,,,,0.25,0.5,0.45,0.2,1.0,,0.375,,,,,,,0.3333333333333333,0.5,0.3333333333333333,,,,,,,0.09090909090909091,1.0,1.0,1.0,,,0.16666666666666666,,,0.4767666666666666,0.0625,0.625,,,,,2.0,6.0,,1.0,4.0,2.0,6.0,,1.0,1.0,4.0,6.0,6.0,2.0,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5454545454545454,,,,,,0.3333333333333333,,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,,,,,0.6666666666666666,0.25,0.3333333333333333,27.3,,,,,,2.0,2.0,2.0,,,,,,,,,,,,1.0,1.0,0.14285714285714285,True,
1628382,1610612742,Justin Jackson,Justin Jackson,1628382,DAL,95.0,2,-6.0,3,4,,,,7,,,,,,,,8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
