EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,FTDefRebounds,SelfOReb,Charge Fouls,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,LongMidRangePctAssisted,Arc3PctBlocked,on,Travels,DefensiveGoaltends,LongMidRangePctBlocked
101108,1610612760,Chris Paul,Chris Paul,101108,OKC,11289.0,188,-61,387,384,80.0,43.0,50.0,771,6.0,7.0,2.0,2.0,5.0,14.0,10.0,20.0,1.0,3.0,10.0,27.0,2.0,3.0,3.0,9.0,21.0,41.0,11.0,30.0,15.0,90.0,440,2.0,2.0,3.0,6.0,3.0,7.0,3.0,9.0,8.0,23.0,6.0,36.0,6.0,27.0,1.0,26.0,10.0,14.0,15.0,29.0,10.0,5.0,9.0,4.0,1.0,73.0,1.0,1.0,24.0,7.0,31.0,2.0,33.0,8.0,6.0,2.0,12.0,1.0,5.0,4.0,1.0,7.0,1.0,16.0,1.0,6.0,2.0,11.0,1.0,1.0,21.0,1.0,1.0,16.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,23.0,80.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.18181818181818182,0.36666666666666664,0.6666666666666666,0.3333333333333333,0.3793103448275862,0.5121951219512195,0.42857142857142855,0.528169014084507,0.6,0.46875,0.5769230769230769,0.6,0.575,0.4225352112676056,21.123595505617978,0.75,0.1076923076923077,0.00980392156862745,0.20869565217391303,0.010309278350515464,0.17222222222222222,0.010050251256281407,0.025,0.013513513513513514,0.14634146341463414,0.0625,0.20481927710843373,0.21875,0.5,0.09859154929577464,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.19718309859154928,0.35714285714285715,0.35714285714285715,0.4,0.28169014084507044,0.5,0.5,0.04225352112676056,0.3333333333333333,0.3333333333333333,1.0,0.38028169014084506,0.37037037037037035,0.37037037037037035,0.1,0.6,0.6666666666666666,0.5,0.125,1.0,0.5625,0.3333333333333333,0.5211267605633803,0.38461538461538464,0.4699892857142857,0.408225,0.46923,0.09090909090909091,0.13043478260869565,0.03225806451612903,0.06666666666666667,0.25555555555555554,11.360975609756098,26.670000000000005,0.20671834625322996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,517.0,9,-10,15,15,,,3.0,30,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.14285714285714285,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,10927.0,182,-30,382,376,84.0,39.0,47.0,758,8.0,16.0,3.0,5.0,5.0,17.0,4.0,6.0,3.0,4.0,6.0,20.0,1.0,2.0,,4.0,17.0,39.0,9.0,24.0,6.0,67.0,411,3.0,2.0,3.0,12.0,3.0,10.0,2.0,6.0,2.0,14.0,10.0,24.0,12.0,15.0,1.0,19.0,6.0,7.0,9.0,16.0,8.0,1.0,3.0,3.0,1.0,41.0,,2.0,9.0,7.0,18.0,2.0,20.0,7.0,4.0,3.0,5.0,2.0,4.0,4.0,,1.0,,9.0,1.0,1.0,9.0,13.0,,1.0,13.0,,1.0,6.0,,2.0,,1.0,3.0,2.0,1.0,3.0,3.0,14.0,84.0,,1.0,0.29411764705882354,0.3125,0.4444444444444444,0.375,0.6666666666666666,0.3333333333333333,0.391304347826087,0.4358974358974359,0.3,0.48412698412698413,0.8333333333333334,0.375,0.5075757575757576,0.8571428571428571,0.4117647058823529,0.38095238095238093,17.28110599078341,0.5555555555555556,0.1111111111111111,0.021505376344086023,0.07692307692307693,,0.08888888888888889,0.010869565217391304,0.02857142857142857,,0.05128205128205128,0.10526315789473684,0.09302325581395349,0.03225806451612903,1.0,0.25396825396825395,0.5,0.5333333333333333,0.25,0.2698412698412698,0.29411764705882354,0.35714285714285715,0.6,0.09523809523809523,0.6666666666666666,0.6666666666666666,0.06349206349206349,0.75,0.75,1.0,0.31746031746031744,0.3,0.3,0.16666666666666666,0.3333333333333333,0.5,,0.3125,0.6,0.25,,0.6349206349206349,0.3157894736842105,0.4950741935483871,0.5296700000000001,0.51668,0.03076923076923077,0.04878048780487805,,0.1791044776119403,0.208955223880597,7.351282051282051,27.195833333333326,0.2198952879581152,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.10256410256410256,0.0625,0.17647058823529413,0.4,0.02702702702702703,0.6,0.0625,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,0.125,1.0,,,,,,,,,,,,,True,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,3565.0,59,-3,115,115,22.0,10.0,19.0,230,,2.0,,,,1.0,,,1.0,3.0,5.0,11.0,,,1.0,1.0,,3.0,6.0,14.0,4.0,22.0,125,,,,,,,2.0,2.0,,6.0,,,18.0,,,11.0,5.0,2.0,1.0,3.0,,1.0,2.0,,,7.0,1.0,,10.0,8.0,20.0,1.0,21.0,,,,,,,1.0,,,,1.0,,,1.0,2.0,,,2.0,,,4.0,,2.0,,,1.0,1.0,,2.0,1.0,6.0,22.0,,,,,1.0,0.42857142857142855,,1.0,0.42857142857142855,,,0.5294117647058824,,1.5,0.5789473684210527,,1.5,0.8235294117647058,14.5985401459854,,0.34782608695652173,,0.24390243902439024,0.03125,0.28125,0.015625,,0.04,0.3333333333333333,0.3333333333333333,0.25806451612903225,0.2,0.5,0.11764705882352941,,,,0.058823529411764705,,,,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.6470588235294118,0.45454545454545453,0.45454545454545453,1.0,,,,,,0.5,1.0,0.9411764705882353,0.45454545454545453,0.5300147058823529,,0.60195,0.10526315789473684,0.4,,,0.2727272727272727,4.433333333333334,25.36428571428571,0.19130434782608696,,,,,1.0,1.0,,,,1.0,2.0,,1.0,1.0,,0.3333333333333333,0.5,,1.0,,0.5,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,True,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,12616.0,210,-50,435,430,91.0,43.0,54.0,865,30.0,44.0,3.0,10.0,1.0,7.0,,,,1.0,,,,,,,31.0,51.0,,1.0,9.0,71.0,480,21.0,,1.0,29.0,3.0,10.0,,,4.0,10.0,28.0,34.0,,,,,,5.0,4.0,9.0,3.0,1.0,4.0,1.0,,22.0,15.0,19.0,32.0,14.0,47.0,34.0,81.0,4.0,2.0,2.0,8.0,3.0,3.0,8.0,1.0,5.0,,16.0,2.0,3.0,3.0,10.0,4.0,3.0,19.0,5.0,,20.0,4.0,9.0,,3.0,2.0,2.0,,2.0,2.0,10.0,91.0,1.0,3.0,0.45161290322580644,0.6363636363636364,,,,,,0.6078431372549019,0.3,0.5961538461538461,0.5909090909090909,0.3,0.5916666666666667,0.58,0.38461538461538464,0.019230769230769232,15.32258064516129,0.5,0.19718309859154928,0.17592592592592593,0.23357664233576642,0.13761467889908258,0.22115384615384615,0.15668202764976957,0.2857142857142857,0.14285714285714285,0.2558139534883721,0.15,0.22549019607843138,0.2571428571428571,1.0,0.8461538461538461,0.6818181818181818,0.7317073170731707,0.4666666666666667,0.1346153846153846,0.14285714285714285,0.16666666666666666,,,,,0.019230769230769232,,,,,,,,,,,1.0,0.3,,,0.8653846153846154,,0.5306009615384617,0.5413138888888889,0.5579099999999999,0.15789473684210525,0.16071428571428573,,0.4084507042253521,0.14084507042253522,2.4823529411764707,22.5,0.20919540229885059,12.0,20.0,,1.0,,,13.0,3.0,18.0,4.0,1.0,6.0,,,0.6190476190476191,0.0784313725490196,0.06818181818181818,0.14285714285714285,0.14285714285714285,0.09302325581395349,,0.375,0.9090909090909091,0.6,0.045454545454545456,,,,,,,0.13043478260869565,0.12,0.08333333333333333,,,,,,,,True,,,
203471,1610612760,Dennis Schroder,Dennis Schroder,203471,OKC,7262.0,121,2,249,245,80.0,39.0,30.0,494,11.0,18.0,4.0,6.0,6.0,18.0,2.0,4.0,2.0,4.0,5.0,22.0,1.0,2.0,1.0,7.0,19.0,40.0,7.0,26.0,9.0,68.0,261,4.0,1.0,2.0,5.0,6.0,12.0,1.0,7.0,2.0,17.0,10.0,28.0,18.0,3.0,,22.0,5.0,6.0,2.0,8.0,1.0,1.0,4.0,2.0,,18.0,1.0,1.0,11.0,1.0,12.0,2.0,14.0,2.0,1.0,1.0,7.0,1.0,6.0,3.0,,1.0,,10.0,1.0,2.0,2.0,8.0,1.0,,14.0,1.0,1.0,11.0,3.0,6.0,,1.0,1.0,1.0,,1.0,,17.0,80.0,,,0.2631578947368421,0.2631578947368421,0.8571428571428571,0.2692307692307692,0.5,0.14285714285714285,0.2692307692307692,0.475,0.5,0.44696969696969696,0.4166666666666667,0.39473684210526316,0.4857142857142857,0.4166666666666667,0.425,0.3939393939393939,28.469750889679716,0.7,0.021739130434782608,0.017543859649122806,0.13414634146341464,0.016666666666666666,0.09375,0.017094017094017096,0.047619047619047616,0.02040816326530612,0.037037037037037035,,0.11475409836065574,0.19047619047619047,,0.2727272727272727,0.6111111111111112,0.6470588235294118,0.36363636363636365,0.2727272727272727,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.06060606060606061,0.5,0.5,0.06060606060606061,0.5,0.6666666666666666,0.5,0.3333333333333333,0.22727272727272727,0.22727272727272727,1.0,0.3333333333333333,0.5,1.0,0.3157894736842105,0.6666666666666666,0.3684210526315789,0.14285714285714285,0.6666666666666666,0.22727272727272727,0.5031825757575756,0.48572499999999996,0.5205131578947368,0.08695652173913043,0.13953488372093023,,0.07352941176470588,0.25,6.415000000000001,25.56153846153846,0.321285140562249,1.0,3.0,,,,,1.0,,,5.0,,,1.0,,0.25,0.125,0.05555555555555555,0.2222222222222222,,,,,0.5,0.3333333333333333,,,,,,,,,,,1.0,2.0,0.038461538461538464,0.25,,,,True,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,1311.0,22,3,44,43,6.0,,6.0,87,,,,,,,,,,1.0,1.0,3.0,,,,1.0,,,1.0,4.0,,3.0,46,,,,,,,,1.0,,,,,3.0,,,3.0,1.0,1.0,,1.0,,,1.0,,,2.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,2.0,,,2.0,,1.0,,,,,,,,,,,,6.0,,,,,1.0,0.25,,,0.25,,,0.375,,,0.375,,,1.0,9.803921568627452,1.0,0.125,,,,0.04,,,,0.16666666666666666,,,,,,,,,,,,,,,,0.25,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,1.0,0.3333333333333333,0.5617125,,0.55995,,,,,,,25.0,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201568,1610612760,Danilo Gallinari,Danilo Gallinari,201568,OKC,8980.0,150,-42,318,311,68.0,30.0,35.0,629,5.0,10.0,2.0,3.0,4.0,6.0,8.0,17.0,,6.0,7.0,22.0,1.0,2.0,,5.0,17.0,33.0,7.0,28.0,18.0,73.0,354,2.0,1.0,3.0,7.0,4.0,9.0,,5.0,4.0,12.0,22.0,12.0,21.0,,,22.0,7.0,5.0,,5.0,,,4.0,1.0,,10.0,,2.0,14.0,8.0,24.0,2.0,26.0,4.0,1.0,3.0,7.0,1.0,5.0,6.0,1.0,2.0,,13.0,,1.0,1.0,7.0,,3.0,15.0,2.0,,19.0,,5.0,2.0,1.0,,,,,,12.0,68.0,,,0.6470588235294118,0.6470588235294118,1.0,0.25,0.3333333333333333,,0.25,0.5151515151515151,0.4444444444444444,0.45081967213114754,0.3,0.2857142857142857,0.5144927536231884,0.5,0.35294117647058826,0.45901639344262296,22.625698324022345,0.5384615384615384,0.17777777777777778,0.027777777777777776,0.14432989690721648,,0.15492957746478872,0.013422818791946308,0.038461538461538464,,0.24,0.14285714285714285,0.1232876712328767,0.20833333333333334,,0.16393442622950818,0.5,0.5,1.0,0.09836065573770492,0.6666666666666666,0.8,1.0,0.2786885245901639,0.47058823529411764,0.47058823529411764,0.09836065573770492,,,,0.36065573770491804,0.3181818181818182,0.3181818181818182,1.0,0.4,0.5,1.0,0.21428571428571427,0.6666666666666666,0.35714285714285715,,0.6229508196721312,0.3181818181818182,0.4760442622950819,0.46075,0.44329285714285716,0.10294117647058823,0.13157894736842105,0.06666666666666667,0.0958904109589041,0.1643835616438356,11.866666666666667,25.50357142857143,0.2138364779874214,,,,1.0,,,,4.0,,1.0,2.0,2.0,1.0,,,0.030303030303030304,,0.16666666666666666,0.4,,,0.05555555555555555,,,0.2,,,,,,,0.05555555555555555,,,,1.0,,,2.0,0.25,,True,,,
1628977,1610612760,Hamidou Diallo,Hamidou Diallo,1628977,OKC,383.0,6,-5,13,12,5.0,4.0,3.0,25,,,,,,,,,,2.0,,,,,,,,,,2.0,,,14,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,1.0,12.5,,0.5,0.2,,,0.2,0.1111111111111111,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,0.469575,,0.3945,,,,,,,23.25,0.38461538461538464,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,6230.0,104,-54,217,219,19.0,7.0,23.0,436,6.0,12.0,,,1.0,2.0,,,3.0,12.0,3.0,19.0,,,1.0,3.0,7.0,14.0,6.0,31.0,4.0,36.0,244,1.0,1.0,1.0,3.0,,,1.0,3.0,,3.0,10.0,4.0,18.0,,,19.0,3.0,3.0,1.0,4.0,1.0,,3.0,,,9.0,1.0,,9.0,1.0,10.0,1.0,11.0,1.0,,1.0,5.0,2.0,5.0,5.0,,,,10.0,1.0,1.0,6.0,15.0,,,8.0,1.0,3.0,6.0,,3.0,,,3.0,2.0,1.0,3.0,2.0,3.0,19.0,1.0,,0.7142857142857143,0.7142857142857143,1.0,0.1935483870967742,1.0,0.3333333333333333,0.1935483870967742,0.5,,0.35555555555555557,0.75,0.5,0.375,0.75,0.5,0.6888888888888889,23.770491803278688,0.5,0.03333333333333333,,0.1267605633802817,0.01639344262295082,0.09900990099009901,0.008928571428571428,,0.022222222222222223,,,0.14545454545454545,0.0625,0.6666666666666666,0.26666666666666666,0.5,0.75,0.6666666666666666,0.044444444444444446,0.5,0.5,1.0,,,,0.26666666666666666,0.25,0.25,1.0,0.4222222222222222,0.15789473684210525,0.16666666666666666,1.0,,,,,,1.0,0.3333333333333333,0.9555555555555556,0.15789473684210525,0.5572744444444443,,0.46935,0.0625,0.17647058823529413,,0.08333333333333333,0.08333333333333333,2.3642857142857143,24.906451612903222,0.08755760368663594,,,1.0,1.0,,,,,,4.0,,,3.0,,,0.2857142857142857,0.3333333333333333,,,,0.5,,,,0.5,1.0,1.0,,,,,,,,1.0,,0.03225806451612903,,,,0.05263157894736842,True,,,
