EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Clear Path Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls,DefShortMidRangeReboundPct,LongMidRangeFGM,PtsUnassisted3s,FTDefRebounds,BadPassSteals,PenaltyTurnovers,Arc3PctBlocked,DefFTReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceFtPoints,Charge Fouls,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,Offensive Fouls Drawn,LongMidRangePctBlocked,on,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,Travels,OffFTReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency
1626196,1610612755,Josh Richardson,Josh Richardson,1626196,PHI,5805.0,97,-12.0,197,194,72,53,26,391,5.0,7.0,2.0,3.0,2.0,2.0,2.0,4.0,6.0,1.0,3.0,2.0,6.0,18.0,1.0,2.0,6.0,7.0,17.0,7.0,21.0,14.0,49.0,232,2.0,3.0,1.0,4.0,3.0,6.0,2.0,8.0,8.0,20.0,8.0,6.0,21.0,2.0,18.0,6.0,3.0,1.0,4.0,3.0,7.0,2.0,1.0,2.0,2.0,17.0,1.0,2.0,6.0,3.0,9.0,3.0,12.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,7.0,1.0,10.0,15.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,20.0,72,1.0,3.0,0.5714285714285714,0.6666666666666666,1.0,0.3333333333333333,0.25,0.3333333333333333,0.4117647058823529,0.6666666666666666,0.5,0.4605263157894737,0.5,0.42857142857142855,0.5568181818181818,0.5,0.5555555555555556,0.5526315789473685,0.047619047619047616,0.17647058823529413,0.14285714285714285,0.5,0.3333333333333333,21.333333333333332,0.75,0.06666666666666667,0.0425531914893617,0.1276595744680851,0.019230769230769232,0.09782608695652174,0.030303030303030304,0.047619047619047616,0.07142857142857142,0.023809523809523808,0.14285714285714285,0.058823529411764705,0.14634146341463414,0.1,1.0,0.18421052631578946,0.7142857142857143,0.8333333333333334,0.6,0.10526315789473684,0.5,1.0,0.5,0.15789473684210525,0.07894736842105263,0.3333333333333333,0.5,1.0,0.47368421052631576,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6666666666666666,0.5,0.25,0.14285714285714285,1.0,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.7368421052631579,0.3333333333333333,0.4753526315789474,0.58885,0.4602178571428572,0.12195121951219512,0.21052631578947367,0.045454545454545456,0.08163265306122448,0.40816326530612246,8.505882352941176,26.37142857142857,0.36548223350253806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,1472.0,25,17.0,47,50,19,15,7,97,,,,,,,,1.0,,,1.0,1.0,,3.0,,,2.0,,1.0,,4.0,1.0,1.0,41,,,,,,1.0,,3.0,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,,1.0,,2.0,,,2.0,2.0,4.0,,4.0,,,,,,1.0,,,1.0,1.0,3.0,,1.0,3.0,,,1.0,,,,,,1.0,19,,,,,,,,,,,,,,,0.08333333333333333,,0.1,0.8,,,,,,12.280701754385966,,0.1,,0.14285714285714285,,0.11764705882352941,,,,,,0.16666666666666666,0.14285714285714285,,,,,,,0.2,,,,,0.2,,,,0.6,,,,,,,,,,0.25,0.5,,0.8,,0.5268,,0.5272125000000001,0.16666666666666666,,0.2,,1.0,10.5,25.7,0.40425531914893614,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,4989.0,83,-14.0,168,166,48,37,18,334,2.0,2.0,,,,,3.0,6.0,4.0,3.0,4.0,,6.0,16.0,2.0,1.0,7.0,7.0,12.0,9.0,20.0,5.0,46.0,206,,,2.0,,1.0,3.0,1.0,7.0,,5.0,2.0,12.0,24.0,,16.0,6.0,,2.0,5.0,2.0,7.0,1.0,1.0,3.0,2.0,16.0,,1.0,6.0,2.0,9.0,1.0,10.0,,2.0,,5.0,2.0,,3.0,,5.0,9.0,12.0,,5.0,5.0,1.0,3.0,,,,,,,5.0,48,2.0,,0.14285714285714285,0.14285714285714285,0.8888888888888888,0.45,0.14285714285714285,0.45,0.5833333333333334,,0.3333333333333333,0.640625,,0.25,0.6764705882352942,,0.25,0.625,0.1,,,,,20.74468085106383,1.0,0.0625,0.02564102564102564,0.13333333333333333,,0.1038961038961039,0.012345679012345678,0.05263157894736842,,,,0.18181818181818182,0.10526315789473684,,,0.0625,1.0,1.0,,0.1875,0.5,0.5,,0.125,0.125,0.75,0.75,1.0,0.5,0.375,0.42857142857142855,0.8333333333333334,,,,1.0,,,,0.7,0.14285714285714285,0.6875,0.375,0.48253125,0.52335,0.4727449999999999,0.08823529411764706,0.21428571428571427,,,0.10869565217391304,10.516666666666667,25.720000000000006,0.2857142857142857,,,2.0,3.0,1.0,2.0,2.0,0.125,0.3333333333333333,0.2857142857142857,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201143,1610612755,Al Horford,Al Horford,201143,PHI,7710.0,128,-43.0,255,255,80,77,31,510,8.0,12.0,3.0,4.0,2.0,4.0,3.0,7.0,2.0,,2.0,,,2.0,,,1.0,12.0,21.0,,4.0,4.0,28.0,315,3.0,4.0,,6.0,2.0,6.0,,1.0,2.0,6.0,10.0,14.0,,6.0,2.0,,2.0,,5.0,4.0,9.0,3.0,1.0,3.0,1.0,22.0,3.0,6.0,10.0,10.0,20.0,9.0,29.0,2.0,1.0,,1.0,1.0,2.0,,,3.0,6.0,14.0,,8.0,7.0,1.0,3.0,,1.0,,,5.0,2.0,6.0,80,1.0,1.0,0.4166666666666667,0.5555555555555556,,,,,0.5714285714285714,0.75,0.3333333333333333,0.48,0.75,0.2857142857142857,0.5,0.75,0.3333333333333333,0.16,,0.09523809523809523,0.08333333333333333,0.14285714285714285,,10.616438356164384,0.3333333333333333,0.16666666666666666,0.08695652173913043,0.16129032258064516,0.04838709677419355,0.16393442622950818,0.06870229007633588,0.15151515151515152,,0.0196078431372549,0.2631578947368421,0.05263157894736842,0.16363636363636364,0.18181818181818182,0.4,0.48,0.6666666666666666,0.7272727272727273,0.625,0.28,0.42857142857142855,0.5,,0.08,0.08,,,,0.08,,,,1.0,0.75,,,0.5714285714285714,0.5,,0.14285714285714285,,0.64,,0.4677780000000001,0.5344,0.4919142857142857,0.1111111111111111,0.13043478260869565,,0.21428571428571427,0.21428571428571427,5.447619047619048,24.675,0.3137254901960784,,0.18181818181818182,1.0,,,1.0,,,,0.14285714285714285,0.5,0.5,,1.0,2.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,0.0625,0.18181818181818182,,,,,,,,,,,,True,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,6070.0,101,-27.0,202,202,59,61,22,404,5.0,11.0,1.0,4.0,2.0,4.0,7.0,14.0,5.0,,3.0,1.0,1.0,7.0,,,2.0,15.0,30.0,1.0,10.0,11.0,44.0,255,2.0,5.0,,6.0,5.0,8.0,,3.0,6.0,16.0,6.0,24.0,,2.0,7.0,1.0,2.0,,6.0,3.0,9.0,3.0,,4.0,1.0,21.0,3.0,4.0,10.0,5.0,16.0,7.0,23.0,1.0,1.0,,2.0,1.0,1.0,1.0,,3.0,5.0,9.0,,7.0,14.0,,6.0,,1.0,,,,,16.0,59,,1.0,0.2,0.21428571428571427,,0.1,,0.1,0.5,0.4,0.625,0.4125,0.4,0.45454545454545453,0.46808510638297873,0.5,0.5333333333333333,0.25,,0.06666666666666667,0.09090909090909091,0.07142857142857142,,21.645021645021643,0.6666666666666666,0.11363636363636363,0.08,0.2,0.06,0.1595744680851064,0.07,0.043478260869565216,0.07142857142857142,0.07692307692307693,,0.06666666666666667,0.18604651162790697,0.047619047619047616,,0.275,0.45454545454545453,0.5,0.4,0.35,0.5,0.5384615384615384,0.14285714285714285,0.125,0.075,,,,0.175,0.14285714285714285,0.14285714285714285,,0.8,0.25,,,0.36363636363636365,0.5,0.09090909090909091,0.18181818181818182,,0.525,0.14285714285714285,0.45844625,0.5244333333333334,0.45147272727272725,0.13043478260869565,0.16666666666666666,,0.13636363636363635,0.36363636363636365,8.09,25.14,0.29207920792079206,,0.2222222222222222,3.0,3.0,1.0,1.0,,,0.25,0.2857142857142857,0.6,0.6,,1.0,,,,,,,,,0.15384615384615385,,2.0,1.0,,,,,,,,,,True,,,,,,,,,
202692,1610612755,Alec Burks,Alec Burks,202692,PHI,3689.0,61,-18.0,119,123,39,59,15,242,3.0,6.0,1.0,2.0,,1.0,4.0,12.0,5.0,,1.0,1.0,2.0,9.0,4.0,1.0,6.0,9.0,23.0,2.0,10.0,3.0,27.0,142,1.0,3.0,4.0,5.0,1.0,6.0,1.0,7.0,,5.0,8.0,10.0,3.0,2.0,8.0,2.0,1.0,,4.0,2.0,6.0,1.0,1.0,2.0,2.0,14.0,1.0,2.0,3.0,1.0,5.0,3.0,8.0,2.0,,,2.0,2.0,,,,2.0,2.0,5.0,,3.0,4.0,,2.0,,,,,2.0,,5.0,39,1.0,,0.4444444444444444,0.5,0.5,0.2,0.14285714285714285,0.2222222222222222,0.391304347826087,0.3333333333333333,0.16666666666666666,0.36363636363636365,0.35714285714285715,0.19230769230769232,0.38571428571428573,0.35714285714285715,0.19230769230769232,0.30303030303030304,,0.043478260869565216,,0.08333333333333333,,26.618705035971225,1.0,0.02857142857142857,0.05405405405405406,0.09090909090909091,0.03571428571428571,0.058823529411764705,0.046153846153846156,0.11764705882352941,,,0.09090909090909091,,0.06451612903225806,0.10526315789473684,,0.18181818181818182,0.5,0.5,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.5,0.15151515151515152,0.030303030303030304,,,,0.2727272727272727,0.2222222222222222,0.2222222222222222,0.5,0.2857142857142857,0.5,,0.5714285714285714,0.07692307692307693,,0.07692307692307693,0.46153846153846156,0.16666666666666666,0.48484848484848486,0.25,0.478065625,0.5713833333333334,0.48737499999999995,0.05714285714285714,0.08,,0.18518518518518517,0.18518518518518517,8.978260869565217,27.32,0.3277310924369748,,,2.0,3.0,1.0,,,,0.2,0.5,0.4,0.4,0.5,,,1.0,,2.0,,1.0,1.0,,,0.2,,,1.0,1.0,1.0,0.25,0.25,1.0,,,,True,,,,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,5257.0,88,-53.0,175,171,43,28,21,346,7.0,8.0,1.0,2.0,,,4.0,12.0,15.0,,,,2.0,11.0,,1.0,6.0,20.0,35.0,2.0,11.0,24.0,70.0,228,1.0,4.0,,8.0,3.0,5.0,1.0,6.0,10.0,19.0,24.0,16.0,3.0,2.0,11.0,2.0,2.0,,1.0,3.0,4.0,3.0,,1.0,,11.0,1.0,2.0,6.0,9.0,17.0,3.0,20.0,,5.0,1.0,4.0,2.0,3.0,2.0,,7.0,7.0,11.0,,25.0,32.0,2.0,14.0,,3.0,,,2.0,2.0,19.0,43,,3.0,0.6,0.631578947368421,0.5,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.5714285714285714,0.25,0.6,0.5,0.25,0.4090909090909091,0.5737704918032787,0.5,0.5588235294117647,0.2391304347826087,,0.05714285714285714,,0.08333333333333333,,34.51776649746193,0.5714285714285714,0.2571428571428571,0.041666666666666664,0.16216216216216217,0.02564102564102564,0.20833333333333334,0.034482758620689655,0.041666666666666664,0.0625,,0.09090909090909091,0.18181818181818182,0.18181818181818182,,1.0,0.17391304347826086,0.875,0.875,0.5714285714285714,0.2608695652173913,0.3333333333333333,0.36363636363636365,,0.32608695652173914,,,,,0.2391304347826087,0.18181818181818182,0.18181818181818182,0.5,0.5,0.5,,,,,,0.5454545454545454,0.16666666666666666,0.41304347826086957,0.18181818181818182,0.4254673913043479,0.44670000000000004,0.3957363636363636,0.2413793103448276,0.2978723404255319,,0.11428571428571428,0.2714285714285714,11.265714285714287,26.845454545454547,0.24571428571428572,1.0,0.46153846153846156,9.0,3.0,2.0,4.0,2.0,,0.5,,0.6,0.6428571428571429,0.8888888888888888,,1.0,,1.0,2.0,2.0,,,,,0.16666666666666666,6.0,,,,,,,,1.0,1.0,0.06666666666666667,True,,,,,,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,2403.0,40,-41.0,74,76,27,40,10,150,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,2.0,,2.0,102,,,,,,,,2.0,,,2.0,,,,1.0,,,,1.0,,1.0,,,,,2.0,,,1.0,2.0,3.0,,3.0,,2.0,2.0,,,,,,,1.0,2.0,,,,,,,,,,,,,27,1.0,,1.0,1.0,,,,,1.0,,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,,,,,,3.4482758620689657,,0.10526315789473684,,0.0625,,0.08571428571428572,,,,,0.14285714285714285,0.25,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,0.5,0.5,,1.0,,0.5424333333333333,,0.5826,,,,,,2.2,24.200000000000003,0.36486486486486486,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,279.0,5,-2.0,10,11,5,3,2,21,,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,1.0,,,8,,1.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,2.0,,2.0,2.0,4.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,0.5,,,,,,15.384615384615383,,,0.25,1.0,0.25,0.2857142857142857,0.25,0.3333333333333333,,0.25,,,1.0,,,,,,,0.5,,,,,,,,,0.5,,,,,,,,,,,1.0,,0.5,,0.41374999999999995,0.4654,0.3621,,,,,,8.0,27.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203526,1610612755,Raul Neto,Raul Neto,203526,PHI,876.0,15,-22.0,28,27,8,12,3,55,1.0,1.0,,,,,,,,,,,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,4.0,,5.0,46,,,1.0,,,,,1.0,,,,2.0,3.0,,4.0,1.0,,,3.0,,3.0,,,,2.0,6.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,8,,,,,1.0,0.25,,0.25,1.0,,,0.5,,,0.5,,,0.8,,,,,,19.35483870967742,1.0,,,0.25,,0.1111111111111111,,,,,,,0.25,,,0.2,1.0,1.0,,,,,,,,,,,0.8,0.25,0.25,1.0,,,,1.0,,,,1.0,,1.0,0.25,0.53366,0.55935,0.55935,,,,,,2.2,26.375,0.2857142857142857,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,
