EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Fg2Pct,PenaltyFg2Pct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,Loose Ball Fouls,Charge Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,Arc3PctAssisted,DefShortMidRangeReboundPct,AtRimPctAssisted,OffThreePtRebounds,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Steals,BadPassSteals,LostBallSteals,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,BlocksRecoveredPct,ShortMidRangePctAssisted,DefCorner3ReboundPct,on,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,Corner3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedCorner3,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,3SecondViolations,Defensive 3 Seconds Violations,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,39.0,1.0,1,3,2,3,1.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,3,1.0,1.0,1.0,1.0,1.5,1.5,1.25,1.25,1.0,66.66666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.321,0.321,1.0,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628408,1610612743,PJ Dozier,PJ Dozier,1628408,DEN,1799.0,30.0,7,61,63,44,16.0,124,,5.0,,4.0,,5.0,6.0,20.0,63,,4.0,1.0,13.0,,5.0,,5.0,7.0,,13.0,44,,,,,0.4117647058823529,0.42857142857142855,0.5,0.4642857142857143,0.29411764705882354,30.263157894736842,0.29411764705882354,,,0.2857142857142857,,0.7058823529411765,,0.47683823529411773,0.4863964285714286,0.65,26.26,0.7213114754098361,10.0,3.0,7.0,3.0,6.0,3.0,4.0,1.0,1.0,2.0,7.0,12.0,2.0,6.0,10.0,14.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,0.5833333333333334,0.6,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.35714285714285715,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.23529411764705882,0.75,0.75,0.058823529411764705,1.0,1.0,1.0,0.42857142857142855,0.5,0.489,0.2,0.26666666666666666,5.775000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,338.0,6.0,-8,13,13,3,5.0,26,,1.0,,,,1.0,,,19,,,,,,1.0,,,,,,3,,,,,,,,,1.0,12.5,1.0,,,,,1.0,,0.49095,,,25.3,0.23076923076923078,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628966,1610612743,Keita Bates-Diop,Keita Bates-Diop,1628966,DEN,1283.0,21.0,-1,43,43,32,12.0,86,,,,,,,,2.0,47,,,,2.0,,,,1.0,,,2.0,32,,,,,0.2,0.25,0.2,0.25,,9.09090909090909,,,,,,0.8,,0.49196,0.5253000000000001,1.0,,0.7441860465116279,9.0,1.0,4.0,1.0,4.0,,1.0,,,,1.0,5.0,,1.0,4.0,2.0,1.0,,1.0,,1.0,,,2.0,1.0,2.0,5.0,,,,,,,,,,,,,0.2,0.25,,0.09090909090909091,0.1,0.1,0.8,0.25,0.25,0.2,,,,,,,1.0,0.25,0.5297999999999999,,,3.1799999999999997,1.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,0.25,0.25,0.25,0.1111111111111111,0.1875,0.11538461538461539,0.3,0.5,0.25,0.75,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203584,1610612743,Troy Daniels,Troy Daniels,203584,DEN,1812.0,30.0,11,63,64,46,17.0,127,3.0,6.0,3.0,4.0,3.0,6.0,1.0,16.0,64,3.0,4.0,1.0,14.0,,6.0,3.0,2.0,2.0,1.0,14.0,46,1.0,0.5,0.75,0.5,0.625,0.9285714285714286,0.6153846153846154,0.875,0.5,16.666666666666668,0.5,0.5,0.5,0.5714285714285714,0.75,0.8333333333333334,0.5,0.4636083333333334,0.4900785714285714,0.875,27.36666666666667,0.7301587301587301,10.0,1.0,4.0,1.0,2.0,,,2.0,2.0,1.0,3.0,6.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,2.0,3.0,,,,,,,,2.0,,,,,0.5,0.6666666666666666,,0.06666666666666667,0.06666666666666667,0.07142857142857142,0.3333333333333333,0.25,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,1.0,0.2857142857142857,0.5,0.5307,,,8.5,,,,,,,1.0,1.0,1.0,,,,,0.06666666666666667,0.047619047619047616,0.03125,,,,,,,2.0,9.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.25,0.5,0.14285714285714285,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,817.0,14.0,12,31,31,25,5.0,62,,1.0,,1.0,,1.0,3.0,5.0,29,,1.0,3.0,5.0,,1.0,,2.0,4.0,1.0,5.0,25,1.0,,,,0.3333333333333333,0.5,0.5,0.625,0.3333333333333333,19.444444444444446,0.3333333333333333,,,0.5,,0.6666666666666666,,0.4533833333333333,0.551025,1.0,26.7,0.8064516129032258,3.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,1.0,1.0,,,2.0,2.0,2.0,,,,6.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,0.5,1.0,0.5,0.6666666666666666,0.6,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,0.5,1.0,,0.25,0.3333333333333333,2.95,,,,,,,,4.0,,,,,,0.5714285714285714,,,,0.5,,,,,2.0,,,,,1.0,1.0,,,,,0.5,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,13.0,,4,2,1,2,1.0,3,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203486,1610612743,Mason Plumlee,Mason Plumlee,203486,DEN,1105.0,18.0,4,38,40,24,4.0,78,,,,,,,,8.0,43,,,,4.0,,,,4.0,,,4.0,24,,,,,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666,,14.583333333333334,,,,,,1.0,,0.6005857142857144,0.6166333333333334,0.5,,0.631578947368421,6.0,4.0,7.0,2.0,3.0,,,,,,4.0,7.0,,2.0,3.0,2.0,1.0,,1.0,,,1.0,,2.0,,2.0,9.0,,,,,,,1.0,1.0,,,,,0.5714285714285714,0.6666666666666666,,,0.1111111111111111,,1.0,0.5714285714285714,0.6666666666666666,,,,,,,,1.0,0.6666666666666666,0.553875,,,1.3857142857142857,1.0,4.0,1.0,4.0,2.0,2.0,6.0,2.0,7.0,,0.25,0.25,0.25,0.2222222222222222,0.5,0.3684210526315789,0.5714285714285714,,,1.0,0.25,0.25,6.0,,1.0,,2.0,0.75,1.0,,0.14285714285714285,0.14285714285714285,,0.25,,,0.25,0.75,1.0,0.14285714285714285,0.6666666666666666,0.14285714285714285,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,132.0,2.0,1,5,5,3,,10,,,,,,,,,6,,,,,,,,,,,,3,,,,,,,,,,12.5,,,,,,,,0.3996,,,,0.6,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,0.3996,,,5.4,,,,1.0,,,1.0,,1.0,,,,,,0.25,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629626,1610612743,Bol Bol,Bol Bol,1629626,DEN,1285.0,21.0,20,43,44,38,12.0,87,2.0,3.0,2.0,3.0,2.0,3.0,7.0,19.0,35,2.0,3.0,7.0,19.0,3.0,3.0,2.0,4.0,8.0,,19.0,38,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7307692307692307,0.7307692307692307,0.3333333333333333,28.846153846153847,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.45635,0.45635,1.0,27.566666666666663,0.8837209302325582,7.0,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,,3.0,6.0,,3.0,6.0,2.0,,,,,,,,,,2.0,5.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,,,4.0,0.5,0.5,0.5,,0.08,,0.1111111111111111,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.2222222222222222,,,,0.1111111111111111,1.0,0.5458,0.3076923076923077,0.4,11.933333333333332,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,,0.5,0.5,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.1111111111111111,,,0.5,1.0,0.10526315789473684,4.0,3.0,1.0,,,0.6666666666666666,1.0,0.5,0.16666666666666666,,,0.14285714285714285,,0.5,0.3333333333333333,,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.3333333333333333,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629076,1610612743,Tyler Cook,Tyler Cook,1629076,DEN,249.0,4.0,7,7,7,4,5.0,14,,,,,,,,,2,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,0.3333333333333333,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203943,1610612743,Noah Vonleh,Noah Vonleh,203943,DEN,188.0,3.0,-3,6,7,6,7.0,13,,,,,,,,,7,,,,,,,,,,,,6,,,,,,,,,,11.11111111111111,,,,,,,,0.4167,0.4167,,,1.0,2.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
