EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,FtPoints,PtsAssisted3s,NonHeaveArc3FGM,OffTwoPtRebounds,OffRebounds,SelfOReb,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,OffThreePtRebounds,LostBallSteals,Loose Ball Fouls,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyFtPoints,FTDefRebounds,DefFTReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFGM,PtsAssisted2s,Fg2aBlocked,BlockedShortMidRange,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Corner3Assists,DeadBallTurnovers,Charge Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceFtPoints,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,ShortMidRangePctBlocked,on,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked
101108,1610612760,Chris Paul,Chris Paul,101108,OKC,1477.0,25,4,48,50,9.0,1.0,6.0,98,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,6.0,2.0,6.0,50,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,3.0,5.0,8.0,5.0,2.0,1.0,21.0,4.0,1.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,9.0,0.5,1.0,0.375,0.5,0.375,0.5,0.25,20.0,1.0,0.1,0.2,0.16666666666666666,0.16666666666666666,0.3076923076923077,0.125,1.0,1.0,0.25,0.375,0.6666666666666666,0.6666666666666666,0.25,1.0,0.5,1.0,0.5,0.375,0.41515,0.3735,0.3333333333333333,10.033333333333333,43.150000000000006,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,720.0,12,-12,27,27,14.0,,3.0,54,,,,,1.0,,,5.0,,3.0,,1.0,5.0,4.0,29,,,,3.0,,,,5.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,14.0,,,0.25,,0.2857142857142857,,0.8333333333333334,23.333333333333336,,,,,,,,,,0.16666666666666666,,,,0.8333333333333334,,,,1.0,0.8333333333333334,0.502,0.537,,5.6,25.74,0.5185185185185185,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.2,0.2,0.14285714285714285,0.05263157894736842,0.3333333333333333,0.2,1.0,0.2,0.2,1.0,0.2,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,2502.0,42,-17,85,87,23.0,4.0,9.0,172,,1.0,,1.0,,,,5.0,,1.0,,1.0,10.0,6.0,98,,,1.0,2.0,,,,5.0,1.0,,1.0,,1.0,,2.0,2.0,1.0,3.0,4.0,1.0,,1.0,1.0,,1.0,,1.0,3.0,2.0,1.0,,23.0,,,0.2727272727272727,,0.2727272727272727,,0.9090909090909091,12.631578947368421,1.0,0.05263157894736842,0.06896551724137931,0.0625,0.08333333333333333,,0.09090909090909091,,,,,,,0.45454545454545453,,0.3333333333333333,,0.3333333333333333,1.0,0.5593045454545454,0.5309833333333333,,2.5,24.529999999999998,0.27058823529411763,1.0,2.0,,6.0,1.0,,1.0,,,,,,,,,,1.0,0.2,0.2,,0.020833333333333332,,,,0.2,0.2,1.0,0.2,,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.05555555555555555,0.18181818181818182,0.45454545454545453,0.2,0.2,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,1526.0,25,-16,54,55,14.0,4.0,4.0,109,,,,,1.0,,,6.0,,2.0,,1.0,7.0,13.0,59,,,,2.0,2.0,,,6.0,1.0,,1.0,,1.0,,2.0,5.0,4.0,10.0,10.0,,,3.0,1.0,2.0,3.0,,,,4.0,,2.0,14.0,,,0.375,,0.5416666666666666,0.3333333333333333,0.875,25.862068965517242,1.0,0.26666666666666666,0.2777777777777778,0.2727272727272727,0.1111111111111111,0.2,,,,0.125,,,,0.75,,,,1.0,0.875,0.51080625,0.538725,0.15384615384615385,5.7,25.342857142857138,0.25925925925925924,2.0,2.0,7.0,6.0,2.0,,,,8.0,4.0,1.0,,,1.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.8,,,1.0,,,,,,,,0.375,0.125,,,,,,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203457,1610612760,Nerlens Noel,Nerlens Noel,203457,OKC,635.0,11,-5,22,23,,4.0,1.0,45,1.0,2.0,,,3.0,,,1.0,,1.0,2.0,5.0,1.0,4.0,22,,,,1.0,,,1.0,,,,,,,,,3.0,1.0,4.0,4.0,,,,,,,,1.0,1.0,,,,,0.4,,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,26.08695652173913,,0.16666666666666666,0.42857142857142855,0.3076923076923077,,1.0,0.3333333333333333,0.5,1.0,0.5,,,,0.16666666666666666,,,,1.0,0.5,0.48236,,,7.840000000000001,67.2,,,,,,,,,,,,2.0,,,1.0,2.0,1.0,,,,,,,,0.5,,,,,,,1.0,,,,1.0,,,,,,0.3333333333333333,,,,,1.0,,,,,,0.5,1.0,4.0,1.0,1.0,1.0,1.0,0.2,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5589,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,1460.0,24,-7,49,49,9.0,3.0,6.0,98,2.0,5.0,2.0,3.0,3.0,,,5.0,,1.0,3.0,8.0,5.0,9.0,59,,2.0,4.0,1.0,4.0,4.0,,5.0,1.0,3.0,4.0,2.0,,1.0,11.0,1.0,,1.0,2.0,,,,,,1.0,,,1.0,2.0,,4.0,9.0,0.375,0.5,0.34615384615384615,0.4,0.34615384615384615,0.4,0.38461538461538464,24.999999999999996,,,0.0625,0.041666666666666664,,,0.38461538461538464,0.4,0.4,0.23076923076923078,,,,0.38461538461538464,,0.6,0.6666666666666666,0.2,0.7692307692307693,0.5013846153846153,0.55482,0.4444444444444444,3.6624999999999996,26.619999999999997,0.1836734693877551,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,0.2,0.2,0.0625,0.037037037037037035,0.14285714285714285,0.1111111111111111,1.0,0.2,0.2,1.0,0.2,,,1.0,,,,1.0,,,,,,0.16666666666666666,,,,,1.0,,,,,,,1.0,2.0,,,0.3333333333333333,0.5,,,0.5,0.3333333333333333,0.3333333333333333,,0.6133,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201568,1610612760,Danilo Gallinari,Danilo Gallinari,201568,OKC,976.0,16,-1,31,32,9.0,,5.0,63,2.0,4.0,,,1.0,1.0,4.0,1.0,,1.0,4.0,9.0,2.0,13.0,39,,,3.0,1.0,3.0,2.0,,1.0,1.0,,1.0,,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,2.0,,3.0,9.0,0.4444444444444444,,0.5,0.375,0.5416666666666666,0.375,0.18181818181818182,32.432432432432435,,,0.09090909090909091,0.06666666666666667,,,0.36363636363636365,0.5,0.5,0.09090909090909091,0.36363636363636365,0.25,0.25,0.09090909090909091,,,,0.25,0.5454545454545454,0.4592,0.4264375,0.23076923076923078,10.922222222222222,25.75,0.2903225806451613,1.0,1.0,2.0,3.0,1.0,,,,2.0,1.0,,,,,,,1.0,0.5,0.5,,,,,,1.0,1.0,1.0,1.0,0.08333333333333333,0.1,,,1.0,,2.0,,,,,,0.3333333333333333,0.09090909090909091,,,,,,,,,,,1.0,6.0,,,0.75,0.75,,,1.0,1.0,1.0,1.0,0.4029,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203488,1610612760,Mike Muscala,Mike Muscala,203488,OKC,556.0,9,-15,19,21,17.0,,2.0,40,,1.0,,1.0,,,,,,,,1.0,,,30,,,1.0,,,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,17.0,,,,,,,,4.761904761904762,,0.2,0.2,0.2,0.25,0.3333333333333333,1.0,,,,,,,,,1.0,,,1.0,0.4255,0.4255,,3.6,,0.8947368421052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,1311.0,22,3,44,43,6.0,,6.0,87,6.0,6.0,,,1.0,,,,,,6.0,7.0,,15.0,46,,,,,2.0,6.0,,,1.0,,1.0,,1.0,,2.0,4.0,2.0,6.0,10.0,,,,,,,,,,3.0,,2.0,6.0,0.8571428571428571,,0.8571428571428571,,0.9375,1.0,,15.686274509803921,,0.25,0.23529411764705882,0.24,0.16666666666666666,0.21428571428571427,0.8571428571428571,1.0,1.0,0.14285714285714285,,,,,,,,,0.8571428571428571,0.5134285714285715,,0.13333333333333333,2.9,,0.13636363636363635,,,3.0,,,2.0,4.0,,4.0,2.0,,,,,,,,,,0.14285714285714285,0.17391304347826086,,,,,,,,0.2857142857142857,0.2857142857142857,2.0,,,,2.0,2.0,,,0.2222222222222222,0.3333333333333333,0.3333333333333333,,,,,1.0,,2.0,,,1.0,,,6.0,,,0.5,0.6,,,0.5,,,,0.6342,2.0,2.0,6.0,2.0,,,,1.0,1.0,1.0,1.0,0.4,,,,,2.0,1.0,2.0,1.0,1.0,0.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203471,1610612760,Dennis Schroder,Dennis Schroder,203471,OKC,913.0,15,-8,30,31,,4.0,1.0,61,1.0,1.0,,,2.0,,,1.0,,,1.0,3.0,1.0,5.0,37,,,,,,2.0,,1.0,1.0,,1.0,,1.0,,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,0.3333333333333333,,0.625,,0.625,,0.25,12.903225806451614,,0.16666666666666666,0.18181818181818182,0.17647058823529413,,0.3333333333333333,0.25,1.0,1.0,0.5,,,,0.25,,,,,0.5,0.474275,,,4.633333333333334,26.1,,1.0,1.0,,3.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
