EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,HeaveAttempts,Charge Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FTOffRebounds,Charge Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,3SecondViolations,on,BlockedCorner3,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,20472.0,341,58,713,695,289.0,314,73.0,1408,18.0,33.0,2.0,4.0,11.0,19.0,25.0,46.0,7.0,16.0,4.0,17.0,3.0,2.0,9.0,8.0,34.0,2.0,3.0,16.0,50.0,95.0,12.0,51.0,30.0,166.0,806.0,6.0,9.0,5.0,12.0,20.0,41.0,5.0,25.0,11.0,66.0,20.0,80.0,18.0,18.0,4.0,34.0,8.0,5.0,32.0,23.0,55.0,10.0,13.0,29.0,2.0,1.0,133.0,1.0,6.0,14.0,18.0,2.0,34.0,7.0,41.0,5.0,10.0,5.0,5.0,16.0,1.0,13.0,5.0,2.0,3.0,1.0,21.0,1.0,8.0,6.0,18.0,1.0,1.0,33.0,2.0,1.0,37.0,10.0,19.0,1.0,3.0,2.0,1.0,1.0,2.0,66.0,287.0,3.0,3.0,0.2,0.20833333333333334,0.5,0.23529411764705882,0.2,0.23529411764705882,0.5263157894736842,0.6666666666666666,0.4878048780487805,0.4657534246575342,0.42857142857142855,0.4166666666666667,0.5220125786163522,0.42857142857142855,0.4647887323943662,0.3493150684931507,0.05263157894736842,0.06060606060606061,0.06521739130434782,22.78481012658228,0.7619047619047619,0.09523809523809523,0.11320754716981132,0.036585365853658534,0.09655172413793103,0.007194244604316547,0.10526315789473684,0.0231023102310231,0.06153846153846154,0.03076923076923077,0.023809523809523808,0.06382978723404255,0.15384615384615385,0.10638297872340426,0.08928571428571429,0.12121212121212122,0.06666666666666667,0.22602739726027396,0.5454545454545454,0.5806451612903226,0.1111111111111111,0.3150684931506849,0.5434782608695652,0.5813953488372093,0.28,0.1095890410958904,0.4375,0.4375,0.14285714285714285,0.11643835616438356,0.23529411764705882,0.23529411764705882,1.0,0.2328767123287671,0.23529411764705882,0.23529411764705882,0.25,0.2857142857142857,0.5,0.21428571428571427,0.14285714285714285,0.2878787878787879,0.5789473684210527,0.13636363636363635,0.2222222222222222,0.24242424242424243,0.1875,0.5753424657534246,0.23529411764705882,0.49223379310344834,0.4654307692307692,0.49299999999999994,0.1282051282051282,0.18269230769230768,0.019230769230769232,0.07228915662650602,0.39759036144578314,8.31578947368421,25.101960784313732,0.4053295932678822,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626149,1610612746,Montrezl Harrell,Montrezl Harrell,1626149,LAC,11233.0,187,-53,389,387,122.0,167,36.0,776,35.0,49.0,4.0,8.0,8.0,12.0,4.0,10.0,,1.0,,,,,,1.0,5.0,,,4.0,39.0,60.0,1.0,5.0,36.0,117.0,482.0,4.0,9.0,,12.0,8.0,15.0,,4.0,8.0,24.0,46.0,32.0,3.0,,8.0,2.0,1.0,6.0,1.0,3.0,4.0,1.0,2.0,,1.0,,11.0,1.0,9.0,7.0,11.0,2.0,20.0,10.0,30.0,3.0,3.0,2.0,1.0,2.0,,2.0,5.0,1.0,,2.0,7.0,1.0,4.0,10.0,19.0,,2.0,40.0,2.0,,60.0,6.0,31.0,,2.0,6.0,4.0,,6.0,24.0,122.0,2.0,2.0,0.5897435897435898,0.6571428571428571,1.0,0.2,,0.5,0.65,0.4444444444444444,0.5333333333333333,0.6230769230769231,0.4444444444444444,0.42105263157894735,0.6358695652173914,0.5,0.42857142857142855,0.07692307692307693,0.1,0.10204081632653061,0.1,23.294117647058822,0.2857142857142857,0.16666666666666666,0.13414634146341464,0.0967741935483871,0.09090909090909091,0.013513513513513514,0.11320754716981132,0.059880239520958084,0.075,0.11428571428571428,,0.041666666666666664,0.15625,0.19230769230769232,0.12280701754385964,,0.2,0.7538461538461538,0.7142857142857143,0.7954545454545454,0.6285714285714286,0.15384615384615385,0.4,0.4444444444444444,0.25,0.015384615384615385,,,,,,,,0.07692307692307693,0.2,0.2,1.0,0.8888888888888888,0.5,,,0.631578947368421,0.6666666666666666,,,0.21052631578947367,,0.8307692307692308,0.5,0.5365951612903225,0.5125,0.46023125000000004,0.34444444444444444,0.36470588235294116,,0.10256410256410256,0.20512820512820512,2.9549999999999996,44.44,0.31362467866323906,4.0,3.0,3.0,2.0,5.0,0.1111111111111111,0.02,0.8333333333333334,,,,,,,,,,,,,,,,,,True,,,,,
1629013,1610612746,Landry Shamet,Landry Shamet,1629013,LAC,5266.0,88,-11,185,176,114.0,103,21.0,361,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,3.0,6.0,,1.0,3.0,,8.0,,,5.0,3.0,4.0,3.0,14.0,1.0,16.0,204.0,1.0,1.0,,2.0,2.0,3.0,1.0,8.0,,7.0,6.0,,9.0,,,8.0,,,2.0,6.0,8.0,3.0,3.0,,2.0,,22.0,,,3.0,2.0,,5.0,,5.0,,,,,2.0,2.0,2.0,2.0,,,,4.0,1.0,2.0,4.0,7.0,,,3.0,,1.0,2.0,,1.0,,,,,,,7.0,113.0,1.0,,1.0,1.0,1.0,0.21428571428571427,0.125,0.21428571428571427,0.75,1.0,0.6666666666666666,0.4166666666666667,1.0,0.3181818181818182,0.42105263157894735,1.0,0.3181818181818182,0.7777777777777778,,,,10.90047393364929,0.5,,0.045454545454545456,,0.08108108108108109,,0.06172839506172839,,,,,,,0.13333333333333333,0.1,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.05555555555555555,1.0,1.0,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,0.4444444444444444,,,,1.0,1.0,,,0.18181818181818182,0.5,0.2727272727272727,0.3333333333333333,0.45454545454545453,,0.9444444444444444,,0.5596305555555555,,0.5601454545454545,0.05263157894736842,0.2,,0.125,0.4375,4.699999999999999,24.75714285714286,0.6162162162162163,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,
202331,1610612746,Paul George,Paul George,202331,LAC,13205.0,220,51,461,446,150.0,162,52.0,907,11.0,15.0,1.0,1.0,5.0,6.0,5.0,13.0,4.0,9.0,6.0,12.0,3.0,,4.0,12.0,37.0,1.0,2.0,8.0,20.0,37.0,18.0,49.0,29.0,123.0,507.0,1.0,2.0,4.0,2.0,7.0,14.0,2.0,12.0,10.0,30.0,8.0,32.0,36.0,18.0,2.0,37.0,12.0,4.0,13.0,9.0,22.0,5.0,4.0,9.0,4.0,,53.0,1.0,6.0,15.0,17.0,2.0,34.0,8.0,42.0,2.0,8.0,6.0,2.0,12.0,3.0,8.0,7.0,2.0,4.0,,19.0,1.0,3.0,8.0,22.0,2.0,1.0,29.0,1.0,5.0,31.0,2.0,14.0,,2.0,2.0,1.0,,2.0,30.0,148.0,5.0,2.0,0.2,0.21052631578947367,0.6666666666666666,0.3673469387755102,0.16666666666666666,0.3673469387755102,0.5405405405405406,0.5,0.5,0.5465116279069767,0.16666666666666666,0.38461538461538464,0.61,0.16666666666666666,0.4838709677419355,0.5697674418604651,0.10810810810810811,0.06666666666666667,0.23076923076923078,23.106796116504853,0.631578947368421,0.14285714285714285,0.15454545454545454,0.05660377358490566,0.16304347826086957,0.010869565217391304,0.15841584158415842,0.03535353535353535,0.075,0.045454545454545456,,0.1935483870967742,0.125,0.16129032258064516,0.1527777777777778,0.2,0.046511627906976744,0.1744186046511628,0.7333333333333333,0.7857142857142857,0.2727272727272727,0.1511627906976744,0.38461538461538464,0.5,,0.10465116279069768,0.4444444444444444,0.4444444444444444,0.25,0.13953488372093023,0.5,0.5,1.0,0.43023255813953487,0.32432432432432434,0.3333333333333333,0.5,0.16666666666666666,1.0,0.5,0.16666666666666666,0.23076923076923078,0.8333333333333334,0.15384615384615385,,0.3076923076923077,0.25,0.7441860465116279,0.32432432432432434,0.5064674418604652,0.49900000000000005,0.4920096153846155,0.14285714285714285,0.2857142857142857,,0.016260162601626018,0.24390243902439024,8.394594594594597,25.110204081632656,0.32537960954446854,,,3.0,1.0,1.0,0.045454545454545456,0.015873015873015872,0.5,,1.0,1.0,1.0,1.0,0.02040816326530612,0.02702702702702703,0.05555555555555555,,,,,,,,,,True,,,,,
202694,1610612746,Marcus Morris Sr.,Marcus Morris Sr.,202694,LAC,10379.0,173,84,362,352,175.0,174,39.0,714,4.0,6.0,3.0,4.0,2.0,3.0,9.0,12.0,4.0,8.0,7.0,13.0,2.0,5.0,9.0,8.0,19.0,,4.0,8.0,17.0,26.0,15.0,32.0,5.0,84.0,383.0,3.0,4.0,2.0,9.0,5.0,8.0,9.0,17.0,5.0,42.0,6.0,28.0,45.0,,6.0,19.0,8.0,,9.0,3.0,12.0,2.0,1.0,5.0,3.0,1.0,27.0,2.0,2.0,7.0,10.0,4.0,21.0,5.0,26.0,1.0,5.0,4.0,1.0,1.0,,,2.0,,1.0,1.0,3.0,,1.0,6.0,16.0,2.0,1.0,5.0,,,5.0,1.0,2.0,,1.0,,,,,42.0,173.0,3.0,1.0,0.17647058823529413,0.21428571428571427,1.0,0.46875,0.5294117647058824,0.46875,0.6538461538461539,0.75,0.625,0.6810344827586207,0.75,0.74,0.7,0.75,0.7777777777777778,0.5517241379310345,,,,15.710723192019952,0.3333333333333333,0.3076923076923077,0.125,0.02666666666666667,0.08641975308641975,0.02702702702702703,0.10559006211180125,0.026845637583892617,0.03571428571428571,,,0.2222222222222222,0.03225806451612903,0.13636363636363635,0.109375,,0.038461538461538464,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.25,0.20689655172413793,0.75,0.75,,0.13793103448275862,0.5,0.5,0.5,0.22413793103448276,0.5384615384615384,0.5384615384615384,1.0,0.3275862068965517,0.42105263157894735,0.42105263157894735,1.0,0.6666666666666666,0.75,0.3333333333333333,,0.12,0.6666666666666666,0.36,0.5555555555555556,0.32,0.5,0.6551724137931034,0.42105263157894735,0.5160663793103448,0.65095,0.541384,0.03389830508474576,0.07407407407407407,,0.10714285714285714,0.5,10.549999999999999,24.700000000000003,0.48342541436464087,,,,,,0.045454545454545456,0.0392156862745098,,,,1.0,,,,,0.16666666666666666,1.0,1.0,0.5,0.5,1.0,,,,,True,,,,,
202704,1610612746,Reggie Jackson,Reggie Jackson,202704,LAC,7230.0,120,12,256,255,95.0,119,17.0,511,,2.0,,,,,1.0,5.0,2.0,3.0,6.0,12.0,,3.0,6.0,6.0,11.0,,2.0,4.0,3.0,10.0,12.0,23.0,,42.0,323.0,,,,,2.0,5.0,5.0,10.0,,19.0,,6.0,33.0,3.0,,11.0,6.0,1.0,3.0,4.0,7.0,3.0,1.0,2.0,,1.0,18.0,,,4.0,5.0,,9.0,,9.0,,2.0,1.0,1.0,3.0,,1.0,,,2.0,,3.0,,1.0,3.0,11.0,,,1.0,,,,,,,,1.0,,,1.0,19.0,95.0,3.0,,,,0.9166666666666666,0.5217391304347826,0.5,0.5217391304347826,0.3,,0.4,0.6363636363636364,,0.6333333333333333,0.6363636363636364,,0.6333333333333333,0.696969696969697,0.1,,0.2,13.186813186813186,1.0,,0.08928571428571429,,0.07407407407407407,,0.08181818181818182,,,,,0.15789473684210525,0.041666666666666664,0.07692307692307693,0.075,0.07142857142857142,,0.06060606060606061,,,,0.15151515151515152,0.2,0.25,,0.09090909090909091,0.6666666666666666,0.6666666666666666,,0.36363636363636365,0.5,0.5,1.0,0.3333333333333333,0.5454545454545454,0.5454545454545454,0.8333333333333334,,,,,,,0.4,0.5,0.26666666666666666,0.5,0.7575757575757576,0.5454545454545454,0.5169954545454545,,0.4917499999999999,,,,,0.4523809523809524,9.910000000000002,24.60434782608696,0.37109375,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203210,1610612746,JaMychal Green,JaMychal Green,203210,LAC,9698.0,162,9,335,328,90.0,119,33.0,663,11.0,17.0,6.0,8.0,4.0,6.0,4.0,5.0,,,5.0,11.0,1.0,,1.0,5.0,11.0,,,3.0,15.0,22.0,10.0,22.0,5.0,65.0,385.0,6.0,8.0,1.0,16.0,6.0,8.0,,4.0,,12.0,14.0,16.0,30.0,,12.0,11.0,5.0,4.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,14.0,7.0,2.0,16.0,10.0,3.0,29.0,10.0,39.0,1.0,,,,1.0,,,2.0,,1.0,1.0,3.0,,2.0,9.0,24.0,1.0,,4.0,,,5.0,1.0,3.0,,,1.0,1.0,,2.0,12.0,90.0,6.0,,0.4666666666666667,0.7777777777777778,1.0,0.45454545454545453,,0.45454545454545453,0.6818181818181818,0.75,0.75,0.6818181818181818,0.8333333333333334,0.5,0.7065217391304348,0.8888888888888888,0.5,0.5,0.18181818181818182,0.23529411764705882,,13.243243243243242,0.3333333333333333,0.3333333333333333,0.13157894736842105,0.02631578947368421,0.23529411764705882,0.1076923076923077,0.18055555555555555,0.06382978723404255,0.027777777777777776,0.03125,0.10526315789473684,0.041666666666666664,0.1724137931034483,0.17391304347826086,0.2653061224489796,0.15789473684210525,0.06666666666666667,0.38636363636363635,0.6470588235294118,0.8461538461538461,0.36363636363636365,0.11363636363636363,0.8,0.8,0.75,,,,,0.25,0.45454545454545453,0.45454545454545453,1.0,0.25,0.45454545454545453,0.45454545454545453,1.0,0.8888888888888888,0.75,0.1111111111111111,,0.5,0.6666666666666666,0.08333333333333333,,0.25,,0.8863636363636364,0.45454545454545453,0.5455522727272727,0.54245,0.4949708333333333,0.06521739130434782,0.125,,0.24615384615384617,0.18461538461538463,2.536363636363636,24.472727272727273,0.26865671641791045,1.0,,,,2.0,,0.10869565217391304,1.0,,,1.0,,,,,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,14843.0,247,30,515,498,248.0,260,57.0,1013,16.0,29.0,,2.0,9.0,16.0,24.0,44.0,10.0,25.0,1.0,4.0,,,2.0,13.0,29.0,4.0,9.0,17.0,50.0,98.0,14.0,33.0,46.0,188.0,588.0,5.0,8.0,4.0,17.0,25.0,46.0,9.0,19.0,28.0,105.0,26.0,74.0,39.0,3.0,,29.0,13.0,4.0,14.0,14.0,28.0,9.0,5.0,12.0,1.0,1.0,70.0,6.0,5.0,26.0,23.0,3.0,52.0,12.0,64.0,5.0,11.0,10.0,1.0,13.0,1.0,8.0,8.0,4.0,5.0,1.0,21.0,1.0,10.0,4.0,12.0,,2.0,45.0,,1.0,55.0,5.0,18.0,,10.0,4.0,4.0,,4.0,103.0,246.0,4.0,9.0,0.26,0.26,0.9285714285714286,0.42424242424242425,0.47368421052631576,0.42424242424242425,0.5102040816326531,0.625,0.5434782608695652,0.5419847328244275,0.4166666666666667,0.5923076923076923,0.6038961038961039,0.53125,0.65625,0.25190839694656486,0.04081632653061224,0.10344827586206896,0.022727272727272728,30.329289428076258,0.6190476190476191,0.25,0.20175438596491227,0.03968253968253968,0.2524271844660194,0.05555555555555555,0.22580645161290322,0.04700854700854701,0.041666666666666664,0.06,0.08108108108108109,0.20588235294117646,0.22,0.16666666666666666,0.27848101265822783,0.16666666666666666,0.07936507936507936,0.22137404580152673,0.5517241379310345,0.6153846153846154,0.375,0.33587786259541985,0.5454545454545454,0.5581395348837209,0.16666666666666666,0.19083969465648856,0.4,0.4,0.3,0.030534351145038167,0.25,0.25,1.0,0.22137404580152673,0.4482758620689655,0.4482758620689655,0.9230769230769231,0.16666666666666666,,,0.3333333333333333,0.24615384615384617,0.5625,0.03076923076923077,,0.26153846153846155,0.5294117647058824,0.4732824427480916,0.4482758620689655,0.4672423664122138,0.456975,0.46705692307692304,0.125,0.16216216216216217,,0.09042553191489362,0.5585106382978723,9.614285714285714,25.3969696969697,0.4815533980582524,7.0,,,,2.0,,0.04225352112676056,0.5,,,1.0,,4.0,,,0.07692307692307693,,,,,,,,,,True,,,,,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,471.0,8,3,17,18,8.0,13,1.0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,5.555555555555555,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,3017.0,50,20,103,101,24.0,28,9.0,204,5.0,5.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,2.0,,,,6.0,7.0,1.0,3.0,2.0,17.0,99.0,,,,,1.0,2.0,,,2.0,4.0,8.0,4.0,3.0,,,2.0,,,1.0,5.0,6.0,3.0,2.0,,1.0,,17.0,3.0,,6.0,3.0,,9.0,3.0,12.0,,3.0,,3.0,,,,,,,,,,,4.0,8.0,,,4.0,,2.0,4.0,,,,2.0,3.0,,2.0,3.0,4.0,23.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.8571428571428571,,0.5,0.75,,0.5,0.7083333333333334,,0.5,0.3,,,,10.619469026548673,,,0.13636363636363635,,0.3333333333333333,0.16666666666666666,0.225,0.06666666666666667,,,,,,0.25,0.2857142857142857,0.5,,0.5,1.0,1.0,0.6,0.2,0.5,0.5,1.0,,,,,0.1,1.0,1.0,1.0,0.2,,,,,,,,0.5,1.0,,,,,0.8,,0.53128,,0.5154,,,,,0.23529411764705882,2.8285714285714287,24.3,0.23300970873786409,,,,1.0,2.0,,0.1875,0.6666666666666666,,,,,,,,,,,,,,,,,,True,,,,,
