EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FtPoints,Points,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,on,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SelfOReb,Blocked3s,BlockedArc3,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFGA,SecondChanceAtRimFrequency,Fg2aBlocked,FTDefRebounds,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,SecondChanceAtRimFGM,PtsPutbacks,DefensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,124.0,2,2,5,4,5.0,9,1.0,1.0,2,1.0,1.0,1.0,1.0,5.0,20.0,1.0,0.3333333333333333,1.0,1.0,0.403,0.403,13.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628977,1610612760,Hamidou Diallo,Hamidou Diallo,1628977,OKC,124.0,2,2,5,4,5.0,9,,1.0,2,1.0,,,,5.0,60.0,,,,,0.4491,0.4491,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629126,1610612760,Deonte Burton,Deonte Burton,1629126,OKC,124.0,2,2,5,4,5.0,9,,,2,,,,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,124.0,2,2,5,4,5.0,9,,,2,,,,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203488,1610612760,Mike Muscala,Mike Muscala,203488,OKC,124.0,2,2,5,4,5.0,9,,,2,,,2.0,2.0,5.0,,,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101108,1610612760,Chris Paul,Chris Paul,101108,OKC,15670.0,261,-38,538,541,141.0,1079,26.0,69.0,599,16.0,36.0,49.0,52.0,139.0,24.172185430463575,0.2222222222222222,0.18846153846153846,0.22413793103448276,0.23214285714285715,0.4606139639639639,0.4550099999999999,11.589855072463768,0.2620817843866171,9.0,11.0,3.0,4.0,39.0,23.0,149.0,7.0,15.0,47.0,68.0,15.0,7.0,23.0,8.0,31.0,26.0,8.0,47.0,0.5652173913043478,0.4375,0.5625,0.5161290322580645,0.6056910569105691,0.6025641025641025,0.6521739130434783,0.09821428571428571,0.8181818181818182,0.8181818181818182,0.12903225806451613,0.75,0.48214285714285715,0.07627118644067797,0.10810810810810811,0.31543624161073824,13.0,0.1326530612244898,0.09375,,False,83.0,57.0,12.0,18.0,32.0,2.0,4.0,1.0,1.0,14.0,39.0,3.0,4.0,5.0,14.0,16.0,43.0,2.0,4.0,3.0,4.0,1.0,14.0,6.0,15.0,10.0,18.0,30.0,1.0,38.0,14.0,14.0,23.0,37.0,15.0,8.0,9.0,4.0,1.0,97.0,1.0,2.0,3.0,11.0,6.0,5.0,2.0,8.0,1.0,8.0,1.0,1.0,1.0,5.0,18.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,0.1282051282051282,0.1282051282051282,0.375,0.37209302325581395,0.75,0.4,0.38095238095238093,0.5,0.8125,0.875,0.38392857142857145,0.014814814814814815,0.008264462809917356,0.01171875,0.0392156862745098,0.010752688172043012,0.18181818181818182,0.21739130434782608,0.6666666666666666,0.1111111111111111,0.46153846153846156,0.46153846153846156,0.25,0.2857142857142857,0.5625,0.5625,0.05555555555555555,0.03571428571428571,0.5,0.5,0.5,0.3482142857142857,0.358974358974359,0.358974358974359,0.35714285714285715,0.5,0.75,0.6666666666666666,0.03225806451612903,1.0,0.45161290322580644,0.35714285714285715,0.3684210526315789,0.42611,0.022727272727272728,0.09395973154362416,26.513953488372092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,1401.0,23,-23,47,50,18.0,97,1.0,1.0,57,,1.0,1.0,2.0,18.0,13.20754716981132,0.08333333333333333,0.03571428571428571,0.1111111111111111,0.16666666666666666,0.502,0.537,5.6,0.3829787234042553,,,,,,1.0,4.0,,,,,,,,,1.0,2.0,1.0,,,,0.25,,0.2857142857142857,,,,,,,,0.8333333333333334,0.14285714285714285,0.5,,,,,,False,5.0,6.0,,,,,,,,1.0,5.0,,,,3.0,1.0,5.0,,,,,,,,3.0,,3.0,,,5.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,2.0,2.0,,,,,1.0,0.2,,,0.2,,,,0.8333333333333334,0.06666666666666667,,0.030303030303030304,,,,,1.0,,,,,,,,,,,,,0.8333333333333334,0.2,0.2,1.0,,,,,,1.0,,0.2,,,,25.74,1.0,1.0,1.0,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,2502.0,42,-17,85,87,23.0,172,,1.0,98,1.0,2.0,3.0,4.0,23.0,12.631578947368421,0.06896551724137931,0.0625,,,0.5593045454545454,0.5309833333333333,2.5,0.27058823529411763,,1.0,,1.0,,,6.0,,,,,1.0,1.0,1.0,,2.0,,,,,,0.2727272727272727,,0.2727272727272727,,1.0,0.09090909090909091,,,0.3333333333333333,,1.0,,,,1.0,0.05263157894736842,,,False,4.0,9.0,,,,1.0,5.0,,1.0,1.0,5.0,,,,1.0,2.0,10.0,,1.0,,,,,,2.0,,6.0,,,5.0,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,3.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,0.2,,,0.2,,,,0.9090909090909091,,0.041666666666666664,0.020833333333333332,,0.05555555555555555,0.08333333333333333,0.18181818181818182,,,,,,,,,,0.45454545454545453,0.2,0.2,1.0,0.45454545454545453,0.2,0.2,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.2,,,,24.529999999999998,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,7432.0,124,-3,246,251,71.0,497,2.0,9.0,254,4.0,23.0,45.0,47.0,71.0,15.053763440860214,0.26436781609195403,0.2789115646258503,0.27586206896551724,0.06451612903225806,0.5081951612903227,0.5056937499999999,5.333333333333333,0.2886178861788618,2.0,6.0,1.0,3.0,2.0,9.0,46.0,1.0,2.0,10.0,2.0,4.0,1.0,6.0,,5.0,10.0,5.0,10.0,0.2222222222222222,0.25,0.5967741935483871,0.5,0.6388888888888888,0.5555555555555556,0.6666666666666666,0.1935483870967742,0.3333333333333333,0.4,0.375,0.3333333333333333,0.9032258064516129,0.1388888888888889,0.35714285714285715,0.21739130434782608,18.0,0.3,0.3157894736842105,0.2857142857142857,False,40.0,29.0,,,1.0,2.0,4.0,1.0,1.0,9.0,18.0,,,1.0,3.0,11.0,22.0,,,,,,,2.0,4.0,2.0,33.0,,,18.0,9.0,3.0,3.0,6.0,1.0,2.0,2.0,1.0,,15.0,1.0,1.0,2.0,,,,,2.0,,3.0,1.0,,,1.0,2.0,1.0,,,,,,,,2.0,2.0,,3.0,2.0,,,0.5,0.5,1.0,0.5,,0.5,0.5,,,,0.7096774193548387,0.015384615384615385,0.016129032258064516,0.015748031496062992,0.038461538461538464,0.020833333333333332,0.29411764705882354,0.2413793103448276,0.6666666666666666,0.5,,,,0.03225806451612903,,,,0.12903225806451613,0.5,0.5,1.0,0.5806451612903226,0.5,0.5,1.0,,,,0.125,1.0,0.375,0.3333333333333333,0.5,,,,25.395454545454548,1.0,1.0,1.0,,0.058823529411764705,,,1.0,4.0,1.0,0.1111111111111111,0.16666666666666666,0.8,,,,,,,,,,,,,,,,,,,,
203457,1610612760,Nerlens Noel,Nerlens Noel,203457,OKC,5831.0,97,5,201,204,68.0,405,4.0,16.0,210,6.0,13.0,24.0,29.0,68.0,10.697674418604652,0.18309859154929578,0.19298245614035087,0.15555555555555556,0.23529411764705882,0.5405,0.6159,4.85625,0.3383084577114428,7.0,11.0,4.0,6.0,8.0,5.0,21.0,4.0,1.0,9.0,4.0,1.0,1.0,2.0,,8.0,10.0,3.0,9.0,0.5,0.6666666666666666,0.47058823529411764,0.5714285714285714,0.4772727272727273,0.5,0.5,0.6470588235294118,0.6363636363636364,0.7,0.8571428571428571,0.6666666666666666,0.7058823529411765,0.15789473684210525,0.16666666666666666,0.42857142857142855,9.0,0.20930232558139536,0.15384615384615385,0.6,False,49.0,13.0,1.0,,1.0,,,,,,1.0,,,,1.0,,1.0,1.0,5.0,,,,2.0,,1.0,12.0,,,1.0,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,1.0,4.0,5.0,2.0,1.0,1.0,,1.0,,,,,,11.0,15.0,,1.0,1.0,2.0,,1.0,,3.0,5.0,2.0,3.0,5.0,3.0,1.0,2.0,0.75,0.8571428571428571,,,,,,0.2,0.2,0.2,0.058823529411764705,0.08333333333333333,0.02702702702702703,0.058823529411764705,,0.037037037037037035,0.16,0.23076923076923078,0.6,0.7142857142857143,0.25,0.25,1.0,0.058823529411764705,,,,,,,,0.058823529411764705,,,,,,,,,0.14285714285714285,,,0.48213999999999996,,0.09523809523809523,67.2,,,,0.058823529411764705,,4.0,0.8,1.0,2.0,,0.0625,0.09090909090909091,0.4,1.0,2.0,2.0,0.21428571428571427,0.25,,,,,,,,,,,,,,,
