EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,SelfOReb,BadPassTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,ShortMidRangeAssists,DefTwoPtRebounds,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Offensive Fouls Drawn,ShortMidRangePctBlocked,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,OffCorner3ReboundPct,LongMidRangePctAssisted,Loose Ball Fouls Drawn,on,BlockedShortMidRange,Charge Fouls,Corner3PctBlocked,SecondChanceAtRimPctAssisted,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct
1626153,1610612742,Delon Wright,Delon Wright,1626153,DAL,868.0,14,-21.0,33,32,11,12,3,65,1.0,1.0,1.0,1.0,1.0,48,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,11,1.0,0.25,0.25,1.0,11.428571428571429,0.5,0.1,0.05555555555555555,0.3333333333333333,1.0,1.0,1.0,0.56685,0.56685,1.0,25.1,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,3960.0,66,4.0,141,141,59,51,13,282,7.0,5.0,9.0,2.0,18.0,155,5.0,,11.0,7.0,2.0,5.0,7.0,3.0,1.0,19.0,3.0,4.0,11.0,3.0,2.0,1.0,2.0,1.0,,,3.0,,3.0,9.0,1.0,2.0,,11.0,59,,0.45,0.55,0.47368421052631576,15.032679738562091,0.6666666666666666,0.1111111111111111,0.06557377049180328,0.3333333333333333,0.3684210526315789,0.5,0.8947368421052632,0.5752736842105263,0.6124449999999999,0.6111111111111112,24.666666666666668,0.41843971631205673,5.0,8.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,5.0,10.0,2.0,1.0,3.0,1.0,2.0,4.0,5.0,1.0,6.0,4.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.75,1.0,0.2222222222222222,0.2,0.2222222222222222,0.5,0.3333333333333333,0.8,0.42105263157894735,0.25,0.55,0.25,0.1111111111111111,0.1,0.125,0.14285714285714285,0.3333333333333333,0.21428571428571427,0.029411764705882353,0.08695652173913043,0.1,0.07142857142857142,0.037037037037037035,0.2222222222222222,0.2,0.2,1.0,0.42105263157894735,0.625,0.7142857142857143,0.6,0.10526315789473684,0.10526315789473684,0.2857142857142857,0.3333333333333333,1.0,0.5,0.5,0.25,0.5,0.8,0.2,0.2857142857142857,0.4760333333333333,0.05,0.09090909090909091,0.1111111111111111,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,3309.0,55,-15.0,121,118,40,50,12,239,11.0,4.0,11.0,13.0,42.0,141,4.0,4.0,17.0,11.0,9.0,6.0,15.0,4.0,6.0,36.0,1.0,2.0,15.0,3.0,1.0,2.0,7.0,2.0,4.0,,9.0,,1.0,5.0,18.0,22.0,3.0,17.0,40,3.0,0.5121951219512195,0.5,0.3548387096774194,37.878787878787875,0.7777777777777778,0.038461538461538464,0.03571428571428571,,0.3548387096774194,0.3076923076923077,0.6451612903225806,0.4583532258064516,0.4606807692307692,0.40476190476190477,27.136363636363637,0.3305785123966942,5.0,9.0,,,2.0,3.0,11.0,,,3.0,1.0,10.0,20.0,3.0,1.0,1.0,1.0,5.0,5.0,9.0,1.0,,20.0,3.0,,3.0,1.0,,2.0,2.0,1.0,7.0,,13.0,2.0,3.0,2.0,,,7.0,,,,,2.0,,,0.3333333333333333,0.2727272727272727,0.25,0.2727272727272727,0.5,1.0,0.5555555555555556,0.46774193548387094,1.25,0.5,0.8333333333333334,,0.05,0.1111111111111111,,,0.2413793103448276,0.03333333333333333,0.22413793103448276,0.09090909090909091,,0.04,0.23809523809523808,0.25,0.125,,0.2903225806451613,0.5555555555555556,0.625,,0.3548387096774194,,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,,0.23076923076923078,0.6666666666666666,0.25,0.2727272727272727,0.57,0.21052631578947367,0.2692307692307692,0.11904761904761904,6.175,5.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,0.20689655172413793,0.07142857142857142,0.14285714285714285,0.5,0.45454545454545453,0.45454545454545453,0.5,1.0,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,5554.0,93,-8.0,204,203,98,104,15,407,14.0,6.0,22.0,4.0,50.0,243,9.0,4.0,32.0,14.0,3.0,3.0,6.0,3.0,1.0,15.0,,1.0,12.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,6.0,8.0,6.0,1.0,32.0,98,1.0,0.6097560975609756,0.7619047619047619,0.5789473684210527,19.178082191780824,1.0,,0.011764705882352941,,0.3684210526315789,0.3333333333333333,0.7631578947368421,0.5266013157894738,0.5119166666666666,0.64,24.5,0.4803921568627451,3.0,7.0,1.0,1.0,2.0,4.0,8.0,8.0,,5.0,3.0,8.0,16.0,10.0,1.0,1.0,1.0,2.0,5.0,9.0,6.0,4.0,12.0,24.0,2.0,5.0,2.0,,,2.0,1.0,4.0,2.0,11.0,,1.0,2.0,,,2.0,,,,,1.0,0.25,0.2857142857142857,0.8,0.45454545454545453,0.6666666666666666,0.45454545454545453,0.5,1.0,0.5555555555555556,0.6052631578947368,0.5,0.7777777777777778,0.5,,0.125,0.14285714285714285,,0.3333333333333333,0.1,0.022222222222222223,0.09782608695652174,,,0.02702702702702703,0.07407407407407407,0.15384615384615385,,,0.18421052631578946,0.42857142857142855,0.5,0.3333333333333333,0.21052631578947367,0.21052631578947367,0.35714285714285715,0.35714285714285715,0.6,0.5,1.0,,0.2222222222222222,0.5,0.5,0.35714285714285715,0.53595,0.05,0.1111111111111111,0.04,6.437500000000001,4.0,,1.0,,6.0,,5.0,,,,,0.09615384615384616,0.09090909090909091,,0.1875,0.5,0.5714285714285714,0.5,,,,1.0,1.0,5.0,3.0,3.0,2.0,0.125,0.25,0.02631578947368421,1.0,1.0,0.625,0.625,1.0,0.16666666666666666,1.0,,,,,,,,True,,,,,,,,,,,
204001,1610612742,Kristaps Porzingis,Kristaps Porzingis,204001,DAL,5661.0,94,-7.0,209,207,98,104,16,416,16.0,7.0,17.0,20.0,71.0,247,7.0,13.0,27.0,16.0,,2.0,2.0,2.0,,6.0,1.0,3.0,26.0,,,,1.0,2.0,,,3.0,,1.0,9.0,15.0,23.0,3.0,27.0,98,3.0,0.7040816326530612,0.65,0.425,23.21428571428571,0.3333333333333333,0.023809523809523808,0.03409090909090909,,0.4,0.5384615384615384,0.625,0.4754325,0.48926153846153847,0.38028169014084506,27.41176470588235,0.4688995215311005,6.0,8.0,1.0,2.0,2.0,3.0,8.0,1.0,,9.0,2.0,12.0,23.0,9.0,1.0,2.0,,5.0,4.0,6.0,2.0,20.0,4.0,27.0,2.0,9.0,1.0,,,,2.0,5.0,2.0,23.0,,1.0,6.0,3.0,,5.0,3.0,3.0,3.0,,2.0,0.8333333333333334,0.9090909090909091,1.0,0.5294117647058824,0.2857142857142857,0.5294117647058824,0.5217391304347826,0.5,0.6666666666666666,0.6375,0.5,0.5384615384615384,0.625,,0.043478260869565216,0.125,,0.3333333333333333,0.12195121951219512,0.043478260869565216,0.22580645161290322,0.07142857142857142,,0.02631578947368421,0.10714285714285714,0.15384615384615385,,,0.2,0.75,0.8571428571428571,0.8333333333333334,0.2,0.025,0.5625,0.5625,1.0,1.0,0.5,,0.23076923076923078,0.6666666666666666,0.2857142857142857,0.5625,0.5391,0.15217391304347827,0.18518518518518517,0.07042253521126761,9.45217391304348,2.0,,,,,,16.0,,1.0,2.0,,0.3076923076923077,0.22727272727272727,0.5,0.25,0.25,0.25,,,,0.10526315789473684,4.0,7.0,,,,,,0.5,0.175,0.5714285714285714,0.5714285714285714,,,,,,3.0,1.0,1.0,2.0,0.125,1.0,,True,,,,,,,,,,,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,2754.0,46,27.0,107,104,75,76,6,211,6.0,5.0,7.0,2.0,27.0,124,6.0,,22.0,6.0,1.0,2.0,3.0,2.0,1.0,8.0,,,4.0,,,,,1.0,,,1.0,,1.0,5.0,1.0,2.0,,22.0,75,,0.84375,0.8461538461538461,0.4666666666666667,15.04424778761062,,,,,0.4,0.38461538461538464,0.5333333333333333,0.4833966666666667,0.4921153846153846,0.8148148148148148,25.199999999999996,0.7009345794392523,1.0,1.0,,,1.0,1.0,2.0,1.0,,4.0,3.0,5.0,8.0,5.0,,1.0,,,5.0,7.0,4.0,6.0,4.0,12.0,,4.0,,,,,,3.0,,4.0,,,2.0,,1.0,1.0,,,,,1.0,0.6,0.6,0.8,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.625,,0.7142857142857143,0.8333333333333334,,0.8461538461538461,,,,,,,0.15789473684210525,,0.09302325581395349,,,,0.07692307692307693,0.3333333333333333,,,0.06666666666666667,1.0,1.0,,0.13333333333333333,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.75,,,,0.07692307692307693,1.0,0.6,0.6666666666666666,0.4039,0.0625,0.1111111111111111,,15.037500000000001,,,,,3.0,,1.0,,,,,0.041666666666666664,,,0.16666666666666666,,,,,,,4.0,5.0,1.0,1.0,1.0,,,,0.3333333333333333,0.8,0.8,1.0,1.0,1.0,0.07692307692307693,1.0,,,,,,0.75,,True,,,,,,,,,,,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,1778.0,30,-3.0,67,66,41,35,2,133,2.0,1.0,2.0,,19.0,83,1.0,,9.0,2.0,3.0,3.0,6.0,1.0,2.0,15.0,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,3.0,,2.0,6.0,,,,9.0,41,,0.6785714285714286,0.75,0.14285714285714285,24.637681159420293,0.6666666666666666,,,,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.4924321428571429,0.52125,0.47368421052631576,25.5,0.6119402985074627,5.0,6.0,,,2.0,3.0,1.0,,,1.0,1.0,8.0,12.0,1.0,,,,,3.0,5.0,1.0,,16.0,,,1.0,,,2.0,1.0,,1.0,,2.0,,1.0,3.0,,,,,,,,2.0,,,,0.5,1.0,0.5,0.6666666666666666,,0.6,0.6785714285714286,,0.75,,,,,,,0.125,,0.08333333333333333,,,,0.16666666666666666,,,,0.42857142857142855,0.8333333333333334,0.8333333333333334,,0.07142857142857142,,0.5,0.5,,,,,0.5,0.6666666666666666,1.0,0.5,,,,,9.191666666666665,1.0,,,,3.0,,1.0,,,,,0.0625,,0.25,,1.0,1.0,,,,,2.0,5.0,,,,,,,0.35714285714285715,0.4,0.4,,,,,,,,,,,,,True,,,,,,,,,,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,4050.0,68,-1.0,149,149,60,75,12,298,6.0,2.0,8.0,3.0,12.0,169,2.0,3.0,6.0,6.0,1.0,2.0,3.0,2.0,,8.0,3.0,4.0,14.0,1.0,1.0,,2.0,2.0,,,4.0,,,6.0,5.0,4.0,2.0,6.0,60,2.0,0.42857142857142855,0.75,0.6666666666666666,11.180124223602483,0.5,0.09375,0.06060606060606061,,0.5,1.0,0.9166666666666666,0.5620875000000001,0.5559,0.5,25.4375,0.40268456375838924,3.0,3.0,,,,,1.0,2.0,,1.0,1.0,3.0,4.0,1.0,,,1.0,,,,1.0,6.0,,3.0,,1.0,,,,1.0,1.0,5.0,1.0,10.0,,2.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.125,0.5,0.125,0.75,,,0.375,,0.75,,,,,,0.25,0.14285714285714285,0.029411764705882353,0.12,,0.2,,0.17391304347826086,0.08333333333333333,,,0.25,1.0,1.0,1.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,,,,,,0.5,0.16666666666666666,0.55215,,,,3.1,,,1.0,,,,4.0,,,,,0.1,,0.18181818181818182,0.16666666666666666,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,0.14285714285714285,,1.0,True,,,,,,,,,,,
203077,1610612742,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,DAL,371.0,6,-11.0,14,15,8,13,1,29,,,,,,25,,,,,1.0,1.0,2.0,1.0,,5.0,,,1.0,,,,,,,,,,,,,,,,8,,,,,7.142857142857142,,,,,,,,0.4121,,,,0.5714285714285714,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.16666666666666666,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,12.3,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1626153,1610612742,Delon Wright,Delon Wright,1626153,DAL,2321.0,39,-2.0,83,85,32,28,7,168,1.0,1.0,1.0,2.0,15.0,99,1.0,,7.0,1.0,3.0,2.0,5.0,1.0,2.0,12.0,,,2.0,3.0,3.0,,2.0,1.0,,,3.0,,,1.0,4.0,3.0,,7.0,32,,0.75,0.875,0.1111111111111111,14.285714285714285,0.6666666666666666,,,,0.1111111111111111,0.25,0.6666666666666666,0.5029,0.52705,0.4666666666666667,24.6,0.3855421686746988,5.0,5.0,,,2.0,2.0,3.0,,,1.0,1.0,5.0,8.0,1.0,,,,,2.0,3.0,1.0,6.0,4.0,3.0,,1.0,,,1.0,,,1.0,,2.0,,2.0,1.0,,,2.0,,,,,,0.6,0.6,1.0,1.0,1.0,1.0,0.625,,0.6666666666666666,0.7222222222222222,,0.875,,,,,,,0.08333333333333333,,0.07142857142857142,,,,,0.25,,,0.5555555555555556,1.0,1.0,0.6,0.3333333333333333,,1.0,1.0,1.0,,,,0.5,1.0,1.0,1.0,,0.2,0.2222222222222222,,3.6500000000000004,,,,,,1.0,1.0,,1.0,,,0.0625,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
