EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,FTDefRebounds,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,PtsAssisted2s,LostBallTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFGM,PenaltyArc3FGM,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,DefAtRimReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Corner3Assists,Technical Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonShootingPenaltyNonTakeFouls,Offensive Fouls,Travels,BlockedAtRim,DefCorner3ReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,Loose Ball Fouls Drawn,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,LongMidRangeAssists,LostBallSteals,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,3SecondViolations
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,1026.0,17.0,-6.0,36.0,38,11.0,18,4.0,74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,7.0,46,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,3.0,11.0,0.5,1.0,0.25,0.5,0.5833333333333334,0.5,0.75,0.5,19.51219512195122,0.5,0.1,0.125,0.2,0.125,0.15,0.125,0.2,1.0,0.14285714285714285,0.2222222222222222,0.6666666666666666,0.25,1.0,1.0,0.25,0.25,0.25,1.0,0.5,1.0,0.5,0.75,0.5608250000000001,0.639,0.5838000000000001,0.5,0.75,0.2857142857142857,0.42857142857142855,5.4,24.05,0.3055555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,1340.0,22.0,7.0,43.0,41,8.0,13,4.0,84,2.0,3.0,1.0,1.0,3.0,2.0,,6.0,1.0,2.0,8.0,8.0,1.0,20.0,44,,,,1.0,2.0,2.0,,5.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,,5.0,,,,1.0,2.0,,2.0,,,,,,,1.0,2.0,,1.0,5.0,8.0,0.25,0.5,0.59375,0.625,0.5882352941176471,,0.625,0.5,36.17021276595745,,0.05263157894736842,,,,0.04,,,,,,,0.1875,0.6666666666666666,0.6666666666666666,0.1875,0.125,0.375,,0.25,1.0,0.25,0.6875,0.507546875,,0.5604375,0.058823529411764705,0.1111111111111111,,0.25,8.7625,25.3375,0.18604651162790697,2.0,2.0,1.0,1.0,3.0,5.0,1.0,9.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.625,0.5,0.625,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,438.0,7.0,-2.0,14.0,14,4.0,6,,28,,,,,2.0,,,,,2.0,2.0,,,4.0,21,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,2.0,,2.0,,1.0,,,,1.0,,,,,,4.0,1.0,,1.0,,1.0,,,,21.428571428571427,1.0,0.25,,0.5,,0.3333333333333333,,,,0.25,0.5,,,,,1.0,,,,,,,,0.355,,,,,,,6.5,,0.2857142857142857,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629641,1610612738,Romeo Langford,Romeo Langford,1629641,BOS,2749.0,46.0,9.0,94.0,94,36.0,53,9.0,188,2.0,4.0,1.0,1.0,2.0,,,2.0,2.0,3.0,8.0,2.0,1.0,10.0,95,,,,2.0,3.0,2.0,1.0,8.0,2.0,2.0,,2.0,2.0,2.0,,,6.0,,,,1.0,3.0,,3.0,,,,2.0,1.0,2.0,3.0,2.0,,,8.0,36.0,0.375,0.6666666666666666,0.45,0.7,0.45454545454545453,,0.6666666666666666,0.2,12.5,,0.030303030303030304,,,,0.02,,,,,,,0.4,0.5,0.6666666666666666,0.2,,0.2,,0.2,1.0,0.4,0.6,0.42995,,0.47284000000000004,,,,0.8,7.125,26.5,0.3829787234042553,2.0,,,,1.0,1.0,1.0,3.0,,1.0,2.0,2.0,,,,,1.0,0.5,0.5,0.5,0.25,0.5,0.5,,,0.2,,,,0.5,0.5,1.0,,,0.5,,4.0,,3.0,4.0,,,,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,0.09090909090909091,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202689,1610612738,Kemba Walker,Kemba Walker,202689,BOS,1123.0,19.0,6.0,38.0,37,13.0,14,4.0,75,1.0,1.0,,,1.0,,,6.0,2.0,6.0,8.0,6.0,1.0,19.0,41,,,2.0,3.0,3.0,2.0,1.0,7.0,12.0,6.0,,1.0,1.0,,,,3.0,1.0,,,2.0,2.0,1.0,3.0,1.0,1.0,,,,1.0,,1.0,,,7.0,13.0,0.75,1.0,0.6428571428571429,0.6,0.6428571428571429,1.0,0.6,0.42857142857142855,35.714285714285715,1.0,0.2,,,0.125,0.10526315789473684,0.0625,,,0.125,,0.16666666666666666,0.07142857142857142,1.0,1.0,0.07142857142857142,,0.42857142857142855,,,,0.4,0.5,0.4694214285714286,,0.4436,,,0.10526315789473684,0.3684210526315789,14.4,26.816666666666663,0.34210526315789475,6.0,,,,2.0,2.0,,6.0,,2.0,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,0.42857142857142855,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,1.0,,,,,,,,,,,5.0,,1.0,1.0,,,,,,,1.0,,0.8333333333333334,0.8333333333333334,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,1131.0,19.0,8.0,38.0,37,5.0,14,6.0,75,1.0,1.0,1.0,1.0,1.0,,,3.0,,2.0,2.0,3.0,,7.0,39,,,,1.0,1.0,,,2.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,1.0,2.0,,,,2.0,5.0,1.0,1.0,0.7,1.0,0.7,,1.0,0.6,13.333333333333332,1.0,0.1,,0.14285714285714285,,0.11764705882352941,,,,,0.14285714285714285,,0.2,1.0,1.0,0.2,,0.6,,1.0,1.0,,0.8,0.46403,,0.3184,,,,0.2857142857142857,7.15,27.13333333333333,0.13157894736842105,,,,,1.0,1.0,,3.0,,1.0,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,1.0,,,1.0,3.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,1218.0,20.0,-2.0,41.0,42,25.0,27,2.0,83,,,,,1.0,2.0,,,,,1.0,2.0,1.0,4.0,42,,1.0,1.0,,,2.0,1.0,4.0,,,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,3.0,,3.0,,,,1.0,,1.0,2.0,2.0,,,4.0,25.0,,,0.5,0.75,0.5,0.5,0.6666666666666666,0.6666666666666666,11.627906976744185,,0.05263157894736842,,0.14285714285714285,,0.07692307692307693,,,,,0.16666666666666666,,,,,0.3333333333333333,0.6666666666666666,,,,,,0.6666666666666666,0.54235,,0.628275,,,0.25,1.0,5.0,22.55,0.6097560975609756,,1.0,1.0,2.0,,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,0.25,0.5,1.0,,0.5,0.5,1.0,,,,1.0,0.5,,,,,5.0,9.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202954,1610612738,Brad Wanamaker,Brad Wanamaker,202954,BOS,1568.0,26.0,7.0,52.0,53,19.0,33,5.0,105,2.0,3.0,,,,,,3.0,2.0,2.0,3.0,3.0,,10.0,52,,,,,,2.0,,3.0,,3.0,1.0,2.0,3.0,2.0,1.0,,8.0,,,2.0,1.0,3.0,,3.0,,1.0,1.0,3.0,,4.0,,,,,3.0,19.0,0.6666666666666666,,0.8333333333333334,0.75,0.8333333333333334,,0.75,0.5,17.24137931034483,0.25,0.05263157894736842,,0.2857142857142857,,0.11538461538461539,,,,0.125,0.16666666666666666,,0.5,0.6666666666666666,0.6666666666666666,,,0.5,,,,1.0,1.0,0.514775,,0.55365,,,,0.3,2.9,26.666666666666668,0.36538461538461536,,,,,2.0,2.0,1.0,3.0,3.0,2.0,,,,,2.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,,,,,0.5,,,,,0.6666666666666666,0.6666666666666666,0.5,,,0.6666666666666666,,4.0,,1.0,4.0,2.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,0.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202683,1610612738,Enes Kanter,Enes Kanter,202683,BOS,1209.0,20.0,19.0,40.0,39,9.0,13,6.0,79,5.0,8.0,,1.0,1.0,,,1.0,,5.0,9.0,1.0,1.0,14.0,31,,,6.0,,1.0,,,,6.0,1.0,,,,,,,,2.0,3.0,2.0,5.0,7.0,5.0,12.0,1.0,,,1.0,,1.0,3.0,5.0,1.0,3.0,,9.0,0.5555555555555556,,0.65,,0.5833333333333334,0.6,,0.1,28.26086956521739,,0.2777777777777778,0.3,0.3333333333333333,0.25,0.2916666666666667,0.2777777777777778,0.2,,0.375,0.2,0.5,0.8,0.625,0.7142857142857143,0.1,,0.1,,1.0,,,0.9,0.550055,0.5173,0.6503,0.25,0.2727272727272727,0.42857142857142855,,2.0777777777777775,26.2,0.225,,,,,1.0,1.0,,3.0,,1.0,2.0,,,,,,1.0,1.0,,1.0,0.2222222222222222,1.0,,0.25,,,,,,1.0,1.0,1.0,,,1.0,,4.0,,3.0,4.0,,,,0.4,1.0,,,,,,,,,1.0,,,,0.125,0.16666666666666666,0.4,,,,3.0,4.0,3.0,4.0,6.0,,,0.75,0.75,0.3333333333333333,1.0,0.75,,1.0,,,1.0,0.25,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,563.0,9.0,-4.0,21.0,22,14.0,22,1.0,43,,,,,1.0,,,1.0,,,1.0,1.0,,3.0,21,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,14.0,,,0.75,,0.75,,,0.5,9.090909090909092,,0.2,,,,0.125,,,,,,,,,,0.5,,0.5,,,,,0.5,0.4699,,0.3959,,,,,6.6,29.8,0.6666666666666666,,,,,1.0,1.0,,3.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
