EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFtPoints,Charge Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,Travels,LongMidRangePctBlocked,BlockedArc3,on,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,DefensiveGoaltends,OffensiveGoaltends
1626188,1610612747,Quinn Cook,Quinn Cook,1626188,LAL,214.0,4,-7.0,8,8,4.0,6.0,1.0,16,1.0,1.0,1.0,1.0,3.0,12,3.0,1.0,1.0,4.0,1.0,1.0,1.5,1.5,1.0,11.11111111111111,1.0,1.0,1.0,1.0,1.0,0.4758,27.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,15252.0,254,59.0,508,505,136.0,133.0,54.0,1013,5.0,16.0,9.0,31.0,67.0,524,3.0,16.0,5.0,136.0,0.2903225806451613,0.2903225806451613,0.4732142857142857,0.5153846153846153,0.5535714285714286,14.840989399293285,0.2857142857142857,0.3125,0.3125,0.875,0.3125,0.5440044642857144,24.47096774193549,0.2677165354330709,13.0,18.0,1.0,1.0,3.0,6.0,5.0,2.0,4.0,15.0,1.0,4.0,1.0,3.0,1.0,1.0,6.0,13.0,25.0,14.0,1.0,1.0,1.0,5.0,5.0,3.0,7.0,2.0,9.0,7.0,19.0,22.0,4.0,24.0,2.0,4.0,19.0,9.0,28.0,6.0,3.0,15.0,3.0,1.0,65.0,4.0,3.0,4.0,8.0,1.0,13.0,7.0,20.0,1.0,12.0,8.0,4.0,11.0,4.0,5.0,8.0,1.0,6.0,1.0,19.0,1.0,2.0,11.0,21.0,1.0,2.0,28.0,1.0,7.0,20.0,2.0,9.0,2.0,6.0,1.0,2.0,1.0,1.0,3.0,7.0,3.0,19.0,2.0,0.8461538461538461,0.9166666666666666,0.8888888888888888,0.2,0.2222222222222222,0.52,1.0,0.42857142857142855,0.4166666666666667,0.375,0.4166666666666667,0.4318181818181818,0.16,0.1111111111111111,0.4,0.5789473684210527,0.1,0.06451612903225806,0.03296703296703297,0.037037037037037035,0.031496062992125984,0.05172413793103448,0.03211009174311927,0.03571428571428571,0.09523809523809523,0.03571428571428571,0.023255813953488372,0.08163265306122448,0.061224489795918366,0.038461538461538464,0.05263157894736842,0.034482758620689655,0.42857142857142855,0.32142857142857145,0.7222222222222222,0.8125,0.8461538461538461,0.08928571428571429,0.03571428571428571,0.26785714285714285,0.26666666666666666,0.26666666666666666,1.0,0.8,0.16666666666666666,1.0,0.6666666666666666,0.25,1.0,0.16666666666666666,0.375,0.5,0.1875,0.3333333333333333,0.375,0.16666666666666666,0.5942999999999999,0.529246875,0.14285714285714285,0.28125,0.07462686567164178,0.2835820895522388,4.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,13479.0,225,13.0,452,449,121.0,112.0,42.0,901,4.0,20.0,13.0,37.0,94.0,506,,20.0,4.0,121.0,0.35135135135135137,0.35135135135135137,0.55,0.5802469135802469,0.5285714285714286,18.548387096774192,0.2857142857142857,0.2,0.2,0.7714285714285715,0.2,0.5210913043478261,24.894594594594597,0.2676991150442478,12.0,17.0,2.0,3.0,3.0,5.0,11.0,5.0,9.0,17.0,,,3.0,6.0,3.0,2.0,6.0,19.0,33.0,17.0,2.0,3.0,,3.0,6.0,4.0,7.0,5.0,12.0,3.0,26.0,26.0,12.0,39.0,2.0,2.0,4.0,1.0,5.0,,1.0,3.0,1.0,,11.0,3.0,4.0,8.0,6.0,2.0,16.0,7.0,23.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,,11.0,1.0,3.0,19.0,30.0,3.0,1.0,16.0,,,23.0,1.0,12.0,,5.0,,3.0,,,2.0,5.0,1.0,26.0,,0.6842105263157895,0.7222222222222222,1.0,,0.4166666666666667,0.5757575757575758,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.6052631578947368,0.42857142857142855,0.5909090909090909,0.06060606060606061,,0.18181818181818182,0.2727272727272727,0.16666666666666666,0.05504587155963303,0.04878048780487805,0.0975609756097561,0.027777777777777776,0.07329842931937172,0.03684210526315789,,0.05555555555555555,0.04054054054054054,,0.023809523809523808,0.044444444444444446,0.13636363636363635,0.11475409836065574,0.05714285714285714,0.2,0.24285714285714285,0.7058823529411765,0.7058823529411765,0.75,0.15714285714285714,0.07142857142857142,0.24285714285714285,0.5294117647058824,0.5294117647058824,1.0,1.0,0.5,0.6666666666666666,,,,0.5,0.2631578947368421,0.6,0.3157894736842105,0.5,0.3157894736842105,0.3333333333333333,0.5388200000000001,0.5275638888888888,0.14814814814814814,0.2727272727272727,0.06382978723404255,0.2765957446808511,6.096969696969698,6.0,1.0,2.0,2.0,1.0,1.0,0.08823529411764706,0.047619047619047616,0.5454545454545454,0.6666666666666666,0.5,0.2,0.2,1.0,0.5,,,,,,,,,,,,,True,,,,,,,
201980,1610612747,Danny Green,Danny Green,201980,LAL,8769.0,146,49.0,278,281,24.0,41.0,34.0,559,5.0,21.0,11.0,33.0,47.0,284,,21.0,5.0,24.0,0.3333333333333333,0.3333333333333333,0.4574468085106383,0.46938775510204084,0.7021276595744681,16.037735849056602,0.44680851063829785,0.23809523809523808,0.23809523809523808,0.851063829787234,0.23809523809523808,0.5253691489361701,24.97575757575757,0.08633093525179857,3.0,7.0,,,,1.0,5.0,2.0,6.0,12.0,,1.0,,,7.0,,2.0,5.0,14.0,4.0,1.0,1.0,1.0,8.0,5.0,,1.0,,2.0,1.0,1.0,6.0,4.0,33.0,2.0,1.0,4.0,5.0,9.0,3.0,2.0,3.0,1.0,,23.0,5.0,,8.0,7.0,,15.0,5.0,20.0,3.0,6.0,3.0,3.0,2.0,,1.0,,,1.0,,2.0,,,4.0,13.0,3.0,,5.0,,,6.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,0.6,0.75,1.0,0.125,,0.35714285714285715,1.0,,0.2777777777777778,,0.2777777777777778,,0.07142857142857142,,0.2,1.0,,0.1,,0.1111111111111111,0.07352941176470588,0.1056338028169014,0.041666666666666664,,,0.08888888888888889,0.043478260869565216,0.09375,0.04,0.23076923076923078,0.09803921568627451,0.1,,0.14893617021276595,0.42857142857142855,0.42857142857142855,1.0,0.10638297872340426,0.0425531914893617,0.2553191489361702,0.5,0.5,1.0,1.0,,,0.1111111111111111,,,0.7777777777777778,0.3333333333333333,,,,0.6666666666666666,,0.5203125,0.42655,0.04081632653061224,0.06666666666666667,0.10638297872340426,0.02127659574468085,6.878571428571429,2.0,,,,,1.0,,0.14285714285714285,0.4,0.5,,,,,,1.0,1.0,1.0,0.14285714285714285,1.0,0.029411764705882353,,,,,,,True,,,,,,,
202693,1610612747,Markieff Morris,Markieff Morris,202693,LAL,23127.0,385,58.0,760,762,187.0,201.0,82.0,1522,18.0,43.0,29.0,69.0,124.0,816,,43.0,18.0,187.0,0.42028985507246375,0.42028985507246375,0.5969387755102041,0.6138613861386139,0.7040816326530612,13.915094339622641,0.4387755102040816,0.4186046511627907,0.4186046511627907,0.8877551020408163,0.4186046511627907,0.5479433673469386,24.820289855072467,0.24605263157894736,12.0,18.0,2.0,5.0,2.0,3.0,9.0,2.0,11.0,26.0,1.0,1.0,2.0,3.0,2.0,2.0,6.0,15.0,29.0,7.0,2.0,5.0,1.0,3.0,7.0,3.0,5.0,4.0,9.0,4.0,22.0,26.0,4.0,87.0,2.0,2.0,9.0,11.0,20.0,5.0,6.0,8.0,,1.0,51.0,7.0,3.0,24.0,25.0,3.0,52.0,12.0,64.0,,6.0,6.0,,8.0,2.0,6.0,9.0,,2.0,1.0,17.0,2.0,5.0,32.0,54.0,5.0,3.0,11.0,,2.0,9.0,1.0,1.0,1.0,3.0,,2.0,,,1.0,3.0,2.0,22.0,1.0,0.8666666666666667,0.9285714285714286,1.0,0.3333333333333333,0.4444444444444444,0.5172413793103449,0.4,0.6,0.4375,0.6428571428571429,0.4375,0.6875,0.06896551724137931,0.05555555555555555,0.1111111111111111,0.47058823529411764,0.16666666666666666,0.13368983957219252,0.02142857142857143,0.147239263803681,0.03723404255319149,0.14,0.03048780487804878,0.07142857142857142,,0.046153846153846156,0.017241379310344827,0.13157894736842105,0.13333333333333333,0.1388888888888889,0.11764705882352941,,0.6666666666666666,0.1836734693877551,0.6666666666666666,0.7058823529411765,0.9166666666666666,0.09183673469387756,0.02040816326530612,0.2653061224489796,0.4230769230769231,0.4230769230769231,1.0,1.0,0.625,0.4,0.125,1.0,1.0,0.25,0.21428571428571427,0.6666666666666666,0.21428571428571427,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.531675,0.5439035714285715,0.03,0.034482758620689655,0.056451612903225805,0.1774193548387097,5.041379310344827,3.0,,,1.0,2.0,6.0,,0.22727272727272727,0.3333333333333333,0.375,0.6666666666666666,,,,0.5,,,2.0,,,0.028169014084507043,2.0,1.0,0.09523809523809523,,,,True,,,,,,,
201162,1610612747,Jared Dudley,Jared Dudley,201162,LAL,163.0,3,-5.0,7,6,3.0,5.0,,13,,,,,,8,,,,3.0,,,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2747,1610612747,JR Smith,JR Smith,2747,LAL,2752.0,46,,93,93,25.0,31.0,9.0,186,,6.0,1.0,10.0,5.0,97,,6.0,,25.0,0.1,0.1,0.19230769230769232,0.19230769230769232,0.7692307692307693,16.19047619047619,0.46153846153846156,,,0.8461538461538461,,0.5438923076923076,24.630000000000003,0.26881720430107525,1.0,1.0,,,,,1.0,1.0,1.0,4.0,,,,1.0,1.0,,,1.0,3.0,,,,,1.0,,,,,1.0,,,,2.0,3.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,1.0,,,1.0,,1.0,,2.0,,2.0,,1.0,,4.0,,,1.0,4.0,1.0,1.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,0.09090909090909091,,0.023255813953488372,,,,,,,,,0.09090909090909091,,,0.07692307692307693,1.0,1.0,,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.25,0.25,1.0,,,,,,,1.0,,,1.0,,,,,0.61215,,,,,9.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,True,,,,,,,
2730,1610612747,Dwight Howard,Dwight Howard,2730,LAL,3300.0,55,6.0,109,115,15.0,9.0,12.0,224,,,,,14.0,109,,,,15.0,,,0.4166666666666667,0.4117647058823529,,14.634146341463415,,,,0.75,,0.5451916666666667,,0.13761467889908258,4.0,9.0,1.0,4.0,,1.0,3.0,,,,,,,,,,,5.0,12.0,4.0,1.0,4.0,,,3.0,,1.0,,,2.0,2.0,10.0,,,,2.0,,,,,,,,,,2.0,2.0,5.0,6.0,1.0,12.0,5.0,17.0,,3.0,2.0,1.0,1.0,,,,,1.0,,1.0,,1.0,4.0,13.0,4.0,,11.0,,1.0,10.0,,4.0,1.0,2.0,,1.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,,,,0.4166666666666667,0.25,,0.25,,0.3,0.5,0.16666666666666666,0.1111111111111111,0.3333333333333333,1.0,0.5,0.1875,0.08,0.20833333333333334,0.07692307692307693,0.19642857142857142,0.0784313725490196,0.14285714285714285,,0.058823529411764705,0.1111111111111111,0.3,0.23076923076923078,,0.125,,,0.75,0.4444444444444444,0.5,1.0,0.25,,,,,,,1.0,0.25,,,,,1.0,,,,,,0.45695,0.6992,0.25,0.25,0.21428571428571427,0.14285714285714285,2.8416666666666663,1.0,,1.0,,2.0,1.0,0.07692307692307693,0.375,0.3333333333333333,0.5,1.0,,,,1.0,,,,,,,1.0,,0.16666666666666666,,,,True,,,,,,,
203079,1610612747,Dion Waiters,Dion Waiters,203079,LAL,299.0,5,-1.0,9,9,,,3.0,18,,1.0,,1.0,,8,,1.0,,,,,,,1.0,8.333333333333334,1.0,,,1.0,,0.53955,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629659,1610612747,Talen Horton-Tucker,Talen Horton-Tucker,1629659,LAL,618.0,10,5.0,23,24,,,4.0,47,1.0,2.0,1.0,3.0,7.0,21,,2.0,1.0,,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.5,22.22222222222222,0.3333333333333333,0.5,0.5,0.8333333333333334,0.5,0.584775,24.566666666666666,,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,2.0,3.0,,,,,,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,2.0,2.0,,4.0,,4.0,,1.0,,1.0,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.6666666666666666,,,,,,,,,,,,0.4,,0.2857142857142857,,0.3333333333333333,,,,,,,0.5,0.5,0.3333333333333333,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,0.16666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,4.266666666666667,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
